b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"31","8113",,455,,18274
"31","81131",,455,,18274
"31","8114",,1832,,34367
"31","81141",,284,,5785
"31","81142",,208,,4118
"31","81143",,43,,841
"31","81149",,1297,,23623
"31","812",,10633,,179984
"31","8121",,3725,,73860
"31","81211",,3126,,62162
"31","812111",,404,,8216
"31","812112",,2373,,46439
"31","812113",,349,,7507
"31","81219",,599,,11698
"31","8122",,107,,5180
"31","81221",,94,,5038
"31","81222",,13,,142
"31","8123",,222,,5593
"31","81231",,110,,3140
"31","81232",,68,,1912
"31","81233",,44,,541
"31","8129",,6579,,95351
"31","81291",,216,,4475
"31","81292","D",0,"D",0
"31","81293","D",0,"D",0
"31","81299",,6266,,89443
"31","813",,998,,10889
"32","00",,128073,,7174360
"32","11",,631,,22633
"32","113",,48,,1936
"32","114",,180,,5228
"32","1141",,109,,4227
"32","11411",,109,,4227
"32","1142",,71,,1001
"32","11421",,71,,1001
"32","115",,403,,15469
"32","1151",,100,,5396
"32","11511",,100,,5396
"32","1152",,263,,8222
"32","11521",,263,,8222
"32","1153",,40,,1851
"32","11531",,40,,1851
"32","21",,324,,14477
"32","211","D",0,"D",0
"32","2111","D",0,"D",0
"32","21111","D",0,"D",0
"32","212","D",0,"D",0
"32","2121","D",0,"D",0
"32","21211","D",0,"D",0
"32","2122",,79,,1898
"32","2123",,59,,4781
"32","213",,177,,7690
"32","2131",,177,,7690
"32","21311",,177,,7690
"32","22",,72,,4715
"32","221",,72,,4715
"32","23",,8479,,524664
"32","236",,1834,,192129
"32","2361",,1421,,156127
"32","2362",,413,,36002
"32","237",,475,,37255
"32","2371",,31,,1788
"32","2372",,177,,20252
"32","23721",,177,,20252
"32","2373",,43,,2198
"32","23731",,43,,2198
"32","2379",,224,,13017
"32","23799",,224,,13017
"32","238",,6170,,295280
"32","2381",,805,,38605
"32","2382",,903,,45602
"32","23821",,418,,18392
"32","23822",,443,,24763
"32","23829",,42,,2447
"32","2383",,2237,,78194
"32","2389",,2225,,132879
"32","31-33",,1873,,117759
"32","311",,118,,6462
"32","3111",,6,,177
"32","31111",,6,,177
"32","3113","D",0,"D",0
"32","3114",,15,,1171
"32","3115","D",0,"D",0
"32","3116",,7,,372
"32","31161",,7,,372
"32","3117",,4,,351
"32","31171",,4,,351
"32","3118",,34,,1511
"32","3119",,40,,2552
"32","312",,10,,851
"32","313",,7,,298
"32","314","D",0,"D",0
"32","315",,142,,5880
"32","316",,32,,1242
"32","3161","D",0,"D",0
"32","31611","D",0,"D",0
"32","3162","D",0,"D",0
"32","31621","D",0,"D",0
"32","3169",,19,,1022
"32","31699",,19,,1022
"32","321",,101,,4250
"32","322","D",0,"D",0
"32","323",,178,,10419
"32","3231",,178,,10419
"32","324","D",0,"D",0
"32","3241","D",0,"D",0
"32","325",,69,,5019
"32","3251","D",0,"D",0
"32","3252","D",0,"D",0
"32","3253",,9,,461
"32","3254",,10,,673
"32","32541",,10,,673
"32","3255",,12,,796
"32","3256",,16,,506
"32","3259",,14,,1812
"32","326",,56,,4513
"32","327",,54,,2801
"32","3271",,14,,755
"32","3272",,17,,322
"32","32721",,17,,322
"32","3273","D",0,"D",0
"32","3274","D",0,"D",0
"32","3279",,16,,1351
"32","331",,35,,1430
"32","332",,239,,16120
"32","333",,84,,5767
"32","334",,84,,11097
"32","335",,62,,5411
"32","336",,31,,2459
"32","337",,80,,3189
"32","339",,474,,30307
"32","3391",,40,,3909
"32","33911",,40,,3909
"32","3399",,434,,26398
"32","42",,2825,,259578
"32","423",,1497,,149062
"32","4231",,102,,13608
"32","4232",,103,,10166
"32","4233",,60,,8488
"32","4234",,111,,12837
"32","4235",,27,,3555
"32","4236",,96,,12667
"32","4237",,55,,4812
"32","4238",,164,,18813
"32","4239",,779,,64116
"32","42391",,104,,7786
"32","42392",,66,,7140
"32","42393",,16,,841
"32","42394",,103,,6657
"32","42399",,490,,41692
"32","424",,1190,,103257
"32","4241",,41,,2526
"32","4242",,48,,4708
"32","42421",,48,,4708
"32","4243",,150,,8000
"32","4244",,210,,16947
"32","4245",,20,,2073
"32","4246",,33,,2863
"32","4247",,13,,1070
"32","4248",,25,,5194
"32","4249",,650,,59876
"32","42491","D",0,"D",0
"32","42492",,82,,2977
"32","42493",,40,,3541
"32","42494",,12,,1043
"32","42495","D",0,"D",0
"32","42499",,501,,51623
"32","425",,138,,7259
"32","4251",,138,,7259
"32","42511",,23,,1821
"32","42512",,115,,5438
"32","44-45",,12966,,599943
"32","441",,742,,112515
"32","4411",,397,,85171
"32","44112",,397,,85171
"32","4412",,212,,14581
"32","44121",,33,,3354
"32","44122",,179,,11227
"32","441221",,27,,2565
"32","441222",,19,,1182
"32","441229",,133,,7480
"32","4413",,133,,12763
"32","442",,249,,19460
"32","4421",,95,,8932
"32","44211",,95,,8932
"32","4422",,154,,10528
"32","443",,192,,13193
"32","4431",,192,,13193
"32","44311",,113,,7670
"32","443111",,28,,1647
"32","443112",,85,,6023
"32","44312",,68,,5081
"32","44313",,11,,442
"32","444",,199,,15134
"32","4441",,169,,13169
"32","44411",,21,,1271
"32","44412",,6,,600
"32","44413",,18,,2551
"32","44419",,124,,8747
"32","4442",,30,,1965
"32","445",,406,,36122
"32","4451",,156,,18049
"32","4452",,214,,13849
"32","44521","D",0,"D",0
"32","44522","D",0,"D",0
"32","44523",,14,,1211
"32","44529",,188,,12228
"32","4453",,36,,4224
"32","44531",,36,,4224
"32","446",,846,,28294
"32","4461",,846,,28294
"32","44611",,25,,2063
"32","44612",,457,,9011
"32","44613",,13,,493
"32","44619",,351,,16727
"32","447",,37,,5679
"32","4471",,37,,5679
"32","448",,681,,37430
"32","4481",,451,,22320
"32","44811",,23,,2731
"32","44812",,93,,5674
"32","44813",,37,,861
"32","44814",,64,,3285
"32","44815",,94,,4349
"32","44819",,140,,5420
"32","4482",,24,,2378
"32","44821",,24,,2378
"32","4483",,206,,12732
"32","44831",,175,,11278
"32","44832",,31,,1454
"32","451",,609,,31421
"32","4511",,423,,26968
"32","45111",,148,,10911
"32","45112",,146,,9757
"32","45113",,94,,4183
"32","45114",,35,,2117
"32","4512",,186,,4453
"32","45121",,148,,2480
"32","451211",,63,,1581
"32","451212",,85,,899
"32","45122",,38,,1973
"32","452",,221,,10194
"32","453",,2114,,113452
"32","4531",,130,,6297
"32","45311",,130,,6297
"32","4532",,620,,22683
"32","45321",,25,,734
"32","45322",,595,,21949
"32","4533",,273,,10183
"32","45331",,273,,10183
"32","4539",,1091,,74289
"32","45391",,36,,2004
"32","45392",,119,,5982
"32","45393",,29,,3296
"32","45399",,907,,63007
"32","454",,6670,,177049
"32","4541",,555,,27678
"32","45411",,555,,27678
"32","4542",,372,,10592
"32","45421",,372,,10592
"32","4543",,5743,,138779
"32","45431","D",0,"D",0
"32","45439","D",0,"D",0
"32","48-49",,3660,,220242
"32","481",,245,,28341
"32","483","D",0,"D",0
"32","484",,1782,,141752
"32","4841",,1545,,124062
"32","48411",,490,,34894
"32","48412",,1055,,89168
"32","4842",,237,,17690
"32","485",,351,,10579
"32","4851","D",0,"D",0
"32","48511","D",0,"D",0
"32","4852","D",0,"D",0
"32","48521","D",0,"D",0
"32","4853",,220,,4880
"32","4854","D",0,"D",0
"32","48541","D",0,"D",0
"32","4855",,23,,1442
"32","48551",,23,,1442
"32","4859",,95,,3933
"32","48599",,95,,3933
"32","486","D",0,"D",0
"32","487",,59,,1958
"32","488",,351,,17812
"32","492",,798,,16214
"32","493",,36,,2041
"32","4931",,36,,2041
"32","51",,2191,,124515
"32","511",,573,,26335
"32","512",,449,,21585
"32","5121",,339,,17970
"32","5122",,110,,3615
"32","515",,143,,7137
"32","516",,127,,2602
"32","5161",,127,,2602
"32","51611",,127,,2602
"32","517",,252,,23031
"32","518",,322,,20350
"32","5181",,68,,3501
"32","51811",,68,,3501
"32","518111",,45,,1534
"32","518112",,23,,1967
"32","5182",,254,,16849
"32","51821",,254,,16849
"32","519",,325,,23475
"32","5191",,325,,23475
"32","52",,8204,,728853
"32","522",,1356,,94928
"32","5221",,32,,2562
"32","5222",,588,,60967
"32","5223",,736,,31399
"32","523",,4343,,517693
"32","5231",,309,,81533
"32","52311",,134,,10095
"32","52312",,139,,65277
"32","52313","D",0,"D",0
"32","52314","D",0,"D",0
"32","5232",,28,,3199
"32","52321",,28,,3199
"32","5239",,4006,,432961
"32","524",,2505,,116232
"32","5241",,7,,134
"32","5242",,2498,,116098
"32","52421",,1754,,88756
"32","52429",,744,,27342
"32","53",,20534,,1708869
"32","531",,19469,,1607847
"32","5311",,6186,,863936
"32","5312",,7124,,352311
"32","53121",,7124,,352311
"32","5313",,6159,,391600
"32","53131",,1015,,60842
"32","53132",,331,,22937
"32","53139",,4813,,307821
"32","532",,1043,,97956
"32","5321",,216,,10818
"32","5322",,151,,8179
"32","53221",,27,,1724
"32","53222","D",0,"D",0
"32","53223","D",0,"D",0
"32","53229",,88,,5197
"32","5323",,40,,3751
"32","53231",,40,,3751
"32","5324",,636,,75208
"32","533",,22,,3066
"32","5331",,22,,3066
"32","53311",,22,,3066
"32","54",,20505,,1093662
"32","541",,20505,,1093662
"32","5411",,1365,,86007
"32","5412",,2670,,64134
"32","54121",,2670,,64134
"32","541211",,279,,10994
"32","541213",,566,,10783
"32","541214",,39,,1951
"32","541219",,1786,,40406
"32","5413",,1621,,76190
"32","54131",,270,,14284
"32","54132",,146,,6033
"32","54133",,752,,41387
"32","54134",,253,,5677
"32","54135",,100,,4097
"32","54136",,33,,1583
"32","54137",,56,,2424
"32","54138",,11,,705
"32","5414",,996,,47447
"32","5415",,2276,,130305
"32","54151",,2276,,130305
"32","5416",,4151,,266404
"32","5417",,161,,7833
"32","5418",,1115,,93159
"32","5419",,6150,,322183
"32","54191",,183,,9981
"32","54192",,459,,11459
"32","54193",,181,,3382
"32","54194",,80,,6380
"32","54199",,5247,,290981
"32","56",,8269,,302952
"32","561",,8196,,296720
"32","5611",,1090,,40230
"32","56111",,1090,,40230
"32","5612",,196,,11869
"32","56121",,196,,11869
"32","5613",,139,,7783
"32","5614",,1712,,79404
"32","56141",,362,,8192
"32","56142",,161,,8015
"32","56143",,131,,5991
"32","56144","D",0,"D",0
"32","56145","D",0,"D",0
"32","56149",,1009,,54439
"32","5615",,379,,20623
"32","5616",,207,,5964
"32","5617",,3801,,94950
"32","56171",,119,,5328
"32","56172",,2270,,42615
"32","56173",,787,,24157
"32","56174",,245,,6468
"32","56179",,380,,16382
"32","5619",,672,,35897
"32","562",,73,,6232
"32","61",,1653,,33986
"32","611",,1653,,33986
"32","62",,7283,,334753
"32","621",,4192,,290127
"32","6211",,1154,,139610
"32","62111",,1154,,139610
"32","621111",,990,,128607
"32","621112",,164,,11003
"32","6212",,246,,27554
"32","62121",,246,,27554
"32","6213",,1674,,77023
"32","62131",,194,,14788
"32","62132",,73,,4006
"32","62133",,372,,15313
"32","62134",,232,,7848
"32","62139",,803,,35068
"32","621391",,17,,2142
"32","621399",,786,,32926
"32","6214",,52,,6153
"32","6215",,152,,13206
"32","62151",,152,,13206
"32","6216",,592,,12818
"32","62161",,592,,12818
"32","6219",,322,,13763
"32","623",,271,,7959
"32","624",,2820,,36667
"32","6241",,412,,9381
"32","6242",,29,,574
"32","6243",,56,,1945
"32","62431",,56,,1945
"32","6244",,2323,,24767
"32","62441",,2323,,24767
"32","71",,9478,,451556
"32","711",,7843,,236877
"32","7111",,318,,21765
"32","7112",,801,,22814
"32","71121",,801,,22814
"32","7113",,384,,17147
"32","7114",,526,,30777
"32","71141",,526,,30777
"32","7115",,5814,,144374
"32","71151",,5814,,144374
"32","712",,32,,2331
"32","7121",,32,,2331
"32","713",,1603,,212348
"32","7131",,47,,3702
"32","7132",,445,,148581
"32","7139",,1111,,60065
"32","72",,1615,,114179
"32","721",,394,,37592
"32","7211",,263,,28170
"32","7212",,62,,6972
"32","72121",,62,,6972
"32","7213",,69,,2450
"32","72131",,69,,2450
"32","722",,1221,,76587
"32","7221",,264,,29392
"32","72211",,264,,29392
"32","7222",,218,,17560
"32","72221",,218,,17560
"32","7223",,607,,18397
"32","7224",,132,,11238
"32","72241",,132,,11238
"32","81",,17511,,517024
"32","811",,4476,,168453
"32","8111",,1516,,80203
"32","81111",,715,,41539
"32","81112",,342,,18531
"32","81119",,459,,20133
"32","8112",,357,,11622
"32","81121",,357,,11622
"32","8113",,380,,17263
"32","81131",,380,,17263
"32","8114",,2223,,59365
"32","81141",,403,,13298
"32","81142",,167,,5945
"32","81143",,29,,728
"32","81149",,1624,,39394
"32","812",,12426,,336262
"32","8121",,5774,,141247
"32","81211",,4953,,122248
"32","812111",,396,,10285
"32","812112",,3352,,87650
"32","812113",,1205,,24313
"32","81219",,821,,18999
"32","8122",,25,,1853
"32","81221","D",0,"D",0
"32","81222","D",0,"D",0
"32","8123",,200,,8548
"32","81231",,75,,4775
"32","81232",,96,,3230
"32","81233",,29,,543
"32","8129",,6427,,184614
"32","81291",,308,,7385
"32","81292",,89,,2139
"32","81293",,21,,511
"32","81299",,6009,,174579
"32","813",,609,,12309
"33","00",,94232,,4676535
"33","11",,1793,,104478
"33","113",,1022,,71290
"33","114",,330,,17596
"33","1141",,306,,17170
"33","11411",,306,,17170
"33","1142",,24,,426
"33","11421",,24,,426
"33","115",,441,,15592
"33","1151",,110,,2570
"33","11511",,110,,2570
"33","1152",,214,,8010
"33","11521",,214,,8010
"33","1153",,117,,5012
"33","11531",,117,,5012
"33","21",,56,,4817
"33","212","D",0,"D",0
"33","2123","D",0,"D",0
"33","213","D",0,"D",0
"33","2131","D",0,"D",0
"33","21311","D",0,"D",0
"33","22",,107,,8451
"33","221",,107,,8451
"33","23",,17544,,1239869
"33","236",,4250,,478658
"33","2361",,3898,,453331
"33","2362",,352,,25327
"33","237",,493,,53482
"33","2371",,29,,3293
"33","2372",,200,,25619
"33","23721",,200,,25619
"33","2373",,58,,5135
"33","23731",,58,,5135
"33","2379",,206,,19435
"33","23799",,206,,19435
"33","238",,12801,,707729
"33","2381",,2062,,120590
"33","2382",,1741,,113103
"33","23821",,807,,41110
"33","23822",,880,,69405
"33","23829",,54,,2588
"33","2383",,5975,,297790
"33","2389",,3023,,176246
"33","31-33",,2071,,87178
"33","311",,107,,3181
"33","3111","D",0,"D",0
"33","31111","D",0,"D",0
"33","3113","D",0,"D",0
"33","3114",,18,,250
"33","3116",,5,,115
"33","31161",,5,,115
"33","3117","D",0,"D",0
"33","31171","D",0,"D",0
"33","3118",,30,,1033
"33","3119",,23,,447
"33","312","D",0,"D",0
"33","313",,11,,170
"33","314",,15,,208
"33","315",,174,,4199
"33","316",,20,,927
"33","3161","D",0,"D",0
"33","31611","D",0,"D",0
"33","3162","D",0,"D",0
"33","31621","D",0,"D",0
"33","3169",,10,,313
"33","31699",,10,,313
"33","321",,238,,7588
"33","322","D",0,"D",0
"33","323",,163,,7241
"33","3231",,163,,7241
"33","324","D",0,"D",0
"33","3241","D",0,"D",0
"33","325",,32,,2035
"33","3251","D",0,"D",0
"33","3252","D",0,"D",0
"33","3253","D",0,"D",0
"33","3255",,9,,711
"33","3256",,9,,135
"33","3259",,9,,921
"33","326",,35,,967
"33","327",,67,,1184
"33","3271",,32,,338
"33","3272",,14,,338
"33","32721",,14,,338
"33","3273",,6,,70
"33","3279",,15,,438
"33","331","D",0,"D",0
"33","332",,288,,15572
"33","333",,115,,5817
"33","334",,86,,6009
"33","335",,98,,6486
"33","336","D",0,"D",0
"33","337",,120,,4609
"33","339",,450,,17143
"33","3391",,17,,1536
"33","33911",,17,,1536
"33","3399",,433,,15607
"33","42",,1883,,169318
"33","423",,1005,,96552
"33","4231",,64,,9464
"33","4232",,78,,7939
"33","4233",,33,,3807
"33","4234",,63,,7098
"33","4235",,19,,2863
"33","4236",,46,,5352
"33","4237",,27,,1951
"33","4238",,118,,17440
"33","4239",,557,,40638
"33","42391",,84,,4828
"33","42392",,56,,3377
"33","42393",,26,,1969
"33","42394",,59,,6018
"33","42399",,332,,24446
"33","424",,770,,67159
"33","4241",,45,,2314
"33","4242",,22,,2361
"33","42421",,22,,2361
"33","4243",,97,,6025
"33","4244",,179,,29072
"33","4245",,9,,983
"33","4246",,22,,1248
"33","4247","D",0,"D",0
"33","4248","D",0,"D",0
"33","4249",,379,,24420
"33","42491","D",0,"D",0
"33","42492",,113,,3039
"33","42493",,46,,3834
"33","42494","D",0,"D",0
"33","42495","D",0,"D",0
"33","42499",,213,,17031
"33","425",,108,,5607
"33","4251",,108,,5607
"33","42511",,10,,161
"33","42512",,98,,5446
"33","44-45",,9127,,481975
"33","441",,769,,124873
"33","4411",,412,,80181
"33","44112",,412,,80181
"33","4412",,222,,26747
"33","44121",,33,,5806
"33","44122",,189,,20941
"33","441221",,31,,2224
"33","441222",,28,,5297
"33","441229",,130,,13420
"33","4413",,135,,17945
"33","442",,210,,18877
"33","4421",,86,,7437
"33","44211",,86,,7437
"33","4422",,124,,11440
"33","443",,141,,16373
"33","4431",,141,,16373
"33","44311",,66,,7632
"33","443111",,24,,3447
"33","443112",,42,,4185
"33","44312",,68,,8578
"33","44313",,7,,163
"33","444",,169,,15074
"33","4441",,115,,11544
"33","44411",,4,,147
"33","44412",,11,,1309
"33","44413",,17,,2931
"33","44419",,83,,7157
"33","4442",,54,,3530
"33","445",,261,,31706
"33","4451",,126,,23086
"33","4452","D",0,"D",0
"33","44521",,11,,439
"33","44522",,9,,862
"33","44523","D",0,"D",0
"33","44529",,96,,6541
"33","4453","D",0,"D",0
"33","44531","D",0,"D",0
"33","446",,309,,6487
"33","4461",,309,,6487
"33","44611","D",0,"D",0
"33","44612",,152,,1752
"33","44613","D",0,"D",0
"33","44619",,143,,3858
"33","447",,32,,6361
"33","4471",,32,,6361
"33","448",,281,,16090
"33","4481",,186,,8701
"33","44811","D",0,"D",0
"33","44812",,29,,1634
"33","44813",,23,,1002
"33","44814",,21,,1194
"33","44815","D",0,"D",0
"33","44819",,82,,3868
"33","4482",,5,,260
"33","44821",,5,,260
"33","4483",,90,,7129
"33","44831",,83,,6720
"33","44832",,7,,409
"33","451",,589,,29788
"33","4511",,433,,25569
"33","45111",,178,,14343
"33","45112",,118,,5983
"33","45113",,102,,2818
"33","45114",,35,,2425
"33","4512",,156,,4219
"33","45121",,143,,3712
"33","451211",,73,,2604
"33","451212",,70,,1108
"33","45122",,13,,507
"33","452",,98,,6848
"33","453",,2025,,93254
"33","4531",,130,,4655
"33","45311",,130,,4655
"33","4532",,480,,16897
"33","45321",,26,,855
"33","45322",,454,,16042
"33","4533",,592,,22425
"33","45331",,592,,22425
"33","4539",,823,,49277
"33","45391",,46,,1457
"33","45392",,89,,3445
"33","45393",,20,,6797
"33","45399",,668,,37578
"33","454",,4243,,116244
"33","4541",,348,,16130
"33","45411",,348,,16130
"33","4542",,108,,5210
"33","45421",,108,,5210
"33","4543",,3787,,94904
"33","45431",,40,,3506
"33","45439",,3747,,91398
"33","48-49",,2528,,149025
"33","481",,104,,6305
"33","483",,43,,1720
"33","484",,1309,,110418
"33","4841",,1136,,98566
"33","48411",,637,,46838
"33","48412",,499,,51728
"33","4842",,173,,11852
"33","485",,293,,8531
"33","4851","D",0,"D",0
"33","48511","D",0,"D",0
"33","4852","D",0,"D",0
"33","48521","D",0,"D",0
"33","4853",,205,,5793
"33","4854",,25,,616
"33","48541",,25,,616
"33","4855","D",0,"D",0
"33","48551","D",0,"D",0
"33","4859",,55,,1885
"33","48599",,55,,1885
"33","486","D",0,"D",0
"33","487","D",0,"D",0
"33","488",,187,,9472
"33","492",,542,,10473
"33","493",,30,,1685
"33","4931",,30,,1685
"33","51",,1170,,41941
"33","511",,498,,16898
"33","512",,151,,6227
"33","5121",,106,,4740
"33","5122",,45,,1487
"33","515",,65,,2226
"33","516",,65,,1011
"33","5161",,65,,1011
"33","51611",,65,,1011
"33","517",,82,,3350
"33","518",,161,,5189
"33","5181",,33,,751
"33","51811",,33,,751
"33","518111","D",0,"D",0
"33","518112","D",0,"D",0
"33","5182",,128,,4438
"33","51821",,128,,4438
"33","519",,148,,7040
"33","5191",,148,,7040
"33","52",,2491,,171535
"33","522","D",0,"D",0
"33","5221","D",0,"D",0
"33","5222","D",0,"D",0
"33","5223",,138,,7819
"33","523",,888,,85448
"33","5231","D",0,"D",0
"33","52311","D",0,"D",0
"33","52312",,68,,4049
"33","52313","D",0,"D",0
"33","52314","D",0,"D",0
"33","5232","D",0,"D",0
"33","52321","D",0,"D",0
"33","5239",,800,,76382
"33","524","D",0,"D",0
"33","5241","D",0,"D",0
"33","5242",,1340,,71781
"33","52421",,864,,50344
"33","52429",,476,,21437
"33","53",,10050,,809016
"33","531",,9580,,774919
"33","5311",,4026,,468987
"33","5312",,3085,,152728
"33","53121",,3085,,152728
"33","5313",,2469,,153204
"33","53131",,689,,37312
"33","53132",,320,,17145
"33","53139",,1460,,98747
"33","532","D",0,"D",0
"33","5321",,124,,5587
"33","5322",,69,,2714
"33","53221","D",0,"D",0
"33","53222","D",0,"D",0
"33","53223",,18,,1366
"33","53229",,42,,1024
"33","5323","D",0,"D",0
"33","53231","D",0,"D",0
"33","5324",,261,,24103
"33","533","D",0,"D",0
"33","5331","D",0,"D",0
"33","53311","D",0,"D",0
"33","54",,14798,,566634
"33","541",,14798,,566634
"33","5411",,765,,36004
"33","5412",,1839,,33848
"33","54121",,1839,,33848
"33","541211",,135,,4276
"33","541213",,323,,5823
"33","541214",,29,,692
"33","541219",,1352,,23057
"33","5413",,1459,,57341
"33","54131",,214,,12906
"33","54132",,170,,4920
"33","54133",,715,,29258
"33","54134",,162,,3867
"33","54135",,73,,1881
"33","54136",,16,,879
"33","54137",,92,,3508
"33","54138",,17,,122
"33","5414",,840,,32739
"33","5415",,2042,,93737
"33","54151",,2042,,93737
"33","5416",,3001,,122764
"33","5417",,135,,4405
"33","5418",,621,,30346
"33","5419",,4096,,155450
"33","54191",,132,,4966
"33","54192",,402,,12176
"33","54193",,110,,2166
"33","54194",,70,,3135
"33","54199",,3382,,133007
"33","56",,5780,,141390
"33","561",,5641,,130260
"33","5611",,764,,9346
"33","56111",,764,,9346
"33","5612",,126,,3548
"33","56121",,126,,3548
"33","5613",,109,,5076
"33","5614",,789,,22726
"33","56141",,213,,3725
"33","56142",,45,,600
"33","56143",,64,,4006
"33","56144","D",0,"D",0
"33","56145","D",0,"D",0
"33","56149",,450,,14087
"33","5615",,133,,5134
"33","5616",,126,,3685
"33","5617",,3324,,72719
"33","56171",,14,,893
"33","56172",,1788,,27461
"33","56173",,1027,,31905
"33","56174",,94,,3035
"33","56179",,401,,9425
"33","5619",,270,,8026
"33","562",,139,,11130
"33","61",,2093,,35754
"33","611",,2093,,35754
"33","62",,6196,,162721
"33","621",,3169,,122421
"33","6211",,603,,34335
"33","62111",,603,,34335
"33","621111",,447,,27236
"33","621112",,156,,7099
"33","6212",,172,,12982
"33","62121",,172,,12982
"33","6213",,1586,,56320
"33","62131",,102,,5411
"33","62132",,57,,4427
"33","62133",,454,,18122
"33","62134",,282,,11152
"33","62139",,691,,17208
"33","621391",,11,,595
"33","621399",,680,,16613
"33","6214","D",0,"D",0
"33","6215",,49,,3688
"33","62151",,49,,3688
"33","6216",,527,,8602
"33","62161",,527,,8602
"33","6219","D",0,"D",0
"33","623",,167,,4718
"33","624",,2860,,35582
"33","6241",,499,,9045
"33","6242",,35,,490
"33","6243",,46,,1056
"33","62431",,46,,1056
"33","6244",,2280,,24991
"33","62441",,2280,,24991
"33","71",,4436,,110186
"33","711",,3666,,76648
"33","7111",,122,,2668
"33","7112",,521,,15118
"33","71121",,521,,15118
"33","7113",,88,,4055
"33","7114",,98,,2905
"33","71141",,98,,2905
"33","7115",,2837,,51902
"33","71151",,2837,,51902
"33","712",,15,,118
"33","7121",,15,,118
"33","713",,755,,33420
"33","7131",,31,,1517
"33","7132",,35,,5480
"33","7139",,689,,26423
"33","72",,1142,,69996
"33","721",,513,,38142
"33","7211",,343,,28247
"33","7212",,90,,5962
"33","72121",,90,,5962
"33","7213",,80,,3933
"33","72131",,80,,3933
"33","722",,629,,31854
"33","7221",,88,,8168
"33","72211",,88,,8168
"33","7222",,170,,7766
"33","72221",,170,,7766
"33","7223",,359,,15502
"33","7224",,12,,418
"33","72241",,12,,418
"33","81",,10967,,322251
"33","811",,3501,,150488
"33","8111",,1464,,87435
"33","81111",,812,,49557
"33","81112",,400,,22404
"33","81119",,252,,15474
"33","8112",,272,,12114
"33","81121",,272,,12114
"33","8113",,265,,11763
"33","81131",,265,,11763
"33","8114",,1500,,39176
"33","81141",,218,,7002
"33","81142",,162,,5513
"33","81143",,14,,335
"33","81149",,1106,,26326
"33","812",,6951,,163938
"33","8121",,2539,,60707
"33","81211",,2030,,50145
"33","812111",,265,,6545
"33","812112",,1552,,39052
"33","812113",,213,,4548
"33","81219",,509,,10562
"33","8122",,91,,6891
"33","81221",,75,,5615
"33","81222",,16,,1276
"33","8123",,122,,7047
"33","81231",,70,,4884
"33","81232",,46,,1909
"33","81233",,6,,254
"33","8129",,4199,,89293
"33","81291",,348,,6750
"33","81292","D",0,"D",0
"33","81293","D",0,"D",0
"33","81299",,3788,,81441
"33","813",,515,,7825
"34","00",,513492,,27389932
"34","11",,2239,,114922
"34","113",,161,,5064
"34","114",,1226,,75987
"34","1141",,1179,,74827
"34","11411",,1179,,74827
"34","1142",,47,,1160
"34","11421",,47,,1160
"34","115",,852,,33871
"34","1151",,203,,7495
"34","11511",,203,,7495
"34","1152",,567,,23731
"34","11521",,567,,23731
"34","1153",,82,,2645
"34","11531",,82,,2645
"34","21",,63,,3922
"34","212",,45,,3334
"34","2121","D",0,"D",0
"34","21211","D",0,"D",0
"34","2122","D",0,"D",0
"34","2123",,34,,3153
"34","213",,18,,588
"34","2131",,18,,588
"34","21311",,18,,588
"34","22",,242,,15947
"34","221",,242,,15947
"34","23",,48115,,3246666
"34","236",,9791,,1118715
"34","2361",,8537,,1011920
"34","2362",,1254,,106795
"34","237",,865,,97402
"34","2371",,85,,3765
"34","2372",,299,,53303
"34","23721",,299,,53303
"34","2373",,118,,6880
"34","23731",,118,,6880
"34","2379",,363,,33454
"34","23799",,363,,33454
"34","238",,37459,,2030549
"34","2381",,5731,,355363
"34","2382",,6307,,332984
"34","23821",,2775,,116680
"34","23822",,3316,,202681
"34","23829",,216,,13623
"34","2383",,15834,,755003
"34","2389",,9587,,587199
"34","31-33",,6550,,404561
"34","311",,489,,34228
"34","3111",,24,,1683
"34","31111",,24,,1683
"34","3112","D",0,"D",0
"34","3113","D",0,"D",0
"34","3114",,33,,1864
"34","3115",,21,,2051
"34","3116",,11,,1174
"34","31161",,11,,1174
"34","3117",,21,,2673
"34","31171",,21,,2673
"34","3118",,205,,10431
"34","3119",,143,,12650
"34","312",,46,,3347
"34","313","D",0,"D",0
"34","314",,90,,5887
"34","315",,702,,37429
"34","316",,66,,2910
"34","3161",,15,,278
"34","31611",,15,,278
"34","3162",,13,,428
"34","31621",,13,,428
"34","3169",,38,,2204
"34","31699",,38,,2204
"34","321",,273,,16404
"34","322",,57,,4790
"34","323",,1027,,66510
"34","3231",,1027,,66510
"34","324","D",0,"D",0
"34","3241","D",0,"D",0
"34","325",,297,,21401
"34","3251",,33,,2685
"34","3252",,10,,993
"34","3253",,16,,2074
"34","3254",,70,,4826
"34","32541",,70,,4826
"34","3255",,41,,3276
"34","3256",,35,,1416
"34","3259",,92,,6131
"34","326",,163,,12998
"34","327",,200,,9727
"34","3271","D",0,"D",0
"34","3272",,88,,3947
"34","32721",,88,,3947
"34","3273",,17,,1389
"34","3274","D",0,"D",0
"34","3279",,36,,3054
"34","331",,78,,8136
"34","332",,613,,34294
"34","333",,337,,21917
"34","334",,188,,12244
