ST,PUMA,YEAR,Telework
12,5703,2014,0.063623943
12,10304,2014,0.055876525
12,902,2014,0.072075209
12,904,2014,0.060057375
12,901,2014,0.047027734
12,11503,2014,0.042501243
12,8621,2014,0.03417809
26,3004,2015,0.025903323
26,2200,2015,0.041335591
26,1001,2015,0.026500216
27,1410,2015,0.06600076
24,1300,2015,0.038571571
24,1103,2015,0.018123578
44,104,2015,0.037494608
44,400,2015,0.048049001
45,302,2015,0.019524991
45,102,2015,0.043647537
25,2800,2015,0.039227438
49,501,2007,0.037621191
23,800,2008,0.061993155
49,100,2006,0.054227361
22,2401,2014,0.055379844
8,901,2008,0.103594859
8,806,2008,0.024927562
8,821,2008,0.06973169
8,905,2008,0.041339388
8,814,2008,0.093085016
55,600,2009,0.041142857
55,2001,2009,0.029571422
25,3100,2007,0.045892952
25,1400,2007,0.065327692
8,822,2007,0.106279817
8,700,2007,0.070207643
8,502,2007,0.039223546
22,2200,2013,0.043912864
23,600,2013,0.040671327
34,2102,2013,0.027612969
34,1103,2013,0.033620859
34,902,2013,0.033720033
34,2202,2013,0.033125675
34,2303,2013,0.026416524
34,2002,2013,0.036855128
35,1100,2013,0.046941373
35,1001,2013,0.017739495
46,300,2011,0.072734756
47,2000,2011,0.020657642
47,2600,2011,0.014549784
47,3105,2011,0.010432755
32,410,2012,0.026396256
1,302,2013,0.018455998
32,408,2015,0.066961705
33,500,2015,0.072360173
34,906,2015,0.028748013
34,1003,2015,0.024545918
34,1502,2015,0.063213253
34,1106,2015,0.050550292
34,1102,2015,0.053372869
34,904,2015,0.031011283
12,2102,2016,0.064811904
12,901,2016,0.04994584
12,3500,2016,0.057300985
12,3301,2016,0.078598119
12,9908,2016,0.123214791
12,8615,2016,0.050430555
34,1502,2014,0.057336972
34,1503,2014,0.075443762
34,702,2014,0.055181643
34,301,2014,0.056932966
34,902,2014,0.046422315
34,306,2018,0.080474415
34,1001,2018,0.074153061
34,907,2018,0.022908918
34,1204,2018,0.058925589
1,1303,2017,0.058888047
1,2702,2017,0.032997393
4,121,2017,0.025006023
4,119,2017,0.020271126
4,803,2017,0.053897198
4,207,2017,0.040228362
25,507,2018,0.044874561
25,3302,2018,0.056128603
25,1901,2018,0.037552676
25,3500,2018,0.096397787
4,113,2005,0.025044624
53,2005,2009,0.025123653
21,1702,2005,0.04310443
21,1800,2005,0.023901737
21,1400,2005,0.033451059
22,1903,2005,0.005911851
22,1000,2005,0.026511295
22,101,2005,0.011098953
24,1300,2005,0.042236904
24,1002,2005,0.035038983
51,600,2008,0.056014159
51,502,2008,0.027494952
51,1500,2008,0.074900146
53,2007,2008,0.039351814
53,902,2008,0.035156967
53,1600,2008,0.067771645
53,901,2008,0.040652008
53,1201,2008,0.041696757
53,500,2008,0.038209489
42,4108,2009,0.047539792
42,4105,2009,0.018413535
,33,2001,0.038978612
20,500,2008,0.018508291
21,300,2008,0.034025708
21,1901,2008,0.030127803
21,1705,2008,0.022559218
24,1007,2010,0.05900529
24,1003,2010,0.049085103
24,507,2010,0.023452861
24,1106,2010,0.029717723
25,1300,2010,0.040140393
13,4100,2011,0.042123199
13,3900,2011,0.042590132
13,2000,2011,0.042279014
13,4200,2011,0.029778713
13,2100,2011,0.01540531
13,3300,2011,0.033986338
13,1401,2011,0.003497122
29,1802,2015,0.046358901
31,901,2015,0.026607771
31,300,2015,0.051048089
47,1602,2015,0.03612515
47,3207,2015,0.031580412
28,1700,2015,0.025883503
44,300,2013,0.03943828
44,103,2013,0.045674608
29,2602,2016,0.041765984
29,1100,2016,0.050097933
30,100,2016,0.070913911
31,904,2016,0.043730133
32,410,2016,0.013392014
18,3600,2017,0.02754514
18,200,2017,0.081932476
18,600,2017,0.041724635
18,1802,2017,0.139076487
,50000,2003,0.062193121
34,1102,2009,0.04486748
34,1502,2009,0.071462814
34,2301,2009,0.031541528
34,1501,2009,0.029054578
34,1302,2009,0.015696087
32,511,2009,0.053454098
27,1402,2006,0.044211651
27,1303,2006,0.055344786
27,1501,2006,0.031864712
13,900,2007,0.047630263
13,1600,2007,0.028235668
13,1504,2007,0.056169177
13,1700,2007,0.038137988
47,2203,2009,0.057724979
47,3104,2009,0.030262413
47,2600,2009,0.03751209
28,600,2009,0.047732773
28,500,2009,0.007242475
28,2000,2009,0.026973289
28,1900,2009,0.056646671
4,112,2012,0.112825531
4,119,2012,0.040335324
4,104,2012,0.026704309
4,803,2012,0.066944767
25,200,2011,0.051461383
25,400,2011,0.054745093
25,900,2011,0.081788718
26,900,2011,0.024922808
26,500,2011,0.033138746
26,3000,2011,0.027151868
26,3708,2011,0.012974052
26,3801,2011,0.047940752
39,4103,2011,0.042187652
39,303,2011,0.00735034
39,3200,2011,0.061742502
39,611,2011,0.040991491
39,4102,2011,0.066218494
39,607,2011,0.033195592
39,2900,2011,0.031555152
39,4601,2011,0.062194648
17,800,2010,0.018635066
17,3205,2010,0.041250043
17,1201,2010,0.029572952
17,3509,2010,0.062498944
17,2700,2010,0.02955528
41,1105,2016,0.035365377
41,1314,2016,0.096861124
48,3602,2018,0.029493132
48,2313,2018,0.061908624
48,6500,2018,0.030036969
48,5908,2018,0.037247
48,4605,2018,0.073408169
48,4611,2018,0.040916776
48,6806,2018,0.055989277
48,5304,2018,0.06274135
48,1700,2018,0.045279459
15,307,2011,0.018506019
12,3000,2007,0.055336236
12,2206,2007,0.030709157
12,4007,2007,0.016255587
12,3200,2007,0.025411646
12,2104,2007,0.036899404
12,1106,2007,0.044118251
12,4018,2007,0.038210736
12,3702,2007,0.054531759
12,4002,2007,0.028697572
51,3400,2007,0.026994533
51,1200,2007,0.029501723
51,1000,2007,0.087091194
27,1202,2008,0.040219666
27,700,2008,0.056528163
51,51097,2013,0.033396995
51,51235,2013,0.034307968
51,51010,2013,0.022005757
51,51224,2013,0.027898162
17,401,2018,0.044361363
17,3523,2018,0.027922804
17,3524,2018,0.06959083
17,3409,2018,0.031187108
18,2301,2018,0.02176012
18,2400,2018,0.066547465
18,3400,2018,0.029440568
32,511,2010,0.050102249
33,1000,2010,0.057536977
13,300,2018,0.044623903
13,700,2018,0.016051117
37,4900,2017,0.035240928
37,3600,2017,0.04434907
39,5504,2017,0.040427534
39,904,2017,0.029015282
39,1200,2017,0.072384231
39,2100,2017,0.037384995
39,4900,2017,0.022952504
39,5401,2017,0.054956334
39,100,2017,0.036103542
39,2700,2017,0.023697241
48,2513,2016,0.047371927
48,4635,2016,0.050284283
48,2700,2016,0.061073516
48,4904,2016,0.052308549
48,5306,2016,0.102331861
48,3306,2016,0.048502535
48,2305,2016,0.030278288
48,2311,2016,0.081778753
48,2800,2016,0.029402504
48,4628,2016,0.028559617
10,300,2016,0.047268166
37,1301,2015,0.076916914
37,3700,2015,0.054572089
37,4900,2015,0.00422192
37,400,2015,0.019479377
37,2202,2015,0.045042581
37,3600,2015,0.025745548
34,1901,2016,0.037313563
34,2301,2016,0.00925114
34,701,2016,0.017196067
34,1902,2016,0.074402498
35,600,2016,0.052844764
53,2002,2005,0.050280608
53,1804,2005,0.06436063
37,4600,2005,0.012106992
37,3500,2005,0.016478164
37,2602,2005,0.046376172
28,800,2006,0.017627664
28,500,2006,0.024749868
28,1400,2006,0.021525649
,47,2000,0.029367889
22,2400,2011,0.008060322
44,600,2005,0.019973384
53,11102,2013,0.079904449
53,11300,2013,0.039792536
53,10800,2013,0.061926728
53,11703,2013,0.061792683
53,11104,2013,0.082221937
53,11613,2013,0.026281279
53,11701,2013,0.08063827
28,1900,2014,0.01040949
25,701,2017,0.025283137
25,4303,2017,0.049638335
25,3400,2017,0.09863982
25,1902,2017,0.021654463
23,200,2018,0.061764036
24,507,2018,0.033160622
24,1106,2018,0.054117534
24,902,2018,0.055727586
41,1318,2017,0.07090945
41,300,2017,0.071248971
32,200,2005,0.040215291
32,503,2005,0.018506542
39,2500,2006,0.051146305
39,2100,2006,0.033247808
26,4000,2006,0.031504636
26,2200,2006,0.037584315
40,700,2006,0.027753298
21,2300,2010,0.009241642
21,2500,2010,0.035782401
22,1903,2010,0.012029731
22,2400,2010,0.006799445
22,1803,2010,0.027566152
41,1302,2010,0.072717272
56,300,2012,0.049940109
32,410,2013,0.012648669
33,500,2013,0.079423244
53,300,2005,0.047298546
55,1000,2005,0.042172733
8,501,2005,0.072022638
9,2000,2005,0.015178387
9,900,2005,0.028256083
,31,2000,0.040255432
,42,2000,0.025294017
,11,2001,0.032882308
27,1900,2012,0.059331027
27,100,2012,0.057809168
25,4901,2013,0.048446685
25,506,2013,0.046520569
25,303,2013,0.09309275
25,3602,2013,0.041091194
26,1600,2013,0.055695871
26,3213,2013,0.04842401
26,3203,2013,0.018041788
26,700,2013,0.031168638
20,802,2012,0.048143674
45,102,2017,0.078962389
45,1102,2017,0.05533361
45,603,2017,0.046950353
46,300,2017,0.08459281
35,200,2014,0.020441265
35,600,2014,0.063629505
36,2300,2014,0.046813585
36,1204,2014,0.023728905
36,3313,2014,0.020938919
36,1700,2014,0.051758878
36,4001,2014,0.064652086
36,4110,2014,0.024077104
36,300,2014,0.034727988
36,4107,2014,0.005101456
36,3312,2014,0.012794931
31,904,2017,0.026747768
31,702,2017,0.055626728
32,410,2017,0.011584934
13,3300,2017,0.134223902
13,6001,2017,0.097448568
13,3002,2017,0.085981461
13,2800,2017,0.047214926
13,800,2017,0.018143057
13,4500,2017,0.03978475
15,307,2017,0.036377254
4,400,2018,0.03887528
4,130,2018,0.035634876
4,107,2018,0.117665516
,17,2002,0.030113941
29,1200,2009,0.071301028
50,400,2008,0.048594323
18,2600,2010,0.021638621
49,503,2011,0.042958481
35,1002,2015,0.01699488
27,200,2013,0.059246596
27,1900,2013,0.043893389
27,1403,2013,0.040822974
27,1407,2013,0.090780177
27,1408,2013,0.056544
41,100,2009,0.048996143
36,1005,2011,0.02266954
36,4009,2011,0.020363482
36,2100,2011,0.030866164
36,1401,2011,0.012450135
36,4106,2011,0.027477758
36,1200,2011,0.024722027
36,1501,2011,0.024505312
36,1001,2011,0.039871653
36,3708,2011,0.049989109
36,802,2011,0.028089793
36,3505,2011,0.041839661
49,700,2009,0.044800253
5,500,2007,0.056360552
5,800,2007,0.038420228
26,4104,2007,0.042635444
26,3200,2007,0.055700736
26,3803,2007,0.037629942
26,300,2007,0.035408003
37,2500,2007,0.014452104
37,300,2007,0.041216363
37,3500,2007,0.028218744
37,1200,2007,0.026742546
37,4800,2007,0.052787536
38,200,2007,0.054659328
9,904,2012,0.045707954
9,901,2012,0.005115378
45,1600,2018,0.01917034
45,501,2018,0.057814112
49,35007,2017,0.080919294
49,49003,2017,0.038767314
49,505,2005,0.032349986
37,3000,2011,0.034511999
37,3900,2011,0.019517868
37,903,2011,0.054243899
37,4700,2011,0.015996355
37,500,2011,0.060153919
55,55103,2018,0.057902653
55,100,2018,0.05755887
55,103,2018,0.042129132
55,1300,2018,0.040164638
5,700,2017,0.029387295
13,3800,2018,0.054718543
21,2000,2018,0.034550072
21,500,2018,0.016402585
21,200,2018,0.01237191
21,2400,2018,0.047462081
22,1502,2018,0.009178306
22,1600,2018,0.027527361
29,600,2018,0.042607598
29,1002,2018,0.031109221
29,1804,2018,0.082955892
29,2800,2018,0.035370375
29,1004,2018,0.084645669
30,300,2018,0.06501364
42,200,2018,0.03338965
42,101,2018,0.033352733
42,3001,2018,0.07358895
42,3302,2018,0.049096034
42,2702,2018,0.028075825
42,2002,2018,0.030503818
19,700,2018,0.056167819
19,2000,2018,0.060780869
19,1500,2018,0.051796689
25,3000,2006,0.018499201
25,3600,2006,0.047878468
47,600,2005,0.052592065
47,2100,2005,0.014432254
47,2204,2005,0.057402931
19,1000,2005,0.077221757
20,603,2005,0.018730114
20,1200,2005,0.036661371
20,300,2005,0.030104083
20,900,2005,0.045364961
19,1500,2010,0.036238485
35,800,2011,0.061771562
21,700,2013,0.007424594
38,300,2015,0.041301695
20,200,2015,0.051416288
20,603,2015,0.039505823
20,400,2015,0.037604972
46,600,2015,0.030208394
46,600,2018,0.028207414
46,500,2018,0.057336829
18,3100,2008,0.03454083
35,200,2009,0.052920108
35,700,2009,0.083447759
,28,2000,0.011839574
,54,2002,0.023826554
5,600,2011,0.020804547
5,1300,2011,0.023956839
1,1000,2015,0.020096313
1,2300,2015,0.016835712
1,2702,2015,0.050132754
4,204,2015,0.070514675
4,120,2015,0.08575762
4,118,2015,0.071216783
9,300,2009,0.029661556
10,104,2009,0.021690576
11,102,2009,0.050095766
4,800,2010,0.064540099
4,113,2010,0.044827586
45,700,2009,0.026290564
56,200,2011,0.046407026
23,1000,2006,0.0356297
24,901,2006,0.076521242
24,1101,2006,0.013635305
5,1700,2013,0.023038406
5,800,2013,0.026454399
56,100,2017,0.047689823
18,201,2007,0.018928807
18,1000,2007,0.047635207
18,2302,2007,0.04473384
29,1300,2008,0.127629063
29,2500,2008,0.041487899
29,1708,2008,0.046827837
29,1802,2008,0.032634861
29,1001,2008,0.015768725
5,1500,2005,0.012612985
33,100,2005,0.040754226
35,400,2010,0.081845518
35,300,2010,0.017802975
22,1600,2012,0.021478147
,16,2002,0.04762654
,22000,2004,0.024260229
40,100,2010,0.04182095
,29000,2004,0.04557491
27,1100,2011,0.066753684
27,1402,2011,0.057146122
27,1302,2011,0.053738501
24,902,2012,0.046818754
24,302,2012,0.058429966
29,1802,2013,0.022139129
29,1600,2013,0.015896802
29,1807,2013,0.048943084
29,903,2013,0.039458165
,15000,2003,0.041377056
31,400,2005,0.04511758
30,600,2008,0.040396905
31,902,2008,0.040690248
31,901,2008,0.035456061
16,700,2010,0.077525783
22,2002,2009,0.02334553
23,700,2009,0.030637354
20,300,2007,0.040736101
21,1300,2007,0.037025333
21,1800,2007,0.02853855
5,1300,2014,0.027186567
5,600,2014,0.023737177
5,1900,2014,0.023220133
47,300,2012,0.026534907
9,301,2018,0.066259733
30,100,2009,0.07412998
31,702,2009,0.018648598
9,800,2007,0.028042959
29,200,2010,0.033823876
29,500,2010,0.032275485
29,1802,2010,0.025572418
31,400,2010,0.044520746
42,2302,2012,0.02763083
42,3301,2012,0.059341715
42,1806,2012,0.031855748
42,1400,2012,0.043211603
42,1702,2012,0.03054038
42,3206,2012,0.058214361
42,3102,2012,0.033171496
42,3302,2012,0.023959766
24,1001,2013,0.08400337
24,400,2013,0.034991799
24,506,2013,0.009612211
47,3201,2016,0.039767283
47,500,2016,0.057640599
47,2300,2016,0.06600019
8,4105,2018,0.049590652
8,1001,2018,0.084932939
8,808,2018,0.068994336
8,4106,2018,0.09579632
41,200,2018,0.040762874
41,100,2018,0.050818125
41,1317,2018,0.095181084
29,2001,2014,0.010519324
29,2200,2014,0.025609604
29,1005,2014,0.057474124
30,200,2014,0.097950635
15,306,2015,0.03196999
49,11002,2018,0.069873523
49,35002,2018,0.074604141
40,400,2016,0.043183761
40,1201,2016,0.043483508
40,701,2016,0.042806885
40,601,2016,0.148783153
5,1900,2009,0.022928105
5,1600,2009,0.016261422
10,104,2012,0.048670792
5,1400,2015,0.024521706
5,1300,2015,0.040293103
19,1400,2015,0.055110416
44,201,2017,0.029252223
56,200,2018,0.060128208
49,11002,2016,0.068245054
49,35005,2016,0.063367494
49,35009,2016,0.10313332
49,53001,2016,0.080221982
49,35007,2015,0.044383569
49,35002,2015,0.030425182
16,1200,2018,0.068038207
56,100,2007,0.031386359
56,200,2007,0.048532769
27,100,2019,0.057065614
27,1102,2019,0.02529152
28,1400,2019,0.020369916
1,2200,2019,0.006475694
1,800,2019,0.013425129
4,134,2019,0.079739015
4,126,2019,0.056749827
4,208,2019,0.035067599
4,206,2019,0.108649922
4,100,2019,0.102092143
26,1200,2019,0.061569203
26,2800,2019,0.050937975
26,3206,2019,0.038864539
26,600,2019,0.038092153
6,3729,2019,0.084172805
6,102,2019,0.070098839
6,1303,2019,0.05882748
6,1309,2019,0.039883837
6,7309,2019,0.133393271
6,3100,2019,0.032938258
6,3900,2019,0.029407053
6,3766,2019,0.035689543
6,3730,2019,0.078532427
6,1700,2019,0.085610405
6,3767,2019,0.034250998
6,3764,2019,0.041532963
6,3722,2019,0.064728656
6,1903,2019,0.050998819
6,3760,2019,0.112635816
6,4101,2019,0.152573063
6,6708,2019,0.063220299
6,7115,2019,0.097785377
6,3709,2019,0.097705075
6,107,2019,0.040441738
6,9701,2019,0.119466824
17,2700,2019,0.059317292
17,3419,2019,0.033077035
17,3203,2019,0.091311412
12,8603,2019,0.022190754
12,8622,2019,0.050815202
12,10308,2019,0.100116629
12,10102,2019,0.105635469
12,9903,2019,0.049938829
12,8610,2019,0.029439731
12,9907,2019,0.085731585
12,8612,2019,0.100528044
12,1102,2019,0.072129111
12,102,2019,0.050577764
12,6903,2019,0.062384899
12,9905,2019,0.029195846
13,3900,2019,0.049691137
13,500,2019,0.012816525
13,1006,2019,0.102293202
13,800,2019,0.017492649
13,4006,2019,0.039657584
12,1112,2019,0.056535158
51,51167,2019,0.054426524
51,51089,2019,0.116383004
51,51095,2019,0.040506041
51,59304,2019,0.066216747
53,10600,2019,0.097393569
53,10503,2019,0.109124002
53,11604,2019,0.077800134
53,11401,2019,0.051056019
53,11505,2019,0.070353835
53,11101,2019,0.050215157
32,408,2019,0.062542369
32,413,2019,0.043861381
34,1203,2019,0.043645529
34,1504,2019,0.059291431
34,1102,2019,0.071494758
18,1001,2019,0.033395381
18,1300,2019,0.036609256
18,101,2019,0.010376725
54,600,2019,0.044156002
18,1003,2019,0.065024167
19,1700,2019,0.041164679
29,1200,2019,0.078024921
29,700,2019,0.047627127
29,2700,2019,0.09679576
29,1004,2019,0.096904583
29,1701,2019,0.03787919
30,700,2019,0.036158551
39,5501,2019,0.042948396
39,2000,2019,0.047334786
39,5000,2019,0.022766894
39,2300,2019,0.015808876
39,2700,2019,0.036704037
39,5100,2019,0.039324256
39,5301,2019,0.058650307
39,5402,2019,0.027022008
40,500,2019,0.068317749
36,1700,2019,0.051960153
36,4008,2019,0.036420171
36,1900,2019,0.046454951
36,3207,2019,0.02675508
36,3209,2019,0.049537871
36,4104,2019,0.032670277
36,3708,2019,0.022618267
36,3103,2019,0.095458287
37,3400,2019,0.042584977
37,1701,2019,0.093778299
37,2000,2019,0.029421543
55,1400,2019,0.059712858
55,800,2019,0.06161359
55,70301,2019,0.054423667
55,1600,2019,0.046068253
56,300,2019,0.051461971
45,800,2019,0.035379099
45,1203,2019,0.114116465
45,602,2019,0.043986244
47,1200,2019,0.047257885
47,2505,2019,0.107334448
47,2003,2019,0.095289797
48,4702,2019,0.062757445
48,4634,2019,0.062541346
48,3501,2019,0.038272087
48,4619,2019,0.034054421
48,1902,2019,0.118472723
48,4902,2019,0.056997483
48,2006,2019,0.099342345
48,5904,2019,0.034646497
48,5600,2019,0.038700299
48,6900,2019,0.034701702
48,5912,2019,0.023589949
48,5303,2019,0.077575458
48,4625,2019,0.022546005
49,35006,2019,0.075048504
49,35002,2019,0.066509111
35,1100,2019,0.039667179
35,804,2019,0.044080249
20,300,2019,0.063077657
20,500,2019,0.024231582
20,1200,2019,0.047051108
20,601,2019,0.07840176
21,2400,2019,0.035576814
21,1100,2019,0.012893316
21,1200,2019,0.036185819
22,2201,2019,0.047008389
48,1903,2019,0.077702139
24,700,2019,0.026715853
24,1004,2019,0.101310715
24,501,2019,0.089686467
24,506,2019,0.01931514
8,803,2019,0.150001433
8,806,2019,0.053402404
8,804,2019,0.108134569
9,103,2019,0.058834506
9,305,2019,0.037450214
38,500,2019,0.024263115
42,1100,2019,0.032263309
42,1000,2019,0.043283345
42,101,2019,0.019334375
42,803,2019,0.05112772
6,3100,2020,0.053241339
6,9701,2020,0.212842573
6,102,2020,0.321179569
6,3730,2020,0.287184864
6,4101,2020,0.261111869
6,1303,2020,0.215836239
6,3729,2020,0.37590799
6,3900,2020,0.121686683
6,1309,2020,0.161599437
6,3766,2020,0.209797509
6,107,2020,0.137808889
6,1700,2020,0.238189071
6,3760,2020,0.325958492
6,3764,2020,0.183094907
6,3709,2020,0.258816959
6,3767,2020,0.103598837
6,3722,2020,0.178238656
6,7115,2020,0.089262065
6,6708,2020,0.11927803
6,1903,2020,0.113382146
6,7309,2020,0.351939372
12,8610,2020,0.087817165
12,8612,2020,0.221718353
12,1112,2020,0.137776354
12,9907,2020,0.230102139
12,10102,2020,0.203348095
12,8603,2020,0.094536487
12,8622,2020,0.060117174
12,10308,2020,0.195813033
12,102,2020,0.088183886
12,1102,2020,0.099578835
13,500,2020,0.035257197
13,3900,2020,0.164468103
13,1006,2020,0.334744678
13,4006,2020,0.161360385
39,2300,2020,0.056816169
39,5000,2020,0.129686758
39,2700,2020,0.063755681
39,5301,2020,0.20832409
12,9905,2020,0.105935798
12,9903,2020,0.107840344
13,800,2020,0.06660632
39,5402,2020,0.099545805
39,2000,2020,0.062224123
39,5501,2020,0.121899665
40,500,2020,0.050337104
12,6903,2020,0.182557858
39,5100,2020,0.06933646
42,1100,2020,0.088410383
42,101,2020,0.070484029
42,1000,2020,0.09633125
42,803,2020,0.107448855
21,2400,2020,0.135972874
21,1100,2020,0.04669775
21,1200,2020,0.087442526
1,800,2020,0.065257468
1,2200,2020,0.02864013
4,208,2020,0.112236763
4,134,2020,0.144677633
4,206,2020,0.224844221
4,100,2020,0.264286888
4,126,2020,0.186714342
8,803,2020,0.376937953
8,806,2020,0.116521229
8,804,2020,0.286243736
9,103,2020,0.26253859
9,305,2020,0.129940433
45,1203,2020,0.126705984
45,602,2020,0.119810321
45,800,2020,0.048008914
47,1200,2020,0.065691402
47,2505,2020,0.256164931
47,2003,2020,0.137217486
48,1903,2020,0.212438285
48,6900,2020,0.060773481
48,5904,2020,0.112454498
48,4625,2020,0.126240259
48,5303,2020,0.252974177
48,4902,2020,0.176337559
48,2006,2020,0.199281602
48,4634,2020,0.119409123
48,4619,2020,0.030724183
48,4702,2020,0.175081993
48,5912,2020,0.258863112
48,5600,2020,0.07956671
48,1902,2020,0.375867304
48,3501,2020,0.079240925
36,3103,2020,0.299481945
36,4008,2020,0.159753263
36,3708,2020,0.055480498
36,4104,2020,0.189924166
36,1700,2020,0.123839815
36,3207,2020,0.155035646
36,1900,2020,0.167656898
36,3209,2020,0.213160879
37,3400,2020,0.073640662
37,1701,2020,0.170495835
37,2000,2020,0.053221233
27,100,2020,0.106432046
27,1102,2020,0.155830086
28,1400,2020,0.033396287
17,3203,2020,0.269474274
