ST,YEAR,FIPS_CODE,TELEWORK
29,2005,29143,0.06262027807
30,2005,30103,0.03143977628
31,2005,31099,0.08036232521
31,2005,31107,0.05049803607
27,2007,27017,0.05971312963
55,2015,55097,0.05085886088
55,2015,55121,0.05139325820
53,2015,53067,0.05354215449
54,2015,54101,0.03672219500
21,2015,21193,0.01753267453
21,2015,21033,0.01748767338
21,2015,21027,0.02648867178
22,2015,22101,0.02043376710
22,2015,22003,0.03353466937
19,2006,19133,0.02370669852
19,2006,19103,0.06140259088
48,2013,48353,0.02111042482
48,2013,48213,0.04589613316
48,2013,48317,0.02782491515
48,2013,48283,0.04980351535
13,2018,13093,0.02674535818
13,2018,13261,0.02674535818
13,2018,13201,0.02631328964
16,2018,16055,0.05995486883
16,2018,16081,0.06497212201
16,2018,16067,0.07052530068
18,2006,18045,0.01945321860
13,2008,13219,0.01912321847
13,2008,13147,0.03401981230
13,2008,13197,0.02033218030
13,2008,13055,0.01875751503
45,2008,45061,0.02950355062
46,2008,46069,0.06563333640
55,2017,55043,0.07221534417
55,2017,55141,0.03357243778
56,2017,56035,0.03856650116
56,2017,56025,0.07352185090
53,2017,53059,0.06057189248
54,2017,54071,0.04449741756
22,2011,22019,0.01429053816
23,2011,23023,0.03760960811
6,2012,06039,0.08023788172
6,2012,06047,0.03923472264
48,2012,48201,0.03263401418
48,2012,48065,0.02529222694
48,2012,48021,0.05754851069
44,2007,44009,0.02161786804
45,2007,45083,0.02103875867
47,2007,47121,0.04435699615
45,2017,45029,0.01827548142
13,2010,13231,0.09128096431
13,2010,13101,0.07160572957
13,2010,13045,0.02575244880
46,2011,46021,0.07273475628
46,2011,46135,0.09130777255
46,2011,46015,0.07313816127
36,2005,36019,0.04670196135
48,2008,48053,0.05332230614
48,2008,48229,0.02547712118
48,2008,48415,0.01553226417
37,2005,37189,0.02573472445
37,2005,37117,0.02264846596
37,2005,37097,0.03548982226
38,2005,38081,0.04430360462
38,2005,38077,0.04430360462
39,2005,39063,0.02187193604
36,2006,36101,0.02557373287
36,2006,36021,0.04223602484
36,2006,36041,0.05597788528
2,2014,02290,0.03481454128
36,2013,36091,0.05087613801
37,2013,37049,0.04330213419
37,2013,37177,0.04278960963
36,2014,36055,0.03143468415
55,2014,55081,0.04721533444
55,2014,55099,0.05903897400
5,2008,05029,0.04476477684
5,2008,05119,0.03087389816
5,2008,05037,0.01510566204
47,2008,47169,0.04881064603
37,2009,37177,0.03501660423
36,2018,36061,0.07494833213
36,2018,36033,0.03894855162
5,2018,05079,0.01268911664
5,2018,05089,0.04803695864
5,2018,05031,0.01815830122
24,2015,24033,0.02610554495
24,2015,24047,0.03166945784
24,2015,24031,0.05891494555
39,2016,39157,0.04740988495
39,2016,39151,0.03876866750
39,2016,39025,0.05054500738
5,2014,05029,0.02718656741
18,2014,18121,0.02492702590
18,2014,18137,0.02116275900
20,2014,20175,0.03002305821
42,2010,42127,0.05385947706
16,2010,16001,0.05517871850
17,2010,17089,0.02568669729
48,2016,48403,0.01747861659
48,2016,48259,0.05994232354
48,2016,48289,0.02780651631
48,2016,48119,0.03289444584
49,2016,49033,0.10287635752
49,2016,49001,0.05146554604
51,2016,51081,0.02117228747
38,2006,38089,0.10448940879
38,2006,38051,0.07029528025
39,2006,39049,0.03011624448
17,2011,17145,0.02845974036
17,2011,17019,0.05158176131
27,2014,27137,0.03974679115
27,2014,27079,0.06947272827
22,2007,22029,0.01283747708
9,2009,09005,0.03323257710
5,2010,05033,0.04486802830
39,2015,39063,0.04977927718
42,2007,42017,0.02521667082
45,2013,45077,0.02724247541
1,2005,01001,0.01428472845
8,2012,08059,0.06932185180
48,2018,48395,0.03576751118
48,2018,48059,0.02820294964
48,2018,48207,0.02820294964
48,2018,48287,0.04875570668
48,2018,48087,0.03130774236
48,2018,48191,0.03130774236
48,2018,48341,0.03130774236
48,2018,48077,0.04378723106
48,2018,48237,0.04378723106
26,2010,26117,0.07721816246
26,2010,26015,0.03077995451
13,2011,13129,0.01917169440
13,2014,13137,0.02822565630
13,2014,13311,0.04437367304
13,2014,13127,0.04645737416
13,2014,13143,0.02403217554
37,2014,37083,0.01218528083
51,2013,51171,0.03045161290
51,2013,51051,0.02200575666
53,2012,53075,0.06363404038
41,2011,41001,0.03999238965
41,2011,41021,0.07733690521
46,2005,46067,0.05596861906
28,2010,28029,0.01514348277
28,2010,28125,0.03902191437
28,2010,28111,0.02841541106
29,2011,,0.04239958636
29,2011,29137,0.06487195136
30,2011,30053,0.06266014085
36,2008,36107,0.04603413935
38,2009,38045,0.04740543047
38,2009,38081,0.04740543047
38,2009,38099,0.05332585250
41,2009,41069,0.11291967527
41,2010,41053,0.04014512622
4,2015,04001,0.07675927600
4,2015,04027,0.02492268005
5,2015,05053,0.03295566110
27,2010,27047,0.03795006404
27,2010,,0.04922631552
27,2010,27123,0.05976504983
27,2010,27049,0.05280514940
27,2011,27101,0.09535237649
27,2011,27159,0.07327152910
6,2017,06047,0.03762452481
6,2017,06115,0.04140289903
29,2014,29177,0.04460057328
29,2014,29111,0.05062446205
29,2014,29075,0.03590175101
31,2014,31001,0.04498549387
31,2014,31047,0.06376160234
31,2014,31055,0.02852474685
36,2015,36097,0.03422626166
21,2007,21141,0.02384193633
29,2007,29093,0.03756410141
29,2007,29169,0.03326251138
46,2018,46127,0.05733682866
47,2018,47007,0.03403019252
20,2016,20033,0.02741506981
21,2016,21171,0.03177361660
40,2017,40071,0.02339281957
40,2017,40013,0.01875215164
42,2015,42065,0.02676463743
42,2015,42027,0.05515805906
42,2015,42039,0.04230664611
21,2009,21021,0.06391687657
21,2009,21091,0.01894760614
22,2009,22075,0.04040787547
24,2009,24003,0.03707694162
9,2012,09011,0.05052551807
18,2009,18161,0.03459200828
18,2009,18043,0.02546222687
18,2010,18107,0.05195456064
19,2010,19139,0.03951516469
19,2010,19103,0.02160175769
20,2010,20053,0.04501507433
20,2010,20203,0.09891565268
46,2012,46113,0.08260502533
46,2012,46005,0.07433549001
46,2012,46079,0.07433549001
36,2011,36049,0.04974640014
36,2011,36109,0.02635269149
26,2008,26007,0.03728624174
19,2015,19061,0.05305678552
36,2012,36103,0.04117668749
49,2007,,0.05243016148
47,2014,47045,0.02344698739
27,2015,27075,0.03702342191
27,2015,27103,0.05508849901
27,2015,27161,0.05508849901
38,2013,38101,0.03757817506
38,2013,38039,0.05736595523
1,2009,01063,0.02361977754
4,2009,04005,0.05045930288
55,2007,55073,0.04543585526
29,2018,29047,0.05550126918
31,2018,31133,0.04736552504
39,2011,39033,0.02531469181
39,2010,39063,0.01973929899
13,2012,13247,0.04757694358
13,2012,13083,0.04529374239
13,2012,13273,0.03797372026
1,2011,01007,0.02365759008
1,2011,01029,0.01621796951
18,2017,18033,0.04172463544
18,2017,18081,0.04643389726
18,2017,18131,0.01490739346
28,2016,28083,0.03392061563
2,2016,02195,0.06068591128
2,2016,02090,0.03869911525
16,2007,16023,0.05019871257
16,2007,16059,0.05019871257
2,2008,02195,0.10398052180
39,2014,39151,0.02276823680
39,2014,39129,0.05855138866
39,2014,39035,0.03863570625
39,2014,39031,0.06497677939
29,2006,29113,0.04472071139
29,2006,29169,0.03212792128
29,2006,29157,0.03626151083
29,2006,29187,0.03626151083
30,2006,30005,0.04208556382
20,2005,20067,0.03666137114
20,2005,20081,0.03666137114
20,2005,20021,0.03139133939
21,2005,21099,0.02493921316
12,2005,12029,0.02075334747
27,2005,27089,0.05062051887
19,2016,19123,0.06507285330
13,2017,13027,0.01717205877
13,2017,13301,0.01924548688
54,2005,54035,0.03190558793
48,2006,48049,0.02384018544
48,2006,48191,0.04051726422
48,2006,48393,0.04051726422
48,2006,48119,0.03523327064
48,2006,48431,0.01764596331
5,2007,05027,0.05053149827
5,2007,05009,0.07610979881
5,2007,05125,0.03559327609
5,2007,05077,0.02491245053
38,2007,38057,0.07086489063
38,2007,38019,0.02875096626
39,2007,39129,0.03047699621
31,2011,31185,0.05278186901
31,2011,31183,0.05104487225
19,2008,19139,0.02954854910
20,2008,20083,0.03417481680
20,2008,20145,0.04958400032
4,2011,04013,0.06078414502
5,2011,05033,0.05779929940
29,2017,29163,0.03792031038
30,2017,30031,0.09562446378
50,2007,50013,0.04268593860
27,2008,27165,0.05254109071
27,2008,27103,0.06244019139
37,2010,37097,0.05755671984
37,2010,37143,0.02506125607
37,2010,37037,0.05341457146
38,2010,38035,0.02538908013
38,2010,38033,0.06072035005
38,2010,38105,0.06072035005
22,2006,22101,0.00998990092
40,2011,40077,0.05155063977
19,2017,19181,0.05893233984
19,2017,19021,0.08067906796
19,2017,19031,0.07952334239
17,2012,17179,0.03148316380
17,2012,17065,0.03575918941
17,2012,17019,0.04692263206
17,2012,17075,0.04423286424
47,2016,47105,0.04766631949
47,2016,47087,0.02432084811
47,2006,47041,0.04437185795
21,2014,21093,0.02601524877
21,2014,21139,0.01399576760
21,2014,21037,0.02266178855
22,2014,22017,0.02014505218
22,2014,22041,0.02526993749
22,2014,22083,0.02526993749
22,2014,22025,0.02259366281
51,2017,51760,0.03724880107
51,2017,51025,0.05194259923
51,2017,51021,0.04096665475
51,2017,51177,0.04984093319
28,2017,28019,0.03848453473
54,2012,54015,0.03467250593
55,2012,55047,0.03909856096
55,2012,55061,0.02483991832
41,2012,41061,0.04636516191
21,2013,21129,0.01451225935
21,2013,21049,0.04883680473
13,2005,13245,0.03262090061
13,2005,13177,0.03240129407
13,2005,13187,0.01595167172
16,2017,16021,0.07614213198
37,2018,37161,0.02687548705
39,2018,39073,0.02873015873
40,2012,40089,0.03427341294
40,2012,40069,0.03369493754
13,2006,13317,0.02613597540
13,2006,13297,0.01349882619
13,2006,13155,0.02611783349
13,2006,13113,0.02355657397
13,2006,13257,0.01969096381
26,2006,26107,0.04339589451
1,2007,01029,0.02246312870
1,2007,01117,0.01029095537
28,2013,28141,0.04044654358
19,2013,19155,0.03555494386
19,2013,19099,0.05272224722
20,2013,20075,0.04154169166
26,2012,26063,0.04378520466
26,2012,26083,0.04935347959
18,2012,18127,0.03863559078
16,2006,16075,0.07671193593
16,2006,16023,0.05354704660
54,2016,54063,0.04488063075
13,2016,13077,0.05102714116
13,2016,13205,0.02534677178
16,2016,16053,0.05797101449
47,2013,47163,0.01757335128
55,2006,55073,0.03076556833
20,2006,20023,0.05587010824
21,2006,21233,0.07617869369
1,2012,01059,0.01364356357
21,2018,21011,0.05439884918
21,2018,21173,0.05439884918
29,2015,29207,0.04402335836
29,2015,29175,0.05186116142
31,2015,31115,0.05104808878
40,2014,40087,0.04080960639
40,2014,40123,0.04438311297
1,2015,01059,0.01896306040
17,2008,17047,0.02444273636
8,2013,08119,0.04128160950
8,2013,08109,0.06447110676
49,2015,49001,0.03763149143
55,2011,55137,0.05172963560
56,2011,56019,0.04640702639
30,2008,30069,0.02790984554
31,2008,31057,0.07236331043
54,2006,54023,0.02325788431
27,2013,27107,0.04770204943
27,2013,27129,0.04389338884
27,2017,27173,0.06483308501
27,2017,27025,0.06497296898
54,2007,54053,0.03490047145
1,2008,01037,0.00884013207
1,2008,01087,0.03242112602
35,2014,35017,0.05320838628
1,2017,01125,0.02936269757
1,2017,01051,0.02442731806
2,2017,02275,0.05056965409
24,2008,24017,0.02354338856
29,2009,29023,0.05229822149
29,2009,29119,0.03964376108
42,2006,42127,0.04556022439
46,2006,46045,0.07956645618
46,2006,46083,0.10914294705
46,2006,46063,0.03195586551
46,2006,46103,0.03195586551
26,2005,26023,0.01836363157
19,2009,19013,0.05756364029
19,2009,19141,0.10080772205
44,2005,44001,0.03726344303
40,2005,,0.03199414642
55,2013,55033,0.09119730595
55,2013,55057,0.03451825419
16,2014,16077,0.04400923788
54,2013,54053,0.03025368392
50,2008,50019,0.08179294641
37,2015,37069,0.02969737150
37,2015,37145,0.01947937650
37,2015,37095,0.04242101526
37,2015,37177,0.04242101526
35,2011,35061,0.11009356300
19,2005,19065,0.02504374078
18,2008,18143,0.03591782851
18,2008,18153,0.02815998535
35,2018,35013,0.02814884605
35,2018,35009,0.01912643678
37,2017,37071,0.03865874345
5,2009,05023,0.04474580444
5,2009,05117,0.01792190715
20,2012,20145,0.03874954282
55,2018,55095,0.09207824489
35,2012,35061,0.03979958890
2,2005,02220,0.04441319990
2,2006,02198,0.07937701872
24,2011,24047,0.03451733998
32,2013,32019,0.03732992933
29,2016,29037,0.05009793327
31,2016,31155,0.03422604660
40,2016,40023,0.01356668450
40,2016,40019,0.04280688499
46,2017,46037,0.08459280998
38,2017,38061,0.03590765286
38,2017,38043,0.04097548898
29,2012,29121,0.07405954716
29,2012,29079,0.06815873838
30,2012,30001,0.07126361833
30,2012,30023,0.07126361833
49,2014,49027,0.04667897634
50,2014,50019,0.06891593847
1,2018,01109,0.01814902924
28,2006,28031,0.01673668179
51,2018,51053,0.01287438773
28,2018,28115,0.02085007801
23,2012,23013,0.07742505522
55,2010,55077,0.04757885599
29,2013,29117,0.04344325078
30,2013,30047,0.07072766222
31,2013,31023,0.04805860373
31,2013,31083,0.06165177658
5,2016,05037,0.04346780657
5,2016,05067,0.01778054364
5,2016,05103,0.01786255754
27,2012,27079,0.08408977694
27,2012,27147,0.05385822565
38,2012,38051,0.06221740477
38,2012,38053,0.06740407185
38,2012,38055,0.06740407185
31,2017,31097,0.05387899090
8,2017,08001,0.05594220958
35,2007,35001,0.05673635812
2,2015,02185,0.05822390473
30,2007,30023,0.09339901809
30,2007,30077,0.09339901809
31,2007,31149,0.06852846789
31,2007,31159,0.06097225241
9,2005,09007,0.05262579653
16,2011,16079,0.05307124756
42,2019,42083,0.02542518241
42,2019,42051,0.03134178313
48,2019,48053,0.05467272536
48,2019,48171,0.10327632999
48,2019,48091,0.09588085935
48,2019,48367,0.05702162731
48,2019,48427,0.08252172252
36,2019,36113,0.04661941573
36,2019,36087,0.06012901687
37,2019,37101,0.07274849636
12,2019,12009,0.06369709056
33,2019,33015,0.09150186145
26,2019,26029,0.05043178406
26,2019,26041,0.02981492928
26,2019,26059,0.04665039781
17,2019,17063,0.07134833798
18,2019,18119,0.01833146770
27,2019,27033,0.05223907226
51,2019,51179,0.04145542881
13,2019,13175,0.02560888922
13,2019,13313,0.02892332957
13,2019,13149,0.02226750109
28,2019,28113,0.01971425921
20,2019,20095,0.05875998696
20,2019,20011,0.06418215014
21,2019,21143,0.02908787291
21,2019,21239,0.04723488222
54,2019,54001,0.03108670958
5,2019,05119,0.03735027371
5,2019,05017,0.02696346073
55,2019,55037,0.04112824001
55,2019,55095,0.07527357834
45,2019,45003,0.04678857940
45,2019,45073,0.03095797555
8,2019,08083,0.08764654687
29,2019,29201,0.03541117442
31,2019,31151,0.05420877388
31,2019,31001,0.02898114721
38,2019,38063,0.05473082052
16,2019,16033,0.11012142347
16,2019,16005,0.05327759018
16,2019,16025,0.08479792230
46,2019,46087,0.04635023273
46,2019,46111,0.08490082809
21,2020,21143,0.08596867575
21,2020,21239,0.14224628849
26,2020,26029,0.10058690313
26,2020,26059,0.07801925979
26,2020,26041,0.12488023691
27,2020,27033,0.08662835903
36,2020,36113,0.09304803178
36,2020,36087,0.16234984965
5,2020,05119,0.09507111695
5,2020,05017,0.03682835930
17,2020,17063,0.13091531756
18,2020,18119,0.06079604826
12,2020,12009,0.14035839432
13,2020,13175,0.03534041131
13,2020,13313,0.04012380041
13,2020,13149,0.06545895513
37,2020,37101,0.11545294974
8,2020,08083,0.17275491884
42,2020,42051,0.07995231722
42,2020,42083,0.06184442149
45,2020,45073,0.16921301012
45,2020,45003,0.08002468872
28,2020,28113,0.02021521642
48,2020,48053,0.10224707954
48,2020,48171,0.21132151154
48,2020,48367,0.14405769287
48,2020,48091,0.19227456904
48,2020,48427,0.06385007868
33,2020,33015,0.19840287150
20,2020,20095,0.05953089882
20,2020,20011,0.10823995363
51,2020,51179,0.18561307419
38,2020,38063,0.09596725024
29,2020,29201,0.06490744388
31,2020,31001,0.06760006139
31,2020,31151,0.07967788870
54,2020,54001,0.07656537255
55,2020,55037,0.11515861396
55,2020,55095,0.10648761112
46,2020,46111,0.12471008029
46,2020,46087,0.14531578027
16,2020,16033,0.16065117053
16,2020,16025,0.06254533281
16,2020,16005,0.12181082763
6,2013,06067,0.04931186084
40,2013,40045,0.03043066039
40,2013,40145,0.02467037318
42,2014,42047,0.02484201063
48,2010,48489,0.01693364403
48,2010,48187,0.04820795589
48,2010,48233,0.05591648836
8,2010,08043,0.06903651195
48,2014,48419,0.04820518861
24,2005,24013,0.05506543069
13,2007,13199,0.04636810046
29,2010,29127,0.04837935698
30,2010,30031,0.08221249006
31,2010,31023,0.05195443995
31,2010,31133,0.05195443995
12,2016,12103,0.08166552624
48,2010,48251,0.06208150781
17,2014,17021,0.04719083852
29,2010,29117,0.03064239519
9,2010,09005,0.02993266054
29,2010,29023,0.04960033576
17,2014,17147,0.04719083852
48,2014,48365,0.02896186820
28,2009,28041,0.02684113099
21,2008,21001,0.04614924364
21,2008,21015,0.03359322583
21,2008,21047,0.03402570831
22,2008,22039,0.02256177202
55,2008,,0.03324395949
55,2008,55041,0.04537738226
55,2008,55073,0.03353222126
56,2008,56023,0.05539747727
54,2010,54103,0.03037942163
18,2011,18063,0.03993277311
20,2011,,0.02792344562
20,2011,20149,0.07927196327
20,2011,20135,0.06309222994
48,2011,48045,0.04033153451
48,2011,48065,0.04033153451
48,2011,48235,0.01869488536
48,2011,48267,0.01869488536
48,2011,48443,0.05011303693
48,2011,48223,0.04387435979
48,2011,48339,0.04470933562
48,2011,48401,0.02123222438
9,2008,09009,0.05309822426
8,2011,08045,0.05117908526
13,2015,13239,0.01570434303
13,2015,13215,0.07120801493
17,2015,17173,0.04796024329
20,2011,20147,0.06309222994
8,2008,08123,0.05385824002
16,2015,16085,0.07913352099
45,2016,45021,0.01787758559
17,2015,17187,0.05387358775
49,2012,49015,0.04467659480
51,2012,51003,0.07160898860
13,2013,13287,0.04556836436
16,2013,16045,0.12978863188
17,2013,17193,0.03173245114
36,2010,36047,0.04687114125
21,2010,21025,0.01128289049
21,2010,21141,0.02258994013
51,2015,51183,0.01348969631
19,2018,19113,0.04298070305
17,2013,17169,0.03033797383
18,2005,18159,0.02988128429
18,2018,18003,0.03976230178
19,2018,19053,0.07675117998
42,2018,42111,0.05381829058
42,2018,42011,0.04145349613
23,2018,23009,0.07950470850
41,2013,41053,0.05788021085
41,2013,41065,0.04390380917
6,2018,06023,0.05936623205
8,2018,08035,0.13257165665
27,2018,27015,0.06325030625
36,2016,36077,0.05569085891
37,2016,37147,0.04134035961
37,2016,37149,0.02666858613
28,2014,28029,0.01042067771
28,2014,28127,0.03361943002
28,2014,28027,0.02360767827
6,2014,06057,0.09934768117
8,2014,08055,0.08407715194
48,2005,48321,0.03618415181
48,2005,48345,0.04418002327
48,2005,48391,0.02270895230
48,2005,48371,0.01933671816
48,2005,48257,0.02786227035
48,2005,48071,0.02352488248
53,2014,53027,0.04359839096
48,2015,48343,0.03380715145
48,2015,48133,0.02637788044
48,2015,48497,0.05159613379
48,2015,48351,0.03891983906
28,2015,28113,0.00636469222
28,2015,28147,0.00636469222
6,2009,06037,0.07249818807
8,2016,08071,0.06020338628
8,2016,08099,0.06020338628
12,2013,12103,0.05241017869
12,2013,12053,0.03648906554
53,2013,53077,0.03299255662
6,2016,06031,0.04947709937
47,2009,47187,0.03751208987
47,2009,47063,0.03299074650
47,2009,47089,0.02654146765
48,2009,48165,0.03477749269
27,2009,27159,0.08465608466
27,2009,27113,0.04167727337
27,2009,27115,0.07084789475
48,2007,48399,0.01981242847
48,2007,48255,0.02886288919
48,2007,48001,0.02417178834
37,2008,37097,0.04591745897
37,2008,37195,0.06974447354
37,2008,37181,0.03428055132
37,2008,37019,0.04920958695
54,2009,54055,0.01928491990
46,2010,46021,0.05924431783
1,2010,01127,0.01906986723
2,2010,02261,0.04881787091
26,2015,26153,0.03431106452
47,2010,47151,0.03555659230
55,2015,55115,0.05002236773
55,2015,55083,0.05559275378
53,2015,53035,0.05677121619
54,2015,54105,0.05645239716
54,2015,54061,0.04082868097
54,2015,54089,0.03672219500
20,2015,20101,0.04486274510
21,2015,21229,0.03282617757
21,2015,21171,0.03665729063
53,2016,53061,0.04865794100
19,2006,19187,0.04269983546
19,2006,19159,0.02535476687
19,2007,19135,0.02902343807
19,2007,19197,0.06647973027
41,2006,41011,0.06632863909
48,2013,48195,0.02166087622
48,2013,48233,0.02166087622
48,2013,48359,0.02166087622
48,2013,48131,0.03642859076
13,2018,13249,0.02674535818
13,2018,13321,0.02076086234
17,2018,17007,0.04533082077
41,2006,41041,0.04365036183
48,2013,48429,0.02111042482
13,2018,13243,0.02674535818
18,2013,18083,0.02107614460
18,2013,18157,0.03053050047
18,2013,18031,0.04161901131
50,2010,50023,0.08560551074
27,2007,27043,0.03388027740
47,2017,47081,0.05084841183
47,2017,47175,0.02907739397
47,2017,47099,0.04890976991
48,2017,48343,0.03342686524
48,2017,48389,0.03503581439
48,2017,48365,0.04911716221
48,2017,48007,0.05129988341
29,2005,29001,0.05731443458
39,2009,39059,0.02879849182
5,2014,05051,0.07279894875
36,2013,36101,0.02390989973
19,2014,19055,0.05306942407
19,2014,19151,0.05295340169
20,2014,20017,0.03892103973
42,2010,42103,0.05385947706
16,2010,16045,0.09190857143
17,2010,17055,0.01840229351
48,2016,48215,0.05405291309
48,2016,48235,0.02940250430
48,2016,48135,0.01886552124
48,2016,48121,0.08463187771
48,2016,48177,0.04890594890
48,2016,48387,0.03289444584
48,2016,48441,0.06107351584
51,2016,51125,0.05945181519
51,2016,51670,0.02117228747
37,2006,37195,0.04663306293
37,2006,37157,0.05397616083
38,2006,38069,0.04966303362
39,2006,39125,0.02408379110
17,2011,17087,0.03017257376
26,2014,26135,0.03793903576
27,2014,27129,0.04446335808
27,2014,27097,0.05268498666
37,2006,37107,0.03581387243
13,2008,13049,0.04266487836
45,2008,45041,0.02362217191
46,2008,46137,0.06563333640
46,2008,46083,0.07602557483
55,2017,55065,0.07221534417
55,2017,55127,0.04791410815
55,2017,55078,0.06910222583
56,2017,56021,0.04332652736
53,2017,53001,0.05813777441
53,2017,53035,0.06713754405
22,2011,22029,0.02347429478
48,2012,48007,0.03566903811
48,2012,48421,0.02529222694
42,2011,42031,0.03560086467
46,2005,46029,0.06470429494
46,2005,46079,0.05596861906
47,2005,47057,0.01678471831
28,2010,28071,0.01669019054
28,2010,28097,0.01892081289
28,2010,28067,0.01920134770
51,2013,51113,0.08104404240
51,2013,51033,0.03259162760
36,2008,36007,0.02617688671
37,2009,37011,0.02938364373
37,2009,37173,0.02817127201
38,2009,38055,0.08513552480
48,2018,48291,0.02255811291
48,2018,48309,0.03926743597
48,2018,48385,0.03748348996
42,2009,42113,0.01948208516
40,2010,40041,0.04182094995
41,2010,41001,0.06043725666
39,2015,39017,0.03100605935
4,2015,04011,0.04357493503
27,2011,27069,0.05814183966
28,2011,28105,0.02322911484
28,2011,28037,0.01328502415
6,2017,06079,0.06838092563
6,2017,06109,0.07103789641
31,2014,31119,0.05608291157
31,2014,31155,0.03601682924
31,2014,31099,0.04498549387
31,2014,31129,0.04498549387
31,2014,31085,0.06376160234
31,2014,31061,0.04498549387
38,2005,38053,0.07172279678
39,2005,39031,0.03024538145
36,2006,36059,0.03099114505
1,2014,01009,0.02521052632
1,2014,01117,0.04753002437
1,2014,01045,0.02035901103
2,2014,02188,0.03481454128
2,2014,02220,0.03481454128
6,2006,06005,0.04236845279
37,2013,37081,0.05026895574
37,2013,37199,0.07295333683
37,2013,37179,0.07097285238
55,2014,55043,0.05106537824
6,2008,06005,0.05276127372
47,2008,47159,0.04881064603
47,2008,47183,0.02544688159
36,2018,36035,0.03185723728
5,2018,05127,0.04769808237
34,2016,34029,0.04848873240
39,2016,39013,0.03403401594
8,2012,08079,0.06075165739
8,2012,08033,0.08348323500
8,2012,08083,0.08348323500
13,2014,13055,0.01893536728
13,2014,13103,0.03062447659
13,2014,13191,0.04645737416
13,2014,13245,0.05167814381
37,2014,37119,0.05858201772
37,2014,37165,0.03836353629
37,2014,37029,0.04389191411
50,2013,50025,0.07032846381
20,2007,20101,0.07921028540
29,2007,29187,0.02430504409
29,2007,29081,0.07467135131
46,2018,46137,0.07663560716
47,2018,47145,0.05193396226
47,2018,47039,0.05801938643
47,2018,47073,0.03380941470
20,2016,20089,0.04641514147
21,2016,21191,0.05366175500
17,2017,17121,0.03416544159
42,2015,42119,0.05654748912
42,2015,42033,0.03020986122
34,2009,34027,0.06202480244
38,2013,38049,0.03757817506
38,2013,38061,0.03757817506
23,2014,23015,0.07814534693
23,2014,23027,0.07814534693
24,2014,24033,0.02623073825
1,2009,01045,0.03349584688
1,2009,01005,0.03165895332
55,2007,55049,0.07007544917
55,2007,55047,0.06067571241
34,2008,34001,0.02333906254
29,2018,29119,0.08393357847
31,2018,31047,0.03478393823
45,2007,45085,0.02481796905
46,2007,46125,0.09240604824
42,2017,42035,0.04695913271
42,2017,42033,0.03626218469
42,2017,42101,0.04184494270
42,2017,42075,0.04177415846
13,2010,13233,0.02294288208
13,2010,13197,0.03139693323
13,2010,13217,0.01794271500
47,2011,47081,0.02802226897
47,2011,47171,0.01211423823
5,2005,05043,0.01677640057
48,2008,48261,0.02118515188
48,2008,48327,0.02293057077
48,2008,48183,0.02880274015
48,2008,48049,0.01553226417
48,2008,48409,0.03859875349
18,2015,18131,0.03267988617
19,2015,19147,0.04936450859
36,2012,36005,0.03072559887
9,2013,09015,0.04601449951
23,2008,23003,0.05375263640
27,2015,27125,0.04477803110
5,2010,05089,0.02831139282
40,2015,40035,0.03136471853
40,2015,40067,0.03843756955
45,2013,45039,0.03218923146
45,2013,45035,0.02336265730
40,2006,40135,0.03148419995
13,2012,13045,0.03890904541
13,2012,13257,0.04917397788
13,2012,13235,0.01860018091
9,2012,09015,0.03511187608
12,2012,12007,0.04247210690
1,2011,01125,0.02451778344
1,2011,01119,0.02365759008
18,2017,18151,0.04172463544
18,2017,18055,0.03268860820
40,2018,40013,0.03475882843
41,2018,41023,0.04076287443
28,2016,28141,0.03855389980
28,2016,28129,0.01209407991
1,2016,01101,0.04018324198
1,2016,01107,0.04264642350
16,2007,16061,0.05019871257
17,2007,17031,0.03544589913
17,2007,17199,0.02608740241
2,2008,02068,0.07976687645
29,2006,29183,0.02241413219
30,2006,30035,0.06091950567
31,2006,31007,0.06288889278
20,2005,20195,0.04530751224
21,2005,21213,0.02493921316
39,2017,39037,0.04201171182
28,2005,28051,0.01344910289
28,2005,28013,0.01258277052
18,2016,18071,0.02228838509
18,2016,18027,0.04142867070
18,2016,18095,0.03488993375
19,2016,19089,0.04405241594
19,2016,19175,0.06686436772
13,2017,13075,0.01717205877
13,2017,13307,0.03885738989
13,2017,13241,0.04245991763
13,2017,13169,0.02227374105
13,2017,13115,0.04325706595
54,2005,54101,0.01768577756
55,2005,55107,0.05594138039
48,2006,48175,0.03454245672
48,2006,48087,0.04051726422
48,2006,48001,0.02189154685
48,2006,48225,0.05929026919
48,2006,48301,0.04676760552
24,2006,24027,0.05315346430
5,2007,05119,0.03369112134
40,2011,40039,0.04714291660
40,2011,40041,0.03409618842
54,2014,54095,0.01873688985
21,2009,21059,0.01894760614
32,2012,32003,0.03002655050
18,2009,18055,0.03343363953
18,2009,18071,0.03804154686
18,2009,18013,0.01776644260
19,2010,19033,0.04999606702
19,2010,19027,0.03446433342
20,2010,20051,0.09891565268
46,2012,46013,0.06909861500
46,2012,46129,0.06909861500
46,2012,46127,0.04326858873
47,2012,47141,0.01766938193
47,2012,47073,0.01658308790
47,2012,47127,0.02898887726
37,2007,37185,0.03776191382
37,2007,37101,0.02138287960
38,2007,38087,0.07086489063
39,2007,39113,0.04422402700
39,2007,39095,0.02666409276
17,2016,17013,0.05008531730
17,2016,17107,0.03516558001
