GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "49023","Juab, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",201597,217489,204983,240843,285800,348654,386091,365361,372187,413161,411551,352798,382262,383113,409636,388368,380484,449004,476889,488523,561830
 "49023","Juab, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.143,61.647,58.102,68.267,81.010,98.825,109.437,103.561,105.496,117.110,116.654,100.000,108.352,108.593,116.111,110.082,107.848,127.270,135.174,138.471,159.250
 "49023","Juab, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",148520,164528,157601,191973,236613,305357,353345,341394,360686,401825,407242,352798,389913,401252,434358,412464,412889,497253,539386,549743,699353
 "49025","Kane, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",202811,205743,214174,201156,223300,265158,248799,236894,224545,232494,245997,252397,257950,275844,276798,291244,305327,318169,318849,338739,388997
 "49025","Kane, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.354,81.516,84.856,79.698,88.472,105.056,98.575,93.858,88.965,92.115,97.464,100.000,102.200,109.290,109.668,115.391,120.971,126.059,126.328,134.209,154.121
 "49025","Kane, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",154094,160879,171666,166680,188421,229384,227362,221160,214089,223543,240298,252397,262336,285323,291735,311919,336294,360445,370703,399738,482127
 "49027","Millard, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",688487,721776,668618,738818,713941,722769,757515,760634,741571,768615,847967,743656,844207,810344,832675,784349,806050,790409,826657,828586,840242
 "49027","Millard, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",92.581,97.058,89.910,99.349,96.004,97.191,101.864,102.283,99.720,103.356,114.027,100.000,113.521,108.968,111.970,105.472,108.390,106.287,111.161,111.421,112.988
 "49027","Millard, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",528080,539838,523381,601932,599890,642244,701620,712944,732933,756229,855463,743656,865702,862298,876578,804215,848512,853025,913968,919435,1046927
 "49029","Morgan, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",158267,161779,167559,164879,187689,195917,210813,200327,200863,226856,216431,229606,227300,246092,240894,239937,259425,279030,286810,302869,316630
 "49029","Morgan, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.930,70.460,72.977,71.810,81.744,85.327,91.815,87.248,87.482,98.802,94.262,100.000,98.996,107.180,104.916,104.499,112.987,121.526,124.914,131.908,137.902
 "49029","Morgan, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",116825,121830,128641,131730,155971,170599,191563,183733,189402,215759,210798,229606,232715,256237,258281,265385,291875,321816,341017,367426,400576
 "49031","Piute, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",30832,27242,30347,32523,52559,31699,49234,32957,45972,34766,31982,24054,23664,27145,50353,69880,81411,84787,75669,69923,58547
 "49031","Piute, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",128.178,113.250,126.161,135.207,218.501,131.779,204.676,137.010,191.118,144.531,132.959,100.000,98.378,112.847,209.330,290.509,338.448,352.482,314.576,290.687,243.394
 "49031","Piute, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",21918,19420,22657,25990,41375,25830,42817,29644,41946,32428,31236,24054,24319,28391,50631,64415,80346,81906,72141,67066,71595
 "49033","Rich, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",91192,68057,60542,65632,75655,75915,71919,90279,81909,82831,87665,78143,112796,130215,146410,148633,145977,151778,151471,149153,144645
 "49033","Rich, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",116.699,87.093,77.475,83.989,96.817,97.149,92.036,115.530,104.819,105.999,112.185,100.000,144.346,166.636,187.362,190.206,186.807,194.230,193.837,190.871,185.103
 "49033","Rich, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",70817,54029,49460,56400,64714,66392,66076,84754,76981,78770,85824,78143,115670,131063,141319,139152,141644,148333,149971,150009,160920
 "49035","Salt Lake, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",48852482,49931684,50098902,53345140,56591222,61087170,63731937,63490679,61261125,62301964,65266607,67246167,68327915,70228265,72774129,76261259,79207201,84401248,87645310,88423068,94672439
 "49035","Salt Lake, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.647,74.252,74.501,79.328,84.155,90.841,94.774,94.415,91.100,92.648,97.056,100.000,101.609,104.435,108.220,113.406,117.787,125.511,130.335,131.492,140.785
 "49035","Salt Lake, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",38740910,40294301,41318399,45110921,49391924,55319190,59384408,59696118,57568914,59565237,63723067,67246167,69628823,73153621,77540367,82813719,87907426,96667230,102542795,104508602,115948610
 "49037","San Juan, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",443145,461151,431149,423177,464005,481091,525739,498731,562942,577314,570170,527623,532804,512753,489349,498473,503895,483791,507068,471667,499558
 "49037","San Juan, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.989,87.402,81.715,80.204,87.943,91.181,99.643,94.524,106.694,109.418,108.064,100.000,100.982,97.182,92.746,94.475,95.503,91.692,96.104,89.395,94.681
 "49037","San Juan, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",275939,283579,296423,313844,386688,417362,480054,509281,502689,559636,586466,527623,540861,521099,438578,442936,475307,478600,499180,456229,542515
