b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"31","44821",,14,,445
"31","4483",,145,,4246
"31","44831",,139,,4149
"31","44832",,6,,97
"31","451",,698,,20162
"31","4511",,507,,16766
"31","45111",,204,,9958
"31","45112",,149,,3211
"31","45113",,112,,1375
"31","45114",,42,,2222
"31","4512",,191,,3396
"31","45121",,170,,2764
"31","451211",,62,,1192
"31","451212",,108,,1572
"31","45122",,21,,632
"31","452",,163,,4451
"31","453",,2252,,62035
"31","4531",,125,,3744
"31","45311",,125,,3744
"31","4532",,501,,9690
"31","45321",,38,,941
"31","45322",,463,,8749
"31","4533",,500,,10952
"31","45331",,500,,10952
"31","4539",,1126,,37649
"31","45391",,76,,2138
"31","45392",,80,,1240
"31","45393",,10,,1017
"31","45399",,960,,33254
"31","454",,8180,,112261
"31","4541",,344,,5626
"31","45411",,344,,5626
"31","4542",,225,,5052
"31","45421",,225,,5052
"31","4543",,7611,,101583
"31","45431",,18,,2598
"31","45439",,7593,,98985
"31","48-49",,5445,,357791
"31","481",,97,,5497
"31","483","D",0,"D",0
"31","484",,3789,,312298
"31","4841",,3456,,288424
"31","48411",,1173,,75371
"31","48412",,2283,,213053
"31","4842",,333,,23874
"31","485",,257,,6925
"31","4851","D",0,"D",0
"31","48511","D",0,"D",0
"31","4852","D",0,"D",0
"31","48521","D",0,"D",0
"31","4853",,118,,2889
"31","4854",,14,,289
"31","48541",,14,,289
"31","4855",,15,,325
"31","48551",,15,,325
"31","4859",,105,,3225
"31","48599",,105,,3225
"31","486","D",0,"D",0
"31","487",,12,,603
"31","488",,261,,11482
"31","492",,977,,17707
"31","493",,43,,3027
"31","4931",,43,,3027
"31","51",,1058,,26210
"31","511",,355,,5689
"31","512",,134,,2051
"31","5121",,103,,1678
"31","5122",,31,,373
"31","515",,70,,4579
"31","516",,70,,2215
"31","5161",,70,,2215
"31","51611",,70,,2215
"31","517",,96,,3161
"31","518",,183,,5040
"31","5181",,33,,328
"31","51811",,33,,328
"31","518111",,22,,230
"31","518112",,11,,98
"31","5182",,150,,4712
"31","51821",,150,,4712
"31","519",,150,,3475
"31","5191",,150,,3475
"31","52",,5435,,249508
"31","522","D",0,"D",0
"31","5221","D",0,"D",0
"31","5222",,99,,9591
"31","5223","D",0,"D",0
"31","523",,1599,,106841
"31","5231",,247,,16050
"31","52311",,40,,2840
"31","52312",,152,,8500
"31","52313",,7,,181
"31","52314",,48,,4529
"31","5232",,13,,150
"31","52321",,13,,150
"31","5239",,1339,,90641
"31","524","D",0,"D",0
"31","5241","D",0,"D",0
"31","5242",,3490,,127433
"31","52421",,2443,,101337
"31","52429",,1047,,26096
"31","53",,10360,,842946
"31","531",,9822,,805027
"31","5311",,5440,,602455
"31","5312",,2248,,89348
"31","53121",,2248,,89348
"31","5313",,2134,,113224
"31","53131",,501,,19306
"31","53132",,170,,8825
"31","53139",,1463,,85093
"31","532",,529,,36421
"31","5321",,122,,8224
"31","5322",,80,,2263
"31","53221","D",0,"D",0
"31","53222","D",0,"D",0
"31","53223",,19,,367
"31","53229",,54,,1578
"31","5323",,15,,391
"31","53231",,15,,391
"31","5324",,312,,25543
"31","533",,9,,1498
"31","5331",,9,,1498
"31","53311",,9,,1498
"31","54",,10752,,292172
"31","541",,10752,,292172
"31","5411",,896,,46193
"31","5412",,1542,,24392
"31","54121",,1542,,24392
"31","541211",,118,,7660
"31","541213",,336,,3831
"31","541214",,26,,694
"31","541219",,1062,,12207
"31","5413",,682,,21183
"31","54131",,122,,5231
"31","54132",,85,,1701
"31","54133",,267,,10427
"31","54134",,102,,1596
"31","54135",,39,,558
"31","54136",,16,,214
"31","54137",,36,,936
"31","54138",,15,,520
"31","5414",,514,,12650
"31","5415",,1102,,31591
"31","54151",,1102,,31591
"31","5416",,1820,,44275
"31","5417",,97,,1302
"31","5418",,429,,16312
"31","5419",,3670,,94274
"31","54191",,58,,1397
"31","54192",,399,,8258
"31","54193",,132,,1724
"31","54194",,87,,3382
"31","54199",,2994,,79513
"31","56",,6709,,101535
"31","561",,6598,,98109
"31","5611",,600,,6478
"31","56111",,600,,6478
"31","5612",,126,,2153
"31","56121",,126,,2153
"31","5613",,132,,3993
"31","5614",,885,,17362
"31","56141",,182,,1884
"31","56142",,68,,1846
"31","56143",,62,,1164
"31","56144",,15,,346
"31","56145",,4,,32
"31","56149",,554,,12090
"31","5615",,81,,3048
"31","5616",,197,,2581
"31","5617",,4241,,56401
"31","56171",,43,,1474
"31","56172",,2709,,28423
"31","56173",,1016,,18109
"31","56174",,122,,3136
"31","56179",,351,,5259
"31","5619",,336,,6093
"31","562",,111,,3426
"31","61",,1975,,18152
"31","611",,1975,,18152
"31","62",,11810,,231351
"31","621",,3595,,125760
"31","6211",,777,,43812
"31","62111",,777,,43812
"31","621111",,636,,37093
"31","621112",,141,,6719
"31","6212",,151,,9262
"31","62121",,151,,9262
"31","6213",,1234,,45546
"31","62131",,84,,4617
"31","62132",,53,,3741
"31","62133",,344,,11896
"31","62134",,181,,4754
"31","62139",,572,,20538
"31","621391",,7,,603
"31","621399",,565,,19935
"31","6214",,35,,5564
"31","6215",,112,,3045
"31","62151",,112,,3045
"31","6216",,1023,,12783
"31","62161",,1023,,12783
"31","6219",,263,,5748
"31","623",,156,,4939
"31","624",,8059,,100652
"31","6241",,730,,9008
"31","6242","D",0,"D",0
"31","6243","D",0,"D",0
"31","62431","D",0,"D",0
"31","6244",,7260,,90781
"31","62441",,7260,,90781
"31","71",,4248,,75035
"31","711",,3398,,40252
"31","7111",,110,,1699
"31","7112",,826,,9002
"31","71121",,826,,9002
"31","7113",,131,,2692
"31","7114",,96,,1968
"31","71141",,96,,1968
"31","7115",,2235,,24891
"31","71151",,2235,,24891
"31","712","D",0,"D",0
"31","7121","D",0,"D",0
"31","713","D",0,"D",0
"31","7131","D",0,"D",0
"31","7132",,65,,6017
"31","7139",,739,,26163
"31","72",,1329,,53917
"31","721",,286,,10045
"31","7211",,189,,8255
"31","7212",,35,,1045
"31","72121",,35,,1045
"31","7213",,62,,745
"31","72131",,62,,745
"31","722",,1043,,43872
"31","7221",,188,,11662
"31","72211",,188,,11662
"31","7222",,141,,6708
"31","72221",,141,,6708
"31","7223",,519,,11810
"31","7224",,195,,13692
"31","72241",,195,,13692
"31","81",,17179,,357867
"31","811",,4890,,155266
"31","8111",,2233,,95546
"31","81111",,1089,,51166
"31","81112",,683,,28533
"31","81119",,461,,15847
"31","8112",,241,,5076
"31","81121",,241,,5076
"31","8113",,463,,18486
"31","81131",,463,,18486
"31","8114",,1953,,36158
"31","81141",,278,,5993
"31","81142",,207,,4031
"31","81143",,44,,795
"31","81149",,1424,,25339
"31","812",,11287,,190869
"31","8121",,3894,,78302
"31","81211",,3265,,65973
"31","812111",,393,,7818
"31","812112",,2442,,49489
"31","812113",,430,,8666
"31","81219",,629,,12329
"31","8122",,112,,5148
"31","81221",,97,,5028
"31","81222",,15,,120
"31","8123",,197,,5397
"31","81231",,111,,3034
"31","81232",,56,,1762
"31","81233",,30,,601
"31","8129",,7084,,102022
"31","81291",,230,,3771
"31","81292",,102,,1782
"31","81293",,30,,346
"31","81299",,6722,,96123
"31","813",,1002,,11732
"32","00",,142729,,8010356
"32","11",,647,,23162
"32","113","D",0,"D",0
"32","114","D",0,"D",0
"32","1141",,125,,4646
"32","11411",,125,,4646
"32","1142","D",0,"D",0
"32","11421","D",0,"D",0
"32","115",,393,,15705
"32","1151",,112,,8310
"32","11511",,112,,8310
"32","1152",,239,,6330
"32","11521",,239,,6330
"32","1153",,42,,1065
"32","11531",,42,,1065
"32","21",,333,,16596
"32","211",,14,,317
"32","2111",,14,,317
"32","21111",,14,,317
"32","212",,125,,6764
"32","2121","D",0,"D",0
"32","21211","D",0,"D",0
"32","2122","D",0,"D",0
"32","2123",,54,,3732
"32","213",,194,,9515
"32","2131",,194,,9515
"32","21311",,194,,9515
"32","22",,67,,3738
"32","221",,67,,3738
"32","23",,9467,,615803
"32","236",,2097,,224867
"32","2361",,1679,,187649
"32","2362",,418,,37218
"32","237",,404,,50864
"32","2371",,34,,2312
"32","2372",,158,,28209
"32","23721",,158,,28209
"32","2373",,42,,2281
"32","23731",,42,,2281
"32","2379",,170,,18062
"32","23799",,170,,18062
"32","238",,6966,,340072
"32","2381",,801,,40650
"32","2382",,1016,,45526
"32","23821",,484,,20252
"32","23822",,467,,22996
"32","23829",,65,,2278
"32","2383",,2531,,94051
"32","2389",,2618,,159845
"32","31-33",,1949,,127164
"32","311",,105,,5937
"32","3111",,9,,394
"32","31111",,9,,394
"32","3112","D",0,"D",0
"32","3113",,8,,323
"32","3114",,8,,414
"32","3115",,3,,11
"32","3116",,9,,396
"32","31161",,9,,396
"32","3117","D",0,"D",0
"32","31171","D",0,"D",0
"32","3118",,27,,1455
"32","3119",,37,,2650
"32","312","D",0,"D",0
"32","313","D",0,"D",0
"32","314",,5,,216
"32","315",,158,,7738
"32","316",,36,,1267
"32","3161","D",0,"D",0
"32","31611","D",0,"D",0
"32","3162","D",0,"D",0
"32","31621","D",0,"D",0
"32","3169",,22,,846
"32","31699",,22,,846
"32","321",,104,,3904
"32","322","D",0,"D",0
"32","323",,195,,9744
"32","3231",,195,,9744
"32","324","D",0,"D",0
"32","3241","D",0,"D",0
"32","325",,71,,6117
"32","3251","D",0,"D",0
"32","3252","D",0,"D",0
"32","3253",,7,,705
"32","3254",,13,,772
"32","32541",,13,,772
"32","3255",,11,,531
"32","3256",,16,,637
"32","3259",,16,,1785
"32","326",,49,,4895
"32","327",,56,,3789
"32","3271",,11,,811
"32","3272",,12,,1150
"32","32721",,12,,1150
"32","3273","D",0,"D",0
"32","3274","D",0,"D",0
"32","3279",,22,,1199
"32","331",,31,,1861
"32","332",,266,,14760
"32","333",,80,,7648
"32","334",,83,,8671
"32","335",,76,,8988
"32","336",,42,,2592
"32","337",,84,,3736
"32","339",,480,,33593
"32","3391",,41,,3408
"32","33911",,41,,3408
"32","3399",,439,,30185
"32","42",,3130,,295004
"32","423",,1638,,155404
"32","4231",,111,,8619
"32","4232",,113,,9447
"32","4233",,60,,7229
"32","4234",,112,,11070
"32","4235",,25,,2792
"32","4236",,108,,14819
"32","4237",,48,,6155
"32","4238",,152,,22804
"32","4239",,909,,72469
"32","42391",,114,,8094
"32","42392",,77,,7355
"32","42393",,19,,1497
"32","42394",,137,,9521
"32","42399",,562,,46002
"32","424",,1304,,126328
"32","4241",,46,,3104
"32","4242",,62,,4297
"32","42421",,62,,4297
"32","4243",,147,,8554
"32","4244",,212,,32395
"32","4245",,14,,4019
"32","4246",,38,,5061
"32","4247",,19,,1593
"32","4248",,28,,3405
"32","4249",,738,,63900
"32","42491","D",0,"D",0
"32","42492",,98,,3882
"32","42493",,44,,3414
"32","42494",,15,,1955
"32","42495","D",0,"D",0
"32","42499",,565,,53483
"32","425",,188,,13272
"32","4251",,188,,13272
"32","42511",,41,,2159
"32","42512",,147,,11113
"32","44-45",,13994,,691641
"32","441",,861,,133881
"32","4411",,443,,99892
"32","44112",,443,,99892
"32","4412",,242,,18258
"32","44121",,35,,4888
"32","44122",,207,,13370
"32","441221",,31,,3473
"32","441222",,15,,2587
"32","441229",,161,,7310
"32","4413",,176,,15731
"32","442",,300,,25494
"32","4421",,108,,12418
"32","44211",,108,,12418
"32","4422",,192,,13076
"32","443",,201,,15228
"32","4431",,201,,15228
"32","44311",,123,,8591
"32","443111",,28,,2079
"32","443112",,95,,6512
"32","44312","D",0,"D",0
"32","44313","D",0,"D",0
"32","444",,209,,17840
"32","4441",,175,,16301
"32","44411","D",0,"D",0
"32","44412","D",0,"D",0
"32","44413",,19,,1974
"32","44419",,128,,12353
"32","4442",,34,,1539
"32","445",,436,,40088
"32","4451",,158,,22507
"32","4452",,252,,14875
"32","44521","D",0,"D",0
"32","44522","D",0,"D",0
"32","44523","D",0,"D",0
"32","44529",,224,,13339
"32","4453",,26,,2706
"32","44531",,26,,2706
"32","446",,967,,28565
"32","4461",,967,,28565
"32","44611",,24,,428
"32","44612",,545,,11886
"32","44613",,15,,1295
"32","44619",,383,,14956
"32","447",,41,,10552
"32","4471",,41,,10552
"32","448",,774,,43331
"32","4481",,496,,26307
"32","44811",,18,,1527
"32","44812",,114,,7772
"32","44813",,38,,1314
"32","44814",,77,,4467
"32","44815",,97,,4965
"32","44819",,152,,6262
"32","4482",,38,,3918
"32","44821",,38,,3918
"32","4483",,240,,13106
"32","44831",,210,,11922
"32","44832",,30,,1184
"32","451",,610,,28896
"32","4511",,437,,23716
"32","45111",,155,,7058
"32","45112",,157,,10543
"32","45113",,97,,4569
"32","45114",,28,,1546
"32","4512",,173,,5180
"32","45121",,133,,3286
"32","451211","D",0,"D",0
"32","451212","D",0,"D",0
"32","45122",,40,,1894
"32","452",,248,,10885
"32","453",,2307,,131498
"32","4531",,139,,5833
"32","45311",,139,,5833
"32","4532",,688,,27177
"32","45321",,41,,1636
"32","45322",,647,,25541
"32","4533",,293,,9556
"32","45331",,293,,9556
"32","4539",,1187,,88932
"32","45391",,55,,2849
"32","45392",,127,,4643
"32","45393",,41,,5783
"32","45399",,964,,75657
"32","454",,7040,,205383
"32","4541",,697,,38682
"32","45411",,697,,38682
"32","4542",,369,,10457
"32","45421",,369,,10457
"32","4543",,5974,,156244
"32","45431","D",0,"D",0
"32","45439","D",0,"D",0
"32","48-49",,4403,,263307
"32","481",,307,,22509
"32","483","D",0,"D",0
"32","484",,2168,,181015
"32","4841",,1904,,161480
"32","48411",,652,,46933
"32","48412",,1252,,114547
"32","4842",,264,,19535
"32","485",,416,,13108
"32","4851","D",0,"D",0
"32","48511","D",0,"D",0
"32","4852",,6,,534
"32","48521",,6,,534
"32","4853",,279,,6809
"32","4854","D",0,"D",0
"32","48541","D",0,"D",0
"32","4855",,20,,640
"32","48551",,20,,640
"32","4859",,105,,5043
"32","48599",,105,,5043
"32","486","D",0,"D",0
"32","487",,48,,2955
"32","488",,351,,17840
"32","492",,1038,,21525
"32","493",,38,,2476
"32","4931",,38,,2476
"32","51",,2555,,139179
"32","511",,681,,33360
"32","512",,482,,22983
"32","5121",,363,,18963
"32","5122",,119,,4020
"32","515",,164,,7463
"32","516",,157,,4426
"32","5161",,157,,4426
"32","51611",,157,,4426
"32","517",,279,,24969
"32","518",,424,,19522
"32","5181",,103,,4992
"32","51811",,103,,4992
"32","518111",,74,,3435
"32","518112",,29,,1557
"32","5182",,321,,14530
"32","51821",,321,,14530
"32","519",,368,,26456
"32","5191",,368,,26456
"32","52",,9132,,678716
"32","522",,1778,,119393
"32","5221",,36,,2003
"32","5222",,698,,68131
"32","5223",,1044,,49259
"32","523",,4557,,424126
"32","5231",,329,,88526
"32","52311",,139,,11720
"32","52312",,153,,68175
"32","52313","D",0,"D",0
"32","52314","D",0,"D",0
"32","5232",,24,,1384
"32","52321",,24,,1384
"32","5239",,4204,,334216
"32","524",,2797,,135197
"32","5241",,7,,118
"32","5242",,2790,,135079
"32","52421",,1882,,101189
"32","52429",,908,,33890
"32","53",,24288,,1989118
"32","531",,23171,,1881796
"32","5311",,6618,,927339
"32","5312",,8795,,466214
"32","53121",,8795,,466214
"32","5313",,7758,,488243
"32","53131",,1155,,66716
"32","53132",,419,,24997
"32","53139",,6184,,396530
"32","532",,1083,,104437
"32","5321",,232,,13634
"32","5322",,159,,8084
"32","53221","D",0,"D",0
"32","53222","D",0,"D",0
"32","53223",,26,,1209
"32","53229",,105,,5109
"32","5323",,42,,4899
"32","53231",,42,,4899
"32","5324",,650,,77820
"32","533",,34,,2885
"32","5331",,34,,2885
"32","53311",,34,,2885
"32","54",,22190,,1239623
"32","541",,22190,,1239623
"32","5411",,1523,,99868
"32","5412",,2920,,78259
"32","54121",,2920,,78259
"32","541211",,289,,14356
"32","541213",,625,,13107
"32","541214",,42,,5093
"32","541219",,1964,,45703
"32","5413",,1715,,82190
"32","54131",,291,,17096
"32","54132",,160,,6986
"32","54133",,793,,44637
"32","54134",,257,,5592
"32","54135",,112,,4539
"32","54136",,32,,1164
"32","54137",,55,,1801
"32","54138",,15,,375
"32","5414",,1101,,48510
"32","5415",,2479,,136377
"32","54151",,2479,,136377
"32","5416",,4254,,293901
"32","5417",,168,,9864
"32","5418",,1234,,108068
"32","5419",,6796,,382586
"32","54191",,181,,12062
"32","54192",,516,,15723
"32","54193",,169,,3206
"32","54194",,84,,5876
"32","54199",,5846,,345719
"32","56",,8753,,311679
"32","561",,8677,,306865
"32","5611",,1342,,38520
"32","56111",,1342,,38520
"32","5612",,201,,12908
"32","56121",,201,,12908
"32","5613",,126,,8320
"32","5614",,1771,,75814
"32","56141",,379,,8403
"32","56142",,147,,7342
"32","56143",,141,,6232
"32","56144","D",0,"D",0
"32","56145","D",0,"D",0
"32","56149",,1068,,52666
"32","5615",,362,,18905
"32","5616",,242,,7226
"32","5617",,3923,,110153
"32","56171",,106,,5279
"32","56172",,2319,,49467
"32","56173",,838,,24296
"32","56174",,252,,8978
"32","56179",,408,,22133
"32","5619",,710,,35019
"32","562",,76,,4814
"32","61",,1840,,38839
"32","611",,1840,,38839
"32","62",,8146,,371113
"32","621",,4663,,319618
"32","6211",,1238,,155811
"32","62111",,1238,,155811
"32","621111",,1050,,144383
"32","621112",,188,,11428
"32","6212",,292,,29535
"32","62121",,292,,29535
"32","6213",,1860,,81766
"32","62131",,207,,12446
"32","62132",,87,,5113
"32","62133",,378,,15481
"32","62134",,273,,10407
"32","62139",,915,,38319
"32","621391",,25,,2464
"32","621399",,890,,35855
"32","6214",,65,,8084
"32","6215",,154,,13444
"32","62151",,154,,13444
"32","6216",,729,,14200
"32","62161",,729,,14200
"32","6219",,325,,16778
"32","623",,311,,8375
"32","624",,3172,,43120
"32","6241",,479,,10713
"32","6242",,24,,480
"32","6243",,66,,1996
"32","62431",,66,,1996
"32","6244",,2603,,29931
"32","62441",,2603,,29931
"32","71",,10383,,493809
"32","711",,8673,,269269
"32","7111",,342,,20695
"32","7112",,819,,24779
"32","71121",,819,,24779
"32","7113",,442,,25355
"32","7114",,639,,31841
"32","71141",,639,,31841
"32","7115",,6431,,166599
"32","71151",,6431,,166599
"32","712",,39,,447
"32","7121",,39,,447
"32","713",,1671,,224093
"32","7131",,53,,4678
"32","7132",,473,,147166
"32","7139",,1145,,72249
"32","72",,1789,,128302
"32","721",,419,,37944
"32","7211",,298,,29563
"32","7212",,60,,6470
"32","72121",,60,,6470
"32","7213",,61,,1911
"32","72131",,61,,1911
"32","722",,1370,,90358
"32","7221",,276,,40913
"32","72211",,276,,40913
"32","7222",,252,,17322
"32","72221",,252,,17322
"32","7223",,714,,21600
"32","7224",,128,,10523
"32","72241",,128,,10523
"32","81",,19663,,583563
"32","811",,4816,,184200
"32","8111",,1643,,80525
"32","81111",,783,,41336
"32","81112",,379,,18706
"32","81119",,481,,20483
"32","8112",,372,,15141
"32","81121",,372,,15141
"32","8113",,413,,18438
"32","81131",,413,,18438
"32","8114",,2388,,70096
"32","81141",,403,,13328
"32","81142",,175,,6368
"32","81143",,29,,743
"32","81149",,1781,,49657
"32","812",,14191,,386548
"32","8121",,6447,,158816
"32","81211",,5429,,138451
"32","812111",,412,,10710
"32","812112",,3658,,96501
"32","812113",,1359,,31240
"32","81219",,1018,,20365
"32","8122",,32,,3025
"32","81221","D",0,"D",0
"32","81222","D",0,"D",0
"32","8123",,204,,11361
"32","81231",,87,,4673
"32","81232",,93,,6089
"32","81233",,24,,599
"32","8129",,7508,,213346
"32","81291",,332,,8014
"32","81292",,103,,2293
"32","81293",,23,,464
"32","81299",,7050,,202575
"32","813",,656,,12815
"33","00",,99830,,5168177
"33","11",,1809,,100787
"33","113",,999,,66299
"33","114",,347,,17948
"33","1141",,317,,17367
"33","11411",,317,,17367
"33","1142",,30,,581
"33","11421",,30,,581
"33","115",,463,,16540
"33","1151",,121,,2900
"33","11511",,121,,2900
"33","1152",,221,,8945
"33","11521",,221,,8945
"33","1153",,121,,4695
"33","11531",,121,,4695
"33","21",,65,,5513
"33","211","D",0,"D",0
"33","2111","D",0,"D",0
"33","21111","D",0,"D",0
"33","212",,59,,5146
"33","2123",,59,,5146
"33","213","D",0,"D",0
"33","2131","D",0,"D",0
"33","21311","D",0,"D",0
"33","22",,101,,8661
"33","221",,101,,8661
"33","23",,19152,,1394664
"33","236",,4906,,566596
"33","2361",,4529,,536170
"33","2362",,377,,30426
"33","237",,458,,59120
"33","2371",,23,,3278
"33","2372",,182,,31869
"33","23721",,182,,31869
"33","2373",,61,,2887
"33","23731",,61,,2887
"33","2379",,192,,21086
"33","23799",,192,,21086
"33","238",,13788,,768948
"33","2381",,2300,,131354
"33","2382",,1930,,128340
"33","23821",,890,,50195
"33","23822",,948,,73131
"33","23829",,92,,5014
"33","2383",,6164,,317940
"33","2389",,3394,,191314
"33","31-33",,2117,,92498
"33","311",,119,,3285
"33","3111","D",0,"D",0
"33","31111","D",0,"D",0
"33","3113",,24,,318
"33","3114",,19,,290
"33","3115","D",0,"D",0
"33","3116",,6,,116
"33","31161",,6,,116
"33","3117",,7,,1205
"33","31171",,7,,1205
"33","3118",,28,,889
"33","3119",,30,,431
"33","312",,7,,694
"33","313",,11,,405
"33","314",,13,,226
"33","315",,152,,4870
"33","316",,26,,870
"33","3161",,6,,172
"33","31611",,6,,172
"33","3162",,7,,369
"33","31621",,7,,369
"33","3169",,13,,329
"33","31699",,13,,329
"33","321",,252,,7946
"33","322","D",0,"D",0
"33","323",,141,,6444
"33","3231",,141,,6444
"33","324","D",0,"D",0
"33","3241","D",0,"D",0
"33","325",,34,,1926
"33","3251","D",0,"D",0
"33","3252","D",0,"D",0
"33","3253","D",0,"D",0
"33","3254","D",0,"D",0
"33","32541","D",0,"D",0
"33","3255",,11,,551
"33","3256",,8,,216
"33","3259","D",0,"D",0
"33","326",,29,,1090
"33","327",,70,,1558
"33","3271",,32,,407
"33","3272",,14,,566
"33","32721",,14,,566
"33","3273",,3,,37
"33","3279",,21,,548
"33","331",,25,,1064
"33","332",,293,,16356
"33","333",,126,,7752
"33","334",,84,,4915
"33","335",,96,,6009
"33","336","D",0,"D",0
"33","337",,127,,6643
"33","339",,491,,18974
"33","3391",,21,,1573
"33","33911",,21,,1573
"33","3399",,470,,17401
"33","42",,1983,,176391
"33","423",,1071,,105764
"33","4231",,64,,15230
"33","4232",,87,,8523
"33","4233",,36,,3662
"33","4234",,58,,8101
"33","4235",,22,,3187
"33","4236",,50,,5195
"33","4237",,33,,2466
"33","4238",,135,,18546
"33","4239",,586,,40854
"33","42391",,83,,5000
"33","42392",,55,,3545
"33","42393",,33,,2665
"33","42394",,65,,6657
"33","42399",,350,,22987
"33","424",,785,,64170
"33","4241",,43,,3025
"33","4242",,18,,1085
"33","42421",,18,,1085
"33","4243",,108,,5066
"33","4244",,172,,27342
"33","4245",,13,,1296
"33","4246","D",0,"D",0
"33","4247",,13,,1907
"33","4248","D",0,"D",0
"33","4249",,394,,23446
"33","42491","D",0,"D",0
"33","42492",,121,,3014
"33","42493",,41,,2783
"33","42494","D",0,"D",0
"33","42495","D",0,"D",0
"33","42499",,224,,17300
"33","425",,127,,6457
"33","4251",,127,,6457
"33","42511",,24,,1193
"33","42512",,103,,5264
"33","44-45",,9304,,491512
"33","441",,759,,131347
"33","4411",,403,,88938
"33","44112",,403,,88938
"33","4412",,214,,22973
"33","44121",,33,,5704
"33","44122",,181,,17269
"33","441221",,26,,2281
"33","441222",,31,,2062
"33","441229",,124,,12926
"33","4413",,142,,19436
"33","442",,215,,19623
"33","4421",,82,,7968
"33","44211",,82,,7968
"33","4422",,133,,11655
"33","443",,145,,13187
"33","4431",,145,,13187
"33","44311",,78,,6606
"33","443111",,33,,2879
"33","443112",,45,,3727
"33","44312","D",0,"D",0
"33","44313","D",0,"D",0
"33","444",,176,,19322
"33","4441",,116,,13407
"33","44411",,7,,250
"33","44412",,12,,2202
"33","44413",,14,,2970
"33","44419",,83,,7985
"33","4442",,60,,5915
"33","445",,288,,31835
"33","4451",,138,,22038
"33","4452","D",0,"D",0
"33","44521",,11,,1103
"33","44522",,14,,960
"33","44523","D",0,"D",0
"33","44529",,109,,7057
"33","4453","D",0,"D",0
"33","44531","D",0,"D",0
"33","446",,356,,7475
"33","4461",,356,,7475
"33","44611","D",0,"D",0
"33","44612",,203,,2172
"33","44613","D",0,"D",0
"33","44619",,135,,4090
"33","447",,34,,4481
"33","4471",,34,,4481
"33","448",,318,,17903
"33","4481",,225,,11277
"33","44811","D",0,"D",0
"33","44812",,33,,2286
"33","44813","D",0,"D",0
"33","44814",,29,,1471
"33","44815",,38,,1362
"33","44819",,93,,4974
"33","4482",,8,,407
"33","44821",,8,,407
"33","4483",,85,,6219
"33","44831",,79,,5880
"33","44832",,6,,339
"33","451",,635,,32425
"33","4511",,470,,28169
"33","45111",,191,,15739
"33","45112",,128,,5956
"33","45113",,116,,3653
"33","45114",,35,,2821
"33","4512",,165,,4256
"33","45121",,147,,3718
"33","451211",,75,,2412
"33","451212",,72,,1306
"33","45122",,18,,538
"33","452",,119,,5831
"33","453",,1942,,90757
"33","4531",,119,,4598
"33","45311",,119,,4598
"33","4532",,451,,17061
"33","45321",,24,,1153
"33","45322",,427,,15908
"33","4533",,565,,20270
"33","45331",,565,,20270
"33","4539",,807,,48828
"33","45391",,44,,2129
"33","45392",,83,,3033
"33","45393",,15,,3998
"33","45399",,665,,39668
"33","454",,4317,,117326
"33","4541",,414,,17390
"33","45411",,414,,17390
"33","4542",,93,,4404
"33","45421",,93,,4404
"33","4543",,3810,,95532
"33","45431",,36,,5502
"33","45439",,3774,,90030
"33","48-49",,2678,,161701
"33","481",,101,,6591
"33","483",,39,,1294
"33","484",,1366,,121233
"33","4841",,1182,,108245
"33","48411",,690,,51255
"33","48412",,492,,56990
"33","4842",,184,,12988
"33","485",,309,,8383
"33","4851","D",0,"D",0
"33","48511","D",0,"D",0
"33","4852","D",0,"D",0
"33","48521","D",0,"D",0
"33","4853",,199,,5681
"33","4854",,26,,454
"33","48541",,26,,454
"33","4855","D",0,"D",0
"33","48551","D",0,"D",0
"33","4859",,72,,1809
"33","48599",,72,,1809
"33","486","D",0,"D",0
"33","487","D",0,"D",0
"33","488",,204,,10525
"33","492",,613,,11170
"33","493",,32,,1893
"33","4931",,32,,1893
"33","51",,1343,,45848
"33","511",,537,,18586
"33","512",,187,,6064
"33","5121",,128,,4519
"33","5122",,59,,1545
"33","515",,57,,2348
"33","516",,105,,1773
"33","5161",,105,,1773
"33","51611",,105,,1773
"33","517",,93,,4121
"33","518",,193,,5937
"33","5181",,43,,1265
"33","51811",,43,,1265
"33","518111",,29,,1080
"33","518112",,14,,185
"33","5182",,150,,4672
"33","51821",,150,,4672
"33","519",,171,,7019
"33","5191",,171,,7019
"33","52",,2630,,266192
"33","522",,311,,17734
"33","5221",,42,,682
"33","5222",,91,,7886
"33","5223",,178,,9166
"33","523",,917,,173598
"33","5231","D",0,"D",0
"33","52311","D",0,"D",0
"33","52312",,75,,5552
"33","52313","D",0,"D",0
"33","52314","D",0,"D",0
"33","5232","D",0,"D",0
"33","52321","D",0,"D",0
"33","5239",,818,,166840
"33","524",,1402,,74860
"33","5241","D",0,"D",0
"33","5242","D",0,"D",0
"33","52421",,893,,53194
"33","52429","D",0,"D",0
"33","53",,11115,,893549
"33","531",,10623,,858342
"33","5311",,4271,,506993
"33","5312",,3464,,165803
"33","53121",,3464,,165803
"33","5313",,2888,,185546
"33","53131",,750,,40546
"33","53132",,394,,21514
"33","53139",,1744,,123486
"33","532","D",0,"D",0
"33","5321",,122,,7206
"33","5322",,75,,3185
"33","53221","D",0,"D",0
"33","53223",,22,,1406
"33","53229","D",0,"D",0
"33","5323","D",0,"D",0
"33","53231","D",0,"D",0
