,YEAR,STATE,COUNTY,LNMILES,Data_cat
60924,2013,48.0,159.0,287.214,1
60925,2013,48.0,161.0,629.582,1
60926,2013,48.0,163.0,693.604,1
60927,2013,48.0,165.0,716.062,1
60928,2013,48.0,167.0,1560.735,1
60929,2013,48.0,169.0,432.504,1
60930,2013,48.0,171.0,687.012,1
60931,2013,48.0,173.0,288.576,1
60932,2013,48.0,175.0,482.391,1
60933,2013,48.0,177.0,657.61,1
60934,2013,48.0,179.0,721.622,1
60935,2013,48.0,181.0,1260.755,1
60936,2013,48.0,183.0,1110.445,1
60937,2013,48.0,185.0,438.176,1
60938,2013,48.0,187.0,1006.019,1
60939,2013,48.0,189.0,1595.425,1
60940,2013,48.0,191.0,410.528,1
60941,2013,48.0,193.0,442.365,1
60942,2013,48.0,195.0,355.163,1
60943,2013,48.0,197.0,348.91,1
60944,2013,48.0,199.0,613.546,1
60945,2013,48.0,201.0,14224.065,1
60946,2013,48.0,203.0,1165.006,1
60947,2013,48.0,205.0,389.026,1
60948,2013,48.0,207.0,652.676,1
60949,2013,48.0,209.0,793.914,1
60950,2013,48.0,211.0,307.286,1
60951,2013,48.0,213.0,1023.337,1
60952,2013,48.0,215.0,3605.526,1
60953,2013,48.0,217.0,960.138,1
60954,2013,48.0,219.0,812.69,1
60955,2013,48.0,221.0,373.447,1
60956,2013,48.0,223.0,846.624,1
60957,2013,48.0,225.0,637.656,1
60958,2013,48.0,227.0,921.187,1
60959,2013,48.0,229.0,711.606,1
60960,2013,48.0,231.0,1160.518,1
60961,2013,48.0,233.0,421.536,1
60962,2013,48.0,235.0,199.83,1
60963,2013,48.0,237.0,393.1,1
60964,2013,48.0,239.0,518.303,1
60965,2013,48.0,241.0,713.462,1
60966,2013,48.0,243.0,413.056,1
60967,2013,48.0,245.0,1902.244,1
60968,2013,48.0,247.0,291.284,1
60969,2013,48.0,249.0,642.296,1
60970,2013,48.0,251.0,1060.38,1
60971,2013,48.0,253.0,954.924,1
60972,2013,48.0,255.0,463.494,1
60973,2013,48.0,257.0,1111.918,1
60974,2013,48.0,259.0,398.98,1
60975,2013,48.0,261.0,191.1,1
60976,2013,48.0,263.0,249.84,1
60977,2013,48.0,265.0,694.311,1
60978,2013,48.0,267.0,510.058,1
60979,2013,48.0,269.0,199.62,1
60980,2013,48.0,271.0,297.552,1
60981,2013,48.0,273.0,374.305,1
60982,2013,48.0,275.0,356.274,1
60983,2013,48.0,277.0,892.499,1
60984,2013,48.0,279.0,759.616,1
60985,2013,48.0,281.0,488.766,1
60986,2013,48.0,283.0,543.11,1
60987,2013,48.0,285.0,516.347,1
60988,2013,48.0,287.0,473.138,1
60989,2013,48.0,289.0,520.694,1
60990,2013,48.0,291.0,837.398,1
60991,2013,48.0,293.0,667.144,1
60992,2013,48.0,295.0,356.379,1
60993,2013,48.0,297.0,619.175,1
60994,2013,48.0,299.0,457.158,1
60995,2013,48.0,301.0,40.998,1
60996,2013,48.0,303.0,2485.658,1
60997,2013,48.0,305.0,668.708,1
60998,2013,48.0,307.0,400.727,1
60999,2013,48.0,309.0,2091.57,1
61000,2013,48.0,311.0,245.206,1
61001,2013,48.0,313.0,380.752,1
61002,2013,48.0,315.0,291.991,1
61003,2013,48.0,317.0,471.858,1
61004,2013,48.0,319.0,314.431,1
61005,2013,48.0,321.0,655.52,1
61006,2013,48.0,323.0,445.761,1
61007,2013,48.0,325.0,773.153,1
61008,2013,48.0,327.0,287.586,1
61009,2013,48.0,329.0,1417.661,1
61010,2013,48.0,331.0,519.017,1
61011,2013,48.0,333.0,346.381,1
61012,2013,48.0,335.0,597.888,1
61013,2013,48.0,337.0,710.948,1
61014,2013,48.0,339.0,1735.483,1
61015,2013,48.0,341.0,478.446,1
61016,2013,48.0,343.0,308.242,1
61017,2013,48.0,345.0,257.08,1
61018,2013,48.0,347.0,858.339,1
61019,2013,48.0,349.0,1000.57,1
61020,2013,48.0,351.0,446.422,1
61021,2013,48.0,353.0,611.053,1
61022,2013,48.0,355.0,2082.249,1
61023,2013,48.0,357.0,410.728,1
61024,2013,48.0,359.0,427.238,1
61025,2013,48.0,361.0,792.51,1
61026,2013,48.0,363.0,764.644,1
61027,2013,48.0,365.0,637.93,1
61028,2013,48.0,367.0,931.757,1
61029,2013,48.0,369.0,561.526,1
61030,2013,48.0,371.0,1564.616,1
61031,2013,48.0,373.0,769.43,1
61032,2013,48.0,375.0,1237.915,1
61033,2013,48.0,377.0,424.98,1
61034,2013,48.0,379.0,216.506,1
61035,2013,48.0,381.0,1073.84,1
61036,2013,48.0,383.0,283.306,1
61037,2013,48.0,385.0,186.216,1
61038,2013,48.0,387.0,565.214,1
61039,2013,48.0,389.0,1068.902,1
61040,2013,48.0,391.0,430.39,1
61041,2013,48.0,393.0,196.28,1
61042,2013,48.0,395.0,413.278,1
61043,2013,48.0,397.0,342.116,1
61044,2013,48.0,399.0,558.176,1
61045,2013,48.0,401.0,1059.0,1
61046,2013,48.0,403.0,385.331,1
61047,2013,48.0,405.0,457.05,1
61048,2013,48.0,407.0,414.985,1
61049,2013,48.0,409.0,861.385,1
61050,2013,48.0,411.0,281.768,1
61051,2013,48.0,413.0,251.87,1
61052,2013,48.0,415.0,654.72,1
61053,2013,48.0,417.0,267.116,1
61054,2013,48.0,419.0,747.968,1
61055,2013,48.0,421.0,373.536,1
61056,2013,48.0,423.0,1949.452,1
61057,2013,48.0,425.0,116.5,1
61058,2013,48.0,427.0,571.92,1
61059,2013,48.0,429.0,453.205,1
61060,2013,48.0,431.0,282.667,1
61061,2013,48.0,433.0,307.802,1
61062,2013,48.0,435.0,388.824,1
61063,2013,48.0,437.0,800.318,1
61064,2013,48.0,439.0,7363.465,1
61065,2013,48.0,441.0,1479.53,1
61066,2013,48.0,443.0,366.698,1
61067,2013,48.0,445.0,580.622,1
61068,2013,48.0,447.0,238.86,1
61069,2013,48.0,449.0,507.197,1
61070,2013,48.0,451.0,1246.06,1
61071,2013,48.0,453.0,3958.754,1
61072,2013,48.0,455.0,358.359,1
61073,2013,48.0,457.0,468.326,1
61074,2013,48.0,459.0,647.103,1
61075,2013,48.0,461.0,295.336,1
61076,2013,48.0,463.0,731.742,1
61077,2013,48.0,465.0,766.099,1
61078,2013,48.0,467.0,977.55,1
61079,2013,48.0,469.0,1002.241,1
61080,2013,48.0,471.0,805.184,1
61081,2013,48.0,473.0,507.244,1
61082,2013,48.0,475.0,605.602,1
61083,2013,48.0,477.0,543.168,1
61084,2013,48.0,479.0,1397.436,1
61085,2013,48.0,481.0,757.113,1
61086,2013,48.0,483.0,561.658,1
61087,2013,48.0,485.0,1412.106,1
61088,2013,48.0,487.0,579.506,1
61089,2013,48.0,489.0,426.214,1
61090,2013,48.0,491.0,2403.385,1
61091,2013,48.0,493.0,544.52,1
61092,2013,48.0,495.0,245.918,1
61093,2013,48.0,497.0,743.502,1
61094,2013,48.0,499.0,777.011,1
61095,2013,48.0,501.0,396.5,1
61096,2013,48.0,503.0,583.44,1
61097,2013,48.0,505.0,276.281,1
61098,2013,48.0,507.0,446.266,1
61099,2013,49.0,1.0,889.493,1
61100,2013,49.0,3.0,1870.733,1
61101,2013,49.0,5.0,1075.732,1
61102,2013,49.0,7.0,686.693,1
61103,2013,49.0,9.0,520.342,1
61104,2013,49.0,11.0,983.644,1
61105,2013,49.0,13.0,1817.931,1
61106,2013,49.0,15.0,1470.451,1
61107,2013,49.0,17.0,1795.769,1
61108,2013,49.0,19.0,1400.018,1
61109,2013,49.0,21.0,1419.446,1
61110,2013,49.0,23.0,1106.177,1
61111,2013,49.0,25.0,1343.68,1
61112,2013,49.0,27.0,1621.226,1
61113,2013,49.0,29.0,257.998,1
61114,2013,49.0,31.0,297.521,1
61115,2013,49.0,33.0,331.962,1
61116,2013,49.0,35.0,3418.377,1
61117,2013,49.0,37.0,3495.39,1
61118,2013,49.0,39.0,1068.543,1
61119,2013,49.0,41.0,1289.53,1
61120,2013,49.0,43.0,1170.522,1
61121,2013,49.0,45.0,2277.639,1
61122,2013,49.0,47.0,2969.686,1
61123,2013,49.0,49.0,2640.739,1
61124,2013,49.0,51.0,1045.035,1
61125,2013,49.0,53.0,1446.893,1
61126,2013,49.0,55.0,803.152,1
61127,2013,49.0,57.0,1055.597,1
61128,2013,50.0,1.0,574.342,1
61129,2013,50.0,3.0,548.239,1
61130,2013,50.0,5.0,680.704,1
61131,2013,50.0,7.0,848.038,1
61132,2013,50.0,9.0,311.09,1
61133,2013,50.0,11.0,632.5,1
61134,2013,50.0,13.0,129.92,1
61135,2013,50.0,15.0,317.032,1
61136,2013,50.0,17.0,625.996,1
61137,2013,50.0,19.0,605.768,1
61138,2013,50.0,21.0,800.445,1
61139,2013,50.0,23.0,651.702,1
61140,2013,50.0,25.0,723.822,1
61141,2013,50.0,27.0,1050.822,1
61142,2013,51.0,1.0,1476.138,1
61143,2013,51.0,3.0,2281.26,1
61144,2013,51.0,5.0,1037.53,1
61145,2013,51.0,7.0,847.14,1
61146,2013,51.0,9.0,1548.86,1
61147,2013,51.0,11.0,1027.2,1
61148,2013,51.0,13.0,1123.758,1
61149,2013,51.0,15.0,2935.842,1
61150,2013,51.0,17.0,861.558,1
61151,2013,51.0,19.0,2448.018,1
61152,2013,51.0,21.0,696.94,1
61153,2013,51.0,23.0,1645.81,1
61154,2013,51.0,25.0,1523.416,1
61155,2013,51.0,27.0,1112.92,1
61156,2013,51.0,29.0,1345.41,1
61157,2013,51.0,31.0,1739.756,1
61158,2013,51.0,33.0,1851.27,1
61159,2013,51.0,35.0,2061.264,1
61160,2013,51.0,36.0,367.582,1
61161,2013,51.0,37.0,1232.06,1
61162,2013,51.0,41.0,4269.634,1
61163,2013,51.0,43.0,602.42,1
61164,2013,51.0,45.0,513.02,1
61165,2013,51.0,47.0,1347.154,1
61166,2013,51.0,49.0,699.04,1
61167,2013,51.0,51.0,1016.95,1
61168,2013,51.0,53.0,1428.84,1
61169,2013,51.0,57.0,717.684,1
61170,2013,51.0,59.0,7469.698,1
61171,2013,51.0,61.0,2221.28,1
61172,2013,51.0,63.0,1443.82,1
61173,2013,51.0,65.0,719.18,1
61174,2013,51.0,67.0,2554.91,1
61175,2013,51.0,69.0,1651.312,1
61176,2013,51.0,71.0,1058.71,1
61177,2013,51.0,73.0,820.599,1
61178,2013,51.0,75.0,975.438,1
61179,2013,51.0,77.0,1600.878,1
61180,2013,51.0,79.0,516.68,1
61181,2013,51.0,81.0,711.16,1
61182,2013,51.0,83.0,2254.43,1
61183,2013,51.0,85.0,2220.218,1
61184,2013,51.0,87.0,3602.891,1
61185,2013,51.0,89.0,1728.198,1
61186,2013,51.0,91.0,592.26,1
61187,2013,51.0,93.0,1222.59,1
61188,2013,51.0,95.0,927.886,1
61189,2013,51.0,97.0,732.04,1
61190,2013,51.0,99.0,661.08,1
61191,2013,51.0,101.0,659.62,1
61192,2013,51.0,103.0,567.11,1
61193,2013,51.0,105.0,1505.74,1
61194,2013,51.0,107.0,3189.164,1
61195,2013,51.0,109.0,1426.31,1
61196,2013,51.0,111.0,1134.9,1
61197,2013,51.0,113.0,844.096,1
61198,2013,51.0,115.0,349.34,1
61199,2013,51.0,117.0,2275.14,1
61200,2013,51.0,119.0,478.278,1
61201,2013,51.0,121.0,2012.209,1
61202,2013,51.0,125.0,1238.584,1
61203,2013,51.0,127.0,729.89,1
61204,2013,51.0,131.0,722.45,1
61205,2013,51.0,133.0,800.174,1
61206,2013,51.0,135.0,1042.91,1
61207,2013,51.0,137.0,963.58,1
61208,2013,51.0,139.0,950.1,1
61209,2013,51.0,141.0,1504.974,1
61210,2013,51.0,143.0,3431.778,1
61211,2013,51.0,145.0,760.94,1
61212,2013,51.0,147.0,1155.41,1
61213,2013,51.0,149.0,1024.412,1
61214,2013,51.0,153.0,3259.874,1
61215,2013,51.0,155.0,1134.56,1
61216,2013,51.0,157.0,649.63,1
61217,2013,51.0,159.0,538.57,1
61218,2013,51.0,161.0,1592.562,1
61219,2013,51.0,163.0,1843.8,1
61220,2013,51.0,165.0,2586.2,1
61221,2013,51.0,167.0,1491.976,1
61222,2013,51.0,169.0,1733.438,1
61223,2013,51.0,171.0,1815.41,1
61224,2013,51.0,173.0,1385.548,1
61225,2013,51.0,175.0,1632.222,1
61226,2013,51.0,177.0,1862.526,1
61227,2013,51.0,179.0,1762.158,1
61228,2013,51.0,181.0,605.04,1
61229,2013,51.0,183.0,1243.52,1
61230,2013,51.0,185.0,1506.44,1
61231,2013,51.0,187.0,758.908,1
61232,2013,51.0,191.0,2047.69,1
61233,2013,51.0,193.0,865.67,1
61234,2013,51.0,195.0,1310.358,1
61235,2013,51.0,197.0,1562.6,1
61236,2013,51.0,199.0,906.902,1
61237,2013,51.0,510.0,557.94,1
61238,2013,51.0,515.0,109.37,1
61239,2013,51.0,520.0,317.56,1
61240,2013,51.0,530.0,88.3,1
61241,2013,51.0,540.0,293.57,1
61242,2013,51.0,550.0,2498.874,1
61243,2013,51.0,570.0,214.53,1
61244,2013,51.0,580.0,91.19,1
61245,2013,51.0,590.0,761.93,1
61246,2013,51.0,595.0,104.55,1
61247,2013,51.0,600.0,176.51,1
61248,2013,51.0,610.0,73.16,1
61249,2013,51.0,620.0,110.22,1
61250,2013,51.0,630.0,212.98,1
61251,2013,51.0,640.0,133.09,1
61252,2013,51.0,650.0,1246.09,1
61253,2013,51.0,660.0,333.84,1
61254,2013,51.0,670.0,300.73,1
61255,2013,51.0,678.0,58.054,1
61256,2013,51.0,680.0,853.15,1
61257,2013,51.0,683.0,246.42,1
61258,2013,51.0,685.0,54.16,1
61259,2013,51.0,690.0,216.41,1
61260,2013,51.0,700.0,1461.65,1
61261,2013,51.0,710.0,2134.625,1
61262,2013,51.0,720.0,81.32,1
61263,2013,51.0,730.0,485.278,1
61264,2013,51.0,735.0,110.92,1
61265,2013,51.0,740.0,947.02,1
61266,2013,51.0,750.0,158.13,1
61267,2013,51.0,760.0,2018.021,1
61268,2013,51.0,770.0,1061.004,1
61269,2013,51.0,775.0,299.1,1
61270,2013,51.0,790.0,301.704,1
61271,2013,51.0,800.0,1711.79,1
61272,2013,51.0,810.0,3528.583,1
61273,2013,51.0,820.0,272.15,1
61274,2013,51.0,830.0,133.224,1
61275,2013,51.0,840.0,218.08,1
61276,2013,53.0,1.0,2010.266,1
61277,2013,53.0,3.0,525.37,1
61278,2013,53.0,5.0,1738.645,1
61279,2013,53.0,7.0,987.93,1
61280,2013,53.0,9.0,889.888,1
61281,2013,53.0,11.0,1899.445,1
61282,2013,53.0,13.0,557.958,1
61283,2013,53.0,15.0,1143.497,1
61284,2013,53.0,17.0,1369.578,1
61285,2013,53.0,19.0,785.904,1
61286,2013,53.0,21.0,1274.214,1
61287,2013,53.0,23.0,544.364,1
61288,2013,53.0,25.0,2872.044,1
61289,2013,53.0,27.0,1310.744,1
61290,2013,53.0,29.0,611.408,1
61291,2013,53.0,31.0,614.166,1
61292,2013,53.0,33.0,6213.025,1
61293,2013,53.0,35.0,1168.998,1
61294,2013,53.0,37.0,1297.418,1
61295,2013,53.0,39.0,1156.93,1
61296,2013,53.0,41.0,1351.815,1
61297,2013,53.0,43.0,1923.468,1
61298,2013,53.0,45.0,840.845,1
61299,2013,53.0,47.0,1842.14,1
61300,2013,53.0,49.0,625.956,1
61301,2013,53.0,51.0,612.08,1
61302,2013,53.0,53.0,3612.818,1
61303,2013,53.0,55.0,181.21,1
61304,2013,53.0,57.0,1405.333,1
61305,2013,53.0,59.0,537.256,1
61306,2013,53.0,61.0,2736.483,1
61307,2013,53.0,63.0,3484.294,1
61308,2013,53.0,65.0,1651.12,1
61309,2013,53.0,67.0,1462.486,1
61310,2013,53.0,69.0,245.952,1
61311,2013,53.0,71.0,1392.931,1
61312,2013,53.0,73.0,1545.101,1
61313,2013,53.0,75.0,1886.874,1
61314,2013,53.0,77.0,2768.159,1
61315,2013,54.0,1.0,1272.7,1
61316,2013,54.0,3.0,1356.56,1
61317,2013,54.0,5.0,865.06,1
61318,2013,54.0,7.0,1648.22,1
61319,2013,54.0,9.0,481.74,1
61320,2013,54.0,11.0,1506.49,1
61321,2013,54.0,13.0,933.12,1
61322,2013,54.0,15.0,1061.24,1
61323,2013,54.0,17.0,1096.4,1
61324,2013,54.0,19.0,1924.93,1
61325,2013,54.0,21.0,952.96,1
61326,2013,54.0,23.0,765.12,1
61327,2013,54.0,25.0,2115.81,1
61328,2013,54.0,27.0,1364.46,1
61329,2013,54.0,29.0,466.0,1
61330,2013,54.0,31.0,1094.72,1
61331,2013,54.0,33.0,1829.7,1
61332,2013,54.0,35.0,1846.52,1
61333,2013,54.0,37.0,938.32,1
61334,2013,54.0,39.0,3241.72,1
61335,2013,54.0,41.0,1346.14,1
61336,2013,54.0,43.0,1320.88,1
61337,2013,54.0,45.0,1081.89,1
61338,2013,54.0,47.0,1330.24,1
61339,2013,54.0,49.0,1517.78,1
61340,2013,54.0,51.0,1154.38,1
61341,2013,54.0,53.0,1553.03,1
61342,2013,54.0,55.0,2112.01,1
61343,2013,54.0,57.0,814.84,1
61344,2013,54.0,59.0,974.78,1
61345,2013,54.0,61.0,1818.88,1
61346,2013,54.0,63.0,1205.42,1
61347,2013,54.0,65.0,780.66,1
61348,2013,54.0,67.0,1446.37,1
61349,2013,54.0,69.0,612.5,1
61350,2013,54.0,71.0,1104.75,1
61351,2013,54.0,73.0,487.22,1
61352,2013,54.0,75.0,1312.27,1
61353,2013,54.0,77.0,2327.19,1
61354,2013,54.0,79.0,1374.41,1
61355,2013,54.0,81.0,2207.88,1
61356,2013,54.0,83.0,1773.22,1
61357,2013,54.0,85.0,1598.3,1
61358,2013,54.0,87.0,1628.3,1
61359,2013,54.0,89.0,1220.97,1
61360,2013,54.0,91.0,782.77,1
61361,2013,54.0,93.0,847.58,1
61362,2013,54.0,95.0,809.92,1
61363,2013,54.0,97.0,1452.34,1
61364,2013,54.0,99.0,1749.44,1
61365,2013,54.0,101.0,953.48,1
61366,2013,54.0,103.0,1122.86,1
61367,2013,54.0,105.0,799.72,1
61368,2013,54.0,107.0,1879.47,1
61369,2013,54.0,109.0,1056.56,1
61370,2013,55.0,1.0,530.074,1
61371,2013,55.0,3.0,443.07,1
61372,2013,55.0,5.0,919.155,1
61373,2013,55.0,7.0,784.16,1
61374,2013,55.0,9.0,1665.155,1
61375,2013,55.0,11.0,570.73,1
61376,2013,55.0,13.0,618.078,1
61377,2013,55.0,15.0,456.498,1
61378,2013,55.0,17.0,1209.828,1
61379,2013,55.0,19.0,895.094,1
61380,2013,55.0,21.0,897.874,1
61381,2013,55.0,23.0,581.798,1
61382,2013,55.0,25.0,3122.862,1
61383,2013,55.0,27.0,1135.71,1
61384,2013,55.0,29.0,546.232,1
61385,2013,55.0,31.0,1047.308,1
61386,2013,55.0,33.0,850.928,1
61387,2013,55.0,35.0,1069.636,1
61388,2013,55.0,37.0,230.86,1
61389,2013,55.0,39.0,1144.058,1
61390,2013,55.0,41.0,529.6,1
61391,2013,55.0,43.0,1120.284,1
61392,2013,55.0,45.0,711.326,1
61393,2013,55.0,47.0,372.92,1
61394,2013,55.0,49.0,715.66,1
61395,2013,55.0,51.0,351.03,1
61396,2013,55.0,53.0,793.184,1
61397,2013,55.0,55.0,923.324,1
61398,2013,55.0,57.0,794.242,1
61399,2013,55.0,59.0,962.439,1
61400,2013,55.0,61.0,308.506,1
61401,2013,55.0,63.0,864.704,1
61402,2013,55.0,65.0,559.862,1
61403,2013,55.0,67.0,576.594,1
61404,2013,55.0,69.0,781.128,1
61405,2013,55.0,71.0,911.801,1
61406,2013,55.0,73.0,1984.465,1
61407,2013,55.0,75.0,907.62,1
61408,2013,55.0,77.0,527.224,1
61409,2013,55.0,78.0,140.94,1
61410,2013,55.0,79.0,3136.452,1
61411,2013,55.0,81.0,981.032,1
61412,2013,55.0,83.0,765.896,1
61413,2013,55.0,85.0,1028.092,1
61414,2013,55.0,87.0,1233.097,1
61415,2013,55.0,89.0,723.878,1
61416,2013,55.0,91.0,215.886,1
61417,2013,55.0,93.0,612.53,1
61418,2013,55.0,95.0,745.134,1
61419,2013,55.0,97.0,1109.182,1
61420,2013,55.0,99.0,485.48,1
61421,2013,55.0,101.0,1139.613,1
61422,2013,55.0,103.0,500.828,1
61423,2013,55.0,105.0,1365.79,1
61424,2013,55.0,107.0,512.252,1
61425,2013,55.0,109.0,987.268,1
61426,2013,55.0,111.0,1143.717,1
61427,2013,55.0,113.0,723.52,1
61428,2013,55.0,115.0,1001.028,1
61429,2013,55.0,117.0,957.222,1
61430,2013,55.0,119.0,617.15,1
61431,2013,55.0,121.0,689.092,1
61432,2013,55.0,123.0,739.94,1
61433,2013,55.0,125.0,711.34,1
61434,2013,55.0,127.0,1176.066,1
61435,2013,55.0,129.0,718.554,1
61436,2013,55.0,131.0,1131.733,1
61437,2013,55.0,133.0,2536.316,1
61438,2013,55.0,135.0,706.585,1
61439,2013,55.0,137.0,621.944,1
61440,2013,55.0,139.0,1248.224,1
61441,2013,55.0,141.0,1051.614,1
61442,2013,56.0,1.0,1423.772,1
61443,2013,56.0,3.0,904.928,1
61444,2013,56.0,5.0,1806.166,1
61445,2013,56.0,7.0,2466.762,1
61446,2013,56.0,9.0,1581.114,1
61447,2013,56.0,11.0,1476.364,1
61448,2013,56.0,13.0,1966.784,1
61449,2013,56.0,15.0,1044.706,1
61450,2013,56.0,17.0,529.914,1
61451,2013,56.0,19.0,1729.204,1
61452,2013,56.0,21.0,1965.906,1
61453,2013,56.0,23.0,953.614,1
61454,2013,56.0,25.0,1898.171,1
61455,2013,56.0,27.0,1086.57,1
61456,2013,56.0,29.0,1432.792,1
61457,2013,56.0,31.0,1052.694,1
61458,2013,56.0,33.0,1177.696,1
61459,2013,56.0,35.0,1086.88,1
61460,2013,56.0,37.0,3295.812,1
61461,2013,56.0,39.0,630.574,1
61462,2013,56.0,41.0,820.68,1
61463,2013,56.0,43.0,629.428,1
61464,2013,56.0,45.0,1163.428,1
61465,2013,1.0,1.0,878.016,2
61466,2013,1.0,3.0,5141.122,2
61467,2013,1.0,5.0,1617.646,2
61468,2013,1.0,7.0,1193.24,2
61469,2013,1.0,9.0,1998.04,2
61470,2013,1.0,11.0,899.5,2
61471,2013,1.0,13.0,1510.7,2
61472,2013,1.0,15.0,3717.3,2
61473,2013,1.0,17.0,1286.64,2
61474,2013,1.0,19.0,1446.86,2
61475,2013,1.0,21.0,2296.8,2
61476,2013,1.0,23.0,1179.18,2
61477,2013,1.0,25.0,1718.38,2
61478,2013,1.0,27.0,1583.28,2
61479,2013,1.0,29.0,1523.44,2
61480,2013,1.0,31.0,1499.54,2
61481,2013,1.0,33.0,1665.38,2
61482,2013,1.0,35.0,1311.22,2
61483,2013,1.0,37.0,1276.92,2
61484,2013,1.0,39.0,2841.84,2
61485,2013,1.0,41.0,1348.38,2
61486,2013,1.0,43.0,3385.14,2
61487,2013,1.0,45.0,1719.5,2
61488,2013,1.0,47.0,1690.0,2
61489,2013,1.0,49.0,3290.96,2
61490,2013,1.0,51.0,1835.28,2
61491,2013,1.0,53.0,2062.06,2
61492,2013,1.0,55.0,2912.42,2
61493,2013,1.0,57.0,1926.38,2
61494,2013,1.0,59.0,1613.98,2
61495,2013,1.0,61.0,1768.46,2
61496,2013,1.0,63.0,762.82,2
61497,2013,1.0,65.0,1046.38,2
61498,2013,1.0,67.0,1240.74,2
61499,2013,1.0,69.0,2541.34,2
61500,2013,1.0,71.0,2632.66,2
61501,2013,1.0,73.0,11347.28,2
61502,2013,1.0,75.0,1964.5,2
61503,2013,1.0,77.0,3269.1,2
61504,2013,1.0,79.0,2204.46,2
61505,2013,1.0,81.0,2572.82,2
61506,2013,1.0,83.0,2380.34,2
61507,2013,1.0,85.0,805.52,2
61508,2013,1.0,87.0,1096.46,2
61509,2013,1.0,89.0,4383.06,2
61510,2013,1.0,91.0,1417.82,2
61511,2013,1.0,93.0,2324.74,2
61512,2013,1.0,95.0,3516.8,2
61513,2013,1.0,97.0,6546.64,2
61514,2013,1.0,99.0,1668.16,2
61515,2013,1.0,101.0,2937.542,2
61516,2013,1.0,103.0,2847.86,2
61517,2013,1.0,105.0,1276.26,2
61518,2013,1.0,107.0,1693.68,2
61519,2013,1.0,109.0,1366.5,2
61520,2013,1.0,111.0,1772.26,2
61521,2013,1.0,113.0,1962.7,2
61522,2013,1.0,115.0,2094.36,2
61523,2013,1.0,117.0,2560.66,2
61524,2013,1.0,119.0,1346.38,2
61525,2013,1.0,121.0,3121.34,2
61526,2013,1.0,123.0,2412.06,2
61527,2013,1.0,125.0,4413.54,2
61528,2013,1.0,127.0,3135.44,2
61529,2013,1.0,129.0,1343.76,2
61530,2013,1.0,131.0,1104.96,2
61531,2013,1.0,133.0,1562.84,2
61532,2013,2.0,1.0,250.26,2
61533,2013,2.0,2.0,975.64,2
61534,2013,2.0,3.0,281.94,2
61535,2013,2.0,4.0,2248.98,2
61536,2013,2.0,5.0,64.02,2
61537,2013,2.0,6.0,2565.04,2
61538,2013,2.0,7.0,265.5,2
61539,2013,2.0,8.0,2711.1,2
61540,2013,2.0,9.0,2095.88,2
61541,2013,2.0,10.0,216.44,2
61542,2013,2.0,11.0,193.22,2
61543,2013,2.0,12.0,586.06,2
61544,2013,2.0,13.0,274.54,2
61545,2013,2.0,14.0,301.84,2
61546,2013,2.0,15.0,262.86,2
61547,2013,2.0,16.0,173.7,2
61548,2013,2.0,17.0,50.74,2
61549,2013,2.0,18.0,110.58,2
61550,2013,2.0,19.0,77.3,2
61551,2013,2.0,99.0,8241.14,2
61552,2013,4.0,1.0,8661.95,2
61553,2013,4.0,3.0,4474.84,2
61554,2013,4.0,5.0,10110.676,2
61555,2013,4.0,7.0,2975.644,2
61556,2013,4.0,9.0,2863.79,2
61557,2013,4.0,11.0,1183.994,2
61558,2013,4.0,12.0,2881.994,2
61559,2013,4.0,13.0,25838.576,2
61560,2013,4.0,15.0,7875.514,2
61561,2013,4.0,17.0,9278.208,2
61562,2013,4.0,19.0,10025.07,2
61563,2013,4.0,21.0,7360.862,2
61564,2013,4.0,23.0,1984.282,2
61565,2013,4.0,25.0,4068.132,2
61566,2013,4.0,27.0,6360.478,2
61567,2013,5.0,1.0,2697.7,2
61568,2013,5.0,3.0,1976.12,2
61569,2013,5.0,5.0,2871.98,2
61570,2013,5.0,7.0,6537.64,2
61571,2013,5.0,9.0,2491.44,2
61572,2013,5.0,11.0,1102.54,2
61573,2013,5.0,13.0,1805.18,2
61574,2013,5.0,15.0,2578.74,2
61575,2013,5.0,17.0,1491.54,2
61576,2013,5.0,19.0,1829.34,2
61577,2013,5.0,21.0,1943.38,2
61578,2013,5.0,23.0,2346.2,2
61579,2013,5.0,25.0,1133.04,2
61580,2013,5.0,27.0,1997.54,2
61581,2013,5.0,29.0,1705.14,2
61582,2013,5.0,31.0,3113.68,2
61583,2013,5.0,33.0,2028.28,2
61584,2013,5.0,35.0,1932.04,2
61585,2013,5.0,37.0,1835.54,2
61586,2013,5.0,39.0,1239.04,2
61587,2013,5.0,41.0,1917.18,2
61588,2013,5.0,43.0,1366.94,2
61589,2013,5.0,45.0,2830.3,2
61590,2013,5.0,47.0,1709.5,2
61591,2013,5.0,49.0,1931.28,2
61592,2013,5.0,51.0,2754.3,2
61593,2013,5.0,53.0,1357.22,2
61594,2013,5.0,55.0,2077.7,2
61595,2013,5.0,57.0,2056.64,2
61596,2013,5.0,59.0,1693.9,2
61597,2013,5.0,61.0,1493.9,2
61598,2013,5.0,63.0,2353.92,2
61599,2013,5.0,65.0,1858.04,2
61600,2013,5.0,67.0,1852.32,2
61601,2013,5.0,69.0,2851.14,2
61602,2013,5.0,71.0,1881.34,2
61603,2013,5.0,73.0,1210.28,2
61604,2013,5.0,75.0,1652.54,2
