STATE_CODE,COUNTY_CODE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
27,109,3586.24,3589.735,3603.515,3626.269,3681.629,3636.311,3633.213,3839.793,3852.559,,3856.095,3871.983,3889.467,3897.418,3898.316,3898.316,3918.471,3932.912,3958.65,3990.43,3996.963
27,111,7706.432,7704.868,7701.95,7657.844,7673.446,7672.786,7669.978,7858.274,7861.604,,7979.436,7985.506,7998.556,8008.563,8008.633,8008.633,7986.742,8059.65,8036.064,8142.734,8162.086
27,113,2190.544,2192.206,2191.464,2177.744,2177.84,2177.974,2179.724,2192.154,2194.154,,2193.996,2203.182,2202.494,2200.02,2200.02,2200.02,2198.782,2230,2230.442,2232.946,2263.112
27,115,3545.518,3545.252,3539.224,3538.144,3533,3547.058,3531.032,3809.754,3818.558,,3827.594,3864.41,3881.028,3933.148,3933.148,3933.148,3940.402,3980.224,3964.968,3990.819,4031.708
27,117,1925.604,1924.848,1935.658,1931.058,1928.28,1928.256,1933.968,1913.874,1918.832,,1917.744,1918.22,1918.22,1917.48,1917.48,1917.48,1911.953,1915.025,1916.465,1915.757,1934.646
27,119,7076.711,7077.961,7058.779,7024.827,7029.401,7025.815,6994.579,7031.417,7028.202,,7041.305,7047.766,7027.274,7014.146,7013.914,7013.914,7052.415,7351.59,7353.973,7357.599,7436.176
27,121,2411.087,2408.537,2413.281,2413.809,2413.745,2413.767,2411.607,2433.115,2438.381,,2447.557,2449.953,2451.321,2453.523,2453.523,2453.523,2452.746,2467.072,2464.09,2476.658,2501.086
27,123,4381.874,4395.584,4375.371,4345.108,4362.257,4368.014,4395.016,4479.668,4496.329,,4498.469,4497.481,4511.661,4505.467,4510.684,4510.684,4486.396,4411.999,4430.621,4933.591,4923.135
27,125,1504.248,1524.444,1508.142,1513.982,1513.902,1513.97,1516.066,1519.742,1519.506,,1519.506,1520.682,1517.586,1519.994,1519.994,1519.994,1525.678,1527.474,1529.214,1536.732,1536.732
27,127,3417.147,3417.879,3395.279,3391.749,3392.411,3393.327,3391.391,3398.361,3396.809,,3396.489,3396.781,3398.523,3400.247,3401.727,3401.727,3390.16,3400.09,3394.075,3417.025,3452.546
27,129,3788.956,3784.256,3779.126,3788.572,3787.786,3787.87,3790.634,3785.356,3786.412,,3787.852,3786.656,3784.676,3785.196,3786.056,3786.056,3786.636,3793.112,3794.018,3815.196,3844.112
27,131,2521.216,2516.096,2521.042,2510.632,2507.938,2500.51,2513.876,2602.996,2602.344,,2616.898,2641.215,2638.924,2628.43,2636.47,2636.47,2625.123,2627.95,2617.784,2598.006,2605.136
27,133,2047.988,2046.966,2048.938,2048.766,2073.154,2046.752,2046.878,2049.098,2050.218,,2051.458,2053.296,2050.812,2044.148,2044.148,2044.148,2045.104,2057.71,2057.538,2072.954,2072.958
27,135,3865.846,3898.728,3919.284,3945.458,3932.588,3935.048,3928.15,4119.482,4126.328,,4133.296,4137.064,4106.918,4104.18,4104.18,4104.18,4133.424,4349.022,4356.666,4352.902,4355.822
27,137,11548.693,11548.431,11460.509,11343.204,11352.384,11367.626,11314.339,11527.749,11571.125,,11844.036,11837.616,11849.034,11762.207,11769.828,11769.828,11743.268,11864.769,11880.194,11838.864,11819.556
27,139,2180.055,2188.732,2226.856,2253.988,2287.274,2300.448,2339.087,2644.311,2666.569,,2716.521,2732.697,2751.327,2755.605,2756.785,2756.785,2817.314,2860.978,2896.262,2927.863,2930.828
27,141,2123.474,2125.006,2126.77,2114.422,2125.214,2126.72,2099.332,2683.69,2690.922,,2717.538,2719.894,2734.601,2748.603,2748.445,2748.445,2750.676,2764.14,2748.452,2748.452,2752.612
27,143,2259.06,2261.246,2271.704,2250.754,2252.164,2250.688,2252.27,2271.636,2273.016,,2271.276,2270.698,2270.662,2270.938,2272.068,2272.068,2273.894,2273.92,2273.306,2301.482,2302.058
27,145,6233.643,6227.425,6247.035,6305.341,6308.493,6329.863,6307.411,6555.717,6568.723,,6592.459,6589.557,6599.748,6619.229,6619.026,6619.026,6679.575,6690.939,6703.061,6757.145,6766.189
27,147,1945.842,1937.342,1944.296,1940.168,1968.092,1975.274,1950.048,1958.416,2048.528,,2012.492,2016.158,2055.956,2054,2055.781,2055.781,2048.778,2057.354,2058.922,2099.014,2100.208
27,149,2005.289,2006.049,2008.063,2003.883,2004.562,2004.662,2005.037,2021.893,2029.195,,2028.039,2029.413,2033.875,2036.031,2036.101,2036.101,2037.204,2100.436,2099.736,2135.572,2135.04
27,151,2800.422,2801.93,2797.77,2796.886,2796.844,2798.133,2795.371,2797.379,2799.389,,2799.353,2793.949,2795.065,2793.111,2793.111,2793.111,2798.488,2815.966,2813.722,2829.802,2830.388
27,153,3718.966,3720.378,3719.39,3700.93,3700.654,3692.236,3724.216,3738.546,3749.408,,3745.78,3745.294,3748.6,3752.05,3753.809,3753.809,3745.646,3761.632,3763.64,3770.119,3798.506
27,155,2109.618,2109.65,2108.678,2098.782,2109.746,2109.766,2110.928,2113.514,2113.834,,2113.834,2112.038,2103.38,2103.624,2103.624,2103.624,2102.984,2165.146,2167.42,2179.304,2193.758
27,157,1958.332,1959.602,1960.8,1950.856,1946.092,1959.204,1959.188,2002.482,2004.288,,2005.948,2008.936,2007.492,2012.098,2012.098,2012.098,2023.464,2031.348,2013.052,2021.37,2054.61
27,159,1863.062,1862.298,1865.992,1857.552,1856.642,1856.684,1852.91,1866.082,1867.562,,1875.004,1879.474,1885.196,1896.694,1896.991,1896.991,1892.824,1902.272,1896.476,1921.764,1923.79
27,161,1702.524,1707.864,1703.526,1705.702,1702.007,1701.407,1753.59,1759.46,1760.954,,1764.727,1765.347,1792.191,1791.755,1792.325,1792.325,1785.984,1786.68,1787.168,1795.684,1811.506
27,163,3650.865,3635.089,3660.179,3601.621,3634.709,3655.897,3662.385,3945.51,4055.393,,4013.01,4020.008,4099.312,4101.254,4108.125,4108.125,4072.924,4097.23,4149.689,4185.623,4221.129
27,165,1806.51,1811.798,1806.926,1812.639,1813.623,1808.815,1811.049,1812.545,1812.027,,1814.711,1817.863,1823.943,1823.951,1824.211,1824.211,1828.182,1829.834,1827.472,1826.386,1826.156
27,167,2653.956,2655.156,2653.332,2663.548,2660.504,2660.552,2661.606,2662.106,2661.656,,2657.966,2660.104,2657.202,2654.776,2655.376,2655.376,2664.578,2809.918,2818.956,2818.06,2818.06
27,169,2592.024,2592.24,2565.608,2578.754,2501.306,2570.294,2568.22,2618.974,2622.094,,2616.328,2612.392,2617.798,2617.754,2618.197,2618.197,2601.09,2618.256,2623.264,2623.374,2680.15
27,171,3805.56,3806.05,3815.84,3809.462,3806.526,3839.965,3783.877,4153.224,4173.809,,4185.098,4231.178,4246.592,4245.445,4246.808,4246.808,4220.498,4232.9,4269.942,4309.36,4365.842
27,173,3003.953,3000.055,2988.831,3005.283,3003.129,3003.131,3005.375,2994.271,2995.405,,2979.183,2995.995,2995.601,2995.547,2995.547,2995.547,2999.653,3013.531,3014.551,3014.625,3019.666
28,1,1197.979,1197.979,1196.693,1196.693,1200.555,1200.484,1203.579,1203.579,1203.579,1203.579,1207.455,1202.12,1214.587,1214.852,1226.931,1227.972,1227.558,1292.527,1292.527,1292.511,1285.217
28,3,1742.738,1742.738,1742.738,1741.288,1741.288,1738.566,1740.109,1740.109,1740.059,1739.839,1740.371,1773.004,1773.004,1774.108,1780.674,1842.03,1843.938,1843.88,1843.88,1843.88,1844.608
28,5,1874.938,1874.938,1874.938,1872.981,1872.895,1871.282,1872.895,1872.895,1874.482,1874.482,1874.482,1872.404,1872.382,1871.57,1888.022,1887.256,1886.918,1886.696,1886.696,1886.696,1886.742
28,7,2210.012,2210.012,2236.13,2236.13,2239.626,2237.796,2239.626,2239.626,2239.626,2234.076,2234.076,2227.394,2216.078,2214.757,2205.274,2231.96,2232.296,2232.296,2232.296,2232.296,2232.296
28,9,1063.476,1063.476,1063.476,1065.918,1117.702,1116.604,1117.702,1117.702,1117.702,1117.702,1117.702,1116.551,1116.251,1116.567,1119.009,1139.139,1130.681,1130.647,1130.647,1130.647,1130.899
28,11,2924.594,2924.594,2927.534,2952.858,2961.696,2957.562,2976.784,2976.784,2976.784,2976.784,2979.304,2967.39,2967.346,2951.524,2972.008,2975.658,2976.136,2976.294,2976.294,2977.168,2977.064
28,13,1499.335,1499.335,1510.649,1510.649,1510.649,1509.006,1510.649,1510.649,1510.649,1510.649,1510.649,1505.338,1493.898,1493.62,1495.36,1495.97,1510.4,1510.402,1510.402,1510.402,1510.402
28,15,1638.458,1638.458,1660.832,1660.832,1660.832,1659.146,1660.638,1660.638,1660.638,1660.638,1660.638,1658.228,1658.228,1658.972,1663.198,1666.15,1667.314,1667.782,1667.782,1667.782,1667.782
28,17,1463.692,1463.692,1462.08,1462.08,1470.472,1471.47,1473.472,1473.472,1473.472,1467.944,1459.732,1468.423,1467.075,1461.723,1457.696,1458.474,1495.976,1495.976,1495.976,1495.966,1495.966
28,19,1346.256,1346.256,1346.256,1371.174,1371.174,1369.88,1371.174,1371.174,1371.174,1371.174,1371.174,1342.08,1342.11,1337.086,1328.908,1326.668,1326.718,1326.718,1326.718,1326.718,1326.892
28,21,891.94,891.94,909.32,905.042,899.928,913.578,926.144,926.144,926.144,926.212,924.24,932.198,932.204,929.968,930.858,932.046,932.044,932.022,932.022,932.022,932.022
28,23,1746.654,1746.654,1746.654,1845.564,1845.564,1843.464,1942.68,1942.68,1942.68,1884.124,1884.124,1874.84,1872.586,1870.45,1873.874,1942.73,1943.529,1943.511,1943.511,1943.444,1943.98
28,25,1146.278,1146.278,1144.872,1191,1189.392,1187.288,1188.852,1188.852,1182.744,1182.624,1182.624,1180.933,1175.903,1175.393,1175.871,1177.989,1182.779,1188.783,1188.783,1188.783,1188.783
28,27,1815.279,1815.279,1815.279,1799.745,1808.815,1901.064,1905.385,1892.411,1893.451,1893.451,1898.511,1851.72,1841.006,1815.566,1853.516,1854.944,1854.97,1856.254,1856.254,1856.072,1857.498
28,29,2097.802,2097.802,2128.842,2128.842,2134.104,2131.678,2133.514,2133.514,2133.514,2122.31,2122.926,2127.474,2127.253,2127.253,2126.805,2125.855,2125.279,2125.023,2125.023,2125.023,2125.269
28,31,1711.584,1711.584,1728.322,1725.658,1708.924,1706.392,1708.136,1709.698,1721.988,1721.752,1787.704,1785.318,1782.447,1787.337,1784.985,1814.157,1814.871,1818.437,1818.437,1818.437,1818.437
28,33,2101.308,2456.698,2464.878,2487.416,2491.148,2489.942,2566.504,2608.726,2656.795,2663.277,2612.386,2669.921,2649.689,2688.145,3446.59,3450.228,3450.139,3476.033,3527.261,3527.539,3533.717
28,35,2231.816,2231.816,2231.816,2233.287,2230.491,2224.558,2227.628,2381.791,2391.323,2391.323,2392.149,2389.175,2386.318,2383.296,2377.554,2376.927,2376.613,2393.476,2393.476,2393.476,2390.308
28,37,1391.762,1391.762,1402.57,1405.16,1394.552,1393.5,1394.552,1391.86,1392.14,1391.86,1394.552,1407.758,1407.758,1412.198,1417.228,1420.008,1420.306,1420.306,1420.306,1420.306,1420.306
28,39,1355.615,1355.615,1372.952,1372.952,1368.972,1367.92,1368.972,1368.972,1368.972,1368.972,1368.972,1401.101,1408.063,1416.619,1416.39,1487.652,1487.8,1491.548,1491.548,1491.548,1491.548
28,41,1453.472,1453.472,1455.246,1492.246,1455.246,1455.874,1458.12,1458.12,1458.12,1458.37,1460.594,1472.775,1494.005,1550.792,1549.776,1694.824,1697.762,1711.208,1711.208,1711.208,1711.208
28,43,1227.84,1227.84,1227.84,1300.465,1300.465,1299.8,1300.467,1300.467,1312.527,1312.527,1307.578,1298.507,1298.677,1298.703,1315.048,1318.376,1317.44,1317.44,1317.44,1317.44,1317.44
28,45,1814.978,1821.892,1821.892,1823.714,1816.786,1820.79,1822.584,1822.584,1838.798,1838.798,1829.362,1845.273,1845.421,1861.355,1976.203,1976.241,1976.084,1985.563,1985.806,1985.806,1985.826
28,47,3438.11,3438.11,3439.351,3474.423,3481.38,3488.042,3498.65,3541.678,3539.23,3543.17,3490.452,3659.164,3674.917,3679.795,3656.268,4123.593,4124.113,4131.78,4132.785,4135.122,4151.021
28,49,4955.674,4955.674,4960.126,5064.612,5044.679,5037.638,5044.663,5044.291,5062.229,5096.893,5102.848,5117.127,5121.547,5127.465,5133.212,5130.309,5132.463,5132.759,5148.047,5163.002,5176.199
28,51,2126.087,2126.087,2108.238,2108.238,2090.778,2088.258,2090.778,2090.778,2090.778,2090.778,2090.778,2036.146,2087.368,2087.368,2089.116,2087.601,2088.121,2089.227,2090.559,2090.559,2090.559
28,53,1181.252,1181.252,1180.374,1180.374,1180.374,1179.14,1180.374,1180.374,1180.374,1227.276,1227.276,1224.94,1224.922,1224.922,1233.398,1266.868,1266.606,1266.606,1266.606,1266.606,1266.606
28,55,519.84,519.84,518.806,518.806,524.068,523.57,524.068,524.068,524.068,524.068,524.068,519.518,519.518,519.518,517.94,518.59,518.59,518.59,518.59,518.59,518.59
28,57,1915.77,1915.77,1915.77,1941.286,1917.734,1917.29,2013.268,2013.72,2009.432,2009.432,2000.638,1949.304,1948.784,1957.623,1959.541,1946.235,1995.087,1994.993,1994.993,1994.993,1993.666
28,59,3149.011,3149.251,3149.591,3158.895,3153.994,3155.946,3162.6,3164.141,3165.141,3165.141,3148.22,3179.665,3177.447,3193.033,3214.19,3510.758,3511.042,3511.266,3529.981,3530.041,3539.18
28,61,1797.027,1797.027,1797.027,1794.608,1794.608,1792.644,1794.608,1794.608,1794.608,1794.608,1794.608,1790.344,1790.346,1790.346,1789.42,1847.586,1848.368,1848.332,1848.332,1848.332,1848.332
28,63,1037,1037,1037,1040.88,1040.88,1079.39,1080.239,1080.239,1080.239,1080.239,1080.239,1080.813,1078.933,1078.893,1097.209,1095.873,1095.665,1095.665,1095.665,1095.665,1095.665
28,65,1516.934,1516.934,1516.934,1516.934,1515.166,1513.804,1515.166,1519.062,1519.316,1543.334,1549.64,1541.428,1539.95,1542.724,1537.272,1533.612,1533.42,1591.088,1591.088,1591.088,1591.088
28,67,3208.148,3208.148,3208.642,3208.544,3190.308,3216.562,3225.684,3225.684,3225.684,3228.336,3230.779,3233.099,3231.985,3236.604,3239.342,3373.178,3372.672,3372.514,3372.514,3372.514,3372.514
28,69,1776.478,1776.478,1781.624,1781.624,1766.584,1768.994,1770.178,1770.178,1785.218,1785.218,1766.584,1785.142,1785.142,1785.14,1793.802,1803.556,1803.068,1803.048,1803.048,1803.048,1803.048
28,71,1824.864,1824.864,1824.864,1825.796,1814.972,1812.336,1814.66,2015.285,2024.871,2024.871,2016.421,2043.045,2043.045,2043.51,2038.83,2043.023,2076.627,2078.089,2081.707,2081.707,2091.839
28,73,1890.834,1890.834,1891.294,1901.534,1888.236,1886.366,1900.668,1901.528,1901.528,1901.528,1897.126,2028.904,2027.675,2027.693,2038.628,2029.522,2023.91,2231.303,2229.155,2229.155,2228.077
28,75,2982.461,2985.965,2985.965,2983.571,2991.159,3139.312,3147.864,3147.864,3147.864,3145.645,3145.645,3142.959,3121.209,3105.17,3101.934,3130.775,3130.839,3130.054,3128.862,3128.86,3128.86
28,77,1278.326,1278.326,1278.326,1280.478,1280.478,1280.512,1318.056,1317.69,1322.278,1322.278,1388.004,1397.121,1392.949,1369.465,1371.22,1365.856,1365.82,1374.936,1374.936,1374.936,1374.936
28,79,1939.348,1938.141,1938.141,1954.027,1955.222,1953.95,1955.222,1955.222,1954.275,1954.275,1955.222,2009.56,2009.03,2008.974,2040.23,2032.442,2032.434,2031.748,2031.748,2031.748,2031.748
28,81,2443.214,2443.214,2432.714,2433.454,2433.886,2432.984,2427.952,2427.952,2768.069,2768.259,2757.224,2603.87,2709.622,2712.03,2751.81,2733.11,2830.234,2827.14,2827.526,2827.526,2827.632
28,83,1880.506,1880.506,1870.274,1869.992,1869.992,1867.15,1869.532,1869.532,1869.532,1869.532,1869.896,1817.705,1862.965,1866.573,1900.422,1899.482,1899.688,1899.351,1899.351,1899.355,1899.355
28,85,2453.98,2453.98,2453.98,2452.42,2452.234,2449.192,2450.806,2545.98,2545.98,2545.98,2549.894,2546.309,2546.309,2546.216,2540.769,2531.451,2531.023,2545.011,2544.173,2544.173,2544.047
28,87,2078.259,2078.259,2078.259,2084.587,2081.413,2226.234,2240.504,2235.446,2264.892,2264.892,2258.4,2159.431,2211.322,2211.596,2222.773,2234.495,2263.975,2265.761,2266.169,2266.169,2266.169
28,89,2270.508,2270.508,2640.758,2668.496,2672.61,2683.886,2687.86,2687.86,2698.462,2750.338,2750.848,2763.385,2775.855,2799.521,2800.394,3052.048,3043.046,3044.839,3059.38,3064.029,3070.135
28,91,1776.268,1776.268,1774.068,1774.068,1774.364,1787.786,1790.026,1790.026,1790.026,1790.026,1790.026,1800.477,1800.233,1799.967,1809.957,1811.819,1821.451,1913.865,1914.955,1914.955,1914.955
28,93,1929.054,1929.054,1929.054,2035.088,2044.934,2042.306,2044.822,2044.822,2081.346,2081.346,2080.352,2067.649,2064.627,2063.753,2152.819,2155.693,2152.815,2211.905,2220.222,2220.248,2219.022
28,95,2378.804,2378.804,2378.804,2402.876,2387.924,2394.53,2578.162,2578.162,2577.014,2577.014,2578.162,2501.339,2501.343,2498.074,2566.6,2565.038,2570.772,2583.707,2583.707,2583.707,2583.707
28,97,1255.414,1255.414,1286.334,1286.334,1295.138,1294.66,1287.78,1287.78,1287.418,1287.418,1286.334,1276.295,1276.295,1276.389,1283.994,1277.022,1280.286,1280.286,1280.914,1280.914,1280.914
28,99,2116.193,2117.221,2117.609,2119.871,2119.373,2126.406,2133.425,2133.425,2139.369,2133.425,2132.581,2139.375,2136.515,2136.291,2159.707,2154.387,2169.859,2169.859,2169.859,2169.859,2169.859
28,101,1967.828,1967.828,1991.97,1991.97,1991.97,1989.532,1991.97,1991.97,1991.97,1991.97,1991.97,1993.247,1991.503,1991.505,1993.99,1994.198,1993.352,1993.352,1993.264,1993.264,1993.264
28,103,1407.242,1407.242,1465.986,1454.29,1429.782,1428.662,1429.782,1429.782,1429.782,1429.782,1429.782,1422.679,1422.677,1423.113,1420.287,1435.807,1445.199,1445.199,1450.276,1450.34,1450.34
28,105,1506.774,1506.774,1506.774,1504.465,1590.963,1639.136,1646.623,1646.623,1646.371,1646.371,1637.199,1630.803,1630.211,1632.591,1634.089,1626.225,1759.881,1759.881,1759.881,1766.765,1762.827
28,107,2392.014,2392.014,2392.014,2390.784,2391.564,2387.934,2390.8,2390.8,2390.8,2477.568,2480.568,2472.593,2469.831,2469.901,2505.615,2495.98,2510.37,2513.078,2517.086,2517.27,2517.978
28,109,2489.39,2489.39,2489.39,2505.446,2505.446,2502.85,2507.742,2507.742,2507.742,2507.742,2505.64,2578.832,2716.688,2695.074,2693.547,2691.475,2716.035,2788.788,2788.534,2788.534,2784.174
28,111,1451.856,1451.856,1450.362,1450.362,1450.362,1449.076,1450.362,1450.362,1450.362,1450.362,1450.362,1448.442,1448.442,1448.74,1448.428,1445.274,1465.98,1540.206,1540.206,1540.206,1539.636
28,113,2084.598,2084.598,2084.598,2084.74,2083.522,2084.904,2089.924,2089.924,2089.082,2089.082,2088.18,2087.88,2087.89,2088.19,2088.574,2088.49,2098.804,2188.748,2186.692,2186.692,2186.692
28,115,1711.448,1711.448,1711.448,1713.958,1709.852,1722.32,1749.848,1749.848,1859.708,1862.064,1865.092,1905.793,1888.169,1897.225,1923.855,1926.639,1903.841,1903.841,1903.841,1903.841,1926.241
28,117,1735.85,1735.85,1735.85,1737.534,1737.534,1735.304,1737.978,1737.534,1737.534,1737.536,1767.94,1787.467,1788.319,1788.708,1791.539,1790.477,1787.469,1786.947,1786.091,1786.091,1788.773
28,119,1398.248,1398.248,1398.248,1298.028,1298.028,1296.83,1298.972,1292.442,1292.442,1292.442,1292.442,1293.892,1293.892,1288.472,1300.392,1299.124,1295.54,1297.136,1296.992,1297.038,1293.924
28,121,3403.222,3404.094,3402.658,3409.757,3412.739,3395.016,3399.337,3400.563,3406.288,3406.522,3406.292,3414.48,3373.575,3394.723,3407.236,3683.804,3715.426,3722.978,3741.546,3741.752,3744.176
28,123,1882.5,1882.5,1882.5,1883.188,1883.188,1880.366,1877.13,1877.45,1877.55,1988.718,1988.618,1975.522,1966.518,1941.012,1964.223,1953.747,1964.939,1964.947,1964.947,1964.947,1964.947
28,125,874.52,874.52,874.434,874.434,874.434,873.824,874.434,878.494,878.494,878.494,878.494,877.318,877.318,864.85,864.79,880,894.688,894.688,894.688,894.688,891.242
28,127,2114.09,2114.09,2114.09,2121.566,2121.566,2125.076,2131.386,2131.386,2131.386,2131.386,2131.386,2108.56,2137.862,2137.938,2137.837,2135.917,2144.259,2144.549,2144.613,2144.613,2144.613
28,129,1777.28,1777.28,1775.188,1775.188,1775.188,1773.844,1775.188,1731.976,1731.976,1731.976,1731.976,1735.422,1735.446,1732.918,1729.616,1755.754,1757.61,1757.61,1757.61,1757.61,1757.61
28,131,1149.542,1149.542,1149.542,1148.494,1148.584,1147.56,1148.584,1148.584,1148.584,1148.584,1148.584,1142.952,1240.938,1233.768,1232.118,1231.294,1232.084,1264.914,1265.028,1265.028,1265.028
28,133,2338.976,2338.976,2338.976,2338.032,2336.824,2334.04,2341.11,2341.186,2340.306,2340.306,2341.238,2309.217,2325.685,2282.785,2287.559,2284.039,2279.015,2279.015,2279.015,2279.015,2276.373
28,135,1590.972,1590.972,1590.972,1585.558,1585.558,1583.99,1585.558,1585.558,1585.558,1585.558,1585.558,1582.215,1580.845,1579.153,1578.22,1578.124,1572.474,1572.474,1572.474,1572.492,1575.29
28,137,1258.03,1258.03,1258.03,1255.46,1255.73,1302.728,1303.71,1385.102,1385.102,1375.762,1375.762,1366.022,1359.312,1351.762,1366.387,1366.431,1355.235,1356.257,1356.257,1356.257,1356.257
28,139,1633.274,1633.274,1633.274,1644.39,1644.39,1642.816,1644.39,1635.442,1651.376,1651.376,1700.652,1692.474,1692.284,1688.886,1688.932,1698.214,1695.282,1695.282,1696.078,1696.078,1696.002
28,141,1739.218,1739.218,1739.218,1735.242,1735.242,1733.3,1735.442,1736.082,1736.802,1736.802,1763.331,1757.627,1756.243,1754.259,1754.341,1765.469,1768.359,1768.359,1768.359,1768.359,1766.201
28,143,1227.823,1259.775,1284.581,1280.896,1274.344,1239.432,1261.266,1271.484,1270.044,1273.586,1273.586,1301.172,1298.15,1302.354,1359.098,1352.97,1352.966,1352.966,1358.954,1363.67,1363.65
28,145,1567.363,1567.363,1567.363,1569.309,1569.309,1563.098,1565.399,1565.399,1698.706,1705.202,1723.406,1619.606,1619.924,1620.484,1631.518,1642.382,1651.665,1651.665,1651.997,1651.997,1651.997
28,147,1639.266,1639.266,1655.85,1654.33,1638.442,1637.172,1638.442,1638.442,1638.442,1638.442,1638.442,1670.876,1670.876,1670.116,1670.188,1667.434,1667.268,1667.268,1667.29,1667.29,1667.29
28,149,1647.152,1647.152,1649.506,1648.766,1719.466,1711.444,1725.636,1725.636,1725.65,1725.65,1725.65,1694.95,1681.632,1681.31,1683.71,1683.417,1669.193,1669.163,1669.163,1669.163,1675.769
28,151,2755.958,2755.958,2756.138,2749.532,2752.534,2755.214,2760.9,2759.852,2750.684,2750.684,2751.982,2756.892,2756.036,2751.126,2736.277,2739.035,2738.447,2739.768,2739.956,2739.956,2739.956
28,153,1938.25,1938.25,1938.25,2010.898,2022.418,2020.572,2069.83,2069.83,2069.83,2093.052,2115.14,2077.945,2077.915,2097.968,2093.554,2108.194,2106.444,2106.437,2106.437,2106.437,2106.437
28,155,1251.326,1251.326,1251.326,1257.742,1257.742,1256.078,1260.912,1260.912,1274.33,1274.33,1260.912,1268.62,1268.37,1266.644,1266.704,1265.91,1264.836,1264.838,1264.838,1264.838,1264.838
28,157,1082.161,1082.161,1091.961,1091.961,1069.357,1071.624,1069.357,1069.357,1069.357,1069.357,1069.357,1118.456,1118.456,1125.306,1125.388,1131.124,1127.902,1127.902,1127.902,1127.902,1130.83
28,159,1839.086,1839.086,1813.06,1813.06,1813.932,1811.86,1880.068,1880.068,1880.068,1880.068,1880.068,1883.225,1883.225,1883.305,1881.917,1899.871,1899.871,1899.871,1899.871,1899.871,1899.871
28,161,1454.5,1454.5,1457.574,1457.574,1457.91,1456.24,1457.91,1457.91,1457.91,1457.91,1457.91,1454.476,1454.476,1459.092,1457.58,1453.53,1453.038,1453.038,1453.038,1453.038,1455.154
28,163,2324.562,2324.562,2324.562,2324.562,2323.93,2326.582,2327.586,2328.22,2370.426,2384.462,2383.661,2296.719,2353.653,2355.681,2355.184,2372.458,2372.6,2375.84,2375.84,2375.494,2370.668
29,1,2078.094,2068.374,2011.234,2022.57,2002.094,2008.076,2022.276,2056.214,2177.8,2173.082,2301.764,2380.826,2186.252,2132.226,2132.226,2132.226,2133.638,2134.848,2134.724,2134.96,2134.942
29,3,1757.84,1758.986,1757.646,1959.152,1982.512,1970.652,1983.128,1975.75,1980.588,1999.266,2047.534,2077.656,1982.566,1861.556,1862.204,1861.764,1862.782,1862.642,1865.132,1864.43,1864.588
29,5,1938.984,1938.64,1940.622,1952.714,1954.334,1928.674,1942.18,1943.762,1944.648,1943.4,2070.26,2078.826,1941.65,1941.61,1941.596,1940.078,1942.066,1942.414,1942.816,1943.416,1943.416
29,7,2568.252,2565.394,2565.394,2587.698,2587.688,2571.026,2595.344,2589.708,2611.19,2615.176,2699.322,2754.18,2655.62,2655.61,2655.61,2649.056,2630.016,2629.938,2629.942,2630.52,2630.52
29,9,3111.668,3122.376,3125.376,3127.384,3126.946,3120.59,3132.294,3659.166,3663.6,3688.318,3196.792,3231.044,3096.428,3097.997,3098.199,3136.873,3156.428,3159.364,3161.39,3166.102,3165.86
29,11,2089.422,2129.74,2129.74,2144.734,2110.34,2100.122,2148.304,2197.984,2207.946,2214.2,2346.942,2449.714,2205.988,2205.994,2209.204,2211.932,2211.928,2208.88,2210.884,2208.108,2208.108
29,13,2967.742,2976.84,2976.34,2978.041,2978.033,2968.34,3006.852,3008.214,3014.9,3017.636,3254.804,3327.384,3036.246,3036.246,3052.92,3039.692,3039.552,3042.356,3032.556,3052.47,3054.47
29,15,2005.06,2024.758,2004.846,2016.75,2016.732,2014.588,2034.514,2051.686,2055.492,2071.136,2389.72,2462.378,2201.726,2202.308,2020.308,2079.73,2094.932,2095.006,2115.786,2110.868,2105.694
29,17,1627.966,1624.018,1624.018,1642.616,1642.816,1646.324,1650.626,1647.818,1646.646,1646.8,1808.462,1808.636,1648.092,1648.49,1638.274,1637.676,1634.278,1634.252,1634.696,1634.9,1641.394
29,19,3292.908,3218.396,3207.436,3289.179,3289.277,3265.276,3365.892,3617.316,3654.65,3673.2,3913.864,4003.628,3663.928,3679.303,3697.476,3774.112,3815.848,3813.678,3835.524,3836.862,3847.246
29,21,2397.922,2393.706,2394.706,2492.078,2530.65,2504.112,2542.94,2562.316,2567.776,2569.984,2629.414,2698.287,2518.144,2524.093,2525.354,2510.745,2522.968,2526.074,2528.92,2540.006,2538.58
29,23,2598.17,2659.612,2662.392,2720.184,2722.492,2709.456,2759.666,2772.294,2785.974,2804.7,2926.586,3002.906,2780.942,2783.468,2796.454,2831.029,2892.054,2880.584,2845.76,2846.868,2856.022
29,25,1678.326,1676.836,1676.816,1753.618,1753.586,1713.732,1717.31,1715.57,1714.578,1714.6,1798.328,1936.78,1721.124,1723.344,1723.344,1756.314,1756.31,1756.458,1756.458,1756.458,1756.458
29,27,2636.97,2645.572,2652.542,2790.956,2791.19,2795.104,2910.694,2909.208,2934.052,2943.788,3180.21,3346.62,2941.278,2944.95,2946.652,2943.208,2995.296,2994.948,2994.934,2995.12,2996.178
