"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"15","113","C","D",0,"D","D",0
"15","113","S",,41,"G",,2959
"15","113","P","D",0,"D","D",0
"15","114","-",,1138,"G",,48359
"15","114","C",,100,"G",,20644
"15","114","S",,1020,"G",,21192
"15","114","P",,18,"G",,6523
"15","1141","-",,1128,"G",,48093
"15","1141","C",,100,"G",,20644
"15","1141","S",,1010,"G",,20926
"15","1141","P",,18,"G",,6523
"15","11411","-",,1128,"G",,48093
"15","11411","C",,100,"G",,20644
"15","11411","S",,1010,"G",,20926
"15","11411","P",,18,"G",,6523
"15","1142","-",,10,"G",,266
"15","1142","S",,10,"G",,266
"15","11421","-",,10,"G",,266
"15","11421","S",,10,"G",,266
"15","115","-",,491,"G",,12687
"15","115","C",,14,"H",,1411
"15","115","S",,472,"G",,10952
"15","115","P","D",0,"D","D",0
"15","1151","-",,366,"G",,7465
"15","1151","C","D",0,"D","D",0
"15","1151","S",,354,"G",,6156
"15","1151","P","D",0,"D","D",0
"15","11511","-",,366,"G",,7465
"15","11511","C","D",0,"D","D",0
"15","11511","S",,354,"G",,6156
"15","11511","P","D",0,"D","D",0
"15","1152","-",,89,"G",,2910
"15","1152","C","D",0,"D","D",0
"15","1152","S",,84,"G",,2572
"15","1152","P","D",0,"D","D",0
"15","11521","-",,89,"G",,2910
"15","11521","C","D",0,"D","D",0
"15","11521","S",,84,"G",,2572
"15","11521","P","D",0,"D","D",0
"15","1153","-",,36,"G",,2312
"15","1153","C","D",0,"D","D",0
"15","1153","S",,34,"G",,2224
"15","11531","-",,36,"G",,2312
"15","11531","C","D",0,"D","D",0
"15","11531","S",,34,"G",,2224
"15","21","-",,18,"G",,1262
"15","21","C","D",0,"D","D",0
"15","21","S",,14,"G",,580
"15","21","P","D",0,"D","D",0
"15","212","-",,14,"G",,1119
"15","212","C","D",0,"D","D",0
"15","212","S",,10,"G",,437
"15","212","P","D",0,"D","D",0
"15","2122","-","D",0,"D","D",0
"15","2122","S","D",0,"D","D",0
"15","2123","-",,12,"G",,944
"15","2123","C","D",0,"D","D",0
"15","2123","S","D",0,"D","D",0
"15","2123","P","D",0,"D","D",0
"15","213","-",,4,"H",,143
"15","213","S",,4,"H",,143
"15","2131","-",,4,"H",,143
"15","2131","S",,4,"H",,143
"15","21311","-",,4,"H",,143
"15","21311","S",,4,"H",,143
"15","22","-",,61,"G",,3587
"15","22","C",,8,"G",,1527
"15","22","S",,50,"G",,1984
"15","22","P","D",0,"D","D",0
"15","221","-",,61,"G",,3587
"15","221","C",,8,"G",,1527
"15","221","S",,50,"G",,1984
"15","221","P","D",0,"D","D",0
"15","23","-",,7643,"G",,572637
"15","23","C",,459,"G",,89773
"15","23","S",,7065,"G",,456303
"15","23","P",,119,"G",,26561
"15","236","-",,2352,"G",,194873
"15","236","C",,169,"G",,35044
"15","236","S",,2144,"G",,150341
"15","236","P",,39,"G",,9488
"15","2361","-",,2170,"G",,179050
"15","2361","C",,157,"G",,31569
"15","2361","S",,1980,"G",,138625
"15","2361","P",,33,"G",,8856
"15","2362","-",,182,"G",,15823
"15","2362","C",,12,"G",,3475
"15","2362","S",,164,"G",,11716
"15","2362","P","D",0,"D","D",0
"15","237","-",,128,"H",,19132
"15","237","C",,10,"H",,2267
"15","237","S",,112,"H",,15309
"15","237","P","D",0,"D","D",0
"15","2371","-",,17,"G",,2211
"15","2371","C","D",0,"D","D",0
"15","2371","S",,15,"G",,1728
"15","2372","-",,29,"H",,2425
"15","2372","C",,3,"G",,385
"15","2372","S",,22,"H",,925
"15","2372","P","D",0,"D","D",0
"15","23721","-",,29,"H",,2425
"15","23721","C",,3,"G",,385
"15","23721","S",,22,"H",,925
"15","23721","P","D",0,"D","D",0
"15","2373","-","D",0,"D","D",0
"15","2373","S","D",0,"D","D",0
"15","23731","-","D",0,"D","D",0
"15","23731","S","D",0,"D","D",0
"15","2379","-",,55,"G",,7137
"15","2379","C","D",0,"D","D",0
"15","2379","S",,48,"G",,5297
"15","2379","P","D",0,"D","D",0
"15","23799","-",,55,"G",,7137
"15","23799","C","D",0,"D","D",0
"15","23799","S",,48,"G",,5297
"15","23799","P","D",0,"D","D",0
"15","238","-",,5163,"G",,358632
"15","238","C",,280,"G",,52462
"15","238","S",,4809,"G",,290653
"15","238","P",,74,"G",,15517
"15","2381","-",,713,"G",,54002
"15","2381","C",,31,"G",,6950
"15","2381","S",,676,"G",,44989
"15","2381","P",,6,"G",,2063
"15","2382","-",,869,"G",,81580
"15","2382","C",,65,"G",,11275
"15","2382","S",,791,"G",,68410
"15","2382","P",,13,"H",,1895
"15","23821","-",,493,"G",,45905
"15","23821","C",,38,"G",,6261
"15","23821","S",,447,"G",,38685
"15","23821","P",,8,"H",,959
"15","23822","-",,323,"G",,30545
"15","23822","C",,17,"G",,4093
"15","23822","S",,303,"G",,25756
"15","23822","P","D",0,"D","D",0
"15","23829","-",,53,"G",,5130
"15","23829","C",,10,"H",,921
"15","23829","S",,41,"H",,3969
"15","23829","P","D",0,"D","D",0
"15","2383","-",,1900,"G",,99047
"15","2383","C",,57,"G",,10707
"15","2383","S",,1828,"G",,85000
"15","2383","P",,15,"H",,3340
"15","2389","-",,1681,"G",,124003
"15","2389","C",,127,"G",,23530
"15","2389","S",,1514,"G",,92254
"15","2389","P",,40,"G",,8219
"15","311","-",,205,"G",,9897
"15","311","C",,26,"H",,1848
"15","311","S",,157,"G",,6341
"15","311","P",,22,"G",,1708
"15","3111","-","D",0,"D","D",0
"15","3111","S","D",0,"D","D",0
"15","31111","-","D",0,"D","D",0
"15","31111","S","D",0,"D","D",0
"15","3113","-",,14,"H",,647
"15","3113","C",,3,"H",,232
"15","3113","S",,10,"G",,286
"15","3113","P","D",0,"D","D",0
"15","3114","-",,27,"G",,742
"15","3114","C","D",0,"D","D",0
"15","3114","S",,19,"G",,507
"15","3114","P","D",0,"D","D",0
"15","3115","-","D",0,"D","D",0
"15","3115","C","D",0,"D","D",0
"15","3115","S","D",0,"D","D",0
"15","3116","-","D",0,"D","D",0
"15","3116","S","D",0,"D","D",0
"15","31161","-","D",0,"D","D",0
"15","31161","S","D",0,"D","D",0
"15","3117","-",,9,"G",,1020
"15","3117","C",,3,"G",,429
"15","3117","S",,6,"H",,591
"15","31171","-",,9,"G",,1020
"15","31171","C",,3,"G",,429
"15","31171","S",,6,"H",,591
"15","3118","-",,49,"H",,1819
"15","3118","C","D",0,"D","D",0
"15","3118","S",,37,"G",,1477
"15","3118","P",,8,"G",,145
"15","3119","-",,98,"G",,4918
"15","3119","C",,13,"H",,379
"15","3119","S",,78,"G",,3183
"15","3119","P",,7,"H",,1356
"15","312","-",,12,"H",,1825
"15","312","C",,6,"H",,1526
"15","312","S","D",0,"D","D",0
"15","312","P","D",0,"D","D",0
"15","313","-","D",0,"D","D",0
"15","313","C","D",0,"D","D",0
"15","313","S","D",0,"D","D",0
"15","31-33","-",,1988,"G",,84732
"15","31-33","C",,137,"G",,15997
"15","31-33","S",,1763,"G",,60985
"15","31-33","P",,88,"G",,7750
"15","314","-","D",0,"D","D",0
"15","314","S","D",0,"D","D",0
"15","315","-",,399,"G",,10692
"15","315","C",,16,"G",,659
"15","315","S",,372,"G",,9356
"15","315","P",,11,"G",,677
"15","316","-",,11,"H",,416
"15","316","S",,11,"H",,416
"15","3169","-",,11,"H",,416
"15","3169","S",,11,"H",,416
"15","31699","-",,11,"H",,416
"15","31699","S",,11,"H",,416
"15","321","-",,194,"G",,7697
"15","321","C","D",0,"D","D",0
"15","321","S",,184,"G",,6790
"15","321","P","D",0,"D","D",0
"15","322","-","D",0,"D","D",0
"15","322","S","D",0,"D","D",0
"15","322","P","D",0,"D","D",0
"15","323","-",,151,"G",,8403
"15","323","C",,15,"G",,1541
"15","323","S",,126,"G",,6197
"15","323","P",,10,"H",,665
"15","3231","-",,151,"G",,8403
"15","3231","C",,15,"G",,1541
"15","3231","S",,126,"G",,6197
"15","3231","P",,10,"H",,665
"15","324","-",,7,"H",,1292
"15","324","C",,3,"H",,323
"15","324","S","D",0,"D","D",0
"15","324","P","D",0,"D","D",0
"15","3241","-",,7,"H",,1292
"15","3241","C",,3,"H",,323
"15","3241","S","D",0,"D","D",0
"15","3241","P","D",0,"D","D",0
"15","325","-",,27,"G",,998
"15","325","C","D",0,"D","D",0
"15","325","S",,26,"G",,953
"15","3251","-","D",0,"D","D",0
"15","3251","S","D",0,"D","D",0
"15","3252","-","D",0,"D","D",0
"15","3252","S","D",0,"D","D",0
"15","3254","-","D",0,"D","D",0
"15","3254","S","D",0,"D","D",0
"15","32541","-","D",0,"D","D",0
"15","32541","S","D",0,"D","D",0
"15","3255","-",,4,"G",,301
"15","3255","S",,4,"G",,301
"15","3256","-",,9,"G",,56
"15","3256","S",,9,"G",,56
"15","3259","-","D",0,"D","D",0
"15","3259","C","D",0,"D","D",0
"15","3259","S","D",0,"D","D",0
"15","326","-",,11,"H",,1174
"15","326","C","D",0,"D","D",0
"15","326","S",,9,"H",,1122
"15","327","-",,97,"G",,2885
"15","327","C",,9,"G",,758
"15","327","S",,85,"G",,1988
"15","327","P","D",0,"D","D",0
"15","3271","-",,37,"G",,518
"15","3271","C","D",0,"D","D",0
"15","3271","S",,36,"G",,500
"15","3272","-",,24,"H",,427
"15","3272","C","D",0,"D","D",0
"15","3272","S",,21,"H",,386
"15","3272","P","D",0,"D","D",0
"15","32721","-",,24,"H",,427
"15","32721","C","D",0,"D","D",0
"15","32721","S",,21,"H",,386
"15","32721","P","D",0,"D","D",0
"15","3273","-",,17,"G",,689
"15","3273","C","D",0,"D","D",0
"15","3273","S",,12,"H",,385
"15","3273","P","D",0,"D","D",0
"15","3274","-","D",0,"D","D",0
"15","3274","S","D",0,"D","D",0
"15","3279","-",,18,"H",,1166
"15","3279","C",,3,"H",,534
"15","3279","S",,15,"G",,632
"15","331","-",,12,"H",,474
"15","331","S",,11,"H",,461
"15","331","P","D",0,"D","D",0
"15","332","-",,80,"H",,3779
"15","332","C",,5,"H",,868
"15","332","S",,70,"H",,2530
"15","332","P",,5,"G",,381
"15","333","-",,20,"G",,394
"15","333","C","D",0,"D","D",0
"15","333","S",,15,"H",,298
"15","333","P","D",0,"D","D",0
"15","334","-",,33,"G",,1596
"15","334","C","D",0,"D","D",0
"15","334","S",,26,"H",,1278
"15","334","P","D",0,"D","D",0
"15","335","-",,14,"H",,1525
"15","335","C","D",0,"D","D",0
"15","335","S",,10,"H",,447
"15","336","-",,9,"G",,829
"15","336","C","D",0,"D","D",0
"15","336","S",,6,"H",,122
"15","336","P","D",0,"D","D",0
"15","337","-",,96,"G",,5751
"15","337","C","D",0,"D","D",0
"15","337","S",,93,"G",,5133
"15","339","-",,586,"G",,24511
"15","339","C",,31,"G",,5273
"15","339","S",,532,"G",,17031
"15","339","P",,23,"G",,2207
"15","3391","-",,20,"H",,1369
"15","3391","S",,19,"H",,1206
"15","3391","P","D",0,"D","D",0
"15","33911","-",,20,"H",,1369
"15","33911","S",,19,"H",,1206
"15","33911","P","D",0,"D","D",0
"15","3399","-",,566,"G",,23142
"15","3399","C",,31,"G",,5273
"15","3399","S",,513,"G",,15825
"15","3399","P",,22,"G",,2044
"15","42","-",,2531,"G",,179914
"15","42","C",,277,"G",,34403
"15","42","S",,2132,"G",,134975
"15","42","P",,122,"G",,10536
"15","423","-",,1123,"G",,92041
"15","423","C",,123,"G",,14938
"15","423","S",,942,"G",,70843
"15","423","P",,58,"G",,6260
"15","4231","-",,35,"G",,1045
"15","4231","C","D",0,"D","D",0
"15","4231","S",,28,"G",,652
"15","4231","P","D",0,"D","D",0
"15","4232","-",,51,"G",,2892
"15","4232","C",,5,"G",,431
"15","4232","S",,41,"G",,1812
"15","4232","P",,5,"G",,649
"15","4233","-",,42,"G",,7726
"15","4233","C",,12,"H",,2117
"15","4233","S",,25,"G",,4896
"15","4233","P","D",0,"D","D",0
"15","4234","-",,44,"G",,2879
"15","4234","C","D",0,"D","D",0
"15","4234","S",,38,"G",,1293
"15","4234","P","D",0,"D","D",0
"15","4235","-",,8,"H",,521
"15","4235","C",,4,"G",,207
"15","4235","S","D",0,"D","D",0
"15","4236","-",,36,"G",,4361
"15","4236","C",,9,"H",,1986
"15","4236","S",,25,"H",,2096
"15","4236","P","D",0,"D","D",0
"15","4237","-",,22,"G",,2647
"15","4237","C",,7,"H",,946
"15","4237","S",,15,"H",,1701
"15","4238","-",,41,"G",,3473
"15","4238","C",,9,"H",,650
"15","4238","S",,29,"G",,2731
"15","4238","P","D",0,"D","D",0
"15","4239","-",,844,"G",,66497
"15","4239","C",,70,"H",,7623
"15","4239","S",,737,"G",,55348
"15","4239","P",,37,"G",,3526
"15","42391","-",,101,"G",,12075
"15","42391","C",,9,"H",,1193
"15","42391","S",,87,"G",,9985
"15","42391","P","D",0,"D","D",0
"15","42392","-",,58,"G",,3142
"15","42392","C",,8,"G",,570
"15","42392","S",,45,"G",,1865
"15","42392","P",,5,"H",,707
"15","42393","-",,17,"H",,1114
"15","42393","C","D",0,"D","D",0
"15","42393","S",,14,"G",,546
"15","42394","-",,246,"G",,20625
"15","42394","C",,12,"H",,576
"15","42394","S",,224,"G",,19036
"15","42394","P",,10,"G",,1013
"15","42399","-",,422,"G",,29541
"15","42399","C",,38,"H",,4716
"15","42399","S",,367,"G",,23916
"15","42399","P",,17,"G",,909
"15","424","-",,1210,"G",,80137
"15","424","C",,143,"G",,18172
"15","424","S",,1010,"G",,57841
"15","424","P",,57,"H",,4124
"15","4241","-",,36,"H",,1883
"15","4241","C",,7,"H",,761
"15","4241","S",,29,"G",,1122
"15","4242","-",,16,"H",,1868
"15","4242","C","D",0,"D","D",0
"15","4242","S",,13,"H",,1744
"15","4242","P","D",0,"D","D",0
"15","42421","-",,16,"H",,1868
"15","42421","C","D",0,"D","D",0
"15","42421","S",,13,"H",,1744
"15","42421","P","D",0,"D","D",0
"15","4243","-",,262,"G",,14005
"15","4243","C",,33,"G",,3471
"15","4243","S",,214,"G",,9933
"15","4243","P",,15,"G",,601
"15","4244","-",,157,"G",,19269
"15","4244","C",,25,"G",,3965
"15","4244","S",,124,"G",,14273
"15","4244","P",,8,"G",,1031
"15","4245","-",,44,"H",,2643
"15","4245","C","D",0,"D","D",0
"15","4245","S",,40,"H",,1534
"15","4245","P","D",0,"D","D",0
"15","4246","-",,13,"G",,656
"15","4246","C",,3,"H",,484
"15","4246","S",,10,"G",,172
"15","4247","-","D",0,"D","D",0
"15","4247","S","D",0,"D","D",0
"15","4248","-",,19,"G",,1055
"15","4248","C",,4,"G",,458
"15","4248","S","D",0,"D","D",0
"15","4248","P","D",0,"D","D",0
"15","4249","-",,659,"G",,38709
"15","4249","C",,67,"G",,8307
"15","4249","S",,565,"G",,28796
"15","4249","P",,27,"H",,1606
"15","42491","-","D",0,"D","D",0
"15","42491","C","D",0,"D","D",0
"15","42492","-",,66,"G",,2986
"15","42492","C","D",0,"D","D",0
"15","42492","S",,57,"G",,2007
"15","42492","P","D",0,"D","D",0
"15","42493","-",,160,"G",,6339
"15","42493","C",,4,"H",,120
"15","42493","S",,152,"G",,5728
"15","42493","P","D",0,"D","D",0
"15","42494","-","D",0,"D","D",0
"15","42494","C","D",0,"D","D",0
"15","42494","S",,3,"G",,18
"15","42495","-",,10,"H",,982
"15","42495","C","D",0,"D","D",0
"15","42495","S",,9,"H",,397
"15","42499","-",,418,"G",,28177
"15","42499","C",,54,"G",,6501
"15","42499","S",,344,"G",,20646
"15","42499","P",,20,"G",,1030
"15","425","-",,198,"G",,7736
"15","425","C",,11,"H",,1293
"15","425","S",,180,"G",,6291
"15","425","P",,7,"H",,152
"15","4251","-",,198,"G",,7736
"15","4251","C",,11,"H",,1293
"15","4251","S",,180,"G",,6291
"15","4251","P",,7,"H",,152
"15","42511","-","D",0,"D","D",0
"15","42511","C","D",0,"D","D",0
"15","42511","S","D",0,"D","D",0
"15","42511","P","D",0,"D","D",0
"15","42512","-",,171,"H",,5444
"15","42512","C",,9,"H",,1127
"15","42512","S",,158,"G",,4174
"15","42512","P",,4,"H",,143
"15","441","-",,308,"G",,41503
"15","441","C",,28,"G",,6445
"15","441","S",,271,"G",,32483
"15","441","P",,9,"H",,2575
"15","4411","-",,141,"G",,28985
"15","4411","C",,9,"G",,3363
"15","4411","S",,129,"G",,24750
"15","4411","P","D",0,"D","D",0
"15","44112","-",,141,"G",,28985
"15","44112","C",,9,"G",,3363
"15","44112","S",,129,"G",,24750
"15","44112","P","D",0,"D","D",0
"15","4412","-",,74,"G",,5111
"15","4412","C",,10,"H",,1423
"15","4412","S",,61,"G",,3018
"15","4412","P","D",0,"D","D",0
"15","44121","-",,7,"H",,1057
"15","44121","C",,3,"H",,838
"15","44121","S","D",0,"D","D",0
"15","44122","-",,67,"H",,4054
"15","44122","C",,7,"G",,585
"15","44122","S",,57,"H",,2799
"15","44122","P","D",0,"D","D",0
"15","441221","-",,18,"H",,1743
"15","441221","C",,3,"G",,361
"15","441221","S",,15,"H",,1382
"15","441222","-",,8,"H",,341
"15","441222","C","D",0,"D","D",0
"15","441222","S",,5,"H",,173
"15","441222","P","D",0,"D","D",0
"15","441229","-",,41,"G",,1970
"15","441229","C","D",0,"D","D",0
"15","441229","S",,37,"G",,1244
"15","441229","P","D",0,"D","D",0
"15","4413","-",,93,"G",,7407
"15","4413","C","D",0,"D","D",0
"15","4413","S",,81,"G",,4715
"15","4413","P",,3,"H",,1033
"15","442","-",,116,"G",,10906
"15","442","C",,16,"H",,4154
"15","442","S",,85,"G",,4724
"15","442","P",,15,"H",,2028
"15","4421","-",,39,"G",,4043
"15","4421","C",,5,"G",,1719
"15","4421","S",,29,"H",,1693
"15","4421","P",,5,"G",,631
"15","44211","-",,39,"G",,4043
"15","44211","C",,5,"G",,1719
"15","44211","S",,29,"H",,1693
"15","44211","P",,5,"G",,631
"15","4422","-",,77,"G",,6863
"15","4422","C","D",0,"D","D",0
"15","4422","S",,56,"G",,3031
"15","4422","P","D",0,"D","D",0
"15","443","-",,95,"G",,5440
"15","443","C",,9,"G",,1438
"15","443","S",,80,"G",,3500
"15","443","P","D",0,"D","D",0
"15","4431","-",,95,"G",,5440
"15","4431","C",,9,"G",,1438
"15","4431","S",,80,"G",,3500
"15","4431","P","D",0,"D","D",0
"15","44311","-",,65,"G",,3832
"15","44311","C",,4,"H",,816
"15","44311","S",,57,"H",,2598
"15","44311","P","D",0,"D","D",0
"15","443111","-",,25,"G",,1359
"15","443111","C","D",0,"D","D",0
"15","443111","S",,20,"H",,733
"15","443111","P","D",0,"D","D",0
"15","443112","-",,40,"G",,2473
"15","443112","C","D",0,"D","D",0
"15","443112","S",,37,"H",,1865
"15","443112","P","D",0,"D","D",0
"15","44312","-",,24,"G",,1461
"15","44312","C",,5,"G",,622
"15","44312","S",,18,"G",,775
"15","44312","P","D",0,"D","D",0
"15","44313","-",,6,"H",,147
"15","44313","S",,5,"H",,127
"15","44313","P","D",0,"D","D",0
"15","444","-",,163,"G",,12426
"15","444","C","D",0,"D","D",0
"15","444","S",,148,"G",,10506
"15","444","P",,6,"H",,224
"15","4441","-",,110,"G",,9180
"15","4441","C","D",0,"D","D",0
"15","4441","S",,98,"G",,7790
"15","4441","P","D",0,"D","D",0
"15","44411","-",,6,"H",,366
"15","44411","S",,6,"H",,366
"15","44412","-","D",0,"D","D",0
"15","44412","C","D",0,"D","D",0
"15","44412","S","D",0,"D","D",0
"15","44412","P","D",0,"D","D",0
"15","44413","-",,15,"H",,469
"15","44413","C","D",0,"D","D",0
"15","44413","S",,14,"H",,468
"15","44419","-",,85,"G",,7735
"15","44419","C",,6,"H",,756
"15","44419","S",,76,"G",,6859
"15","44419","P","D",0,"D","D",0
"15","4442","-",,53,"G",,3246
"15","4442","C","D",0,"D","D",0
"15","4442","S",,50,"H",,2716
"15","4442","P","D",0,"D","D",0
"15","44-45","-",,8961,"G",,427067
"15","44-45","C",,421,"G",,54725
"15","44-45","S",,8223,"G",,332672
"15","44-45","P",,317,"G",,39670
"15","445","-",,510,"G",,51721
"15","445","C",,45,"G",,7578
"15","445","S",,424,"G",,35984
"15","445","P",,41,"G",,8159
"15","4451","-",,174,"G",,19337
"15","4451","C",,15,"H",,2544
"15","4451","S",,152,"G",,14192
"15","4451","P",,7,"H",,2601
"15","4452","-",,311,"G",,27635
"15","4452","C",,30,"G",,5034
"15","4452","S",,249,"G",,17584
"15","4452","P",,32,"G",,5017
"15","44521","-",,10,"G",,1204
"15","44521","C","D",0,"D","D",0
"15","44521","S",,9,"G",,1056
"15","44522","-",,37,"G",,4394
"15","44522","C","D",0,"D","D",0
"15","44522","S",,35,"G",,4248
"15","44522","P","D",0,"D","D",0
"15","44523","-",,64,"G",,3384
"15","44523","S",,61,"G",,3332
"15","44523","P","D",0,"D","D",0
"15","44529","-",,200,"G",,18653
"15","44529","C",,28,"G",,4852
"15","44529","S",,144,"G",,8948
"15","44529","P",,28,"G",,4853
"15","4453","-",,25,"G",,4749
"15","4453","S",,23,"G",,4208
"15","4453","P","D",0,"D","D",0
"15","44531","-",,25,"G",,4749
"15","44531","S",,23,"G",,4208
"15","44531","P","D",0,"D","D",0
"15","446","-",,537,"G",,13893
"15","446","C",,19,"H",,3450
"15","446","S",,503,"G",,9717
"15","446","P",,15,"H",,726
"15","4461","-",,537,"G",,13893
"15","4461","C",,19,"H",,3450
"15","4461","S",,503,"G",,9717
"15","4461","P",,15,"H",,726
"15","44611","-","D",0,"D","D",0
"15","44611","C","D",0,"D","D",0
"15","44611","S",,7,"G",,77
"15","44611","P","D",0,"D","D",0
"15","44612","-",,217,"G",,2963
"15","44612","C","D",0,"D","D",0
"15","44612","S",,211,"G",,2532
"15","44612","P","D",0,"D","D",0
"15","44613","-",,13,"H",,1335
"15","44613","C","D",0,"D","D",0
"15","44613","S",,11,"H",,700
"15","44613","P","D",0,"D","D",0
"15","44619","-",,296,"G",,8803
"15","44619","C","D",0,"D","D",0
"15","44619","S",,274,"G",,6408
"15","44619","P",,10,"H",,431
"15","447","-",,11,"H",,150
"15","447","C","D",0,"D","D",0
"15","447","S",,9,"G",,118
"15","4471","-",,11,"H",,150
"15","4471","C","D",0,"D","D",0
"15","4471","S",,9,"G",,118
"15","448","-",,939,"G",,66999
"15","448","C",,68,"G",,8311
"15","448","S",,821,"G",,50555
"15","448","P",,50,"G",,8133
"15","4481","-",,644,"G",,43248
"15","4481","C",,51,"G",,6659
"15","4481","S",,554,"G",,30566
"15","4481","P",,39,"G",,6023
"15","44811","-",,10,"G",,1224
"15","44811","C","D",0,"D","D",0
"15","44811","S",,8,"G",,164
"15","44812","-",,133,"G",,9029
"15","44812","C",,14,"G",,1798
"15","44812","S",,112,"G",,5563
"15","44812","P",,7,"H",,1668
"15","44813","-",,39,"G",,2093
"15","44813","C",,3,"H",,474
"15","44813","S",,33,"G",,1234
"15","44813","P","D",0,"D","D",0
"15","44814","-",,133,"G",,9316
"15","44814","C","D",0,"D","D",0
"15","44814","S",,120,"G",,7785
"15","44814","P",,8,"G",,1384
"15","44815","-",,136,"G",,8163
"15","44815","C","D",0,"D","D",0
"15","44815","S",,126,"G",,7723
"15","44815","P",,3,"H",,199
"15","44819","-",,193,"G",,13423
"15","44819","C",,20,"G",,2939
"15","44819","S",,155,"G",,8097
"15","44819","P",,18,"G",,2387
"15","4482","-",,13,"H",,1608
"15","4482","C","D",0,"D","D",0
"15","4482","S",,11,"H",,1117
"15","4482","P","D",0,"D","D",0
"15","44821","-",,13,"H",,1608
"15","44821","C","D",0,"D","D",0
"15","44821","S",,11,"H",,1117
"15","44821","P","D",0,"D","D",0
"15","4483","-",,282,"G",,22143
"15","4483","C",,16,"H",,1633
"15","4483","S",,256,"G",,18872
"15","4483","P",,10,"G",,1638
"15","44831","-",,271,"G",,20815
"15","44831","C",,15,"H",,1491
"15","44831","S",,246,"G",,17686
"15","44831","P",,10,"G",,1638
"15","44832","-",,11,"H",,1328
"15","44832","C","D",0,"D","D",0
"15","44832","S","D",0,"D","D",0
"15","451","-",,550,"G",,24619
"15","451","C",,15,"H",,1618
"15","451","S",,509,"G",,19408
"15","451","P",,26,"H",,3593
"15","4511","-",,465,"G",,20695
"15","4511","C",,11,"H",,1042
"15","4511","S",,432,"G",,16105
"15","4511","P",,22,"H",,3548
"15","45111","-",,107,"G",,9157
"15","45111","C","D",0,"D","D",0
"15","45111","S",,90,"G",,7033
"15","45111","P",,12,"H",,2025
"15","45112","-",,80,"G",,5554
"15","45112","C",,4,"H",,914
"15","45112","S",,71,"H",,3973
"15","45112","P",,5,"G",,667
"15","45113","-",,257,"G",,4272
"15","45113","C","D",0,"D","D",0
"15","45113","S",,252,"G",,3880
"15","45113","P",,4,"H",,373
"15","45114","-",,21,"H",,1712
"15","45114","C","D",0,"D","D",0
"15","45114","S",,19,"H",,1219
"15","45114","P","D",0,"D","D",0
"15","4512","-",,85,"G",,3924
"15","4512","C","D",0,"D","D",0
"15","4512","S",,77,"G",,3303
"15","4512","P",,4,"H",,45
"15","45121","-",,61,"G",,2529
"15","45121","C","D",0,"D","D",0
"15","45121","S",,57,"G",,2345
"15","45121","P","D",0,"D","D",0
"15","451211","-",,25,"G",,1356
"15","451211","C","D",0,"D","D",0
"15","451211","S",,21,"H",,1172
"15","451211","P","D",0,"D","D",0
"15","451212","-",,36,"G",,1173
"15","451212","S",,36,"G",,1173
"15","45122","-",,24,"H",,1395
"15","45122","C","D",0,"D","D",0
"15","45122","S",,20,"H",,958
"15","45122","P","D",0,"D","D",0
"15","452","-",,144,"G",,9247
"15","452","C",,12,"H",,1599
"15","452","S",,122,"G",,5945
"15","452","P",,10,"H",,1703
"15","453","-",,1387,"G",,92351
"15","453","C",,99,"G",,11200
"15","453","S",,1227,"G",,73358
"15","453","P",,61,"G",,7793
"15","4531","-",,161,"G",,10588
"15","4531","C","D",0,"D","D",0
"15","4531","S",,153,"G",,9919
"15","4531","P","D",0,"D","D",0
"15","45311","-",,161,"G",,10588
"15","45311","C","D",0,"D","D",0
"15","45311","S",,153,"G",,9919
"15","45311","P","D",0,"D","D",0
"15","4532","-",,510,"G",,34479
"15","4532","C",,28,"G",,3739
"15","4532","S",,468,"G",,28100
"15","4532","P",,14,"G",,2640
"15","45321","-",,20,"G",,1191
"15","45321","S",,17,"G",,960
"15","45321","P","D",0,"D","D",0
"15","45322","-",,490,"G",,33288
"15","45322","C",,28,"G",,3739
"15","45322","S",,451,"G",,27140
"15","45322","P",,11,"G",,2409
"15","4533","-",,70,"G",,4124
"15","4533","C","D",0,"D","D",0
"15","4533","S",,65,"G",,3682
"15","4533","P","D",0,"D","D",0
"15","45331","-",,70,"G",,4124
"15","45331","C","D",0,"D","D",0
"15","45331","S",,65,"G",,3682
"15","45331","P","D",0,"D","D",0
"15","4539","-",,646,"G",,43160
"15","4539","C",,63,"H",,6988
"15","4539","S",,541,"G",,31657
"15","4539","P",,42,"G",,4515
"15","45391","-",,38,"H",,2108
"15","45391","C","D",0,"D","D",0
"15","45391","S",,31,"G",,768
"15","45391","P",,3,"G",,299
"15","45392","-",,120,"G",,4396
"15","45392","C",,14,"G",,809
"15","45392","S",,101,"G",,3326
"15","45392","P",,5,"G",,261
"15","45393","-",,3,"H",,100
"15","45393","S",,3,"H",,100
"15","45399","-",,485,"G",,36556
"15","45399","C",,45,"G",,5138
"15","45399","S",,406,"G",,27463
"15","45399","P",,34,"G",,3955
"15","454","-",,4201,"G",,97812
"15","454","C",,99,"G",,7204
"15","454","S",,4024,"G",,86374
"15","454","P",,78,"G",,4234
"15","4541","-",,350,"G",,10153
"15","4541","C","D",0,"D","D",0
"15","4541","S",,325,"G",,8773
"15","4541","P",,6,"H",,647
"15","45411","-",,350,"G",,10153
"15","45411","C","D",0,"D","D",0
