state,fips state code,tribal name,data category,emissions type code,scc,reporting period,emissions operating type,pollutant code,pollutant desc,total emissions,emissions uom,data set
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202620080,A,R,110543,Hexane,12.24688,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202210080,A,R,100414,Ethyl Benzene,3.41786,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201000062,A,R,1330207,Xylenes (Mixed Isomers),997.624,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202610080,A,R,7439965,Manganese,.01136332,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202520080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),1.33181,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201310080,A,R,123386,Propionaldehyde,1.792188,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201520080,A,R,108883,Toluene,6.0383,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,110543,Hexane,1.081766,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201420080,A,R,VOC,Volatile Organic Compounds,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202510080,A,R,50000,Formaldehyde,.1717244,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202310080,A,R,123386,Propionaldehyde,1.530568,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,1330207,Xylenes (Mixed Isomers),.1752704,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,CO,Carbon Monoxide,.25518,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202320080,A,R,1330207,Xylenes (Mixed Isomers),28.041,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201210080,A,R,100414,Ethyl Benzene,2446.6,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202210080,A,R,108883,Toluene,21.7578,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202430080,A,R,107028,Acrolein,4.72138,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,540841,"2,2,4-Trimethylpentane",29.5888,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,VOC,Volatile Organic Compounds,.00126274,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202530080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0269475,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,1330207,Xylenes (Mixed Isomers),2.94738,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,VOC,Volatile Organic Compounds,.015802,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201000062,A,R,1330207,Xylenes (Mixed Isomers),353.082,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,108883,Toluene,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201520080,A,R,100425,Styrene,.91353,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201520080,A,R,VOC,Volatile Organic Compounds,1.87743,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202310080,A,R,110543,Hexane,32.4676,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202530080,A,R,50000,Formaldehyde,28.7202,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202510080,A,R,540841,"2,2,4-Trimethylpentane",.1738994,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202210080,A,R,CO,Carbon Monoxide,8.45656,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,100414,Ethyl Benzene,.1613296,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201210080,A,R,1330207,Xylenes (Mixed Isomers),3688.98,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202420080,A,R,108883,Toluene,.0283688,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2205310080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000252203,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201210080,A,R,CH4,Methane,.00989729,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,106990,"1,3-Butadiene",.00866512,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,100425,Styrene,.00175493,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,VOC,Volatile Organic Compounds,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,N2O,Nitrous Oxide,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,SO2,Sulfur Dioxide,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,106990,"1,3-Butadiene",.00535826,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,100414,Ethyl Benzene,0,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,75070,Acetaldehyde,42.999,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0942244,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202620080,A,R,106990,"1,3-Butadiene",29.3474,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,107028,Acrolein,1.179942,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,108883,Toluene,.861016,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202320080,A,R,NOX,Nitrogen Oxides,8.56203,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201530080,A,R,540841,"2,2,4-Trimethylpentane",8.11494,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202530080,A,R,NOX,Nitrogen Oxides,2.92608,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,106990,"1,3-Butadiene",.001369898,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,N2O,Nitrous Oxide,.0278457,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,VOC,Volatile Organic Compounds,165.279,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,123386,Propionaldehyde,.185948,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202510080,A,R,SO2,Sulfur Dioxide,.00049388,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201520080,A,R,540841,"2,2,4-Trimethylpentane",25.5668,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202310080,A,R,NH3,Ammonia,.057654,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201310080,A,R,75070,Acetaldehyde,1419.748,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201310080,A,R,100425,Styrene,111.2612,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000977152,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202430080,A,R,75070,Acetaldehyde,10.1127,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202540080,A,R,107028,Acrolein,.50696,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202540080,A,R,N2O,Nitrous Oxide,.0000867888,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201210080,A,R,N2O,Nitrous Oxide,.514327,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201000062,A,R,110543,Hexane,389.716,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202610080,A,R,540841,"2,2,4-Trimethylpentane",2.64084,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201510080,A,R,123386,Propionaldehyde,.000150227,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202530080,A,R,CO,Carbon Monoxide,.00990257,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202530080,A,R,106990,"1,3-Butadiene",.01588314,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,123386,Propionaldehyde,.0390858,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202520080,A,R,106990,"1,3-Butadiene",.24533,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202520080,A,R,107028,Acrolein,.60757,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202520080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0201288,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202320080,A,R,50000,Formaldehyde,1.522426,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202310080,A,R,100425,Styrene,.422804,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,7439965,Manganese,.000274168,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,NH3,Ammonia,.115216,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,CH4,Methane,.0689087,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,106990,"1,3-Butadiene",.506182,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201540080,A,R,VOC,Volatile Organic Compounds,2.19053,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201540080,A,R,107028,Acrolein,1.62269,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201210080,A,R,71432,Benzene,3606.52,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202210080,A,R,NH3,Ammonia,.011647,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202210080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0883013,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2203420080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0000431264,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201530080,A,R,100425,Styrene,.270902,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201320080,A,R,123386,Propionaldehyde,6.29168,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,107028,Acrolein,.01712372,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201520080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.143325,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201430080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.000285627,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0516476,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,108883,Toluene,41.1274,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202540080,A,R,CH4,Methane,.000278762,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2203420080,A,R,7439965,Manganese,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202610080,A,R,1330207,Xylenes (Mixed Isomers),6.11738,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201430080,A,R,CH4,Methane,.0000742372,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202000062,A,R,VOC,Volatile Organic Compounds,.456712,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202310080,A,R,7439965,Manganese,.0274482,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,110543,Hexane,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201430080,A,R,NH3,Ammonia,.000204629,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201430080,A,R,123386,Propionaldehyde,.0328992,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,N2O,Nitrous Oxide,.00000327387,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202620080,A,R,100414,Ethyl Benzene,15.86296,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202540080,A,R,100414,Ethyl Benzene,.207672,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202510080,A,R,100414,Ethyl Benzene,.227714,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202420080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0012195,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,NH3,Ammonia,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.00108627,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0007634,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,SO2,Sulfur Dioxide,.00000704801,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,100425,Styrene,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201610080,A,R,N2O,Nitrous Oxide,.000000445538,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,100414,Ethyl Benzene,.693804,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201540080,A,R,50000,Formaldehyde,31.9618,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201210080,A,R,110543,Hexane,3157.18,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2203420080,A,R,SO2,Sulfur Dioxide,.0000179019,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201610080,A,R,107028,Acrolein,.00342656,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201610080,A,R,VOC,Volatile Organic Compounds,.0038037,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201530080,A,R,N2O,Nitrous Oxide,.00635297,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201530080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.00400436,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202530080,A,R,106990,"1,3-Butadiene",2.39686,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,7439965,Manganese,.0000207374,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,108883,Toluene,.0513712,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,CH4,Methane,4.87053,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202530080,A,R,50000,Formaldehyde,7.85364,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,1330207,Xylenes (Mixed Isomers),23.8326,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202540080,A,R,1330207,Xylenes (Mixed Isomers),.0744608,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,SO2,Sulfur Dioxide,0,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201510080,A,R,75070,Acetaldehyde,.0388574,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201510080,A,R,108883,Toluene,.342398,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202620080,A,R,100414,Ethyl Benzene,67.8316,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,7439965,Manganese,.000391388,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,100414,Ethyl Benzene,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201310080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),2.75433,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201310080,A,R,50000,Formaldehyde,1358.37,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201610080,A,R,NH3,Ammonia,.0000109913,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,100414,Ethyl Benzene,.00643034,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202430080,A,R,CO,Carbon Monoxide,.571169,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202530080,A,R,SO2,Sulfur Dioxide,.00240856,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202000062,A,R,540841,"2,2,4-Trimethylpentane",10.95976,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201540080,A,R,VOC,Volatile Organic Compounds,.819274,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201540080,A,R,N2O,Nitrous Oxide,.00900562,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000343123,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,106990,"1,3-Butadiene",.0374368,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201210080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.944373,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201310080,A,R,540841,"2,2,4-Trimethylpentane",54.0174,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,1330207,Xylenes (Mixed Isomers),.1544348,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,CO,Carbon Monoxide,.0255199,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,540841,"2,2,4-Trimethylpentane",0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,1330207,Xylenes (Mixed Isomers),0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201540080,A,R,71432,Benzene,.764834,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,1330207,Xylenes (Mixed Isomers),0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202310080,A,R,110543,Hexane,.67377,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201610080,A,R,7439965,Manganese,.00000001710812,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,NH3,Ammonia,.00213045,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202320080,A,R,NH3,Ammonia,.0686719,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202530080,A,R,NH3,Ammonia,.0226979,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202610080,A,R,1330207,Xylenes (Mixed Isomers),20.3556,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,50000,Formaldehyde,3310.12,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,123386,Propionaldehyde,.143768,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,SO2,Sulfur Dioxide,.000555877,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,123386,Propionaldehyde,1.352988,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,50000,Formaldehyde,24.571,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201110080,A,R,SO2,Sulfur Dioxide,.00199939,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201610080,A,R,110543,Hexane,.0566264,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2203420080,A,R,100414,Ethyl Benzene,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2203420080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),0,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,75070,Acetaldehyde,2.47388,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201520080,A,R,CO,Carbon Monoxide,50.5485,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,NH3,Ammonia,.0000364113,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202520080,A,R,CH4,Methane,.196958,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202520080,A,R,NOX,Nitrogen Oxides,18.8474,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202540080,A,R,110543,Hexane,.1554996,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202530080,A,R,75070,Acetaldehyde,12.39828,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201110080,A,R,108883,Toluene,385.064,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202610080,A,R,106990,"1,3-Butadiene",3.32724,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202320080,A,R,CO,Carbon Monoxide,.765935,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2201210080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.206135,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201110080,A,R,123386,Propionaldehyde,.0241044,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202530080,A,R,CH4,Methane,.00021442,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202530080,A,R,107028,Acrolein,.0392206,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202620080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0479303,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,108883,Toluene,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202210080,A,R,108883,Toluene,.0423822,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202510080,A,R,VOC,Volatile Organic Compounds,.000979294,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202320080,A,R,SO2,Sulfur Dioxide,.0000744452,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,106990,"1,3-Butadiene",.0803424,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201420080,A,R,CH4,Methane,.00000415154,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,107028,Acrolein,1.637868,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,1330207,Xylenes (Mixed Isomers),1.459424,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202620080,A,R,7439965,Manganese,.114966,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,100414,Ethyl Benzene,.481806,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201540080,A,R,NOX,Nitrogen Oxides,4.88206,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202210080,A,R,VOC,Volatile Organic Compounds,2.4015,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202310080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),3.2016,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,SO2,Sulfur Dioxide,.0988875,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,108883,Toluene,81.2662,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,540841,"2,2,4-Trimethylpentane",.0728356,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202540080,A,R,100414,Ethyl Benzene,.0422058,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202540080,A,R,N2O,Nitrous Oxide,.0000195204,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201000062,A,R,71432,Benzene,16.77692,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,100414,Ethyl Benzene,0,LB,2014NEIV2
