State_Cd,COUNTY_CD,Year,VMT_Total
27,161,2012,90135972.9
27,161,2013,95161805.74
27,161,2014,83499352.75
27,161,2015,83499352.75
27,163,2011,1060322930.1
27,163,2012,1033161189.1
27,163,2013,1037948621.7
27,163,2014,1102648192.1
27,163,2015,1102648192.1
27,165,2011,84358652.91
27,165,2012,84720307.5
27,165,2013,81356901.67
27,165,2014,82224991.75
27,165,2015,82224991.75
27,167,2011,79828183.85
27,167,2012,81456392.7
27,167,2013,81784858.69
27,167,2014,85635935.0
27,167,2015,85635935.0
27,169,2011,354114591.9
27,169,2012,350520072.5
27,169,2013,362538473.9
27,169,2014,361031017.8
27,169,2015,361031017.8
27,171,2011,781035343.9
27,171,2012,792953943.4000001
27,171,2013,753594411.7
27,171,2014,762697760.4000001
27,171,2015,762697760.4000001
27,173,2011,31490630.5
27,173,2012,31448228.29
27,173,2013,33216460.0
27,173,2014,33248420.13
27,173,2015,33248420.13
28,1,2011,197027677.8
28,1,2012,193356057.8
28,1,2013,184613189.0
28,1,2014,196761237.3
28,1,2015,182890295.2
28,3,2011,180341446.6
28,3,2012,184989438.8
28,3,2013,180605616.1
28,3,2014,170281858.2
28,3,2015,190039952.8
28,5,2011,3367083.39
28,5,2012,3409897.19
28,5,2013,3434077.68
28,5,2014,3141287.82
28,5,2015,3173544.33
28,7,2011,46717770.95
28,7,2012,46312513.45
28,7,2013,10953618.61
28,7,2014,11131531.66
28,7,2015,11801616.91
28,9,2011,99995553.67
28,9,2012,99230296.25
28,9,2013,103368937.3
28,9,2014,79302482.38
28,9,2015,119727573.75
28,11,2011,158744776.5
28,11,2012,162404195.8
28,11,2013,169389929.3
28,11,2014,188926028.7
28,11,2015,183082787.5
28,15,2011,133418444.89
28,15,2012,138052472.57
28,15,2013,132154731.68
28,15,2014,131922164.25999999
28,15,2015,133376087.37
28,17,2011,19013558.47
28,17,2012,19256020.91
28,17,2013,18372108.2
28,17,2014,18224254.0
28,17,2015,18406610.92
28,19,2011,356537.48
28,19,2012,361119.02
28,19,2013,354176.66
28,19,2014,361259.12
28,19,2015,364854.0
28,21,2011,38779506.76
28,21,2012,42022428.35
28,21,2013,41451570.29
28,21,2014,40841930.5
28,21,2015,40089095.37
28,23,2011,101684319.61
28,23,2012,98890990.82
28,23,2013,107647851.67
28,23,2014,126339817.03
28,23,2015,114902666.86
28,25,2011,75365924.89
28,25,2012,75917283.19
28,25,2013,75910587.02
28,25,2014,77380881.84
28,25,2015,83842994.05
28,27,2011,104468504.6
28,27,2012,99232751.74
28,27,2013,114950195.0
28,27,2014,140614892.6
28,27,2015,123211117.3
28,29,2011,206625288.25
28,29,2012,205890089.04000002
28,29,2013,204227983.51999998
28,29,2014,217447899.57
28,29,2015,222469757.48000002
28,31,2011,258246752.8
28,31,2012,258878094.5
28,31,2013,246361171.2
28,31,2014,257553429.4
28,31,2015,261172632.9
28,33,2011,801872143.8
28,33,2012,806566358.5
28,33,2013,911255730.7
28,33,2014,864550014.3
28,33,2015,812206542.5
28,35,2011,496710858.1
28,35,2012,502482463.6
28,35,2013,535364478.20000005
28,35,2014,527447108.0
28,35,2015,535257997.5
28,37,2011,75881256.71
28,37,2012,75647326.71
28,37,2013,75439528.6
28,37,2014,77977163.73
28,37,2015,78823282.27
28,39,2011,90229252.32
28,39,2012,83873038.0
28,39,2013,90426337.72
28,39,2014,98564705.85
28,39,2015,95136554.68
28,41,2011,36853230.58
28,41,2012,39163905.76
28,41,2013,105353315.3
28,41,2014,51657302.08
28,41,2015,54257235.77
28,43,2011,144838390.06
28,43,2012,146010176.33
28,43,2013,156716060.19
28,43,2014,176012098.0
28,43,2015,149266914.98
28,45,2011,382780622.8
28,45,2012,382697694.5
28,45,2013,380111916.1
28,45,2014,395385575.5
28,45,2015,398068716.0
28,47,2011,1257299324.3
28,47,2012,1304653883.5
28,47,2013,1356583076.9
28,47,2014,1363147239.5
28,47,2015,1391474403.2
28,49,2011,1850639221.5
28,49,2012,1839621911.0
28,49,2013,1783697732.9
28,49,2014,1831326788.4
28,49,2015,1977598360.4
28,51,2011,135767718.8
28,51,2012,135746200.1
28,51,2013,138203046.7
28,51,2014,138911951.1
28,51,2015,148533729.6
28,53,2011,57973524.15
28,53,2012,56062400.26
28,53,2013,47162966.56
28,53,2014,54233379.0
28,53,2015,48355158.76
28,55,2011,5031576.83
28,55,2012,5095436.26
28,55,2013,4622130.05
28,55,2014,4664931.78
28,55,2015,4713223.1
28,57,2011,112832576.3
28,57,2012,120472950.2
28,57,2013,155412898.5
28,57,2014,149424691.3
28,57,2015,154337366.85999998
28,59,2011,997441706.1
28,59,2012,1006167292.4
28,59,2013,1035450624.1
28,59,2014,1033969603.5
28,59,2015,1019494215.5
28,61,2011,81425916.96
28,61,2012,81770933.1
28,61,2013,82381486.23
28,61,2014,83208030.19
28,61,2015,87485646.23
28,63,2011,38616027.64
28,63,2012,34879252.1
28,63,2013,35462383.48
28,63,2014,51350449.5
28,63,2015,43544747.11
28,65,2011,20477108.82
28,65,2012,20214083.38
28,65,2013,23413159.7
28,65,2014,29053028.74
28,65,2015,16900576.02
28,67,2011,437514378.1
28,67,2012,439499908.5
28,67,2013,443650827.4
28,67,2014,452618943.5
28,67,2015,468185904.79999995
28,69,2011,40065643.39
28,69,2012,40441774.63
28,69,2013,41082449.44
28,69,2014,42779707.47
28,69,2015,43643175.93
28,71,2011,158862348.9
28,71,2012,160615096.7
28,71,2013,153947380.8
28,71,2014,177858602.7
28,71,2015,181859352.7
28,73,2011,285551184.4
28,73,2012,287814992.9
28,73,2013,272637019.3
28,73,2014,279633920.1
28,73,2015,282569484.7
28,75,2011,538469697.4
28,75,2012,510136826.9
28,75,2013,535869620.3
28,75,2014,541520288.2
28,75,2015,546773557.3
28,77,2011,24703035.39
28,77,2012,25167424.16
28,77,2013,25267598.77
28,77,2014,27327980.34
28,77,2015,26645580.72
28,79,2011,115746704.5
28,79,2012,115920650.9
28,79,2013,65936310.86
28,79,2014,87097891.4
28,79,2015,73793017.98
28,81,2011,346759206.4
28,81,2012,355221691.3
28,81,2013,345757080.6
28,81,2014,349210572.7
28,81,2015,442050573.29999995
28,83,2011,121779763.6
28,83,2012,112199386.2
28,83,2013,110335666.4
28,83,2014,111129311.1
28,83,2015,126721575.3
28,85,2011,259398182.85
28,85,2012,253428435.34
28,85,2013,263846394.39999998
28,85,2014,280577527.9
28,85,2015,291411762.4
28,87,2011,237050997.3
28,87,2012,242999908.1
28,87,2013,233676924.5
28,87,2014,241105806.3
28,87,2015,263276553.5
28,89,2011,956977140.3
28,89,2012,958422003.1999999
28,89,2013,743076505.0
28,89,2014,800374940.5
28,89,2015,759249065.8
28,91,2011,93801141.95
28,91,2012,92345260.53
28,91,2013,96366123.97
28,91,2014,92405613.36
28,91,2015,89844682.48
28,93,2011,324072944.6
28,93,2012,328475728.9
28,93,2013,331679525.6
28,93,2014,310367145.3
28,93,2015,386036832.29999995
28,95,2011,201369607.2
28,95,2012,190507596.6
28,95,2013,196677843.9
28,95,2014,211190495.4
28,95,2015,211533000.8
28,97,2011,111365502.22999999
28,97,2012,110788083.97
28,97,2013,113146636.89
28,97,2014,115399353.75
28,97,2015,120337064.63
28,99,2011,28093614.92
28,99,2012,21583871.32
28,99,2013,28548392.51
28,99,2014,28279689.0
28,99,2015,29706261.94
28,101,2011,165622990.6
28,101,2012,154677789.4
28,101,2013,155750026.0
28,101,2014,157475298.9
28,101,2015,168343610.1
28,103,2011,56514886.69
28,103,2012,58869479.72
28,103,2013,69610758.92
28,103,2014,67252979.74
28,103,2015,60710225.89
28,105,2011,201201793.4
28,105,2012,201495269.4
28,105,2013,215509221.8
28,105,2014,215371301.4
28,105,2015,237976259.5
28,107,2011,318564529.2
28,107,2012,318226012.3
28,107,2013,314645287.70000005
28,107,2014,317726574.2
28,107,2015,335394891.6
28,109,2011,296298108.62
28,109,2012,297899910.27
28,109,2013,291162060.41
28,109,2014,294900811.25
28,109,2015,318340046.18
28,111,2011,67123266.77
28,111,2012,65807947.41
28,111,2013,65341532.04
28,111,2014,69276739.76
28,111,2015,72501382.99
28,113,2011,250849610.15
28,113,2012,253854282.2
28,113,2013,246481650.79999998
28,113,2014,247667628.57
28,113,2015,271907866.21
28,115,2011,115648056.0
28,115,2012,125956159.4
28,115,2013,121736639.2
28,115,2014,138395641.8
28,115,2015,102363608.69999999
28,117,2011,126025515.5
28,117,2012,109427415.7
28,117,2013,108629858.3
28,117,2014,128236012.5
28,117,2015,118269183.0
28,119,2011,23272239.04
28,119,2012,23553413.94
28,119,2013,24169910.55
28,119,2014,24112455.9
28,119,2015,24858619.92
28,121,2011,1051605990.6
28,121,2012,1083844586.6
28,121,2013,1143339837.8000002
28,121,2014,1120586986.2
28,121,2015,1209409485.1
28,123,2011,238297857.64999998
28,123,2012,217254938.10999998
28,123,2013,196721269.07000002
28,123,2014,200761997.52
28,123,2015,191414300.48
28,125,2011,29260222.81
28,125,2012,28311447.61
28,125,2013,27827775.57
28,125,2014,31218360.94
28,125,2015,30092944.03
28,127,2011,189969603.8
28,127,2012,188790273.7
28,127,2013,189732810.1
28,127,2014,193660901.0
28,127,2015,200284773.2
28,131,2011,102614634.9
28,131,2012,102650514.3
28,131,2013,96528750.45
28,131,2014,100235019.9
28,131,2015,102176675.0
28,133,2011,103546862.4
28,133,2012,103861782.5
28,133,2013,99857573.81
28,133,2014,98419120.49
28,133,2015,97263089.94
28,137,2011,127126521.65
28,137,2012,132678956.86
28,137,2013,146227105.57
28,137,2014,163947109.89
28,137,2015,162169355.81
28,139,2011,53529251.66
28,139,2012,53070220.7
28,139,2013,97529501.98
28,139,2014,131878472.7
28,139,2015,108857661.0
28,141,2011,83866737.66
28,141,2012,85346077.46
28,141,2013,77942375.58
28,141,2014,82251322.49
28,141,2015,81233498.09
28,143,2011,159599979.9
28,143,2012,159043283.7
28,143,2013,145922981.4
28,143,2014,141287459.8
28,143,2015,141742659.7
28,145,2011,195687308.0
28,145,2012,201283898.9
28,145,2013,178155906.1
28,145,2014,159317344.7
28,145,2015,218503690.19
28,147,2011,34798145.89
28,147,2012,34427616.88
28,147,2013,34346911.72
28,147,2014,37507466.43
28,147,2015,37193389.04
28,149,2011,399014454.8
28,149,2012,345737837.4
28,149,2013,338020502.4
28,149,2014,364741852.0
28,149,2015,360826590.8
28,151,2011,210724468.5
28,151,2012,203453901.9
28,151,2013,211672190.3
28,151,2014,206821683.8
28,151,2015,206790281.7
28,153,2011,107967008.8
28,153,2012,102049619.9
28,153,2013,104986293.9
28,153,2014,158721082.2
28,153,2015,104368581.8
28,155,2011,44311573.78
28,155,2012,43586296.57
28,155,2013,43234033.56
28,155,2014,52061550.16
28,155,2015,49544451.76
28,157,2011,47200705.37
28,157,2012,47475131.85
28,157,2013,48693068.09
28,157,2014,51897885.62
28,157,2015,54936951.91
28,159,2011,69783897.77
28,159,2012,79854782.92
28,159,2013,82789620.11
28,159,2014,83225536.32
28,159,2015,72490355.98
28,161,2011,123959434.12
28,161,2012,123893719.38
28,161,2013,124242161.67
28,161,2014,154859033.61
28,161,2015,140113658.12
28,163,2011,204756813.01
28,163,2012,183240273.86
28,163,2013,196845772.05
28,163,2014,193088643.42000002
28,163,2015,197101475.32999998
29,1,2011,61627427.46
29,1,2012,64716051.92
29,1,2013,60212371.0
29,1,2014,60633043.36
29,1,2015,63333345.84
29,3,2011,107570099.36999999
29,3,2012,126486516.82
29,3,2013,125798652.36
29,3,2014,133151192.22
29,3,2015,122355324.48
29,5,2011,117571193.18
29,5,2012,124656484.58
29,5,2013,124181610.37
29,5,2014,130968519.63
29,5,2015,121985709.0
29,7,2011,79594697.36
29,7,2012,78994181.14
29,7,2013,76027027.49
29,7,2014,76649885.39
29,7,2015,59399044.42
29,9,2011,127903432.9
29,9,2012,126672015.1
29,9,2013,113963198.8
29,9,2014,114798701.0
29,9,2015,119394153.9
29,11,2012,83457638.24
29,11,2013,73147057.04
29,11,2014,88130144.62
29,11,2015,91304257.25
29,13,2012,140470916.4
29,13,2013,139664853.8
29,13,2014,134188892.0
29,13,2015,139019894.0
29,15,2011,102407958.4
29,15,2012,101620194.3
29,15,2013,47122606.68
29,15,2014,46093002.64
29,15,2015,48306176.12
29,17,2011,36583830.65
29,17,2012,36310754.96
29,17,2013,36432929.43
29,17,2014,32871680.64
29,17,2015,34450888.54
29,19,2011,701921620.9000001
29,19,2012,700735788.4
29,19,2013,495402693.0
29,19,2014,519436497.9
29,19,2015,525140373.4
29,21,2011,424357877.2
29,21,2012,433898202.70000005
29,21,2013,417568708.5
29,21,2014,429745253.5
29,21,2015,425770191.8
29,23,2011,95095754.25
29,23,2012,94020505.48
29,23,2013,93958371.18
29,23,2014,104815574.7
29,23,2015,68644710.14
29,25,2011,103884.11
29,25,2012,119258.17
29,25,2013,118570.98
29,25,2014,125934.49
29,25,2015,122730.52
29,27,2011,442945386.79999995
29,27,2012,446264975.6
29,27,2013,408851201.5
29,27,2014,428727116.6
29,27,2015,456539811.09999996
29,29,2011,281734239.6
29,29,2012,279666910.2
29,29,2013,318800854.3
29,29,2014,324155951.0
29,29,2015,339767480.7
29,31,2011,329681711.3
29,31,2012,323216336.0
29,31,2013,318523503.6
29,31,2014,332340914.8
29,31,2015,348195458.4
29,33,2011,56554234.06
29,33,2012,56167982.11
29,33,2013,52136007.61
29,33,2014,53815110.17
29,33,2015,56386785.2
29,35,2011,1866946.53
29,35,2012,1853011.88
29,35,2013,1874550.21
29,35,2014,1463489.04
29,35,2015,1533677.44
29,37,2011,319927952.0
29,37,2012,454901163.20000005
29,37,2013,442967976.0
29,37,2014,436808683.5
29,37,2015,452804348.5
29,39,2011,19862694.83
29,39,2012,19718939.18
29,39,2013,19011582.36
29,39,2014,19295188.45
29,39,2015,20221261.71
29,41,2011,24307553.51
29,41,2012,24131716.63
29,41,2013,22008650.65
29,41,2014,22337157.22
29,41,2015,23409268.07
29,43,2011,103471942.9
29,43,2012,102541800.2
29,43,2013,95607457.97
29,43,2014,103468322.1
29,43,2015,108175059.5
29,45,2011,19391351.72
29,45,2012,19248054.56
29,45,2013,17088730.97
29,45,2014,17345342.39
29,45,2015,18175880.55
29,47,2011,1027925899.4
29,47,2012,1001393698.6
29,47,2013,990209507.4
29,47,2014,1001340970.4
29,47,2015,1034842230.8
29,49,2011,142229316.45000002
29,49,2012,166406136.07
29,49,2013,165479550.28
29,49,2014,175756091.01000002
29,49,2015,168862245.5
29,51,2011,170718599.4
29,51,2012,177596477.4
29,51,2013,160303706.9
29,51,2014,160860774.6
29,51,2015,172604171.5
29,53,2011,286570605.29
29,53,2012,287355158.54
29,53,2013,291022000.0
29,53,2014,303252240.4
29,53,2015,314263384.1
29,55,2011,245350470.89000002
29,55,2012,262800059.3
29,55,2013,261808966.20999998
29,55,2014,276438788.57
29,55,2015,215869482.63
29,59,2011,32627110.2
29,59,2012,32388069.8
29,59,2013,29750315.61
29,59,2014,29893722.29
29,59,2015,31329106.69
29,61,2011,152488553.91
29,61,2012,153584576.74
29,61,2013,152917624.52
29,61,2014,160384556.91
29,61,2015,142570247.57999998
29,63,2011,18124186.33
29,63,2012,20078914.080000002
29,63,2013,19973072.29
29,63,2014,20961854.369999997
29,63,2015,17643583.16
29,69,2011,112192668.5
29,69,2012,102168493.7
29,69,2013,102388769.2
29,69,2014,96106269.16
29,69,2015,100396168.2
29,71,2011,720173208.7
29,71,2012,749656504.7
29,71,2013,748807543.4
29,71,2014,771271189.8
29,71,2015,729588681.9000001
29,73,2011,21050342.78
29,73,2012,21082867.09
29,73,2013,20834995.7
29,73,2014,21111609.86
29,73,2015,21965988.35
29,75,2011,20084440.0
29,75,2012,17483511.46
29,75,2013,17592565.29
29,75,2014,17858188.2
29,75,2015,16561590.67
29,77,2011,864796331.2
29,77,2012,858471924.8
29,77,2013,843461919.9
29,77,2014,865474789.9
29,77,2015,883052546.0
29,79,2011,47155705.61
29,79,2012,46552097.05
29,79,2013,44880807.71
29,79,2014,45179277.7
29,79,2015,47074302.58
29,81,2011,161673223.35000002
29,81,2012,176468072.28
29,81,2013,175649914.70999998
29,81,2014,185390051.74
29,81,2015,143047321.52
29,83,2011,184271228.6
29,83,2012,115051501.6
29,83,2013,115428293.1
29,83,2014,125823265.4
29,83,2015,131629817.9
29,85,2011,38536244.85
29,85,2012,38251210.46
29,85,2013,38547711.32
29,85,2014,37429502.07
29,85,2015,39225333.46
29,87,2011,144874869.3
29,87,2012,143397102.1
29,87,2013,154930667.8
29,87,2014,162347422.5
29,87,2015,162756913.1
29,89,2011,2853568.54
29,89,2012,2803958.21
29,91,2011,62822544.77
29,91,2012,62109564.62
29,91,2013,61359024.71
29,91,2014,61332742.52
29,91,2015,63942569.17
29,95,2011,3155163431.0
29,95,2012,3353510362.0
29,95,2013,3345261271.0
29,95,2014,3189778290.8
29,95,2015,3321446488.7
29,97,2011,482941780.9
29,97,2012,593899023.7
29,97,2013,567216153.9
29,97,2014,566072198.2
29,97,2015,587536639.7
29,99,2011,750240429.7
29,99,2012,831741770.3000001
29,99,2013,832505295.9
29,99,2014,859349943.6
29,99,2015,896738732.8
29,101,2011,237565223.1
29,101,2012,235210259.8
29,101,2013,231015482.5
29,101,2014,222203933.5
29,101,2015,232734293.7
29,103,2011,23081455.0
29,103,2012,22916811.84
29,103,2013,14910528.13
29,103,2014,15128331.66
29,103,2015,15854146.57
29,105,2011,387282955.13
29,105,2012,387744240.43
29,105,2013,367662419.1
29,105,2014,385832004.14
29,105,2015,399987393.67
29,107,2011,434192825.12
29,107,2012,401954560.83
29,107,2013,399882269.30999994
29,107,2014,412795498.04
29,107,2015,428414921.17
29,109,2011,327469259.02
29,109,2012,327628281.06
29,109,2013,304461308.79
29,109,2014,336875525.39
29,109,2015,349414271.55
29,111,2011,20123445.36
29,111,2012,19973605.27
29,111,2013,17646319.2
29,111,2014,17913137.85
29,111,2015,18770131.57
29,113,2011,23535.2
29,113,2012,31096.82
29,117,2011,47040908.73
29,117,2012,47016149.92
29,117,2013,43762594.44
29,117,2014,43655093.91
29,117,2015,45356839.61
29,119,2011,34569911.39
29,119,2012,85353817.63
29,119,2013,84430048.0
29,119,2014,86476870.18
29,119,2015,90546342.41999999
29,121,2011,28120574.92
29,121,2012,27722787.85
29,121,2013,27579766.83
29,121,2014,27554246.03
29,121,2015,28315046.19
29,123,2011,17634278.95
29,123,2012,17433861.37
29,123,2013,17543091.0
29,123,2014,16556969.04
29,123,2015,17342369.83
29,125,2011,50378119.06
29,125,2012,49066186.55
29,125,2013,49037692.7
29,125,2014,49939437.97
29,125,2015,50078230.68
29,127,2011,63187291.089999996
29,127,2012,62569648.22
29,127,2013,62186528.620000005
29,127,2014,63704959.64
29,127,2015,58276260.989999995
29,129,2011,16769227.49
29,129,2012,16645873.25
29,129,2013,15135262.28
29,129,2014,15361887.86
29,129,2015,16100024.44
29,131,2011,111647127.5
29,131,2012,111663292.5
29,131,2013,126514882.0
29,131,2014,128854492.2
29,131,2015,134165148.4
29,133,2011,100896040.78999999
29,133,2012,97782169.3
29,133,2013,97204603.07
29,133,2014,99863691.22
29,133,2015,96982013.29
29,135,2011,70637792.27
29,135,2012,64449934.79
29,135,2013,57785962.33
29,135,2014,58644951.87
29,135,2015,61458731.39
29,137,2011,31459836.18
29,137,2012,31227264.2
29,137,2013,32707264.2
29,137,2014,33195540.76
29,137,2015,34789172.0
29,139,2011,226436238.4
29,139,2012,219174082.9
29,139,2013,217918706.5
29,139,2014,231437024.6
29,139,2015,242462623.4
29,141,2011,63598765.08
29,141,2012,59391232.85
29,141,2013,60573551.28
29,141,2014,66713273.58
29,141,2015,69916493.87
29,143,2011,257075081.63
29,143,2012,257357070.91
29,143,2013,256083952.6
29,143,2014,229545137.62
29,143,2015,231236284.06
29,145,2011,232174428.7
29,145,2012,362885748.5
29,145,2013,368588310.3
29,145,2014,372256193.79999995
29,145,2015,385927258.5
29,147,2011,76825397.83
29,147,2012,73688306.59
29,147,2013,59464523.23
29,147,2014,58840776.92
29,147,2015,59032002.25
29,149,2011,36249743.59
29,149,2012,35985533.58
29,149,2013,36212286.93
29,149,2014,34946929.02
29,149,2015,36623842.31
29,151,2011,83147739.49
29,151,2012,90450852.22
29,151,2013,91017308.49
29,151,2014,94349138.72
29,151,2015,87809739.95
29,155,2011,239502951.86999997
29,155,2012,235147821.3
29,155,2013,234169589.8
29,155,2014,214673537.8
29,155,2015,221367533.8
29,157,2011,143549150.93
29,157,2012,143565754.56
29,157,2013,142638192.32999998
29,157,2014,146250859.03
29,157,2015,131870629.5
29,159,2011,213890397.9
29,159,2012,210115277.6
29,159,2013,209338300.7
29,159,2014,213298702.9
29,159,2015,221807518.3
29,161,2011,429129487.90000004
29,161,2012,429210535.8
29,161,2013,420347431.96000004
29,161,2014,440662768.1
29,161,2015,404363736.69
29,163,2011,39189814.94
29,163,2012,38900987.47
29,163,2013,35475957.1
29,163,2014,36378011.16
29,163,2015,38125654.89
29,165,2011,767456086.0699999
29,165,2012,769936095.45
29,165,2013,771604641.0300001
29,165,2014,801484604.73
29,165,2015,824126650.4499999
29,167,2011,23163333.26
29,167,2012,22842879.84
29,167,2013,25308583.53
29,167,2014,22538706.57
29,167,2015,23467210.72
29,169,2011,252707138.98000002
29,169,2012,239653190.19
29,169,2013,238961839.77
29,169,2014,249490110.06
29,169,2015,236537841.59
29,173,2011,35828951.88
29,173,2012,35565122.19
29,173,2013,35917715.14
29,173,2014,36455001.71
29,173,2015,38204864.27
29,175,2011,54867865.44
29,175,2012,54167829.44
29,175,2013,40682826.27
29,175,2014,41617887.29
29,175,2015,43461244.23
29,177,2011,55163543.54
29,177,2012,54561489.16
29,177,2013,50169120.79
29,177,2014,49330078.87
29,177,2015,51521380.82
29,179,2011,3450819.5
29,179,2012,3424284.29
29,179,2013,3442266.09
29,179,2014,2685071.04
29,179,2015,2814256.58
29,183,2011,1731168436.4
29,183,2012,1796525137.9
29,183,2013,1792048017.5
29,183,2014,1833494398.9
29,183,2015,1771867100.4
29,185,2011,10251678.72
29,185,2012,10176374.17
29,185,2013,10238674.5
29,185,2014,10218272.09
29,185,2015,10706789.55
29,186,2011,191570320.07999998
29,186,2012,190233704.85999998
29,186,2013,189738042.02
29,186,2014,192517287.4
29,186,2015,198154245.19
29,187,2011,66783477.32
29,187,2012,65328011.98
29,187,2013,64781855.28
29,187,2014,63100294.07
29,187,2015,57997415.22
29,189,2011,6783254703.0
29,189,2012,6962930025.0
29,189,2013,6957371111.0
29,189,2014,7161723590.0
29,189,2015,6969040416.0
29,195,2011,246816395.65
29,195,2012,246993459.21
29,195,2013,245562758.6
29,195,2014,255473578.73999998
29,195,2015,264911699.15
29,197,2011,23113938.17
29,197,2012,22944982.49
29,197,2013,22640167.44
29,197,2014,22980797.12
29,197,2015,24084407.11
29,201,2011,229379472.51000002
29,201,2012,223085025.63
29,201,2013,222100748.78
29,201,2014,216965778.34
29,201,2015,208365415.1
29,207,2011,13699946.5
29,207,2012,11410843.12
29,207,2013,11272051.55
29,207,2014,10001143.81
29,209,2011,100171319.8
29,209,2012,97166230.46
29,209,2013,98186238.45
29,209,2014,98647774.38
29,209,2015,101448835.5
29,211,2011,18807271.78
29,211,2012,18667686.16
29,211,2013,17346874.3
29,211,2014,17607089.73
29,211,2015,18450193.01
29,213,2011,55532643.22
29,213,2012,54358427.24
29,213,2013,54466848.7
29,213,2014,54372220.62
29,213,2015,59328806.01
29,215,2011,80560753.08
29,215,2012,79911093.12
29,215,2013,72351305.94
29,215,2014,73438317.55
29,215,2015,76838091.07
29,217,2011,56946897.04
29,217,2012,182379810.41
29,217,2013,173736029.12
29,217,2014,194895836.59
29,217,2015,202213571.85000002
29,219,2011,226141244.0
29,219,2012,242608968.1
29,219,2013,242230087.7
29,219,2014,255665291.7
29,219,2015,256576092.3
29,221,2011,44924093.42
29,221,2012,44660688.84
29,221,2013,44498338.44
29,221,2014,41464908.12
29,221,2015,43546357.85
29,223,2011,63276220.42
29,223,2012,30111241.27
29,223,2013,30296510.01
29,223,2014,28737961.47
29,223,2015,30115964.22
29,225,2011,229040055.0
29,225,2012,229667562.0
29,225,2013,227102167.4
29,225,2014,244431634.9
29,225,2015,253227955.3
29,510,2011,1703093119.5
29,510,2012,1700351181.8
29,510,2013,1695531562.3
29,510,2014,1706555647.1
29,510,2015,1687673725.2
30,1,2011,104320215.7
30,1,2012,98132231.1
30,1,2013,116536813.15
30,1,2014,119689836.45
30,1,2015,126291969.59
30,3,2011,173826867.81
30,3,2012,175517207.98000002
30,3,2013,196449459.46
30,3,2014,196709820.53
30,3,2015,196759994.89000002
30,5,2011,43578103.36
30,5,2012,48218377.93
30,5,2013,46452922.2
30,5,2014,45731493.86
30,5,2015,44729207.15
30,7,2011,96649885.92
30,7,2012,101669789.46
30,7,2013,98005058.65
30,7,2014,104267243.19999999
30,7,2015,99512417.4
30,9,2011,64156216.08
30,9,2012,62760964.84
30,9,2013,63344920.36
30,9,2014,59859076.92
30,9,2015,59088878.74
30,11,2011,14962496.1
30,11,2012,19967280.06
30,11,2013,23480001.05
30,11,2014,24736772.7
30,11,2015,31723861.85
30,13,2011,348029435.6
30,13,2012,355892466.4
30,13,2013,355378934.29999995
30,13,2014,357759040.9
30,13,2015,359937450.8
30,15,2011,49791405.65
30,15,2012,48531471.9
30,15,2013,49880644.5
30,15,2014,49637393.17
30,15,2015,51867703.77
30,17,2011,104548551.25999999
30,17,2012,120501325.04
30,17,2013,120332395.53999999
30,17,2014,126463355.28999999
30,17,2015,114478177.7
30,21,2011,111285003.3
30,21,2012,122485674.56
30,21,2013,131181784.38999999
30,21,2014,129417343.73
30,21,2015,132538856.94
30,23,2011,55478225.010000005
30,23,2012,50810736.900000006
30,23,2013,43899568.35
30,23,2014,45962482.65
30,23,2015,42108542.55
30,27,2011,70226173.38
30,27,2012,73807463.01
30,27,2013,74802193.71
30,27,2014,81031741.05
30,27,2015,80696840.78
30,29,2011,361192417.8
30,29,2012,401369347.0
30,29,2013,442518424.8
30,29,2014,454545206.9
30,29,2015,476599869.5
30,31,2011,453738809.5
30,31,2012,468433676.1
30,31,2013,502300016.6
30,31,2014,505336337.3
30,31,2015,536951609.1
30,33,2011,13846696.94
30,33,2012,17591781.22
30,33,2013,17943147.42
30,33,2014,21347825.08
30,33,2015,17843537.46
30,35,2011,49765224.57
30,35,2012,51934107.29
30,35,2013,48612747.29
30,35,2014,48614649.3
30,35,2015,55333148.46
30,37,2011,22517412.47
30,37,2012,21683869.84
30,37,2013,19104413.17
30,37,2014,20912409.28
30,37,2015,21557789.87
30,39,2011,84819718.35
30,39,2012,89297836.56
30,39,2013,90009069.35
30,39,2014,82133062.85
30,39,2015,90967829.45
30,41,2011,72260704.55
30,41,2012,70405344.41
30,41,2013,69105852.96
30,41,2014,67688399.55
30,41,2015,69590242.27
30,43,2011,177609192.35
30,43,2012,194039266.33999997
30,43,2013,196796414.95000002
30,43,2014,199372920.75
30,43,2015,182317967.20000002
30,45,2011,47656177.55
30,45,2012,42332681.79
30,45,2013,48550208.55
30,45,2014,49118509.9
30,45,2015,49235784.4
30,47,2011,184625263.2
30,47,2012,173064338.5
30,47,2013,167820431.5
30,47,2014,183995172.5
30,47,2015,193096004.0
30,49,2012,250989816.89999998
30,49,2013,251513147.39999998
30,49,2014,255058416.4
30,49,2015,244160957.1
30,51,2011,10744877.67
30,51,2012,11320242.38
30,51,2013,11772830.45
30,51,2014,13898522.93
30,51,2015,11662965.82
30,53,2011,81068231.56
30,53,2012,78904254.57
30,53,2013,81686566.75
30,53,2014,81446182.13
30,53,2015,88429796.48
30,55,2011,9174205.65
30,55,2012,10341626.46
30,55,2013,9730746.7
30,55,2014,11358376.6
30,55,2015,10608546.15
30,57,2011,8524783.05
