State_Cd,COUNTY_CD,fsystem_cd,VMT,VMT_Total,Year
48,253,2,1169.614,426909.11,2013
48,253,3,214064.713,78133620.25,2013
48,253,4,132448.366,48343653.59,2013
48,253,5,112155.659,40936815.54,2013
48,255,3,288573.902,105329474.2,2013
48,255,4,318756.195,116346011.2,2013
48,255,5,342715.9,125091303.5,2013
48,257,1,923519.895,337084761.7,2013
48,257,2,604311.02,220573522.3,2013
48,257,3,658414.697,240321364.4,2013
48,257,4,726234.063,265075433,2013
48,257,5,527361.378,192486903,2013
48,259,1,543533.495,198389725.7,2013
48,259,3,105744.526,38596751.99,2013
48,259,4,185345.939,67651267.74,2013
48,259,5,129689.108,47336524.42,2013
48,261,3,433108.105,158084458.3,2013
48,261,5,20654.082,7538739.93,2013
48,263,4,35565.137,12981275.01,2013
48,263,5,13950.179,5091815.34,2013
48,265,1,460761.474,168177938,2013
48,265,3,233093.671,85079189.92,2013
48,265,4,249551.582,91086327.43,2013
48,265,5,220286.534,80404584.91,2013
48,267,1,362989.114,132491026.6,2013
48,267,3,16017.01,5846208.65,2013
48,267,4,84233.05,30745063.25,2013
48,267,5,32783.277,11965896.11,2013
48,269,3,50313.36,18364376.4,2013
48,269,4,38275.023,13970383.4,2013
48,269,5,4528.802,1653012.73,2013
48,271,3,168663.549,61562195.39,2013
48,271,5,22083.069,8060320.19,2013
48,273,2,109115.871,39827292.92,2013
48,273,3,331093.167,120849006,2013
48,273,4,270337.204,98673079.46,2013
48,273,5,77228.559,28188424.04,2013
48,275,3,83100.967,30331852.96,2013
48,275,4,20100.369,7336634.69,2013
48,275,5,34930.826,12749751.49,2013
48,277,3,866627.608,316319076.9,2013
48,277,4,86258.851,31484480.62,2013
48,277,5,236713.897,86400572.41,2013
48,279,3,220621.741,80526935.47,2013
48,279,4,131946.659,48160530.54,2013
48,279,5,91540.702,33412356.23,2013
48,281,3,446165.437,162850384.5,2013
48,281,4,22076.233,8057825.05,2013
48,281,5,97574.216,35614588.84,2013
48,283,1,812764.843,296659167.7,2013
48,283,5,550464.648,200919596.5,2013
48,285,3,14556.728,5313205.72,2013
48,285,4,367508.721,134140683.2,2013
48,285,5,309847.756,113094430.9,2013
48,287,3,373403.854,136292406.7,2013
48,287,4,207207.064,75630578.36,2013
48,287,5,104873.973,38279000.15,2013
48,289,1,717300.271,261814598.9,2013
48,289,3,288218.621,105199796.7,2013
48,289,4,199604.679,72855707.84,2013
48,289,5,96794.485,35329987.03,2013
48,291,1,9563.58,3490706.7,2013
48,291,2,50264.813,18346656.75,2013
48,291,3,805813.284,294121848.7,2013
48,291,4,786646.685,287126040,2013
48,291,5,367558.364,134158802.9,2013
48,293,3,48414.065,17671133.73,2013
48,293,4,307131.85,112103125.3,2013
48,293,5,293739.954,107215083.2,2013
48,295,3,21638.445,7898032.43,2013
48,295,4,9999.38,3649773.7,2013
48,295,5,109346.199,39911362.64,2013
48,297,1,829949.104,302931423,2013
48,297,3,505313.044,184439261.1,2013
48,297,4,171827.036,62716868.14,2013
48,297,5,101814.164,37162169.86,2013
48,299,4,275658.187,100615238.3,2013
48,299,5,177246.629,64695019.59,2013
48,301,5,82052.742,29949250.83,2013
48,303,1,505440.615,184485824.5,2013
48,303,2,1068778.335,390104092.3,2013
48,303,3,2173399.935,793290976.3,2013
48,303,4,515661.918,188216600.1,2013
48,303,5,980682.708,357949188.4,2013
48,305,3,257422.525,93959221.63,2013
48,305,4,37542.131,13702877.82,2013
48,305,5,80135.758,29249551.67,2013
48,307,3,98845.383,36078564.8,2013
48,307,4,180259.821,65794834.67,2013
48,307,5,51041.054,18629984.71,2013
48,309,1,2762836.291,1008435246,2013
48,309,2,403843.662,147402936.6,2013
48,309,3,1273264.352,464741488.5,2013
48,309,4,1224911.037,447092528.5,2013
48,309,5,1204620.539,439686496.7,2013
48,311,3,8011.92,2924350.8,2013
48,311,4,189065.225,69008807.13,2013
48,311,5,412090.479,150413024.8,2013
48,313,1,448911.538,163852711.4,2013
48,313,3,202914.634,74063841.41,2013
48,313,4,30384.146,11090213.29,2013
48,313,5,145767.151,53205010.12,2013
48,315,3,130657.75,47690078.75,2013
48,315,4,104879.496,38281016.04,2013
48,315,5,75926.823,27713290.4,2013
48,317,1,210074.603,76677230.1,2013
48,317,3,161841.962,59072316.13,2013
48,317,4,79235.907,28921106.06,2013
48,317,5,158711.022,57929523.03,2013
48,319,4,142887.753,52154029.85,2013
48,319,5,22161.23,8088848.95,2013
48,321,3,165699.584,60480348.16,2013
48,321,4,226488.027,82668129.86,2013
48,321,5,373405.082,136292854.9,2013
48,323,2,16047.284,5857258.66,2013
48,323,3,468413.137,170970795,2013
48,323,4,243278.069,88796495.19,2013
48,323,5,231950.781,84662035.07,2013
48,325,1,385374.304,140661621,2013
48,325,3,438885.525,160193216.6,2013
48,325,4,154228.046,56293236.79,2013
48,325,5,323768.288,118175425.1,2013
48,327,4,104367.734,38094222.91,2013
48,327,5,52985.025,19339534.13,2013
48,329,1,812575.536,296590070.6,2013
48,329,2,362641.808,132364259.9,2013
48,329,3,1390956.158,507698997.7,2013
48,329,4,857348.639,312932253.2,2013
48,329,5,1080844.203,394508134.1,2013
48,331,3,494939.87,180653052.6,2013
48,331,4,150824.572,55050968.78,2013
48,331,5,129517.429,47273861.59,2013
48,333,3,166667.244,60833544.06,2013
48,333,4,34755.459,12685742.54,2013
48,333,5,58815.524,21467666.26,2013
48,335,1,415806.175,151769253.9,2013
48,335,3,5309.987,1938145.26,2013
48,335,4,58360.132,21301448.18,2013
48,335,5,79341.95,28959811.75,2013
48,337,2,43547.107,15894694.06,2013
48,337,3,424197.138,154831955.4,2013
48,337,4,43730.903,15961779.6,2013
48,337,5,315257.657,115069044.8,2013
48,339,1,4285556.47,1564228112,2013
48,339,3,1645263.15,600521049.8,2013
48,339,4,2015329.697,735595339.4,2013
48,339,5,2898131.775,1057818098,2013
48,341,3,370792.867,135339396.5,2013
48,341,4,75676.635,27621971.78,2013
48,341,5,171759.826,62692336.49,2013
48,343,1,166139.886,60641058.39,2013
48,343,4,257813.636,94101977.14,2013
48,343,5,53041.275,19360065.38,2013
48,345,4,32939.192,12022805.08,2013
48,345,5,22232.027,8114689.86,2013
48,347,2,5475.252,1998466.98,2013
48,347,3,962469.685,351301435,2013
48,347,4,557680.491,203553379.2,2013
48,347,5,219072.689,79961531.49,2013
48,349,1,1119057.071,408455830.9,2013
48,349,3,401843.779,146672979.3,2013
48,349,4,244915.3,89394084.5,2013
48,349,5,345366.601,126058809.4,2013
48,351,3,56129.462,20487253.63,2013
48,351,4,67857.045,24767821.43,2013
48,351,5,232699.183,84935201.8,2013
48,353,1,562930.354,205469579.2,2013
48,353,3,153258.167,55939230.96,2013
48,353,4,21980.514,8022887.61,2013
48,353,5,166106.274,60628790.01,2013
48,355,1,910939.365,332492868.2,2013
48,355,2,1912368.113,698014361.2,2013
48,355,3,1980175.356,722764004.9,2013
48,355,4,1798946.862,656615604.6,2013
48,355,5,986064.673,359913605.6,2013
48,357,3,25610.604,9347870.46,2013
48,357,4,117209.513,42781472.25,2013
48,357,5,188544.498,68818741.77,2013
48,359,1,581348.924,212192357.3,2013
48,359,4,106059.113,38711576.25,2013
48,359,5,21423.425,7819550.13,2013
48,361,1,1362630.145,497360002.9,2013
48,361,3,427740.814,156125397.1,2013
48,361,4,513416.138,187396890.4,2013
48,361,5,338985.154,123729581.2,2013
48,363,1,406372.759,148326057,2013
48,363,3,105615.361,38549606.77,2013
48,363,4,268198.176,97892334.24,2013
48,363,5,195519.638,71364667.87,2013
48,365,3,571796.129,208705587.1,2013
48,365,4,254137.197,92760076.91,2013
48,365,5,242537.12,88526048.8,2013
48,367,1,1372230.08,500863979.2,2013
48,367,2,6396.345,2334665.93,2013
48,367,3,356877.947,130260450.7,2013
48,367,4,457122.095,166849564.7,2013
48,367,5,770577.819,281260903.9,2013
48,369,3,276298.267,100848867.5,2013
48,369,4,84696.028,30914050.22,2013
48,369,5,67776.926,24738577.99,2013
48,371,1,468240.346,170907726.3,2013
48,371,3,203931.883,74435137.3,2013
48,371,4,119192.032,43505091.68,2013
48,371,5,174402.562,63656935.13,2013
48,373,3,933249.866,340636201.1,2013
48,373,4,643130.545,234742648.9,2013
48,373,5,286894.934,104716650.9,2013
48,375,1,1236314.115,451254652,2013
48,375,2,143628.768,52424500.32,2013
48,375,3,1108152.038,404475493.9,2013
48,375,4,477861.925,174419602.6,2013
48,375,5,595432.691,217332932.2,2013
48,377,3,91739.365,33484868.23,2013
48,377,4,39745.508,14507110.42,2013
48,377,5,35057.447,12795968.16,2013
48,379,3,108345.588,39546139.62,2013
48,379,4,107386.093,39195923.95,2013
48,379,5,62991.271,22991813.92,2013
48,381,1,665357.277,242855406.1,2013
48,381,2,52458.556,19147372.94,2013
48,381,3,932253.156,340272401.9,2013
48,381,4,73134.149,26693964.39,2013
48,381,5,387254.984,141348069.2,2013
48,383,4,208247.097,76010190.41,2013
48,383,5,201837.714,73670765.61,2013
48,385,4,44311.009,16173518.29,2013
48,385,5,42363.877,15462815.11,2013
48,387,3,208399.397,76065779.91,2013
48,387,4,101647.298,37101263.77,2013
48,387,5,74179.401,27075481.37,2013
48,389,1,488476.777,178294023.6,2013
48,389,3,302015.484,110235651.7,2013
48,389,4,67004.377,24456597.61,2013
48,389,5,160601.329,58619485.09,2013
48,391,3,502596.875,183447859.4,2013
48,391,4,81777.744,29848876.56,2013
48,391,5,130024.477,47458934.11,2013
48,393,3,37073.341,13531769.47,2013
48,393,5,91849.204,33524959.46,2013
48,395,3,625258.185,228219237.5,2013
48,395,4,61520.044,22454816.06,2013
48,395,5,90209.11,32926325.15,2013
48,397,1,1014305.263,370221421,2013
48,397,3,123590.289,45110455.49,2013
48,397,4,296836.333,108345261.5,2013
48,397,5,451696.07,164869065.6,2013
48,399,3,195537.956,71371353.94,2013
48,399,4,69861.406,25499413.19,2013
48,399,5,65225.874,23807444.01,2013
48,401,2,5287.344,1929880.56,2013
48,401,3,611916.037,223349353.5,2013
48,401,4,440146.694,160653543.3,2013
48,401,5,355242.949,129663676.4,2013
48,403,3,104465.812,38130021.38,2013
48,403,4,72981.07,26638090.55,2013
48,403,5,96459.903,35207864.6,2013
48,405,3,117130.151,42752505.12,2013
48,405,4,95017.738,34681474.37,2013
48,405,5,56399.126,20585680.99,2013
48,407,3,351929.875,128454404.4,2013
48,407,4,226711.603,82749735.1,2013
48,407,5,111065.045,40538741.43,2013
48,409,1,517979.963,189062686.5,2013
48,409,2,289780.639,105769933.2,2013
48,409,3,742549.396,271030529.5,2013
48,409,4,221172.341,80727904.47,2013
48,409,5,268634.092,98051443.58,2013
48,411,3,61941.91,22608797.15,2013
48,411,4,6991.335,2551837.28,2013
48,411,5,65835.587,24029989.26,2013
48,413,3,87169.512,31816871.88,2013
48,413,5,54382.325,19849548.63,2013
48,415,2,15715.395,5736119.18,2013
48,415,3,405926.891,148163315.2,2013
48,415,4,133570.354,48753179.21,2013
48,415,5,101493.605,37045165.83,2013
48,417,4,121475.588,44338589.62,2013
48,417,5,25977.561,9481809.77,2013
48,419,3,308354.809,112549505.3,2013
48,419,4,383680.529,140043393.1,2013
48,419,5,86267.986,31487814.89,2013
48,421,3,240484.551,87776861.12,2013
48,421,5,66752.45,24364644.25,2013
48,423,1,981418.977,358217926.6,2013
48,423,2,29984.541,10944357.47,2013
48,423,3,2487054.48,907774885.2,2013
48,423,4,986758.737,360166939,2013
48,423,5,1057255.844,385898383.1,2013
48,425,3,135897.783,49602690.8,2013
48,425,5,70243.943,25639039.2,2013
48,427,3,765748.401,279498166.4,2013
48,427,4,101161.483,36923941.3,2013
48,427,5,215814.086,78772141.39,2013
48,429,3,45162.357,16484260.31,2013
48,429,4,136435.657,49799014.81,2013
48,429,5,38834.541,14174607.47,2013
48,431,3,218006.374,79572326.51,2013
48,431,4,17914.971,6538964.42,2013
48,431,5,50022.815,18258327.48,2013
48,433,4,75467.998,27545819.27,2013
48,433,5,13483.815,4921592.48,2013
48,435,1,378945.213,138315002.7,2013
48,435,3,91778.002,33498970.73,2013
48,435,5,17090.419,6238002.94,2013
48,437,1,268898.864,98148085.36,2013
48,437,3,17544.365,6403693.23,2013
48,437,4,33181.186,12111132.89,2013
48,437,5,75622.146,27602083.29,2013
48,439,1,14326321.86,5229107480,2013
48,439,2,9040032.735,3299611948,2013
48,439,3,9137706.207,3335262766,2013
48,439,4,5337608.751,1948227194,2013
48,439,5,4723398.036,1724040283,2013
48,441,1,770567.521,281257145.2,2013
48,441,2,397210.791,144981938.7,2013
48,441,3,782626.569,285658697.7,2013
48,441,4,608571.521,222128605.2,2013
48,441,5,470039.494,171564415.3,2013
48,443,3,65031.989,23736675.99,2013
48,443,5,6787.573,2477464.15,2013
48,445,2,1603.266,585192.09,2013
48,445,3,334115.581,121952187.1,2013
48,445,4,111341.919,40639800.44,2013
48,445,5,48688.877,17771440.11,2013
48,447,4,57106.555,20843892.58,2013
48,447,5,12204.596,4454677.54,2013
48,449,1,505030.251,184336041.6,2013
48,449,3,211662.568,77256837.32,2013
48,449,4,144917.147,52894758.66,2013
48,449,5,220348.399,80427165.64,2013
48,451,2,435616.891,159000165.2,2013
48,451,3,652475.165,238153435.2,2013
48,451,4,595590.56,217390554.4,2013
48,451,5,438590.533,160085544.5,2013
48,453,1,4126820.328,1506289420,2013
48,453,2,6228605.189,2273440894,2013
48,453,3,6727260.913,2455450233,2013
48,453,4,2713515.364,990433107.9,2013
48,453,5,4211171.153,1537077471,2013
48,455,4,292782.036,106865443.1,2013
48,455,5,32640.648,11913836.52,2013
48,457,3,211249.974,77106240.51,2013
48,457,4,171150.498,62469931.77,2013
48,457,5,157877.218,57625184.57,2013
48,459,3,225504.768,82309240.32,2013
48,459,4,472817.061,172578227.3,2013
48,459,5,217551.237,79406201.51,2013
48,461,3,26671.86,9735228.9,2013
48,461,4,276932.359,101080311,2013
48,461,5,37369.232,13639769.68,2013
48,463,3,425908.426,155456575.5,2013
48,463,4,110994.265,40512906.73,2013
48,463,5,173203.961,63219445.77,2013
48,465,2,3221.624,1175892.76,2013
48,465,3,456016.952,166446187.5,2013
48,465,4,60603.733,22120362.55,2013
48,465,5,71374.307,26051622.06,2013
48,467,1,792386.732,289221157.2,2013
48,467,4,547395.478,199799349.5,2013
48,467,5,447453.22,163320425.3,2013
48,469,2,353278.589,128946685,2013
48,469,3,1202999.481,439094810.6,2013
48,469,4,572487.425,208957910.1,2013
48,469,5,245681.672,89673810.28,2013
48,471,1,1031214.653,376393348.3,2013
48,471,3,135025.019,49284131.94,2013
48,471,4,580287.895,211805081.7,2013
48,471,5,324396.608,118404761.9,2013
48,473,1,640636.112,233832180.9,2013
48,473,3,599913.256,218968338.4,2013
48,473,4,66630.063,24319973,2013
48,473,5,453572.614,165554004.1,2013
48,475,1,388172.472,141682952.3,2013
48,475,3,44420.008,16213302.92,2013
48,475,4,103236.457,37681306.81,2013
48,475,5,161066.588,58789304.62,2013
48,477,3,806290.167,294295911,2013
48,477,4,130496.47,47631211.55,2013
48,477,5,161885.883,59088347.3,2013
48,479,1,1015090.752,370508124.5,2013
48,479,2,11002,4015730,2013
48,479,3,2033509.788,742231072.6,2013
48,479,4,426564.144,155695912.6,2013
48,479,5,808389.447,295062148.2,2013
48,481,3,979901.974,357664220.5,2013
48,481,4,346973.67,126645389.6,2013
48,481,5,369592.007,134901082.6,2013
48,483,1,293053.766,106964624.6,2013
48,483,4,287726.787,105020277.3,2013
48,483,5,88442.481,32281505.57,2013
48,485,1,389517.152,142173760.5,2013
48,485,2,655795.758,239365451.7,2013
48,485,3,955632.973,348806035.1,2013
48,485,4,248506.404,90704837.46,2013
48,485,5,462619.21,168856011.7,2013
48,487,2,8857.996,3233168.54,2013
48,487,3,476900.23,174068584,2013
48,487,4,128206.239,46795277.24,2013
48,487,5,41432.978,15123036.97,2013
48,489,1,167325.492,61073804.58,2013
48,489,2,123.576,45105.24,2013
48,489,3,74800.095,27302034.68,2013
48,489,4,70232.105,25634718.33,2013
48,489,5,191389.261,69857080.27,2013
48,491,1,2082065.531,759953918.8,2013
48,491,2,1046229.343,381873710.2,2013
48,491,3,2701713.863,986125560,2013
48,491,4,1518261.538,554165461.4,2013
48,491,5,1590460.714,580518160.6,2013
48,493,3,598624.527,218497952.4,2013
48,493,4,148242.633,54108561.05,2013
48,493,5,371787.818,135702553.6,2013
48,495,3,11259.656,4109774.44,2013
48,495,4,279727.393,102100498.4,2013
48,495,5,64268.189,23457888.99,2013
48,497,3,1454168.513,530771507.2,2013
48,497,4,267640.176,97688664.24,2013
48,497,5,592862.642,216394864.3,2013
48,499,3,122270.708,44628808.42,2013
48,499,4,322747.857,117802967.8,2013
48,499,5,379090.831,138368153.3,2013
48,501,3,750.006,273752.19,2013
48,501,4,189050.203,69003324.1,2013
48,501,5,91918.276,33550170.74,2013
48,503,3,106135.998,38739639.27,2013
48,503,4,255228.877,93158540.11,2013
48,503,5,52635.811,19212071.02,2013
48,505,3,300711.006,109759517.2,2013
48,505,4,42527.993,15522717.45,2013
48,505,5,24808.139,9054970.74,2013
48,507,3,169433.773,61843327.15,2013
48,507,4,186009.173,67893348.15,2013
48,507,5,97436.382,35564279.43,2013
49,1,1,542595.545,198047373.9,2013
49,1,4,74874.746,27329282.29,2013
49,1,5,69525.344,25376750.56,2013
49,3,1,1428585.804,521433818.5,2013
49,3,3,366122.409,133634679.3,2013
49,3,4,249190.932,90954690.18,2013
49,3,5,180386.905,65841220.33,2013
49,3,6,3891.201,1420288.37,2013
49,5,3,858973.187,313525213.3,2013
49,5,4,370066.201,135074163.4,2013
49,5,5,267490.577,97634060.61,2013
49,7,2,22249.413,8121035.75,2013
49,7,3,399761.986,145913124.9,2013
49,7,4,32628.304,11909330.96,2013
49,7,5,159328.667,58154963.46,2013
49,7,6,337.312,123118.88,2013
49,9,4,62809.049,22925302.89,2013
49,9,5,7075.812,2582671.38,2013
49,11,1,3234859.095,1180723570,2013
49,11,3,1341106.103,489503727.6,2013
49,11,4,564204.391,205934602.7,2013
49,11,5,422047.449,154047318.9,2013
49,11,6,921.19,336234.35,2013
49,13,3,394931.752,144150089.5,2013
49,13,4,19709.441,7193945.97,2013
49,13,5,215547.668,78674898.82,2013
49,13,6,1907.904,696384.96,2013
49,15,1,267893.976,97781301.24,2013
49,15,3,437683.83,159754598,2013
49,15,4,22288.106,8135158.69,2013
49,15,5,125374.678,45761757.47,2013
49,17,3,129537.263,47281101,2013
49,17,4,103640.378,37828737.97,2013
49,17,5,40682.094,14848964.31,2013
49,19,1,493583.888,180158119.1,2013
49,19,3,276650.641,100977484,2013
49,19,5,71246.25,26004881.25,2013
49,19,6,866.922,316426.53,2013
49,21,1,1175666.508,429118275.4,2013
49,21,3,219362.249,80067220.89,2013
49,21,4,196911.648,71872751.52,2013
49,21,5,128905.946,47050670.29,2013
49,21,6,496.028,181050.22,2013
49,23,1,787515.322,287443092.5,2013
49,23,3,49166.498,17945771.77,2013
49,23,4,49568.101,18092356.87,2013
49,23,5,125306.706,45736947.69,2013
49,23,6,983.052,358813.98,2013
49,25,3,241716.798,88226631.27,2013
49,25,4,30852.624,11261207.76,2013
49,25,5,17387.296,6346363.04,2013
49,27,1,884311.723,322773778.9,2013
49,27,3,143140.232,52246184.68,2013
49,27,4,87887.731,32079021.82,2013
49,27,5,103276.931,37696079.82,2013
49,29,1,225447.525,82288346.63,2013
49,29,4,15635.584,5706988.16,2013
49,29,5,70804.774,25843742.51,2013
49,31,3,35845.056,13083445.44,2013
49,31,4,2890.243,1054938.7,2013
49,31,5,12567.81,4587250.65,2013
49,33,3,27672.414,10100431.11,2013
49,33,4,74401.152,27156420.48,2013
49,33,5,7407.801,2703847.37,2013
49,35,1,8603883.638,3140417528,2013
49,35,2,637460.204,232672974.5,2013
49,35,3,5690752.578,2077124691,2013
49,35,4,2741760.567,1000742607,2013
49,35,5,1994281.653,727912803.3,2013
49,35,6,5421.448,1978828.52,2013
49,37,3,391730.708,142981708.4,2013
49,37,4,78229.531,28553778.82,2013
49,37,5,167245.958,61044774.67,2013
49,37,6,85.5,31207.5,2013
49,39,3,256684.075,93689687.38,2013
49,39,4,75098.395,27410914.18,2013
49,39,5,87335.52,31877464.8,2013
49,39,6,7683.06,2804316.9,2013
49,41,1,408735.171,149188337.4,2013
49,41,3,115226.125,42057535.63,2013
49,41,4,66137.288,24140110.12,2013
49,41,5,125531.682,45819063.93,2013
49,43,1,1097533.38,400599683.7,2013
49,43,3,398735.976,145538631.2,2013
49,43,4,153008.74,55848190.1,2013
49,43,5,140611.065,51323038.73,2013
49,43,6,8320.169,3036861.69,2013
49,45,1,890385.024,324990533.8,2013
49,45,3,453772.237,165626866.5,2013
49,45,4,127360.821,46486699.67,2013
49,45,5,139537.617,50931230.21,2013
49,45,6,3447.6,1258374,2013
49,47,3,470653.021,171788352.7,2013
49,47,4,89116.648,32527576.52,2013
49,47,5,248989.763,90881263.5,2013
49,47,6,24589.761,8975262.77,2013
49,49,1,4116081.89,1502369890,2013
49,49,3,2645513.518,965612434.1,2013
49,49,4,1101030.867,401876266.5,2013
49,49,5,787624.24,287482847.6,2013
49,51,3,612882.504,223702114,2013
49,51,4,84533.281,30854647.57,2013
49,51,5,92774.54,33862707.1,2013
49,51,6,7195.839,2626481.24,2013
49,53,1,1130256.709,412543698.8,2013
49,53,3,654890.267,239034947.5,2013
49,53,4,815831.505,297778499.3,2013
49,53,5,284718.321,103922187.2,2013
49,55,4,95861.713,34989525.25,2013
49,55,5,8812.216,3216458.84,2013
49,57,1,1107600.024,404274008.8,2013
49,57,3,1072028.474,391290393,2013
49,57,4,662668.73,241874086.5,2013
49,57,5,567817.214,207253283.1,2013
49,57,6,5839.735,2131503.28,2013
50,1,3,280027.34,102209979.1,2013
50,1,4,286083.65,104420532.3,2013
50,1,5,238134.08,86918939.2,2013
50,3,2,6605.1,2410861.5,2013
50,3,3,349865.36,127700856.4,2013
50,3,4,207845.35,75863552.75,2013
50,3,5,283378.42,103433123.3,2013
50,5,1,318647.6,116306374,2013
50,5,2,16892.1,6165616.5,2013
50,5,3,92336.6,33702859,2013
50,5,4,158039.29,57684340.85,2013
50,5,5,229787.03,83872265.95,2013
50,7,1,1164776.4,425143386,2013
50,7,2,77582.6,28317649,2013
50,7,3,756321.9,276057493.5,2013
50,7,4,695326.67,253794234.6,2013
50,7,5,586398.58,214035481.7,2013
50,9,3,55503.5,20258777.5,2013
50,9,4,20419.25,7453026.25,2013
50,9,5,63582.41,23207579.65,2013
50,11,1,270154,98606210,2013
50,11,2,5525,2016625,2013
50,11,3,50552.2,18451553,2013
50,11,4,260775.42,95183028.3,2013
50,11,5,334996.52,122273729.8,2013
50,13,3,47664.2,17397433,2013
50,13,4,103573.4,37804291,2013
50,13,5,24563.19,8965564.35,2013
50,15,4,389789.57,142273193.1,2013
50,15,5,188231.03,68704325.95,2013
50,17,1,511815.4,186812621,2013
50,17,4,90771.4,33131561,2013
50,17,5,283328.87,103415037.6,2013
50,19,1,127736.5,46623822.5,2013
50,19,3,37207.9,13580883.5,2013
50,19,4,167704.42,61212113.3,2013
50,19,5,242952.63,88677709.95,2013
50,21,2,6570.2,2398123,2013
50,21,3,804114.5,293501792.5,2013
50,21,4,192806.02,70374197.3,2013
50,21,5,308341.28,112544567.2,2013
50,23,1,497215.6,181483694,2013
50,23,2,52131,19027815,2013
50,23,3,240348.88,87727341.2,2013
50,23,4,393889.65,143769722.3,2013
50,23,5,286708.34,104648544.1,2013
50,25,1,535803.3,195568204.5,2013
50,25,3,189451.66,69149855.9,2013
50,25,4,330926.01,120787993.7,2013
50,25,5,251310.61,91728372.65,2013
50,27,1,1050866.6,383566309,2013
50,27,3,287720.26,105017894.9,2013
50,27,4,268268,97917820,2013
50,27,5,507514.74,185242880.1,2013
51,1,3,682199.93,249002974.5,2013
51,1,5,329817.81,120383500.7,2013
51,3,1,1079332.88,393956501.2,2013
51,3,2,178204.6,65044679,2013
51,3,3,748610.42,273242803.3,2013
51,3,4,598434.89,218428734.9,2013
51,3,5,554846.37,202518925.1,2013
51,5,1,431109.39,157354927.4,2013
51,5,3,36304.68,13251208.2,2013
51,5,4,44284.15,16163714.75,2013
51,5,5,97800.96,35697350.4,2013
51,7,3,260560.71,95104659.15,2013
51,7,5,133354,48674210,2013
51,9,2,221787.83,80952557.95,2013
51,9,3,321723.24,117428982.6,2013
51,9,4,209931.75,76625088.75,2013
51,9,5,105644.69,38560311.85,2013
51,11,3,244306.41,89171839.65,2013
51,11,4,53161.42,19403918.3,2013
51,11,5,90964.86,33202173.9,2013
51,13,1,1399394.82,510779109.3,2013
51,13,3,1717716.19,626966409.4,2013
51,13,4,666227.58,243173066.7,2013
51,13,5,142610.86,52052963.9,2013
51,15,1,1823797.83,665686208,2013
51,15,3,120370.79,43935338.35,2013
51,15,4,573389.87,209287302.6,2013
51,15,5,525530.63,191818680,2013
51,17,4,92876.41,33899889.65,2013
51,17,5,18468.85,6741130.25,2013
51,19,3,460558.71,168103929.2,2013
51,19,4,551080.76,201144477.4,2013
51,19,5,385702.38,140781368.7,2013
51,21,1,562019.44,205137095.6,2013
51,21,4,31059.98,11336892.7,2013
51,21,5,61790.06,22553371.9,2013
51,23,1,1019859.36,372248666.4,2013
51,23,3,522755.56,190805779.4,2013
51,23,4,19619.39,7161077.35,2013
51,23,5,197070.38,71930688.7,2013
51,25,1,428425.23,156375209,2013
51,25,3,207029.3,75565694.5,2013
51,25,4,56959.24,20790122.6,2013
51,25,5,157644.23,57540143.95,2013
51,27,3,232151.65,84735352.25,2013
51,27,4,48105.05,17558343.25,2013
51,27,5,178100.62,65006726.3,2013
51,29,4,276522.53,100930723.5,2013
51,29,5,61733.51,22532731.15,2013
51,31,2,162646.52,59365979.8,2013
51,31,3,661273.13,241364692.5,2013
51,31,4,272556.44,99483100.6,2013
51,31,5,314772.99,114892141.4,2013
51,33,1,1410560.27,514854498.6,2013
51,33,3,326628.71,119219479.2,2013
51,33,4,158802.41,57962879.65,2013
51,33,5,230464.64,84119593.6,2013
51,35,1,901223.17,328946457.1,2013
51,35,3,29216.6,10664059,2013
51,35,4,257977.17,94161667.05,2013
51,35,5,201947.462,73710823.63,2013
51,36,4,89844.83,32793362.95,2013
51,36,5,37764.39,13784002.35,2013
51,37,3,120023.02,43808402.3,2013
51,37,4,76255.78,27833359.7,2013
51,37,5,122312.37,44644015.05,2013
51,41,1,1300995.35,474863302.8,2013
51,41,2,1966220.35,717670427.8,2013
51,41,3,2378338.38,868093508.7,2013
51,41,4,1122471.39,409702057.4,2013
51,41,5,634854.1,231721746.5,2013
51,41,6,8035.04,2932789.6,2013
51,43,3,368500.64,134502733.6,2013
51,43,4,256741.98,93710822.7,2013
51,43,5,82201.06,30003386.9,2013
51,45,5,74517.83,27199007.95,2013
51,47,3,606006.65,221192427.3,2013
51,47,4,414697.97,151364759.1,2013
51,47,5,147190.992,53724712.08,2013
51,49,4,114967.48,41963130.2,2013
51,49,5,53347.8,19471947,2013
51,51,4,130634.56,47681614.4,2013
51,51,5,103326.89,37714314.85,2013
51,53,1,640252.83,233692283,2013
51,53,3,209528.26,76477814.9,2013
51,53,4,120962.37,44151265.05,2013
51,53,5,151291.63,55221444.95,2013
51,57,3,305490.56,111504054.4,2013
51,57,5,56140.19,20491169.35,2013
51,59,1,9084847.35,3315969283,2013
51,59,2,1605085.33,585856145.5,2013
51,59,3,7579552.598,2766536698,2013
51,59,4,5797889.114,2116229527,2013
51,59,5,1422898.927,519358108.4,2013
51,61,1,862211.45,314707179.3,2013
51,61,3,1477710.69,539364401.9,2013
51,61,4,361525.16,131956683.4,2013
51,61,5,383251.45,139886779.3,2013
51,63,4,204357.03,74590315.95,2013
