b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"32","541219",,2063,,51115
"32","5413",,1829,,118894
"32","54131",,292,,24177
"32","54132",,195,,8554
"32","54133",,791,,64822
"32","54134",,262,,8224
"32","54135",,160,,5449
"32","54136",,49,,2283
"32","54137",,59,,4772
"32","54138",,21,,613
"32","5414",,1394,,63317
"32","5415",,2433,,136928
"32","54151",,2433,,136928
"32","5416",,5179,,391515
"32","5417",,194,,10097
"32","5418",,1272,,120095
"32","5419",,7580,,471488
"32","54191",,226,,14282
"32","54192",,682,,20685
"32","54193",,200,,4468
"32","54194",,113,,6906
"32","54199",,6359,,425147
"32","56",,10307,,376975
"32","561",,10218,,368931
"32","5611",,1524,,41217
"32","56111",,1524,,41217
"32","5612",,217,,13922
"32","56121",,217,,13922
"32","5613",,148,,10895
"32","5614",,1986,,83910
"32","56141",,419,,10865
"32","56142",,165,,6451
"32","56143",,192,,9102
"32","56144",,59,,2977
"32","56145","D",0,"D",0
"32","56149",,1150,,54508
"32","5615",,417,,23832
"32","5616",,275,,11319
"32","5617",,4757,,131122
"32","56171",,107,,5758
"32","56172",,2871,,63430
"32","56173",,969,,33155
"32","56174",,314,,10655
"32","56179",,496,,18124
"32","5619",,894,,52714
"32","562",,89,,8044
"32","61",,2437,,49679
"32","611",,2437,,49679
"32","62",,9462,,442760
"32","621",,5356,,376288
"32","6211",,1391,,172986
"32","62111",,1391,,172986
"32","621111",,1167,,157079
"32","621112",,224,,15907
"32","6212",,400,,41170
"32","62121",,400,,41170
"32","6213",,2112,,108671
"32","62131",,232,,14699
"32","62132",,76,,8074
"32","62133",,388,,17432
"32","62134",,325,,16529
"32","62139",,1091,,51937
"32","621391",,23,,2221
"32","621399",,1068,,49716
"32","6214",,110,,5299
"32","6215",,153,,14836
"32","62151",,153,,14836
"32","6216",,858,,17955
"32","62161",,858,,17955
"32","6219",,332,,15371
"32","623",,308,,11024
"32","624",,3798,,55448
"32","6241",,664,,15462
"32","6242",,50,,572
"32","6243",,95,,2527
"32","62431",,95,,2527
"32","6244",,2989,,36887
"32","62441",,2989,,36887
"32","71",,12248,,616874
"32","711",,10375,,318179
"32","7111",,470,,22364
"32","7112",,847,,29044
"32","71121",,847,,29044
"32","7113",,574,,30889
"32","7114",,672,,29516
"32","71141",,672,,29516
"32","7115",,7812,,206366
"32","71151",,7812,,206366
"32","712",,49,,653
"32","7121",,49,,653
"32","713",,1824,,298042
"32","7131",,58,,4599
"32","7132",,593,,203245
"32","7139",,1173,,90198
"32","72",,2120,,156802
"32","721",,433,,40979
"32","7211",,325,,34324
"32","7212",,41,,3921
"32","72121",,41,,3921
"32","7213",,67,,2734
"32","72131",,67,,2734
"32","722",,1687,,115823
"32","7221",,324,,44703
"32","72211",,324,,44703
"32","7222",,290,,23552
"32","72221",,290,,23552
"32","7223",,900,,31486
"32","7224",,173,,16082
"32","72241",,173,,16082
"32","81",,22415,,759213
"32","811",,5183,,240712
"32","8111",,1763,,107159
"32","81111",,873,,52996
"32","81112",,384,,24444
"32","81119",,506,,29719
"32","8112",,411,,14612
"32","81121",,411,,14612
"32","8113",,408,,25220
"32","81131",,408,,25220
"32","8114",,2601,,93721
"32","81141",,389,,15444
"32","81142",,168,,6506
"32","81143",,22,,748
"32","81149",,2022,,71023
"32","812",,16522,,505355
"32","8121",,7975,,227873
"32","81211",,6726,,193664
"32","812111",,430,,12105
"32","812112",,4405,,124699
"32","812113",,1891,,56860
"32","81219",,1249,,34209
"32","8122",,24,,2415
"32","81221",,19,,2376
"32","81222",,5,,39
"32","8123",,213,,15848
"32","81231",,88,,7385
"32","81232",,105,,8034
"32","81233",,20,,429
"32","8129",,8310,,259219
"32","81291",,452,,10796
"32","81292",,125,,3711
"32","81293",,25,,668
"32","81299",,7708,,244044
"32","813",,710,,13146
"33","00",,105798,,5584774
"33","11",,1772,,104164
"33","113",,941,,67639
"33","114",,366,,17431
"33","1141",,324,,16372
"33","11411",,324,,16372
"33","1142",,42,,1059
"33","11421",,42,,1059
"33","115",,465,,19094
"33","1151",,110,,2878
"33","11511",,110,,2878
"33","1152",,220,,9515
"33","11521",,220,,9515
"33","1153",,135,,6701
"33","11531",,135,,6701
"33","21",,61,,6718
"33","212",,58,,6376
"33","2123",,58,,6376
"33","213",,3,,342
"33","2131",,3,,342
"33","21311",,3,,342
"33","22",,109,,6487
"33","221",,109,,6487
"33","23",,20772,,1637596
"33","236",,5625,,662957
"33","2361",,5183,,622598
"33","2362",,442,,40359
"33","237",,422,,50410
"33","2371",,39,,2984
"33","2372",,142,,24243
"33","23721",,142,,24243
"33","2373",,58,,3764
"33","23731",,58,,3764
"33","2379",,183,,19419
"33","23799",,183,,19419
"33","238",,14725,,924229
"33","2381",,2332,,159863
"33","2382",,2078,,144061
"33","23821",,957,,51106
"33","23822",,1025,,86404
"33","23829",,96,,6551
"33","2383",,6477,,367556
"33","2389",,3838,,252749
"33","311",,150,,4594
"33","3111",,9,,177
"33","31111",,9,,177
"33","3113",,33,,720
"33","3114",,23,,426
"33","3115","S",0,"S",0
"33","3116",,4,,150
"33","31161",,4,,150
"33","3117",,4,,1087
"33","31171",,4,,1087
"33","3118",,38,,1459
"33","3119",,35,,515
"33","312",,6,,436
"33","313",,5,,90
"33","31-33",,2159,,104594
"33","314",,12,,209
"33","315",,148,,4386
"33","316",,26,,1042
"33","3161",,4,,265
"33","31611",,4,,265
"33","3162",,5,,331
"33","31621",,5,,331
"33","3169",,17,,446
"33","31699",,17,,446
"33","321",,210,,7578
"33","322",,14,,1657
"33","323",,158,,9013
"33","3231",,158,,9013
"33","324",,3,,49
"33","3241",,3,,49
"33","325",,41,,1415
"33","3251",,4,,166
"33","3252","D",0,"D",0
"33","3253","D",0,"D",0
"33","3254",,5,,145
"33","32541",,5,,145
"33","3255",,10,,419
"33","3256",,13,,369
"33","3259",,6,,241
"33","326",,28,,2065
"33","327",,66,,1543
"33","3271",,32,,592
"33","3272",,17,,548
"33","32721",,17,,548
"33","3273",,3,,46
"33","3279",,14,,357
"33","331",,25,,1850
"33","332",,276,,18027
"33","333",,143,,7777
"33","334",,100,,4941
"33","335",,94,,7974
"33","336",,18,,1176
"33","337",,129,,5876
"33","339",,507,,22896
"33","3391",,24,,2975
"33","33911",,24,,2975
"33","3399",,483,,19921
"33","42",,1992,,204879
"33","423",,1121,,120187
"33","4231",,82,,12662
"33","4232",,89,,8910
"33","4233",,55,,4268
"33","4234",,63,,7825
"33","4235",,16,,2062
"33","4236",,63,,6839
"33","4237",,30,,2169
"33","4238",,116,,21505
"33","4239",,607,,53947
"33","42391",,97,,5503
"33","42392",,43,,3126
"33","42393",,36,,6036
"33","42394",,99,,11876
"33","42399",,332,,27406
"33","424",,690,,68165
"33","4241",,36,,1958
"33","4242",,12,,486
"33","42421",,12,,486
"33","4243",,84,,6390
"33","4244",,164,,28700
"33","4245",,12,,1183
"33","4246",,23,,934
"33","4247",,8,,359
"33","4248",,9,,644
"33","4249",,342,,27511
"33","42491",,4,,140
"33","42492",,107,,1618
"33","42493",,32,,2528
"33","42494",,3,,316
"33","42495","S",0,"S",0
"33","42499",,189,,22602
"33","425",,181,,16527
"33","4251",,181,,16527
"33","42511",,44,,3417
"33","42512",,137,,13110
"33","441",,774,,129784
"33","4411",,384,,81347
"33","44112",,384,,81347
"33","4412",,236,,31280
"33","44121",,31,,3825
"33","44122",,205,,27455
"33","441221",,37,,2900
"33","441222",,15,,362
"33","441229",,153,,24193
"33","4413",,154,,17157
"33","442",,197,,15723
"33","4421",,84,,7417
"33","44211",,84,,7417
"33","4422",,113,,8306
"33","443",,127,,10022
"33","4431",,127,,10022
"33","44311",,66,,4897
"33","443111",,25,,2172
"33","443112",,41,,2725
"33","44312",,51,,4134
"33","44313",,10,,991
"33","444",,183,,21770
"33","4441",,135,,18075
"33","44411",,11,,605
"33","44412",,7,,222
"33","44413",,16,,3720
"33","44419",,101,,13528
"33","4442",,48,,3695
"33","44-45",,9197,,504956
"33","445",,263,,31873
"33","4451",,111,,21326
"33","4452",,144,,9469
"33","44521",,7,,826
"33","44522",,10,,1496
"33","44523",,14,,453
"33","44529",,113,,6694
"33","4453",,8,,1078
"33","44531",,8,,1078
"33","446",,384,,8651
"33","4461",,384,,8651
"33","44611",,13,,615
"33","44612",,198,,2786
"33","44613",,10,,629
"33","44619",,163,,4621
"33","447",,26,,4355
"33","4471",,26,,4355
"33","448",,362,,18164
"33","4481",,225,,11757
"33","44811","D",0,"D",0
"33","44812",,55,,2607
"33","44813",,18,,1016
"33","44814",,22,,1282
"33","44815",,38,,1351
"33","44819",,90,,5369
"33","4482",,7,,761
"33","44821",,7,,761
"33","4483",,130,,5646
"33","44831",,123,,5343
"33","44832",,7,,303
"33","451",,621,,34165
"33","4511",,459,,29704
"33","45111",,196,,13718
"33","45112",,110,,9038
"33","45113",,112,,2989
"33","45114",,41,,3959
"33","4512",,162,,4461
"33","45121",,148,,3893
"33","451211",,76,,2592
"33","451212",,72,,1301
"33","45122",,14,,568
"33","452",,116,,5308
"33","453",,1694,,93430
"33","4531",,109,,5053
"33","45311",,109,,5053
"33","4532",,363,,13011
"33","45321",,20,,886
"33","45322",,343,,12125
"33","4533",,467,,17413
"33","45331",,467,,17413
"33","4539",,755,,57953
"33","45391",,40,,2144
"33","45392",,89,,4531
"33","45393",,6,,2671
"33","45399",,620,,48607
"33","454",,4450,,131711
"33","4541",,498,,19006
"33","45411",,498,,19006
"33","4542",,98,,3542
"33","45421",,98,,3542
"33","4543",,3854,,109163
"33","45431",,29,,5682
"33","45439",,3825,,103481
"33","481",,80,,4345
"33","483",,36,,1649
"33","484",,1368,,131563
"33","4841",,1185,,115235
"33","48411",,692,,58858
"33","48412",,493,,56377
"33","4842",,183,,16328
"33","48-49",,2631,,174832
"33","485",,281,,8602
"33","4851","D",0,"D",0
"33","48511","D",0,"D",0
"33","4852","D",0,"D",0
"33","48521","D",0,"D",0
"33","4853",,185,,5172
"33","4854",,23,,306
"33","48541",,23,,306
"33","4855",,9,,140
"33","48551",,9,,140
"33","4859",,62,,2940
"33","48599",,62,,2940
"33","486","D",0,"D",0
"33","487",,15,,318
"33","488",,208,,10859
"33","492",,609,,14382
"33","493",,32,,2776
"33","4931",,32,,2776
"33","51",,1618,,65043
"33","511",,541,,20262
"33","512",,224,,7475
"33","5121",,154,,5518
"33","5122",,70,,1957
"33","515",,70,,4612
"33","516",,149,,3711
"33","5161",,149,,3711
"33","51611",,149,,3711
"33","517",,122,,6872
"33","518",,260,,10550
"33","5181",,75,,3798
"33","51811",,75,,3798
"33","518111",,45,,2907
"33","518112",,30,,891
"33","5182",,185,,6752
"33","51821",,185,,6752
"33","519",,252,,11561
"33","5191",,252,,11561
"33","52",,2777,,184308
"33","522",,334,,19793
"33","5221",,32,,390
"33","5222",,93,,8359
"33","5223",,209,,11044
"33","523",,1035,,81369
"33","5231",,89,,9764
"33","52311",,18,,1519
"33","52312",,69,,8216
"33","52313","D",0,"D",0
"33","52314","D",0,"D",0
"33","5232",,3,,42
"33","52321",,3,,42
"33","5239",,943,,71563
"33","524",,1408,,83146
"33","5241","D",0,"D",0
"33","5242",,1406,,83139
"33","52421",,871,,55528
"33","52429",,535,,27611
"33","53",,11883,,893573
"33","531",,11422,,861013
"33","5311",,4154,,496693
"33","5312",,4165,,163700
"33","53121",,4165,,163700
"33","5313",,3103,,200620
"33","53131",,797,,44460
"33","53132",,372,,18021
"33","53139",,1934,,138139
"33","532",,458,,32427
"33","5321",,114,,7959
"33","5322",,76,,3124
"33","53221",,10,,462
"33","53222","D",0,"D",0
"33","53223",,14,,716
"33","53229",,51,,1736
"33","5323",,12,,591
"33","53231",,12,,591
"33","5324",,256,,20753
"33","533",,3,,133
"33","5331",,3,,133
"33","53311",,3,,133
"33","54",,16539,,697202
"33","541",,16539,,697202
"33","5411",,894,,47128
"33","5412",,1990,,39516
"33","54121",,1990,,39516
"33","541211",,171,,7926
"33","541213",,304,,5854
"33","541214",,25,,402
"33","541219",,1490,,25334
"33","5413",,1589,,74409
"33","54131",,216,,11871
"33","54132",,217,,9646
"33","54133",,742,,39075
"33","54134",,187,,5314
"33","54135",,104,,3417
"33","54136",,21,,1414
"33","54137",,86,,3451
"33","54138",,16,,221
"33","5414",,1021,,36078
"33","5415",,2024,,95881
"33","54151",,2024,,95881
"33","5416",,3357,,159615
"33","5417",,188,,5797
"33","5418",,634,,31070
"33","5419",,4842,,207708
"33","54191",,130,,6403
"33","54192",,563,,12566
"33","54193",,127,,2102
"33","54194",,104,,5076
"33","54199",,3918,,181561
"33","56",,6589,,190886
"33","561",,6455,,179545
"33","5611",,941,,12053
"33","56111",,941,,12053
"33","5612",,129,,5955
"33","56121",,129,,5955
"33","5613",,111,,6836
"33","5614",,841,,32526
"33","56141",,209,,3745
"33","56142",,46,,737
"33","56143",,76,,4284
"33","56144",,16,,281
"33","56145","D",0,"D",0
"33","56149",,492,,23468
"33","5615",,142,,8927
"33","5616",,100,,3036
"33","5617",,3858,,100290
"33","56171",,15,,799
"33","56172",,1990,,36206
"33","56173",,1326,,44651
"33","56174",,116,,4303
"33","56179",,411,,14331
"33","5619",,333,,9922
"33","562",,134,,11341
"33","61",,2723,,46157
"33","611",,2723,,46157
"33","62",,6679,,194018
"33","621",,3593,,149473
"33","6211",,693,,43970
"33","62111",,693,,43970
"33","621111",,490,,34612
"33","621112",,203,,9358
"33","6212",,181,,13884
"33","62121",,181,,13884
"33","6213",,1876,,72544
"33","62131",,98,,5345
"33","62132",,67,,6694
"33","62133",,529,,21741
"33","62134",,352,,13702
"33","62139",,830,,25062
"33","621391",,10,,607
"33","621399",,820,,24455
"33","6214",,42,,1907
"33","6215",,65,,2506
"33","62151",,65,,2506
"33","6216",,565,,9849
"33","62161",,565,,9849
"33","6219",,171,,4813
"33","623",,124,,4758
"33","624",,2962,,39787
"33","6241",,547,,10160
"33","6242",,30,,399
"33","6243",,56,,1466
"33","62431",,56,,1466
"33","6244",,2329,,27762
"33","62441",,2329,,27762
"33","71",,4962,,113450
"33","711",,4117,,79516
"33","7111",,192,,4270
"33","7112",,510,,9644
"33","71121",,510,,9644
"33","7113",,132,,4258
"33","7114",,99,,2445
"33","71141",,99,,2445
"33","7115",,3184,,58899
"33","71151",,3184,,58899
"33","712",,30,,642
"33","7121",,30,,642
"33","713",,815,,33292
"33","7131",,27,,1414
"33","7132",,35,,4242
"33","7139",,753,,27636
"33","72",,1236,,67245
"33","721",,459,,30660
"33","7211",,292,,21938
"33","7212",,82,,6120
"33","72121",,82,,6120
"33","7213",,85,,2602
"33","72131",,85,,2602
"33","722",,777,,36585
"33","7221",,96,,11617
"33","72211",,96,,11617
"33","7222",,170,,9052
"33","72221",,170,,9052
"33","7223",,487,,14801
"33","7224",,24,,1115
"33","72241",,24,,1115
"33","81",,12099,,388666
"33","811",,3551,,176099
"33","8111",,1451,,96609
"33","81111",,789,,54770
"33","81112",,398,,23560
"33","81119",,264,,18279
"33","8112",,262,,13906
"33","81121",,262,,13906
"33","8113",,317,,18012
"33","81131",,317,,18012
"33","8114",,1521,,47572
"33","81141",,207,,7592
"33","81142",,132,,4696
"33","81143",,10,,282
"33","81149",,1172,,35002
"33","812",,7975,,202449
"33","8121",,3077,,82748
"33","81211",,2428,,69765
"33","812111",,274,,7001
"33","812112",,1834,,53126
"33","812113",,320,,9638
"33","81219",,649,,12983
"33","8122",,84,,6410
"33","81221",,74,,5498
"33","81222",,10,,912
"33","8123",,130,,8826
"33","81231",,78,,4785
"33","81232",,46,,3731
"33","81233",,6,,310
"33","8129",,4684,,104465
"33","81291",,458,,10282
"33","81292",,56,,569
"33","81293",,18,,262
"33","81299",,4152,,93352
"33","813",,573,,10118
"34","00",,573819,,31920295
"34","11",,2221,,115336
"34","113",,165,,5241
"34","114",,1310,,78817
"34","1141",,1253,,77470
"34","11411",,1253,,77470
"34","1142",,57,,1347
"34","11421",,57,,1347
"34","115",,746,,31278
"34","1151",,200,,7515
"34","11511",,200,,7515
"34","1152",,442,,20662
"34","11521",,442,,20662
"34","1153",,104,,3101
"34","11531",,104,,3101
"34","21",,61,,9234
"34","212",,39,,5319
"34","2121","S",0,"S",0
"34","21211","S",0,"S",0
"34","2122",,4,,82
"34","2123",,29,,2899
"34","213",,22,,3915
"34","2131",,22,,3915
"34","21311",,22,,3915
"34","22",,286,,13577
"34","221",,286,,13577
"34","23",,55816,,4215683
"34","236",,13001,,1468862
"34","2361",,11340,,1336284
"34","2362",,1661,,132578
"34","237",,674,,68201
"34","2371",,97,,4283
"34","2372",,155,,19952
"34","23721",,155,,19952
"34","2373",,102,,7826
"34","23731",,102,,7826
"34","2379",,320,,36140
"34","23799",,320,,36140
"34","238",,42141,,2678620
"34","2381",,5985,,446266
"34","2382",,7028,,438602
"34","23821",,3049,,159503
"34","23822",,3633,,255299
"34","23829",,346,,23800
"34","2383",,17067,,971026
"34","2389",,12061,,822726
"34","311",,572,,32720
"34","3111",,12,,1282
"34","31111",,12,,1282
"34","3112","D",0,"D",0
"34","3113",,44,,1583
"34","3114",,32,,1554
"34","3115",,25,,1337
"34","3116",,14,,985
"34","31161",,14,,985
"34","3117",,27,,3027
"34","31171",,27,,3027
"34","3118",,210,,12746
"34","3119",,207,,10187
"34","312",,50,,5524
"34","313",,27,,641
"34","31-33",,6296,,405162
"34","314",,78,,5620
"34","315",,617,,27098
"34","316",,69,,4927
"34","3161",,15,,1425
"34","31611",,15,,1425
"34","3162",,10,,265
"34","31621",,10,,265
"34","3169",,44,,3237
"34","31699",,44,,3237
"34","321",,248,,14145
"34","322",,54,,4897
"34","323",,863,,61533
"34","3231",,863,,61533
"34","324",,13,,848
"34","3241",,13,,848
"34","325",,327,,24061
"34","3251",,36,,3600
"34","3252",,12,,1194
"34","3253",,10,,418
"34","3254",,85,,5478
"34","32541",,85,,5478
"34","3255",,40,,4102
"34","3256",,46,,1361
"34","3259",,98,,7908
"34","326",,136,,14633
"34","327",,171,,8137
"34","3271",,40,,768
"34","3272",,76,,4659
"34","32721",,76,,4659
"34","3273",,11,,443
"34","3274",,3,,375
"34","3279",,41,,1892
"34","331",,67,,6518
"34","332",,551,,38811
"34","333",,364,,26670
"34","334",,244,,14444
"34","335",,194,,13551
"34","336",,142,,10528
"34","337",,206,,13705
"34","339",,1303,,76151
"34","3391",,157,,12332
"34","33911",,157,,12332
"34","3399",,1146,,63819
"34","42",,13679,,1541582
"34","423",,6393,,741804
"34","4231",,485,,75706
"34","4232",,510,,56844
"34","4233",,201,,24909
"34","4234",,296,,30931
"34","4235",,107,,19857
"34","4236",,394,,50632
"34","4237",,173,,19862
"34","4238",,595,,85109
"34","4239",,3632,,377954
"34","42391",,302,,28703
"34","42392",,284,,20605
"34","42393",,71,,9421
"34","42394",,762,,86010
"34","42399",,2213,,233215
"34","424",,6058,,686012
"34","4241",,320,,29065
"34","4242",,156,,13446
"34","42421",,156,,13446
"34","4243",,1181,,123479
"34","4244",,1222,,208760
"34","4245",,67,,10255
"34","4246",,194,,30163
"34","4247",,57,,6256
"34","4248",,166,,16762
"34","4249",,2695,,247826
"34","42491",,23,,1996
"34","42492",,447,,16281
"34","42493",,189,,11838
"34","42494",,48,,6940
"34","42495",,39,,2829
"34","42499",,1949,,207942
"34","425",,1228,,113766
"34","4251",,1228,,113766
"34","42511",,194,,12605
"34","42512",,1034,,101161
"34","441",,2709,,305026
"34","4411",,1454,,208221
"34","44112",,1454,,208221
"34","4412",,602,,40954
"34","44121",,32,,3570
"34","44122",,570,,37384
"34","441221",,54,,3011
"34","441222",,89,,8112
"34","441229",,427,,26261
"34","4413",,653,,55851
"34","442",,1091,,103842
"34","4421",,338,,36481
"34","44211",,338,,36481
"34","4422",,753,,67361
"34","443",,729,,51646
"34","4431",,729,,51646
"34","44311",,439,,30807
"34","443111",,150,,7007
"34","443112",,289,,23800
"34","44312",,223,,16279
"34","44313",,67,,4560
"34","444",,633,,70871
"34","4441",,505,,58196
"34","44411",,33,,1282
"34","44412",,59,,5763
"34","44413",,114,,13687
"34","44419",,299,,37464
"34","4442",,128,,12675
"34","44-45",,43898,,2366718
"34","445",,3440,,337028
"34","4451",,1794,,176158
"34","4452",,1421,,119705
"34","44521",,91,,12997
"34","44522",,72,,8916
"34","44523",,177,,13141
"34","44529",,1081,,84651
"34","4453",,225,,41165
"34","44531",,225,,41165
"34","446",,2726,,83788
"34","4461",,2726,,83788
"34","44611",,108,,7251
"34","44612",,1586,,32258
"34","44613",,121,,11900
"34","44619",,911,,32379
"34","447",,223,,35372
"34","4471",,223,,35372
"34","448",,3681,,255996
"34","4481",,2520,,160662
"34","44811",,156,,13949
"34","44812",,505,,40756
"34","44813",,215,,15646
"34","44814",,354,,21677
"34","44815",,552,,27352
"34","44819",,738,,41282
"34","4482",,114,,14990
"34","44821",,114,,14990
"34","4483",,1047,,80344
"34","44831",,991,,76540
"34","44832",,56,,3804
"34","451",,2169,,132996
"34","4511",,1364,,98889
"34","45111",,392,,35762
"34","45112",,470,,37403
"34","45113",,289,,10144
"34","45114",,213,,15580
"34","4512",,805,,34107
"34","45121",,660,,24784
"34","451211",,213,,9517
"34","451212",,447,,15267
"34","45122",,145,,9323
"34","452",,993,,56407
"34","453",,6627,,377116
"34","4531",,541,,31696
"34","45311",,541,,31696
"34","4532",,1603,,77295
"34","45321",,226,,14942
"34","45322",,1377,,62353
"34","4533",,995,,34835
"34","45331",,995,,34835
"34","4539",,3488,,233290
"34","45391",,213,,11407
"34","45392",,439,,33244
"34","45393",,35,,2381
"34","45399",,2801,,186258
"34","454",,18877,,556630
"34","4541",,2202,,109205
"34","45411",,2202,,109205
"34","4542",,634,,20491
"34","45421",,634,,20491
"34","4543",,16041,,426934
"34","45431",,72,,14899
"34","45439",,15969,,412035
"34","481",,407,,27996
"34","483",,218,,23065
"34","484",,14308,,1235543
"34","4841",,13203,,1128299
"34","48411",,7637,,585175
"34","48412",,5566,,543124
"34","4842",,1105,,107244
"34","48-49",,32669,,1988472
"34","485",,10341,,416063
"34","4851",,146,,5198
"34","48511",,146,,5198
"34","4852",,170,,8650
"34","48521",,170,,8650
"34","4853",,8711,,341403
"34","4854",,226,,8080
"34","48541",,226,,8080
"34","4855",,141,,7268
"34","48551",,141,,7268
"34","4859",,947,,45464
"34","48599",,947,,45464
"34","486",,17,,1329
"34","487",,82,,4037
"34","488",,1366,,101891
"34","492",,5674,,157103
"34","493",,256,,21445
"34","4931",,256,,21445
"34","51",,10474,,408287
"34","511",,2791,,98304
"34","512",,2059,,75793
"34","5121",,1474,,56198
"34","5122",,585,,19595
"34","515",,545,,17540
"34","516",,685,,19169
"34","5161",,685,,19169
"34","51611",,685,,19169
"34","517",,987,,52053
"34","518",,1701,,71392
"34","5181",,397,,17745
"34","51811",,397,,17745
"34","518111",,212,,7749
"34","518112",,185,,9996
"34","5182",,1304,,53647
"34","51821",,1304,,53647
"34","519",,1706,,74036
"34","5191",,1706,,74036
"34","52",,24165,,2437165
"34","522",,2292,,132973
"34","5221",,179,,11141
"34","5222",,848,,66716
"34","5223",,1265,,55116
"34","523",,10385,,1548163
"34","5231",,1466,,380119
"34","52311",,314,,88352
"34","52312",,839,,263549
"34","52313",,70,,5563
"34","52314",,243,,22655
"34","5232",,96,,7994
"34","52321",,96,,7994
"34","5239",,8823,,1160050
"34","524",,11488,,756029
"34","5241",,16,,1159
"34","5242",,11472,,754870
"34","52421",,7120,,515161
"34","52429",,4352,,239709
"34","53",,88835,,7025333
"34","531",,87146,,6872670
"34","5311",,34492,,4438800
"34","5312",,29452,,1119897
"34","53121",,29452,,1119897
"34","5313",,23202,,1313973
"34","53131",,4375,,280700
"34","53132",,1531,,67339
"34","53139",,17296,,965934
"34","532",,1631,,146830
"34","5321",,426,,32111
"34","5322",,379,,18021
"34","53221",,35,,1547
"34","53222",,14,,673
"34","53223",,103,,5182
"34","53229",,227,,10619
"34","5323",,123,,10850
"34","53231",,123,,10850
"34","5324",,703,,85848
"34","533",,58,,5833
"34","5331",,58,,5833
"34","53311",,58,,5833
"34","54",,102673,,5044135
"34","541",,102673,,5044135
"34","5411",,9145,,554003
"34","5412",,12484,,340624
"34","54121",,12484,,340624
"34","541211",,1903,,105184
"34","541213",,3487,,65355
"34","541214",,134,,4108
"34","541219",,6960,,165977
"34","5413",,6791,,358740
"34","54131",,1691,,98096
"34","54132",,762,,40951
"34","54133",,2979,,172592
"34","54134",,588,,16103
"34","54135",,336,,15221
"34","54136",,45,,1732
"34","54137",,222,,9755
"34","54138",,168,,4290
"34","5414",,6267,,252413
"34","5415",,13313,,720266
"34","54151",,13313,,720266
"34","5416",,18098,,997936
"34","5417",,1105,,52455
"34","5418",,4255,,294254
"34","5419",,31215,,1473444
"34","54191",,963,,48253
"34","54192",,2756,,82403
"34","54193",,827,,21750
"34","54194",,290,,13630
"34","54199",,26379,,1307408
"34","56",,31442,,998169
"34","561",,31069,,948258
"34","5611",,4902,,92754
"34","56111",,4902,,92754
"34","5612",,673,,26831
"34","56121",,673,,26831
"34","5613",,756,,55059
"34","5614",,5160,,195426
"34","56141",,1195,,22388
"34","56142",,260,,7095
"34","56143",,631,,21284
"34","56144",,132,,9167
"34","56145",,12,,416
"34","56149",,2930,,135076
"34","5615",,1307,,64024
"34","5616",,1636,,39050
"34","5617",,14645,,396117
"34","56171",,218,,7939
"34","56172",,8868,,167793
"34","56173",,3672,,156298
"34","56174",,561,,14203
"34","56179",,1326,,49884
"34","5619",,1990,,78997
"34","562",,373,,49911
"34","61",,17073,,254346
"34","611",,17073,,254346
"34","62",,46128,,1875666
"34","621",,28462,,1624312
"34","6211",,7560,,729001
"34","62111",,7560,,729001
"34","621111",,6068,,621889
"34","621112",,1492,,107112
"34","6212",,1775,,129918
"34","62121",,1775,,129918
"34","6213",,12598,,569126
"34","62131",,1043,,72080
"34","62132",,463,,29786
"34","62133",,3316,,163373
"34","62134",,3175,,110983
"34","62139",,4601,,192904
"34","621391",,277,,24640
"34","621399",,4324,,168264
"34","6214",,321,,26485
"34","6215",,665,,39282
"34","62151",,665,,39282
"34","6216",,4106,,74233
"34","62161",,4106,,74233
"34","6219",,1437,,56267
"34","623",,1555,,35754
"34","624",,16111,,215600
"34","6241",,3705,,68740
"34","6242",,138,,1288
"34","6243",,360,,7724
"34","62431",,360,,7724
"34","6244",,11908,,137848
"34","62441",,11908,,137848
"34","71",,29135,,784170
"34","711",,24933,,607987
"34","7111",,1234,,29662
"34","7112",,2206,,66129
"34","71121",,2206,,66129
"34","7113",,1304,,61219
"34","7114",,1125,,52125
"34","71141",,1125,,52125
"34","7115",,19064,,398852
"34","71151",,19064,,398852
"34","712",,166,,2342
"34","7121",,166,,2342
"34","713",,4036,,173841
"34","7131",,151,,8543
"34","7132",,315,,26975
"34","7139",,3570,,138323
"34","72",,8333,,449198
"34","721",,1105,,59984
"34","7211",,711,,39783
"34","7212",,76,,7266
"34","72121",,76,,7266
"34","7213",,318,,12935
"34","72131",,318,,12935
"34","722",,7228,,389214
"34","7221",,1092,,85833
"34","72211",,1092,,85833
"34","7222",,2238,,157919
"34","72221",,2238,,157919
"34","7223",,3406,,114954
"34","7224",,492,,30508
"34","72241",,492,,30508
"34","81",,60635,,1988062
"34","811",,12831,,612987
"34","8111",,4320,,277736
"34","81111",,2374,,145351
"34","81112",,921,,66396
"34","81119",,1025,,65989
"34","8112",,1089,,43804
"34","81121",,1089,,43804
"34","8113",,949,,66576
"34","81131",,949,,66576
"34","8114",,6473,,224871
"34","81141",,881,,35580
"34","81142",,479,,18335
"34","81143",,138,,5445
"34","81149",,4975,,165511
"34","812",,43736,,1307757
"34","8121",,12123,,289968
"34","81211",,8783,,222664
"34","812111",,2112,,50167
"34","812112",,4934,,114894
