state_and_county_fips_code,total_emissions,YEAR
37031,380325.016080479,2011
37033,131106.182463274,2011
37035,1132632.779091181,2011
37037,379482.787716766,2011
37039,148055.97225893202,2011
37041,64839.2342277988,2011
37043,48545.498686284496,2011
37045,554410.349563355,2011
37047,394709.914640313,2011
37049,621304.383120367,2011
37051,2238411.72816678,2011
37053,179772.307484793,2011
37055,283971.18323519797,2011
37057,970208.2987849211,2011
37059,290620.282456213,2011
37061,397119.13712470897,2011
37063,1771712.73179062,2011
37065,356490.163982125,2011
37067,1704966.974828654,2011
37069,299747.813871005,2011
37071,1367096.741044607,2011
37073,58322.0848661448,2011
37075,42317.57538072261,2011
37077,395759.010738911,2011
37079,117307.54878554199,2011
37081,2720569.33964705,2011
37083,406908.006756246,2011
37085,537590.7953252561,2011
37087,532372.6221153081,2011
37089,599786.114522785,2011
37091,114511.525769886,2011
37093,207829.747192624,2011
37095,30730.4753182737,2011
37097,1208449.913331929,2011
37099,303199.021895616,2011
37101,1370045.747797935,2011
37103,98326.7578682265,2011
37105,319164.695190665,2011
37107,361304.997696739,2011
37109,476664.53621118603,2011
37111,371799.043936814,2011
37113,191363.420052318,2011
37115,122266.543666619,2011
37117,168004.608407645,2011
37119,7165812.49689721,2011
37121,68580.786321083,2011
37123,177066.913559854,2011
37125,492235.25322272297,2011
37127,815593.704241082,2011
37129,1062763.319125506,2011
37131,166646.842522622,2011
37133,1122818.681361648,2011
37135,1048346.648283823,2011
37137,64813.7348499952,2011
37139,183494.20193271802,2011
37141,390509.49635815097,2011
37143,75826.2853129284,2011
37145,161091.90909314202,2011
37147,900297.293760811,2011
37149,184169.57860587,2011
37151,782122.223512212,2011
37153,288138.412254988,2011
37155,934106.387841126,2011
37157,552849.4582889,2011
37159,1062212.163628031,2011
37161,349069.795864159,2011
37163,443817.926239307,2011
37165,229330.995491794,2011
37167,269787.895949972,2011
37169,207947.57346632,2011
37171,547548.511603278,2011
37173,143641.206938045,2011
37175,141892.591108191,2011
37177,32736.7064831671,2011
37179,1100673.581260545,2011
37181,280863.245409008,2011
37183,5276823.911830421,2011
37185,128775.48074292,2011
37187,78661.2149140669,2011
37189,260307.859656963,2011
37191,661911.753729959,2011
37193,372418.441833314,2011
37195,556080.075800389,2011
37197,292801.194079485,2011
37199,89651.65876995999,2011
45001,122466.4366915356,2011
45003,1080760.744487214,2011
45005,63327.857584859004,2011
45007,1250231.853448368,2011
45009,97505.2621797223,2011
45011,125382.7484873152,2011
45013,779078.013475978,2011
45015,966337.217943518,2011
45017,271119.0167542259,2011
45019,2262509.51669399,2011
45021,469710.21343694703,2011
45023,330415.718342502,2011
45025,268336.827219009,2011
45027,357652.115285287,2011
45029,483231.74114894203,2011
45031,430063.461922317,2011
45033,319104.736633302,2011
45035,703142.407043174,2011
45037,128615.2533936164,2011
45039,287432.908138439,2011
45041,926380.7879455839,2011
45043,406656.971107206,2011
45045,2481504.28093842,2011
45047,338624.854308314,2011
45049,163191.87514424918,2011
45051,1777039.11520409,2011
45053,502140.115712839,2011
45055,467570.760569561,2011
45057,385613.508378307,2011
45059,501551.206826488,2011
45061,202834.5817350669,2011
45063,1799752.0308875,2011
45065,63841.606294669196,2011
45067,231055.281258043,2011
45069,170396.7116294227,2011
45071,404956.09791951,2011
45073,392155.143827487,2011
45075,880759.552759806,2011
45077,557731.791276267,2011
45079,2347086.23419639,2011
45081,123624.3536556622,2011
45083,1913086.8592094,2011
45085,626082.803934317,2011
45087,147911.866740399,2011
45089,209003.25859970102,2011
45091,1246737.211344155,2011
47001,541383.009172228,2011
47003,211747.031575262,2011
47005,202595.801733824,2011
47007,78446.2851872512,2011
47009,704965.843784389,2011
47011,775064.886961575,2011
47013,559078.559058573,2011
47015,71296.3053702234,2011
47017,168513.6608214026,2011
47019,296723.599388203,2011
47021,306163.019498002,2011
47023,82056.2752819294,2011
47025,181921.8117054627,2011
47027,48808.490057648996,2011
47029,326927.435367994,2011
47031,572921.226539555,2011
47033,105047.8422493757,2011
47035,592469.9475411,2011
47037,5274541.04121533,2011
47039,162981.976137806,2011
47041,65431.567050555605,2011
47043,446766.720219044,2011
47045,248248.78245849902,2011
47047,380601.468486781,2011
47049,108776.4006969756,2011
47051,198802.713563253,2011
47053,211964.1930661802,2011
47055,263301.917120024,2011
47057,146435.5336304293,2011
47059,623558.912329938,2011
47061,141460.3015306319,2011
47063,437691.214542298,2011
47065,2477532.66617904,2011
47067,27863.5389420709,2011
47069,129802.65942865491,2011
47071,133882.3819736504,2011
47073,318192.430233141,2011
47075,336935.906322454,2011
47077,528205.090911251,2011
47079,197113.86603630878,2011
47081,284628.877509505,2011
47083,35533.3194902971,2011
47085,243320.11221272498,2011
47087,48081.870678369,2011
47089,647558.43908642,2011
47091,67363.8344587578,2011
47093,3373102.10095744,2011
47095,31885.0873925784,2011
47097,137484.2894197939,2011
47099,239981.44283570998,2011
47101,54779.9300813036,2011
47103,199254.57045849398,2011
47105,597385.777573255,2011
47107,534078.771212153,2011
47109,201403.346712086,2011
47111,118681.8078839563,2011
47113,1032729.8881159379,2011
47115,612070.468680222,2011
47117,189955.385726922,2011
47119,529820.724987946,2011
47121,55324.959803055,2011
47123,297005.528840862,2011
47125,950641.08817679,2011
47127,34748.3980565463,2011
47129,111089.1275071811,2011
47131,208729.288947967,2011
47133,133040.3408658067,2011
47135,46489.3465702307,2011
47137,35177.2605886972,2011
47139,132710.1757606791,2011
47141,634239.948948496,2011
47143,177745.5186376589,2011
47145,508077.445156351,2011
47147,748293.9086908,2011
47149,1599335.102708206,2011
47151,117577.0031657549,2011
47153,97603.0278486266,2011
47155,615191.569944176,2011
47157,5307421.76288484,2011
47159,254384.104151838,2011
47161,94992.81063796079,2011
47163,1123610.888989729,2011
47165,997723.114933079,2011
47167,256264.406617836,2011
47169,45183.6283970426,2011
47171,127735.005029557,2011
47173,80754.8010863963,2011
47175,41897.7996929498,2011
47177,196700.1975024606,2011
47179,752829.040392392,2011
47181,93249.6600184656,2011
47183,179901.9629231981,2011
47185,152912.1000317295,2011
47187,1218310.984659507,2011
47189,970228.255360375,2011
17001,284418.387271533,2011
17003,71021.6672298968,2011
17005,176894.6031166778,2011
17007,336378.021716612,2011
17009,32773.6733065133,2011
17011,336788.035700827,2011
17013,21948.2260551181,2011
17015,80545.4374446857,2011
17017,62342.2405515448,2011
17019,1105734.0379742999,2011
17021,192456.622657596,2011
17023,235152.5997925249,2011
17025,86583.98288352649,2011
17027,227734.331545592,2011
17029,320480.030188761,2011
17031,19603703.50236391,2011
17033,97110.0853322906,2011
17035,208427.6423814793,2011
17037,530287.162439034,2011
17039,121719.4472063127,2011
17041,172555.7030871967,2011
17043,4948167.84701778,2011
17045,94846.6263043505,2011
17047,43701.2517511705,2011
17049,425506.800650365,2011
17051,273643.9624221172,2011
17053,97076.3073774393,2011
17055,316942.95855448704,2011
17057,178171.448874057,2011
17059,42947.4993904706,2011
17061,67483.4852564694,2011
17063,447347.026605629,2011
17065,48510.826720580604,2011
17067,113047.65523436571,2011
17069,22214.8572589578,2011
17071,64661.8423468122,2011
17073,456745.685813212,2011
17075,331511.172856591,2011
17077,277359.487585557,2011
17079,76319.7696975706,2011
17081,452379.42749261204,2011
17083,111920.0815991651,2011
17085,131889.9716962991,2011
17087,164466.6203341279,2011
17089,2112357.55571824,2011
17091,582025.446647744,2011
17093,432382.94590927905,2011
17095,330093.97790863697,2011
17097,3209595.85904853,2011
17099,835278.5884397749,2011
17101,90160.78875499411,2011
17103,359609.451541783,2011
17105,333525.604670298,2011
17107,326485.825342534,2011
17109,151161.0098535923,2011
17111,1208558.000711845,2011
17113,1115923.487968793,2011
17115,560851.4747848529,2011
17117,254777.776508854,2011
17119,1781556.53748929,2011
17121,302442.706460637,2011
17123,116843.62765226541,2011
17125,68720.3665432315,2011
17127,135909.18681113012,2011
17129,52336.823711784,2011
17131,78488.9098224137,2011
17133,217712.013895531,2011
17135,311577.877758079,2011
17137,209882.560467357,2011
17139,95316.9544390411,2011
17141,421258.83973579796,2011
17143,1009122.8924116631,2011
17145,110230.4588166425,2011
17147,154102.7048352156,2011
17149,163723.8578822951,2011
17151,26803.1980337895,2011
17153,84376.0204810637,2011
17155,36466.3200394229,2011
17157,154119.8070149136,2011
17159,84089.0109564741,2011
17161,732798.222538377,2011
17163,1680945.38149589,2011
17165,141293.0005434886,2011
17167,1267413.520144215,2011
17169,50344.929972157304,2011
17171,53937.7063646179,2011
17173,148029.461907255,2011
17175,38307.4846811363,2011
17177,218898.67012099898,2011
17179,767387.605304462,2011
17181,147801.0181301078,2011
17183,461699.120959396,2011
17185,53465.8564986742,2011
17187,120866.2928107416,2011
17189,223197.2010486759,2011
17191,156796.5187322936,2011
17193,131858.94102497658,2011
17195,323525.37331360497,2011
17197,3434119.53631059,2011
17199,486074.498225321,2011
17201,1462835.177306689,2011
17203,291768.116202646,2011
18001,202891.254841908,2011
18003,2555859.86638898,2011
18005,706220.885661995,2011
18007,70115.120164262,2011
18009,62264.1979349393,2011
18011,611725.529031249,2011
18013,126565.7536666333,2011
18015,129475.6299800694,2011
18017,180537.54219436,2011
18019,728361.5613287711,2011
18021,273439.686011558,2011
18023,314388.115740453,2011
18025,148813.6345971105,2011
18027,183301.134409413,2011
18029,415619.471190295,2011
18031,254025.73544808401,2011
18033,344047.857219602,2011
18035,831458.834936126,2011
18037,246219.553811682,2011
18039,1193387.53275356,2011
18041,118279.67635379931,2011
18043,411986.3294372,2011
18045,163699.7269293611,2011
18047,180902.66806236198,2011
18049,143946.1493408069,2011
18051,294850.654620755,2011
18053,446296.988676426,2011
18055,207843.592381427,2011
18057,1668587.469156518,2011
18059,651664.385299664,2011
18061,346767.036526431,2011
18063,975332.943163681,2011
18065,497549.251498974,2011
18067,463986.468111673,2011
18069,392848.067564775,2011
18071,455059.54944876,2011
18073,461798.517603024,2011
18075,116841.074301045,2011
18077,188286.78715057802,2011
18079,194705.5635333896,2011
18081,966733.421549393,2011
18083,243492.230158374,2011
18085,440395.460083941,2011
18087,362098.29541742,2011
18089,2939341.99850552,2011
18091,1096693.704972892,2011
18093,306504.022743249,2011
18095,944298.515520241,2011
18097,6925196.76415344,2011
18099,382611.939034525,2011
18101,93887.9947513527,2011
18103,257200.396732257,2011
18105,634996.010764205,2011
18107,336162.964464678,2011
18109,584764.2629117339,2011
18111,180754.1863725376,2011
18113,290852.982677874,2011
18115,39946.3403309634,2011
18117,139669.1335037049,2011
18119,181282.186799617,2011
18121,91779.0510755425,2011
18123,175500.732175296,2011
18125,108133.9286890201,2011
18127,1175807.243466412,2011
18129,261346.730355457,2011
18131,89991.4508644357,2011
18133,412227.71691644395,2011
18135,163948.9906525934,2011
18137,261084.103812059,2011
18139,113539.9252945518,2011
18141,1702718.827452856,2011
18143,214019.547392776,2011
18145,455471.649045421,2011
18147,214660.174981274,2011
18149,177862.54600164702,2011
18151,436018.934028282,2011
18153,186003.088868426,2011
18155,68452.1690666218,2011
18157,894526.200959367,2011
18159,140179.20762619522,2011
18161,57864.200864907696,2011
18163,1205545.14255715,2011
18165,182788.7118671306,2011
18167,805434.30424208,2011
18169,177712.544292589,2011
18171,78149.6071405539,2011
18173,451189.339830738,2011
18175,174318.642714166,2011
18177,615028.21111368,2011
18179,136158.02457699442,2011
18181,305461.215231549,2011
18183,276890.9971643,2011
26001,80882.41501418801,2011
26003,70461.967813275,2011
26005,695426.6461759349,2011
26007,162624.6541506856,2011
26009,192579.646324899,2011
26011,139853.0625041886,2011
26013,83286.153806181,2011
26015,209583.307953097,2011
26017,617512.957777495,2011
26019,106813.117595567,2011
26021,1085364.72911832,2011
26023,255171.4983535628,2011
26025,988388.51591577,2011
26027,237463.4026955293,2011
26029,142085.5215423438,2011
26031,158118.4333918055,2011
26033,168722.4858704071,2011
26035,172350.65861549153,2011
26037,591201.5556820469,2011
26039,128778.912979844,2011
26041,255386.29843552702,2011
26043,143511.715762562,2011
26045,582378.442506081,2011
26047,144523.59391409866,2011
26049,2421656.1938167,2011
26051,99888.4435818634,2011
26053,100849.86994539801,2011
26055,410855.347170764,2011
26057,263320.828083583,2011
26059,257019.562799364,2011
26061,130658.7875379892,2011
26063,166221.936733055,2011
26065,1263303.178437308,2011
26067,358860.43335124,2011
26069,131378.3654184306,2011
26071,99678.532849287,2011
26073,296813.3239357219,2011
26075,931454.940801844,2011
26077,1281351.8399826998,2011
26079,155191.206506351,2011
26081,2965491.71366806,2011
26083,18534.835664554,2011
26085,81768.824701706,2011
26087,472670.787707266,2011
26089,118335.3416585917,2011
26091,538658.87987831,2011
26093,1243044.719517821,2011
26095,50851.69835174,2011
26097,127238.04333136331,2011
26099,3730273.92683505,2011
26101,115888.6609156974,2011
26103,329870.26892336307,2011
26105,125141.7782594143,2011
26107,210848.3446671589,2011
26109,194490.316969522,2011
26111,382320.2915187549,2011
26113,61640.8440653195,2011
26115,1072041.4098389,2011
26117,285747.2381761664,2011
26119,65442.343504766,2011
26121,800791.543941318,2011
26123,175543.0826431513,2011
26125,7189164.558503074,2011
26127,122338.9430627084,2011
26129,140696.6196563994,2011
26131,80342.859696994,2011
26133,167061.626639146,2011
26135,57271.813785457,2011
26137,153703.925839366,2011
26139,1155385.90441246,2011
26141,100525.3867586,2011
26143,172547.30355324698,2011
26145,1023628.991228991,2011
26147,877206.76013763,2011
26149,328772.022345858,2011
26151,221884.304322293,2011
26153,121403.764810689,2011
26155,408227.427079928,2011
26157,309636.39787241997,2011
26159,511898.19524932397,2011
26161,2148488.27057406,2011
26163,9104962.1118499,2011
26165,175884.864199766,2011
27001,137628.40746492692,2011
27003,1913999.1561034,2011
27005,223399.7748961891,2011
27007,238426.93357643002,2011
27009,290653.310034328,2011
27011,36384.44791663345,2011
27013,364496.053486536,2011
27015,139407.676662053,2011
27017,282358.4816843869,2011
27019,499881.13681945,2011
27021,233520.868885081,2011
27023,89849.786202357,2011
27025,438826.50866130396,2011
27027,417178.1901118604,2011
27029,62578.4733487642,2011
27031,63261.0355949921,2011
27033,77198.55403837659,2011
27035,451850.655152097,2011
27037,2424211.533809193,2011
27039,115235.809067468,2011
27041,326934.65527965,2011
27043,134081.38341211248,2011
27045,121416.0503389435,2011
27047,325407.4374429756,2011
27049,372742.03622649104,2011
27051,69949.3089691412,2011
27053,6839480.05570375,2011
27055,108083.238207715,2011
27057,139017.4033027363,2011
27059,218150.49767018,2011
27061,282925.8616554739,2011
27063,136914.2285840805,2011
27065,97293.22588656521,2011
27067,271534.1417755069,2011
27069,43459.73430579565,2011
27071,82504.81879371,2011
27073,56949.4089930698,2011
27075,92355.6815803111,2011
27077,26929.311508977098,2011
27079,153582.7762663753,2011
27081,41166.7750128108,2011
27083,161907.0796011846,2011
27085,209657.4010892163,2011
27087,39172.455782477,2011
27089,84508.3671938773,2011
27091,180195.0186336816,2011
27093,143415.12569979992,2011
27095,222150.12932486003,2011
27097,276256.205360726,2011
27099,243286.9337147293,2011
27101,58909.75224642884,2011
27103,219417.635153413,2011
27105,170641.1236160451,2011
27107,53187.7440765346,2011
27109,839430.727472784,2011
27111,435540.64299228403,2011
27113,83170.49399233039,2011
27115,324677.240718392,2011
27117,61608.9468840297,2011
27119,225138.5258113867,2011
27121,77233.9196557055,2011
27123,2838593.02394147,2011
27125,29961.09784177288,2011
27127,123590.9233362635,2011
27129,128495.5290898748,2011
27131,412870.087467137,2011
27133,96766.6984124154,2011
27135,92888.490934687,2011
27137,1269902.438081233,2011
27139,790585.044934028,2011
27141,537527.822408813,2011
27143,103479.7103472124,2011
27145,1072443.082483508,2011
27147,299527.9778753308,2011
27149,57070.84969338249,2011
27151,70430.4997739354,2011
27153,161151.4809289435,2011
27155,25441.34215684721,2011
27157,118740.8028406062,2011
27159,84277.0584902512,2011
27161,106598.4983542882,2011
27163,1417868.777840501,2011
27165,91097.8740554391,2011
27167,89759.7452927629,2011
27169,347796.769443975,2011
27171,881975.882094846,2011
27173,73577.0771510479,2011
39001,217037.338737366,2011
39003,835958.3348458,2011
39005,468983.961859371,2011
39007,724978.566771235,2011
39009,427786.345416073,2011
39011,436616.591305537,2011
39013,606343.414145597,2011
39015,316413.857008086,2011
39017,2006707.29063997,2011
39019,180396.133690123,2011
39021,257251.455868825,2011
39023,1173625.378951687,2011
39025,1248804.121235392,2011
39027,407827.04956931,2011
39029,726768.097175561,2011
39031,276716.865700018,2011
39033,345637.994509446,2011
39035,5229398.36937603,2011
39037,375132.553815522,2011
39039,325398.679065705,2011
39041,1255084.097875458,2011
39043,820410.98746677,2011
39045,877916.020076554,2011
39047,368880.16458704503,2011
39049,7065368.37740267,2011
39051,416898.63107631,2011
39053,268807.283490783,2011
39055,686184.461999371,2011
39057,1327707.505773494,2011
39059,499838.60282441403,2011
39061,5455295.79978849,2011
39063,758134.696466374,2011
39065,237924.10584387,2011
39067,143356.978605089,2011
39069,261652.497308213,2011
39071,294764.408601411,2011
39073,250844.194328798,2011
39075,210910.17010294698,2011
39077,352309.437633798,2011
39079,288338.55189835303,2011
39081,466035.95014400803,2011
39083,356367.469855677,2011
39085,1514213.50643809,2011
39087,398597.685142638,2011
39089,1266434.658964527,2011
39091,406726.655383503,2011
39093,1761465.06532527,2011
39095,2744747.67412063,2011
39097,453282.616802152,2011
39099,1832909.18947361,2011
39101,468713.128574485,2011
39103,1114141.143281893,2011
39105,206821.904524287,2011
39107,326274.249987641,2011
39109,887296.666353208,2011
39111,143328.300291241,2011
39113,3914370.5283843298,2011
39115,117078.3825289494,2011
39117,367673.079692795,2011
39119,761885.068869294,2011
39121,155881.07794478402,2011
39123,330204.937732285,2011
39125,191479.797757029,2011
39127,209095.82410793798,2011
39129,431720.836029945,2011
39131,235488.96891610802,2011
39133,1330737.937660272,2011
39135,350874.784058433,2011
39137,257937.291255386,2011
39139,994071.6977537019,2011
39141,572740.068676422,2011
39143,661530.3594753881,2011
39145,542001.175733418,2011
39147,366107.578582648,2011
39149,439399.858180445,2011
39151,2501537.88750471,2011
39153,3837187.12928004,2011
39155,1484441.079493783,2011
39157,702184.560021929,2011
39159,457075.655621867,2011
39161,305702.712165674,2011
39163,109015.93018303819,2011
39165,1319698.499953307,2011
39167,517838.08089261304,2011
39169,776728.2821241131,2011
39171,360413.51790655,2011
39173,1198914.591194195,2011
39175,298414.816121385,2011
55001,140005.24169900359,2011
55003,116751.55479716211,2011
55005,317648.518694409,2011
55007,183806.585926946,2011
55009,1343731.699990978,2011
55011,111419.07642816889,2011
55013,124443.1590276975,2011
55015,202001.295977929,2011
55017,496746.304594129,2011
55019,221660.274083274,2011
55021,651879.980899029,2011
55023,118717.8453904714,2011
55025,3051293.99243693,2011
55027,549259.412959307,2011
55029,195545.89309198648,2011
55031,300603.281665079,2011
55033,441266.945547232,2011
55035,657531.936627051,2011
55037,44788.1885588247,2011
55039,655959.752343171,2011
55041,86053.9256669541,2011
55043,328288.574411173,2011
55045,186024.588410199,2011
55047,119000.37511042091,2011
55049,237565.443338374,2011
55051,66215.2034769366,2011
55053,401473.314637596,2011
55055,670638.986448373,2011
55057,471724.117037696,2011
55059,750524.921970249,2011
55061,97034.546352898,2011
55063,591086.646087883,2011
55065,133876.3182934783,2011
55067,133888.5839902196,2011
55069,224924.379907964,2011
55071,471774.54269128403,2011
55073,956682.39547866,2011
55075,281596.869473311,2011
55077,189989.289402915,2011
55078,17615.59880124307,2011
55079,3835578.4374222,2011
55081,490521.752956694,2011
55083,288544.854358932,2011
55085,304096.757379811,2011
55087,862001.855136577,2011
55089,500735.919911844,2011
55091,51862.4359090366,2011
55093,197521.251340926,2011
55095,269603.926049746,2011
55097,536542.597870424,2011
55099,103937.130407992,2011
55101,837945.8668884271,2011
55103,123527.9451570892,2011
55105,988739.943269085,2011
55107,100467.2394065019,2011
55109,760242.146695707,2011
55111,533629.084321961,2011
55113,140211.3785420777,2011
55115,344166.99017594,2011
55117,542651.663339587,2011
55119,117853.3169195316,2011
55121,226821.955526835,2011
55123,160500.973688674,2011
55125,182791.757005233,2011
55127,578270.678168291,2011
55129,169935.47856815302,2011
55131,814282.473778679,2011
55133,2209093.70152074,2011
55135,368344.915331007,2011
55137,256120.448616238,2011
55139,984195.504220446,2011
55141,391777.734794289,2011
5001,102056.5578483933,2011
5003,125420.7360416994,2011
5005,211864.12604136902,2011
5007,1131744.800835192,2011
5009,232358.694317692,2011
5011,39969.2136960417,2011
5013,59645.377348562004,2011
5015,120672.4999019978,2011
5017,107673.9148658522,2011
5019,415500.631406698,2011
5021,76431.33284132999,2011
5023,102040.9268748282,2011
5025,62930.6397045101,2011
5027,132910.2918163809,2011
5029,302835.213791025,2011
5031,609416.593900635,2011
5033,594134.67438685,2011
5035,760176.146983687,2011
5037,88017.0017233862,2011
5039,48194.170004518106,2011
5041,78294.91373947,2011
5043,106766.7036137434,2011
5045,700625.585059582,2011
5047,245775.34389605158,2011
5049,103520.1042475487,2011
5051,549832.690467725,2011
5053,147155.7424913928,2011
5055,199858.4793407463,2011
5057,377145.40818285,2011
5059,467332.100449393,2011
5061,50185.5245886105,2011
5063,215347.56174277238,2011
5065,66264.8764376705,2011
5067,142432.0041890969,2011
5069,567887.523354536,2011
5071,333934.210304257,2011
5073,56135.9752837521,2011
5075,145034.3556317047,2011
5077,50643.004128175,2011
5079,94571.2771679477,2011
5081,89025.527315886,2011
5083,84880.7174709439,2011
5085,692729.949931015,2011
5087,111048.62125227401,2011
5089,109300.82453071649,2011
5091,477940.10727066,2011
5093,478651.639753665,2011
5095,239587.03129764198,2011
5097,65813.9784798737,2011
5099,170622.4879651485,2011
5101,46346.2906224523,2011
5103,140358.1680494038,2011
5105,55303.7102037104,2011
5107,95184.00568499329,2011
5109,55760.6256484106,2011
5111,191671.1253636969,2011
5113,141858.5533614093,2011
5115,462586.232856919,2011
5117,305305.4465402354,2011
5119,3420853.29426885,2011
5121,103610.02176605411,2011
5123,739156.082920566,2011
5125,834153.650615465,2011
5127,90048.0496636481,2011
5129,83695.7688426246,2011
5131,677269.755900076,2011
5133,120681.55029817,2011
5135,129021.9016517834,2011
5137,62461.6655434611,2011
5139,261188.301714805,2011
5141,147504.2156199873,2011
5143,1215809.996384897,2011
5145,487793.801691907,2011
5147,35288.2953668305,2011
5149,111484.1693675104,2011
19001,257051.685971277,2011
19003,57028.7931465526,2011
19005,60886.5949388412,2011
19007,73958.8939439119,2011
19009,69670.3661922647,2011
19011,274232.231928689,2011
19013,542035.982859706,2011
19015,145189.306098791,2011
19017,175456.5080705648,2011
19019,203659.3281535402,2011
19021,126275.21341356401,2011
19023,111617.4247580649,2011
19025,83772.7977851291,2011
19027,132573.2964413592,2011
19029,294693.96930109203,2011
19031,341611.858044231,2011
19033,316433.111509374,2011
19035,101684.7759222789,2011
19037,123464.5178336066,2011
19039,231360.2523468782,2011
19041,96537.57211116761,2011
19043,178739.53767610708,2011
19045,184336.80148641038,2011
19047,131628.75601995,2011
19049,451112.421437181,2011
19051,94825.4051533847,2011
19053,262871.560593771,2011
19055,160634.5692428755,2011
19057,124391.81007274901,2011
19059,65835.9005554587,2011
19061,411416.974338282,2011
19063,56515.77876904001,2011
19065,204381.3457663147,2011
19067,103705.8923770423,2011
19069,304747.353182192,2011
19071,277841.498355565,2011
19073,85673.2448093319,2011
19075,134509.8266043605,2011
19077,63392.8095841866,2011
19079,296052.394051078,2011
19081,78780.05527635649,2011
19083,119695.8167043909,2011
19085,372031.111844921,2011
19087,128352.4442779319,2011
19089,82500.4684836674,2011
19091,85406.8104533107,2011
19093,103468.8577958379,2011
19095,309676.215452991,2011
19097,83363.13183652199,2011
19099,431321.625423365,2011
19101,94262.1442424923,2011
19103,606823.256981578,2011
19105,109687.91759833631,2011
19107,91534.45693019299,2011
19109,170935.72947308322,2011
19111,184550.6161655491,2011
19113,739447.4149346891,2011
19115,107412.8484557437,2011
19117,95085.84530597669,2011
19119,69980.1875375566,2011
19121,110599.0008215263,2011
19123,146880.6320726141,2011
19125,196137.4956277865,2011
19127,191945.9629570391,2011
19129,281560.05297585,2011
19131,38949.0959573903,2011
19133,270348.167926214,2011
19135,93284.5228624965,2011
19137,91433.822226346,2011
19139,148868.9654313314,2011
19141,100447.1222509896,2011
19143,50402.091664128,2011
19145,103939.65420985679,2011
19147,71892.0150076184,2011
19149,158580.3213170966,2011
19151,73122.6184109583,2011
19153,1219285.637627204,2011
19155,1021745.829427333,2011
19157,317020.42557947297,2011
19159,25458.3770059191,2011
19161,144374.7870474756,2011
19163,612667.7663625809,2011
19165,73564.0070248619,2011
19167,208087.008106446,2011
19169,422670.909491692,2011
19171,149475.9695124175,2011
19173,31402.379049906798,2011
19175,68287.2365092786,2011
19177,37227.873913527,2011
19179,129669.7212216409,2011
19181,430411.719630917,2011
19183,195073.30799201172,2011
19185,65680.8862445782,2011
19187,168348.4501473633,2011
19189,38133.7116535901,2011
19191,163312.5207743595,2011
19193,442443.608641451,2011
19195,189564.9225643958,2011
19197,125611.6844164287,2011
20001,93536.5547774164,2011
20003,66999.8261540784,2011
20005,69216.40675889069,2011
20007,30067.779114379,2011
20009,140265.46851447748,2011
20011,104624.9588508578,2011
20013,99959.5166684955,2011
20015,505052.18234918,2011
20017,132674.7542862563,2011
20019,36125.3852790077,2011
20021,149876.4392949454,2011
20023,16595.8788490334,2011
20025,25194.525550880702,2011
20027,38984.1086994583,2011
20029,72797.2293972476,2011
20031,119660.7964567305,2011
20033,11617.677662599,2011
20035,173271.18482221948,2011
20037,158086.5343088819,2011
20039,36740.663225201795,2011
20041,189894.1604976982,2011
20043,83087.35570643761,2011
20045,549165.461891739,2011
20047,45364.6869748253,2011
20049,17238.9928427326,2011
20051,220851.9769599468,2011
20053,131257.2624668813,2011
20055,168506.2861804165,2011
20057,199956.1480732923,2011
20059,261175.65931420302,2011
20061,224079.9008977967,2011
20063,140853.3485709859,2011
20065,16079.1906472075,2011
20067,18885.648465057,2011
20069,70082.4202724358,2011
20071,7800.02765191006,2011
20073,73044.0511962037,2011
20075,33111.2254916613,2011
20077,36389.2488828909,2011
20079,241168.337603414,2011
20081,51745.3088657789,2011
20083,11998.86440728238,2011
20085,122962.111256515,2011
20087,152241.2783875688,2011
20089,27900.2129482412,2011
20091,3127085.80569547,2011
20093,43777.2473187957,2011
20095,79151.5781102153,2011
20097,62148.0553008885,2011
20099,132547.7196571276,2011
20101,10873.84236705715,2011
20103,348380.582928915,2011
20105,51368.6924194029,2011
20107,87934.53669583821,2011
20109,41499.6003565813,2011
20111,260915.390163636,2011
20113,252577.263565708,2011
20115,93844.7672746341,2011
20117,89332.7137540884,2011
20119,68008.728291321,2011
20121,233797.564323268,2011
20123,37765.019895176,2011
20125,227807.56854739902,2011
20127,41837.1236175748,2011
20129,19568.6482697594,2011
20131,74617.7293348458,2011
20133,82648.311716401,2011
20135,19502.167556297398,2011
20137,33787.4080956039,2011
20139,182279.9519785454,2011
20141,28265.253361225,2011
20143,82037.7595766833,2011
20145,35428.9010797392,2011
20147,44232.8345719522,2011
20149,137302.5734864129,2011
20151,98603.0327975629,2011
20153,15312.4489567722,2011
20155,327243.72118774103,2011
20157,65439.089983217,2011
20159,70452.8533556272,2011
20161,257392.1889871223,2011
20163,51075.1492196061,2011
20165,35803.0935145287,2011
20167,133057.624751145,2011
20169,384652.67000204,2011
20171,42365.5038587195,2011
20173,2707033.758399378,2011
20175,108164.75275195831,2011
20177,1053140.157674073,2011
20179,22211.5816713844,2011
20181,117071.48839601861,2011
20183,38824.402278340705,2011
20185,62868.3424151463,2011
20187,13816.3241491562,2011
20189,14162.74942300222,2011
20191,289584.21832937,2011
20193,166952.4869745923,2011
20195,122763.4147301796,2011
20197,166086.0203260301,2011
20199,9483.17768055639,2011
20201,49916.9616675719,2011
20203,13976.213959857141,2011
20205,78793.499208881,2011
20207,37589.9924090769,2011
