FIPS,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
33015,38498404.15,52387875.86,57270575.12,57894224.67,53743522.04,62450098.56,46321096.69,49766554.59,58597265.14,72299996.3,54245529.93,46988152.14,43842102.66,41793026.92,55793569.11,18948443.05,56016743.39,56240810.36,56465773.6,56691636.7,56918403.24,57146076.86,57374661.16,57604159.81,57834576.45,58065914.75,58298178.41,58531371.13,58765496.61,59000558.6,59236560.83,59473507.07,59711401.1,59950246.71,60190047.69,60430807.88,60672531.12,60915221.24,61158882.12,61403517.65,61649131.72,61895728.25,62143311.16,62391884.41,62641451.95,62892017.75
33017,250502.3956,265626.5703,277846.0034,271154.6574,801124.7603,1035781.489,1206659.722,1955143.984,1251221.606,1423893.28,1983632.634,938695.2869,466257.327,286950.904,349517.0316,120888.4005,350915.0997,352318.7601,353728.0351,355142.9473,356563.5191,357989.7731,359421.7322,360859.4192,362302.8568,363752.0683,365207.0765,366667.9048,368134.5765,369607.1148,371085.5432,372569.8854,374060.1649,375556.4056,377058.6312,378566.8657,380081.1332,381601.4577,383127.8636,384660.375,386199.0165,387743.8126,389294.7878,390851.967,392415.3749,393985.0364
34001,0,0,0,0,0,0,419950,198310.0034,185390.1207,182666.9755,178232.456,175840.4945,178087.1371,203024.3527,164225.7275,73090.87811,164882.6304,165542.161,166204.3296,166869.1469,167536.6235,168206.77,168879.5971,169555.1155,170233.3359,170914.2693,171597.9264,172284.3181,172973.4553,173665.3492,174360.0106,175057.4506,175757.6804,176460.7111,177166.554,177875.2202,178586.7211,179301.0679,180018.2722,180738.3453,181461.2987,182187.1439,182915.8925,183647.556,184382.1462,185119.6748
34003,639626646.3,540428357.5,621920854.7,573896972.5,669110646,634550066.7,645823051,588128533.9,616660303.6,616934284.2,566607798.4,585689262.2,624710387.2,617072399.6,670639673.1,255233259.7,673322231.8,676015520.8,678719582.8,681434461.2,684160199,686896839.8,689644427.2,692403004.9,695172616.9,697953307.4,700745120.6,703548101.1,706362293.5,709187742.7,712024493.6,714872591.6,717732082,720603010.3,723485422.3,726379364,729284881.5,732202021,735130829.1,738071352.4,741023637.8,743987732.4,746963683.3,749951538,752951344.2,755963149.6
34009,,,,,,,,61411.99656,45757.87932,40601.02454,48275.544,47761.50547,42388.86289,34199.64733,61936.27247,17975.12189,62184.01756,62432.75363,62682.48465,62933.21459,63184.94744,63437.68723,63691.43798,63946.20373,64201.98855,64458.7965,64716.63169,64975.49822,65235.40021,65496.34181,65758.32718,66021.36049,66285.44593,66550.58771,66816.79006,67084.05722,67352.39345,67621.80303,67892.29024,68163.8594,68436.51484,68710.2609,68985.10194,69261.04235,69538.08652,69816.23886
34013,2506647977,2606480972,2578705248,2677130794,2320054506,2344731234,2586805193,2684325519,2558175072,2503073804,2658025579,2640011706,2625180428,2437876882,2705198858,1224739306,2716019653,2726883732,2737791267,2748742432,2759737401,2770776351,2781859456,2792986894,2804158842,2815375477,2826636979,2837943527,2849295301,2860692482,2872135252,2883623793,2895158288,2906738922,2918365877,2930039341,2941759498,2953526536,2965340642,2977202005,2989110813,3001067256,3013071525,3025123811,3037224306,3049373204
34015,280858127.7,296254633.7,245975533.8,296808618.3,341370715.5,292060473.7,307433525.4,45736571.3,38775344.33,62811219.02,41525511.33,47789794.03,38690092.15,32547074.38,38390929.53,13838023.55,38544493.24,38698671.22,38853465.9,39008879.77,39164915.28,39321574.95,39478861.25,39636776.69,39795323.8,39954505.09,40114323.11,40274780.4,40435879.53,40597623.04,40760013.54,40923053.59,41086745.81,41251092.79,41416097.16,41581761.55,41748088.59,41915080.95,42082741.27,42251072.24,42420076.53,42589756.83,42760115.86,42931156.32,43102880.95,43275292.47
34017,2317955562,2542080964,2639075741,2502778618,2565259147,2545506898,2670635286,2487323702,2669764624,2640655192,2692559274,2653851283,2649692741,2652577127,2815977999,1141556760,2827241911,2838550879,2849905082,2861304702,2872749921,2884240921,2895777885,2907360996,2918990440,2930666402,2942389068,2954158624,2965975258,2977839159,2989750516,3001709518,3013716356,3025771222,3037874306,3050025804,3062225907,3074474810,3086772710,3099119801,3111516280,3123962345,3136458194,3149004027,3161600043,3174246443
34019,2373660.112,1814203.351,3061953.055,1436952.784,3749159.794,1531377.602,3906483.198,648639.837,1371564.083,1224843.296,1112798.644,1306164.579,876331.3424,687359.4977,639788.4707,417807.3669,642347.6245,644917.015,647496.6831,650086.6698,652687.0165,655297.7646,657918.9556,660550.6315,663192.834,665845.6053,668508.9877,671183.0237,673867.7558,676563.2268,679269.4797,681986.5576,684714.5039,687453.3619,690203.1753,692963.988,695735.844,698518.7874,701312.8625,704118.114,706934.5864,709762.3248,712601.3741,715451.7795,718313.5867,721186.841
34021,407733049.4,401288956.6,370450082.6,487507654.3,545850683.2,425271279.5,446666132.6,442488383.4,470519101.7,440038807.5,319128408.2,379827604,435141265.1,312641225.2,429184510.5,158443851.7,430901248.5,432624853.5,434355352.9,436092774.4,437837145.5,439588494,441346848,443112235.4,444884684.3,446664223.1,448450880,450244683.5,452045662.2,453853844.9,455669260.3,457491937.3,459321905.1,461159192.7,463003829.4,464855844.8,466715268.1,468582129.2,470456457.7,472338283.6,474227636.7,476124547.2,478029045.4,479941161.6,481860926.3,483788370
34023,501803931,517382986.4,571025717.2,529726920.9,488191125.8,533413097.2,572819747.9,545553446.9,641601208.9,513873929.8,525260704.2,534522294.1,523098973,557018890.6,624666380.2,250497406.4,627165045.7,629673705.9,632192400.7,634721170.3,637260055,639809095.2,642368331.6,644937804.9,647517556.1,650107626.4,652708056.9,655318889.1,657940164.6,660571925.3,663214213,665867069.9,668530538.1,671204660.3,673889478.9,676585036.8,679291377,682008542.5,684736576.7,687475523,690225425.1,692986326.8,695758272.1,698541305.2,701335470.4,704140812.3
34033,,,,,,,,15145536.54,21763758.47,17690641.13,12805039.48,25618146.98,21500772.62,12075090.48,18798366.71,8280118.027,18873560.18,18949054.42,19024850.63,19100950.04,19177353.84,19254063.25,19331079.51,19408403.82,19486037.44,19563981.59,19642237.51,19720806.46,19799689.69,19878888.45,19958404,20038237.62,20118390.57,20198864.13,20279659.59,20360778.23,20442221.34,20523990.22,20606086.19,20688510.53,20771264.57,20854349.63,20937767.03,21021518.1,21105604.17,21190026.59
34035,113550563.3,120330325.5,96107455.03,103596372.6,126764496.9,131959462.3,112637571.8,169184939.1,117735744.3,145700907.6,128674852.5,148429010.7,99680662.66,131816825,130096402.1,41595820.32,130616787.7,131139254.9,131663811.9,132190467.1,132719229,133250105.9,133783106.4,134318238.8,134855511.7,135394933.8,135936513.5,136480259.6,137026180.6,137574285.3,138124582.5,138677080.8,139231789.1,139788716.3,140347871.2,140909262.6,141472899.7,142038791.3,142606946.4,143177374.2,143750083.7,144325084.1,144902384.4,145481993.9,146063921.9,146648177.6
34037,0,0,0,0,0,0,0,0,196266.4356,423515.3973,252384.0196,293243.995,453537.2793,282146.9317,299927.6059,128266.7591,301127.3163,302331.8256,303541.1529,304755.3175,305974.3388,307198.2362,308427.0291,309660.7372,310899.3802,312142.9777,313391.5496,314645.1158,315903.6963,317167.311,318435.9803,319709.7242,320988.5631,322272.5174,323561.6074,324855.8539,326155.2773,327459.8984,328769.738,330084.8169,331405.1562,332730.7768,334061.6999,335397.9467,336739.5385,338086.4967
34039,527183054.8,446981398.1,464523686.2,488902657.3,475890086.2,433707662.5,445550698.1,426502677.6,477576917.3,427884714.5,578542461.6,504700918.2,459747122.4,471488218.6,491541951.6,163641380.3,493508119.4,495482151.9,497464080.5,499453936.8,501451752.5,503457559.5,505471389.8,507493275.3,509523248.4,511561341.4,513607586.8,515662017.2,517724665.2,519795563.9,521874746.1,523962245.1,526058094.1,528162326.5,530274975.8,532396075.7,534525660,536663762.6,538810417.7,540965659.4,543129522,545302040.1,547483248.2,549673181.2,551871874,554079361.5
34041,3888816.386,3083043.954,3972513.001,3582925.342,2314411.842,2903351.881,5546463.048,905969.8311,1422336.925,1264101.094,1901208.757,1385553.077,959290.5875,1266676.676,1452872.134,646102.0457,1458683.622,1464518.357,1470376.43,1476257.936,1482162.968,1488091.619,1494043.986,1500020.162,1506020.243,1512044.324,1518092.501,1524164.871,1530261.53,1536382.576,1542528.107,1548698.219,1554893.012,1561112.584,1567357.034,1573626.463,1579920.968,1586240.652,1592585.615,1598955.957,1605351.781,1611773.188,1618220.281,1624693.162,1631191.935,1637716.703
35001,15866616,18521934,19970554,22274436,24381500,25862530,27742118,25924245.34,25577249.44,26196392.48,24174480.51,22356859.53,19571273.7,19451239.23,19442700.59,9581587.952,19520471.4,19598553.28,19676947.5,19755655.29,19834677.91,19914016.62,19993672.68,20073647.38,20153941.97,20234557.73,20315495.96,20396757.95,20478344.98,20560258.36,20642499.39,20725069.39,20807969.67,20891201.55,20974766.35,21058665.42,21142900.08,21227471.68,21312381.57,21397631.09,21483221.62,21569154.5,21655431.12,21742052.85,21829021.06,21916337.14
35013,,,,,,,,0,0,0,0,0,0,520,88595,93430,88949.38,89305.17752,89662.39823,90021.04782,90381.13201,90742.65654,91105.62717,91470.04968,91835.92988,92203.2736,92572.08669,92942.37504,93314.14454,93687.40111,94062.15072,94438.39932,94816.15292,95195.41753,95576.1992,95958.504,96342.33801,96727.70737,97114.6182,97503.07667,97893.08898,98284.66133,98677.79998,99072.51118,99468.80122,99866.67643
35043,,,,,,,,2960654.659,3319272.555,2531281.518,2091179.485,1974830.469,2226682.296,2033238.766,840333.4054,1190190.048,843694.739,847069.518,850457.796,853859.6272,857275.0657,860704.166,864146.9827,867603.5706,871073.9849,874558.2808,878056.5139,881568.74,885095.015,888635.395,892189.9366,895758.6963,899341.7311,902939.0981,906550.8544,910177.0579,913817.7661,917473.0372,921142.9293,924827.501,928526.811,932240.9183,935969.8819,939713.7615,943472.6165,947246.507
35049,636785,658009,701510,776311,866123,930136,1014260,1078106,1118827,1133229,1104075,1025814,989686,937652,428124,155422,429836.496,431555.842,433282.0654,435015.1936,436755.2544,438502.2754,440256.2845,442017.3096,443785.3789,445560.5204,447342.7625,449132.1335,450928.6621,452732.3767,454543.3062,456361.4794,458186.9254,460019.6731,461859.7518,463707.1908,465562.0195,467424.2676,469293.9647,471171.1405,473055.8251,474948.0484,476847.8406,478755.232,480670.2529,482592.9339
36001,,,,,,,,25311849.75,27826349.14,31234024.07,32799473.25,35465006.9,32735190.56,29580097.84,23386342.58,20414561.96,23479887.95,23573807.5,23668102.73,23762775.14,23857826.24,23953257.55,24049070.58,24145266.86,24241847.93,24338815.32,24436170.58,24533915.26,24632050.92,24730579.13,24829501.44,24928819.45,25028534.73,25128648.87,25229163.46,25330080.12,25431400.44,25533126.04,25635258.54,25737799.58,25840750.78,25944113.78,26047890.23,26152081.79,26256690.12,26361716.88
36005,8997223340,9244471103,9289112839,9550369088,9369045481,9484015071,9599472585,9315452731,9292249512,9385492934,9473366296,9613383242,9616234499,9614346753,9893476607,4650829692,9933050513,9972782715,10012673846,10052724541,10092935439,10133307181,10173840410,10214535772,10255393915,10296415490,10337601152,10378951557,10420467363,10462149233,10503997829,10546013821,10588197876,10630550668,10673072870,10715765162,10758628222,10801662735,10844869386,10888248864,10931801859,10975529067,11019431183,11063508908,11107762943,11152193995
36007,6658717.719,5668067.758,5507884.13,5585444.663,5723593.179,6111452.382,6292540.735,6691509.014,6072836.145,6570497.884,6247278.766,5638479.781,5439804.737,5318452.242,4774961.594,2739968.345,4794061.441,4813237.686,4832490.637,4851820.6,4871227.882,4890712.794,4910275.645,4929916.747,4949636.414,4969434.96,4989312.7,5009269.951,5029307.03,5049424.258,5069621.955,5089900.443,5110260.045,5130701.085,5151223.89,5171828.785,5192516.1,5213286.165,5234139.309,5255075.867,5276096.17,5297200.555,5318389.357,5339662.914,5361021.566,5382465.652
36015,62640,132838,829450,764177,695088,691383,700072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36027,,,,,,,,301360507.7,344870303,414828279.9,345663328.8,338203047.7,301385162.3,323496395.1,294613133.3,142582467.1,295791585.9,296974752.2,298162651.2,299355301.8,300552723,301754933.9,302961953.7,304173801.5,305390496.7,306612058.7,307838506.9,309069860.9,310306140.4,311547364.9,312793554.4,314044728.6,315300907.5,316562111.2,317828359.6,319099673.1,320376071.7,321657576,322944206.3,324235983.2,325532927.1,326835058.8,328142399,329454968.6,330772788.5,332095879.7
36029,,,,,,,,51604111.59,46375341.29,45204674.63,49606777.75,47104796.32,45401567.24,41848887.63,41692813.9,24876728.21,41859585.16,42027023.5,42195131.59,42363912.12,42533367.76,42703501.24,42874315.24,43045812.5,43217995.75,43390867.73,43564431.21,43738688.93,43913643.69,44089298.26,44265655.45,44442718.08,44620488.95,44798970.9,44978166.79,45158079.45,45338711.77,45520066.62,45702146.89,45884955.47,46068495.3,46252769.28,46437780.35,46623531.48,46810025.6,46997265.7
36047,19630950572,19451270616,20646063343,21030609336,20131056024,21193471965,20859919315,19934008404,20127710282,21318626940,20872207493,20850311583,20401005874,20437886746,20649083769,9220495476,20731680104,20814606825,20897865252,20981456713,21065382540,21149644070,21234242646,21319179617,21404456335,21490074161,21576034457,21662338595,21748987949,21835983901,21923327837,22011021148,22099065233,22187461494,22276211340,22365316185,22454777450,22544596560,22634774946,22725314046,22816215302,22907480163,22999110084,23091106524,23183470950,23276204834
36055,14224946,14140414,15050016,16270562,17024627,17010422,21226861,21043313,18310855,17219532,17033157,15983262,15340973,14864684,14653078,9029070,14711690.31,14770537.07,14829619.22,14888937.7,14948493.45,15008287.42,15068320.57,15128593.86,15189108.23,15249864.66,15310864.12,15372107.58,15433596.01,15495330.39,15557311.71,15619540.96,15682019.13,15744747.2,15807726.19,15870957.1,15934440.92,15998178.69,16062171.4,16126420.09,16190925.77,16255689.47,16320712.23,16385995.08,16451539.06,16517345.21
36059,164234194.1,178473532,152597678,208553453.1,174173509.1,220719459,267429073.3,691260121,922118651.2,774286537.2,752876348.3,702008241.4,723123526.4,663314599.7,696042474.7,299109738.8,698826644.6,701621951.1,704428438.9,707246152.7,710075137.3,712915437.9,715767099.6,718630168,721504688.7,724390707.4,727288270.3,730197423.3,733118213,736050685.9,738994888.6,741950868.2,744918671.7,747898346.3,750889939.7,753893499.5,756909073.5,759936709.8,762976456.6,766028362.4,769092475.9,772168845.8,775257521.2,778358551.3,781471985.5,784597873.4
36061,15763935280,16289980890,16626648542,17172254959,16250452859,16213179651,16357198732,15791551768,16030334315,16801170354,16280064999,16369723316,16439878190,15984219880,16339987391,7046294456,16405347341,16470968730,16536852605,16603000015,16669412015,16736089663,16803034022,16870246158,16937727143,17005478051,17073499963,17141793963,17210361139,17279202584,17348319394,17417712672,17487383522,17557333056,17627562389,17698072638,17768864929,17839940388,17911300150,17982945351,18054877132,18127096641,18199605027,18272403447,18345493061,18418875033
36063,,,,,,,,8270354.407,7522666.712,7367849.367,6970452.255,6478017.675,6205922.764,5838438.374,7478898.1,3069039.793,7508813.693,7538848.947,7569004.343,7599280.36,7629677.482,7660196.192,7690836.977,7721600.325,7752486.726,7783496.673,7814630.659,7845889.182,7877272.739,7908781.83,7940416.957,7972178.625,8004067.339,8036083.609,8068227.943,8100500.855,8132902.858,8165434.47,8198096.208,8230888.592,8263812.147,8296867.395,8330054.865,8363375.084,8396828.585,8430415.899
36067,,,,,,,,10665390,10353661,10673086,10915933,10817355,10560033,10352806,9972576,4582928,10012466.3,10052516.17,10092726.23,10133097.14,10173629.53,10214324.05,10255181.34,10296202.07,10337386.88,10378736.42,10420251.37,10461932.37,10503780.1,10545795.22,10587978.4,10630330.32,10672851.64,10715543.05,10758405.22,10801438.84,10844644.59,10888023.17,10931575.27,10975301.57,11019202.77,11063279.58,11107532.7,11151962.83,11196570.68,11241356.97
36071,,,,,,,,1702490.74,1512123.824,1010345.704,1216861.579,1322660.908,1300588.301,1134574.007,937576.8346,654077.8543,941327.1419,945092.4505,948872.8203,952668.3116,956478.9848,960304.9008,964146.1204,968002.7049,971874.7157,975762.2145,979665.2634,983583.9245,987518.2602,991468.3332,995434.2065,999415.9434,1003413.607,1007427.262,1011456.971,1015502.798,1019564.81,1023643.069,1027737.641,1031848.592,1035975.986,1040119.89,1044280.37,1048457.491,1052651.321,1056861.926
36079,414980.7377,556957.5413,601746.5806,961113.2224,681431.2348,939405.6535,523716.7201,56308.75196,84664.64064,58894.68672,61267.67937,39694.36634,55914.32843,46769.88627,51551.50375,26427.87897,51757.70976,51964.7406,52172.59956,52381.28996,52590.81512,52801.17838,53012.3831,53224.43263,53437.33036,53651.07968,53865.684,54081.14673,54297.47132,54514.66121,54732.71985,54951.65073,55171.45733,55392.14316,55613.71174,55836.16658,56059.51125,56283.74929,56508.88429,56734.91983,56961.85951,57189.70695,57418.46577,57648.13964,57878.7322,58110.24712
36081,13138619356,13363081478,13251397353,13748792516,13539419744,13750941653,13858782280,13756761509,14286642578,14334877527,13144321719,13595743800,13214720452,13147831381,13389264978,5863148805,13442822038,13496593327,13550579700,13604782019,13659201147,13713837951,13768693303,13823768076,13879063149,13934579401,13990317719,14046278990,14102464106,14158873962,14215509458,14272371496,14329460982,14386778826,14444325941,14502103245,14560111658,14618352104,14676825513,14735532815,14794474946,14853652846,14913067457,14972719727,15032610606,15092741048
36083,18793807.8,23829347.07,21688393.07,28053990.41,21263246.01,25153286.68,27098134.09,13782653.85,14110856.45,14761875.29,14707048.26,13885449.85,13746787.43,13569918.15,16817939.85,9039107.021,16885211.61,16952752.45,17020563.46,17088645.72,17157000.3,17225628.3,17294530.81,17363708.94,17433163.77,17502896.43,17572908.01,17643199.64,17713772.44,17784627.53,17855766.04,17927189.11,17998897.86,18070893.45,18143177.03,18215749.74,18288612.74,18361767.19,18435214.26,18508955.11,18582990.93,18657322.9,18731952.19,18806880,18882107.52,18957635.95
36085,1062253756,1027117052,1065642428,1019287237,1177728667,1050770757,1078693070,1098336093,1164461179,1116146195,1159115868,1132285184,1097848357,973061337.9,1033484049,484169215.9,1037617985,1041768457,1045935531,1050119273,1054319750,1058537029,1062771177,1067022262,1071290351,1075575513,1079877815,1084197326,1088534115,1092888252,1097259805,1101648844,1106055439,1110479661,1114921580,1119381266,1123858791,1128354226,1132867643,1137399114,1141948710,1146516505,1151102571,1155706981,1160329809,1164971129
36087,,,,,,,,204806945.7,234995354.6,221493742.6,245154493,218448294,230475050.2,231702724.2,196978374.5,105203938.8,197766288,198557353.2,199351582.6,200148988.9,200949584.9,201753383.2,202560396.8,203370638.3,204184120.9,205000857.4,205820860.8,206644144.3,207470720.8,208300603.7,209133806.1,209970341.4,210810222.7,211653463.6,212500077.5,213350077.8,214203478.1,215060292,215920533.2,216784215.3,217651352.2,218521957.6,219396045.4,220273629.6,221154724.1,222039343
36091,,,,,,,,5546575.593,5814345.325,6167288.377,4371878.69,5172546.906,6851992.842,4108769.317,5399220.711,2792292.695,5420817.594,5442500.865,5464270.868,5486127.952,5508072.463,5530104.753,5552225.172,5574434.073,5596731.809,5619118.736,5641595.211,5664161.592,5686818.239,5709565.512,5732403.774,5755333.389,5778354.722,5801468.141,5824674.014,5847972.71,5871364.601,5894850.059,5918429.459,5942103.177,5965871.59,5989735.076,6013694.016,6037748.792,6061899.788,6086147.387
36093,31369272.2,27749420.93,31779126.93,32988017.59,35188993.99,30081497.32,30710949.91,17353296.8,17685261.08,15467588.27,15713931.8,12845308.34,13380033.17,15526570.69,16617376.86,11987002.32,16683846.37,16750581.76,16817584.08,16884854.42,16952393.84,17020203.41,17088284.23,17156637.36,17225263.91,17294164.97,17363341.63,17432794.99,17502526.17,17572536.28,17642826.42,17713397.73,17784251.32,17855388.33,17926809.88,17998517.12,18070511.19,18142793.23,18215364.41,18288225.86,18361378.77,18434824.28,18508563.58,18582597.83,18656928.22,18731555.94
36103,331280210.1,251154715.2,288017287.4,285387555.6,248890328.1,291287356,280737729.2,570653793.6,700103754.7,681277260.3,621261016.2,604143972,536988410.6,614719999.4,631218196.4,344989698.2,633743069.2,636278041.5,638823153.7,641378446.3,643943960.1,646519735.9,649105814.8,651702238.1,654309047.1,656926283.2,659553988.4,662192204.3,664840973.1,667500337,670170338.4,672851019.7,675542423.8,678244593.5,680957571.9,683681402.2,686416127.8,689161792.3,691918439.5,694686113.2,697464857.7,700254717.1,703055736,705867958.9,708691430.8,711526196.5
36107,798215.5737,1386513.64,1760446.857,1947285.818,1525167.438,1330250.344,1318139.865,341093.6363,411634.8848,327174.5851,389391.6568,484937.0659,288788.7642,353187.5361,490786.0814,162448.4606,492749.2257,494720.2226,496699.1035,498685.8999,500680.6435,502683.3661,504694.0996,506712.876,508739.7275,510774.6864,512817.7851,514869.0563,516928.5325,518996.2466,521072.2316,523156.5205,525249.1466,527350.1432,529459.5438,531577.3819,533703.6915,535838.5062,537981.8603,540133.7877,542294.3229,544463.5001,546641.3541,548827.9196,551023.2312,553227.3242
36109,3151650,0,3162707,3378087,3413828,3640207,4015076,4202974,4459919,4363855,4247621,4080323,4039813,4223437,4291946,1490393,4309113.784,4326350.239,4343655.64,4361030.263,4378474.384,4395988.281,4413572.234,4431226.523,4448951.429,4466747.235,4484614.224,4502552.681,4520562.892,4538645.143,4556799.724,4575026.923,4593327.03,4611700.339,4630147.14,4648667.728,4667262.399,4685931.449,4704675.175,4723493.875,4742387.851,4761357.402,4780402.832,4799524.443,4818722.541,4837997.431
36115,252523,315299,216583,221061,310869,325111,340967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36119,116554121.7,139648877.9,150360441.4,131122212.8,121813631.9,173926647.4,162552057.6,2022277448,2137059712,2167848671,2139140209,2058262616,2299001277,2152890324,2013409074,881790333.7,2021462710,2029548561,2037666755,2045817422,2054000692,2062216695,2070465561,2078747424,2087062413,2095410663,2103792306,2112207475,2120656305,2129138930,2137655486,2146206108,2154790932,2163410096,2172063736,2180751991,2189474999,2198232899,2207025831,2215853934,2224717350,2233616219,2242550684,2251520887,2260526970,2269569078
37003,0,0,0,0,139335.1442,126440.6306,147724.9372,130192.3867,66739.88265,89873.1373,98846.91959,109637.9591,127577.28,132604.5046,103736.4233,75676.52602,104151.369,104567.9744,104986.2463,105406.1913,105827.8161,106251.1274,106676.1319,107102.8364,107531.2477,107961.3727,108393.2182,108826.7911,109262.0983,109699.1466,110137.9432,110578.495,111020.809,111464.8922,111910.7518,112358.3948,112807.8284,113259.0597,113712.0959,114166.9443,114623.6121,115082.1065,115542.435,116004.6047,116468.6231,116934.4976
37021,,,,,,,,4583409.861,3555351.934,4512296.578,4485591.972,6886338.009,6078433.795,5907335.955,5569077.01,2809430.058,5591353.318,5613718.731,5636173.606,5658718.301,5681353.174,5704078.586,5726894.901,5749802.48,5772801.69,5795892.897,5819076.469,5842352.775,5865722.186,5889185.074,5912741.815,5936392.782,5960138.353,5983978.906,6007914.822,6031946.481,6056074.267,6080298.564,6104619.759,6129038.238,6153554.391,6178168.608,6202881.283,6227692.808,6252603.579,6277613.993
37023,0,0,0,0,309371.5055,306502.2665,278857.501,337655.1028,431060.5452,340652.5293,329817.2757,320701.4259,300151.1827,265463.9844,402537.2631,173617.6251,404147.4121,405764.0018,407387.0578,409016.606,410652.6724,412295.2831,413944.4643,415600.2421,417262.6431,418931.6937,420607.4204,422289.8501,423979.0095,425674.9255,427377.6252,429087.1358,430803.4843,432526.6982,434256.805,435993.8322,437737.8076,439488.7588,441246.7138,443011.7007,444783.7475,446562.8825,448349.134,450142.5306,451943.1007,453750.8731
37025,65198722.24,54799825.11,62230656.29,61960141.03,76146507.04,75021561.77,94904246.38,17360949.33,14929095.25,13860434.51,14320215.14,14777647.26,15997244.9,13720938.68,12600353.26,3960540.109,12650754.67,12701357.69,12752163.12,12803171.77,12854384.46,12905802,12957425.21,13009254.91,13061291.93,13113537.09,13165991.24,13218655.21,13271529.83,13324615.95,13377914.41,13431426.07,13485151.77,13539092.38,13593248.75,13647621.74,13702212.23,13757021.08,13812049.16,13867297.36,13922766.55,13978457.62,14034371.45,14090508.93,14146870.97,14203458.45
37027,0,0,0,0,338385.3503,307070.1029,358760.5618,316181.5105,162082.5721,218263.3334,240056.8047,266263.615,309830.5373,322039.5111,251931.3137,183785.8489,252939.0389,253950.7951,254966.5982,255986.4646,257010.4105,258038.4521,259070.606,260106.8884,261147.3159,262191.9052,263240.6728,264293.6355,265350.81,266412.2133,267477.8621,268547.7736,269621.9647,270700.4525,271783.2544,272870.3874,273961.8689,275057.7164,276157.9473,277262.579,278371.6294,279485.1159,280603.0563,281725.4686,282852.3704,283983.7799
37035,,,,,,,,16231965.21,19992321.74,17347432.04,21357280.34,13049592.38,15181525.54,16750909.75,14714590.48,8757655.966,14773448.84,14832542.64,14891872.81,14951440.3,15011246.06,15071291.04,15131576.21,15192102.51,15252870.92,15313882.41,15375137.94,15436638.49,15498385.04,15560378.58,15622620.1,15685110.58,15747851.02,15810842.42,15874085.79,15937582.14,16001332.47,16065337.79,16129599.15,16194117.54,16258894.01,16323929.59,16389225.31,16454782.21,16520601.34,16586683.74
37037,34539855,35093481,35913327,40862181,40138053,41886726,45118233,2322211.812,1854397.653,2575440.143,1476360.067,2649808.79,1655729.026,2034911.341,1759507.727,350369.1409,1766545.757,1773611.94,1780706.388,1787829.214,1794980.531,1802160.453,1809369.095,1816606.571,1823872.997,1831168.489,1838493.163,1845847.136,1853230.524,1860643.446,1868086.02,1875558.364,1883060.598,1890592.84,1898155.212,1905747.832,1913370.824,1921024.307,1928708.404,1936423.238,1944168.931,1951945.607,1959753.389,1967592.403,1975462.772,1983364.623
37051,,,,,,,,2915821.942,2749558.331,2690830.699,2540804.16,2607859.639,2561442.6,2373340.023,2992693.752,3006462.868,3004664.527,3016683.185,3028749.918,3040864.918,3053028.377,3065240.491,3077501.453,3089811.458,3102170.704,3114579.387,3127037.705,3139545.855,3152104.039,3164712.455,3177371.305,3190080.79,3202841.113,3215652.478,3228515.088,3241429.148,3254394.865,3267412.444,3280482.094,3293604.022,3306778.438,3320005.552,3333285.574,3346618.717,3360005.191,3373445.212
37063,,,,,,,,20585612.95,18738026.45,20136259.86,18366181.83,17071846.01,18690880.25,15944994.04,16969759.03,9234459.626,17037638.07,17105788.62,17174211.77,17242908.62,17311880.26,17381127.78,17450652.29,17520454.9,17590536.72,17660898.86,17731542.46,17802468.63,17873678.5,17945173.22,18016953.91,18089021.73,18161377.81,18234023.32,18306959.42,18380187.25,18453708,18527522.84,18601632.93,18676039.46,18750743.62,18825746.59,18901049.58,18976653.78,19052560.39,19128770.63
37067,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37071,,,,,,,,34079346.79,33250026.66,24507596.08,31223238.02,26401585.51,27781824.6,17700423.52,24570353.64,10916684.86,24668635.05,24767309.59,24866378.83,24965844.35,25065707.72,25165970.55,25266634.44,25367700.97,25469171.78,25571048.46,25673332.66,25776025.99,25879130.09,25982646.61,26086577.2,26190923.51,26295687.2,26400869.95,26506473.43,26612499.33,26718949.32,26825825.12,26933128.42,27040860.93,27149024.38,27257620.48,27366650.96,27476117.56,27586022.03,27696366.12
