FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1045,5.3,5.6,5.7,5.3,5.3,4.4,4.6,4,5.6,8.8,8.7,8.3,7.6,7.5,7,6.4,5.8,4.6,4.2,3.3,5.3,5.08,4.86,4.64,4.496,4.548,4.636,4.8752,4.7248,4.636,4.63904,4.656,4.684,4.702208,4.706208,4.667968,4.6634496,4.6774912,4.6832768,4.68476672,4.68346496,4.67967872,4.675390464,4.678489856,4.68173568,4.681315533,4.680358144,4.679751936,4.679322051,4.679457935,4.68033023
1047,8.1,9.3,11.4,11.3,9.9,8.5,8.1,8.5,11.5,19.6,16.6,15,13.2,12.4,11.2,9.6,9.2,7.7,6.5,5.8,11.6,9.68,7.76,8.16,8.256,8.268,8.6,9.0912,8.4248,8.2088,8.47504,8.528,8.51856,8.559968,8.545568,8.43104,8.4580736,8.5254272,8.5166272,8.50264192,8.50401536,8.4953472,8.486761984,8.501357056,8.508811776,8.501078733,8.498024704,8.499258675,8.49867135,8.499206851,8.501706189
1049,4.1,4.9,5.2,5.7,5.7,5.1,4.1,4.4,6,13.1,12.4,11.7,9.3,7.7,6.8,6.1,6.1,4.6,3.8,3,4.9,4.81,4.72,4.48,4.222,4.246,4.382,4.6264,4.4956,4.41,4.39128,4.3944,4.432,4.461056,4.463536,4.424656,4.4177472,4.4284544,4.4351296,4.43979904,4.43908992,4.43390464,4.429157248,4.432044032,4.43527552,4.43541609,4.434798976,4.433894272,4.433159506,4.433338373,4.434285778
1051,4,4.3,4.8,5.1,4.8,3.7,3.4,3.4,5.3,8.7,9,8.4,7.1,6.2,5.7,5.1,4.8,3.8,3.4,2.8,5.3,4.64,3.98,4.02,3.988,4.024,4.148,4.3856,4.1304,4.032,4.11312,4.1352,4.144,4.161824,4.159264,4.110944,4.1172288,4.1426816,4.1422464,4.13865216,4.13838848,4.13447296,4.130350592,4.135839488,4.13928832,4.136822118,4.135540736,4.135667968,4.135354696,4.135568251,4.136631726
1053,5.3,6.2,8.7,8.6,7.5,5.5,4.9,5.4,7.8,12.4,11.6,10.7,9.4,8.7,8,7.1,6.7,5.1,4.5,3.7,6.7,6.06,5.42,5.34,5.212,5.276,5.444,5.7464,5.4616,5.3384,5.40368,5.428,5.45328,5.478816,5.475616,5.416992,5.4204352,5.4478784,5.4505408,5.44902784,5.44794752,5.44229248,5.436974848,5.443165952,5.447537408,5.445356698,5.443881728,5.443583642,5.443065477,5.443383327,5.444705085
1055,5.9,6.7,6.4,6.5,6.3,4.7,4.2,4.6,6.2,10.5,10.8,10,8.5,7.7,7,6.2,5.9,4.7,4.1,3.6,8.4,6.65,4.9,5.34,5.49,5.53,5.778,6.156,5.582,5.4076,5.6588,5.7072,5.69072,5.71648,5.70232,5.609264,5.63616,5.695104,5.6851968,5.6709888,5.6718656,5.66560896,5.65934272,5.67186304,5.677752832,5.670600576,5.667933824,5.66928663,5.669033626,5.669498598,5.67148738
1057,5.9,6.4,8.6,6.9,6.8,4.4,4.2,4.8,7.5,12.9,12.8,11,8.8,8.4,7.8,7.1,6.8,4.8,4.1,3.3,5.5,5.36,5.22,4.9,4.612,4.696,4.856,5.1184,4.9576,4.8568,4.83648,4.848,4.89696,4.925056,4.923456,4.879168,4.8726592,4.8859904,4.894528,4.89945984,4.89726592,4.89116032,4.886361088,4.889980672,4.893680896,4.893755034,4.892845568,4.891689779,4.890987602,4.891324652,4.89239039
1059,6.6,7.7,11.2,9.5,6.9,5.3,4.6,4.7,7.7,12.3,10.5,9.5,8.6,8.2,7.7,6.5,5.9,4.4,3.7,2.9,4.9,4.79,4.68,4.36,4.138,4.194,4.326,4.5736,4.4324,4.3396,4.31832,4.3328,4.37312,4.397984,4.399344,4.359248,4.3523648,4.3643136,4.3724992,4.37641216,4.37465088,4.36955392,4.364967552,4.368048128,4.371485952,4.371616742,4.370726528,4.369741286,4.369134459,4.36936898,4.370323727
1061,5.1,6.5,4.9,5.6,4.9,3.9,3.7,3.5,5.7,9.9,10.2,9.2,7.8,7.1,6.7,6,5.8,4.4,3.9,3.1,4.5,4.57,4.64,4.34,4.094,4.142,4.23,4.4288,4.3572,4.2892,4.24696,4.2504,4.28944,4.310432,4.314512,4.28664,4.2772864,4.2823488,4.2902848,4.29566208,4.29424384,4.2902144,4.286444416,4.287965184,4.290550784,4.291369907,4.290905984,4.289883725,4.289308938,4.289447255,4.290135117
1063,6.9,7.2,8.5,8.5,8.6,6.6,5.6,6.5,8.8,14.1,17,17.1,13.9,13,12.4,11.1,10,7.7,6.6,5.9,11.7,9.98,8.26,8.38,8.376,8.488,8.844,9.3392,8.6968,8.4696,8.68544,8.7488,8.76752,8.807008,8.787968,8.673632,8.6956736,8.7593472,8.7569856,8.74636032,8.74472576,8.73472128,8.726399744,8.740618496,8.748428032,8.741838541,8.73856512,8.738978662,8.738401219,8.739169987,8.74168577
