FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1085,13471,13329,13231,12996,12623,12397,12124,11973,11813,11486,11289,11140,10851,10661,10494,10350,10248,10097,9974,9726,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273,10273
1087,24047,23925,23563,23110,22685,22388,22227,21942,21597,21190,21505,21284,20608,20021,19641,19296,19060,18793,18321,18068,19473,19550.892,19629.09557,19707.61195,19786.4424,19865.58817,19945.05052,20024.83072,20104.93005,20185.34977,20266.09116,20347.15553,20428.54415,20510.25833,20592.29936,20674.66856,20757.36723,20840.3967,20923.75829,21007.45332,21091.48314,21175.84907,21260.55246,21345.59467,21430.97705,21516.70096,21602.76776,21689.17884,21775.93555,21863.03929,21950.49145
1089,278006,281517,286439,291342,295655,301474,309170,315859,323526,330856,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909,390502,392064.008,393632.264,395206.7931,396787.6203,398374.7707,399968.2698,401568.1429,403174.4155,404787.1131,406406.2616,408031.8866,409664.0142,411302.6702,412947.8809,414599.6724,416258.0711,417923.1034,419594.7958,421273.175,422958.2677,424650.1008,426348.7012,428054.096,429766.3124,431485.3776,433211.3191,434944.1644,436683.9411,438430.6768,440184.3995
1091,22564,22203,22217,22025,21777,21569,21531,21475,21331,21170,20956,20661,20375,20119,19986,19766,19525,19396,19056,18863,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266,19266
1093,31137,30777,30608,30554,30516,30494,30779,30849,30918,30646,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166,29166
1095,82429,82477,83417,84348,85131,86516,88209,89605,91072,92213,93122,93895,94260,94356,94257,94585,95113,95572,96170,96774,97696,98086.784,98479.13114,98873.04766,99268.53985,99665.61401,100064.2765,100464.5336,100866.3917,101269.8573,101674.9367,102081.6364,102489.963,102899.9228,103311.5225,103724.7686,104139.6677,104556.2264,104974.4513,105394.3491,105815.9265,106239.1902,106664.1469,107090.8035,107519.1667,107949.2434,108381.0404,108814.5646,109249.8228,109686.8221,110125.5694
1097,400073,400129,398549,398082,397959,398942,402916,405715,409196,411994,413315,413068,413816,413918,414149,414462,414945,414045,413908,413210,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353,414353
1099,24319,24120,24022,23853,23769,23683,23602,23437,23393,23218,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704
1101,223428,223048,223185,222680,223002,223608,227291,227888,227461,227607,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486,228322,229235.288,230152.2292,231072.8381,231997.1294,232925.1179,233856.8184,234792.2457,235731.4147,236674.3403,237621.0377,238571.5218,239525.8079,240483.9112,241445.8468,242411.6302,243381.2767,244354.8018,245332.221,246313.5499,247298.8041,248287.9993,249281.1513,250278.2759,251279.389,252284.5066,253293.6446,254306.8192,255324.0465,256345.3427,257370.724
1103,111221,111682,111766,112898,113006,113964,115491,116397,117694,118954,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679,123288,123781.152,124276.2766,124773.3817,125272.4752,125773.5651,126276.6594,126781.766,127288.8931,127798.0487,128309.2409,128822.4778,129337.7677,129855.1188,130374.5393,130896.0374,131419.6216,131945.3001,132473.0813,133002.9736,133534.9855,134069.1254,134605.4019,135143.8236,135684.3989,136227.1364,136772.045,137319.1332,137868.4097,138419.8833,138973.5629
1105,11809,11645,11549,11301,11153,10881,10677,10774,10722,10690,10563,10450,10163,9999,9801,9640,9532,9302,9070,8923,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
1107,20881,20873,20835,20527,20380,20192,20128,19989,19951,19814,19749,19354,19309,19300,20272,20776,20325,20204,19980,19930,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922,18922
1109,29748,29844,29695,30050,30593,30772,31309,31761,32149,32560,32970,33025,33215,33715,33199,33496,33464,33349,33242,33114,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906,32906
1111,22377,22465,22464,22359,22525,22658,22695,22662,22946,22864,22937,22745,22533,22547,22353,22594,22504,22687,22727,22722,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092,22092
1113,49805,49622,49489,49065,49498,49731,50459,51074,51434,52162,53321,54852,57500,59149,59224,58844,58185,56985,57784,57961,59259,59496.036,59734.02014,59972.95622,60212.84805,60453.69944,60695.51424,60938.2963,61182.04948,61426.77768,61672.48479,61919.17473,62166.85143,62415.51883,62665.18091,62915.84163,63167.505,63420.17502,63673.85572,63928.55114,64184.26535,64441.00241,64698.76642,64957.56148,65217.39173,65478.2613,65740.17434,66003.13504,66267.14758,66532.21617,66798.34503
1115,65080,66093,67274,68629,70416,72596,75948,79348,81223,83009,83571,83975,84761,85810,85996,86546,87306,87926,88654,89512,91652,92018.608,92386.68243,92756.22916,93127.25408,93499.76309,93873.76215,94249.2572,94626.25422,95004.75924,95384.77828,95766.31739,96149.38266,96533.98019,96920.11611,97307.79658,97697.02776,98087.81587,98480.16714,98874.08781,99269.58416,99666.66249,100065.3291,100465.5905,100867.4528,101270.9226,101676.0063,102082.7103,102491.0412,102901.0054,103312.6094
1117,144674,149358,153976,159704,165757,171691,178841,183491,188534,192708,196032,197952,200912,204039,206280,208959,211282,213633,215583,217702,223881,224776.524,225675.6301,226578.3326,227484.6459,228394.5845,229308.1629,230225.3955,231146.2971,232070.8823,232999.1658,233931.1625,234866.8871,235806.3547,236749.5801,237696.5784,238647.3647,239601.9542,240560.362,241522.6035,242488.6939,243458.6486,244432.4832,245410.2132,246391.854,247377.4214,248366.9311,249360.3989,250357.8404,251359.2718,252364.7089
1119,14746,14630,14376,14329,14324,14143,14059,13926,13882,13746,13730,13490,13440,13394,13270,13206,12967,12749,12634,12427,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196,12196
1121,80772,80939,81095,80900,81139,81546,81991,82226,82735,82674,82172,81863,82146,81578,81512,81128,80552,80142,80137,79978,81428,81753.712,82080.72685,82409.04976,82738.68595,83069.6407,83401.91926,83735.52694,84070.46905,84406.75092,84744.37793,85083.35544,85423.68886,85765.38361,86108.44515,86452.87893,86798.69045,87145.88521,87494.46875,87844.44662,88195.82441,88548.60771,88902.80214,89258.41335,89615.447,89973.90879,90333.80442,90695.13964,91057.9202,91422.15188,91787.84049
1123,41689,41406,41044,40898,40904,40857,41243,41414,41668,41831,41476,41402,41048,41028,40884,40605,40586,40613,40535,40367,41286,41451.144,41616.94858,41783.41637,41950.55004,42118.35224,42286.82564,42455.97295,42625.79684,42796.30003,42967.48523,43139.35517,43311.91259,43485.16024,43659.10088,43833.73728,44009.07223,44185.10852,44361.84896,44539.29635,44717.45354,44896.32335,45075.90864,45256.21228,45437.23713,45618.98608,45801.46202,45984.66787,46168.60654,46353.28097,46538.69409
1125,165414,166951,168154,169725,171960,175731,181383,184350,188093,192792,194996,196745,198807,201084,203086,204767,206464,207618,208319,209355,231534,232460.136,233389.9765,234323.5365,235260.8306,236201.8739,237146.6814,238095.2681,239047.6492,240003.8398,240963.8552,241927.7106,242895.4214,243867.0031,244842.4711,245821.841,246805.1284,247792.3489,248783.5183,249778.6524,250777.767,251780.878,252788.0015,253799.1536,254814.3502,255833.6076,256856.942,257884.3698,258915.9072,259951.5709,260991.3772
1127,70602,70364,69765,69105,68629,68500,68234,67695,67835,67347,66997,66585,66104,65777,65338,64931,64533,63895,63669,63521,65132,65392.528,65654.09811,65916.7145,66180.38136,66445.10289,66710.8833,66977.72683,67245.63774,67514.62029,67784.67877,68055.81749,68328.04076,68601.35292,68875.75833,69151.26137,69427.86641,69705.57788,69984.40019,70264.33779,70545.39514,70827.57672,71110.88703,71395.33058,71680.9119,71967.63555,72255.50609,72544.52811,72834.70622,73126.04505,73418.54923
1129,18101,17933,17895,17910,17801,17690,17705,17491,17496,17493,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327,15327
