Row Labels,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
25027,10643793,3469826,2682150,3942741,3929505,4888520,4271707,5389105,9552565,5104446,3125646,3887011,2623372,2893810,4617291,5642084,6941240,4679866.182,5198114.363,5179883.438,4762491.107,4729849.959,4882978.518,4978048.145,5202812.686,5423217.488,5500146.835,5486598.287,5347746.124,5411498.3,5431866.767,5455919.721,5522110.634,5597735.516,5665962.321,5731626.856,5782104.572,5816361.975,5846546.148,5880904.807,5931797.227,5981462.124,6033923.499,6089096.587,6143217.974,6216976.467
26017,,,,,,,,164391,205451,149930,3743030,260361,247443,192150,238027,379727,2666782,767170.574,860471.4275,926915.4683,995782.5312,1076523,821992.7865,875603.0934,935563.8295,1006526.059,1079882.787,1146715.839,1001618.615,1023997.746,1039607.077,1050364.003,1055574.052,1053574.38,1075679.896,1094778.136,1109975.866,1119850.62,1123665.731,1121465.493,1132905.423,1143301.156,1153199.227,1163015.316,1173271.073,1187732.592
26021,11298985.52,1831913.545,2291307.264,2949624.931,8121016.733,31586312.67,2684355.507,2735560.525,3133844.429,15304997.07,7606260.076,8348847.592,4080124.727,1089046.646,3285494.024,2227927.87,11901671.51,4652358.545,6144039.97,6469394.826,6787788.273,5974781.979,5819049.979,5577569.297,5720507.188,6162601.149,6437234.102,6839031.515,6355779.515,6518378.789,6554111.131,6562197.688,6540664.041,6594680.056,6668717.472,6772872.525,6873325.58,6941167.458,6989270.187,7003611.151,7065449.626,7117670.024,7171464.282,7229621.547,7295385.673,7391195.777
26037,2651305,9665094,7009636,2040234,4933093,10115684,9007588,12162867,10168865,8329836,14695490,3155120,9483590,1043659,14407801,2751351,10227172,7810196.038,8995249.49,8692886,8551997.096,8573203.382,7988803.296,8450200.338,8351558.598,9049130.832,8537621.407,9089947.218,8981393.944,9093190.107,9102538.984,9141642.224,9197926.531,9257559.196,9378667.713,9467294.145,9573796.174,9623877.866,9727565.983,9788429.592,9865464.813,9939181.944,10019043.32,10102795.24,10189169.07,10323824.8
26049,,,,,,,,12547360,12458667,1055013,13647900,7624186,11076748,1959580,15494203,8291528,5945999,8810219.948,9441543.104,9145078.764,8828781.705,9570823.263,9181647.757,9330314.561,9163609.551,9851266.917,9312623.018,9410091.179,9740754.523,9829578.278,9866617.999,9935492.199,10041132.75,10086025.92,10172352.93,10252729.32,10356690.75,10404935.76,10509201.97,10614117.09,10697483.52,10780329.02,10867546.89,10956515.75,11043893.22,11195228.29
26075,,,,,,,,981862,486391,77808,337851,592159,222511,136859,329418,743470,456336,389050.364,453763.7393,403354.3599,395428.1351,425746.4207,434136.4382,419052.4664,437813.2427,466540.6931,479629.6775,454444.9194,454264.4072,460489.384,461131.3774,466646.4564,473444.5688,477997.5739,482184.3187,488210.5409,493021.1921,495548.8761,497068.436,501137.0444,505611.2506,509918.3379,514575.2751,519150.2987,523513.1183,529990.2658
26077,,,,,,,,652948,305475,14522,44665,172741,110609,200460,883031,431763,89794,353425.342,311127.7281,278499.4294,275924.4886,300876.5443,325333.1008,339898.7104,361785.4555,377184.7036,328899.3753,319080.5747,340967.0205,339777.8171,342512.5983,348622.9462,355562.3445,360782.3527,364166.1449,366482.5818,366930.9439,365952.1759,369489.0341,374300.7507,377482.6068,381081.7003,384763.2964,388213.0571,391329.7161,396111.2976
26093,32723444.76,61174271.86,69425286.15,85677413.99,81693469.56,103279647.4,76749420.72,7473378.558,8168690.531,9163183.248,30985905.01,30140827.36,17905010.24,12013072.16,6109362.479,21487438.2,7875390.848,13470396.43,15730207.98,16518359.88,17315373.78,18093537.42,16862902.33,15595464.03,15375007.35,15695919.34,16610999.77,16145521.55,16934943.12,17265649.85,17412214.76,17497537.27,17514925.6,17459694.47,17516661,17700047.98,17921983.68,18134471.64,18279893.95,18483629.5,18631458.65,18761831.31,18890658.35,19023638.09,19167651.55,19461899.02
26099,,,,,,,,80783098,49586185.08,64004104.33,165175076,156789770.7,109376354.1,72751915.59,78280273.87,112629060.4,64960548.08,90227619.33,99708382.34,101514886.8,106471717.4,110525444.1,105308888.3,100394804.1,99537474.29,102094277.6,104367432.5,103578822.6,107265112.4,108891418.6,109767981.1,110555776.5,110945618.5,110985726.1,111527606.1,112590282.6,113836232.5,114957055.5,115967883.1,117150475.2,118094078.1,118972513.7,119851128.2,120738411.8,121673178.4,123461837.9
26115,25987399.36,43284740.3,31329596.57,64075878.28,76397655.59,120105297.2,69974789.23,12184091.58,7563218.496,12160744.55,21915701.3,24250911.52,27016821.72,10285337.41,10255310.68,13372433.65,13298113.83,15290971.56,15997576.28,16361590.73,17201435.35,17682592.2,17278522.7,16612976.49,15619882.17,16129088.72,16689767.53,17006422.13,17360397.02,17557933.08,17706876.23,17835289.85,17895794.14,17916145.23,17977009.2,18107212.33,18344639.29,18556123.67,18734275.84,18899207.33,19046093.77,19188145.48,19329539.36,19472172.27,19622644.72,19911670.69
26121,234819,51910,1294657,155257,1858723,690042,836494,1835918,940336,1752727,2921719,123798,228961,303137,735280,60617,0,273566.97,875896.6335,784258.2303,769359.8978,675493.038,461080.5598,493275.7133,518505.7541,539063.6806,520333.941,564216.0127,618072.9957,650957.6618,629486.2145,614712.5221,599950.7271,592739.8702,605307.3498,616001.2787,625307.6697,633540.0505,644346.0882,651994.8681,655232.8651,655640.9526,658137.5413,662282.6568,668232.5228,679702.4669
26125,,,,,,,,112402132.6,63771515.78,94398011.54,198756518.2,215037680.5,199794346.8,106398195.9,141149579.6,189689262.6,101798177.4,152198889.8,150378547.8,154003569.3,162616629,169128406.1,166300268.1,161648060.5,158006824.1,162933102.3,165012438.5,162656923.5,168466167.5,170018953,171893719,173601415.1,174649962.9,175177020.6,176024346.9,177396628.8,179247473.8,180804754.7,182312203.1,184188388.9,185689146.4,187184937.6,188644553.9,190080489.9,191553403.8,194289421.5
26139,,,,,,,,722780,4853391,533572,373036,1573484,1344595,144791,9506,2712670,105104,889233.196,1265933.664,1317780.15,980290.0237,1022931.29,1084966.749,1038335.557,1009101.701,1091604.086,1194895.267,1050016.77,1140212.989,1164170.151,1154456.361,1138866.363,1154003.195,1166514.604,1174298.718,1187277.02,1204284.664,1215040.537,1216963.494,1232899.318,1241746.65,1249151.679,1258190.778,1269580.835,1280613.246,1297652.337
26147,18046079.05,17676815,29864248.41,51350524.73,71156760.52,65163500.22,39484441.11,24569867.18,12478672.24,15787204.19,36473125.58,55779314.63,20779205.43,19829373.83,27308464.71,21734766.33,17562161.66,22086078.22,26191604.15,26346406.32,27670144.57,28804425.25,28072412.94,25427663.23,25871379.66,26448116.58,26365992.44,26808064.03,27690627.43,28225607.13,28419761.96,28617673.18,28708119.09,28698926.23,28758729.78,29076695.22,29382657.16,29662772.39,29977465.03,30279998.76,30527166.02,30746860.28,30968992.39,31193436.5,31430671.34,31902628.06
26151,2342244,9623144,1968168,5751243,4558083,2072647,4498578,5894503,1803960,2285794,5584760,3986768,593522,310641,6894454,3337396,2448570,2798424.098,3430521.064,3195322.788,3328134.691,3427630.848,3221723.065,3148696.048,3392599.026,3686785.928,3380599.43,3384723.394,3474083.491,3538578.251,3548892.801,3582642.665,3606936.609,3624052.158,3662456.299,3711497.05,3741937.316,3747201.767,3782195.627,3820136.158,3853168.458,3883197.523,3915108.428,3946843.797,3979289.483,4032987.184
26159,,,,,,,,2141726,3099246,2293384,2385748,690707,503508,2949323,3026294,7324446,1243148,3099624.114,2745001.075,2802586.423,2774268.917,2820171.569,2861639.273,3068864.626,3313739.577,3348524.796,3379283.19,3002699.467,3170656.652,3177437.031,3218715.009,3258436.374,3304652.358,3350898.252,3397600.245,3428979.554,3439979.734,3448709.524,3455336.583,3498542.853,3529841.081,3563479.65,3596389.002,3628648.116,3659574.984,3703454.163
26161,,,,,,,,1741181.654,2209413.701,1323310.82,1212688.266,2475230.855,1065681.22,1305137.468,501574.5644,1087366.488,1303116.924,1084152.593,1461299.753,1434583.753,1360622.713,1364184.303,1378645.288,1273971.211,1293853.437,1292776.325,1368300.13,1395116.523,1403898.303,1434419.484,1431853.64,1431593.039,1438367.479,1445448.6,1451825.28,1468802.259,1485501.92,1503898.454,1516841.93,1528461.173,1540351.266,1550462.936,1561784.732,1574212.121,1587179.109,1609681.974
26163,,,,,,,,22296990.35,30985766.3,18390835.18,13663031.73,31840279.14,13076386.78,13658830.53,7488251.436,12687915.51,13188463.08,12380568.55,18103653.14,17703380.04,16435515.9,16248871.78,16495701.97,15030992.33,15217568.32,15366356.92,16118357.9,16445809.22,16756737.72,17174462.96,17085767.53,17026813.61,17083255.66,17162901.39,17226588.61,17436168.26,17647943.71,17865731.54,18032526.29,18183985.65,18320222.95,18429590.95,18557865,18704010.82,18858719.27,19131304.25
27003,,,,,,,,114665769,94251320.25,73466253.99,52821228.46,45362987.18,48277210.67,62326175.55,105251101.4,134717647,165200488.9,106249160.4,95701709.99,93891504.37,93857158.3,95803562.81,99906421.99,105112840.8,110538060,115140103.5,116084053.7,114305392.6,109447224.3,109752494,111093705.2,112735733.5,114537779.3,116326045.4,117893373.1,119113333,119931881.8,120389278.8,120800232.1,121420194,122563068.4,123785896,124997423.3,126167857.3,127278001.1,128707202.7
27009,,,,,,,,866883,1119604,18648923,423034,460583,3413309,6277956,4969037,2458489,2612918,4064732.054,4325567.405,4655714.553,4993252.378,3689756.546,4001580.062,4339584.327,4428001.518,4251414.953,4182914.667,4347518.935,4513094.479,4555892.71,4577878.308,4570448.484,4530089.931,4610303.572,4668408.998,4699796.808,4725740.903,4771017.471,4827154.557,4872937.958,4907286.653,4940828.802,4975474.077,5014135.611,5060339.971,5129001.414
27019,6268123.143,19629589.17,7712430.335,25270600.85,24260783.22,31560417.19,83375352.05,22141077.59,7957592.732,9406854.79,5721814.872,7131038.553,6091151.165,15506600.55,12098993.8,34172163.47,30192037.08,20200554.89,16286443.04,15727591.56,16469273.27,17143413.21,18233656.69,19293452.06,20553671.69,21035437.57,21888461.75,20715926.59,19811388.77,19774241.09,20107167.27,20525217.68,20912376.01,21272140.64,21562177.74,21778737.92,21895676.06,21977789.74,21986316.5,22107580.99,22326762.98,22570412.79,22805540.77,23023207.98,23224696.48,23473827.93
27027,1206600.013,4819402.159,1819417.443,0,2480760.778,1592720.535,1281545.538,116431.485,1499351.295,260234.746,1140570.457,1583086.021,1339361.057,2468966.782,513933.055,818496.4774,1168651.976,1299738.326,1165387.524,1265515.146,1243194.422,1337022.391,1355774.621,1334076.715,1333572.301,1225193.737,1293086.802,1338388.605,1354590.738,1359826.65,1378386.749,1389160.856,1403094.016,1409400.853,1414519.72,1422198.371,1430658.132,1450270.642,1465274.554,1477386.395,1489107.799,1501448.272,1513195.054,1525034.682,1536674.472,1558484.817
27053,76844222.06,141448253,131650132.3,254764226.7,314527109.3,299732120.9,722330898.8,1127660294,776710642.3,640686521.6,775226500.1,589289492.5,613968325.7,642599098.5,986682172,1342407584,1569682729,1062000021,966659913.7,951291695.6,967956250.7,999195633.9,1020574506,1061742621,1104484712,1148573794,1164027085,1146999855,1106652854,1110915170,1124684990,1141236168,1157776523,1172913790,1187455267,1199455111,1208520467,1214242649,1219035953,1225912126,1237295966,1249359587,1261260344,1272717198,1283688807,1298690312
27061,10922112,7119806,11387394,6874735,16209663,15852577,17517355,23110303,16319496,18641766,3700098,10717772,20635670,7785486,33312812,41116813,16255894,24535975.05,20630789.94,20394109.14,20783049.49,20987444.73,22637600.56,23775402.37,24075104.1,25630022.19,24896664.98,23348378.13,24025387.97,23976650.12,24296027.68,24668483.54,25039365.88,25426140.17,25692318.95,25875297.35,26047133.98,26086949.2,26200567.24,26472821.65,26706440.32,26967011.21,27221968.73,27465710.49,27697316.12,28028040.05
27095,2845880,0,0,0,53277,2679176,6431621,6633617,3603143,2037007,4232762,174301,2340880,8035271,5142421,2344805,4792559,4667122.816,4200371.205,3968106.834,4002944.291,4190601.941,4186577.572,4569567.608,4782305.971,4471795.673,4407781.437,4604701.915,4586770.102,4579100.071,4615251.462,4677024.359,4741368.365,4793941.524,4851917.174,4878868.723,4888086.077,4927822.888,4977463.208,5013044.968,5053734.842,5099040.888,5145220.788,5189912.265,5232727.819,5298451.14
27123,99151162.8,212346997.8,230882493.4,406553224.4,578067835.5,519958169.9,1312965969,498085871.5,360045752.7,323919465.6,301001508.5,307564777.8,282887616.5,322266161.4,496410140.8,807338477.3,748734208.8,547473140.6,476864861.6,474839219.7,485796778,501248703.2,520363208.2,540675785.6,565282838.1,588479884.6,597268360.1,577216212.5,560844040.2,562120353.3,570258377.5,579366569.9,588298231.8,596607505,603885369.7,609919011.8,614179737.5,616632905.3,618481339.1,622420283,628298015.3,634614973.9,640758103.6,646618204.5,652185111,659709728.1
28033,4438783.803,7067864.273,1705372.936,3203761.312,1394380.377,15739747.9,25311024.01,8085799.403,9257121.709,11599729.79,5373722.746,5704438.688,5656122.457,11545622.26,7621898.167,18680003.66,17942043.16,12657812.08,10893684.53,11161709.93,11343511.53,11319054.33,11886563.26,12476675.15,13127727.9,13278747.08,13818719.02,13354687.31,12916803.34,12941525.23,13137000.93,13325551.44,13514746.16,13724334.92,13899758.58,14035598.36,14122258.73,14202775.75,14239435.71,14323888.96,14458201.68,14602975.34,14742909.27,14878202.51,15008350.62,15180271.72
28047,1335760,1363885,1925694,2038514,5189547,1452620,669609,816850,1880934,2256897,5719329,452275,896808,1482001,5267142,5614131,1500442,3040667.944,2761259.163,2946861.856,3048609.515,3124182.073,2876463.502,3107863.314,3318918.594,3494260.728,3325031.152,3106526.167,3259834.201,3280754.616,3330342.818,3366947.819,3397334.658,3423408.313,3475616.682,3510720.412,3529028.768,3532347.535,3552136.826,3594672.389,3626634.216,3659649.996,3691083.863,3722024.122,3753017.207,3801196.338
28049,0,0,2007775.068,0,715546.6178,8880822.138,6957471.56,11073973.52,2214206.745,7743097.788,0,3676975.308,1406342.955,3996522.02,1757882.111,5270747.843,1745886.408,2920540.555,3990589.456,3314448.25,3419471.303,3006761.502,3293770.554,3257191.919,3433863.865,3380155.587,3535008.964,3369324.798,3524289.372,3581919.941,3542910.578,3564718.346,3578582.836,3633165.782,3665562.599,3704543.436,3730381.032,3763811.642,3785651.898,3825392.212,3854133.847,3880117.902,3912305.873,3945484.683,3980507.132,4031945.184
28121,0,0,294280.9323,0,159797.3822,1525603.862,1041774.44,2241420.481,632149.2548,2102716.212,0,546534.692,272609.0445,724111.9802,495941.8894,1351200.157,262355.5916,639881.0446,884760.5785,755261.2243,767012.8213,639513.8613,700558.3663,715260.6261,757513.7316,760702.0806,785974.6443,732021.2999,776853.0266,789927.6249,780875.3884,783320.3768,784877.0071,798752.5801,808125.6642,816990.0542,822667.3395,828582.2051,832649.2905,842254.6896,848497.5756,854088.3436,861076.853,868499.0621,876481.1673,887580.4583
29003,1766796.65,0,79997.17881,0,0,885680.2791,924547.9899,0,1339116.236,27906.30589,92705.10114,0,88257.89489,283367.5332,826574.837,140185.2048,7997516.651,1923195.837,1214069.716,1329958.189,1329084.012,1453287.339,1583161.098,1734281.021,1891401.41,2044895.553,2161189.803,2354103.878,1815414.477,1805126.256,1861545.29,1912287.695,1967957.137,2017084.709,2058504.69,2089453.313,2108358.267,2114416.072,2109951.307,2086645.834,2112536.1,2141879.767,2168638.967,2193108.861,2214600.616,2231137.448
29019,195794,1084494,3531718,15366,41816,1759280,1232031,2659992,299336,760931,1016248,0,0,0,572497,1989036,2507177,1044154.26,1035621.802,880568.2832,936049.5466,952765.4079,946705.7059,1037073.069,1136066.407,1244509.11,1308655.72,1243710.33,1123106.693,1130643.062,1139713.273,1164449.84,1186251.686,1208539.013,1233532.192,1252285.108,1263378.712,1265179.901,1261029.936,1262683.171,1276006.381,1289881.97,1304216.255,1317557.595,1330091.34,1342657.229
29043,,,,,,,,4652329,10631634,1501396,3553700,1637960,28117,5351260,220836,992374,1978431,1765629.708,3084486.368,2934828.662,2200133.607,2266831.287,2143993.819,2192297.048,2398877.87,2117059.576,2298062.736,2422696.66,2465103.837,2531871.822,2479122.252,2435623.004,2458101.537,2476359.152,2508084.933,2538228.323,2551529.957,2593002.129,2621155.435,2640099.227,2656803.333,2668728.613,2686827.402,2710806.004,2734927.794,2772367.188
29051,2032275,892716,405638,21763,82622,167283,663365,625730,82320,110717,4453,192814,111386,159123,41189,69680,86594,96402.232,150857.1494,105528.3773,107743.7224,107459.9096,117292.3873,110083.5061,109959.1771,105266.2668,111382.7331,115363.4486,118109.6232,120181.6924,117253.5805,118372.8045,119387.3987,120525.9317,120834.5883,121860.8279,122996.8946,124689.3636,125959.542,126970.9872,127816.8447,128545.6547,129623.5345,130697.4678,131777.0654,133582.8768
29119,124893.0145,58018.4634,92231.54972,175043.2668,235281.7645,310230.1024,339758.4509,126461.8767,170209.3604,61316.17351,214499.0913,60845.98957,132069.6689,202597.5275,432863.9898,307186.8319,189652.7412,260460.3764,206006.528,213599.4266,217741.2056,232672.686,234407.4382,250974.6674,262324.69,268025.9191,252291.376,247051.3552,252530.3138,251773.3533,256142.0048,260202.8872,264256.0478,267270.8232,270407.7827,272262.7619,273211.396,273706.3734,275750.5322,278489.9991,280967.9691,283754.7278,286390.4878,288890.2133,291241.6563,294836.4812
29165,,,,,,,,6846027.612,4004637.357,3444302.846,13823087.76,10872500.1,3577882.628,4908222.654,4202322.143,2333619.148,4218320.322,3963515.58,5936741.823,5849946.361,6026089.493,6272532.764,5551797.969,5043912.766,5183852.007,5210162.081,5306364.984,5590127.087,5721072.278,5888839.054,5884266.517,5887542.532,5874317.595,5836306.147,5863463.746,5941693.612,6014033.038,6090766.174,6165640.833,6220576.237,6268256.16,6304473.247,6344583.89,6388210.565,6437263.985,6539014.296
29189,628897701,610659435,241592799,105004566,162329919,77734575,163920042,51230268.13,47616727.38,52093088.89,58216325.88,70093007.89,45952853.52,27350334.82,25458305.77,54379450.2,54061836.69,42683772.89,50508433.7,50439531.32,50708980.79,50576861.38,49847639.76,47915127.35,48102435.31,50083317.63,52433886.94,52248174.08,52075051.75,52971492,53206602.11,53470731.6,53734353.26,54035750.22,54435524.4,55057925.93,55721859.13,56260083.54,56625311.4,57043129.05,57517354.62,57951277.87,58404178.73,58875098.69,59365806.2,60175425.52
29510,,,,,,,,115703224.6,99179831.06,116575259.2,128747890.4,138057545.9,88905408.66,66817316.31,55337850.45,114483261.8,119010251.3,91578142.24,108283252.8,107574982.8,108376338.2,107593713.9,105574451.6,102473792.6,103768956.5,107296158.5,112255815.2,112043195.3,111378158.2,113268159.7,113743991.7,114332851.6,114901427.9,115598982.4,116555869.5,117900067.7,119248946.5,120389894.5,121166329.3,122037173.9,123054625.4,123988788,124966700.4,125981749.6,127039416.7,128756443.7
30013,221179,28081,28663,58460,848570,226277,1530685,1419504,1568154,44520,157397,25742,399318,69994,2301631,334474,74742,655112.754,673010.7447,601754.5703,509507.352,553892.5084,591739.8069,645766.8703,669291.5352,726497.209,576143.5289,599211.984,649275.0279,648717.7904,646398.9175,650660.4234,664134.1256,674657.1891,682572.0301,686085.2499,687688.2863,683983.7983,694277.6421,703352.0913,708513.9928,714221.8122,720695.8158,727381.0123,733418.2151,742471.5547
30089,102464,2019207,242914,2347014,4282336,648827,770906,735431,365744,573941,2542193,148953,2220720,619506,630638,5563649,704389,2006213.812,1537904.246,1614503.965,1733703.779,1844408.408,1777801.697,1933282.709,1905845.513,2028632.467,2162077.393,1837381.922,1945531.246,1939738.819,1978095.756,2012802.245,2039443.462,2058060.445,2084812.416,2099276.615,2117740.493,2126246.26,2122826.015,2150072.951,2169597.387,2191538.432,2211912.505,2230918.485,2249195.646,2276951.465
30111,1545814,2797103,614879,473638,3312080,727904,922143,624371,436013,93048,242935,1293033,173333,518809,372169,542437,417278,416949.356,489717.6476,476864.3731,480763.8223,517773.0599,544007.602,472509.7231,501067.5012,499373.9945,511516.2894,508564.7671,517278.5039,526855.3771,530400.3422,535510.5938,540736.422,542928.3793,542825.3626,549537.31,554163.9735,559393.9261,563964.0641,569252.1788,574213.3024,578733.8316,583347.4829,587913.7314,592417.02,600824.8258
31043,3220594.901,1082765.407,1770839.25,746982.3908,1474746.198,1208327.929,2292373.613,206953.7172,16186.66745,225675.3672,173849.6374,181425.2409,115176.9128,185758.1946,939051.3136,542327.2325,307300.9676,430460.612,317306.7415,327840.4393,357589.2084,370180.9842,388921.7036,408728.1841,436748.9873,460707.1993,415047.0793,402897.6102,412022.7442,410262.766,419135.841,427850.4021,434557.1524,440702.1503,445644.8293,449168.6909,450354.208,449365.9679,452641.8619,457390.1768,461720.7044,466632.5986,471166.38,475301.087,479190.2807,484926.2764
31055,735681.8867,5704134.63,7199513.484,6510638.611,5776103.641,19276546.24,9699405.733,4155585.518,23036477.66,9399925.297,7085689.614,4311153.933,9061671.049,29726685.47,26177526.35,49348630.67,15175986.96,26675043.1,19487463.13,20950960.54,20751888.45,21835484.93,23243419.94,25050590.78,26576805.85,26276135.52,26285548.21,24084072.16,24934389.38,24768236.07,25272309.86,25684802.29,26155671.34,26568052.77,26885404.09,27060545.36,27106720.49,27186003.6,27271956.16,27576254.18,27828432.18,28120541.81,28392418.5,28650872.77,28889051.09,29227551.17
31109,194918,356143,5804945,1224669,281633,2485459,5133295,58624,934277,2918210,4349156,283159,583969,6096480,3030716,5317787,9802279,5115233.586,3674035.01,4019142.425,4313606.852,4446803.824,4456124.753,4854453.302,5262090.44,5182444.164,5387836.398,5394522.931,4973782.579,4960280.438,5083058.41,5184614.027,5267755.621,5346119.201,5431073.217,5486114.209,5507498.296,5538526.19,5552910.216,5568029.002,5624752.524,5688179.405,5745940.955,5799522.162,5850281.695,5913987.409
31153,49788.11333,680039.3702,372370.5159,725137.3889,629902.3594,1725815.764,1283200.267,388056.4817,2946814.342,1711572.703,360450.3862,472518.0671,1313502.951,6081438.533,3388663.651,6434307.329,1846109.04,3927188.43,2755832.092,2981847.037,2985191.066,3106763.728,3368911.82,3645385.769,3867974.584,3656689.389,3682273.663,3419579.541,3569774.452,3535657.664,3610095.559,3670064.736,3735439.041,3795448.957,3836163.866,3854374.502,3853076.313,3871822.337,3889915.62,3934811.336,3969655.766,4011082.858,4049358.918,4085564.272,4118985.316,4168337.309
32003,,,,,,,,36287974,40126186,48028204,47122710,147227233,89516126,88306611,68570601,17822319,48654797,64451313.52,66447252.57,69326092.8,72113356.63,74412393.92,77017318.3,70315462.8,68482672.22,66590387.16,66401366.75,71038457.67,73175079.82,74007802.97,74729491.87,75245270.87,75544226.32,75652264.87,75521964.32,76018948.55,76738320.38,77706986.74,78786159.56,79525712.92,80131909.71,80716483.54,81287969.11,81864772.12,82468096.95,83732661.67
32005,0,0,0,0,0,0,0,0,0,0,526274.4382,353672.4754,54865.38574,232018.5818,553372.0517,154104.3161,75176.23791,220324.5341,207118.0384,226888.3966,248545.9253,272270.7637,248024.9584,237940.4226,255415.7671,257649.1348,229421.0381,236610.3616,252019.9825,255045.4571,259620.3471,262744.7606,264100.1039,263320.1773,264780.1755,267342.1519,268480.5795,269514.4902,273341.5924,276847.7554,279217.6791,281525.0276,283615.9289,285608.1768,287661.2201,292031.3747
33011,223817903.9,240327919.3,216305187.6,156893403.3,197067465.3,186218255.8,177244145.7,95625657.06,116563616,134046708.1,127160384,185486544.8,176310730.7,133773179.8,189125326.6,241744667.3,286913982.9,211740784.8,181219651,189389986.8,196341594.9,202287925,209459190.3,211747488.3,215130087.9,222895974.6,226119536.4,224628046.6,218682570.9,219345195.9,222984452.5,226191197,229040477.2,231594129.9,233707010.4,235803146.7,237776484.1,239196896.4,240445189.8,241955008,244176467.9,246546725.7,248795851.8,250953568.8,253045273,256164684.8
33015,53289308.44,70963027.3,85242428.43,60800262.96,75671143.57,66023798.12,48496792.46,53588123.65,70532650.66,108820893.9,100825808.4,86153762.07,93355275.68,70840076.77,164436342.8,123277590.3,242455511.9,143039148.3,120017404,126358380.7,131687200.4,133869893.3,137024101.4,141879906.5,146511803.1,153735013.4,152713522.8,155523316.4,147225243.2,147624824.9,150260078.8,152541604.5,154532252.2,156504568.2,158364067.3,159937555.4,161219104.5,161933495,162813583.3,163509472.4,165063876.1,166728512.8,168300499.6,169804757.8,171262587.9,173279008.2
33017,180166.3724,87814.03867,240306.1088,187282.1805,1536621.616,255535.4047,1917090.106,461336.0223,4132036.525,250679.6755,618367.3658,1675799.505,668438.0045,514941.9875,1885870.563,81700.19253,351906.3298,721588.558,1084617.997,1144113.094,858902.2215,916959.8281,945461.8359,875747.7857,895536.4466,931865.9177,840801.838,913261.5405,966845.447,990256.3318,981249.082,965702.9717,975897.5888,981523.4659,984965.7124,995391.0599,1004922.637,1011896.233,1028227.97,1039202.039,1046108.804,1051440.176,1058140.235,1066963.792,1075656.476,1091451.754
34001,0,0,0,0,0,0,0,0,1682867.616,774695.8889,35738.08292,0,1038256.83,100050.412,1472220.959,19869.52077,3367789.415,1235626.55,928497.3672,1017126.661,953578.6611,970653.8349,1059895.793,1161067.664,1172790.517,1275188.436,1256380.786,1374411.406,1184134.415,1179219.256,1203151.8,1220908.745,1246426.617,1272750.382,1293068.32,1305668.383,1318352.179,1322472.355,1328781.096,1324425.475,1337816.894,1352955.76,1367255.229,1381224.666,1394091.752,1407668.926
34003,716755733.8,572618689.9,672982171.3,803669282.6,1031705502,879118831.6,683775409.7,741061679.7,700605421,629603872.2,614082779.7,648064744.4,726899032.8,908848596.1,1156618763,830234681,849534798,921259989.5,833014097.8,841791374,855268215,876808902.3,901887304.9,926115822,945131970.1,948595383.1,928738605.9,938141253.2,946599142.2,949017879.5,960090967.7,971383201.7,982466904.9,992552441.5,1001206841,1008374620,1014411418,1020693858,1029471405,1038189283,1046931978,1056278324,1065459845,1074439888,1083219127,1097223807
34009,,,,,,,,0,415364.3841,172190.1111,9679.917078,0,247129.1702,16853.58805,555235.0406,4886.479229,487312.5845,270151.8737,207976.6642,227828.9821,209927.8756,213530.1167,232988.5449,255228.3605,256001.465,278829.2169,252445.0247,276075.6131,255912.084,254552.8314,258998.7382,261974.0331,266942.0755,272040.4897,275768.1753,277728.794,279802.7664,279895.6961,282515.9874,283130.7504,285728.8959,288704.7929,291540.3709,294362.6122,296980.0271,300207.24
34013,2808910981,2761734648,2790423643,3748979150,3577305209,3248439313,2738821072,3382340191,2906415920,2554477842,2880736447,2921171040,3054601225,3590601334,4665521415,3983889279,3500812006,3871857603,3561640502,3578755531,3642933403,3746831434,3829504138,3916208660,3998453007,4037384303,3977425760,3976808788,4022244844,4036599990,4081937032,4129967993,4176457659,4217467435,4254500295,4286791769,4314315015,4340749310,4375430194,4413480419,4450825633,4490365354,4529351694,4567474683,4604799035,4664420178
34015,284768748.3,318667777.6,280883863.1,400303508.2,515132118.3,384369166.1,382336259.2,45533433.85,35634162.38,57387539.8,58688046.2,81293328.06,69065983.06,71467712.45,84955784.69,56197497.46,69218183.37,72286463.17,66983140.11,69030612.07,72218454.99,73634133.26,75060805.21,74465882.58,74981327.53,75316718.06,74396625.34,76133814.82,76793943.27,77224202.74,78201758.71,79077186.35,79731883.43,80313941.4,80815377.13,81421465.25,82036205.67,82677611.3,83468069.05,84168156.96,84872059.17,85602081.83,86308476.31,86998735.81,87692389.9,88883591.06
34017,2597465177,2693498687,2855750710,3504821236,3955387638,3526598085,2827577514,3134111294,3033196003,2694884652,2918163654,2936484523,3083123204,3906820334,4856576670,3713309205,4165013115,4063317561,3675477293,3727153139,3793394501,3898252260,3991806172,4092541420,4188894978,4215820284,4154657175,4196785845,4199818696,4212848350,4264142860,4315400970,4365228860,4409803899,4449703682,4483796444,4511946129,4540212687,4577015713,4613310382,4652780043,4694773523,4735879177,4776015733,4815227208,4876983191
