FIPS,Geotype,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
13175,C,3335.33,3307.61,3308.99,3309.15,3276.29,3298.19,3290.81,3278.64,3282.11,3284.09,3340.6,3352.61,3412.49,3410.58,3419.57,3420.1,3419.899,3423.192,3419.806,3423.037,3421.69,3429.906482,3438.142694,3446.398683,3454.674498,3462.970185,3471.285793,3479.621369,3487.976961,3496.352617,3504.748385,3513.164315,3521.600453,3530.056849,3538.533552,3547.030609,3555.54807,3564.085985,3572.644401,3581.223369,3589.822937,3598.443155,3607.084073,3615.74574,3624.428207,3633.131523,3641.855738,3650.600902,3659.367066,3668.15428,3676.962595
13177,C,1048.34,1014.49,1014.49,1014.27,987.98,989.36,1065.71,1063.23,1078.92,1086.32,1094.37,1128.13,1128.13,1124.62,1140.94,1143.09,1060.09,1145.694,1155.624,1150.433,1154.594,1160.795746,1167.030805,1173.299354,1179.601573,1185.937645,1192.307749,1198.71207,1205.150791,1211.624096,1218.132172,1224.675205,1231.253383,1237.866895,1244.515931,1251.200681,1257.921337,1264.678092,1271.47114,1278.300677,1285.166897,1292.069998,1299.010178,1305.987637,1313.002574,1320.05519,1327.145689,1334.274274,1341.441149,1348.646519,1355.890593
13179,C,1062.4,1038.74,1044.7,1044.32,1128.4,1127.19,1112.27,1116.5,2114.12,2003.84,2042.77,2045.76,2045.76,2043.15,1282.41,1281.58,1279.324,1277.673,1933.59,1284.366,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073,1944.073
13181,C,722.8,709.56,709.56,709.56,707.56,711.06,709.88,709.88,722.78,722.88,716.4,715.06,712.96,744.49,749.85,763.92,764.712,764.612,869.978,750.674,869.606,886.6234684,903.9739545,921.6639752,939.700175,958.0893283,976.838342,995.9542584,1015.444257,1035.31566,1055.575929,1076.232674,1097.293655,1118.766782,1140.660121,1162.981893,1185.740485,1208.944443,1232.602483,1256.723492,1281.316528,1306.39083,1331.955816,1358.021087,1384.596433,1411.691837,1439.317476,1467.483726,1496.201165,1525.480582,1555.332972
13183,C,653.42,652.76,652.76,652.76,649.62,657.34,680.84,680.78,971.58,762.1,758.42,758.28,758.28,759.49,698.71,739.1,738.929,737.966,737.669,738.241,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973,738.973
13185,C,2758.64,2755.18,2756.54,2756.54,2757.86,2806.01,2804.04,2791.92,2887.58,2877.66,2859.77,2860.27,2860.27,2859.59,2872.52,2948.89,2945.905,2944.947,2930.933,2953.605,2946.085,2954.858507,2963.658142,2972.483982,2981.336106,2990.214591,2999.119517,3008.050962,3017.009005,3025.993725,3035.005202,3044.043516,3053.108745,3062.200971,3071.320274,3080.466735,3089.640433,3098.841452,3108.069871,3117.325772,3126.609238,3135.92035,3145.259191,3154.625844,3164.02039,3173.442913,3182.893497,3192.372225,3201.879181,3211.414449,3220.978113
13187,D,958.45,1039.73,1039.61,1039.83,1110.05,1110.07,1110.21,1121.25,1074.43,1075.41,1093.94,1093.89,1123.12,1076.08,1171.42,1171.95,1166.358,1166.268,1082.132,1038.056,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294,1087.294
13189,C,1045.65,1054.24,1054.24,1054.24,1034.12,1039.31,1038.74,1038.64,1139.76,1053.84,1083.17,1085.27,1069.27,1064.29,1067.31,1065.84,1064.552,1063.112,1057.398,1062.867,1107.367,1109.816232,1112.270882,1114.730961,1117.19648,1119.667453,1122.143892,1124.625807,1127.113212,1129.606118,1132.104538,1134.608484,1137.117968,1139.633003,1142.1536,1144.679772,1147.211532,1149.748891,1152.291862,1154.840457,1157.39469,1159.954572,1162.520115,1165.091333,1167.668238,1170.250843,1172.839159,1175.433201,1178.032979,1180.638508,1183.2498
13191,C,672.42,675.86,675.86,675.86,666.7,734.9,726.44,726.44,738.28,738.28,790.95,806.33,806.09,807.11,828.58,828.46,797.688,798.908,811.133,799.076,813.864,816.1915973,818.5258513,820.8667812,823.214406,825.5687448,827.9298169,830.2976415,832.6722379,835.0536255,837.4418238,839.8368521,842.23873,844.6474771,847.0631131,849.4856577,851.9151306,854.3515516,856.7949406,859.2453175,861.7027024,864.1671152,866.6385761,869.1171052,871.6027227,874.0954489,876.5953042,879.1023088,881.6164834,884.1378483,886.6664241
13193,C,1221.14,1185.18,1185.18,1183.46,1186.23,1188.4,1188.4,1188.4,1197.04,1197.04,1198.29,1198.08,1237.24,1237.3,1236.4,1236.45,1233.239,1229.771,1232.462,1229.765,1230.28,1233.525599,1236.779761,1240.042508,1243.313861,1246.593846,1249.882483,1253.179795,1256.485807,1259.80054,1263.124017,1266.456262,1269.797298,1273.147148,1276.505835,1279.873383,1283.249815,1286.635154,1290.029424,1293.432648,1296.84485,1300.266054,1303.696284,1307.135563,1310.583915,1314.041364,1317.507934,1320.983649,1324.468534,1327.962612,1331.465908
13195,C,1385.44,1389.28,1406.74,1406.92,1419.07,1419.07,1420.65,1420.43,1420.43,1426.31,1406.91,1406.91,1508.04,1508.49,1506.57,1502.68,1501.962,1503.981,1503.499,1543.1,1545.515,1560.105311,1574.83336,1589.700449,1604.707889,1619.857005,1635.149136,1650.585631,1666.167853,1681.897177,1697.774993,1713.802702,1729.981719,1746.313474,1762.799406,1779.440973,1796.239644,1813.1969,1830.314241,1847.593176,1865.035232,1882.641948,1900.414879,1918.355594,1936.465676,1954.746726,1973.200356,1991.828196,2010.631891,2029.613101,2048.773501
13197,F,900.24,897.32,897.32,897.32,897.49,898.25,898.25,898.25,898.25,904.42,904.64,904.04,985.7,985.7,991.59,991.59,991.609,991.63,991.655,991.651,991.627,1000.773044,1010.003444,1019.318978,1028.720432,1038.208599,1047.784277,1057.448274,1067.201405,1077.044492,1086.978364,1097.003859,1107.121822,1117.333105,1127.63857,1138.039085,1148.535527,1159.12878,1169.819738,1180.609301,1191.49838,1202.487891,1213.578761,1224.771926,1236.068328,1247.46892,1258.974663,1270.586526,1282.305489,1294.132538,1306.068672
13199,F,1687.39,1669.73,1669.73,1669.73,1674.74,1674.74,1674.78,1674.58,1679.15,1679.63,1679.61,1679.73,1733.94,1720.89,1745.43,1745.16,1746.551,1746.584,1745.318,1735.066,1747.139,1754.039458,1760.967171,1767.922244,1774.904788,1781.914909,1788.952717,1796.018322,1803.111833,1810.23336,1817.383015,1824.560907,1831.767149,1839.001853,1846.26513,1853.557095,1860.87786,1868.227538,1875.606245,1883.014094,1890.451202,1897.917682,1905.413653,1912.939229,1920.494528,1928.079667,1935.694764,1943.339938,1951.015307,1958.72099,1966.457107
13201,C,992.92,967.52,967.52,967.52,958.26,958.32,957.15,956.25,956.25,970.23,970.31,969.21,969.21,962.03,961.83,961.77,960.258,960.284,948.643,960.284,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109,960.109
13205,C,1888.43,1876.57,1876.83,1876.83,1869.01,1870.77,1870.34,1873.18,1873.18,1873.18,1874.19,1890.37,1890.37,1888.67,1887.87,1886.84,1761.897,1880.695,1879.61,1880.695,1881.272,1881.98167,1882.691608,1883.401814,1884.112287,1884.823029,1885.534039,1886.245317,1886.956863,1887.668678,1888.380761,1889.093113,1889.805733,1890.518622,1891.231781,1891.945208,1892.658904,1893.37287,1894.087105,1894.801609,1895.516383,1896.231427,1896.94674,1897.662323,1898.378176,1899.0943,1899.810693,1900.527356,1901.24429,1901.961494,1902.678969
13207,C,1393.5,1394.38,1394.38,1401.06,1396.65,1396.84,1412.4,1412.22,1422.02,1447.3,1446.6,1448.2,1448.2,1448.68,1457.04,1456.97,1456.897,1456.504,1480.179,1482.279,1484.704,1488.569171,1492.444405,1496.329727,1500.225164,1504.130742,1508.046487,1511.972426,1515.908586,1519.854993,1523.811674,1527.778655,1531.755964,1535.743627,1539.741671,1543.750123,1547.769011,1551.798361,1555.838201,1559.888558,1563.949459,1568.020932,1572.103005,1576.195704,1580.299058,1584.413095,1588.537842,1592.673326,1596.819577,1600.976622,1605.144489
13209,C,918.2,924.28,924.28,924.28,917.82,917.82,918.28,917.22,925.39,924.96,924.56,984.38,984.38,984.38,994.37,975.87,975.838,975.792,976.712,979.554,979.486,985.1549553,990.8567207,996.5914862,1002.359443,1008.160782,1013.995698,1019.864385,1025.767037,1031.703853,1037.675028,1043.680763,1049.721258,1055.796712,1061.90733,1068.053314,1074.234869,1080.452201,1086.705516,1092.995024,1099.320934,1105.683456,1112.082802,1118.519186,1124.992822,1131.503924,1138.052711,1144.639401,1151.264212,1157.927365,1164.629082
13211,F,1251.6,1242.84,1242.84,1242.68,1215.43,1215.53,1215.53,1212.23,1207.25,1207.25,1212.51,1293.22,1293.22,1292.08,1294.84,1294.92,1294.612,1294.44,1289.356,1293.37,1306.582,1316.381606,1326.25471,1336.201865,1346.223625,1356.32055,1366.493203,1376.742154,1387.067974,1397.471239,1407.95253,1418.512434,1429.151538,1439.870438,1450.669731,1461.550021,1472.511916,1483.556026,1494.682969,1505.893367,1517.187844,1528.567033,1540.031567,1551.582087,1563.219238,1574.94367,1586.756038,1598.657,1610.647222,1622.727373,1634.898127
13213,C,1198.6,1235.86,1235.86,1235.98,1257.18,1255.3,1252.22,1251.88,1269.48,1290.84,1305.9,1308.86,1308.86,1308.17,1325.82,1326.63,1297.53,1281.864,1327.85,1191.398,1308.105,1308.325705,1308.546447,1308.767226,1308.988042,1309.208896,1309.429787,1309.650715,1309.87168,1310.092683,1310.313723,1310.5348,1310.755915,1310.977067,1311.198256,1311.419483,1311.640747,1311.862048,1312.083386,1312.304762,1312.526176,1312.747626,1312.969114,1313.19064,1313.412202,1313.633802,1313.85544,1314.077115,1314.298827,1314.520577,1314.742364
13215,F,2234.14,2256.2,2261.55,2279.03,2194.93,2280.15,2266.67,2265.65,2795.92,3510,3507.77,3507.71,3507.71,3654.34,2437.24,2439.13,2438.895,2449.907,2438.731,2450.648,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077,2435.077
13217,F,1740.02,2325.2,2325.2,2325.28,1713.8,1712.24,2015.03,2020.25,2019.96,2019.94,2016,2018.35,2110.16,2128.98,2140.05,2139.72,2141.84,2140.233,2138.179,2139.996,2135.278,2147.587242,2159.967443,2172.419012,2184.94236,2197.537902,2210.206054,2222.947234,2235.761862,2248.650364,2261.613163,2274.65069,2287.763374,2300.951648,2314.215949,2327.556715,2340.974386,2354.469406,2368.042221,2381.693279,2395.423032,2409.231932,2423.120437,2437.089005,2451.138097,2465.268178,2479.479715,2493.773177,2508.149037,2522.607769,2537.149851
13219,C,914.56,911.07,914.81,929.91,915.93,904.09,1025.01,1034.87,1058.83,1057.77,1041.83,1042.34,1119.73,1093.15,1089.19,1097.01,1106.743,1106.785,1112.782,1119.97,1122.288,1130.667907,1139.110385,1147.615902,1156.184927,1164.817936,1173.515406,1182.277818,1191.105658,1199.999413,1208.959576,1217.986643,1227.081113,1236.24349,1245.474281,1254.773996,1264.14315,1273.582262,1283.091854,1292.672452,1302.324587,1312.048792,1321.845607,1331.715572,1341.659234,1351.677143,1361.769855,1371.937926,1382.181921,1392.502406,1402.899951
13221,C,1146.86,1121.92,1121.92,1121.92,1119.92,1127.42,1127.06,1127.04,1138.08,1138.08,1147.76,1150.34,1230.04,1227.96,1180.57,1180.32,1179.472,1180.044,1190.808,1169.055,1191.885,1196.389743,1200.911512,1205.450371,1210.006384,1214.579617,1219.170135,1223.778002,1228.403285,1233.04605,1237.706361,1242.384287,1247.079892,1251.793245,1256.524412,1261.27346,1266.040458,1270.825472,1275.628572,1280.449825,1285.2893,1290.147065,1295.023191,1299.917746,1304.8308,1309.762423,1314.712685,1319.681657,1324.669409,1329.676012,1334.701538
13223,F,1629.24,1624.58,1628.84,1619.78,1852.21,1852.23,1849.45,2063.34,2063.89,2062.55,2146.4,2148.96,2372.26,2358.42,2365,2374.63,2381.543,2376.723,2380.212,2387.523,2399.071,2425.919275,2453.068012,2480.520573,2508.28036,2536.350809,2564.735398,2593.437641,2622.461095,2651.809354,2681.486052,2711.494866,2741.839512,2772.523748,2803.551375,2834.926235,2866.652215,2898.733244,2931.173296,2963.976388,2997.146583,3030.687989,3064.604761,3098.9011,3133.581252,3168.649515,3204.11023,3239.96779,3276.226636,3312.891258,3349.966199
13225,C,807.89,815.59,815.59,815.59,801.25,816.94,817.99,838.85,838.85,868.87,871.93,872,869.08,863.03,862.51,862.51,865.985,867.629,921.65,873.948,874,874.2072701,874.4145893,874.6219578,874.8293753,875.0368421,875.2443581,875.4519233,875.6595377,875.8672014,876.0749143,876.2826764,876.4904879,876.6983486,876.9062586,877.1142179,877.3222265,877.5302845,877.7383918,877.9465485,878.1547545,878.3630099,878.5713147,878.7796688,878.9880724,879.1965255,879.4050279,879.6135798,879.8221812,880.030832,880.2395323
13227,F,969.6,1029.68,1029.68,1029.68,968.34,968.34,1045.06,1047.38,1056.58,1056.58,1058.54,1059.92,1044.42,1087.26,1087.59,1093.57,1133.192,1089.696,1091.547,1090.1,1092.705,1096.18157,1099.669201,1103.167928,1106.677787,1110.198813,1113.731041,1117.274508,1120.829249,1124.395299,1127.972695,1131.561474,1135.16167,1138.773321,1142.396462,1146.031131,1149.677365,1153.335199,1157.004671,1160.685818,1164.378676,1168.083285,1171.799679,1175.527898,1179.267979,1183.019959,1186.783877,1190.559769,1194.347676,1198.147634,1201.959682
13229,C,1498.94,1454.22,1454.22,1454.22,1454.98,1434.44,1492.14,1492.56,1492.78,1492.78,1501.6,1501.6,1501.26,1551.36,1551.34,1551.43,1552.473,1552.223,1552.346,1551.901,1552.414,1557.58903,1562.781311,1567.9909,1573.217856,1578.462236,1583.724099,1589.003502,1594.300504,1599.615164,1604.947541,1610.297693,1615.66568,1621.051562,1626.455398,1631.877247,1637.317171,1642.775228,1648.25148,1653.745988,1659.258812,1664.790013,1670.339652,1675.907791,1681.494492,1687.099817,1692.723827,1698.366584,1704.028153,1709.708594,1715.407971
13231,F,890.38,883.36,883.36,883.36,891.02,891.98,892.04,891.98,886.28,886.28,897.22,937.52,937.52,937.26,939.01,938.75,1013.081,937.848,938.717,937.989,942.05,946.6543932,951.281291,955.9308034,960.6030409,965.2981145,970.016136,974.7572174,979.5214714,984.3090114,989.1199511,993.9544049,998.8124877,1003.694315,1008.600003,1013.529668,1018.483428,1023.461399,1028.463701,1033.490453,1038.541773,1043.617783,1048.718602,1053.844352,1058.995155,1064.171133,1069.372409,1074.599107,1079.851352,1085.129267,1090.432979
13233,C,1413.38,1446.53,1446.53,1446.53,1449.93,1451.71,1470.31,1473.9,1473.41,1506.38,1509.52,1509.52,1509.74,1549.3,1557.82,1557.97,1547.51,1542.042,1567.808,1545.516,1546.625,1550.385298,1554.154738,1557.933343,1561.721135,1565.518136,1569.324369,1573.139856,1576.964619,1580.798681,1584.642065,1588.494794,1592.35689,1596.228375,1600.109273,1603.999607,1607.8994,1611.808674,1615.727452,1619.655758,1623.593615,1627.541047,1631.498075,1635.464724,1639.441018,1643.426979,1647.42263,1651.427997,1655.443102,1659.467968,1663.50262
13235,C,823.57,796.97,812.48,813.06,814.2,835.21,835.28,835.28,843.28,843.28,842.97,844.23,843.81,858.75,860.95,859.73,848.807,860.421,860.163,862.653,863.036,865.0686852,867.106158,869.1484295,871.1955112,873.2474143,875.3041502,877.3657302,879.4321659,881.5034685,883.5796497,885.6607208,887.7466934,889.8375791,891.9333893,894.0341358,896.1398301,898.2504838,900.3661088,902.4867166,904.612319,906.7429278,908.8785548,911.0192117,913.1649105,915.315663,917.471481,919.6323767,921.7983618,923.9694484,926.1456485
13237,C,1187.45,1187.35,1187.35,1186.91,1351.95,1351.95,1352.21,1347.63,1231.95,1214.78,1260.53,1256.53,1223.45,1247.11,1209.56,1209.56,1209.289,1209.221,1235.319,1168.647,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445,1253.445
13239,C,383.96,379.36,379.36,379.36,370.52,370.52,370.48,374.88,369.88,382.16,402.46,398.02,415.7,415.86,402.19,402.43,403.007,402.821,402.305,403.009,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151,402.151
13241,D,1085.62,1066.77,1066.77,1066.77,1212.35,1212.35,1206.2,1212.38,1226.86,1198.93,1177.93,1198.33,1232.03,1196.77,1090.48,1090.4,1092.471,1092.513,1277.482,1050.498,1236.792,1242.837606,1248.912765,1255.017619,1261.152315,1267.316998,1273.511814,1279.736912,1285.992439,1292.278544,1298.595376,1304.943086,1311.321824,1317.731742,1324.172993,1330.645729,1337.150106,1343.686276,1350.254396,1356.854622,1363.487111,1370.15202,1376.849508,1383.579735,1390.342859,1397.139043,1403.968447,1410.831235,1417.727569,1424.657613,1431.621531
13243,C,1046.52,1028.33,1028.61,1028.33,1036.58,1036.61,1043.99,1044.38,1044.36,1044.36,1045.5,1050.54,1050.54,1040.93,1058.73,1051.41,1051.458,1051.722,1048.22,1071.116,1070.656,1073.204653,1075.759373,1078.320174,1080.887072,1083.460079,1086.039212,1088.624484,1091.21591,1093.813505,1096.417284,1099.027261,1101.64345,1104.265868,1106.894528,1109.529445,1112.170635,1114.818112,1117.471891,1120.131987,1122.798416,1125.471192,1128.15033,1130.835846,1133.527755,1136.226071,1138.930811,1141.64199,1144.359622,1147.083723,1149.814309
13245,C,2516.32,2547.26,2589.37,2627.43,2818.11,2571.55,2567.22,2572.88,3787.88,2924.53,2918.8,2918.35,2948.94,3222.8,2913.9,2918.57,2898.4,2894.258,3122.66,2899.115,3125.152,3146.573103,3168.141036,3189.856804,3211.721421,3233.735907,3255.90129,3278.218604,3300.68889,3323.313197,3346.09258,3369.028103,3392.120835,3415.371855,3438.782247,3462.353104,3486.085525,3509.980618,3534.039498,3558.263288,3582.653117,3607.210125,3631.935457,3656.830267,3681.895716,3707.132975,3732.54322,3758.127637,3783.887421,3809.823773,3835.937904
13247,F,1179.68,1184.95,1184.95,1283.03,1158.98,1155.75,1193.32,1199.43,1204.53,1395.07,1400.35,1411.04,1411.04,1370.08,1413.37,1413.04,1411.8,1409.613,1381.423,1406.083,1411.76,1412.906101,1414.053132,1415.201094,1416.349989,1417.499816,1418.650576,1419.802271,1420.954901,1422.108466,1423.262968,1424.418407,1425.574785,1426.732101,1427.890356,1429.049552,1430.209689,1431.370768,1432.532789,1433.695753,1434.859662,1436.024516,1437.190315,1438.357061,1439.524754,1440.693395,1441.862984,1443.033524,1444.205013,1445.377453,1446.550846
13249,C,470.7,470.36,470.36,476.38,470.08,470.38,470.4,470.38,471.96,471.84,517.52,518.8,536.64,536.64,538.56,538.52,518.626,538.758,536.274,536.278,538.754,540.9247395,543.1042252,545.2924925,547.4895768,549.6955135,551.9103383,554.1340871,556.3667958,558.6085004,560.8592374,563.1190429,565.3879536,567.6660062,569.9532375,572.2496844,574.5553842,576.870374,579.1946914,581.5283739,583.8714592,586.2239852,588.58599,590.9575118,593.3385888,595.7292597,598.129563,600.5395376,602.9592224,605.3886566,607.8278794
13251,C,1631.8,1633.06,1633.06,1633.02,1588.37,1588.78,1588.93,1588.89,1589.4,1641.02,1651.14,1650.77,1650.77,1667.24,1671.04,1670.87,1672.481,1672.236,1671.705,1671.874,1670.816,1672.79645,1674.779248,1676.764395,1678.751896,1680.741753,1682.733968,1684.728545,1686.725486,1688.724794,1690.726471,1692.730522,1694.736947,1696.745751,1698.756937,1700.770506,1702.786461,1704.804807,1706.825544,1708.848677,1710.874208,1712.90214,1714.932475,1716.965218,1719.000369,1721.037933,1723.077912,1725.120309,1727.165127,1729.212369,1731.262038
13253,D,966.02,948.16,948.16,948.16,952.76,952.76,951.32,951.32,951.32,951.88,976.1,975.9,975.9,965.58,941.33,941.48,941.155,941.122,942.09,941.178,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226,941.226
13255,F,1402.31,1400.93,1400.93,1406.3,1431.72,1431.74,1431.55,1434.79,1435.69,1432.83,1449.18,1453.35,1453.35,1539.49,1536.3,1536.09,1600.314,1537.302,1553.252,1552.116,1559.298,1570.759883,1582.306018,1593.937025,1605.653528,1617.456155,1629.345539,1641.322318,1653.387135,1665.540635,1677.783473,1690.116303,1702.539788,1715.054593,1727.661391,1740.360858,1753.153673,1766.040525,1779.022104,1792.099105,1805.272232,1818.54219,1831.909691,1845.375452,1858.940195,1872.604648,1886.369545,1900.235622,1914.203624,1928.274301,1942.448406
13257,C,1046.77,1050.43,1050.43,1051.06,1110.64,1114.53,1112.03,1111.63,1122.62,1131.93,1078.98,1079.06,1093.74,1130.96,1123.7,1123.91,1123.964,1149.248,1160.15,1142.971,1110.337,1113.52239,1116.716918,1119.920611,1123.133495,1126.355596,1129.58694,1132.827555,1136.077467,1139.336702,1142.605288,1145.883251,1149.170617,1152.467415,1155.77367,1159.089411,1162.414664,1165.749457,1169.093817,1172.447771,1175.811347,1179.184573,1182.567476,1185.960084,1189.362426,1192.774527,1196.196418,1199.628126,1203.069678,1206.521104,1209.982432
13259,C,883.7,877.54,901.9,910,914.84,913.3,913.3,906.33,923.5,923.22,920.28,920.62,935.68,935.72,934.77,934.89,935.599,934.823,935.736,931.969,936.106,937.7034921,939.3037104,940.9066595,942.5123441,944.1207689,945.7319385,947.3458575,948.9625308,950.581963,952.2041588,953.8291229,955.45686,957.087375,958.7206724,960.3567572,961.9956339,963.6373075,965.2817826,966.929064,968.5791566,970.2320651,971.8877944,973.5463492,975.2077344,976.8719548,978.5390152,980.2089205,981.8816755,983.5572852,985.2357543
13261,C,1594.71,1608.27,1608.27,1608.27,1605.08,1599.7,1595.95,1602.85,1608.26,1608.32,1631.34,1628.54,1628.54,1686.88,1686.63,1686.52,1716.505,1688.965,1685.929,1680.291,1685.55,1691.069106,1696.606283,1702.16159,1707.735088,1713.326836,1718.936893,1724.565319,1730.212175,1735.877521,1741.561417,1747.263925,1752.985104,1758.725017,1764.483724,1770.261287,1776.057768,1781.873229,1787.707732,1793.56134,1799.434114,1805.326117,1811.237414,1817.168065,1823.118137,1829.08769,1835.076791,1841.085501,1847.113887,1853.162012,1859.22994
13263,C,915.55,947.96,963.4,963.68,956.22,956.22,956.22,955.06,955.06,973.27,972.26,972.26,1018.52,1018.47,1024.3,1024.22,1024.615,1022.398,1023.624,1018.292,1016.524,1021.059754,1025.615747,1030.192069,1034.788811,1039.406063,1044.043917,1048.702466,1053.381802,1058.082016,1062.803203,1067.545457,1072.30887,1077.093538,1081.899555,1086.727016,1091.576018,1096.446656,1101.339027,1106.253228,1111.189356,1116.14751,1121.127786,1126.130285,1131.155105,1136.202346,1141.272108,1146.364492,1151.479597,1156.617527,1161.778382
13265,F,491.3,494.38,496.26,496.26,489.8,489.8,489.8,489.8,489.34,494.34,491.16,491.5,491.5,490.68,490.33,490.33,490.317,490.335,490.782,486.934,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834,490.834
13267,C,1915.53,1922.85,1926.85,1926.85,1926.56,1973.84,1921.94,1921.42,2009.96,1953.74,1948.98,1948.94,1948.94,1985.46,1952.25,1952.23,1975.153,1972.649,1973.657,1963.271,1965.054,1966.668673,1968.284673,1969.902001,1971.520658,1973.140645,1974.761963,1976.384613,1978.008597,1979.633915,1981.260569,1982.888559,1984.517887,1986.148553,1987.78056,1989.413907,1991.048597,1992.68463,1994.322007,1995.96073,1997.600799,1999.242216,2000.884981,2002.529097,2004.174563,2005.821382,2007.469553,2009.119079,2010.76996,2012.422198,2014.075794
13269,D,1144.61,1184.27,1184.27,1200.65,1187.6,1206.59,1206.63,1206.47,1206.45,1206.45,1238.08,1235.01,1235.01,1240.71,1241.47,1241.07,1264.844,1248.68,1248.124,1248.383,1246.349,1247.178931,1248.009416,1248.840453,1249.672043,1250.504187,1251.336886,1252.170139,1253.003946,1253.838309,1254.673228,1255.508702,1256.344733,1257.181321,1258.018465,1258.856167,1259.694427,1260.533245,1261.372622,1262.212557,1263.053052,1263.894107,1264.735721,1265.577896,1266.420632,1267.263929,1268.107787,1268.952208,1269.797191,1270.642736,1271.488844
13271,D,1265.45,1285.13,1285.13,1285.13,1290.48,1308.46,1296.1,1291.1,1303.62,1303.62,1284.94,1284.86,1284.86,1302.56,1302.41,1302.26,1304.367,1302.093,1304.52,1304.425,1302.507,1304.276855,1306.049116,1307.823784,1309.600864,1311.380358,1313.162271,1314.946605,1316.733363,1318.522549,1320.314166,1322.108218,1323.904708,1325.703639,1327.505014,1329.308836,1331.11511,1332.923838,1334.735024,1336.548671,1338.364783,1340.183362,1342.004412,1343.827937,1345.653939,1347.482423,1349.313391,1351.146847,1352.982795,1354.821237,1356.662177
13273,C,1051.74,1048.36,1048.36,1052.28,1047.28,1047.28,1053.54,1053.5,1053.34,1057.46,1055,1050.22,1050.22,1070.73,1071.07,1071.01,1071.365,1071.405,1075.253,1071.405,1068.481,1069.838538,1071.197802,1072.558792,1073.921511,1075.285962,1076.652146,1078.020066,1079.389724,1080.761122,1082.134263,1083.509148,1084.88578,1086.264161,1087.644294,1089.02618,1090.409821,1091.795221,1093.182381,1094.571303,1095.96199,1097.354444,1098.748667,1100.144661,1101.542429,1102.941973,1104.343295,1105.746398,1107.151283,1108.557953,1109.96641
13275,C,2113.11,2149.05,2149.05,2149.81,2114.05,2117.16,2114.49,2117.85,2122.23,2124.03,2143.34,2139.7,2139.7,2143.38,2177.71,2177.71,2102.694,2173.842,2173.942,2174.964,2175.962,2179.251384,2182.545741,2185.845078,2189.149403,2192.458723,2195.773045,2199.092377,2202.416728,2205.746104,2209.080512,2212.419962,2215.764459,2219.114013,2222.46863,2225.828318,2229.193085,2232.562938,2235.937886,2239.317935,2242.703094,2246.093371,2249.488772,2252.889306,2256.294981,2259.705804,2263.121783,2266.542926,2269.969241,2273.400736,2276.837417
