YEAR,STATE_CODE,COUNTY_CODE,F_SYSTEM,"AVMT (1,000)",VMT_TOTAL
2007,46,83,11.000,"42,532",42531963.72
2007,46,83,14.000,"7,041",7041220.475
2007,46,85,1.000,"127,126",127125688.7
2007,46,85,2.000,"15,549",15548672.23
2007,46,87,1.000,"85,066",85066162.34
2007,46,87,2.000,"12,504",12503814.86
2007,46,93,1.000,"108,019",108019384.8
2007,46,93,2.000,"42,794",42793882.98
2007,46,93,11.000,"48,167",48167466.27
2007,46,93,14.000,"10,574",10573685.37
2007,46,95,2.000,"18,065",18064644.24
2007,46,97,2.000,"4,769",4769305.35
2007,46,99,1.000,"227,644",227643911.8
2007,46,99,11.000,"275,162",275161558.3
2007,46,99,14.000,"194,955",194955194.7
2007,46,101,1.000,"111,233",111232848.5
2007,46,101,2.000,"9,117",9116779.47
2007,46,103,1.000,"151,167",151167278
2007,46,103,2.000,"90,409",90408815.53
2007,46,103,11.000,"138,336",138335785.8
2007,46,103,12.000,"38,902",38902364.67
2007,46,103,14.000,"173,385",173384667.8
2007,46,105,2.000,"6,614",6613811.68
2007,46,107,2.000,"21,371",21370957.32
2007,46,109,1.000,"79,557",79557330.85
2007,46,109,2.000,"15,632",15632207.96
2007,46,111,2.000,"25,954",25954498.84
2007,46,113,2.000,"38,517",38516567.7
2007,46,115,2.000,"47,436",47435888.37
2007,46,117,2.000,"38,150",38149917.9
2007,46,119,2.000,"11,525",11525025.38
2007,46,121,2.000,"51,213",51213401.12
2007,46,123,2.000,"25,030",25030285.99
2007,46,127,1.000,"169,340",169340421.4
2007,46,127,2.000,"1,758",1758274.35
2007,46,127,11.000,"36,217",36216584.44
2007,46,129,2.000,"34,284",34283553.56
2007,46,135,2.000,"55,414",55413738.27
2007,46,135,14.000,"24,332",24331801.19
2007,46,137,2.000,"9,930",9929847.265
2007,47,1,1.000,"187,472",187472395
2007,47,1,2.000,"46,533",46532974
2007,47,1,14.000,"229,390",229389542.5
2007,47,3,1.000,"6,844",6843604
2007,47,3,2.000,"69,523",69522937
2007,47,3,14.000,"81,659",81659077.5
2007,47,5,1.000,"94,808",94808348.5
2007,47,5,2.000,"52,382",52381807
2007,47,7,2.000,"48,221",48221026
2007,47,9,2.000,"109,333",109332866.5
2007,47,9,11.000,"31,253",31252833
2007,47,9,14.000,"352,623",352623251.5
2007,47,11,1.000,"170,971",170971475
2007,47,11,2.000,"35,367",35367478
2007,47,11,11.000,"164,010",164009684
2007,47,11,12.000,"52,355",52355235
2007,47,11,14.000,"171,573",171572849
2007,47,13,1.000,"384,438",384438221
2007,47,13,2.000,"60,689",60688878.5
2007,47,13,14.000,"53,916",53915573.5
2007,47,15,2.000,"43,763",43762514.5
2007,47,17,1.000,"8,256",8255643
2007,47,17,2.000,"83,635",83635041.5
2007,47,17,14.000,"20,410",20409522.5
2007,47,19,2.000,"24,916",24915958.5
2007,47,19,11.000,"20,913",20913405
2007,47,19,14.000,"130,354",130353508.5
2007,47,21,1.000,"231,389",231388830
2007,47,23,2.000,"18,818",18818195.5
2007,47,23,14.000,"27,206",27206370
2007,47,25,2.000,"148,706",148706219.5
2007,47,27,2.000,"29,935",29934927.5
2007,47,29,1.000,"188,521",188521405
2007,47,29,11.000,"22,791",22790600
2007,47,29,14.000,"58,849",58848767.5
2007,47,31,1.000,"389,738",389737729
2007,47,31,2.000,"36,866",36866131.5
2007,47,31,11.000,"44,708",44707536
2007,47,31,14.000,"112,181",112180961.5
2007,47,33,2.000,"92,387",92387413
2007,47,35,1.000,"419,376",419376495.5
2007,47,35,2.000,"52,500",52500432
2007,47,35,11.000,"30,519",30519073.5
2007,47,35,14.000,"58,463",58463473.5
2007,47,37,1.000,"277,799",277798872
2007,47,37,2.000,"53,037",53037018.5
2007,47,37,11.000,"2,971,140",2971140260
2007,47,37,12.000,"485,658",485658123
2007,47,37,14.000,"1,265,051",1265050945
2007,47,39,1.000,"70,821",70821424.5
2007,47,39,2.000,"67,528",67528029.5
2007,47,43,1.000,"206,686",206685666.5
2007,47,43,2.000,"3,852",3851662.5
2007,47,43,11.000,"8,634",8634440
2007,47,43,14.000,"90,818",90818387.5
2007,47,45,1.000,"48,218",48218471
2007,47,45,2.000,"116,160",116160337.5
2007,47,45,11.000,"15,561",15561118
2007,47,45,12.000,"9,728",9728454.5
2007,47,45,14.000,"50,104",50103915
2007,47,47,1.000,"206,509",206509116
2007,47,47,2.000,"149,360",149359569.5
2007,47,49,2.000,"59,731",59730607.5
2007,47,51,2.000,"97,650",97649727.5
2007,47,51,14.000,"40,921",40920953
2007,47,53,2.000,"98,820",98820465
2007,47,53,14.000,"72,664",72663835
2007,47,55,1.000,"162,880",162879790
2007,47,55,2.000,"51,570",51570047
2007,47,55,14.000,"14,554",14554448
2007,47,57,2.000,"95,581",95580652
2007,47,59,1.000,"343,609",343608810
2007,47,59,2.000,"100,747",100747336.5
2007,47,59,14.000,"125,212",125211644
2007,47,61,1.000,"96,117",96117129
2007,47,61,2.000,109,109208
2007,47,63,1.000,"104,523",104523042.5
2007,47,63,11.000,"5,538",5538181.5
2007,47,63,14.000,"270,444",270444049
2007,47,65,1.000,"32,916",32915517.5
2007,47,65,2.000,"98,164",98164268
2007,47,65,11.000,"976,088",976087672
2007,47,65,12.000,"442,757",442757410
2007,47,65,14.000,"662,313",662312757.5
2007,47,69,2.000,"35,041",35041131.5
2007,47,69,14.000,"34,468",34467716.5
2007,47,71,2.000,"58,476",58476358
2007,47,71,14.000,"24,313",24312832.5
2007,47,73,2.000,"125,967",125967084.5
2007,47,73,14.000,"73,890",73889833.5
2007,47,75,1.000,"302,477",302476777.5
2007,47,75,11.000,"9,990",9990305.5
2007,47,75,14.000,"23,359",23359306.5
2007,47,77,1.000,"304,030",304029706.5
2007,47,77,2.000,"62,217",62216586
2007,47,77,14.000,"60,040",60039653
2007,47,79,2.000,"117,135",117135106.5
2007,47,79,14.000,"52,658",52658440.5
2007,47,81,1.000,"155,317",155316698
2007,47,81,2.000,"1,012",1012437
2007,47,85,1.000,"159,129",159129232.5
2007,47,89,1.000,"422,606",422605796.5
2007,47,89,11.000,"16,895",16895193
2007,47,89,14.000,"62,532",62531800
2007,47,91,2.000,"1,996",1995820
2007,47,93,1.000,"236,373",236373087.5
2007,47,93,11.000,"1,809,064",1809064319
2007,47,93,12.000,"15,397",15397452
2007,47,93,14.000,"989,465",989464666.5
2007,47,97,2.000,"73,434",73434240.5
2007,47,97,14.000,"37,363",37363444
2007,47,99,2.000,"113,991",113991325
2007,47,99,14.000,"61,626",61626344.5
2007,47,101,2.000,"32,727",32726995
2007,47,103,2.000,"116,220",116220416.5
2007,47,103,14.000,"56,765",56765092
2007,47,105,1.000,"414,946",414946052.5
2007,47,105,2.000,"68,021",68020852.5
2007,47,105,11.000,"31,087",31087086.5
2007,47,105,14.000,"69,176",69176260
2007,47,107,1.000,"331,667",331666813
2007,47,107,2.000,"41,503",41503310.5
2007,47,107,11.000,"26,176",26175938.5
2007,47,107,14.000,"60,583",60582919
2007,47,109,2.000,"167,077",167077180.5
2007,47,111,2.000,"68,700",68699789
2007,47,113,1.000,"231,636",231636154
2007,47,113,2.000,"159,319",159318959.5
2007,47,113,11.000,"165,433",165433257
2007,47,113,14.000,"274,535",274535261
2007,47,115,1.000,"454,913",454913005
2007,47,115,2.000,"74,498",74497558.5
2007,47,117,1.000,"93,823",93823432.5
2007,47,117,11.000,"1,783",1782660
2007,47,117,14.000,"34,251",34250687.5
2007,47,119,1.000,"147,643",147642573
2007,47,119,2.000,"107,579",107578822.5
2007,47,119,11.000,"12,398",12398393
2007,47,119,12.000,"78,153",78152741.5
2007,47,119,14.000,"208,761",208760691.5
2007,47,121,2.000,"3,102",3101697
2007,47,123,1.000,"94,325",94325198
2007,47,123,2.000,"86,948",86947854.5
2007,47,123,11.000,"3,401",3400814.5
2007,47,123,14.000,"27,622",27622105
2007,47,125,1.000,"105,048",105048277.5
2007,47,125,2.000,"25,163",25162589
2007,47,125,11.000,"159,807",159806563
2007,47,125,14.000,"367,219",367219127
2007,47,127,2.000,"36,452",36452258
2007,47,129,2.000,"40,981",40980922.5
2007,47,131,2.000,"133,435",133435349.5
2007,47,131,14.000,"51,656",51656333
2007,47,133,2.000,"102,372",102372207
2007,47,135,2.000,"23,976",23976375.5
2007,47,137,2.000,"25,915",25915365
2007,47,139,2.000,"129,434",129434475
2007,47,141,1.000,"406,256",406255694.5
2007,47,141,2.000,"28,884",28884384.5
2007,47,141,11.000,"121,440",121439661
2007,47,141,12.000,"34,602",34601854
2007,47,141,14.000,"89,030",89030216
2007,47,143,2.000,"91,375",91375341
2007,47,143,14.000,"51,892",51891904
2007,47,145,1.000,"192,058",192058036
2007,47,145,2.000,"55,234",55233661.5
2007,47,145,11.000,"144,815",144815246.5
2007,47,145,14.000,"116,279",116279254.5
2007,47,147,1.000,"469,431",469430624.5
2007,47,147,2.000,"1,732",1732217
2007,47,147,11.000,"58,045",58045074
2007,47,147,14.000,"112,561",112561364.5
2007,47,149,1.000,"89,116",89115626
2007,47,149,2.000,"170,413",170413426.5
2007,47,149,11.000,"722,861",722860965
2007,47,149,12.000,"57,059",57059355
2007,47,149,14.000,"426,039",426039278.5
2007,47,151,2.000,"78,471",78470766
2007,47,153,2.000,"93,908",93908368
2007,47,155,2.000,"86,875",86875365.5
2007,47,155,11.000,"111,490",111489724.5
2007,47,155,14.000,"335,095",335095258
2007,47,157,1.000,"32,040",32039700
2007,47,157,2.000,"121,548",121547774
2007,47,157,11.000,"2,182,142",2182141806
2007,47,157,12.000,"489,311",489310605
2007,47,157,14.000,"2,132,621",2132620613
2007,47,159,1.000,"237,763",237762898
2007,47,161,2.000,"64,429",64429325.5
2007,47,163,1.000,"31,187",31186549
2007,47,163,2.000,"45,209",45209155.5
2007,47,163,11.000,"324,255",324254758
2007,47,163,12.000,"65,265",65265321.5
2007,47,163,14.000,"445,015",445014679.5
2007,47,165,2.000,"91,663",91663180
2007,47,165,11.000,"121,752",121752283.5
2007,47,165,12.000,"176,017",176016979.5
2007,47,165,14.000,"325,939",325939452
2007,47,167,2.000,"57,297",57296605
2007,47,167,14.000,"117,526",117525693
2007,47,169,2.000,"21,804",21803932
2007,47,171,1.000,"106,600",106599892.5
2007,47,171,11.000,"31,110",31109753
2007,47,175,2.000,"35,575",35574506
2007,47,177,2.000,"97,143",97142560
2007,47,177,14.000,"51,897",51896612.5
2007,47,179,1.000,"48,281",48280995.5
2007,47,179,2.000,"47,035",47035396.5
2007,47,179,11.000,"241,192",241192000
2007,47,179,14.000,"191,106",191105970
2007,47,181,2.000,"36,166",36166207.5
2007,47,183,2.000,"110,870",110869954.5
2007,47,183,14.000,"20,251",20251076
2007,47,185,2.000,"74,377",74376561
2007,47,185,14.000,"35,050",35050256.5
2007,47,187,1.000,"238,511",238511476.5
2007,47,187,2.000,"130,392",130392089
2007,47,187,11.000,"432,245",432244899
2007,47,187,12.000,"7,722",7722487.5
2007,47,187,14.000,"251,397",251397217.5
2007,47,189,1.000,"156,822",156821739
2007,47,189,2.000,"128,192",128191832.5
2007,47,189,11.000,"423,601",423600786.5
2007,47,189,12.000,"11,195",11195499
2007,47,189,14.000,"194,056",194055900
2007,48,1,2.000,"75,819",75819028.59
2007,48,1,14.000,"129,896",129896082.8
2007,48,3,2.000,"67,477",67476506.1
2007,48,3,14.000,"11,719",11718591.09
2007,48,5,2.000,"298,048",298048094.5
2007,48,5,12.000,"1,051",1051200
2007,48,5,14.000,"314,233",314233474.2
2007,48,7,14.000,"3,549",3548948.655
2007,48,9,2.000,"23,891",23891261.52
2007,48,9,14.000,513,513227.23
2007,48,11,2.000,"115,866",115865873
2007,48,13,1.000,"285,954",285954469.6
2007,48,13,14.000,"14,030",14030200.69
2007,48,15,1.000,"258,130",258130112.3
2007,48,15,2.000,"104,549",104548877.2
2007,48,17,2.000,"42,708",42707528.36
2007,48,21,2.000,"154,131",154131348.1
2007,48,23,2.000,"55,185",55185155.56
2007,48,25,2.000,"35,535",35534995.85
2007,48,25,12.000,"7,489",7489044.45
2007,48,25,14.000,"10,166",10165923.79
2007,48,27,1.000,"341,823",341822767.5
2007,48,27,2.000,"122,862",122862195.2
2007,48,27,11.000,"435,329",435328957.7
2007,48,27,12.000,"323,378",323378138.2
2007,48,27,14.000,"360,450",360449971
2007,48,29,1.000,"335,704",335703591.5
2007,48,29,2.000,"137,008",137007985.2
2007,48,29,11.000,"4,646,389",4646388993
2007,48,29,12.000,"2,018,109",2018108719
2007,48,29,14.000,"2,168,076",2168075614
2007,48,31,2.000,"47,131",47131433.11
2007,48,35,2.000,"86,886",86886250.17
2007,48,37,1.000,"259,200",259200256.5
2007,48,37,2.000,"113,173",113173079.3
2007,48,37,11.000,"150,241",150241216.4
2007,48,37,12.000,"32,388",32387587.34
2007,48,37,14.000,"186,402",186401783.9
2007,48,39,2.000,"477,173",477173406.4
2007,48,39,12.000,"168,937",168936814.6
2007,48,39,14.000,"470,833",470832545.7
2007,48,41,2.000,"201,897",201896763.2
2007,48,41,12.000,"289,209",289209242.5
2007,48,41,14.000,"408,433",408433212.2
2007,48,43,14.000,"14,034",14033739
2007,48,47,2.000,"146,335",146334504.3
2007,48,47,14.000,"20,729",20728785.45
2007,48,49,2.000,"85,275",85275049.65
2007,48,49,14.000,"86,150",86149514.09
2007,48,51,2.000,"165,066",165065918.8
2007,48,53,2.000,"31,916",31915986.9
2007,48,55,1.000,"48,791",48790543.17
2007,48,55,2.000,"102,064",102063693.3
2007,48,55,14.000,"38,732",38732259.7
2007,48,57,2.000,"20,551",20551224.63
2007,48,57,12.000,"2,576",2575872.16
2007,48,57,14.000,"21,715",21714755.93
2007,48,59,1.000,"213,008",213008175
2007,48,61,2.000,"505,621",505621427.9
2007,48,61,12.000,"535,578",535578409.1
2007,48,61,14.000,"450,660",450659608.2
2007,48,63,2.000,"47,291",47291305.3
2007,48,65,1.000,"183,648",183647507.8
2007,48,65,2.000,"70,367",70367467.8
2007,48,67,2.000,"134,096",134095888.9
2007,48,67,14.000,"34,437",34436826.92
2007,48,69,2.000,"5,540",5540282.44
2007,48,71,1.000,"605,271",605270634.9
2007,48,71,2.000,"5,374",5374406
2007,48,71,14.000,"45,439",45438774.81
2007,48,73,2.000,"245,327",245327237.9
2007,48,73,14.000,"77,603",77603374.89
2007,48,75,2.000,"88,409",88409269.24
2007,48,75,14.000,"24,601",24601161.33
2007,48,77,2.000,"243,822",243822070.3
2007,48,81,2.000,"8,518",8518224
2007,48,83,2.000,"76,897",76897077.99
2007,48,83,14.000,"9,545",9544707.66
2007,48,85,2.000,"239,531",239531409.9
2007,48,85,12.000,"1,179,509",1179508946
2007,48,85,14.000,"1,466,191",1466191080
2007,48,89,1.000,"350,091",350090849
2007,48,91,1.000,"256,118",256118229.7
2007,48,91,2.000,"6,506",6505577.5
2007,48,91,11.000,"316,877",316877412.7
2007,48,91,14.000,"223,123",223123453.5
2007,48,93,2.000,"75,948",75947553.12
2007,48,95,2.000,"45,031",45030790.95
2007,48,97,1.000,"174,238",174238274.6
2007,48,97,2.000,"94,894",94894361.85
2007,48,97,11.000,"89,916",89916296.57
2007,48,97,14.000,"68,414",68414083.79
2007,48,99,14.000,"135,443",135443419.6
2007,48,103,1.000,"8,611",8611384.41
2007,48,103,2.000,285,285225.6
2007,48,105,1.000,"124,514",124514432
2007,48,107,2.000,"42,564",42564441.42
2007,48,109,1.000,"204,417",204416852.4
2007,48,109,2.000,"20,953",20952639.95
2007,48,111,2.000,"70,816",70816059.73
2007,48,111,14.000,"12,500",12500170.33
2007,48,113,2.000,"1,934",1933580.565
2007,48,113,11.000,"7,526,632",7526631919
2007,48,113,12.000,"3,524,104",3524103601
2007,48,113,14.000,"5,393,056",5393055503
2007,48,115,2.000,"71,927",71926658.37
2007,48,115,14.000,"34,678",34678062.35
2007,48,117,1.000,"7,074",7073860.6
2007,48,117,2.000,"54,001",54000824.36
2007,48,117,14.000,"20,287",20287354.45
2007,48,119,2.000,"30,821",30820910.25
2007,48,121,1.000,"241,457",241456941.8
2007,48,121,2.000,"230,456",230455828
2007,48,121,11.000,"1,104,724",1104724467
2007,48,121,12.000,"251,826",251825972.1
2007,48,121,14.000,"595,024",595023982.2
2007,48,123,2.000,"59,664",59664388.84
2007,48,123,14.000,"20,798",20798100.41
2007,48,125,2.000,"18,794",18794265.37
2007,48,127,2.000,"57,326",57325902.82
2007,48,127,14.000,"8,765",8765036.27
2007,48,129,1.000,"31,207",31206879.5
2007,48,129,2.000,"144,525",144525110.9
2007,48,131,2.000,"68,564",68563975.06
2007,48,133,1.000,"233,822",233822232.4
2007,48,133,2.000,"19,507",19507029.34
2007,48,135,1.000,"92,071",92071122.98
2007,48,135,2.000,"31,861",31860633.56
2007,48,135,11.000,"107,286",107285541
2007,48,135,12.000,"71,302",71302029.13
2007,48,135,14.000,"334,900",334900051.3
2007,48,137,2.000,"6,263",6262859.435
2007,48,139,1.000,"665,242",665242339.1
2007,48,139,2.000,"215,684",215684393.7
2007,48,139,11.000,"152,208",152207801.4
2007,48,139,12.000,"111,540",111540477.8
2007,48,139,14.000,"110,936",110935516.9
2007,48,141,1.000,"256,991",256991151.7
2007,48,141,2.000,"106,811",106811227.5
2007,48,141,11.000,"1,410,804",1410804483
2007,48,141,12.000,"598,490",598489899.6
2007,48,141,14.000,"1,567,260",1567260435
2007,48,143,1.000,"36,383",36383125.91
2007,48,143,2.000,"125,064",125063872.7
2007,48,143,14.000,"31,545",31544844.68
2007,48,145,1.000,"38,462",38461510
2007,48,145,2.000,"78,153",78152952.47
2007,48,145,12.000,"8,459",8459149.845
2007,48,145,14.000,"4,932",4931520.84
2007,48,147,2.000,"59,473",59473261.33
2007,48,147,14.000,"11,575",11574531.43
2007,48,149,1.000,"204,569",204568758.8
2007,48,149,2.000,"45,614",45614275.21
2007,48,157,1.000,"29,790",29789927.6
2007,48,157,2.000,"389,279",389279155
2007,48,157,11.000,"27,565",27565167.92
2007,48,157,12.000,"575,666",575666082.4
2007,48,157,14.000,"507,100",507099789.6
2007,48,159,1.000,"88,490",88490291.94
2007,48,159,2.000,958,957758.175
2007,48,161,1.000,"324,600",324600464.5
2007,48,161,2.000,"15,413",15412900.63
2007,48,163,1.000,"253,940",253940120.3
2007,48,163,14.000,"11,796",11795957.58
2007,48,165,2.000,"96,240",96240238.39
2007,48,165,14.000,"15,939",15938578.01
2007,48,167,1.000,"63,621",63620788.82
2007,48,167,2.000,"9,961",9961393.12
2007,48,167,11.000,"522,770",522769964.5
2007,48,167,12.000,"194,069",194069197.3
2007,48,167,14.000,"586,753",586752863.6
2007,48,169,2.000,"140,355",140354914
2007,48,171,1.000,"23,648",23648204
2007,48,171,2.000,"78,891",78891105.48
2007,48,171,14.000,"27,440",27440241.56
2007,48,173,2.000,"41,802",41802444.43
2007,48,175,2.000,"67,232",67232378.41
2007,48,177,1.000,"201,351",201351374
2007,48,177,2.000,"61,774",61773746.47
2007,48,177,14.000,"18,217",18217328.49
2007,48,179,1.000,"139,279",139278755.7
2007,48,179,2.000,"30,240",30239522.92
2007,48,179,14.000,"26,365",26365130.41
2007,48,181,2.000,"329,042",329041570.6
2007,48,181,12.000,"311,535",311534680.3
2007,48,181,14.000,"46,741",46741447.4
2007,48,183,1.000,"186,502",186501755.2
2007,48,183,2.000,"79,287",79287012.95
2007,48,183,11.000,"16,836",16836479.1
2007,48,183,14.000,"471,532",471532318.2
2007,48,185,2.000,"102,033",102032990.6
2007,48,185,12.000,"36,535",36535452.09
2007,48,185,14.000,"12,348",12347846.71
2007,48,187,1.000,"390,958",390958389.7
2007,48,187,2.000,"11,836",11836232.41
2007,48,187,11.000,"114,972",114971565
2007,48,187,14.000,"151,790",151790118
2007,48,189,1.000,"127,386",127385607.4
2007,48,189,11.000,"20,644",20644129.54
2007,48,189,14.000,"42,354",42353683.49
2007,48,191,2.000,"65,404",65404173.34
2007,48,193,2.000,"8,142",8141603.13
2007,48,197,2.000,"104,410",104409990.3
2007,48,199,2.000,"178,611",178611077.2
2007,48,199,12.000,"51,364",51364132.25
2007,48,199,14.000,"115,433",115432591.7
2007,48,201,1.000,"263,572",263572052.4
2007,48,201,2.000,"344,373",344372706.8
2007,48,201,11.000,"9,020,047",9020047276
2007,48,201,12.000,"8,067,636",8067636034
2007,48,201,14.000,"6,821,434",6821433633
2007,48,203,1.000,"389,389",389388941.9
2007,48,203,2.000,"110,813",110812742.2
2007,48,203,11.000,"19,675",19674689.9
2007,48,203,14.000,"108,843",108843451.1
2007,48,205,2.000,"59,663",59663412.46
2007,48,205,14.000,"3,948",3948034.545
2007,48,207,2.000,"36,167",36167082.77
2007,48,209,1.000,"417,785",417784692.9
2007,48,209,2.000,"87,695",87694693.41
2007,48,209,11.000,"340,138",340138072.8
2007,48,209,14.000,"68,096",68095689.18
2007,48,211,2.000,"38,296",38295679.19
2007,48,213,2.000,"246,917",246917049.5
2007,48,213,14.000,"55,708",55707973.89
2007,48,215,2.000,"320,176",320176353.1
2007,48,215,12.000,"1,136,091",1136091026
2007,48,215,14.000,"837,951",837951044
2007,48,217,1.000,"379,064",379064258.8
2007,48,217,2.000,"33,183",33183400.86
2007,48,217,11.000,"121,024",121023896.1
2007,48,217,14.000,"14,855",14855382.47
2007,48,219,2.000,"50,292",50292036.73
2007,48,219,14.000,"38,112",38111603.12
2007,48,221,2.000,"162,092",162091939.7
2007,48,223,1.000,"242,059",242058614
2007,48,223,2.000,"41,599",41598968.97
2007,48,223,11.000,"64,193",64192598.18
2007,48,223,12.000,780,779986.02
2007,48,223,14.000,"24,783",24783394.52
2007,48,225,2.000,"56,671",56671235.9
2007,48,225,14.000,"21,598",21598274.21
2007,48,227,1.000,"150,404",150404123.6
2007,48,227,2.000,"46,744",46744263.74
2007,48,227,11.000,"35,366",35365957.41
2007,48,227,14.000,"58,892",58891782.02
2007,48,229,1.000,"387,593",387592812.7
2007,48,229,2.000,"44,306",44306099.15
2007,48,231,1.000,"280,586",280586036.1
2007,48,231,2.000,"170,675",170675363.6
2007,48,231,11.000,"94,867",94867077
2007,48,231,12.000,"10,474",10474252.8
2007,48,231,14.000,"118,134",118134222.8
2007,48,233,2.000,"1,799",1799130.26
2007,48,233,14.000,"31,287",31286817.79
2007,48,237,2.000,"59,979",59978587.77
2007,48,239,2.000,"167,270",167269763.3
2007,48,239,14.000,"17,001",17001458.01
2007,48,241,2.000,"208,608",208607856.9
2007,48,241,14.000,"46,170",46169708.12
2007,48,243,1.000,"30,301",30300840
2007,48,245,1.000,"236,912",236912180.8
2007,48,245,2.000,"36,253",36253435.57
2007,48,245,11.000,"248,978",248978273.8
2007,48,245,12.000,"568,353",568353149
2007,48,245,14.000,"586,917",586917208.1
2007,48,249,2.000,"289,936",289936490
2007,48,249,14.000,"33,786",33785583.7
2007,48,251,1.000,"204,309",204309164.6
2007,48,251,2.000,"295,469",295469196.9
2007,48,251,11.000,"86,090",86090380.08
2007,48,251,12.000,"30,449",30449222.72
2007,48,251,14.000,"144,362",144362389.9
2007,48,253,2.000,"86,155",86155164.29
2007,48,253,12.000,496,495663.43
2007,48,257,1.000,"296,686",296685995.2
2007,48,257,2.000,"479,255",479255175.1
2007,48,257,11.000,"58,261",58261117.14
2007,48,257,12.000,"34,737",34737235.42
2007,48,257,14.000,"80,168",80167833.87
2007,48,259,1.000,"192,396",192395723.8
2007,48,261,2.000,"160,862",160861595.5
2007,48,265,1.000,"140,546",140545652.4
2007,48,265,11.000,"3,096",3095959.2
2007,48,265,14.000,"104,858",104857733.6
2007,48,267,1.000,"127,829",127828916.3
2007,48,267,2.000,"7,657",7657218.93
2007,48,269,2.000,"16,231",16231472.26
2007,48,271,2.000,"57,803",57803262.6
2007,48,273,2.000,"123,804",123804296
2007,48,273,14.000,"68,837",68836824.24
2007,48,275,2.000,"25,556",25556202.08
2007,48,277,2.000,"138,423",138423401.9
2007,48,277,14.000,"178,596",178595638.4
2007,48,279,2.000,"61,123",61122890.15
2007,48,279,14.000,"16,994",16994413.14
2007,48,281,2.000,"134,318",134317991.4
2007,48,281,14.000,"30,463",30462991.25
2007,48,283,1.000,"230,962",230961973.1
2007,48,285,14.000,"5,103",5103277.43
2007,48,287,2.000,"147,977",147976903.9
2007,48,289,1.000,"282,337",282336772.5
2007,48,289,2.000,"125,056",125056340.2
2007,48,291,2.000,"186,968",186968130.3
2007,48,291,12.000,"15,583",15583428.63
2007,48,291,14.000,"84,177",84176596.75
2007,48,293,14.000,"27,229",27228590.84
2007,48,295,2.000,"5,616",5616189.3
2007,48,297,1.000,"245,288",245287867.2
2007,48,297,2.000,"162,078",162077701.4
2007,48,303,1.000,"63,610",63609710.34
2007,48,303,2.000,"152,392",152392336.3
2007,48,303,11.000,"111,250",111249558.5
2007,48,303,12.000,"368,707",368706810.8
2007,48,303,14.000,"798,872",798872456.3
2007,48,305,2.000,"89,367",89366940.55
2007,48,307,2.000,"24,410",24410458.32
2007,48,307,14.000,"18,082",18081591.56
2007,48,309,1.000,"418,792",418791831.9
2007,48,309,2.000,"130,732",130731743.8
2007,48,309,11.000,"499,938",499937765.8
2007,48,309,12.000,"123,781",123781070.3
2007,48,309,14.000,"404,081",404080768.3
2007,48,311,2.000,"3,207",3206525
2007,48,313,1.000,"204,980",204979818.9
2007,48,313,2.000,"66,310",66309625.19
2007,48,315,2.000,"52,534",52533884.25
2007,48,317,1.000,"74,214",74213766.99
2007,48,317,2.000,"1,791",1791055
2007,48,321,14.000,"50,263",50263188.59
2007,48,323,2.000,"81,912",81912180.91
2007,48,323,14.000,"54,467",54466941.04
2007,48,325,1.000,"118,639",118639231
2007,48,325,2.000,"157,785",157784949.2
2007,48,325,14.000,"17,541",17540979.11
2007,48,329,1.000,"150,130",150130074.3
2007,48,329,2.000,"1,773",1773082.4
2007,48,329,11.000,"87,910",87909747.4
2007,48,329,12.000,"121,313",121313402
2007,48,329,14.000,"233,835",233835197.6
2007,48,331,2.000,"162,224",162223838.3
2007,48,331,14.000,"33,850",33849976.27
2007,48,333,2.000,"56,958",56957717.1
2007,48,335,1.000,"162,256",162256051.4
2007,48,335,2.000,"1,312",1312280.85
2007,48,337,2.000,"165,651",165651445.6
2007,48,339,1.000,"716,647",716646653.9
2007,48,339,2.000,"562,098",562098261.9
2007,48,339,11.000,"386,044",386044452.8
2007,48,339,12.000,"64,040",64040297.55
2007,48,339,14.000,"287,823",287823234.2
2007,48,341,2.000,"89,793",89792725.46
2007,48,341,14.000,"21,583",21583228.18
2007,48,343,1.000,"46,293",46293381.07
2007,48,347,2.000,"264,811",264811209.9
2007,48,347,14.000,"129,319",129318992.7
2007,48,349,1.000,"322,165",322164796.5
2007,48,349,2.000,"103,857",103857490.2
2007,48,349,11.000,"56,548",56548455.74
2007,48,349,14.000,"81,298",81298170.98
2007,48,351,2.000,"11,313",11313415.17
2007,48,353,1.000,"159,271",159271283.2
2007,48,353,2.000,"37,903",37902798.3
2007,48,353,11.000,"39,220",39219656.98
2007,48,353,14.000,"18,819",18818645.55
2007,48,355,2.000,"227,445",227445163
2007,48,355,11.000,"348,886",348885620.5
2007,48,355,12.000,"638,011",638010927.2
2007,48,355,14.000,"575,773",575773460.6
2007,48,357,14.000,"8,847",8846630.56
2007,48,359,1.000,"177,542",177541978.7
2007,48,361,1.000,"165,573",165572829.4
2007,48,361,2.000,"13,599",13599390.83
2007,48,361,11.000,"313,954",313954382.4
2007,48,361,14.000,"183,902",183901576.3
2007,48,363,1.000,"134,488",134487727.7
2007,48,363,14.000,"41,848",41848125.27
2007,48,365,2.000,"181,235",181235119.5
2007,48,365,14.000,"39,871",39870635.94
2007,48,367,1.000,"388,971",388970714.4
2007,48,367,2.000,"129,293",129292759
2007,48,367,11.000,"99,151",99150578.3
