b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"33","4411",,384,,71542
"33","44112",,384,,71542
"33","4412",,172,,21838
"33","44121",,22,,4376
"33","44122",,150,,17462
"33","441221",,26,,2176
"33","441222",,25,,4530
"33","441229",,99,,10756
"33","4413",,124,,15319
"33","442",,194,,19069
"33","4421",,76,,7535
"33","44211",,76,,7535
"33","4422",,118,,11534
"33","443",,129,,9416
"33","4431",,129,,9416
"33","44311",,72,,4870
"33","443111",,33,,2482
"33","443112",,39,,2388
"33","44312",,50,,4472
"33","44313",,7,,74
"33","444",,166,,15117
"33","4441",,114,,12101
"33","44411","D",0,"D",0
"33","44412","D",0,"D",0
"33","44413",,13,,2026
"33","44419",,80,,8079
"33","4442",,52,,3016
"33","445",,232,,25823
"33","4451",,114,,18576
"33","4452","D",0,"D",0
"33","44521",,4,,428
"33","44522",,6,,419
"33","44523","D",0,"D",0
"33","44529",,95,,5667
"33","4453","D",0,"D",0
"33","44531","D",0,"D",0
"33","446",,268,,4372
"33","4461",,268,,4372
"33","44611","D",0,"D",0
"33","44612",,133,,1215
"33","44613","D",0,"D",0
"33","44619",,126,,2880
"33","447",,31,,3778
"33","4471",,31,,3778
"33","448",,269,,13563
"33","4481",,183,,8494
"33","44811","D",0,"D",0
"33","44812",,43,,2043
"33","44813","D",0,"D",0
"33","44814",,25,,1202
"33","44815",,24,,1006
"33","44819",,66,,3231
"33","4482",,7,,347
"33","44821",,7,,347
"33","4483",,79,,4722
"33","44831",,72,,4353
"33","44832",,7,,369
"33","451",,617,,28079
"33","4511",,461,,22615
"33","45111",,188,,12028
"33","45112",,119,,4925
"33","45113",,118,,2724
"33","45114",,36,,2938
"33","4512",,156,,5464
"33","45121",,135,,4013
"33","451211",,64,,2700
"33","451212",,71,,1313
"33","45122",,21,,1451
"33","452",,95,,6347
"33","453",,1927,,89356
"33","4531",,109,,3370
"33","45311",,109,,3370
"33","4532",,436,,15771
"33","45321",,22,,1225
"33","45322",,414,,14546
"33","4533",,625,,24092
"33","45331",,625,,24092
"33","4539",,757,,46123
"33","45391",,39,,1570
"33","45392",,74,,3345
"33","45393",,15,,3552
"33","45399",,629,,37656
"33","454",,3785,,110134
"33","4541",,341,,12131
"33","45411",,341,,12131
"33","4542",,97,,6728
"33","45421",,97,,6728
"33","4543",,3347,,91275
"33","45431",,33,,5588
"33","45439",,3314,,85687
"33","48-49",,2447,,135497
"33","481",,86,,4940
"33","483",,36,,1041
"33","484",,1267,,100770
"33","4841",,1093,,87937
"33","48411",,576,,38506
"33","48412",,517,,49431
"33","4842",,174,,12833
"33","485",,334,,9579
"33","4851","D",0,"D",0
"33","48511","D",0,"D",0
"33","4852","D",0,"D",0
"33","48521","D",0,"D",0
"33","4853",,211,,5604
"33","4854",,23,,315
"33","48541",,23,,315
"33","4855","D",0,"D",0
"33","48551","D",0,"D",0
"33","4859",,88,,3229
"33","48599",,88,,3229
"33","487",,12,,115
"33","488",,169,,6266
"33","492",,518,,9669
"33","493",,25,,3117
"33","4931",,25,,3117
"33","51",,1225,,41102
"33","511",,478,,15632
"33","512",,140,,7087
"33","5121",,96,,5579
"33","5122",,44,,1508
"33","513",,154,,4849
"33","514",,453,,13534
"33","5141",,266,,7628
"33","5142",,187,,5906
"33","51421",,187,,5906
"33","52",,2465,,155778
"33","522",,461,,13937
"33","5221",,32,,439
"33","5222",,334,,10013
"33","5223",,95,,3485
"33","523",,770,,81242
"33","5231","D",0,"D",0
"33","52311",,12,,1428
"33","52312","D",0,"D",0
"33","52313","D",0,"D",0
"33","52314","D",0,"D",0
"33","5232","D",0,"D",0
"33","52321","D",0,"D",0
"33","5239",,696,,66031
"33","524",,1234,,60599
"33","5241","D",0,"D",0
"33","5242","D",0,"D",0
"33","52421",,837,,41503
"33","52429","D",0,"D",0
"33","53",,8853,,629058
"33","531",,8391,,596801
"33","5311",,3653,,374088
"33","5312",,2778,,123253
"33","53121",,2778,,123253
"33","5313",,1960,,99460
"33","53131",,553,,25589
"33","53132",,261,,10656
"33","53139",,1146,,63215
"33","532","D",0,"D",0
"33","5321",,122,,6310
"33","5322","D",0,"D",0
"33","53221","D",0,"D",0
"33","53222","D",0,"D",0
"33","53223",,23,,1009
"33","53229",,32,,694
"33","5323",,13,,3130
"33","53231",,13,,3130
"33","5324",,262,,20782
"33","533","D",0,"D",0
"33","5331","D",0,"D",0
"33","53311","D",0,"D",0
"33","54",,13942,,537755
"33","541",,13942,,537755
"33","5411",,688,,31398
"33","5412",,1768,,30613
"33","54121",,1768,,30613
"33","541211",,150,,5066
"33","541213",,338,,5251
"33","541214",,28,,497
"33","541219",,1252,,19799
"33","54131",,222,,12555
"33","54132",,171,,6170
"33","54133",,756,,27811
"33","54134",,165,,3998
"33","54135",,57,,1643
"33","54136","D",0,"D",0
"33","54137",,85,,2875
"33","54138","D",0,"D",0
"33","5413-a",,1487,,55963
"33","5414",,726,,26127
"33","5415",,2010,,89022
"33","54151",,2010,,89022
"33","5416",,2524,,115956
"33","5417",,106,,6352
"33","5418",,549,,37532
"33","5419",,4084,,144792
"33","54191",,98,,4625
"33","54192",,428,,12085
"33","54193",,84,,2155
"33","54194",,52,,2721
"33","54199",,3422,,123206
"33","56",,4949,,120401
"33","561",,4824,,112837
"33","5611",,690,,8016
"33","56111",,690,,8016
"33","5612",,119,,5699
"33","56121",,119,,5699
"33","5613",,106,,6697
"33","5614",,660,,21118
"33","56141",,147,,4433
"33","56142",,40,,1457
"33","56143",,54,,4853
"33","56144","D",0,"D",0
"33","56145","D",0,"D",0
"33","56149",,402,,9753
"33","5615",,114,,5934
"33","5616",,112,,3061
"33","56171",,16,,1583
"33","56172",,1593,,23447
"33","56173",,795,,23683
"33","56174",,80,,1920
"33","56179",,284,,5823
"33","5617-a",,2768,,56456
"33","5619",,255,,5856
"33","562",,125,,7564
"33","61",,1779,,26572
"33","611",,1779,,26572
"33","62",,6276,,158935
"33","621",,2902,,103791
"33","6211",,559,,30040
"33","62111",,559,,30040
"33","621111",,417,,23900
"33","621112",,142,,6140
"33","6212",,121,,8505
"33","62121",,121,,8505
"33","6213",,1441,,48969
"33","62131",,94,,5859
"33","62132",,46,,2738
"33","62133",,426,,15650
"33","62134",,274,,9202
"33","62139",,601,,15520
"33","621391",,11,,606
"33","621399",,590,,14914
"33","6214","D",0,"D",0
"33","6215","D",0,"D",0
"33","62151","D",0,"D",0
"33","6216",,487,,8312
"33","62161",,487,,8312
"33","6219",,239,,4818
"33","623",,174,,14315
"33","624",,3200,,40829
"33","6241",,509,,10981
"33","6242","D",0,"D",0
"33","6243","D",0,"D",0
"33","62431","D",0,"D",0
"33","6244",,2610,,26994
"33","62441",,2610,,26994
"33","71",,3997,,96074
"33","711",,3184,,61863
"33","7111",,95,,1291
"33","7112",,325,,8331
"33","71121",,325,,8331
"33","7113",,83,,3061
"33","7114",,80,,2021
"33","71141",,80,,2021
"33","7115",,2601,,47159
"33","71151",,2601,,47159
"33","712",,20,,118
"33","7121",,20,,118
"33","713",,793,,34093
"33","7131",,39,,2417
"33","7132",,20,,6229
"33","7139",,734,,25447
"33","72",,1109,,56596
"33","721",,529,,30368
"33","7211",,356,,21770
"33","7212",,91,,5822
"33","72121",,91,,5822
"33","7213",,82,,2776
"33","72131",,82,,2776
"33","722",,580,,26228
"33","7221",,77,,6111
"33","72211",,77,,6111
"33","7222",,151,,6622
"33","72221",,151,,6622
"33","7223",,330,,11599
"33","7224",,22,,1896
"33","72241",,22,,1896
"33","81",,10512,,298759
"33","811",,3441,,146166
"33","8111",,1524,,84930
"33","81111",,852,,51109
"33","81112",,423,,20801
"33","81119",,249,,13020
"33","8112",,269,,11215
"33","81121",,269,,11215
"33","8113",,290,,16546
"33","81131",,290,,16546
"33","8114",,1358,,33475
"33","81141",,206,,6102
"33","81142","D",0,"D",0
"33","81143","D",0,"D",0
"33","81149",,996,,22730
"33","812",,6589,,145299
"33","8121",,2224,,49406
"33","81211",,1832,,42438
"33","812111","D",0,"D",0
"33","812112",,1394,,32420
"33","812113","D",0,"D",0
"33","81219",,392,,6968
"33","8122",,82,,6139
"33","81221",,66,,5376
"33","81222",,16,,763
"33","8123",,127,,6291
"33","81231",,60,,3755
"33","81232",,61,,2385
"33","81233",,6,,151
"33","8129",,4156,,83463
"33","81291",,283,,5507
"33","81292","D",0,"D",0
"33","81293","D",0,"D",0
"33","81299",,3808,,76164
"33","813",,482,,7294
"34","00",,482699,,25100333
"34","11",,2255,,115642
"34","113",,185,,4610
"34","114",,1215,,78044
"34","1141",,1177,,77035
"34","11411",,1177,,77035
"34","1142",,38,,1009
"34","11421",,38,,1009
"34","115",,855,,32988
"34","1151",,165,,7413
"34","11511",,165,,7413
"34","1152",,600,,23295
"34","11521",,600,,23295
"34","1153",,90,,2280
"34","11531",,90,,2280
"34","21",,78,,5887
"34","212",,59,,5086
"34","2121",,10,,639
"34","21211",,10,,639
"34","2122",,18,,1238
"34","2123",,31,,3209
"34","213",,19,,801
"34","2131",,19,,801
"34","21311",,19,,801
"34","22",,226,,12320
"34","221",,226,,12320
"34","23",,47725,,2959445
"34","233",,9546,,995152
"34","2331",,490,,74847
"34","23311",,490,,74847
"34","2332",,7945,,826795
"34","2333",,1111,,93510
"34","234",,557,,36508
"34","2341",,138,,8294
"34","2349",,419,,28214
"34","235",,37622,,1927785
"34","2351",,3409,,200538
"34","23511",,3409,,200538
"34","2352",,5836,,204856
"34","23521",,5836,,204856
"34","2353",,2924,,117763
"34","23531",,2924,,117763
"34","2354",,3586,,211466
"34","2355",,10384,,548204
"34","2356",,2115,,140867
"34","23561",,2115,,140867
"34","2357",,587,,29263
"34","23571",,587,,29263
"34","2358",,42,,2224
"34","23581",,42,,2224
"34","2359",,8739,,472604
"34","31-33",,6405,,373096
"34","311",,445,,28176
"34","3111",,13,,823
"34","31111",,13,,823
"34","3112","D",0,"D",0
"34","3113",,41,,2032
"34","3114",,44,,1824
"34","3115","D",0,"D",0
"34","3116",,16,,836
"34","31161",,16,,836
"34","3117",,17,,2545
"34","31171",,17,,2545
"34","3118",,186,,8599
"34","3119",,112,,10799
"34","312",,46,,2432
"34","313",,37,,2461
"34","314",,81,,4567
"34","315",,572,,24077
"34","316",,51,,2884
"34","3161","D",0,"D",0
"34","31611","D",0,"D",0
"34","3162","D",0,"D",0
"34","31621","D",0,"D",0
"34","3169",,30,,1501
"34","31699",,30,,1501
"34","321",,282,,12522
"34","322",,83,,5606
"34","323",,1108,,69806
"34","3231",,1108,,69806
"34","324",,11,,569
"34","3241",,11,,569
"34","325",,258,,20073
"34","3251",,40,,1799
"34","3252",,5,,532
"34","3253",,7,,469
"34","3254",,62,,6301
"34","32541",,62,,6301
"34","3255",,32,,1840
"34","3256",,23,,974
"34","3259",,89,,8158
"34","326",,146,,11264
"34","327",,197,,8102
"34","3271",,61,,1681
"34","3272",,78,,2345
"34","32721",,78,,2345
"34","3273",,19,,2431
"34","3274","D",0,"D",0
"34","3279","D",0,"D",0
"34","331",,56,,5357
"34","332",,588,,35975
"34","333",,411,,25800
"34","334",,245,,15815
"34","335",,222,,12107
"34","336",,100,,8262
"34","337",,225,,10270
"34","339",,1241,,66971
"34","3391",,110,,8851
"34","33911",,110,,8851
"34","3399",,1131,,58120
"34","42",,13905,,1347929
"34","421",,7231,,693761
"34","4211",,462,,68734
"34","4212",,520,,46489
"34","4213",,172,,18705
"34","4214",,448,,41703
"34","4215",,136,,17007
"34","4216",,365,,41658
"34","4217",,241,,25804
"34","4218",,809,,95153
"34","4219",,4078,,338508
"34","42191",,333,,26581
"34","42192",,405,,23896
"34","42193",,107,,8450
"34","42194",,636,,54883
"34","42199",,2597,,224698
"34","422",,6674,,654168
"34","4221",,405,,37808
"34","4222",,173,,17381
"34","42221",,173,,17381
"34","4223",,1109,,97311
"34","4224",,1343,,186469
"34","4225",,77,,11787
"34","4226",,253,,33746
"34","4227",,58,,7389
"34","4228",,168,,15926
"34","4229",,3088,,246351
"34","42291",,34,,1785
"34","42292",,500,,16061
"34","42293",,208,,15645
"34","42294",,66,,13884
"34","42295",,43,,2662
"34","42299",,2237,,196314
"34","44-45",,43403,,2102889
"34","441",,2085,,234715
"34","4411",,1152,,165132
"34","44112",,1152,,165132
"34","4412",,419,,27480
"34","44121",,25,,1727
"34","44122",,394,,25753
"34","441221",,47,,4657
"34","441222",,81,,6110
"34","441229",,266,,14986
"34","4413",,514,,42103
"34","442",,974,,76171
"34","4421",,318,,27829
"34","44211",,318,,27829
"34","4422",,656,,48342
"34","443",,761,,52167
"34","4431",,761,,52167
"34","44311",,424,,28385
"34","443111",,137,,6848
"34","443112",,287,,21537
"34","44312",,268,,17659
"34","44313",,69,,6123
"34","444",,653,,54242
"34","4441",,501,,42310
"34","44411",,43,,2705
"34","44412",,62,,3954
"34","44413",,148,,12694
"34","44419",,248,,22957
"34","4442",,152,,11932
"34","445",,3522,,365854
"34","4451",,1974,,219828
"34","4452",,1263,,96441
"34","44521",,92,,10754
"34","44522",,94,,8289
"34","44523",,186,,16921
"34","44529",,891,,60477
"34","4453",,285,,49585
"34","44531",,285,,49585
"34","446",,2217,,61730
"34","4461",,2217,,61730
"34","44611",,89,,5647
"34","44612",,1213,,23103
"34","44613",,109,,9100
"34","44619",,806,,23880
"34","447",,283,,41920
"34","4471",,283,,41920
"34","448",,3083,,209853
"34","4481",,2091,,126559
"34","44811",,131,,10038
"34","44812",,497,,39300
"34","44813",,179,,11246
"34","44814",,332,,17464
"34","44815",,358,,15660
"34","44819",,594,,32851
"34","4482",,127,,11954
"34","44821",,127,,11954
"34","4483",,865,,71340
"34","44831",,810,,67846
"34","44832",,55,,3494
"34","451",,2540,,133878
"34","4511",,1496,,95820
"34","45111",,460,,38316
"34","45112",,562,,34081
"34","45113",,285,,8975
"34","45114",,189,,14448
"34","4512",,1044,,38058
"34","45121",,836,,25458
"34","451211",,209,,8570
"34","451212",,627,,16888
"34","45122",,208,,12600
"34","452",,751,,41715
"34","453",,8235,,382201
"34","4531",,542,,26361
"34","45311",,542,,26361
"34","4532",,1966,,82161
"34","45321",,229,,14320
"34","45322",,1737,,67841
"34","4533",,1370,,47524
"34","45331",,1370,,47524
"34","4539",,4357,,226155
"34","45391",,227,,13767
"34","45392",,429,,23124
"34","45393",,38,,3762
"34","45399",,3663,,185502
"34","454",,18299,,448443
"34","4541",,1408,,48429
"34","45411",,1408,,48429
"34","4542",,727,,19858
"34","45421",,727,,19858
"34","4543",,16164,,380156
"34","45431",,97,,11811
"34","45439",,16067,,368345
"34","48-49",,25901,,1330401
"34","481",,407,,24211
"34","483",,224,,20351
"34","484",,10672,,770118
"34","4841",,9631,,675737
"34","48411",,5156,,326467
"34","48412",,4475,,349270
"34","4842",,1041,,94381
"34","485",,8265,,306116
"34","4851",,101,,4513
"34","48511",,101,,4513
"34","4852",,148,,8652
"34","48521",,148,,8652
"34","4853",,6847,,241239
"34","4854",,158,,6823
"34","48541",,158,,6823
"34","4855",,143,,7011
"34","48551",,143,,7011
"34","4859",,868,,37878
"34","48599",,868,,37878
"34","486",,11,,1008
"34","487",,121,,4087
"34","488",,1015,,75535
"34","492",,5012,,112283
"34","493",,174,,16692
"34","4931",,174,,16692
"34","51",,8354,,296497
"34","511",,2525,,87361
"34","512",,1541,,51776
"34","5121",,1138,,38245
"34","5122",,403,,13531
"34","513",,1275,,50955
"34","514",,3013,,106405
"34","5141",,1565,,52467
"34","5142",,1448,,53938
"34","51421",,1448,,53938
"34","52",,23406,,2427264
"34","522",,6168,,162071
"34","5221",,190,,8884
"34","5222",,5360,,125595
"34","5223",,618,,27592
"34","523",,6974,,1733823
"34","5231",,1287,,375375
"34","52311",,241,,115033
"34","52312",,786,,241454
"34","52313",,59,,3754
"34","52314",,201,,15134
"34","5232",,61,,70316
"34","52321",,61,,70316
"34","5239",,5626,,1288132
"34","524",,10264,,531370
"34","5241",,33,,5243
"34","5242",,10231,,526127
"34","52421",,6852,,384097
"34","52429",,3379,,142030
"34","53",,69079,,5575292
"34","531",,67273,,5416995
"34","5311",,34961,,4120128
"34","5312",,19742,,767679
"34","53121",,19742,,767679
"34","5313",,12570,,529188
"34","53131",,2645,,129011
"34","53132",,1053,,41361
"34","53139",,8872,,358816
"34","532",,1765,,154645
"34","5321",,452,,43070
"34","5322",,386,,20394
"34","53221",,26,,2612
"34","53222",,16,,1884
"34","53223",,166,,8054
"34","53229",,178,,7844
"34","5323",,84,,7779
"34","53231",,84,,7779
"34","5324",,843,,83402
"34","533",,41,,3652
"34","5331",,41,,3652
"34","53311",,41,,3652
"34","54",,88909,,3767279
"34","541",,88909,,3767279
"34","5411",,8175,,440302
"34","5412",,12575,,275745
"34","54121",,12575,,275745
"34","541211",,2081,,89611
"34","541213",,3518,,41783
"34","541214",,136,,3482
"34","541219",,6840,,140869
"34","54131",,1534,,78085
"34","54132",,731,,27018
"34","54133",,2992,,139375
"34","54134",,640,,11889
"34","54135",,280,,9281
"34","54136",,39,,1847
"34","54137",,205,,6290
"34","54138",,87,,1547
"34","5413-a",,6508,,275332
"34","5414",,4584,,181072
"34","5415",,11422,,536684
"34","54151",,11422,,536684
"34","5416",,14533,,755699
"34","5417",,823,,30127
"34","5418",,3604,,215253
"34","5419",,26685,,1057065
"34","54191",,763,,37714
"34","54192",,2454,,79436
"34","54193",,696,,16778
"34","54194",,217,,9691
"34","54199",,22555,,913446
"34","56",,27081,,789961
"34","561",,26652,,757909
"34","5611",,3284,,70524
"34","56111",,3284,,70524
"34","5612",,722,,30135
"34","56121",,722,,30135
"34","5613",,708,,52746
"34","5614",,3880,,122409
"34","56141",,791,,14509
"34","56142",,222,,5695
"34","56143",,478,,12672
"34","56144",,123,,4837
"34","56145",,22,,878
"34","56149",,2244,,83818
"34","5615",,1497,,77323
"34","5616",,2281,,33737
"34","56171",,169,,5885
"34","56172",,7695,,135813
"34","56173",,3289,,116366
"34","56174",,554,,15724
"34","56179",,926,,26585
"34","5617-a",,12633,,300373
"34","5619",,1647,,70662
"34","562",,429,,32052
"34","61",,9756,,134451
"34","611",,9756,,134451
"34","62",,35936,,1402420
"34","621",,23709,,1235820
"34","6211",,6700,,543051
"34","62111",,6700,,543051
"34","621111",,5450,,459184
"34","621112",,1250,,83867
"34","6212",,1525,,100923
"34","62121",,1525,,100923
"34","6213",,10055,,405348
"34","62131",,1111,,57215
"34","62132",,436,,27757
"34","62133",,2854,,118426
"34","62134",,2203,,67938
"34","62139",,3451,,134012
"34","621391",,254,,16844
"34","621399",,3197,,117168
"34","6214",,207,,24679
"34","6215",,615,,51726
"34","62151",,615,,51726
"34","6216",,2761,,47864
"34","62161",,2761,,47864
"34","6219",,1846,,62229
"34","623",,1235,,29145
"34","624",,10992,,137455
"34","6241",,2159,,36302
"34","6242",,79,,1145
"34","6243",,193,,3093
"34","62431",,193,,3093
"34","6244",,8561,,96915
"34","62441",,8561,,96915
"34","71",,23973,,593854
"34","711",,19930,,436743
"34","7111",,652,,22467
"34","7112",,1609,,53424
"34","71121",,1609,,53424
"34","7113",,750,,33043
"34","7114",,876,,29165
"34","71141",,876,,29165
"34","7115",,16043,,298644
"34","71151",,16043,,298644
"34","712",,95,,1270
"34","7121",,95,,1270
"34","713",,3948,,155841
"34","7131",,174,,13239
"34","7132",,217,,10185
"34","7139",,3557,,132417
"34","72",,6692,,398819
"34","721",,1235,,70480
"34","7211",,776,,51851
"34","7212",,91,,5559
"34","72121",,91,,5559
"34","7213",,368,,13070
"34","72131",,368,,13070
"34","722",,5457,,328339
"34","7221",,912,,78653
"34","72211",,912,,78653
"34","7222",,1769,,140141
"34","72221",,1769,,140141
"34","7223",,2380,,79747
"34","7224",,396,,29798
"34","72241",,396,,29798
"34","81",,49615,,1466887
"34","811",,11995,,500146
"34","8111",,4274,,246763
"34","81111",,2276,,130643
"34","81112",,914,,63283
"34","81119",,1084,,52837
"34","8112",,1126,,43469
"34","81121",,1126,,43469
"34","8113",,1079,,52535
"34","81131",,1079,,52535
"34","8114",,5516,,157379
"34","81141",,844,,27130
"34","81142",,559,,19288
"34","81143",,143,,4291
"34","81149",,3970,,106670
"34","812",,34031,,905263
"34","8121",,8604,,184646
"34","81211",,6533,,148214
"34","812111",,1646,,36360
"34","812112",,3505,,76658
"34","812113",,1382,,35196
"34","81219",,2071,,36432
"34","8122",,563,,49908
"34","81221",,513,,48203
"34","81222",,50,,1705
"34","8123",,1741,,100272
"34","81231",,532,,30546
"34","81232",,1153,,64607
"34","81233",,56,,5119
"34","8129",,23123,,570437
"34","81291",,808,,17060
"34","81292",,376,,12112
"34","81293",,108,,13450
"34","81299",,21831,,527815
"34","813",,3589,,61478
"35","00",,81398,,2432678
"35","11",,1030,,31427
"35","113",,174,,4784
"35","114",,223,,5309
"35","1141",,52,,775
"35","11411",,52,,775
"35","1142",,171,,4534
"35","11421",,171,,4534
"35","115",,633,,21334
"35","1151",,216,,10768
"35","11511",,216,,10768
"35","1152",,351,,9611
"35","11521",,351,,9611
"35","1153",,66,,955
"35","11531",,66,,955
"35","21",,983,,62576
"35","211",,799,,50535
"35","2111",,799,,50535
"35","21111",,799,,50535
"35","212",,42,,1561
"35","2121","D",0,"D",0
"35","21211","D",0,"D",0
"35","2122","D",0,"D",0
"35","2123",,27,,1397
"35","213",,142,,10480
"35","2131",,142,,10480
"35","21311",,142,,10480
"35","22",,69,,2140
"35","221",,69,,2140
"35","23",,7761,,332387
"35","233",,1987,,137494
"35","2331",,191,,22659
"35","23311",,191,,22659
"35","2332",,1528,,93993
"35","2333",,268,,20842
"35","234",,226,,13967
"35","2341",,40,,1168
"35","2349",,186,,12799
"35","235",,5548,,180926
"35","2351",,537,,24073
"35","23511",,537,,24073
"35","2352",,481,,11312
"35","23521",,481,,11312
"35","2353",,609,,18496
"35","23531",,609,,18496
"35","2354",,551,,17984
"35","2355",,1032,,24561
"35","2356",,249,,15166
"35","23561",,249,,15166
"35","2357",,178,,6870
"35","23571",,178,,6870
"35","2358",,85,,4647
"35","23581",,85,,4647
"35","2359",,1826,,57817
"35","31-33",,2940,,64564
"35","311",,185,,3576
"35","3111",,9,,120
"35","31111",,9,,120
"35","3112","D",0,"D",0
"35","3113",,9,,144
"35","3114",,15,,290
"35","3115","D",0,"D",0
"35","3116",,15,,993
"35","31161",,15,,993
"35","3117","D",0,"D",0
"35","31171","D",0,"D",0
"35","3118",,38,,585
"35","3119",,94,,1406
"35","312",,16,,525
"35","313",,8,,54
"35","314",,44,,341
"35","315",,142,,1843
"35","316",,67,,831
"35","3161","D",0,"D",0
"35","31611","D",0,"D",0
"35","3162","D",0,"D",0
"35","31621","D",0,"D",0
"35","3169",,52,,631
"35","31699",,52,,631
"35","321",,302,,5749
"35","322",,5,,216
"35","323",,108,,4084
"35","3231",,108,,4084
"35","324",,13,,454
"35","3241",,13,,454
"35","325",,30,,1626
"35","3251","D",0,"D",0
"35","3252","D",0,"D",0
"35","3253","D",0,"D",0
"35","3254","D",0,"D",0
"35","32541","D",0,"D",0
"35","3255","D",0,"D",0
"35","3256",,9,,37
"35","3259",,7,,541
"35","326",,52,,380
"35","327",,216,,4147
"35","3271",,114,,1579
"35","3272",,38,,762
"35","32721",,38,,762
"35","3273",,8,,1246
"35","3279",,56,,560
"35","331",,44,,688
"35","332",,585,,12256
"35","333",,61,,3890
"35","334",,36,,951
"35","335",,18,,768
"35","336",,15,,801
"35","337",,157,,5362
"35","339",,836,,16022
"35","3391",,14,,834
"35","33911",,14,,834
"35","3399",,822,,15188
"35","42",,4021,,115703
"35","421",,3206,,85517
"35","4211",,72,,9114
"35","4212",,55,,1643
"35","4213",,40,,2666
"35","4214",,34,,3443
"35","4215",,14,,391
"35","4216",,40,,2491
"35","4217",,23,,890
"35","4218",,92,,8226
"35","4219",,2836,,56653
"35","42191",,45,,2422
"35","42192",,54,,874
"35","42193",,37,,1913
"35","42194",,2185,,33846
"35","42199",,515,,17598
"35","422",,815,,30186
"35","4221",,32,,1014
"35","4222","D",0,"D",0
"35","42221","D",0,"D",0
"35","4223",,75,,2534
"35","4224",,121,,7626
"35","4225",,40,,3129
"35","4226",,15,,1254
"35","4227",,19,,1291
"35","4228","D",0,"D",0
"35","4229",,502,,13014
"35","42291",,13,,1347
"35","42292",,108,,1997
"35","42293",,37,,1494
"35","42294","D",0,"D",0
"35","42295","D",0,"D",0
"35","42299",,336,,7624
"35","44-45",,9080,,306173
"35","441",,618,,80994
"35","4411",,358,,61974
"35","44112",,358,,61974
"35","4412",,115,,10239
"35","44121",,17,,2116
"35","44122",,98,,8123
"35","441221",,21,,765
"35","441222",,6,,617
"35","441229",,71,,6741
"35","4413",,145,,8781
"35","442",,145,,10105
"35","4421",,46,,2783
"35","44211",,46,,2783
"35","4422",,99,,7322
"35","443",,146,,6984
"35","4431",,146,,6984
"35","44311",,93,,3655
"35","443111",,29,,1366
"35","443112",,64,,2289
"35","44312","D",0,"D",0
"35","44313","D",0,"D",0
"35","444",,103,,6784
"35","4441",,77,,4899
"35","44411","D",0,"D",0
"35","44412","D",0,"D",0
"35","44413",,26,,1839
"35","44419",,45,,2767
"35","4442",,26,,1885
"35","445",,332,,17513
"35","4451",,143,,7056
"35","4452",,156,,6928
"35","44521",,12,,1900
"35","44522","D",0,"D",0
"35","44523","D",0,"D",0
"35","44529",,120,,4752
"35","4453",,33,,3529
"35","44531",,33,,3529
"35","446",,618,,7364
"35","4461",,618,,7364
"35","44611",,21,,851
"35","44612",,393,,3413
"35","44613",,8,,354
"35","44619",,196,,2746
"35","447",,63,,7453
"35","4471",,63,,7453
"35","448",,541,,24278
"35","4481",,327,,14646
"35","44811",,8,,253
"35","44812",,96,,4794
"35","44813",,15,,223
"35","44814",,61,,1990
"35","44815",,54,,1605
"35","44819",,93,,5781
"35","4482",,15,,1154
"35","44821",,15,,1154
"35","4483",,199,,8478
"35","44831",,189,,8198
"35","44832",,10,,280
"35","451",,508,,14052
"35","4511",,360,,9892
"35","45111",,143,,5684
"35","45112",,87,,1821
"35","45113",,105,,1429
"35","45114",,25,,958
"35","4512",,148,,4160
"35","45121",,125,,3353
"35","451211",,73,,2400
"35","451212",,52,,953
"35","45122",,23,,807
"35","452",,173,,7869
"35","453",,1944,,70409
"35","4531",,91,,2002
"35","45311",,91,,2002
"35","4532",,486,,12497
"35","45321",,18,,550
"35","45322",,468,,11947
"35","4533",,346,,6665
"35","45331",,346,,6665
"35","4539",,1021,,49245
"35","45391",,46,,814
"35","45392",,243,,13200
"35","45393",,30,,1899
"35","45399",,702,,33332
"35","454",,3889,,52368
"35","4541",,254,,5034
"35","45411",,254,,5034
"35","4542",,246,,3949
"35","45421",,246,,3949
"35","4543",,3389,,43385
"35","45431",,24,,1912
"35","45439",,3365,,41473
"35","48-49",,2638,,129620
"35","481",,56,,3662
"35","483",,12,,396
"35","484",,1593,,100772
"35","4841",,1417,,87012
"35","48411",,487,,24109
"35","48412",,930,,62903
"35","4842",,176,,13760
"35","485",,332,,7678
"35","4851","D",0,"D",0
"35","48511","D",0,"D",0
"35","4852",,19,,631
"35","48521",,19,,631
"35","4853","D",0,"D",0
"35","4854",,135,,2849
"35","48541",,135,,2849
"35","4855","D",0,"D",0
"35","48551","D",0,"D",0
"35","4859",,101,,2756
"35","48599",,101,,2756
"35","486","D",0,"D",0
"35","487","D",0,"D",0
"35","488",,223,,9844
"35","492",,374,,6213
"35","493",,26,,647
"35","4931",,26,,647
"35","51",,924,,20338
"35","511",,344,,6156
"35","512",,148,,3475
"35","5121",,114,,2576
"35","5122",,34,,899
"35","513",,117,,4831
"35","514",,315,,5876
"35","5141",,168,,3601
"35","5142",,147,,2275
"35","51421",,147,,2275
"35","52",,2319,,72099
"35","522",,546,,14450
"35","5221",,24,,868
"35","5222",,404,,9898
