ST,CO,2016,2017,2018,2019,2020,average
47,53,0.522176222,0.51682593,0.526585587,0.520498693,0.520738075,0.521364901
47,55,0.646888128,0.645846284,0.650004787,0.658593491,0.68111082,0.656488702
47,57,0.467105805,0.474546243,0.477189776,0.51673078,0.515464039,0.490207329
47,59,0.722832702,0.732469239,0.740124204,0.748502863,0.777615604,0.744308922
47,61,0.550081631,0.565979002,0.561067717,0.574181494,0.561578751,0.562577719
47,63,0.681348953,0.678129027,0.690672936,0.6975893,0.692270713,0.688002186
47,65,0.692516907,0.686644373,0.684666099,0.681255677,0.6847221,0.685961031
47,67,0,0,0,0,0,0
47,69,0.493453349,0.498532071,0.520111876,0.497490621,0.497924753,0.501502534
47,71,0.410388595,0.410739413,0.403659665,0.400186365,0.395473133,0.404089434
47,73,0.614813125,0.62012051,0.617778814,0.622711829,0.619584543,0.619001764
47,75,0.766837529,0.767790307,0.761656695,0.748820842,0.770965118,0.763214098
47,77,0.813053722,0.820166209,0.83782729,0.8308464,0.818986187,0.824175962
47,79,0.643594875,0.643688533,0.648911259,0.6524756,0.64748542,0.647231137
47,81,0.552212936,0.569528469,0.563954998,0.560349505,0.557999942,0.56080917
47,83,0,0,0,0,0,0
47,85,0.592174311,0.587942897,0.595788363,0.583431858,0.583388146,0.588545115
47,87,0,0,0,0,0.373478176,0.074695635
47,89,0.702075303,0.69834075,0.708519354,0.703348704,0.695449943,0.701546811
47,91,0.017054401,0.01619,0.017408098,0.017666284,0.018427582,0.017349273
47,93,0.688088423,0.687406574,0.687150641,0.692924472,0.676934336,0.686500889
47,95,0,0,0,0,0,0
47,97,0.640533738,0.640210626,0.630581226,0.648024043,0.635454181,0.638960763
47,99,0.632081345,0.643721134,0.655322046,0.652052499,0.646309303,0.645897265
47,101,0.538104247,0.534213122,0.534249677,0.514992463,0.50886669,0.52608524
47,103,0.673908757,0.672449115,0.683487758,0.677832397,0.669339398,0.675403485
47,105,0.795636608,0.790867896,0.781145909,0.770484118,0.77424876,0.782476658
47,107,0.67706617,0.673669885,0.670621009,0.685977601,0.827471211,0.706961175
47,109,0.697866841,0.688661876,0.692030665,0.696855147,0.672730265,0.689628959
47,111,0.592656999,0.603341692,0.601840293,0.595294739,0.60941873,0.600510491
47,113,0.716719875,0.70780476,0.7049304,0.699123532,0.706823596,0.707080433
47,115,0.812919294,0.811167012,0.81913972,0.830343636,0.82678687,0.820071306
47,117,0.487851991,0.46599278,0.465336183,0.469864497,0.451572713,0.468123633
47,119,0.683255306,0.687040039,0.678729262,0.702393846,0.70487559,0.691258809
47,121,0.123756584,0.122105131,0.130112367,0.139287869,0.327427098,0.16853781
47,123,0.548741244,0.548362396,0.545628505,0.553160708,0.559207436,0.551020058
47,125,0.554580936,0.563753605,0.559885688,0.556844563,0.55198087,0.557409132
47,127,0.782779897,0.793188044,0.807520465,0.799177506,0.804915525,0.797516287
47,129,0.360241175,0.373616553,0.358866851,0.336530644,0.359733416,0.357797728
47,131,0.618562452,0.628402741,0.636086907,0.633495896,0.64783153,0.632875905
47,133,0.643344711,0.651070054,0.665329547,0.65611103,0.642043443,0.651579757
47,135,0.395934351,0.394457377,0.414327286,0.430410204,0.368374269,0.400700697
47,137,0.792163703,0.792839827,0.802938502,0.803021815,0.785228237,0.795238417
47,139,0.852028383,0.840641814,0.847118682,0.858084628,0.84576877,0.848728455
47,141,0.749809586,0.743813026,0.715833612,0.731768598,0.806518168,0.749548598
47,143,0.602457827,0.603614003,0.624898815,0.612206607,0.671690268,0.622973504
47,145,0.773547847,0.767238873,0.765068964,0.758269659,0.754646902,0.763754449
47,147,0.765533783,0.764667529,0.752581952,0.765847279,0.774783753,0.764682859
47,149,0.650436022,0.656290292,0.656307758,0.655631784,0.643266376,0.652386446
47,151,0.565359506,0.536457658,0.56989587,0.567144919,0.557275944,0.559226779
47,153,0.846648251,0.858278483,0.863578632,0.847181981,0.839575152,0.8510525
47,155,0.571093142,0.574448405,0.557808283,0.565703406,0.591637267,0.572138101
47,157,0.647641216,0.647249077,0.634245533,0.627370051,0.616097626,0.634520701
47,159,0.712653077,0.695559029,0.665655111,0.696123546,0.69680548,0.693359249
47,161,0.699723425,0.718774621,0.712488754,0.700972104,0.711474861,0.708686753
47,163,0.693913142,0.698081097,0.694319144,0.701969735,0.702099731,0.69807657
47,165,0.671913921,0.6999812,0.682030154,0.68808858,0.694225209,0.687247813
47,167,0.603426307,0.613168271,0.601018809,0.597228486,0.578083153,0.598585005
47,169,0.315729622,0.335272494,0.323365591,0.32777967,0.31655595,0.323740665
47,171,0.714571884,0.711613979,0.718864838,0.715598431,0.695687839,0.711267394
47,173,0,0,0,0,0,0
47,175,0.609563321,0.62808432,0.655242395,0.64203424,0.667486364,0.640482128
47,177,0.570318452,0.566420133,0.583128979,0.586002573,0.678416919,0.596857411
47,179,0.63291479,0.637135034,0.636900029,0.628431091,0.624300568,0.631936302
47,181,0.386451185,0.356520852,0.407221411,0.404405314,0.39719035,0.390357822
47,183,0.58085533,0.57511306,0.585262313,0.582911028,0.570961891,0.579020724
47,185,0.576844498,0.570987844,0.569755947,0.584240614,0.761600707,0.612685922
47,187,0.767026861,0.78120148,0.772897767,0.787786181,0.795787349,0.780939928
47,189,0.718327791,0.704243678,0.694803849,0.698947214,0.678038947,0.698872296
48,1,0.547064993,0.535290129,0.548914092,0.529675999,0.537970913,0.539783225
48,3,0.414141628,0.376794371,0.37354295,0.342464356,0.350349778,0.371458617
48,5,0.661899416,0.668284042,0.682039277,0.688621025,0.692076672,0.678584086
48,7,0,0,0,0,0,0
48,9,0.247508524,0.2544536,0.307133852,0.30632137,0.289790954,0.28104166
48,11,0.942963101,0.935416832,0.942985538,0.936686973,0.937580642,0.939126617
48,13,0.681290551,0.695958195,0.679817348,0.678855313,0.678276573,0.682839596
48,15,0.776738829,0.783946498,0.786721996,0.771903938,0.756525075,0.775167267
48,17,0.602577687,0.601879127,0.613276989,0.585419938,0.578247408,0.59628023
48,19,0.648285812,0.663482386,0.622107704,0.650351181,0.610457741,0.638936965
48,21,0.644690707,0.656395504,0.656306103,0.644247972,0.643448523,0.649017762
48,23,0.884840245,0.869458056,0.886200147,0.890347849,0.840129614,0.874195182
48,25,0.578223461,0.553051702,0.544105993,0.547895383,0.546006023,0.553856512
48,27,0.689182792,0.697050374,0.694514908,0.694034515,0.695641326,0.694084783
48,29,0.716637711,0.718340617,0.712672374,0.712521319,0.693284805,0.710691365
48,31,0.855340378,0.85494067,0.836940523,0.841223827,0.846553909,0.846999861
48,33,0,0,0,0,0,0
48,35,0.427563689,0.454600467,0.455892948,0.473994661,0.455305299,0.453471413
48,37,0.734432554,0.732012546,0.720512547,0.740018938,0.736027431,0.732600803
48,39,0.533827247,0.534916648,0.511274145,0.50248451,0.490741234,0.514648757
48,41,0.631958441,0.606155141,0.63173543,0.635459773,0.637773015,0.62861636
48,43,0.466399281,0.414549206,0.406653447,0.413876305,0.408362089,0.421968066
48,45,0,0,0,0,0,0
48,47,0.690490123,0.686717111,0.686731195,0.696532579,0.699123648,0.691918931
48,49,0.701673042,0.675292525,0.700700284,0.68016298,0.650753366,0.681716439
48,51,0.661325791,0.687539924,0.718638794,0.708497988,0.683614088,0.691923317
48,53,0.671530137,0.693552553,0.687116571,0.688186202,0.678862424,0.683849577
48,55,0.611785291,0.617379541,0.63890713,0.610825033,0.609771944,0.617733788
48,57,0.328149057,0.327986845,0.362559126,0.34352311,0.350234943,0.342490616
48,59,0.716730604,0.734351447,0.75375928,0.754042192,0.730361801,0.737849065
48,61,0.667095414,0.657743196,0.652817846,0.644277163,0.627613538,0.649909431
48,63,0.443360655,0.471121325,0.487042587,0.473268732,0.457916492,0.466541958
48,65,0.824137684,0.817471731,0.827473231,0.811318864,0.819036049,0.819887512
48,67,0.452063092,0.467565836,0.475203922,0.471558359,0.465126894,0.466303621
48,69,0.058926314,0.05542826,0.062051669,0.054225937,0.052747638,0.056675964
48,71,0.836327194,0.819498641,0.82720237,0.817487476,0.809452001,0.821993536
48,73,0.629701368,0.630216959,0.643280544,0.645444995,0.629040312,0.635536836
48,75,0.868797966,0.864811478,0.871162594,0.877342543,0.888131202,0.874049157
48,77,0.834530346,0.835441028,0.840887593,0.846212404,0.797607401,0.830935754
48,79,0,0,0,0,0,0
48,81,0.178367352,0.171307319,0.14940713,0.17224634,0.160794807,0.16642459
48,83,0.672029214,0.640690298,0.65905788,0.645013248,0.616910019,0.646740132
48,85,0.546751484,0.546224744,0.531860218,0.532566116,0.516323246,0.534745162
48,87,0,0,0,0,0,0
48,89,0.715908839,0.748630226,0.76441352,0.750792217,0.721078955,0.740164751
48,91,0.783815206,0.768089019,0.741257973,0.756020736,0.753049494,0.760446486
48,93,0.43955064,0.426785902,0.483936775,0.500042449,0.479224301,0.465908013
48,95,0.578857258,0.58074519,0.544222668,0.544079207,0.527244434,0.555029751
48,97,0.778099764,0.768978769,0.764464791,0.769729588,0.752977968,0.766850176
48,99,0.520943349,0.570266792,0.575390969,0.561136894,0.56880643,0.559308887
48,101,0,0,0,0,0,0
48,103,0.739353663,0.704911482,0.60738608,0.618889634,0.599505975,0.654009367
48,105,0.711813036,0.728398718,0.706403317,0.705206254,0.783693934,0.727103052
48,107,0.635317167,0.685129266,0.676021022,0.68807428,0.689978243,0.674903996
48,109,0.833496294,0.861400486,0.839782425,0.799845551,0.864233086,0.839751568
48,111,0.767587412,0.729736531,0.815716852,0.785623005,0.773970298,0.77452682
48,113,0.732528253,0.73121627,0.731112052,0.733424612,0.722103179,0.730076873
48,115,0.721225548,0.721414527,0.706768663,0.714299261,0.711291613,0.714999922
48,117,0.54612245,0.512665786,0.566082394,0.518280749,0.511687121,0.5309677
48,119,0.773044416,0.777785609,0.758785651,0.779146099,0.799988471,0.777750049
48,121,0.640567684,0.640487899,0.650956094,0.636348399,0.626951566,0.639062328
48,123,0.380777493,0.419211883,0.406464022,0.384282763,0.387585994,0.395664431
48,125,0.56313266,0.60600601,0.601936549,0.605674646,0.594232547,0.594196482
48,127,0.563546266,0.518195466,0.516607866,0.524366543,0.515528001,0.527648828
48,129,0.94280265,0.941456913,0.945597401,0.936884745,0.943617824,0.942071907
48,131,0.454953878,0.413734502,0.492879305,0.487320016,0.438338797,0.4574453
48,133,0.77011723,0.780889357,0.78598479,0.784950257,0.774743563,0.779337039
48,135,0.648661028,0.643542217,0.633605422,0.630424199,0.621059332,0.63545844
48,137,0.135134075,0.147289693,0.150832495,0.132150333,0.143388344,0.141758988
48,139,0.749980815,0.755199,0.74839755,0.754556091,0.738535659,0.749333823
48,141,0.739637787,0.739847362,0.732971485,0.713296741,0.722677277,0.72968613
48,143,0.678081508,0.708131282,0.716021836,0.70733125,0.694323054,0.700777786
48,145,0.520601331,0.520432748,0.538919009,0.537411071,0.513290185,0.526130869
48,147,0.28092835,0.292572638,0.298246558,0.267580031,0.288860374,0.28563759
48,149,0.686804807,0.706432044,0.703908213,0.675387345,0.668880103,0.688282502
48,151,0,0,0,0,0,0
48,153,0,0,0,0,0,0
48,155,0,0,0,0,0,0
48,157,0.532883228,0.519911073,0.503479906,0.511976567,0.502178889,0.514085933
48,159,0.655704136,0.640733,0.663406552,0.672468536,0.677289643,0.661920373
48,161,0.64342838,0.683061674,0.694842515,0.685275168,0.709960353,0.683313618
48,163,0.757425003,0.763152044,0.732917901,0.750670234,0.765548702,0.753942777
48,165,0.565745328,0.564606191,0.574165606,0.596523739,0.63483231,0.587174635
48,167,0.730046301,0.713408487,0.699434893,0.690813813,0.687354268,0.704211552
48,169,0.876274331,0.889131971,0.880816653,0.880628446,0.884529744,0.882276229
48,171,0.431623518,0.607865372,0.567883732,0.554560364,0.554532015,0.543293
48,173,0.501237923,0.54174071,0.52584965,0.558115261,0.593196324,0.544027974
48,175,0.485804735,0.50745859,0.535690147,0.485093338,0.488754187,0.500560199
48,177,0.690203486,0.706950062,0.714309195,0.68497346,0.689961652,0.697279571
48,179,0.654749734,0.662258328,0.67345253,0.66596326,0.673696306,0.666024032
48,181,0.624636018,0.617853433,0.593728991,0.619028591,0.609766163,0.613002639
48,183,0.663155052,0.666586836,0.660754855,0.664996123,0.654819677,0.662062509
48,185,0.511141429,0.523093869,0.571006784,0.534686573,0.517225698,0.531430871
48,187,0.711541977,0.710047241,0.704693019,0.68275402,0.684852365,0.698777724
48,189,0.62257304,0.620262169,0.640167323,0.625944276,0.555785318,0.612946425
48,191,0.826175,0.844841881,0.819378158,0.817578564,0.820822338,0.825759188
48,193,0.500750214,0.511030517,0.518235945,0.531312869,0.540854242,0.520436757
48,195,0,0,0,0,0,0
48,197,0.942469509,0.915059013,0.923063538,0.897853297,0.92878592,0.921446255
48,199,0.633782437,0.641146394,0.670412358,0.637222291,0.653269107,0.647166517
48,201,0.680641178,0.675100867,0.677526293,0.679287453,0.655633372,0.673637833
48,203,0.756989449,0.775928537,0.783899248,0.785076641,0.775822731,0.775543321
48,205,0.687831672,0.644256897,0.656954419,0.634417918,0.698251631,0.664342507
48,207,0.442262385,0.502080313,0.538487296,0.540122354,0.514421709,0.507474811
48,209,0.603273829,0.59949852,0.590030337,0.608938965,0.650407833,0.610429897
48,211,0.542820837,0.496283848,0.526549364,0.49442313,0.525020891,0.517019614
48,213,0.49110453,0.49400681,0.498591136,0.500117014,0.478710164,0.492505931
48,215,0.613838753,0.600219079,0.598875521,0.590648009,0.572118667,0.595140006
48,217,0.748232485,0.746682672,0.748634111,0.751337996,0.728321655,0.744641784
48,219,0.281934322,0.266284275,0.285232158,0.284720618,0.282679808,0.280170236
48,221,0.441101034,0.475102072,0.463907435,0.441082163,0.437285235,0.451695588
48,223,0.726242395,0.725730499,0.726315713,0.729238058,0.722553247,0.726015982
48,225,0.347679659,0.349437723,0.365838739,0.390493319,0.353273602,0.361344608
48,227,0.764393819,0.759618713,0.7559274,0.767966249,0.764717207,0.762524678
48,229,0.968025221,0.977416723,0.977435568,0.975596403,0.978534602,0.975401703
48,231,0.698076734,0.683435787,0.679709275,0.691595996,0.67526019,0.685615596
48,233,0,0,0,0,0,0
48,235,0,0,0,0,0,0
48,237,0.480275785,0.464059056,0.4607926,0.461401238,0.46995404,0.467296544
48,239,0.524344434,0.58028067,0.576670918,0.529804686,0.578210832,0.557862308
48,241,0.627147273,0.627082685,0.649915565,0.610067358,0.643471838,0.631536944
48,243,0.476907802,0.510882944,0.503523904,0.485016291,0.557627417,0.506791672
48,245,0.713428762,0.720916386,0.724972159,0.708392754,0.696109308,0.712763874
48,247,0,0,0,0,0,0
48,249,0.60017319,0.618527818,0.624945562,0.622835991,0.603934563,0.614083425
48,251,0.623535943,0.631032651,0.634357096,0.615356507,0.607630996,0.622382639
48,253,0.490319897,0.486403629,0.469238249,0.498135106,0.507769828,0.490373342
48,255,0.382606854,0.342392558,0.329689094,0.32893728,0.321204056,0.340965968
48,257,0.665454261,0.652920092,0.644304131,0.643695355,0.636385076,0.648551783
48,259,0.779128404,0.759317919,0.752782964,0.744541349,0.735914456,0.754337018
48,261,0.999500693,0.999350519,0.999422395,0.999569013,0.999483141,0.999465152
48,263,0,0,0,0,0,0
48,265,0.747928736,0.746083497,0.736632714,0.728896889,0.693004813,0.73050933
48,267,0.80215599,0.815667583,0.815737857,0.813235192,0.815399352,0.812439195
48,269,0.66442612,0.637306067,0.630185724,0.668993106,0.70024533,0.660231269
48,271,0.850084642,0.850361095,0.858469275,0.859815577,0.852079849,0.854162088
48,273,0.486870688,0.487052713,0.505694846,0.501072144,0.485302675,0.493198613
48,275,0.764737031,0.67659597,0.695045048,0.682839767,0.712553582,0.70635428
48,277,0.67741923,0.679806471,0.692905306,0.675365439,0.672062006,0.67951169
48,279,0.527424401,0.487683968,0.505749148,0.496566971,0.512362903,0.505957478
48,281,0.806318845,0.811108492,0.794547768,0.790845437,0.763703175,0.793304743
48,283,0.70127723,0.724453145,0.724502995,0.728436367,0.703539164,0.71644178
48,285,0.048453639,0.057974714,0.053703641,0.050020256,0.054908704,0.053012191
48,287,0.54391925,0.567778698,0.562110822,0.532439845,0.572532163,0.555756156
48,289,0.782997365,0.800164075,0.797284469,0.779400511,0.78859742,0.789688768
48,291,0.567553908,0.572414761,0.600702289,0.56073552,0.57138959,0.574559214
48,293,0.074115638,0.077765281,0.082031857,0.078713477,0.076258567,0.077776964
48,295,0.132247628,0.097600725,0.154582683,0.111990359,0.131369639,0.125558207
48,297,0.851318337,0.85989004,0.873345986,0.858297912,0.860058324,0.86058212
48,299,0,0,0,0,0,0
48,301,0,0,0,0,0,0
48,303,0.74938939,0.750683603,0.749732156,0.736494993,0.729413322,0.743142693
48,305,0.704565685,0.743060034,0.741580868,0.724529313,0.728549842,0.728457148
48,307,0.531095694,0.534553649,0.5365656,0.535208031,0.53164764,0.533814123
48,309,0.684984348,0.689952966,0.691168069,0.693611826,0.677492682,0.687441978
48,311,0.025103896,0.022509339,0.025299442,0.026971703,0.031119156,0.026200707
48,313,0.822656338,0.824863551,0.844313999,0.819584365,0.828910492,0.828065749
48,315,0.362936376,0.386545571,0.386640729,0.386170698,0.379667422,0.380392159
48,317,0.670775154,0.633393705,0.621361528,0.5949093,0.634125226,0.630912983
48,319,0,0,0,0,0,0
48,321,0.174959913,0.169416509,0.164344552,0.160332811,0.163606003,0.166531958
48,323,0.62636781,0.629910294,0.641033114,0.619524166,0.619008829,0.627168843
48,325,0.741641403,0.732254017,0.710497708,0.725703189,0.687273666,0.719473997
48,327,0,0,0,0,0,0
48,329,0.678768815,0.659174742,0.640157498,0.6406132,0.635876955,0.650918242
48,331,0.595823069,0.589348174,0.617631764,0.595229326,0.650388813,0.609684229
48,333,0.679990675,0.614961437,0.597862252,0.595610503,0.573356478,0.612356269
48,335,0.802923969,0.835251394,0.849720944,0.846005452,0.849275707,0.836635493
48,337,0.617983953,0.623346235,0.630003937,0.612339183,0.605805471,0.617895756
48,339,0.530200406,0.528528457,0.524730073,0.539212892,0.531665263,0.530867418
48,341,0.658711922,0.646493447,0.68491403,0.633053736,0.674667637,0.659568154
48,343,0.606171357,0.660436926,0.64672356,0.670173107,0.686936801,0.65408835
48,345,0,0,0,0,0,0
48,347,0.538598182,0.536640453,0.536086765,0.554644054,0.555108076,0.544215506
48,349,0.780854378,0.782849704,0.78178119,0.777115912,0.778862202,0.780292677
48,351,0.166339943,0.163146546,0.19609633,0.158085236,0.16547418,0.169828447
48,353,0.811095257,0.827900538,0.839040837,0.833150686,0.81448706,0.825134876
48,355,0.667139113,0.669267669,0.668993942,0.661587088,0.65576483,0.664550528
48,357,0.094280153,0,0,0,0,0.018856031
48,359,0.847067564,0.85637518,0.824084666,0.842115122,0.824463971,0.838821301
48,361,0.716911324,0.712034277,0.731081114,0.712766054,0.728534055,0.720265365
48,363,0.593850281,0.610203536,0.629210615,0.621760932,0.608571891,0.612719451
48,365,0.519141058,0.548084861,0.549179057,0.556623758,0.545156025,0.543636952
48,367,0.617679444,0.623049684,0.621638993,0.619986526,0.607728729,0.618016675
48,369,0.660823953,0.657055674,0.684218338,0.673708193,0.665817282,0.668324688
48,371,0.755785165,0.758416886,0.729535014,0.726827873,0.740642766,0.742241541
48,373,0.706655657,0.715405292,0.729760652,0.730274011,0.729954501,0.722410023
48,375,0.636248625,0.630298416,0.64688291,0.638803661,0.631598968,0.636766516
48,377,0.695479544,0.655530587,0.688340299,0.681864829,0.70834039,0.68591113
48,379,0.510875171,0.505069638,0.502255271,0.5157458,0.491186714,0.505026519
48,381,0.52363496,0.511935641,0.532630363,0.512414234,0.48587719,0.513298478
48,383,0,0,0,0,0,0
48,385,0,0,0,0,0,0
48,387,0.580923515,0.587609221,0.60565993,0.597861865,0.567810302,0.587972967
48,389,0.78409847,0.768005556,0.748989939,0.765872287,0.788976293,0.771188509
48,391,0.709609501,0.676668844,0.675695131,0.683945386,0.686592969,0.686502366
48,393,0.30925745,0.313183604,0.290172638,0.274040824,0.293614088,0.296053721
48,395,0.77475859,0.786835265,0.807031957,0.797877194,0.816423188,0.796585239
48,397,0.683675816,0.639887522,0.636452041,0.633154198,0.594410393,0.637515994
48,399,0.575017623,0.603018363,0.620744831,0.618919352,0.597773313,0.603094696
48,401,0.400522264,0.422506104,0.430141965,0.418834504,0.396524312,0.41370583
48,403,0.404973062,0.391620965,0.431182509,0.409694673,0.423198818,0.412134005
48,405,0.405706977,0.39933843,0.406213837,0.448541782,0.442006948,0.420361595
48,407,0.515652553,0.552500694,0.580553197,0.595865389,0.634349109,0.575784188
48,409,0.590864333,0.597380401,0.617485082,0.609800886,0.582674532,0.599641047
48,411,0.477635082,0.392218017,0.51359928,0.497396296,0.461107254,0.468391186
48,413,0.695714945,0.681037611,0.679203555,0.695985408,0.714872162,0.693362736
48,415,0.635411156,0.627661384,0.628411175,0.638545629,0.558162612,0.617638391
48,417,0,0,0,0,0,0
48,419,0.372000359,0.354631696,0.3449178,0.372353866,0.37168806,0.363118356
48,421,0.811667858,0.838629452,0.834384313,0.808882471,0.835826149,0.825878049
48,423,0.663105408,0.66787054,0.660282445,0.655844987,0.652540034,0.659928683
48,425,0.625031754,0.617604173,0.634594323,0.618019604,0.631547185,0.625359408
48,427,0.634222305,0.623425184,0.630952292,0.640636124,0.671061226,0.640059426
48,429,0.219559201,0.208925194,0.242423486,0.258070263,0.240368718,0.233869372
48,431,0.891717948,0.872521972,0.867228541,0.88975966,0.902181976,0.884682019
48,433,0,0,0,0,0,0
48,435,0.967723784,0.973863724,0.972925473,0.972208311,0.97508568,0.972361394
48,437,0.7570126,0.765457784,0.777795469,0.775817384,0.763546829,0.767926013
48,439,0.740548478,0.738893736,0.740636827,0.746987413,0.727562126,0.738925716
48,441,0.676591361,0.688298614,0.694744985,0.697117519,0.675645892,0.686479674
48,443,0.861204214,0.883871609,0.870917231,0.900493467,0.847196688,0.872736642
48,445,0.679544386,0.687565278,0.694530171,0.703149997,0.733388253,0.699635617
48,447,0,0,0,0,0,0
48,449,0.703515062,0.685216169,0.682348383,0.707757467,0.72120576,0.700008568
48,451,0.540350262,0.530515963,0.530624412,0.538393553,0.528729739,0.533722786
48,453,0.683023377,0.684067259,0.678427409,0.673166519,0.679949517,0.679726816
48,455,0,0,0,0,0,0
48,457,0.635037195,0.637803899,0.645692934,0.622596767,0.640558665,0.636337892
48,459,0.554408521,0.565508274,0.563085224,0.559800391,0.545626177,0.557685717
48,461,0.140304983,0.109100968,0.099868222,0.097777622,0.090151763,0.107440712
48,463,0.567408496,0.574191316,0.534592708,0.557935331,0.519420023,0.550709575
48,465,0.792140795,0.784147571,0.781893976,0.749086998,0.694254987,0.760304865
48,467,0.610121258,0.61797151,0.591059555,0.612109827,0.61918742,0.610089914
48,469,0.679344707,0.665246984,0.671804185,0.674562856,0.697316747,0.677655096
48,471,0.622229694,0.626439953,0.643209208,0.629041976,0.626881413,0.629560449
48,473,0.664422518,0.689302549,0.688091114,0.667538726,0.649930898,0.671857161
48,475,0.73685845,0.641155169,0.61234704,0.645366681,0.674383439,0.662022156
48,477,0.728918402,0.73716205,0.764782916,0.751186344,0.785997344,0.753609411
48,479,0.735049801,0.717405101,0.702955411,0.678507933,0.662316967,0.699247043
48,481,0.551080375,0.549446319,0.569620823,0.53710176,0.538577598,0.549165375
48,483,0.696311226,0.699198781,0.68555235,0.717600772,0.735656103,0.706863846
48,485,0.745607614,0.755304225,0.756713708,0.766423994,0.754634706,0.755736849
48,487,0.75665191,0.767993315,0.767463811,0.761444251,0.781866903,0.767084038
48,489,0.561029702,0.513749843,0.509985934,0.496741178,0.48025006,0.512351343
48,491,0.606002413,0.609304816,0.612470355,0.615178141,0.634085599,0.615408265
48,493,0.691257438,0.683410449,0.671730367,0.68471285,0.701327435,0.686487708
48,495,0,0,0,0,0,0
48,497,0.719752064,0.710412636,0.708766229,0.697031259,0.696947358,0.706581909
48,499,0.225619738,0.272729443,0.258643218,0.267978169,0.247636955,0.254521505
48,501,0,0,0,0,0,0
48,503,0.235298941,0.230652441,0.234584301,0.247541088,0.224049774,0.234425309
48,505,0.795229091,0.775650486,0.793778104,0.80660646,0.804447326,0.795142293
48,507,0.731815276,0.765956457,0.748322538,0.740385275,0.706104379,0.738516785
49,1,0.792102786,0.801744483,0.798281228,0.799234419,0.789934609,0.796259505
49,3,0.804186794,0.799792573,0.799176219,0.800941379,0.795905899,0.800000573
49,5,0.560417625,0.5592202,0.556632473,0.552219328,0.54937248,0.555572421
49,7,0.682490886,0.712567544,0.709645893,0.708688009,0.688502547,0.700378976
49,9,0,0,0,0,0,0
49,11,0.790711003,0.779462141,0.779242812,0.778456856,0.769070758,0.779388714
49,13,0.476438646,0.482325423,0.472713353,0.465396264,0.454356535,0.470246044
49,15,0.827193078,0.824500188,0.825616092,0.829808581,0.814126165,0.824248821
49,17,0.453546169,0.453537735,0.454610673,0.458848119,0.441772973,0.452463134
49,19,0.907308635,0.889451531,0.888912911,0.890702447,0.886104023,0.892495909
49,21,0.809854553,0.802561036,0.800724532,0.803360695,0.787578555,0.800815874
49,23,0.825146047,0.820746305,0.821833392,0.823487335,0.838601332,0.825962882
49,25,0.820105854,0.809434248,0.811834548,0.819896967,0.841864938,0.820627311
49,27,0.848376457,0.847276207,0.844424845,0.845329244,0.838604485,0.844802248
49,29,0.699867875,0.707002328,0.705827834,0.711617348,0.699793762,0.704821829
49,31,0.712440558,0.671031416,0.665902122,0.661116323,0.65559538,0.67321716
49,33,0.256913335,0.246620354,0.234169542,0.236516419,0.226358398,0.24011561
49,35,0.750324933,0.746253787,0.748926788,0.746714079,0.739196703,0.746283258
49,37,0.598901604,0.596785739,0.594473504,0.60152174,0.576613813,0.59365928
49,39,0.623491848,0.626503011,0.616923796,0.620821055,0.737565363,0.645061015
49,41,0.745076646,0.744036391,0.738968042,0.74186724,0.740104195,0.742010503
49,43,0.830352953,0.825722711,0.822677234,0.822477248,0.816851199,0.823616269
49,45,0.828657365,0.830013377,0.825792914,0.825808462,0.828033111,0.827661046
49,47,0.525671526,0.535507507,0.530579248,0.521697221,0.517098317,0.526110764
49,49,0.787046716,0.787086553,0.786881356,0.788882019,0.788866851,0.787752699
49,51,0.747498968,0.735357611,0.7279573,0.729073004,0.733079424,0.734593261
49,53,0.653580837,0.651280081,0.653943587,0.651814673,0.647943068,0.651712449
49,55,0,0,0,0,0,0
49,57,0.672811732,0.66422247,0.663031432,0.659670382,0.652631017,0.662473407
50,1,0.34309329,0.344395702,0.33310677,0.331226705,0.330464925,0.336457478
50,3,0.429792123,0.434685329,0.447944351,0.452371933,0.447449158,0.442448579
50,5,0.546216773,0.548338394,0.546291796,0.558138959,0.530718341,0.545940853
50,7,0.617337578,0.679514893,0.683178572,0.673514505,0.660364571,0.662782024
50,9,0.397532881,0.397150972,0.404494335,0.407783813,0.40722652,0.402837704
50,11,0.382762069,0.386167391,0.390153483,0.377046836,0.352677359,0.377761428
50,13,0.263857653,0.491712075,0.476580336,0.461744166,0.452784403,0.429335727
50,15,0,0,0,0,0,0
50,17,0.601049188,0.608548179,0.611247846,0.604046593,0.560785146,0.59713539
50,19,0.301808636,0.301188674,0.309353883,0.307903906,0.266958522,0.297442724
50,21,0.613448321,0.620539191,0.622886077,0.625605556,0.625690675,0.621633964
50,23,0.541571579,0.544824226,0.541549229,0.53856523,0.517134365,0.536728926
50,25,0.572380129,0.579731573,0.583106092,0.571350862,0.549877437,0.571289219
50,27,0.64994293,0.652150165,0.648588185,0.647306319,0.621961173,0.643989754
51,1,0.677044868,0.671872017,0.688036836,0.686271031,0.663370018,0.677318954
51,3,0.633131263,0.635360444,0.620717473,0.618532936,0.613350885,0.6242186
51,5,0.790531971,0.802173721,0.800629849,0.794302605,0.800996232,0.797726876
51,7,0.632965389,0.628669503,0.624606771,0.624300983,0.625174465,0.627143422
