ST,CO,RINT,ROFE,ROPA,RmART,RMCOLL,RmCOLL,RLOC,RTOT,UINT,UOFE,UOPA,UmART,UMCOLL,UmCOLL,ULOC,UTOT,YEAR
48.00,407.00,0.00,0.00,334248.42,181319.42,132636.88,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,409.00,432437.89,0.00,513166.17,197542.34,198658.43,RmCOLL,RLOC,RTOT,24308.69,368648.22,0.00,306047.10,217671.18,6948.60,ULOC,UTOT,2016.00
48.00,411.00,0.00,0.00,73553.15,16262.22,64179.07,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,413.00,0.00,0.00,86723.41,28828.91,9101.33,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,415.00,0.00,0.00,382517.45,105588.84,60739.73,RmCOLL,RLOC,RTOT,0.00,18461.42,33076.78,51324.00,30952.92,448.76,ULOC,UTOT,2016.00
48.00,417.00,0.00,0.00,0.00,121119.91,30985.97,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,419.00,0.00,0.00,232419.02,287933.41,106757.35,RmCOLL,RLOC,RTOT,0.00,0.00,38369.12,54313.49,8132.03,0.00,ULOC,UTOT,2016.00
48.00,421.00,0.00,0.00,176315.67,14701.52,26209.20,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,423.00,1074487.06,27681.58,514290.46,483084.52,416824.04,RmCOLL,RLOC,RTOT,176425.20,133818.46,2324009.67,531925.24,710702.20,17063.38,ULOC,UTOT,2016.00
48.00,425.00,0.00,0.00,158914.78,0.00,95335.95,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,427.00,0.00,0.00,90453.64,82762.64,207298.26,RmCOLL,RLOC,RTOT,0.00,0.00,692036.74,88406.12,69482.29,3339.66,ULOC,UTOT,2016.00
48.00,429.00,0.00,0.00,7087.79,129064.52,39643.93,RmCOLL,RLOC,RTOT,0.00,0.00,45428.34,8458.94,9461.24,44.17,ULOC,UTOT,2016.00
48.00,431.00,0.00,0.00,208038.00,8971.25,16290.98,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,433.00,0.00,0.00,0.00,62446.74,12936.92,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,435.00,484357.77,0.00,68017.85,0.00,18423.23,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,437.00,301263.70,0.00,8195.79,31894.55,67436.36,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,439.00,0.00,0.00,38350.34,321.44,13954.75,RmCOLL,RLOC,RTOT,14774581.35,8686654.13,9472428.69,6050292.70,5386540.36,100652.21,ULOC,UTOT,2016.00
48.00,441.00,430125.84,0.00,190644.32,119425.59,136523.55,RmCOLL,RLOC,RTOT,352482.17,414492.34,729276.81,402295.40,338708.48,14976.90,ULOC,UTOT,2016.00
48.00,443.00,0.00,0.00,66388.63,4322.20,6377.31,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,445.00,0.00,0.00,294684.70,96017.57,41556.17,RmCOLL,RLOC,RTOT,0.00,0.00,75101.47,13178.05,22727.88,901.97,ULOC,UTOT,2016.00
48.00,447.00,0.00,0.00,0.00,56606.71,8174.13,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,449.00,476753.42,0.00,105746.22,104272.47,120123.62,RmCOLL,RLOC,RTOT,220014.63,0.00,125456.76,112559.34,52369.01,1753.80,ULOC,UTOT,2016.00
48.00,451.00,0.00,0.00,470316.42,121721.16,123726.39,RmCOLL,RLOC,RTOT,0.00,381358.19,339399.71,418229.72,347983.71,1528.14,ULOC,UTOT,2016.00
48.00,453.00,0.00,0.00,631063.74,286462.54,181079.79,RmCOLL,RLOC,RTOT,4396993.80,6780854.11,7495050.31,3249064.40,4945011.71,296939.76,ULOC,UTOT,2016.00
48.00,455.00,0.00,0.00,0.00,294223.77,34359.53,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,457.00,0.00,0.00,300603.18,89712.13,83047.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,459.00,0.00,0.00,474243.22,259937.52,136737.10,RmCOLL,RLOC,RTOT,0.00,0.00,85480.22,6853.92,43622.73,2711.94,ULOC,UTOT,2016.00
48.00,461.00,0.00,0.00,28725.72,148044.48,27967.47,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,463.00,0.00,0.00,280052.07,75885.48,144560.36,RmCOLL,RLOC,RTOT,0.00,0.00,128633.47,10582.07,72811.83,7741.59,ULOC,UTOT,2016.00
48.00,465.00,0.00,0.00,262928.60,525.13,17947.54,RmCOLL,RLOC,RTOT,0.00,2474.27,231791.22,22759.39,88492.06,740.52,ULOC,UTOT,2016.00
48.00,467.00,1233415.03,0.00,187212.23,404267.66,500620.00,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,2279.14,640.24,ULOC,UTOT,2016.00
48.00,469.00,0.00,0.00,784855.64,28709.76,155140.85,RmCOLL,RLOC,RTOT,0.00,376733.61,594038.45,471627.08,170535.58,2654.87,ULOC,UTOT,2016.00
48.00,471.00,1033800.92,0.00,92576.14,407568.06,259181.63,RmCOLL,RLOC,RTOT,337126.35,0.00,163586.79,146383.69,162565.21,12146.21,ULOC,UTOT,2016.00
48.00,473.00,683450.57,0.00,347060.40,142908.74,391434.61,RmCOLL,RLOC,RTOT,0.00,256238.05,814.64,53569.82,52077.62,10314.35,ULOC,UTOT,2016.00
48.00,475.00,461289.77,0.00,0.00,113055.08,57601.87,RmCOLL,RLOC,RTOT,129058.05,0.00,40066.40,32628.76,21843.25,0.00,ULOC,UTOT,2016.00
48.00,477.00,0.00,0.00,695813.81,36555.44,106367.72,RmCOLL,RLOC,RTOT,0.00,0.00,186899.94,92389.86,91701.99,1262.41,ULOC,UTOT,2016.00
48.00,479.00,638149.93,0.00,451435.29,249876.06,46904.74,RmCOLL,RLOC,RTOT,497197.01,8554.04,1817029.51,517319.68,387074.22,28819.50,ULOC,UTOT,2016.00
48.00,481.00,0.00,0.00,790661.35,221249.57,382760.40,RmCOLL,RLOC,RTOT,0.00,0.00,186385.89,118766.88,72107.28,1035.49,ULOC,UTOT,2016.00
48.00,483.00,380271.42,0.00,0.00,126343.18,39508.17,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,485.00,123912.35,0.00,310923.37,46498.48,141180.92,RmCOLL,RLOC,RTOT,319339.38,655073.07,528665.73,181693.49,287045.27,4774.85,ULOC,UTOT,2016.00
48.00,487.00,0.00,0.00,389850.57,81559.38,23878.73,RmCOLL,RLOC,RTOT,0.00,39450.07,27434.57,18651.16,22305.44,496.68,ULOC,UTOT,2016.00
48.00,489.00,82888.43,0.00,44249.74,32653.47,100608.88,RmCOLL,RLOC,RTOT,113994.86,0.00,12756.66,9415.22,55462.39,512.68,ULOC,UTOT,2016.00
48.00,491.00,819592.73,0.00,815130.06,312769.16,338263.56,RmCOLL,RLOC,RTOT,1597127.49,1749331.81,1945053.32,1438142.47,2314540.16,99435.10,ULOC,UTOT,2016.00
48.00,493.00,0.00,0.00,681929.93,10750.87,305882.91,RmCOLL,RLOC,RTOT,0.00,0.00,88976.83,22112.52,5570.76,0.00,ULOC,UTOT,2016.00
48.00,495.00,0.00,0.00,0.00,224112.44,57150.76,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,37123.74,1887.71,0.00,ULOC,UTOT,2016.00
48.00,497.00,0.00,0.00,1129501.88,139891.76,356314.59,RmCOLL,RLOC,RTOT,0.00,50541.99,451771.56,48665.90,88252.94,2250.42,ULOC,UTOT,2016.00
48.00,499.00,0.00,0.00,109833.76,326658.95,329986.26,RmCOLL,RLOC,RTOT,0.00,0.00,96451.04,38696.64,7387.79,5288.54,ULOC,UTOT,2016.00
48.00,501.00,0.00,0.00,0.00,179171.70,134954.61,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
48.00,503.00,0.00,0.00,50326.68,216759.85,37053.38,RmCOLL,RLOC,RTOT,0.00,0.00,39442.06,26889.43,10546.97,490.92,ULOC,UTOT,2016.00
48.00,505.00,0.00,0.00,207248.27,18941.61,21103.94,RmCOLL,RLOC,RTOT,0.00,0.00,46546.62,14204.66,10412.67,689.12,ULOC,UTOT,2016.00
48.00,507.00,0.00,0.00,279090.48,4209.16,84926.36,RmCOLL,RLOC,RTOT,0.00,0.00,35414.22,14975.91,8793.97,2349.58,ULOC,UTOT,2016.00
49.00,1.00,623563.49,0.00,0.00,81959.89,79367.59,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,2334.50,ULOC,UTOT,2016.00
49.00,3.00,769238.54,0.00,121420.12,182394.67,138811.76,RmCOLL,RLOC,RTOT,844501.59,0.00,298930.36,118261.17,49893.19,5924.39,ULOC,UTOT,2016.00
49.00,5.00,0.00,0.00,349623.63,134556.64,107982.89,RmCOLL,RLOC,RTOT,0.00,0.00,631252.18,230961.80,269658.73,26222.81,ULOC,UTOT,2016.00
49.00,7.00,0.00,0.00,285309.07,7992.46,137001.57,RmCOLL,RLOC,RTOT,0.00,80625.81,114429.18,38933.22,36179.02,3369.19,ULOC,UTOT,2016.00
49.00,9.00,0.00,0.00,0.00,70264.20,8459.28,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,11.00,30574.91,0.00,0.00,0.00,6384.64,RmCOLL,RLOC,RTOT,3740637.01,268485.17,1234069.75,759554.73,510093.55,119851.76,ULOC,UTOT,2016.00
49.00,13.00,0.00,0.00,317742.03,71978.95,279583.72,RmCOLL,RLOC,RTOT,0.00,0.00,44062.46,4758.45,37787.58,3480.48,ULOC,UTOT,2016.00
49.00,15.00,316581.19,0.00,478898.73,25651.77,140530.04,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,17.00,0.00,0.00,150937.54,125588.50,56268.17,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,19.00,600435.16,0.00,232278.12,0.00,85093.98,RmCOLL,RLOC,RTOT,0.00,0.00,106053.12,1497.62,7919.43,1394.09,ULOC,UTOT,2016.00
49.00,21.00,978664.61,0.00,34596.69,135942.88,56962.50,RmCOLL,RLOC,RTOT,418122.67,0.00,208061.60,39714.30,130346.97,21958.16,ULOC,UTOT,2016.00
49.00,23.00,742509.80,0.00,50185.61,49358.41,97464.77,RmCOLL,RLOC,RTOT,168215.94,0.00,3087.13,40040.16,12298.05,5116.32,ULOC,UTOT,2016.00
49.00,25.00,0.00,0.00,332251.09,49251.00,18612.83,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,5017.04,0.00,0.00,ULOC,UTOT,2016.00
49.00,27.00,1026598.79,0.00,165297.82,100671.95,112346.20,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,29.00,235911.08,0.00,0.00,21038.58,80129.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,31.00,0.00,0.00,42989.55,3240.54,14111.16,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,33.00,0.00,0.00,31427.88,82950.02,7950.81,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,35.00,845078.73,0.00,95369.76,112309.60,35604.53,RmCOLL,RLOC,RTOT,8817622.69,653121.86,6373762.39,3090080.58,2278486.29,68812.37,ULOC,UTOT,2016.00
49.00,37.00,0.00,0.00,439095.33,83193.10,217188.23,RmCOLL,RLOC,RTOT,0.00,0.00,12813.45,0.00,2272.54,0.00,ULOC,UTOT,2016.00
49.00,39.00,0.00,0.00,296824.35,84840.66,97083.34,RmCOLL,RLOC,RTOT,0.00,0.00,24375.36,0.00,10824.90,1214.04,ULOC,UTOT,2016.00
49.00,41.00,439371.80,0.00,117661.41,122076.53,53711.03,RmCOLL,RLOC,RTOT,36620.65,0.00,41258.25,19728.09,17504.20,4211.39,ULOC,UTOT,2016.00
49.00,43.00,848921.26,47179.45,0.00,129942.72,108056.04,RmCOLL,RLOC,RTOT,423126.41,136723.59,283453.15,15430.49,89266.03,12677.37,ULOC,UTOT,2016.00
49.00,45.00,869524.79,0.00,96100.18,21004.01,93004.06,RmCOLL,RLOC,RTOT,109514.98,0.00,419107.36,101406.60,70484.08,23068.85,ULOC,UTOT,2016.00
49.00,47.00,0.00,0.00,281463.90,40126.38,225554.13,RmCOLL,RLOC,RTOT,0.00,0.00,162676.66,56411.27,45131.12,33537.86,ULOC,UTOT,2016.00
49.00,49.00,0.00,0.00,528628.22,60411.22,87520.62,RmCOLL,RLOC,RTOT,5178504.39,0.00,2677815.55,1207887.64,728371.09,184546.73,ULOC,UTOT,2016.00
49.00,51.00,0.00,173633.14,423375.85,91336.22,39037.34,RmCOLL,RLOC,RTOT,0.00,0.00,143189.86,64527.30,44924.85,10209.39,ULOC,UTOT,2016.00
49.00,53.00,584834.04,0.00,131798.28,135527.62,42744.84,RmCOLL,RLOC,RTOT,760129.43,23222.68,817413.76,720603.99,249174.13,80246.06,ULOC,UTOT,2016.00
49.00,55.00,0.00,0.00,0.00,112157.70,10691.95,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
49.00,57.00,15243.90,0.00,0.00,78007.00,157525.30,RmCOLL,RLOC,RTOT,1310826.49,0.00,1347986.18,552053.98,430892.40,81914.73,ULOC,UTOT,2016.00
50.00,1.00,0.00,0.00,228324.40,281233.40,237024.04,RmCOLL,RLOC,RTOT,0.00,0.00,66631.20,26718.90,19763.10,0.00,ULOC,UTOT,2016.00
50.00,3.00,0.00,0.00,282756.50,157826.30,222840.61,RmCOLL,RLOC,RTOT,0.00,8762.20,98967.70,64356.90,73036.92,0.00,ULOC,UTOT,2016.00
50.00,5.00,292354.20,12477.30,71014.60,106815.46,218137.32,RmCOLL,RLOC,RTOT,59797.30,5248.40,25313.90,50177.25,12182.00,0.00,ULOC,UTOT,2016.00
50.00,7.00,399698.80,0.00,101113.90,209723.00,283655.85,RmCOLL,RLOC,RTOT,829866.60,77145.20,672229.00,496014.80,299946.80,0.00,ULOC,UTOT,2016.00
50.00,9.00,0.00,0.00,55960.00,22324.90,62483.33,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
50.00,11.00,197253.90,0.00,59193.30,215744.06,284317.78,RmCOLL,RLOC,RTOT,128032.50,6141.60,0.00,61863.10,67986.70,0.00,ULOC,UTOT,2016.00
50.00,13.00,0.00,0.00,49206.60,111685.80,25596.79,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
50.00,15.00,0.00,0.00,0.00,417573.10,205580.28,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
50.00,17.00,566492.40,0.00,0.00,91142.50,265071.11,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,18554.88,1245.00,ULOC,UTOT,2016.00
50.00,19.00,143424.30,0.00,38582.40,173318.55,247728.07,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
50.00,21.00,0.00,0.00,523844.00,145922.95,244076.64,RmCOLL,RLOC,RTOT,0.00,6130.20,294574.35,50684.50,71141.30,7746.70,ULOC,UTOT,2016.00
50.00,23.00,435392.80,0.00,102309.30,276788.70,204519.99,RmCOLL,RLOC,RTOT,95915.80,58909.10,156215.20,137970.40,94371.70,4790.80,ULOC,UTOT,2016.00
50.00,25.00,421992.30,0.00,154520.40,255052.55,187209.71,RmCOLL,RLOC,RTOT,186996.40,0.00,49655.30,89991.30,71880.60,3373.40,ULOC,UTOT,2016.00
50.00,27.00,916651.30,0.00,303336.50,248433.30,439803.81,RmCOLL,RLOC,RTOT,245681.60,0.00,5349.30,17604.70,71483.80,14960.10,ULOC,UTOT,2016.00
51.00,1.00,0.00,0.00,706132.34,140527.24,196302.82,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,3.00,873397.49,0.00,318495.52,365344.11,398198.96,RmCOLL,RLOC,RTOT,364648.68,198183.72,508026.11,322624.04,219010.81,5976.41,ULOC,UTOT,2016.00
51.00,5.00,417799.83,0.00,12380.68,12764.46,96413.61,RmCOLL,RLOC,RTOT,60896.65,0.00,36676.15,21298.13,4916.26,4446.85,ULOC,UTOT,2016.00
51.00,7.00,0.00,0.00,254834.41,59027.77,88741.84,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,9.00,0.00,78271.23,77410.35,140554.99,50336.42,RmCOLL,RLOC,RTOT,0.00,252399.06,187340.34,70495.44,54079.05,11773.63,ULOC,UTOT,2016.00
51.00,11.00,0.00,0.00,253836.32,75217.88,71539.40,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,13.00,0.00,0.00,0.00,0.00,0.00,RmCOLL,RLOC,RTOT,1483514.22,707780.07,962624.94,603604.28,174141.48,14922.30,ULOC,UTOT,2016.00
51.00,15.00,1658686.92,8166.21,1861.50,458401.81,235136.57,RmCOLL,RLOC,RTOT,410036.35,83750.51,17597.01,289878.87,149025.43,18186.23,ULOC,UTOT,2016.00
51.00,17.00,0.00,0.00,44829.04,48812.00,13713.60,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,19.00,0.00,0.00,351385.18,394047.87,258894.37,RmCOLL,RLOC,RTOT,0.00,15491.00,106210.39,236513.40,92117.98,11446.20,ULOC,UTOT,2016.00
51.00,21.00,628722.99,0.00,0.00,41810.12,61061.77,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,23.00,850550.36,0.00,181372.61,66550.27,59531.72,RmCOLL,RLOC,RTOT,266526.69,0.00,328662.78,59733.97,50081.96,11605.02,ULOC,UTOT,2016.00
51.00,25.00,466519.44,0.00,216528.74,57793.13,161530.61,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,27.00,0.00,0.00,193980.47,95261.48,98342.45,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,29.00,0.00,0.00,0.00,296863.26,64059.72,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,31.00,0.00,59622.04,249739.85,285335.82,206418.39,RmCOLL,RLOC,RTOT,0.00,24504.90,141034.30,67743.48,80582.53,6543.93,ULOC,UTOT,2016.00
51.00,33.00,1590615.11,0.00,420865.27,190387.42,144004.75,RmCOLL,RLOC,RTOT,0.00,0.00,3717.21,0.00,21269.58,654.61,ULOC,UTOT,2016.00
51.00,35.00,970576.23,0.00,173731.22,110138.41,143573.29,RmCOLL,RLOC,RTOT,0.00,0.00,63974.64,5071.86,2235.40,820.35,ULOC,UTOT,2016.00
51.00,36.00,0.00,0.00,0.00,112360.29,40178.50,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,37.00,0.00,0.00,107458.10,88587.69,100301.43,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,41.00,0.00,0.00,187895.60,55364.49,79623.95,RmCOLL,RLOC,RTOT,1444194.75,2154430.64,2296204.58,1131996.64,516352.67,64127.27,ULOC,UTOT,2016.00
51.00,43.00,0.00,0.00,399486.26,238633.67,82666.23,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,47.35,0.00,ULOC,UTOT,2016.00
51.00,45.00,0.00,0.00,0.00,36911.16,42098.34,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,47.00,0.00,363720.64,322195.20,227705.82,146856.11,RmCOLL,RLOC,RTOT,0.00,21275.81,103947.66,61223.46,27153.21,3217.90,ULOC,UTOT,2016.00
51.00,49.00,0.00,0.00,0.00,144499.81,31781.14,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,51.00,0.00,0.00,0.00,142458.97,54986.68,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,53.00,482996.16,0.00,130858.09,91689.27,88072.86,RmCOLL,RLOC,RTOT,206120.85,0.00,86641.11,102989.82,37394.42,12102.28,ULOC,UTOT,2016.00
51.00,57.00,0.00,0.00,315725.55,0.00,55584.29,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,59.00,0.00,0.00,0.00,0.00,0.00,RmCOLL,RLOC,RTOT,9625291.60,3155933.03,5625045.32,5745631.59,1453628.79,364588.28,ULOC,UTOT,2016.00
51.00,61.00,928269.40,33957.52,914323.68,299657.85,394349.59,RmCOLL,RLOC,RTOT,0.00,188377.24,400649.53,79053.81,97227.69,3142.21,ULOC,UTOT,2016.00
51.00,63.00,0.00,0.00,3067.78,223725.55,63037.31,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,65.00,56988.91,0.00,0.00,175835.06,141771.00,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,60385.56,0.00,ULOC,UTOT,2016.00
51.00,67.00,0.00,10338.44,301546.26,306497.85,259589.76,RmCOLL,RLOC,RTOT,0.00,80672.24,150796.46,93529.77,13478.82,6694.77,ULOC,UTOT,2016.00
51.00,69.00,407858.64,0.00,297777.90,66323.71,171109.52,RmCOLL,RLOC,RTOT,910989.21,242355.14,382996.26,225124.05,242936.09,14970.98,ULOC,UTOT,2016.00
51.00,71.00,0.00,60269.34,285300.85,79182.64,61973.62,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,73.00,0.00,0.00,346673.14,143903.83,129835.48,RmCOLL,RLOC,RTOT,0.00,0.00,259400.69,0.00,36861.71,4102.34,ULOC,UTOT,2016.00
51.00,75.00,875028.26,322383.26,73151.31,333425.35,105842.48,RmCOLL,RLOC,RTOT,45770.24,0.00,0.00,0.00,5152.26,0.00,ULOC,UTOT,2016.00
51.00,77.00,0.00,0.00,114446.58,91024.14,41278.38,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,81.93,148.93,ULOC,UTOT,2016.00
51.00,79.00,0.00,0.00,137593.20,42365.43,44369.66,RmCOLL,RLOC,RTOT,0.00,0.00,156066.86,3597.12,21482.17,0.00,ULOC,UTOT,2016.00
51.00,81.00,490389.06,0.00,84362.35,14134.68,58459.96,RmCOLL,RLOC,RTOT,146497.64,0.00,4478.88,19903.82,3465.44,0.00,ULOC,UTOT,2016.00
51.00,83.00,0.00,0.00,311926.11,190959.60,167937.00,RmCOLL,RLOC,RTOT,0.00,0.00,30560.31,170385.20,17986.15,0.00,ULOC,UTOT,2016.00
51.00,85.00,1281205.92,0.00,172556.58,451452.41,212566.68,RmCOLL,RLOC,RTOT,1350143.63,37763.13,254176.39,447913.65,255275.39,15916.25,ULOC,UTOT,2016.00
51.00,87.00,0.00,0.00,0.00,3985.24,1245.03,RmCOLL,RLOC,RTOT,3885648.56,123714.67,1822039.38,1438767.76,426429.11,8039.36,ULOC,UTOT,2016.00
51.00,89.00,0.00,101375.19,230551.16,93941.13,142821.62,RmCOLL,RLOC,RTOT,0.00,139101.22,281822.08,190371.49,68022.56,11760.68,ULOC,UTOT,2016.00
51.00,91.00,0.00,0.00,21876.02,21070.22,9698.95,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,93.00,0.00,0.00,243664.00,61572.76,74824.86,RmCOLL,RLOC,RTOT,0.00,0.00,249503.98,289098.95,78352.80,11899.80,ULOC,UTOT,2016.00
51.00,95.00,281503.60,0.00,19457.46,31286.32,27162.57,RmCOLL,RLOC,RTOT,473689.16,296510.83,241033.45,311291.70,84007.88,20377.96,ULOC,UTOT,2016.00
51.00,97.00,0.00,0.00,183369.56,40085.03,44278.15,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,99.00,0.00,0.00,525485.56,249451.34,75319.33,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,101.00,0.00,0.00,149373.86,149568.18,63702.45,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,103.00,0.00,0.00,0.00,185460.76,73133.54,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,105.00,0.00,0.00,28849.95,369095.17,62456.99,RmCOLL,RLOC,RTOT,0.00,0.00,9364.41,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,107.00,0.00,0.00,404220.85,333566.57,131502.76,RmCOLL,RLOC,RTOT,0.00,1869873.56,1102155.59,1553168.41,917791.10,156954.45,ULOC,UTOT,2016.00
51.00,109.00,696144.15,0.00,0.00,417018.30,238365.45,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,111.00,0.00,0.00,0.00,105563.11,81139.75,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,113.00,0.00,0.00,281983.07,145738.54,34909.99,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,115.00,0.00,0.00,0.00,142590.32,30895.00,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,117.00,479609.58,0.00,329963.00,225650.85,207258.65,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,119.00,0.00,0.00,85950.80,180997.43,42443.35,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2016.00
51.00,121.00,990474.80,0.00,89143.67,193896.46,134847.47,RmCOLL,RLOC,RTOT,240367.76,391502.81,108630.12,350221.27,133035.73,9229.35,ULOC,UTOT,2016.00
