,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
101445,53,2015,4853,,41,,3284000,G,P
103507,54,2015,4853,,140,,2694000,G,-
103508,54,2015,4853,D,0,D,0,D,C
103509,54,2015,4853,D,0,D,0,D,Z
103510,54,2015,4853,,136,,2326000,G,S
103511,54,2015,4853,D,0,D,0,D,P
105601,55,2015,4853,,12,,770000,G,P
105602,55,2015,4853,,2763,,41350000,G,-
105603,55,2015,4853,,6,,238000,G,C
105604,55,2015,4853,,21,,1377000,G,Z
105605,55,2015,4853,,2724,,38965000,G,S
107669,56,2015,4853,,81,,1656000,G,S
107670,56,2015,4853,,91,,2112000,G,-
107671,56,2015,4853,,8,,383000,H,P
107672,56,2015,4853,D,0,D,0,D,C
107673,56,2015,4853,D,0,D,0,D,Z
1132,01,2016,4853,,1422,,16925000,G,-
1133,01,2016,4853,D,0,D,0,D,C
1134,01,2016,4853,,14,,2282000,H,Z
1135,01,2016,4853,,1398,,14108000,G,S
1136,01,2016,4853,,8,,351000,H,P
3112,02,2016,4853,,674,,25879000,G,-
3113,02,2016,4853,D,0,D,0,D,C
3114,02,2016,4853,,665,,24782000,G,S
3115,02,2016,4853,,6,,661000,G,P
5175,04,2016,4853,,13698,,179789000,G,-
5176,04,2016,4853,,10,,1438000,H,C
5177,04,2016,4853,,43,,3510000,H,Z
5178,04,2016,4853,,13604,,171299000,G,S
5179,04,2016,4853,,41,,3542000,H,P
7356,05,2016,4853,,931,,9151000,G,-
7357,05,2016,4853,D,0,D,0,D,C
7358,05,2016,4853,D,0,D,0,D,Z
7359,05,2016,4853,,924,,8325000,G,S
7360,05,2016,4853,,3,,66000,J,P
9611,06,2016,4853,,128040,,2425928000,G,-
9612,06,2016,4853,,236,,29615000,G,C
9613,06,2016,4853,,648,,88343000,G,Z
9614,06,2016,4853,,126738,,2245763000,G,S
9615,06,2016,4853,,418,,62207000,G,P
11880,08,2016,4853,,13389,,208260000,G,-
11881,08,2016,4853,,6,,388000,H,C
11882,08,2016,4853,,77,,7061000,G,Z
11883,08,2016,4853,,13276,,197370000,G,S
11884,08,2016,4853,,30,,3441000,G,P
14024,09,2016,4853,,5940,,117154000,G,-
14025,09,2016,4853,,20,,3664000,G,C
14026,09,2016,4853,,28,,3742000,G,Z
14027,09,2016,4853,,5844,,101907000,G,S
14028,09,2016,4853,,48,,7841000,H,P
16097,10,2016,4853,,1257,,18848000,G,-
16098,10,2016,4853,D,0,D,0,D,C
16099,10,2016,4853,,25,,2303000,H,Z
16100,10,2016,4853,,1221,,14659000,G,S
16101,10,2016,4853,,8,,1784000,G,P
17870,11,2016,4853,,4510,,76033000,G,-
17871,11,2016,4853,,17,,1313000,G,C
17872,11,2016,4853,,10,,1021000,G,Z
17873,11,2016,4853,,4472,,72491000,G,S
17874,11,2016,4853,,11,,1208000,H,P
20003,12,2016,4853,,52096,,735005000,G,-
20004,12,2016,4853,,246,,13830000,G,C
20005,12,2016,4853,,737,,55394000,G,Z
20006,12,2016,4853,,50954,,653429000,G,S
20007,12,2016,4853,,159,,12352000,G,P
22285,13,2016,4853,,20255,,265849000,G,-
22286,13,2016,4853,,36,,4266000,G,C
22287,13,2016,4853,,128,,11625000,G,Z
22288,13,2016,4853,,20059,,247357000,G,S
22289,13,2016,4853,,32,,2601000,G,P
24373,15,2016,4853,,3714,,69121000,G,-
24374,15,2016,4853,,5,,135000,J,C
24375,15,2016,4853,,9,,1290000,H,Z
24376,15,2016,4853,,3687,,66418000,G,S
24377,15,2016,4853,,13,,1278000,G,P
26417,16,2016,4853,,941,,11414000,G,-
26418,16,2016,4853,D,0,D,0,D,Z
26419,16,2016,4853,,935,,11125000,G,S
26420,16,2016,4853,,4,,141000,H,P
28607,17,2016,4853,,51053,,1015872000,G,-
28608,17,2016,4853,,1194,,52834000,G,C
28609,17,2016,4853,,2268,,115809000,G,Z
28610,17,2016,4853,,47453,,841937000,G,S
28611,17,2016,4853,,138,,5292000,G,P
30839,18,2016,4853,,5729,,68296000,G,-
30840,18,2016,4853,,5,,279000,J,C
30841,18,2016,4853,,35,,2549000,G,Z
30842,18,2016,4853,,5677,,65079000,G,S
30843,18,2016,4853,,12,,389000,H,P
32992,19,2016,4853,,1797,,22888000,G,-
32993,19,2016,4853,,4,,836000,J,C
32994,19,2016,4853,,9,,1459000,J,Z
32995,19,2016,4853,,1769,,18601000,G,S
32996,19,2016,4853,,15,,1992000,J,P
35102,20,2016,4853,,1870,,22045000,G,-
35103,20,2016,4853,,6,,955000,H,C
35104,20,2016,4853,,8,,382000,H,Z
35105,20,2016,4853,,1848,,20193000,G,S
35106,20,2016,4853,,8,,515000,G,P
37261,21,2016,4853,,3068,,40640000,G,-
37262,21,2016,4853,,4,,206000,J,C
37263,21,2016,4853,,10,,1544000,G,Z
37264,21,2016,4853,,3044,,38573000,G,S
37265,21,2016,4853,,10,,317000,G,P
39457,22,2016,4853,,6492,,109543000,G,-
39458,22,2016,4853,,32,,1357000,H,C
39459,22,2016,4853,,26,,1293000,G,Z
39460,22,2016,4853,,6405,,104262000,G,S
39461,22,2016,4853,,29,,2631000,H,P
41544,23,2016,4853,,903,,11156000,G,-
41545,23,2016,4853,,4,,172000,J,Z
41546,23,2016,4853,,894,,10343000,G,S
41547,23,2016,4853,,5,,641000,H,P
43670,24,2016,4853,,24268,,393901000,G,-
43671,24,2016,4853,,38,,2141000,G,C
43672,24,2016,4853,,101,,10416000,G,Z
43673,24,2016,4853,,24081,,377036000,G,S
43674,24,2016,4853,,48,,4308000,G,P
45901,25,2016,4853,,26558,,569599000,G,-
45902,25,2016,4853,,491,,27084000,G,C
45903,25,2016,4853,,894,,55482000,G,Z
45904,25,2016,4853,,25149,,484235000,G,S
45905,25,2016,4853,,24,,2798000,H,P
48165,26,2016,4853,,8803,,123888000,G,-
48166,26,2016,4853,,22,,1874000,H,C
48167,26,2016,4853,,112,,11922000,G,Z
48168,26,2016,4853,,8637,,107756000,G,S
48169,26,2016,4853,,32,,2336000,H,P
50385,27,2016,4853,,8539,,158281000,G,-
50386,27,2016,4853,,11,,1111000,H,C
50387,27,2016,4853,,40,,2790000,H,Z
50388,27,2016,4853,,8469,,152695000,G,S
50389,27,2016,4853,,19,,1685000,H,P
52544,28,2016,4853,,770,,10192000,G,-
52545,28,2016,4853,,7,,477000,G,Z
52546,28,2016,4853,,756,,8968000,G,S
52547,28,2016,4853,,7,,747000,H,P
54722,29,2016,4853,,4901,,83027000,G,-
54723,29,2016,4853,,6,,550000,J,C
54724,29,2016,4853,,12,,1024000,G,Z
54725,29,2016,4853,,4866,,80059000,G,S
54726,29,2016,4853,,17,,1394000,H,P
56827,30,2016,4853,,261,,1485000,G,-
56828,30,2016,4853,D,0,D,0,D,C
56829,30,2016,4853,D,0,D,0,D,Z
56830,30,2016,4853,,258,,1313000,G,S
56831,30,2016,4853,D,0,D,0,D,P
58843,31,2016,4853,,1259,,14229000,G,-
58844,31,2016,4853,D,0,D,0,D,C
58845,31,2016,4853,,7,,1270000,H,Z
58846,31,2016,4853,,1241,,12559000,G,S
58847,31,2016,4853,,10,,381000,H,P
60980,32,2016,4853,,9669,,104993000,G,-
60981,32,2016,4853,,6,,753000,H,C
60982,32,2016,4853,,8,,305000,H,Z
60983,32,2016,4853,,9645,,103370000,G,S
60984,32,2016,4853,,10,,565000,J,P
63059,33,2016,4853,,898,,14554000,G,-
63060,33,2016,4853,,4,,571000,G,C
63061,33,2016,4853,D,0,D,0,D,Z
63062,33,2016,4853,,884,,11867000,G,S
63063,33,2016,4853,,9,,1907000,H,P
65192,34,2016,4853,,32765,,771615000,G,-
65193,34,2016,4853,,344,,28157000,G,C
65194,34,2016,4853,,349,,29310000,G,Z
65195,34,2016,4853,,31746,,684498000,G,S
65196,34,2016,4853,,326,,29650000,G,P
67308,35,2016,4853,,949,,7442000,G,-
67309,35,2016,4853,D,0,D,0,D,C
67310,35,2016,4853,,3,,159000,H,Z
67311,35,2016,4853,,944,,7144000,G,S
67312,35,2016,4853,D,0,D,0,D,P
69527,36,2016,4853,,105788,,4560372000,G,-
69528,36,2016,4853,,2293,,207378000,G,C
69529,36,2016,4853,,2991,,235320000,G,Z
69530,36,2016,4853,,100072,,4079533000,G,S
69531,36,2016,4853,,432,,38141000,G,P
71801,37,2016,4853,,11891,,158517000,G,-
71802,37,2016,4853,,19,,2689000,J,C
71803,37,2016,4853,,59,,7755000,G,Z
71804,37,2016,4853,,11780,,145191000,G,S
71805,37,2016,4853,,33,,2882000,H,P
73852,38,2016,4853,,324,,3693000,G,-
73853,38,2016,4853,D,0,D,0,D,Z
73854,38,2016,4853,,320,,3587000,G,S
73855,38,2016,4853,,3,,103000,J,P
75935,39,2016,4853,,12281,,154401000,G,-
75936,39,2016,4853,,12,,1759000,H,C
75937,39,2016,4853,,38,,3428000,H,Z
75938,39,2016,4853,,12186,,144416000,G,S
75939,39,2016,4853,,45,,4798000,G,P
78145,40,2016,4853,,2311,,24699000,G,-
78146,40,2016,4853,D,0,D,0,D,C
78147,40,2016,4853,,5,,264000,J,Z
78148,40,2016,4853,,2288,,22427000,G,S
78149,40,2016,4853,,16,,1728000,J,P
80325,41,2016,4853,,5671,,94992000,G,-
80326,41,2016,4853,,5,,705000,G,C
80327,41,2016,4853,,13,,1616000,G,Z
80328,41,2016,4853,,5644,,91556000,G,S
80329,41,2016,4853,,9,,1115000,J,P
82561,42,2016,4853,,22467,,364846000,G,-
82562,42,2016,4853,,135,,9052000,H,C
82563,42,2016,4853,,489,,31047000,G,Z
82564,42,2016,4853,,21793,,319013000,G,S
82565,42,2016,4853,,50,,5734000,H,P
84619,44,2016,4853,,2074,,27952000,G,-
84620,44,2016,4853,D,0,D,0,D,C
84621,44,2016,4853,,13,,2214000,H,Z
84622,44,2016,4853,,2052,,24977000,G,S
84623,44,2016,4853,,7,,594000,G,P
86677,45,2016,4853,,4399,,52396000,G,-
86678,45,2016,4853,,6,,986000,H,C
86679,45,2016,4853,,26,,2845000,G,Z
86680,45,2016,4853,,4349,,46142000,G,S
86681,45,2016,4853,,18,,2423000,G,P
88673,46,2016,4853,,90,,1616000,G,-
88674,46,2016,4853,,5,,130000,J,Z
88675,46,2016,4853,,82,,1374000,G,S
88676,46,2016,4853,,3,,112000,J,P
90745,47,2016,4853,,7918,,94875000,G,-
90746,47,2016,4853,,11,,636000,H,C
90747,47,2016,4853,,14,,1134000,H,Z
90748,47,2016,4853,,7879,,91741000,G,S
90749,47,2016,4853,,14,,1364000,H,P
93014,48,2016,4853,,39759,,610771000,G,-
93015,48,2016,4853,,48,,7591000,G,C
93016,48,2016,4853,,135,,14538000,G,Z
93017,48,2016,4853,,39496,,579852000,G,S
93018,48,2016,4853,,80,,8790000,G,P
95227,49,2016,4853,,2905,,36004000,G,-
95228,49,2016,4853,D,0,D,0,D,C
95229,49,2016,4853,,18,,1100000,H,Z
95230,49,2016,4853,,2869,,33719000,G,S
95231,49,2016,4853,,16,,1081000,G,P
97210,50,2016,4853,,363,,4803000,G,-
97211,50,2016,4853,D,0,D,0,D,Z
97212,50,2016,4853,,357,,4516000,G,S
97213,50,2016,4853,,4,,111000,H,P
99297,51,2016,4853,,25211,,530550000,G,-
99298,51,2016,4853,,78,,8792000,H,C
99299,51,2016,4853,,209,,25974000,G,Z
99300,51,2016,4853,,24868,,487415000,G,S
99301,51,2016,4853,,56,,8369000,G,P
101527,53,2016,4853,,14657,,334053000,G,-
101528,53,2016,4853,,12,,864000,H,C
101529,53,2016,4853,,29,,2395000,H,Z
101530,53,2016,4853,,14567,,326678000,G,S
101531,53,2016,4853,,49,,4116000,H,P
103606,54,2016,4853,,404,,4204000,G,-
103607,54,2016,4853,D,0,D,0,D,C
103608,54,2016,4853,,3,,158000,H,Z
103609,54,2016,4853,,398,,3423000,G,S
103610,54,2016,4853,D,0,D,0,D,P
105693,55,2016,4853,,4544,,56481000,G,-
105694,55,2016,4853,,4,,286000,H,C
105695,55,2016,4853,,13,,1228000,H,Z
105696,55,2016,4853,,4511,,53909000,G,S
105697,55,2016,4853,,16,,1058000,G,P
107763,56,2016,4853,,89,,3119000,G,-
107764,56,2016,4853,D,0,D,0,D,C
107765,56,2016,4853,,81,,2242000,G,S
107766,56,2016,4853,,6,,152000,J,P
1136,01,2017,4853,,2330,,27699000,G,-
1137,01,2017,4853,,4,,302000,J,C
1138,01,2017,4853,,9,,1782000,H,Z
1139,01,2017,4853,,2309,,25084000,G,S
1140,01,2017,4853,,8,,531000,G,P
3103,02,2017,4853,,1196,,26956000,G,-
3104,02,2017,4853,,4,,466000,G,C
3105,02,2017,4853,,1186,,25814000,G,S
3106,02,2017,4853,,6,,676000,G,P
5195,04,2017,4853,,19980,,241354000,G,-
5196,04,2017,4853,,8,,687000,H,C
5197,04,2017,4853,,42,,2763000,G,Z
5198,04,2017,4853,,19891,,235255000,G,S
5199,04,2017,4853,,39,,2649000,H,P
7380,05,2017,4853,,1475,,14650000,G,-
7381,05,2017,4853,S,0,S,0,S,C
7382,05,2017,4853,S,0,S,0,S,Z
7383,05,2017,4853,,1467,,13464000,G,S
7384,05,2017,4853,S,0,S,0,S,P
9643,06,2017,4853,,172295,,3278218000,G,-
9644,06,2017,4853,,234,,31314000,G,C
9645,06,2017,4853,,664,,83366000,G,Z
9646,06,2017,4853,,171009,,3105089000,G,S
9647,06,2017,4853,,388,,58449000,G,P
11925,08,2017,4853,,19971,,305661000,G,-
11926,08,2017,4853,,8,,571000,G,C
11927,08,2017,4853,,91,,8565000,G,Z
11928,08,2017,4853,,19849,,293022000,G,S
11929,08,2017,4853,,23,,3503000,G,P
14095,09,2017,4853,,8769,,157523000,G,-
14096,09,2017,4853,,22,,3873000,H,C
14097,09,2017,4853,,22,,2963000,G,Z
14098,09,2017,4853,,8676,,142994000,G,S
14099,09,2017,4853,,49,,7693000,H,P
16159,10,2017,4853,,1859,,26609000,G,-
16160,10,2017,4853,,4,,197000,H,C
16161,10,2017,4853,,26,,1320000,G,Z
16162,10,2017,4853,,1821,,23445000,G,S
16163,10,2017,4853,,8,,1647000,G,P
17951,11,2017,4853,,5219,,86859000,G,-
17952,11,2017,4853,,12,,958000,G,C
17953,11,2017,4853,,9,,853000,G,Z
17954,11,2017,4853,,5190,,84340000,G,S
17955,11,2017,4853,,8,,708000,G,P
20096,12,2017,4853,,78423,,1082311000,G,-
20097,12,2017,4853,,305,,16354000,G,C
20098,12,2017,4853,,801,,60420000,G,Z
20099,12,2017,4853,,77150,,993190000,G,S
20100,12,2017,4853,,167,,12347000,G,P
22390,13,2017,4853,,30067,,379479000,G,-
22391,13,2017,4853,,29,,3097000,G,C
22392,13,2017,4853,,125,,11223000,G,Z
22393,13,2017,4853,,29877,,360468000,G,S
22394,13,2017,4853,,36,,4691000,H,P
24501,15,2017,4853,,5165,,92870000,G,-
24502,15,2017,4853,,10,,1005000,J,C
24503,15,2017,4853,,9,,556000,H,Z
24504,15,2017,4853,,5135,,89812000,G,S
24505,15,2017,4853,,11,,1497000,G,P
26567,16,2017,4853,,1542,,16777000,G,-
26568,16,2017,4853,,4,,480000,J,Z
26569,16,2017,4853,,1537,,16092000,G,S
26570,16,2017,4853,S,0,S,0,S,P
28764,17,2017,4853,,61999,,1213685000,G,-
28765,17,2017,4853,,1147,,49781000,G,C
28766,17,2017,4853,,2230,,104839000,G,Z
28767,17,2017,4853,,58503,,1053683000,G,S
28768,17,2017,4853,,119,,5382000,G,P
31018,18,2017,4853,,8793,,100405000,G,-
31019,18,2017,4853,,5,,358000,H,C
31020,18,2017,4853,,25,,1529000,G,Z
31021,18,2017,4853,,8747,,97857000,G,S
31022,18,2017,4853,,16,,661000,H,P
33173,19,2017,4853,,2862,,32670000,G,-
33174,19,2017,4853,,4,,857000,J,C
33175,19,2017,4853,,9,,1097000,H,Z
33176,19,2017,4853,,2833,,28172000,G,S
33177,19,2017,4853,,16,,2544000,H,P
35287,20,2017,4853,,2822,,35310000,G,-
35288,20,2017,4853,,5,,896000,J,C
35289,20,2017,4853,,9,,734000,H,Z
35290,20,2017,4853,,2801,,33205000,G,S
35291,20,2017,4853,,7,,475000,H,P
37458,21,2017,4853,,4529,,59197000,G,-
37459,21,2017,4853,,5,,420000,H,C
37460,21,2017,4853,,13,,1571000,H,Z
37461,21,2017,4853,,4500,,56963000,G,S
37462,21,2017,4853,,11,,243000,G,P
39667,22,2017,4853,,9114,,145116000,G,-
39668,22,2017,4853,,29,,1325000,H,C
39669,22,2017,4853,,24,,1232000,G,Z
39670,22,2017,4853,,9035,,140747000,G,S
39671,22,2017,4853,,26,,1812000,H,P
41766,23,2017,4853,,1280,,16205000,G,-
41767,23,2017,4853,,5,,284000,J,Z
41768,23,2017,4853,,1270,,15442000,G,S
41769,23,2017,4853,,5,,479000,H,P
43911,24,2017,4853,,31686,,527951000,G,-
43912,24,2017,4853,,30,,1765000,G,C
43913,24,2017,4853,,107,,9623000,G,Z
43914,24,2017,4853,,31507,,512241000,G,S
43915,24,2017,4853,,42,,4322000,G,P
46157,25,2017,4853,,37905,,773188000,G,-
46158,25,2017,4853,,484,,23478000,G,C
46159,25,2017,4853,,856,,46625000,G,Z
46160,25,2017,4853,,36545,,700789000,G,S
46161,25,2017,4853,,20,,2296000,G,P
48432,26,2017,4853,,12339,,173069000,G,-
48433,26,2017,4853,,16,,1051000,G,C
48434,26,2017,4853,,118,,13215000,G,Z
48435,26,2017,4853,,12178,,156966000,G,S
48436,26,2017,4853,,27,,1837000,H,P
50673,27,2017,4853,,12037,,205344000,G,-
50674,27,2017,4853,,12,,1695000,H,C
50675,27,2017,4853,,45,,3523000,G,Z
50676,27,2017,4853,,11963,,199201000,G,S
50677,27,2017,4853,,17,,925000,J,P
52835,28,2017,4853,,1275,,13854000,G,-
52836,28,2017,4853,,6,,419000,G,Z
52837,28,2017,4853,,1263,,12630000,G,S
52838,28,2017,4853,,6,,805000,G,P
55007,29,2017,4853,,7549,,112816000,G,-
55008,29,2017,4853,,8,,903000,G,C
55009,29,2017,4853,,12,,903000,G,Z
55010,29,2017,4853,,7510,,109049000,G,S
55011,29,2017,4853,,19,,1961000,H,P
57122,30,2017,4853,,573,,5317000,G,-
57123,30,2017,4853,S,0,S,0,S,Z
57124,30,2017,4853,,569,,5014000,G,S
57125,30,2017,4853,S,0,S,0,S,P
59151,31,2017,4853,,2013,,20978000,G,-
59152,31,2017,4853,S,0,S,0,S,C
59153,31,2017,4853,,4,,603000,G,Z
59154,31,2017,4853,,2003,,20037000,G,S
59155,31,2017,4853,,5,,327000,H,P
61267,32,2017,4853,,15240,,204528000,G,-
61268,32,2017,4853,,6,,567000,H,C
61269,32,2017,4853,,13,,1177000,H,Z
61270,32,2017,4853,,15215,,202140000,G,S
61271,32,2017,4853,,6,,644000,J,P
63337,33,2017,4853,,1540,,24150000,G,-
63338,33,2017,4853,S,0,S,0,S,C
63339,33,2017,4853,S,0,S,0,S,Z
63340,33,2017,4853,,1528,,21055000,G,S
63341,33,2017,4853,,5,,1600000,H,P
65489,34,2017,4853,,45323,,990323000,G,-
65490,34,2017,4853,,327,,27522000,G,C
65491,34,2017,4853,,341,,27481000,G,Z
65492,34,2017,4853,,44321,,906313000,G,S
65493,34,2017,4853,,334,,29007000,G,P
67621,35,2017,4853,,1518,,14616000,G,-
67622,35,2017,4853,S,0,S,0,S,C
67623,35,2017,4853,,5,,692000,J,Z
67624,35,2017,4853,,1511,,13805000,G,S
67625,35,2017,4853,S,0,S,0,S,P
69852,36,2017,4853,,136284,,5222412000,G,-
69853,36,2017,4853,,2467,,208023000,G,C
69854,36,2017,4853,,2804,,197543000,G,Z
69855,36,2017,4853,,130603,,4779824000,G,S
69856,36,2017,4853,,410,,37022000,G,P
72139,37,2017,4853,,16650,,212348000,G,-
72140,37,2017,4853,,20,,1878000,G,C
72141,37,2017,4853,,65,,7870000,H,Z
72142,37,2017,4853,,16528,,200138000,G,S
72143,37,2017,4853,,37,,2462000,G,P
74199,38,2017,4853,,679,,6529000,G,-
74200,38,2017,4853,S,0,S,0,S,C
74201,38,2017,4853,S,0,S,0,S,Z
74202,38,2017,4853,,672,,6316000,G,S
74203,38,2017,4853,,5,,204000,G,P
76302,39,2017,4853,,17710,,219919000,G,-
76303,39,2017,4853,,9,,1490000,G,C
76304,39,2017,4853,,36,,4036000,H,Z
76305,39,2017,4853,,17617,,209978000,G,S
76306,39,2017,4853,,48,,4415000,G,P
78537,40,2017,4853,,3304,,35450000,G,-
78538,40,2017,4853,S,0,S,0,S,C
78539,40,2017,4853,,4,,304000,J,Z
78540,40,2017,4853,,3287,,33498000,G,S
78541,40,2017,4853,,10,,1103000,H,P
80732,41,2017,4853,,8594,,135846000,G,-
80733,41,2017,4853,,5,,392000,J,C
80734,41,2017,4853,,17,,1577000,G,Z
80735,41,2017,4853,,8559,,131458000,G,S
80736,41,2017,4853,,13,,2419000,G,P
82981,42,2017,4853,,32012,,488596000,G,-
82982,42,2017,4853,,136,,8482000,G,C
82983,42,2017,4853,,484,,27452000,G,Z
82984,42,2017,4853,,31351,,448857000,G,S
82985,42,2017,4853,,41,,3805000,H,P
85051,44,2017,4853,,3172,,43615000,G,-
85052,44,2017,4853,S,0,S,0,S,C
85053,44,2017,4853,,12,,1199000,H,Z
85054,44,2017,4853,,3154,,41990000,G,S
85055,44,2017,4853,,5,,394000,H,P
87134,45,2017,4853,,6432,,76733000,G,-
87135,45,2017,4853,,3,,462000,J,C
87136,45,2017,4853,,24,,3499000,G,Z
87137,45,2017,4853,,6392,,70201000,G,S
87138,45,2017,4853,,13,,2571000,G,P
89143,46,2017,4853,,220,,1965000,G,-
89144,46,2017,4853,,4,,118000,J,Z
89145,46,2017,4853,,210,,1662000,G,S
89146,46,2017,4853,,6,,185000,J,P
91229,47,2017,4853,,11452,,141424000,G,-
91230,47,2017,4853,,8,,1265000,J,C
91231,47,2017,4853,,17,,2107000,H,Z
91232,47,2017,4853,,11416,,137249000,G,S
91233,47,2017,4853,,11,,803000,J,P
93523,48,2017,4853,,60704,,858232000,G,-
93524,48,2017,4853,,52,,8051000,G,C
93525,48,2017,4853,,148,,15907000,G,Z
93526,48,2017,4853,,60425,,826160000,G,S
93527,48,2017,4853,,79,,8114000,G,P
95764,49,2017,4853,,5110,,57898000,G,-
95765,49,2017,4853,S,0,S,0,S,C
95766,49,2017,4853,,22,,2203000,G,Z
95767,49,2017,4853,,5069,,54743000,G,S
95768,49,2017,4853,,17,,774000,H,P
97742,50,2017,4853,,543,,6856000,G,-
97743,50,2017,4853,,3,,312000,G,Z
97744,50,2017,4853,,538,,6416000,G,S
97745,50,2017,4853,S,0,S,0,S,P
99850,51,2017,4853,,33007,,654646000,G,-
99851,51,2017,4853,,81,,7728000,H,C
99852,51,2017,4853,,194,,24906000,G,Z
99853,51,2017,4853,,32688,,616284000,G,S
99854,51,2017,4853,,44,,5728000,G,P
102101,53,2017,4853,,21542,,472747000,G,-
102102,53,2017,4853,,9,,489000,J,C
102103,53,2017,4853,,29,,2060000,H,Z
102104,53,2017,4853,,21456,,466887000,G,S
102105,53,2017,4853,,48,,3311000,G,P
104210,54,2017,4853,,637,,6510000,G,-
104211,54,2017,4853,S,0,S,0,S,C
104212,54,2017,4853,S,0,S,0,S,Z
104213,54,2017,4853,,632,,5986000,G,S
104214,54,2017,4853,S,0,S,0,S,P
106298,55,2017,4853,,6760,,85717000,G,-
106299,55,2017,4853,,5,,460000,J,C
106300,55,2017,4853,,14,,1505000,H,Z
106301,55,2017,4853,,6726,,82970000,G,S
106302,55,2017,4853,,15,,782000,G,P
108395,56,2017,4853,,253,,4025000,G,-
108396,56,2017,4853,S,0,S,0,S,C
108397,56,2017,4853,S,0,S,0,S,Z
108398,56,2017,4853,,245,,3745000,G,S
108399,56,2017,4853,,5,,176000,G,P
1000,01,2018,4853,,3119,,39506000,G,-
1001,01,2018,4853,,3,,208000,J,C
1002,01,2018,4853,,9,,1949000,H,Z
1003,01,2018,4853,,3101,,36794000,G,S
1004,01,2018,4853,,6,,555000,G,P
2659,02,2018,4853,,1605,,34512000,G,-
2660,02,2018,4853,,3,,358000,G,C
2661,02,2018,4853,,1593,,33246000,G,S
2662,02,2018,4853,,9,,908000,G,P
4453,04,2018,4853,,22520,,342129000,G,-
4454,04,2018,4853,,9,,1100000,G,C
4455,04,2018,4853,,34,,2630000,G,Z
4456,04,2018,4853,,22437,,336136000,G,S
4457,04,2018,4853,,40,,2263000,G,P
6443,05,2018,4853,,1942,,24621000,G,-
6444,05,2018,4853,,3,,80000,J,C
6445,05,2018,4853,,5,,691000,J,Z
6446,05,2018,4853,,1928,,23184000,G,S
6447,05,2018,4853,,6,,666000,J,P
8570,06,2018,4853,,196862,,4471319000,G,-
8571,06,2018,4853,,223,,32940000,G,C
8572,06,2018,4853,,635,,82912000,G,Z
8573,06,2018,4853,,195645,,4298849000,G,S
8574,06,2018,4853,,359,,56618000,G,P
10744,08,2018,4853,,23918,,443591000,G,-
10745,08,2018,4853,,6,,302000,H,C
10746,08,2018,4853,,80,,9073000,G,Z
10747,08,2018,4853,,23812,,431643000,G,S
10748,08,2018,4853,,20,,2573000,G,P
12707,09,2018,4853,,11419,,214436000,G,-
12708,09,2018,4853,,25,,5122000,H,C
12709,09,2018,4853,,27,,3709000,H,Z
12710,09,2018,4853,,11316,,197215000,G,S
12711,09,2018,4853,,51,,8390000,H,P
14494,10,2018,4853,,2598,,40423000,G,-
14495,10,2018,4853,,5,,240000,G,C
14496,10,2018,4853,,23,,806000,G,Z
14497,10,2018,4853,,2561,,37096000,G,S
14498,10,2018,4853,,9,,2281000,G,P
15904,11,2018,4853,,5586,,109658000,G,-
15905,11,2018,4853,,11,,1052000,H,C
15906,11,2018,4853,,10,,805000,H,Z
15907,11,2018,4853,,5556,,107117000,G,S
15908,11,2018,4853,,9,,684000,H,P
17847,12,2018,4853,,104493,,1584828000,G,-
17848,12,2018,4853,,294,,16169000,G,C
17849,12,2018,4853,,788,,62386000,G,Z
17850,12,2018,4853,,103236,,1491933000,G,S
17851,12,2018,4853,,175,,14340000,G,P
20072,13,2018,4853,,38610,,535496000,G,-
20073,13,2018,4853,,31,,4316000,G,C
20074,13,2018,4853,,116,,12076000,G,Z
20075,13,2018,4853,,38420,,514483000,G,S
20076,13,2018,4853,,43,,4621000,H,P
21928,15,2018,4853,,6201,,124047000,G,-
21929,15,2018,4853,,8,,747000,H,C
21930,15,2018,4853,,9,,707000,H,Z
21931,15,2018,4853,,6169,,120797000,G,S
21932,15,2018,4853,,15,,1796000,H,P
23710,16,2018,4853,,2080,,23639000,G,-
23711,16,2018,4853,,3,,165000,H,Z
23712,16,2018,4853,,2073,,22812000,G,S
23713,16,2018,4853,,4,,662000,J,P
25725,17,2018,4853,,69853,,1573834000,G,-
25726,17,2018,4853,,1031,,39910000,G,C
25727,17,2018,4853,,2089,,111015000,G,Z
25728,17,2018,4853,,66618,,1418249000,G,S
25729,17,2018,4853,,115,,4660000,G,P
27842,18,2018,4853,,11193,,148924000,G,-
27843,18,2018,4853,,5,,483000,H,C
27844,18,2018,4853,,26,,1806000,H,Z
27845,18,2018,4853,,11145,,145884000,G,S
27846,18,2018,4853,,17,,751000,H,P
29753,19,2018,4853,,3664,,46682000,G,-
29754,19,2018,4853,,10,,1470000,G,Z
29755,19,2018,4853,,3638,,42563000,G,S
29756,19,2018,4853,,14,,2058000,J,P
31607,20,2018,4853,,3688,,49745000,G,-
31608,20,2018,4853,,4,,875000,J,C
31609,20,2018,4853,,7,,620000,G,Z
31610,20,2018,4853,,3669,,47628000,G,S
31611,20,2018,4853,,8,,622000,G,P
33560,21,2018,4853,,5970,,84918000,G,-
33561,21,2018,4853,,3,,148000,J,C
