b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"24","72131",,197,,4029
"24","722",,4383,,215599
"24","7221",,385,,57690
"24","72211",,385,,57690
"24","7222",,883,,79978
"24","72221",,883,,79978
"24","7223",,2803,,57249
"24","7224",,312,,20682
"24","72241",,312,,20682
"24","81",,46539,,1180435
"24","811",,9309,,358509
"24","8111",,3531,,178055
"24","81111",,1820,,98074
"24","81112",,932,,41972
"24","81119",,779,,38009
"24","8112",,726,,21571
"24","81121",,726,,21571
"24","8113",,712,,39131
"24","81131",,712,,39131
"24","8114",,4340,,119752
"24","81141",,614,,17307
"24","81142",,485,,15124
"24","81143",,54,,2020
"24","81149",,3187,,85301
"24","812",,33508,,759964
"24","8121",,12542,,295562
"24","81211",,10191,,257015
"24","812111",,1839,,44875
"24","812112",,5646,,131931
"24","812113",,2706,,80209
"24","81219",,2351,,38547
"24","8122",,227,,10320
"24","81221",,195,,8548
"24","81222",,32,,1772
"24","8123",,561,,34470
"24","81231",,141,,10225
"24","81232",,373,,23406
"24","81233",,47,,839
"24","8129",,20178,,419612
"24","81291",,888,,18063
"24","81292",,274,,4781
"24","81293",,54,,6567
"24","81299",,18962,,390201
"24","813",,3722,,61962
"25","00",,457981,,23276562
"25","11",,5280,,236333
"25","113",,635,,35599
"25","114",,3622,,165929
"25","1141",,3580,,165329
"25","11411",,3580,,165329
"25","1142",,42,,600
"25","11421",,42,,600
"25","115",,1023,,34805
"25","1151",,337,,8486
"25","11511",,337,,8486
"25","1152",,497,,20248
"25","11521",,497,,20248
"25","1153",,189,,6071
"25","11531",,189,,6071
"25","21",,70,,5461
"25","212",,56,,4421
"25","2121","D",0,"D",0
"25","21211","D",0,"D",0
"25","2122","D",0,"D",0
"25","2123",,46,,4150
"25","213",,14,,1040
"25","2131",,14,,1040
"25","21311",,14,,1040
"25","22",,384,,25980
"25","221",,384,,25980
"25","23",,61321,,4532312
"25","236",,12926,,1683426
"25","2361",,11749,,1589154
"25","2362",,1177,,94272
"25","237",,961,,101872
"25","2371",,94,,3596
"25","2372",,301,,53357
"25","23721",,301,,53357
"25","2373",,147,,10979
"25","23731",,147,,10979
"25","2379",,419,,33940
"25","23799",,419,,33940
"25","238",,47434,,2747014
"25","2381",,6668,,423400
"25","2382",,8133,,488420
"25","23821",,4108,,196419
"25","23822",,3748,,275747
"25","23829",,277,,16254
"25","2383",,21102,,1157764
"25","2389",,11531,,677430
"25","31-33",,6174,,322552
"25","311",,388,,18487
"25","3111",,12,,116
"25","31111",,12,,116
"25","3112","D",0,"D",0
"25","3113",,42,,810
"25","3114",,30,,1051
"25","3115",,11,,1474
"25","3116","D",0,"D",0
"25","31161","D",0,"D",0
"25","3117",,25,,2284
"25","31171",,25,,2284
"25","3118",,150,,8512
"25","3119",,108,,3637
"25","312",,27,,2426
"25","313",,26,,558
"25","314",,50,,1786
"25","315",,512,,15482
"25","316",,78,,5686
"25","3161",,14,,855
"25","31611",,14,,855
"25","3162",,24,,3017
"25","31621",,24,,3017
"25","3169",,40,,1814
"25","31699",,40,,1814
"25","321",,395,,13011
"25","322",,36,,1389
"25","323",,648,,38794
"25","3231",,648,,38794
"25","324",,12,,1833
"25","3241",,12,,1833
"25","325",,179,,9899
"25","3251",,10,,739
"25","3252",,13,,361
"25","3253",,6,,463
"25","3254",,43,,2067
"25","32541",,43,,2067
"25","3255",,28,,1716
"25","3256",,31,,714
"25","3259",,48,,3839
"25","326",,115,,9534
"25","327",,218,,7776
"25","3271",,85,,1509
"25","3272",,78,,3349
"25","32721",,78,,3349
"25","3273","D",0,"D",0
"25","3274","D",0,"D",0
"25","3279",,36,,1869
"25","331",,67,,10274
"25","332",,715,,49524
"25","333",,375,,24614
"25","334",,262,,16685
"25","335",,228,,14068
"25","336",,63,,3050
"25","337",,338,,15959
"25","339",,1442,,61717
"25","3391",,140,,10991
"25","33911",,140,,10991
"25","3399",,1302,,50726
"25","42",,7755,,693606
"25","423",,4058,,386545
"25","4231",,232,,44121
"25","4232",,357,,30897
"25","4233",,132,,16336
"25","4234",,234,,19584
"25","4235",,47,,6903
"25","4236",,228,,24778
"25","4237",,128,,10999
"25","4238",,342,,36046
"25","4239",,2358,,196881
"25","42391",,266,,20715
"25","42392",,216,,10756
"25","42393",,76,,8647
"25","42394",,458,,32696
"25","42399",,1342,,124067
"25","424",,3091,,260827
"25","4241",,158,,17223
"25","4242",,55,,2498
"25","42421",,55,,2498
"25","4243",,514,,36763
"25","4244",,588,,75190
"25","4245",,31,,6159
"25","4246",,98,,10185
"25","4247",,59,,8982
"25","4248",,94,,8603
"25","4249",,1494,,95224
"25","42491",,14,,843
"25","42492",,350,,9064
"25","42493",,177,,10549
"25","42494",,16,,1515
"25","42495",,15,,348
"25","42499",,922,,72905
"25","425",,606,,46234
"25","4251",,606,,46234
"25","42511",,91,,4310
"25","42512",,515,,41924
"25","44-45",,32269,,1748074
"25","441",,2553,,365968
"25","4411",,1565,,279312
"25","44112",,1565,,279312
"25","4412",,594,,49402
"25","44121",,43,,4680
"25","44122",,551,,44722
"25","441221",,60,,4422
"25","441222",,91,,12520
"25","441229",,400,,27780
"25","4413",,394,,37254
"25","442",,754,,55292
"25","4421",,251,,18307
"25","44211",,251,,18307
"25","4422",,503,,36985
"25","443",,484,,37077
"25","4431",,484,,37077
"25","44311",,282,,16508
"25","443111",,109,,5281
"25","443112",,173,,11227
"25","44312",,172,,16581
"25","44313",,30,,3988
"25","444",,528,,51321
"25","4441",,402,,40551
"25","44411",,46,,2657
"25","44412",,44,,3124
"25","44413",,70,,6971
"25","44419",,242,,27799
"25","4442",,126,,10770
"25","445",,1706,,214537
"25","4451",,919,,126997
"25","4452",,654,,57189
"25","44521",,55,,7993
"25","44522",,64,,5933
"25","44523",,91,,7670
"25","44529",,444,,35593
"25","4453",,133,,30351
"25","44531",,133,,30351
"25","446",,1611,,42613
"25","4461",,1611,,42613
"25","44611",,27,,1093
"25","44612",,939,,16198
"25","44613",,66,,6922
"25","44619",,579,,18400
"25","447",,171,,31187
"25","4471",,171,,31187
"25","448",,2121,,117909
"25","4481",,1326,,66373
"25","44811",,45,,3223
"25","44812",,257,,12538
"25","44813",,122,,4239
"25","44814",,161,,8508
"25","44815",,306,,12646
"25","44819",,435,,25219
"25","4482",,61,,4862
"25","44821",,61,,4862
"25","4483",,734,,46674
"25","44831",,719,,45570
"25","44832",,15,,1104
"25","451",,1981,,104719
"25","4511",,1271,,78346
"25","45111",,403,,32945
"25","45112",,427,,27119
"25","45113",,305,,10154
"25","45114",,136,,8128
"25","4512",,710,,26373
"25","45121",,588,,20035
"25","451211",,285,,13078
"25","451212",,303,,6957
"25","45122",,122,,6338
"25","452",,541,,32362
"25","453",,6397,,324988
"25","4531",,609,,25853
"25","45311",,609,,25853
"25","4532",,1590,,60647
"25","45321",,157,,8657
"25","45322",,1433,,51990
"25","4533",,1522,,64290
"25","45331",,1522,,64290
"25","4539",,2676,,174198
"25","45391",,142,,8262
"25","45392",,505,,28869
"25","45393",,18,,1578
"25","45399",,2011,,135489
"25","454",,13422,,370101
"25","4541",,1394,,50119
"25","45411",,1394,,50119
"25","4542",,393,,16356
"25","45421",,393,,16356
"25","4543",,11635,,303626
"25","45431",,126,,26966
"25","45439",,11509,,276660
"25","48-49",,15421,,683985
"25","481",,276,,15037
"25","483",,187,,7051
"25","484",,3946,,326503
"25","4841",,3397,,282673
"25","48411",,1970,,141270
"25","48412",,1427,,141403
"25","4842",,549,,43830
"25","485",,6156,,186531
"25","4851",,31,,555
"25","48511",,31,,555
"25","4852",,51,,1371
"25","48521",,51,,1371
"25","4853",,5284,,156312
"25","4854",,200,,7150
"25","48541",,200,,7150
"25","4855",,61,,1848
"25","48551",,61,,1848
"25","4859",,529,,19295
"25","48599",,529,,19295
"25","486",,6,,244
"25","487",,88,,4075
"25","488",,900,,39466
"25","492",,3731,,95391
"25","493",,131,,9687
"25","4931",,131,,9687
"25","51",,8034,,258937
"25","511",,2854,,79057
"25","512",,1400,,48808
"25","5121",,1028,,40153
"25","5122",,372,,8655
"25","515",,430,,13339
"25","516",,627,,13726
"25","5161",,627,,13726
"25","51611",,627,,13726
"25","517",,568,,32723
"25","518",,1136,,31937
"25","5181",,274,,6618
"25","51811",,274,,6618
"25","518111",,168,,4423
"25","518112",,106,,2195
"25","5182",,862,,25319
"25","51821",,862,,25319
"25","519",,1019,,39347
"25","5191",,1019,,39347
"25","52",,14907,,1134409
"25","522",,1482,,91290
"25","5221",,210,,5843
"25","5222",,447,,41700
"25","5223",,825,,43747
"25","523",,7026,,637370
"25","5231",,563,,84054
"25","52311",,155,,35056
"25","52312",,369,,46523
"25","52313","D",0,"D",0
"25","52314","D",0,"D",0
"25","5232",,26,,7343
"25","52321",,26,,7343
"25","5239",,6437,,545973
"25","524",,6399,,405749
"25","5241","D",0,"D",0
"25","5242","D",0,"D",0
"25","52421",,4094,,302875
"25","52429","D",0,"D",0
"25","53",,49281,,4763332
"25","531",,48034,,4650274
"25","5311",,16798,,2827043
"25","5312",,17862,,922349
"25","53121",,17862,,922349
"25","5313",,13374,,900882
"25","53131",,3044,,221117
"25","53132",,1563,,71718
"25","53139",,8767,,608047
"25","532",,1219,,109390
"25","5321",,368,,26117
"25","5322",,253,,13313
"25","53221",,20,,2696
"25","53222",,14,,841
"25","53223",,76,,4048
"25","53229",,143,,5728
"25","5323",,42,,5803
"25","53231",,42,,5803
"25","5324",,556,,64157
"25","533",,28,,3668
"25","5331",,28,,3668
"25","53311",,28,,3668
"25","54",,91714,,4063497
"25","541",,91714,,4063497
"25","5411",,9627,,623032
"25","5412",,9542,,218168
"25","54121",,9542,,218168
"25","541211",,953,,49715
"25","541213",,2202,,36699
"25","541214",,92,,1876
"25","541219",,6295,,129878
"25","5413",,7612,,344425
"25","54131",,1952,,103978
"25","54132",,1081,,43051
"25","54133",,3373,,159368
"25","54134",,595,,13484
"25","54135",,236,,8618
"25","54136",,44,,1832
"25","54137",,247,,8935
"25","54138",,84,,5159
"25","5414",,5225,,199074
"25","5415",,10366,,435226
"25","54151",,10366,,435226
"25","5416",,17328,,935391
"25","5417",,1655,,59014
"25","5418",,3059,,174662
"25","5419",,27300,,1074505
"25","54191",,757,,32892
"25","54192",,2392,,75779
"25","54193",,907,,18205
"25","54194",,318,,13740
"25","54199",,22926,,933889
"25","56",,27904,,807337
"25","561",,27482,,769619
"25","5611",,4605,,66451
"25","56111",,4605,,66451
"25","5612",,543,,14313
"25","56121",,543,,14313
"25","5613",,638,,39645
"25","5614",,4393,,143212
"25","56141",,938,,15857
"25","56142",,204,,5382
"25","56143",,392,,12359
"25","56144",,89,,4192
"25","56145",,6,,118
"25","56149",,2764,,105304
"25","5615",,801,,53118
"25","5616",,703,,19450
"25","5617",,14325,,391505
"25","56171",,101,,4565
"25","56172",,8074,,164792
"25","56173",,4271,,159978
"25","56174",,468,,17589
"25","56179",,1411,,44581
"25","5619",,1474,,41925
"25","562",,422,,37718
"25","61",,15932,,220265
"25","611",,15932,,220265
"25","62",,39454,,1379533
"25","621",,24792,,1097746
"25","6211",,7298,,443070
"25","62111",,7298,,443070
"25","621111",,5186,,308269
"25","621112",,2112,,134801
"25","6212",,1214,,73608
"25","62121",,1214,,73608
"25","6213",,11438,,447268
"25","62131",,473,,29919
"25","62132",,412,,26514
"25","62133",,4590,,196961
"25","62134",,1539,,48697
"25","62139",,4424,,145177
"25","621391",,100,,6446
"25","621399",,4324,,138731
"25","6214",,203,,15238
"25","6215",,411,,22770
"25","62151",,411,,22770
"25","6216",,2693,,46450
"25","62161",,2693,,46450
"25","6219",,1535,,49342
"25","623",,835,,18621
"25","624",,13827,,263166
"25","6241",,3015,,55070
"25","6242",,164,,1805
"25","6243",,254,,3728
"25","62431",,254,,3728
"25","6244",,10394,,202563
"25","62441",,10394,,202563
"25","71",,27310,,616537
"25","711",,23540,,461170
"25","7111",,890,,17229
"25","7112",,1897,,43596
"25","71121",,1897,,43596
"25","7113",,745,,28656
"25","7114",,718,,28886
"25","71141",,718,,28886
"25","7115",,19290,,342803
"25","71151",,19290,,342803
"25","712",,209,,2791
"25","7121",,209,,2791
"25","713",,3561,,152576
"25","7131",,87,,5098
"25","7132",,186,,30607
"25","7139",,3288,,116871
"25","72",,5304,,272704
"25","721",,1267,,62572
"25","7211",,821,,49520
"25","7212",,57,,3092
"25","72121",,57,,3092
"25","7213",,389,,9960
"25","72131",,389,,9960
"25","722",,4037,,210132
"25","7221",,531,,43532
"25","72211",,531,,43532
"25","7222",,943,,85495
"25","72221",,943,,85495
"25","7223",,2331,,68568
"25","7224",,232,,12537
"25","72241",,232,,12537
"25","81",,49467,,1511708
"25","811",,11407,,568135
"25","8111",,4442,,329232
"25","81111",,2353,,178754
"25","81112",,1176,,96721
"25","81119",,913,,53757
"25","8112",,877,,32780
"25","81121",,877,,32780
"25","8113",,852,,46139
"25","81131",,852,,46139
"25","8114",,5236,,159984
"25","81141",,685,,25963
"25","81142",,540,,18242
"25","81143",,102,,3940
"25","81149",,3909,,111839
"25","812",,35132,,897244
"25","8121",,13621,,327658
"25","81211",,10893,,270911
"25","812111",,1864,,48474
"25","812112",,6104,,156842
"25","812113",,2925,,65595
"25","81219",,2728,,56747
"25","8122",,924,,31681
"25","81221",,879,,30529
"25","81222",,45,,1152
"25","8123",,871,,46256
"25","81231",,321,,17667
"25","81232",,525,,27771
"25","81233",,25,,818
"25","8129",,19716,,491649
"25","81291",,1332,,31424
"25","81292",,323,,8530
"25","81293",,78,,6223
"25","81299",,17983,,445472
"25","813",,2928,,46329
"26","00",,611018,,25481331
"26","11",,5294,,213865
"26","113",,2002,,116561
"26","114",,937,,17190
"26","1141",,637,,10361
"26","11411",,637,,10361
"26","1142",,300,,6829
"26","11421",,300,,6829
"26","115",,2355,,80114
"26","1151",,789,,31813
"26","11511",,789,,31813
"26","1152",,1064,,30802
"26","11521",,1064,,30802
"26","1153",,502,,17499
"26","11531",,502,,17499
"26","21",,2542,,122714
"26","211",,2305,,105076
"26","2111",,2305,,105076
"26","21111",,2305,,105076
"26","212",,163,,13713
"26","2121",,8,,364
"26","21211",,8,,364
"26","2122",,7,,102
"26","2123",,148,,13247
"26","213",,74,,3925
"26","2131",,74,,3925
"26","21311",,74,,3925
"26","22",,409,,18599
"26","221",,409,,18599
"26","23",,81046,,4416288
"26","236",,24672,,1931410
"26","2361",,22124,,1761887
"26","2362",,2548,,169523
"26","237",,1713,,210334
"26","2371",,222,,11843
"26","2372",,816,,157373
"26","23721",,816,,157373
"26","2373",,128,,5885
"26","23731",,128,,5885
"26","2379",,547,,35233
"26","23799",,547,,35233
"26","238",,54661,,2274544
"26","2381",,9603,,425708
"26","2382",,7159,,287536
"26","23821",,3222,,100865
"26","23822",,3504,,169027
"26","23829",,433,,17644
"26","2383",,23602,,912948
"26","2389",,14297,,648352
"26","31-33",,10696,,523544
"26","311",,594,,25383
"26","3111",,32,,1617
"26","31111",,32,,1617
"26","3112","D",0,"D",0
"26","3113",,53,,1038
"26","3114",,65,,2751
"26","3115",,23,,1508
"26","3116",,86,,2732
"26","31161",,86,,2732
"26","3117","D",0,"D",0
"26","31171","D",0,"D",0
"26","3118",,158,,6652
"26","3119",,159,,8563
"26","312",,32,,3049
"26","313",,28,,638
"26","314",,48,,1789
"26","315",,607,,10108
"26","316",,124,,5442
"26","3161","D",0,"D",0
"26","31611","D",0,"D",0
"26","3162","D",0,"D",0
"26","31621","D",0,"D",0
"26","3169",,67,,4109
"26","31699",,67,,4109
"26","321",,1037,,46629
"26","322",,43,,1245
"26","323",,725,,36596
"26","3231",,725,,36596
"26","324",,50,,1891
"26","3241",,50,,1891
"26","325",,244,,15896
"26","3251",,19,,836
"26","3252",,17,,1047
"26","3253",,9,,505
"26","3254",,33,,2515
"26","32541",,33,,2515
"26","3255",,55,,4871
"26","3256",,50,,1684
"26","3259",,61,,4438
"26","326",,297,,14385
"26","327",,322,,10627
"26","3271","D",0,"D",0
"26","3272",,91,,2761
"26","32721",,91,,2761
"26","3273",,53,,3654
"26","3274","D",0,"D",0
"26","3279",,61,,2110
"26","331",,215,,13927
"26","332",,1719,,104814
"26","333",,844,,52274
"26","334",,213,,8817
"26","335",,256,,14604
"26","336",,278,,22512
"26","337",,448,,17313
"26","339",,2572,,115605
"26","3391",,124,,10680
"26","33911",,124,,10680
"26","3399",,2448,,104925
"26","42",,11034,,838150
"26","423",,6140,,500605
"26","4231",,631,,90142
"26","4232",,379,,23686
"26","4233",,263,,25813
"26","4234",,260,,26777
"26","4235",,150,,28974
"26","4236",,200,,16348
"26","4237",,176,,14599
"26","4238",,851,,80702
"26","4239",,3230,,193564
"26","42391",,439,,25966
"26","42392",,352,,11437
"26","42393",,171,,11711
"26","42394",,415,,21819
"26","42399",,1853,,122631
"26","424",,4054,,291658
"26","4241",,212,,12003
"26","4242",,82,,4832
"26","42421",,82,,4832
"26","4243",,446,,19363
"26","4244",,741,,108446
"26","4245",,88,,8524
"26","4246",,128,,13820
"26","4247",,58,,6525
"26","4248",,67,,3964
"26","4249",,2232,,114181
"26","42491",,71,,4001
"26","42492",,586,,15597
"26","42493",,258,,10323
"26","42494",,24,,3807
"26","42495",,37,,4248
"26","42499",,1256,,76205
"26","425",,840,,45887
"26","4251",,840,,45887
"26","42511",,114,,3317
"26","42512",,726,,42570
"26","44-45",,62554,,2249191
"26","441",,4864,,564546
"26","4411",,2884,,397505
"26","44112",,2884,,397505
"26","4412",,1061,,92036
"26","44121",,194,,14912
"26","44122",,867,,77124
"26","441221",,98,,5328
"26","441222",,153,,13741
"26","441229",,616,,58055
"26","4413",,919,,75005
"26","442",,1100,,72478
"26","4421",,302,,24604
"26","44211",,302,,24604
"26","4422",,798,,47874
"26","443",,799,,45771
"26","4431",,799,,45771
"26","44311",,476,,26132
"26","443111",,138,,6453
"26","443112",,338,,19679
"26","44312",,276,,17544
"26","44313",,47,,2095
"26","444",,1100,,85949
"26","4441",,801,,65051
"26","44411",,76,,3960
"26","44412",,57,,2413
"26","44413",,156,,13047
"26","44419",,512,,45631
"26","4442",,299,,20898
"26","445",,1833,,190738
"26","4451",,657,,88440
"26","4452",,978,,65098
"26","44521",,63,,8122
"26","44522",,24,,1326
"26","44523",,135,,9970
"26","44529",,756,,45680
"26","4453",,198,,37200
"26","44531",,198,,37200
"26","446",,3676,,70405
"26","4461",,3676,,70405
"26","44611",,116,,9442
"26","44612",,2449,,25408
"26","44613",,60,,6370
"26","44619",,1051,,29185
"26","447",,197,,41450
"26","4471",,197,,41450
"26","448",,2398,,101615
"26","4481",,1543,,60272
"26","44811",,78,,5745
"26","44812",,313,,15676
"26","44813",,90,,2258
"26","44814",,197,,6030
"26","44815",,337,,9409
"26","44819",,528,,21154
"26","4482",,74,,4726
"26","44821",,74,,4726
"26","4483",,781,,36617
"26","44831",,762,,35262
"26","44832",,19,,1355
"26","451",,3665,,124872
"26","4511",,2565,,96859
"26","45111",,1006,,46257
"26","45112",,759,,27946
"26","45113",,614,,13303
"26","45114",,186,,9353
"26","4512",,1100,,28013
"26","45121",,973,,22117
"26","451211",,311,,9621
"26","451212",,662,,12496
"26","45122",,127,,5896
"26","452",,839,,28720
"26","453",,9721,,358825
"26","4531",,678,,22321
"26","45311",,678,,22321
"26","4532",,2165,,66917
"26","45321",,204,,10302
"26","45322",,1961,,56615
"26","4533",,2112,,43486
"26","45331",,2112,,43486
"26","4539",,4766,,226101
"26","45391",,234,,13879
"26","45392",,490,,17620
"26","45393",,130,,15440
"26","45399",,3912,,179162
"26","454",,32362,,563822
"26","4541",,2151,,65577
"26","45411",,2151,,65577
"26","4542",,1150,,29442
"26","45421",,1150,,29442
"26","4543",,29061,,468803
"26","45431",,89,,7015
"26","45439",,28972,,461788
"26","48-49",,21694,,1216722
"26","481",,579,,33802
"26","483",,125,,2607
"26","484",,12518,,939845
"26","4841",,11038,,832926
"26","48411",,3908,,249631
"26","48412",,7130,,583295
"26","4842",,1480,,106919
"26","485",,2481,,68339
"26","4851",,19,,377
"26","48511",,19,,377
"26","4852",,27,,1349
"26","48521",,27,,1349
"26","4853",,1471,,38947
"26","4854",,68,,779
"26","48541",,68,,779
"26","4855",,85,,4811
"26","48551",,85,,4811
"26","4859",,811,,22076
"26","48599",,811,,22076
"26","486",,13,,1818
"26","487",,81,,2456
"26","488",,1933,,79793
"26","492",,3741,,70245
"26","493",,223,,17817
"26","4931",,223,,17817
"26","51",,7318,,193320
"26","511",,2160,,49405
"26","512",,1029,,26586
"26","5121",,688,,19203
"26","5122",,341,,7383
"26","515",,445,,13663
"26","516",,453,,5524
"26","5161",,453,,5524
"26","51611",,453,,5524
"26","517",,760,,30676
"26","518",,1248,,31198
"26","5181",,341,,10245
"26","51811",,341,,10245
"26","518111",,243,,7956
"26","518112",,98,,2289
"26","5182",,907,,20953
"26","51821",,907,,20953
"26","519",,1223,,36268
"26","5191",,1223,,36268
"26","52",,19332,,1136161
"26","522",,1768,,87807
"26","5221",,148,,3554
"26","5222",,675,,49093
"26","5223",,945,,35160
"26","523",,6543,,496439
"26","5231","D",0,"D",0
"26","52311",,212,,50005
"26","52312",,644,,51470
"26","52313",,10,,312
"26","52314","D",0,"D",0
"26","5232","D",0,"D",0
"26","52321","D",0,"D",0
"26","5239",,5610,,365522
"26","524",,11021,,551915
"26","5241",,53,,5142
"26","5242",,10968,,546773
"26","52421",,7381,,403200
"26","52429",,3587,,143573
"26","53",,74877,,6304909
"26","531",,71684,,6082822
"26","5311",,34629,,4344502
"26","5312",,20031,,774424
"26","53121",,20031,,774424
"26","5313",,17024,,963896
"26","53131",,3430,,213999
"26","53132",,1807,,78745
"26","53139",,11787,,671152
"26","532",,3156,,219390
"26","5321",,830,,37718
"26","5322",,638,,28992
"26","53221",,37,,4024
"26","53222",,20,,683
"26","53223",,94,,3742
"26","53229",,487,,20543
"26","5323",,125,,9790
"26","53231",,125,,9790
"26","5324",,1563,,142890
"26","533",,37,,2697
"26","5331",,37,,2697
"26","53311",,37,,2697
"26","54",,72593,,2634748
"26","541",,72593,,2634748
"26","5411",,6990,,334017
"26","5412",,9656,,181146
"26","54121",,9656,,181146
"26","541211",,1027,,46779
"26","541213",,2962,,37045
"26","541214",,147,,2815
"26","541219",,5520,,94507
"26","5413",,7477,,319446
"26","54131",,1041,,45802
"26","54132",,1085,,37446
"26","54133",,3781,,189819
"26","54134",,755,,16524
"26","54135",,463,,13638
"26","54136",,63,,2775
"26","54137",,198,,6353
"26","54138",,91,,7089
"26","5414",,4159,,129970
"26","5415",,7907,,289374
"26","54151",,7907,,289374
"26","5416",,10651,,448813
"26","5417",,695,,20483
"26","5418",,3416,,166433
"26","5419",,21642,,745066
"26","54191",,508,,18173
"26","54192",,2576,,58041
"26","54193",,711,,13475
"26","54194",,327,,16511
"26","54199",,17520,,638866
"26","56",,38784,,869282
"26","561",,38125,,824596
"26","5611",,5035,,65659
"26","56111",,5035,,65659
"26","5612",,791,,20761
"26","56121",,791,,20761
"26","5613",,453,,27652
"26","5614",,5852,,157473
"26","56141",,1401,,24639
"26","56142",,249,,6192
"26","56143",,431,,10138
"26","56144",,130,,4582
"26","56145",,15,,253
"26","56149",,3626,,111669
"26","5615",,782,,29058
"26","5616",,876,,19444
"26","5617",,22090,,432193
"26","56171",,132,,3909
"26","56172",,12360,,163966
"26","56173",,6437,,169557
"26","56174",,721,,24515
"26","56179",,2440,,70246
"26","5619",,2246,,72356
"26","562",,659,,44686
"26","61",,13139,,167590
"26","611",,13139,,167590
"26","62",,65929,,1512958
"26","621",,23869,,995824
"26","6211",,5667,,383234
"26","62111",,5667,,383234
"26","621111",,4384,,299537
"26","621112",,1283,,83697
"26","6212",,1020,,86522
"26","62121",,1020,,86522
"26","6213",,8437,,335624
"26","62131",,524,,35785
"26","62132",,369,,25749
"26","62133",,2811,,105592
"26","62134",,1443,,54709
"26","62139",,3290,,113789
"26","621391",,133,,8317
"26","621399",,3157,,105472
"26","6214",,287,,16130
"26","6215",,499,,30023
"26","62151",,499,,30023
"26","6216",,6740,,111367
"26","62161",,6740,,111367
"26","6219",,1219,,32924
"26","623",,1517,,66092
"26","624",,40543,,451042
"26","6241",,4047,,59877
"26","6242",,173,,3208
"26","6243",,396,,8264
"26","62431",,396,,8264
"26","6244",,35927,,379693
"26","62441",,35927,,379693
"26","71",,24675,,529326
"26","711",,20221,,316781
"26","7111",,891,,16295
"26","7112",,3119,,63323
"26","71121",,3119,,63323
"26","7113",,908,,25582
"26","7114",,766,,16716
"26","71141",,766,,16716
"26","7115",,14537,,194865
"26","71151",,14537,,194865
"26","712",,118,,1678
"26","7121",,118,,1678
"26","713",,4336,,210867
"26","7131",,143,,7815
"26","7132",,318,,33232
"26","7139",,3875,,169820
"26","72",,7449,,445754
"26","721",,2019,,119445
"26","7211",,1287,,92207
"26","7212",,303,,13458
"26","72121",,303,,13458
"26","7213",,429,,13780
"26","72131",,429,,13780
"26","722",,5430,,326309
"26","7221",,741,,111526
"26","72211",,741,,111526
"26","7222",,989,,92390
"26","72221",,989,,92390
"26","7223",,3130,,85597
"26","7224",,570,,36796
"26","72241",,570,,36796
"26","81",,91653,,2088210
"26","811",,21051,,729478
"26","8111",,8019,,385588
"26","81111",,3464,,172883
"26","81112",,2593,,113456
"26","81119",,1962,,99249
"26","8112",,1351,,40508
"26","81121",,1351,,40508
"26","8113",,1834,,84642
"26","81131",,1834,,84642
"26","8114",,9847,,218740
"26","81141",,1284,,32563
"26","81142",,830,,20209
"26","81143",,103,,2900
"26","81149",,7630,,163068
"26","812",,65315,,1284360
"26","8121",,29013,,556143
"26","81211",,24697,,484556
"26","812111",,3416,,69500
"26","812112",,17593,,336453
"26","812113",,3688,,78603
"26","81219",,4316,,71587
"26","8122",,472,,22711
"26","81221",,358,,18922
"26","81222",,114,,3789
"26","8123",,878,,39341
"26","81231",,298,,14279
"26","81232",,501,,22598
"26","81233",,79,,2464
"26","8129",,34952,,666165
"26","81291",,1676,,31504
"26","81292",,518,,10678
"26","81293",,183,,7927
"26","81299",,32575,,616056
"26","813",,5287,,74372
"27","00",,361080,,14846711
"27","11",,4886,,208336
"27","113",,1515,,91203
"27","114",,847,,12771
"27","1141",,545,,8231
"27","11411",,545,,8231
"27","1142",,302,,4540
"27","11421",,302,,4540
"27","115",,2524,,104362
"27","1151",,1256,,49736
"27","11511",,1256,,49736
"27","1152",,991,,45724
"27","11521",,991,,45724
"27","1153",,277,,8902
"27","11531",,277,,8902
"27","21",,142,,7807
"27","211","D",0,"D",0
"27","2111","D",0,"D",0
"27","21111","D",0,"D",0
"27","212",,113,,6792
"27","2121","D",0,"D",0
"27","21211","D",0,"D",0
"27","2122","D",0,"D",0
"27","2123",,97,,6095
"27","213","D",0,"D",0
"27","2131","D",0,"D",0
"27","21311","D",0,"D",0
"27","22",,329,,16852
"27","221",,329,,16852
"27","23",,46644,,2488116
"27","236",,11761,,838853
"27","2361",,10466,,767329
"27","2362",,1295,,71524
"27","237",,1190,,144029
"27","2371",,106,,14934
"27","2372",,390,,80319
"27","23721",,390,,80319
"27","2373",,210,,10765
"27","23731",,210,,10765
"27","2379",,484,,38011
"27","23799",,484,,38011
"27","238",,33693,,1505234
"27","2381",,6575,,333817
"27","2382",,2999,,153797
"27","23821",,1229,,53880
"27","23822",,1520,,88686
"27","23829",,250,,11231
"27","2383",,14301,,571616
"27","2389",,9818,,446004
"27","31-33",,6980,,267615
"27","311",,379,,21683
"27","3111",,32,,3567
"27","31111",,32,,3567
"27","3112",,22,,1491
"27","3113",,20,,472
"27","3114",,35,,822
"27","3115",,30,,4107
"27","3116",,65,,2633
"27","31161",,65,,2633
"27","3117",,7,,272
"27","31171",,7,,272
"27","3118",,64,,3654
"27","3119",,104,,4665
