"","YEAR","Full_FIPS_Code","fips_year","Log_predictions","Predictions"
"2950",2009,"13089","13089-2009",12.8687359779289,387990.439535289
"2951",2009,"13095","13095-2009",8.70993196444428,6062.82998599653
"2952",2009,"13097","13097-2009",8.98256138581314,7963.00233758432
"2953",2009,"13113","13113-2009",8.9947353905462,8060.53645151849
"2954",2009,"13115","13115-2009",8.56552448657446,5247.59149032865
"2955",2009,"13117","13117-2009",9.8121269850087,18253.7713140769
"2956",2009,"13121","13121-2009",13.0201944170483,451438.494181621
"2957",2009,"13127","13127-2009",8.10539884580241,3312.30249975799
"2958",2009,"13135","13135-2009",10.8985019721928,54095.2668551402
"2959",2009,"13139","13139-2009",9.92073406295254,20347.9218029873
"2960",2009,"13151","13151-2009",9.67247133946655,15874.5319437275
"2961",2009,"13153","13153-2009",7.94805382971193,2830.06180525614
"2962",2009,"13177","13177-2009",7.02977681991869,1129.77843800386
"2963",2009,"13179","13179-2009",7.52062788999306,1845.72584308135
"2964",2009,"13185","13185-2009",8.41180319693443,4499.8673472473
"2965",2009,"13215","13215-2009",10.5231741838882,37166.9120668616
"2966",2009,"13217","13217-2009",8.57604360758541,5303.08288891502
"2967",2009,"13223","13223-2009",8.70925331706852,6058.71685817641
"2968",2009,"13225","13225-2009",7.51984461970207,1844.28070690317
"2969",2009,"13245","13245-2009",10.0931363878928,24176.5005301041
"2970",2009,"13247","13247-2009",8.70748824496478,6048.03221841931
"2971",2009,"13255","13255-2009",7.71706177932722,2246.34960369492
"2972",2009,"13295","13295-2009",8.06304739324009,3174.95073045701
"2973",2009,"13297","13297-2009",7.53870487305737,1879.3943939619
"2974",2009,"13313","13313-2009",8.72351595223603,6145.74930698026
"2975",2009,"15003","15003-2009",13.2426502911266,563910.19615491
"2976",2009,"16001","16001-2009",9.68651093619536,16098.9758346636
"2977",2009,"16005","16005-2009",9.1960930550934,9858.53695847256
"2978",2009,"16019","16019-2009",9.48551498737961,13167.6058147458
"2979",2009,"16027","16027-2009",8.60072916444219,5435.62160870465
"2980",2009,"16045","16045-2009",6.52141377228868,679.538419131011
"2981",2009,"16069","16069-2009",7.66305839304276,2128.25653007395
"2982",2009,"17007","17007-2009",7.64612845034142,2092.52855858842
"2983",2009,"17019","17019-2009",12.0244344127848,166780.592927947
"2984",2009,"17027","17027-2009",7.80747550975272,2458.91508613848
"2985",2009,"17031","17031-2009",15.637676117495,6185238.45914615
"2986",2009,"17037","17037-2009",8.98221301129007,7960.22871360076
"2987",2009,"17039","17039-2009",7.27605329384427,1445.27268754157
"2988",2009,"17043","17043-2009",13.025262425572,453732.195657944
"2989",2009,"17053","17053-2009",7.00535380040033,1102.52005805242
"2990",2009,"17063","17063-2009",9.6885981282865,16132.612580665
"2991",2009,"17077","17077-2009",8.52174632531744,5022.81757582573
"2992",2009,"17089","17089-2009",11.1279814570401,68048.873711081
"2993",2009,"17091","17091-2009",9.85788677828146,19108.4663129578
"2994",2009,"17093","17093-2009",9.41209548670127,12235.4834244879
"2995",2009,"17097","17097-2009",12.5598809125938,284896.408034146
"2996",2009,"17111","17111-2009",11.3571407211776,85574.3374620175
"2997",2009,"17113","17113-2009",10.1805627677766,26385.3119236478
"2998",2009,"17115","17115-2009",9.8224917220488,18443.9507310181
"2999",2009,"17119","17119-2009",10.4396645301522,34189.1810744789
"3000",2009,"17133","17133-2009",7.59819846376102,1994.59931344534
"3001",2009,"17143","17143-2009",10.9272988076383,55675.6856703947
"3002",2009,"17161","17161-2009",10.2090056376078,27146.5606453391
"3003",2009,"17163","17163-2009",11.4794339326716,96706.3099998265
"3004",2009,"17167","17167-2009",10.8304578622022,50536.8404016509
"3005",2009,"17179","17179-2009",8.8784471686089,7175.63952176342
"3006",2009,"17183","17183-2009",8.57950231955868,5321.45648136378
"3007",2009,"17197","17197-2009",11.8884979776544,145582.465415573
"3008",2009,"17199","17199-2009",8.54114014099673,5121.17990150442
"3009",2009,"17201","17201-2009",11.1328758422178,68382.7474968928
"3010",2009,"18003","18003-2009",10.3552273953868,31420.8635458617
"3011",2009,"18005","18005-2009",9.1890131904083,9788.98634579226
"3012",2009,"18011","18011-2009",6.87530367990591,968.069304145998
"3013",2009,"18019","18019-2009",9.06929235803569,8684.47613104598
"3014",2009,"18035","18035-2009",10.3492417304867,31233.3505406641
"3015",2009,"18039","18039-2009",9.46815017606368,12940.9266408108
"3016",2009,"18043","18043-2009",8.66300344294712,5784.88316338228
"3017",2009,"18057","18057-2009",8.23422767806923,3767.7288734163
"3018",2009,"18059","18059-2009",7.55491557185408,1910.10897016199
"3019",2009,"18063","18063-2009",8.00189706410735,2986.61842285168
"3020",2009,"18067","18067-2009",8.12197561464379,3367.66739032501
"3021",2009,"18081","18081-2009",8.28318246254605,3956.7666276147
"3022",2009,"18089","18089-2009",11.2687240134023,78332.9815347429
"3023",2009,"18091","18091-2009",9.79906537500457,18016.898013058
"3024",2009,"18095","18095-2009",9.27147554909576,10630.4260351235
"3025",2009,"18097","18097-2009",12.4426888103922,253390.944538531
"3026",2009,"18105","18105-2009",9.62542845379474,15145.0413509558
"3027",2009,"18109","18109-2009",8.26020649181683,3866.8924997045
"3028",2009,"18127","18127-2009",9.66619247605874,15775.1701918612
"3029",2009,"18141","18141-2009",10.602626309094,40240.3824556696
"3030",2009,"18157","18157-2009",9.98466279857457,21691.2188984542
"3031",2009,"18163","18163-2009",10.3440144845361,31070.5121045886
"3032",2009,"18167","18167-2009",8.6923891689329,5957.39848482662
"3033",2009,"18173","18173-2009",7.37668121859549,1598.27662538645
"3034",2009,"19013","19013-2009",8.84139576617415,6914.63712467221
"3035",2009,"19049","19049-2009",8.37342516023693,4330.44315158643
"3036",2009,"19061","19061-2009",10.0699070375747,23621.368767245
"3037",2009,"19103","19103-2009",10.1209855132074,24859.2578939033
"3038",2009,"19113","19113-2009",9.67207983968479,15868.3182843385
"3039",2009,"19153","19153-2009",11.2113558276963,73965.6316911631
"3040",2009,"19155","19155-2009",8.86052925960211,7048.21209150909
"3041",2009,"19163","19163-2009",9.40263899694532,12120.324060675
"3042",2009,"19169","19169-2009",9.5565557649794,14137.0708564101
"3043",2009,"19181","19181-2009",8.87891013214144,7178.96235029958
"3044",2009,"19193","19193-2009",9.49827007530535,13336.6354872059
"3045",2009,"20015","20015-2009",8.49083995487936,4869.95489817813
"3046",2009,"20045","20045-2009",9.69261704420903,16197.578653387
"3047",2009,"20079","20079-2009",6.73766872256679,843.591795154388
"3048",2009,"20091","20091-2009",10.0534832940003,23236.5859005223
"3049",2009,"20103","20103-2009",8.44085321510402,4632.50582279907
"3050",2009,"20161","20161-2009",8.08914487787384,3258.89962120512
"3051",2009,"20173","20173-2009",10.2839922640426,29260.4561514033
"3052",2009,"20177","20177-2009",9.62181690308215,15090.4429179228
"3053",2009,"20209","20209-2009",10.3996572328286,32848.3644036042
"3054",2009,"21015","21015-2009",8.90884173651731,7397.08835717077
"3055",2009,"21017","21017-2009",7.60246891527069,2003.13536652252
"3056",2009,"21019","21019-2009",7.83801983932203,2535.17979693308
"3057",2009,"21029","21029-2009",7.80139192198327,2444.00147053517
"3058",2009,"21037","21037-2009",9.45477737829322,12769.0222291697
"3059",2009,"21047","21047-2009",7.60629410530596,2010.81241368706
"3060",2009,"21049","21049-2009",7.96745549021566,2885.50581736039
"3061",2009,"21059","21059-2009",8.33700103536042,4175.54862300828
"3062",2009,"21067","21067-2009",11.0600238002057,63578.0650192496
"3063",2009,"21089","21089-2009",7.98457899239817,2935.34124333521
"3064",2009,"21093","21093-2009",7.76697306182892,2361.312911653
"3065",2009,"21101","21101-2009",8.17654734575297,3556.55388700035
"3066",2009,"21111","21111-2009",12.344124498668,229607.015590384
"3067",2009,"21113","21113-2009",7.64297742884797,2085.94533351352
"3068",2009,"21117","21117-2009",10.9904737122062,59306.4715972757
"3069",2009,"21185","21185-2009",8.11393178548039,3340.68710702857
"3070",2009,"21209","21209-2009",8.27848491516095,3938.22311749828
"3071",2009,"21211","21211-2009",7.18230308718254,1315.93548507264
"3072",2009,"21227","21227-2009",7.42163729712674,1671.76844985688
"3073",2009,"21239","21239-2009",6.86329477185492,956.513374808723
"3074",2009,"22005","22005-2009",7.40866060219117,1650.21457218997
"3075",2009,"22017","22017-2009",10.4088308169329,33151.0880445756
"3076",2009,"22019","22019-2009",8.97411968179359,7896.06396323054
"3077",2009,"22033","22033-2009",11.2750508907009,78830.1558192298
"3078",2009,"22051","22051-2009",9.55066570420579,14054.0473965434
"3079",2009,"22055","22055-2009",8.86903781621615,7108.43805779886
"3080",2009,"22057","22057-2009",8.91778485497153,7463.53808557812
"3081",2009,"22063","22063-2009",7.7275422550551,2270.01621825375
"3082",2009,"22071","22071-2009",11.7628689834578,128395.289503833
"3083",2009,"22073","22073-2009",9.47121372691559,12980.6326172301
"3084",2009,"22075","22075-2009",7.91436354824298,2736.30445029118
"3085",2009,"22079","22079-2009",9.80429710940163,18111.4046393428
"3086",2009,"22087","22087-2009",8.32003614843975,4105.30840608556
"3087",2009,"22089","22089-2009",7.92329619085248,2760.85637354038
"3088",2009,"22093","22093-2009",7.54976250723231,1900.29137228703
"3089",2009,"22095","22095-2009",9.27209371759879,10636.9994612053
"3090",2009,"22099","22099-2009",7.40435375727678,1643.12263684722
"3091",2009,"22105","22105-2009",8.31414664635995,4081.20124296555
"3092",2009,"22121","22121-2009",7.21457234608392,1359.09232263244
"3093",2009,"23001","23001-2009",8.24357696710488,3803.11964113058
"3094",2009,"23005","23005-2009",10.3289983132515,30607.4374782299
"3095",2009,"24001","24001-2009",8.2757848435271,3927.60397564426
"3096",2009,"24003","24003-2009",11.8172615775081,135572.465557367
"3097",2009,"24005","24005-2009",12.5499448309862,282079.670912818
"3098",2009,"24013","24013-2009",9.70496514694487,16398.8279852549
"3099",2009,"24015","24015-2009",8.87983143133734,7185.57937019977
"3100",2009,"24017","24017-2009",11.462411715449,95074.0856350917
"3101",2009,"24021","24021-2009",10.8679558157206,52467.846625008
"3102",2009,"24025","24025-2009",10.1991806624658,26881.1523119334
"3103",2009,"24027","24027-2009",11.425645407729,91642.0409519736
"3104",2009,"24031","24031-2009",13.9137382487108,1103213.94812111
"3105",2009,"24033","24033-2009",13.8461644920745,1031128.6036969
"3106",2009,"24039","24039-2009",8.57567387042928,5301.12250456477
"3107",2009,"24043","24043-2009",9.84034956328684,18776.2783704578
"3108",2009,"24045","24045-2009",9.10591144763681,9008.38822845982
"3109",2009,"24510","24510-2009",13.7399681258173,927240.384898983
"3110",2009,"25005","25005-2009",11.3066188447524,81358.3576860524
"3111",2009,"25009","25009-2009",11.9211416597469,150413.231157014
"3112",2009,"25013","25013-2009",11.2801971311115,79236.8804063013
"3113",2009,"25015","25015-2009",10.2832981993268,29240.1545473505
"3114",2009,"25017","25017-2009",13.38405855782,649565.240827726
"3115",2009,"25021","25021-2009",12.9594570065016,424835.369297333
"3116",2009,"25023","25023-2009",11.7284528846484,124051.599700622
"3117",2009,"25025","25025-2009",14.7417433966754,2524979.23444452
"3118",2009,"25027","25027-2009",11.2837855249661,79521.7243013977
"3119",2009,"26017","26017-2009",9.42155612989035,12351.7882592087
"3120",2009,"26021","26021-2009",9.30754258143298,11020.8320273694
"3121",2009,"26025","26025-2009",9.4761406501923,13044.7450069393
"3122",2009,"26045","26045-2009",9.88527061821669,19638.9598206397
"3123",2009,"26049","26049-2009",11.4639022941617,95215.9067147508
"3124",2009,"26065","26065-2009",11.7164355465648,122569.751456434
"3125",2009,"26075","26075-2009",8.81698359683787,6747.87957067935
"3126",2009,"26077","26077-2009",10.4244594952207,33673.2655781677
"3127",2009,"26081","26081-2009",11.6346637608471,112945.847915831
"3128",2009,"26093","26093-2009",9.66580947762879,15769.1294833104
"3129",2009,"26099","26099-2009",11.3937959629058,88769.2835263205
"3130",2009,"26111","26111-2009",9.24263037835275,10328.1698538904
"3131",2009,"26115","26115-2009",9.78497457210865,17764.8057168671
"3132",2009,"26121","26121-2009",9.13164974299678,9243.25839844276
"3133",2009,"26125","26125-2009",11.3021743520621,80997.5634276609
"3134",2009,"26139","26139-2009",10.301514261676,29777.6759236343
"3135",2009,"26145","26145-2009",9.80293501897837,18086.7520618632
"3136",2009,"26147","26147-2009",9.68479183742351,16071.3238801087
"3137",2009,"26161","26161-2009",12.1439320040838,187950.141919501
"3138",2009,"26163","26163-2009",13.0712918425919,475105.347478675
"3139",2009,"27003","27003-2009",11.5118887694529,99896.3841665826
"3140",2009,"27009","27009-2009",8.63214869590229,5609.1176017365
"3141",2009,"27013","27013-2009",8.76810236866975,6425.96677120103
"3142",2009,"27019","27019-2009",10.1487518326519,25559.1801546905
"3143",2009,"27027","27027-2009",8.30556399575961,4046.32360405758
"3144",2009,"27037","27037-2009",12.0907481035173,178215.381016386
"3145",2009,"27053","27053-2009",13.1382246276695,507993.853800482
"3146",2009,"27103","27103-2009",8.33458058149851,4165.45412178367
"3147",2009,"27109","27109-2009",9.86896803261855,19321.3896381157
"3148",2009,"27119","27119-2009",8.25984348399423,3865.48904222639
"3149",2009,"27123","27123-2009",12.9748237430409,431414.119997821
"3150",2009,"27139","27139-2009",9.19527487135598,9850.47416273229
"3151",2009,"27141","27141-2009",9.08802066084691,8848.65421951148
"3152",2009,"27145","27145-2009",9.98891646099453,21783.6825362595
"3153",2009,"27163","27163-2009",11.2684747621543,78313.4593744036
"3154",2009,"27171","27171-2009",8.93521442152663,7594.76460799068
"3155",2009,"28033","28033-2009",8.3589672889211,4268.28458478715
"3156",2009,"28035","28035-2009",8.45741114658735,4709.84909202474
"3157",2009,"28045","28045-2009",6.87944497043716,972.08667319347
"3158",2009,"28049","28049-2009",9.53023753208693,13769.8614795122
"3159",2009,"28059","28059-2009",7.70997159387211,2230.47889801692
"3160",2009,"28089","28089-2009",7.69738050816254,2202.57081228904
"3161",2009,"28121","28121-2009",8.94547326127442,7673.07910210715
"3162",2009,"28163","28163-2009",5.73473630256941,309.431363744336
"3163",2009,"29019","29019-2009",9.74997930369051,17153.8737837364
"3164",2009,"29021","29021-2009",8.55644551072567,5200.16435460927
"3165",2009,"29031","29031-2009",7.87368023537324,2627.21659375008
"3166",2009,"29037","29037-2009",8.50868206101054,4957.62493363094
"3167",2009,"29043","29043-2009",7.70202420516851,2212.82266861026
"3168",2009,"29047","29047-2009",9.5863579594459,14564.727492162
"3169",2009,"29051","29051-2009",8.49552060711397,4892.80289350114
"3170",2009,"29077","29077-2009",10.242680827784,28076.2928323443
"3171",2009,"29095","29095-2009",12.1099656116766,181673.356973576
"3172",2009,"29097","29097-2009",8.4849993515605,4841.59432548574
"3173",2009,"29099","29099-2009",8.49331387093781,4882.01767279829
"3174",2009,"29165","29165-2009",8.20084806367731,3644.03937471668
"3175",2009,"29183","29183-2009",10.3880346270824,32468.7909041805
"3176",2009,"29189","29189-2009",12.505912879062,269928.632525731
"3177",2009,"29510","29510-2009",13.1270756623402,502361.702605497
"3178",2009,"30013","30013-2009",9.46912150055566,12953.5025864792
"3179",2009,"30111","30111-2009",9.562234283546,14217.5768367677
"3180",2009,"31043","31043-2009",7.14285181582401,1265.03088492495
"3181",2009,"31055","31055-2009",11.5271308455756,101430.675648326
"3182",2009,"31079","31079-2009",8.17599004730639,3554.57237724142
"3183",2009,"31109","31109-2009",10.7434644979975,46326.2714924933
"3184",2009,"31153","31153-2009",9.07909409104531,8770.01758982315
"3185",2009,"32003","32003-2009",13.1678450902017,523265.933149352
"3186",2009,"32031","32031-2009",11.5684634071111,105710.912529486
"3187",2009,"33011","33011-2009",10.5753904851299,39159.1928614087
"3188",2009,"33015","33015-2009",10.0341057754268,22790.6530154886
"3189",2009,"33017","33017-2009",9.72660914358823,16757.633144834
"3190",2009,"34001","34001-2009",12.0958679132305,179130.149577441
"3191",2009,"34003","34003-2009",13.8118928724467,996388.850422669
"3192",2009,"34005","34005-2009",12.0738672149241,175232.197261587
"3193",2009,"34007","34007-2009",12.8597296695111,384511.766488794
"3194",2009,"34011","34011-2009",10.0058488626184,22155.6730566325
"3195",2009,"34013","34013-2009",14.5909598670442,2171567.61306601
"3196",2009,"34015","34015-2009",11.1540846127267,69848.5504907422
"3197",2009,"34017","34017-2009",14.9844134268386,3218459.62856007
"3198",2009,"34019","34019-2009",10.3003227072682,29742.2153334414
"3199",2009,"34021","34021-2009",12.2825392316959,215893.224126495
"3200",2009,"34023","34023-2009",13.3218955668768,610415.753360368
"3201",2009,"34025","34025-2009",12.7972528689731,361223.756344667
"3202",2009,"34027","34027-2009",12.1198318280127,183474.657012057
"3203",2009,"34029","34029-2009",11.1818521951414,71815.2548198534
"3204",2009,"34031","34031-2009",12.8435539310799,378342.039205218
"3205",2009,"34033","34033-2009",9.64935337726228,15511.7546073719
"3206",2009,"34035","34035-2009",11.5161001160547,100317.969562606
"3207",2009,"34037","34037-2009",10.4230037858729,33624.2827517245
"3208",2009,"34039","34039-2009",12.8158075644059,367988.719962676
"3209",2009,"34041","34041-2009",9.8693991324696,19329.7208819805
"3210",2009,"35001","35001-2009",8.96205145588917,7801.34517302922
"3211",2009,"35013","35013-2009",8.74792115371499,6297.58278425622
"3212",2009,"35043","35043-2009",10.1228616574935,24905.9412272005
"3213",2009,"35049","35049-2009",9.80587002426148,18139.9147529456
"3214",2009,"35061","35061-2009",8.05449567083986,3147.91519812271
"3215",2009,"36001","36001-2009",11.890893727515,145931.662714476
"3216",2009,"36005","36005-2009",15.9119434421092,8137092.13113817
"3217",2009,"36007","36007-2009",10.2558885187029,28449.5755049396
"3218",2009,"36015","36015-2009",10.0934069009757,24183.0414744606
"3219",2009,"36027","36027-2009",12.2060749491523,200000.460724952
"3220",2009,"36029","36029-2009",12.5633231928776,285878.791171456
"3221",2009,"36045","36045-2009",8.7028361502659,6019.96154414026
"3222",2009,"36047","36047-2009",16.6904283067565,17723966.2438757
"3223",2009,"36055","36055-2009",12.0840208305865,177020.501155588
"3224",2009,"36059","36059-2009",13.2762898189588,583202.542338921
"3225",2009,"36061","36061-2009",15.8219680340952,7436925.14258204
"3226",2009,"36063","36063-2009",10.1129225149695,24659.6236481463
"3227",2009,"36065","36065-2009",10.6009582042203,40173.3132323782
"3228",2009,"36067","36067-2009",11.9505778715194,154906.636850411
"3229",2009,"36069","36069-2009",8.43434076830764,4602.4348990203
"3230",2009,"36071","36071-2009",11.7253820466028,123671.241636544
"3231",2009,"36079","36079-2009",10.5074290045563,36586.2953235698
"3232",2009,"36081","36081-2009",16.5369712645903,15202512.4449832
"3233",2009,"36083","36083-2009",10.6058931265088,40372.0553964814
"3234",2009,"36085","36085-2009",14.5190996747132,2020993.28691092
"3235",2009,"36087","36087-2009",12.1595682763774,190912.077988146
"3236",2009,"36091","36091-2009",9.71971250933421,16642.4594898636
"3237",2009,"36093","36093-2009",11.5720473890672,106090.458268831
"3238",2009,"36103","36103-2009",12.3527452594517,231594.959227759
"3239",2009,"36109","36109-2009",10.657138524013,42494.8649970106
"3240",2009,"36113","36113-2009",8.74429784260522,6274.80597124771
"3241",2009,"36119","36119-2009",12.3760184302941,237048.118295997
"3242",2009,"37001","37001-2009",8.80640547688666,6676.8758959466
"3243",2009,"37021","37021-2009",9.86550464214958,19254.5878684762
"3244",2009,"37023","37023-2009",7.86042151913109,2592.61298109033
"3245",2009,"37027","37027-2009",7.78809965644794,2411.73010892616
"3246",2009,"37035","37035-2009",9.01576690705857,8231.85700765379
"3247",2009,"37049","37049-2009",8.1150613606522,3344.46279630244
"3248",2009,"37051","37051-2009",9.81193871135652,18250.3349333857
"3249",2009,"37057","37057-2009",8.60890985911107,5480.27115255434
"3250",2009,"37063","37063-2009",11.3064865928087,81347.5985965802
"3251",2009,"37065","37065-2009",9.55516249723125,14117.3878465681
"3252",2009,"37067","37067-2009",10.8337088103345,50701.4003916299
"3253",2009,"37071","37071-2009",8.91704940846488,7458.05107051622
"3254",2009,"37081","37081-2009",11.2976449241539,80631.5204119021
"3255",2009,"37089","37089-2009",7.91769874157515,2745.44579024294
"3256",2009,"37097","37097-2009",9.54177611958087,13929.6664195959
"3257",2009,"37119","37119-2009",12.6116642921068,300037.963942447
"3258",2009,"37127","37127-2009",9.4895909373005,13221.3858445231
"3259",2009,"37133","37133-2009",8.20517972858294,3659.85836874678
"3260",2009,"37135","37135-2009",9.96921138326229,21358.6349300402
"3261",2009,"37147","37147-2009",8.86201351675295,7058.68121822265
"3262",2009,"37159","37159-2009",9.15653378757029,9476.15372368217
"3263",2009,"37179","37179-2009",9.36363149676558,11656.6428331937
"3264",2009,"37183","37183-2009",11.2903128228012,80042.4840081917
"3265",2009,"37191","37191-2009",9.18322321130587,9732.47208549039
"3266",2009,"38015","38015-2009",8.12283876740987,3370.57545662039
"3267",2009,"38017","38017-2009",9.26167700922669,10526.772040024
"3268",2009,"38035","38035-2009",8.70627741290805,6040.71349889345
"3269",2009,"38059","38059-2009",6.77925822615896,879.416154209501
"3270",2009,"39003","39003-2009",8.83806435029685,6891.63992066379
"3271",2009,"39017","39017-2009",9.41081504185083,12219.8265887409
"3272",2009,"39023","39023-2009",9.83917386259126,18754.2160587963
"3273",2009,"39025","39025-2009",9.02712387614323,8325.87884416253
"3274",2009,"39035","39035-2009",12.0478728101114,170735.833917495
"3275",2009,"39041","39041-2009",10.5844807146082,39516.7817307823
"3276",2009,"39045","39045-2009",8.18003078312267,3568.96452300475
"3277",2009,"39049","39049-2009",11.6427390371028,113861.609376668
"3278",2009,"39057","39057-2009",9.06462162548379,8644.00784751956
"3279",2009,"39061","39061-2009",12.449125807523,255027.282221857
"3280",2009,"39081","39081-2009",8.54026496130106,5116.69990952175
"3281",2009,"39085","39085-2009",9.86434483164085,19232.2691403745
"3282",2009,"39087","39087-2009",7.45871861439771,1734.92352638448
"3283",2009,"39089","39089-2009",8.74693487686441,6291.37468609647
"3284",2009,"39093","39093-2009",10.2609761910146,28594.6864479689
"3285",2009,"39095","39095-2009",11.0480507234571,62821.378937027
"3286",2009,"39097","39097-2009",7.93283540832971,2787.31879765453
"3287",2009,"39099","39099-2009",10.4240244539265,33658.6195031875
"3288",2009,"39103","39103-2009",8.74680798951085,6290.57644085702
"3289",2009,"39109","39109-2009",8.34174398736057,4195.40008976426
"3290",2009,"39113","39113-2009",11.1900379294398,72405.5280282093
"3291",2009,"39129","39129-2009",8.22557498108317,3735.26849458325
"3292",2009,"39133","39133-2009",8.66237231917247,5781.23333795123
"3293",2009,"39139","39139-2009",9.41694654387208,12294.9826544942
"3294",2009,"39151","39151-2009",10.1224835814931,24896.5266683764
"3295",2009,"39153","39153-2009",11.4160502214673,90766.9236704515
"3296",2009,"39155","39155-2009",9.22873679727762,10185.6668196889
"3297",2009,"39159","39159-2009",8.08525344097927,3246.24246222376
"3298",2009,"39165","39165-2009",9.12069810205515,9142.58184431539
"3299",2009,"39173","39173-2009",8.34061970105098,4190.68590942087
"3300",2009,"40027","40027-2009",9.75285850108155,17203.3343415673
"3301",2009,"40109","40109-2009",10.3949666773878,32694.6481184387
"3302",2009,"40143","40143-2009",11.0883591343127,65405.3366528549
"3303",2009,"41003","41003-2009",8.95507382107446,7747.09970796011
"3304",2009,"41005","41005-2009",11.4574012865317,94598.9150853362
"3305",2009,"41009","41009-2009",8.50017848524431,4915.64613230584
"3306",2009,"41029","41029-2009",9.43691352319451,12542.943596386
"3307",2009,"41039","41039-2009",11.3610123537712,85906.2920445482
"3308",2009,"41043","41043-2009",9.49408896712706,13280.9899825016
"3309",2009,"41047","41047-2009",10.4821251868985,35672.1370018307
"3310",2009,"41051","41051-2009",13.5762494942268,787209.343731097
"3311",2009,"41053","41053-2009",8.23587026560705,3773.9227835368
"3312",2009,"41067","41067-2009",12.0103831807063,164453.507606112
"3313",2009,"41071","41071-2009",8.51525646181538,4990.32572324876
"3314",2009,"42003","42003-2009",14.0288217257559,1237769.74540424
"3315",2009,"42007","42007-2009",10.7502386209446,46641.156682624
"3316",2009,"42011","42011-2009",11.1871212520899,72194.6521425548
"3317",2009,"42013","42013-2009",9.43129450466395,12472.6622050286
"3318",2009,"42017","42017-2009",11.7819948911795,130874.599916606
"3319",2009,"42019","42019-2009",8.68365498851264,5905.59206427798
"3320",2009,"42021","42021-2009",9.93834734138936,20709.4902710375
"3321",2009,"42027","42027-2009",10.3335893516739,30748.2804600879
"3322",2009,"42029","42029-2009",11.4359908907773,92595.0432679088
"3323",2009,"42037","42037-2009",8.16005846545248,3498.39113280487
"3324",2009,"42041","42041-2009",9.77070081994928,17513.0364039013
"3325",2009,"42043","42043-2009",10.7653333946706,47350.534871292
"3326",2009,"42045","42045-2009",12.4789201464165,262739.978295843
"3327",2009,"42049","42049-2009",10.5911940711413,39782.964465663
"3328",2009,"42051","42051-2009",9.05967909883819,8601.39001505241
"3329",2009,"42055","42055-2009",8.83024432514637,6837.9572964618
"3330",2009,"42069","42069-2009",10.1258162408056,24979.6367216507
"3331",2009,"42071","42071-2009",10.8224837536483,50135.4566161313
"3332",2009,"42075","42075-2009",8.84809094598213,6961.08718577251
"3333",2009,"42077","42077-2009",10.3196025556465,30321.2042097039
"3334",2009,"42079","42079-2009",10.4050042486291,33024.4755420171
"3335",2009,"42081","42081-2009",9.14464014485256,9364.11532999809
"3336",2009,"42085","42085-2009",8.65395472033041,5732.77347886576
"3337",2009,"42089","42089-2009",10.746951273993,46488.0827597807
"3338",2009,"42091","42091-2009",11.7152210123422,122420.976662955
"3339",2009,"42095","42095-2009",11.0275424572972,61546.1425167702
"3340",2009,"42101","42101-2009",13.306503318903,601092.023381225
"3341",2009,"42125","42125-2009",10.905211252263,54459.4274124877
"3342",2009,"42129","42129-2009",10.6918754161848,43996.942250766
"3343",2009,"42133","42133-2009",10.8290452239589,50465.5005287822
"3344",2009,"44001","44001-2009",9.13906013183565,9312.00895688588
"3345",2009,"44003","44003-2009",10.2922981971472,29504.5036609123
"3346",2009,"44005","44005-2009",9.69127989787067,16175.9345942623
"3347",2009,"44007","44007-2009",11.9707052085129,158056.083598942
"3348",2009,"44009","44009-2009",10.2785099014444,29100.478649026
"3349",2009,"45003","45003-2009",9.34496374280909,11441.0579958133
"3350",2009,"45007","45007-2009",8.7173434434469,6107.93145096264
"3351",2009,"45015","45015-2009",10.5047468050653,36488.2950677465
"3352",2009,"45019","45019-2009",10.8384443816181,50942.0698913869
"3353",2009,"45035","45035-2009",9.05724119502152,8580.44619339051
"3354",2009,"45041","45041-2009",8.26395209132901,3881.40348957819
"3355",2009,"45045","45045-2009",9.9308134259844,20554.0529841568
"3356",2009,"45051","45051-2009",9.40361905786877,12132.2085394719
"3357",2009,"45057","45057-2009",8.43457310455298,4603.5043356938
"3358",2009,"45063","45063-2009",8.96810332619357,7848.7010535051
"3359",2009,"45077","45077-2009",9.56342192496497,14234.4722507573
"3360",2009,"45079","45079-2009",10.9800153998731,58689.4580778644
"3361",2009,"45083","45083-2009",9.05925016085185,8597.70134330186
"3362",2009,"45085","45085-2009",8.53849662017878,5107.65983398573
"3363",2009,"45091","45091-2009",9.14290533250607,9347.88442996315
"3364",2009,"46083","46083-2009",7.45918768672753,1735.73752190152
"3365",2009,"46093","46093-2009",6.53220814130575,686.913339786547
"3366",2009,"46099","46099-2009",9.14219435492005,9341.24065572388
"3367",2009,"47001","47001-2009",7.32462613615392,1517.206563936
"3368",2009,"47009","47009-2009",8.23146222907708,3757.32380537434
"3369",2009,"47011","47011-2009",8.12908700406262,3391.70154138692
"3370",2009,"47019","47019-2009",7.93734150102225,2799.90705514774
"3371",2009,"47037","47037-2009",11.9728701305601,158398.633362005
"3372",2009,"47063","47063-2009",8.76523952154081,6407.59651883827
"3373",2009,"47065","47065-2009",10.3826951405566,32295.8862544587
"3374",2009,"47093","47093-2009",10.6879535736683,43824.7310853158
"3375",2009,"47113","47113-2009",8.49107544806934,4871.10187443939
