b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"28","54121",,2341,,39719
"28","541211",,234,,9458
"28","541213",,708,,10999
"28","541214",,46,,532
"28","541219",,1353,,18730
"28","5413",,1564,,62179
"28","54131",,169,,10105
"28","54132",,438,,9218
"28","54133",,452,,27104
"28","54134",,207,,5047
"28","54135",,93,,2399
"28","54136",,50,,2494
"28","54137",,135,,5227
"28","54138",,20,,585
"28","5414",,579,,15110
"28","5415",,829,,24724
"28","54151",,829,,24724
"28","5416",,2658,,78338
"28","5417",,94,,3431
"28","5418",,470,,26059
"28","5419",,4354,,144545
"28","54191",,70,,1026
"28","54192",,407,,8707
"28","54193",,89,,1397
"28","54194",,105,,4646
"28","54199",,3683,,128769
"28","56",,13690,,229573
"28","561",,13436,,219634
"28","5611",,1296,,15542
"28","56111",,1296,,15542
"28","5612",,187,,5970
"28","56121",,187,,5970
"28","5613",,94,,2600
"28","5614",,1478,,38060
"28","56141",,314,,4685
"28","56142",,60,,1101
"28","56143",,131,,2606
"28","56144",,55,,5371
"28","56145",,10,,998
"28","56149",,908,,23299
"28","5615",,113,,3064
"28","5616",,579,,11878
"28","5617",,9138,,129796
"28","56171",,79,,2443
"28","56172",,5255,,54457
"28","56173",,2990,,54358
"28","56174",,211,,4505
"28","56179",,603,,14033
"28","5619",,551,,12724
"28","562",,254,,9939
"28","61",,2605,,25776
"28","611",,2605,,25776
"28","62",,11733,,338722
"28","621",,5590,,274218
"28","6211",,1419,,131499
"28","62111",,1419,,131499
"28","621111",,1242,,121117
"28","621112",,177,,10382
"28","6212",,212,,14425
"28","62121",,212,,14425
"28","6213",,1525,,75706
"28","62131",,71,,6363
"28","62132",,75,,10983
"28","62133",,245,,8759
"28","62134",,347,,18804
"28","62139",,787,,30797
"28","621391",,24,,2304
"28","621399",,763,,28493
"28","6214",,70,,5491
"28","6215",,130,,7491
"28","62151",,130,,7491
"28","6216",,1818,,25817
"28","62161",,1818,,25817
"28","6219",,416,,13789
"28","623",,765,,15076
"28","624",,5378,,49428
"28","6241",,649,,9307
"28","6242",,57,,771
"28","6243",,75,,1430
"28","62431",,75,,1430
"28","6244",,4597,,37920
"28","62441",,4597,,37920
"28","71",,4064,,75226
"28","711",,3167,,45820
"28","7111",,146,,1736
"28","7112",,492,,7649
"28","71121",,492,,7649
"28","7113",,153,,3869
"28","7114",,123,,3137
"28","71141",,123,,3137
"28","7115",,2253,,29429
"28","71151",,2253,,29429
"28","712",,36,,313
"28","7121",,36,,313
"28","713",,861,,29093
"28","7131",,71,,4002
"28","7132",,58,,4952
"28","7139",,732,,20139
"28","72",,2451,,100302
"28","721",,377,,24218
"28","7211",,216,,18342
"28","7212",,62,,3485
"28","72121",,62,,3485
"28","7213",,99,,2391
"28","72131",,99,,2391
"28","722",,2074,,76084
"28","7221",,386,,30966
"28","72211",,386,,30966
"28","7222",,409,,16400
"28","72221",,409,,16400
"28","7223",,933,,17654
"28","7224",,346,,11064
"28","72241",,346,,11064
"28","81",,27787,,595260
"28","811",,7294,,228760
"28","8111",,3729,,131236
"28","81111",,1775,,62404
"28","81112",,1055,,42939
"28","81119",,899,,25893
"28","8112",,455,,13164
"28","81121",,455,,13164
"28","8113",,707,,27023
"28","81131",,707,,27023
"28","8114",,2403,,57337
"28","81141",,483,,13204
"28","81142",,228,,4848
"28","81143",,25,,592
"28","81149",,1667,,38693
"28","812",,17458,,327360
"28","8121",,8761,,156214
"28","81211",,7964,,145700
"28","812111",,1102,,19569
"28","812112",,6052,,104381
"28","812113",,810,,21750
"28","81219",,797,,10514
"28","8122",,225,,9350
"28","81221",,181,,8074
"28","81222",,44,,1276
"28","8123",,338,,11741
"28","81231",,196,,8366
"28","81232",,117,,3115
"28","81233",,25,,260
"28","8129",,8134,,150055
"28","81291",,257,,4910
"28","81292",,80,,1381
"28","81293",,11,,224
"28","81299",,7786,,143540
"28","813",,3035,,39140
"29","00",,375352,,15465804
"29","11",,4945,,213451
"29","113",,1748,,102762
"29","114",,622,,10628
"29","1141",,385,,5174
"29","11411",,385,,5174
"29","1142",,237,,5454
"29","11421",,237,,5454
"29","115",,2575,,100061
"29","1151",,1120,,42836
"29","11511",,1120,,42836
"29","1152",,1205,,49357
"29","11521",,1205,,49357
"29","1153",,250,,7868
"29","11531",,250,,7868
"29","21",,470,,23632
"29","211",,384,,16307
"29","2111",,384,,16307
"29","21111",,384,,16307
"29","212",,64,,5082
"29","2121",,9,,587
"29","21211",,9,,587
"29","2122",,3,,16
"29","2123",,52,,4479
"29","213",,22,,2243
"29","2131",,22,,2243
"29","21311",,22,,2243
"29","22",,263,,9475
"29","221",,263,,9475
"29","23",,57335,,2953498
"29","236",,15840,,1250514
"29","2361",,13649,,1137648
"29","2362",,2191,,112866
"29","237",,1686,,163972
"29","2371",,177,,9574
"29","2372",,599,,97215
"29","23721",,599,,97215
"29","2373",,147,,6883
"29","23731",,147,,6883
"29","2379",,763,,50300
"29","23799",,763,,50300
"29","238",,39809,,1539012
"29","2381",,6934,,302215
"29","2382",,4992,,210330
"29","23821",,2058,,69765
"29","23822",,2510,,124981
"29","23829",,424,,15584
"29","2383",,14652,,487065
"29","2389",,13231,,539402
"29","31-33",,5360,,244350
"29","311",,411,,13236
"29","3111",,41,,2027
"29","31111",,41,,2027
"29","3112",,7,,280
"29","3113",,16,,272
"29","3114",,26,,981
"29","3115",,12,,144
"29","3116",,84,,3532
"29","31161",,84,,3532
"29","3117",,4,,125
"29","31171",,4,,125
"29","3118",,97,,2947
"29","3119",,124,,2928
"29","312",,36,,1219
"29","313",,30,,273
"29","314",,17,,230
"29","315",,375,,8326
"29","316",,108,,2813
"29","3161",,37,,757
"29","31611",,37,,757
"29","3162",,15,,199
"29","31621",,15,,199
"29","3169",,56,,1857
"29","31699",,56,,1857
"29","321",,691,,40490
"29","322",,14,,1158
"29","323",,470,,22278
"29","3231",,470,,22278
"29","324",,20,,1137
"29","3241",,20,,1137
"29","325",,160,,8713
"29","3251",,10,,492
"29","3252",,7,,804
"29","3253",,17,,917
"29","3254",,28,,513
"29","32541",,28,,513
"29","3255",,32,,2724
"29","3256",,24,,646
"29","3259",,42,,2617
"29","326",,85,,3951
"29","327",,155,,5529
"29","3271",,38,,613
"29","3272",,54,,1692
"29","32721",,54,,1692
"29","3273",,33,,1461
"29","3274",,5,,665
"29","3279",,25,,1098
"29","331",,74,,7864
"29","332",,677,,36047
"29","333",,271,,14351
"29","334",,90,,3584
"29","335",,98,,4220
"29","336",,88,,6780
"29","337",,300,,11686
"29","339",,1190,,50465
"29","3391",,72,,3943
"29","33911",,72,,3943
"29","3399",,1118,,46522
"29","42",,6105,,426875
"29","423",,3340,,243219
"29","4231",,279,,36793
"29","4232",,221,,13405
"29","4233",,153,,15765
"29","4234",,179,,19079
"29","4235",,56,,7068
"29","4236",,135,,7802
"29","4237",,97,,8345
"29","4238",,341,,42324
"29","4239",,1879,,92638
"29","42391",,246,,12415
"29","42392",,224,,6074
"29","42393",,123,,6645
"29","42394",,278,,11839
"29","42399",,1008,,55665
"29","424",,2340,,152844
"29","4241",,103,,6640
"29","4242",,65,,2688
"29","42421",,65,,2688
"29","4243",,274,,12245
"29","4244",,389,,36272
"29","4245",,83,,7724
"29","4246",,61,,3592
"29","4247",,46,,9399
"29","4248",,42,,4556
"29","4249",,1277,,69728
"29","42491",,96,,10688
"29","42492",,243,,7698
"29","42493",,148,,4705
"29","42494",,17,,4251
"29","42495",,11,,1736
"29","42499",,762,,40650
"29","425",,425,,30812
"29","4251",,425,,30812
"29","42511",,72,,3343
"29","42512",,353,,27469
"29","44-45",,40884,,1598313
"29","441",,3903,,593922
"29","4411",,2610,,473963
"29","44112",,2610,,473963
"29","4412",,695,,70254
"29","44121",,74,,6497
"29","44122",,621,,63757
"29","441221",,103,,6584
"29","441222",,65,,11376
"29","441229",,453,,45797
"29","4413",,598,,49705
"29","442",,713,,43010
"29","4421",,269,,17566
"29","44211",,269,,17566
"29","4422",,444,,25444
"29","443",,537,,30978
"29","4431",,537,,30978
"29","44311",,343,,17864
"29","443111",,152,,8010
"29","443112",,191,,9854
"29","44312",,171,,12310
"29","44313",,23,,804
"29","444",,691,,63238
"29","4441",,506,,48690
"29","44411",,33,,1162
"29","44412",,25,,1937
"29","44413",,131,,8699
"29","44419",,317,,36892
"29","4442",,185,,14548
"29","445",,1130,,80504
"29","4451",,404,,31192
"29","4452",,570,,28506
"29","44521",,41,,2244
"29","44522",,21,,1430
"29","44523",,75,,4419
"29","44529",,433,,20413
"29","4453",,156,,20806
"29","44531",,156,,20806
"29","446",,2481,,33989
"29","4461",,2481,,33989
"29","44611",,64,,1425
"29","44612",,1731,,14412
"29","44613",,36,,2319
"29","44619",,650,,15833
"29","447",,210,,29341
"29","4471",,210,,29341
"29","448",,1432,,52112
"29","4481",,965,,36912
"29","44811",,47,,2429
"29","44812",,147,,6120
"29","44813",,86,,1800
"29","44814",,166,,7607
"29","44815",,176,,5976
"29","44819",,343,,12980
"29","4482",,41,,1770
"29","44821",,41,,1770
"29","4483",,426,,13430
"29","44831",,403,,12724
"29","44832",,23,,706
"29","451",,2031,,75604
"29","4511",,1571,,61432
"29","45111",,598,,32507
"29","45112",,426,,13897
"29","45113",,418,,7250
"29","45114",,129,,7778
"29","4512",,460,,14172
"29","45121",,402,,12688
"29","451211",,170,,7064
"29","451212",,232,,5624
"29","45122",,58,,1484
"29","452",,792,,28157
"29","453",,7027,,235846
"29","4531",,443,,14743
"29","45311",,443,,14743
"29","4532",,1459,,39645
"29","45321",,109,,4597
"29","45322",,1350,,35048
"29","4533",,1864,,39207
"29","45331",,1864,,39207
"29","4539",,3261,,142251
"29","45391",,228,,10016
"29","45392",,210,,7237
"29","45393",,58,,8675
"29","45399",,2765,,116323
"29","454",,19937,,331612
"29","4541",,1443,,42983
"29","45411",,1443,,42983
"29","4542",,726,,18594
"29","45421",,726,,18594
"29","4543",,17768,,270035
"29","45431",,53,,5915
"29","45439",,17715,,264120
"29","48-49",,19563,,1292092
"29","481",,346,,20329
"29","483",,78,,12470
"29","484",,11986,,1057161
"29","4841",,10817,,966935
"29","48411",,3074,,183220
"29","48412",,7743,,783715
"29","4842",,1169,,90226
"29","485",,2009,,53398
"29","4851",,8,,139
"29","48511",,8,,139
"29","4852",,26,,963
"29","48521",,26,,963
"29","4853",,1306,,29399
"29","4854",,79,,1995
"29","48541",,79,,1995
"29","4855",,58,,2440
"29","48551",,58,,2440
"29","4859",,532,,18462
"29","48599",,532,,18462
"29","486","S",0,"S",0
"29","487",,52,,942
"29","488",,1141,,59144
"29","492",,3795,,82588
"29","493",,152,,5803
"29","4931",,152,,5803
"29","51",,4249,,115558
"29","511",,1148,,30564
"29","512",,686,,15877
"29","5121",,434,,11068
"29","5122",,252,,4809
"29","515",,282,,8727
"29","516",,267,,4229
"29","5161",,267,,4229
"29","51611",,267,,4229
"29","517",,402,,16546
"29","518",,795,,22534
"29","5181",,188,,5051
"29","51811",,188,,5051
"29","518111",,136,,3734
"29","518112",,52,,1317
"29","5182",,607,,17483
"29","51821",,607,,17483
"29","519",,669,,17081
"29","5191",,669,,17081
"29","52",,14919,,773794
"29","522",,1553,,78494
"29","5221",,211,,3040
"29","5222",,554,,47912
"29","5223",,788,,27542
"29","523",,4664,,330506
"29","5231",,625,,117750
"29","52311",,114,,5008
"29","52312",,433,,105607
"29","52313",,17,,1195
"29","52314",,61,,5940
"29","5232",,20,,496
"29","52321",,20,,496
"29","5239",,4019,,212260
"29","524",,8702,,364794
"29","5241",,4,,259
"29","5242",,8698,,364535
"29","52421",,6013,,277443
"29","52429",,2685,,87092
"29","53",,44735,,3460760
"29","531",,42806,,3326490
"29","5311",,16595,,2083316
"29","5312",,14747,,516009
"29","53121",,14747,,516009
"29","5313",,11464,,727165
"29","53131",,2108,,121077
"29","53132",,927,,35670
"29","53139",,8429,,570418
"29","532",,1903,,132405
"29","5321",,488,,21637
"29","5322",,383,,12896
"29","53221",,35,,2196
"29","53222",,20,,544
"29","53223",,90,,2923
"29","53229",,238,,7233
"29","5323",,64,,4709
"29","53231",,64,,4709
"29","5324",,968,,93163
"29","533",,26,,1865
"29","5331",,26,,1865
"29","53311",,26,,1865
"29","54",,40254,,1325858
"29","541",,40254,,1325858
"29","5411",,3390,,174277
"29","5412",,5239,,82891
"29","54121",,5239,,82891
"29","541211",,544,,19590
"29","541213",,1475,,19170
"29","541214",,65,,1595
"29","541219",,3155,,42536
"29","5413",,3164,,129841
"29","54131",,648,,39145
"29","54132",,554,,16541
"29","54133",,1133,,51644
"29","54134",,387,,10133
"29","54135",,210,,5549
"29","54136",,43,,1097
"29","54137",,117,,3925
"29","54138",,72,,1807
"29","5414",,2228,,62028
"29","5415",,3836,,137875
"29","54151",,3836,,137875
"29","5416",,7637,,241161
"29","5417",,404,,9979
"29","5418",,1928,,94269
"29","5419",,12428,,393537
"29","54191",,300,,14361
"29","54192",,1530,,31895
"29","54193",,334,,6422
"29","54194",,278,,16152
"29","54199",,9986,,324707
"29","56",,25223,,514722
"29","561",,24800,,481670
"29","5611",,2481,,35640
"29","56111",,2481,,35640
"29","5612",,494,,10252
"29","56121",,494,,10252
"29","5613",,290,,16043
"29","5614",,3364,,86555
"29","56141",,728,,11418
"29","56142",,221,,2267
"29","56143",,297,,9171
"29","56144",,148,,6474
"29","56145",,5,,66
"29","56149",,1965,,57159
"29","5615",,388,,10576
"29","5616",,1072,,18521
"29","5617",,15228,,259563
"29","56171",,242,,10855
"29","56172",,8367,,98831
"29","56173",,4819,,98425
"29","56174",,416,,14241
"29","56179",,1384,,37211
"29","5619",,1483,,44520
"29","562",,423,,33052
"29","61",,6817,,69926
"29","611",,6817,,69926
"29","62",,28391,,670494
"29","621",,10629,,456965
"29","6211",,2647,,182499
"29","62111",,2647,,182499
"29","621111",,2135,,152577
"29","621112",,512,,29922
"29","6212",,344,,29726
"29","62121",,344,,29726
"29","6213",,4491,,163199
"29","62131",,589,,23842
"29","62132",,203,,12290
"29","62133",,1191,,45169
"29","62134",,820,,24899
"29","62139",,1688,,56999
"29","621391",,33,,1623
"29","621399",,1655,,55376
"29","6214",,143,,9466
"29","6215",,377,,23847
"29","62151",,377,,23847
"29","6216",,1972,,28741
"29","62161",,1972,,28741
"29","6219",,655,,19487
"29","623",,337,,12676
"29","624",,17425,,200853
"29","6241",,1793,,29418
"29","6242",,147,,1746
"29","6243",,149,,2950
"29","62431",,149,,2950
"29","6244",,15336,,166739
"29","62441",,15336,,166739
"29","71",,15002,,269260
"29","711",,12329,,187079
"29","7111",,478,,11800
"29","7112",,2034,,25590
"29","71121",,2034,,25590
"29","7113",,493,,18092
"29","7114",,405,,10093
"29","71141",,405,,10093
"29","7115",,8919,,121504
"29","71151",,8919,,121504
"29","712",,80,,1408
"29","7121",,80,,1408
"29","713",,2593,,80773
"29","7131",,114,,3782
"29","7132",,92,,6692
"29","7139",,2387,,70299
"29","72",,4374,,243309
"29","721",,1054,,64815
"29","7211",,631,,50177
"29","7212",,192,,9298
"29","72121",,192,,9298
"29","7213",,231,,5340
"29","72131",,231,,5340
"29","722",,3320,,178494
"29","7221",,546,,60432
"29","72211",,546,,60432
"29","7222",,578,,51864
"29","72221",,578,,51864
"29","7223",,1765,,36309
"29","7224",,431,,29889
"29","72241",,431,,29889
"29","81",,56463,,1260437
"29","811",,14470,,480626
"29","8111",,6753,,281810
"29","81111",,3081,,128970
"29","81112",,2106,,89105
"29","81119",,1566,,63735
"29","8112",,845,,25984
"29","81121",,845,,25984
"29","8113",,1137,,47849
"29","81131",,1137,,47849
"29","8114",,5735,,124983
"29","81141",,876,,21740
"29","81142",,508,,12060
"29","81143",,74,,1959
"29","81149",,4277,,89224
"29","812",,36752,,713626
"29","8121",,16494,,322368
"29","81211",,14270,,290225
"29","812111",,1753,,36795
"29","812112",,10421,,207079
"29","812113",,2096,,46351
"29","81219",,2224,,32143
"29","8122",,329,,13547
"29","81221",,260,,12092
"29","81222",,69,,1455
"29","8123",,471,,15120
"29","81231",,240,,7934
"29","81232",,194,,6327
"29","81233",,37,,859
"29","8129",,19458,,362591
"29","81291",,959,,16917
"29","81292",,323,,4703
"29","81293",,68,,3603
"29","81299",,18108,,337368
"29","813",,5241,,66185
"30","00",,80851,,3215286
"30","11",,2988,,112575
"30","113",,866,,47344
"30","114",,735,,20464
"30","1141",,422,,8980
"30","11411",,422,,8980
"30","1142",,313,,11484
"30","11421",,313,,11484
"30","115",,1387,,44767
"30","1151",,456,,15949
"30","11511",,456,,15949
"30","1152",,644,,21347
"30","11521",,644,,21347
"30","1153",,287,,7471
"30","11531",,287,,7471
"30","21",,598,,45663
"30","211",,379,,29663
"30","2111",,379,,29663
"30","21111",,379,,29663
"30","212",,107,,5134
"30","2121",,3,,384
"30","21211",,3,,384
"30","2122",,30,,933
"30","2123",,74,,3817
"30","213",,112,,10866
"30","2131",,112,,10866
"30","21311",,112,,10866
"30","22",,75,,2771
"30","221",,75,,2771
"30","23",,13492,,731599
"30","236",,4163,,322780
"30","2361",,3710,,296550
"30","2362",,453,,26230
"30","237",,466,,42650
"30","2371",,41,,4023
"30","2372",,115,,20135
"30","23721",,115,,20135
"30","2373",,66,,4657
"30","23731",,66,,4657
"30","2379",,244,,13835
"30","23799",,244,,13835
"30","238",,8863,,366169
"30","2381",,1317,,58511
"30","2382",,791,,42608
"30","23821",,372,,17464
"30","23822",,343,,22015
"30","23829",,76,,3129
"30","2383",,3435,,129242
"30","2389",,3320,,135808
"30","31-33",,1884,,62612
"30","311",,131,,4567
"30","3111",,9,,272
"30","31111",,9,,272
"30","3112",,3,,302
"30","3113",,13,,165
"30","3114",,18,,354
"30","3115",,3,,165
"30","3116",,31,,1377
"30","31161",,31,,1377
"30","3118",,15,,866
"30","3119",,39,,1066
"30","312",,6,,121
"30","313",,10,,109
"30","314",,4,,51
"30","315",,147,,2573
"30","316",,103,,2608
"30","3161",,28,,814
"30","31611",,28,,814
"30","3162",,8,,172
"30","31621",,8,,172
"30","3169",,67,,1622
"30","31699",,67,,1622
"30","321",,260,,8411
"30","322","S",0,"S",0
"30","323",,75,,2638
"30","3231",,75,,2638
"30","324",,5,,151
"30","3241",,5,,151
"30","325",,32,,1379
"30","3251","D",0,"D",0
"30","3253",,6,,401
"30","3254",,9,,258
"30","32541",,9,,258
"30","3255","D",0,"D",0
"30","3256",,8,,403
"30","3259",,6,,132
"30","326",,17,,551
"30","327",,58,,1499
"30","3271",,29,,355
"30","3272",,14,,339
"30","32721",,14,,339
"30","3273",,8,,400
"30","3279",,7,,405
"30","331",,25,,1052
"30","332",,230,,9078
"30","333",,56,,2698
"30","334",,33,,2136
"30","335",,9,,1251
"30","336",,24,,1972
"30","337",,184,,6499
"30","339",,472,,13226
"30","3391",,8,,229
"30","33911",,8,,229
"30","3399",,464,,12997
"30","42",,1129,,71009
"30","423",,594,,37950
"30","4231",,39,,4689
"30","4232",,51,,2770
"30","4233",,40,,3968
"30","4234",,28,,3458
"30","4235",,14,,766
"30","4236",,13,,569
"30","4237",,11,,642
"30","4238",,59,,6104
"30","4239",,339,,14984
"30","42391",,50,,2352
"30","42392",,31,,1423
"30","42393",,17,,883
"30","42394",,46,,1391
"30","42399",,195,,8935
"30","424",,482,,28149
"30","4241",,11,,386
"30","4242",,3,,18
"30","42421",,3,,18
"30","4243",,60,,2561
"30","4244",,72,,5061
"30","4245",,30,,4522
"30","4246",,5,,393
"30","4247",,13,,947
"30","4248",,8,,437
"30","4249",,280,,13824
"30","42491",,21,,1395
"30","42492",,74,,2191
"30","42493",,27,,621
"30","42494",,3,,1261
"30","42495","D",0,"D",0
"30","42499",,154,,8270
"30","425",,52,,4057
"30","4251",,52,,4057
"30","42511",,12,,651
"30","42512",,40,,3406
"30","44-45",,8416,,299138
"30","441",,520,,74060
"30","4411",,261,,52801
"30","44112",,261,,52801
"30","4412",,149,,13473
"30","44121",,31,,3530
"30","44122",,118,,9943
"30","441221",,19,,897
"30","441222",,14,,1416
"30","441229",,85,,7630
"30","4413",,110,,7786
"30","442",,143,,12641
"30","4421",,44,,4450
"30","44211",,44,,4450
"30","4422",,99,,8191
"30","443",,97,,6204
"30","4431",,97,,6204
"30","44311",,62,,4360
"30","443111",,24,,1402
"30","443112",,38,,2958
"30","44312",,29,,1601
"30","44313",,6,,243
"30","444",,122,,11868
"30","4441",,94,,10620
"30","44411",,7,,208
"30","44412",,8,,161
"30","44413",,14,,2151
"30","44419",,65,,8100
"30","4442",,28,,1248
"30","445",,221,,19949
"30","4451",,50,,6354
"30","4452",,142,,7188
"30","44521",,18,,1301
"30","44522",,9,,282
"30","44523",,10,,861
"30","44529",,105,,4744
"30","4453",,29,,6407
"30","44531",,29,,6407
"30","446",,420,,5722
"30","4461",,420,,5722
"30","44611",,8,,456
"30","44612",,249,,1928
"30","44613",,5,,1100
"30","44619",,158,,2238
"30","447",,32,,4453
"30","4471",,32,,4453
"30","448",,280,,11477
"30","4481",,165,,6757
"30","44811",,6,,272
"30","44812",,32,,1720
"30","44813",,10,,578
"30","44814",,21,,1061
"30","44815",,24,,988
"30","44819",,72,,2138
"30","4482",,10,,220
"30","44821",,10,,220
"30","4483",,105,,4500
"30","44831",,95,,4165
"30","44832",,10,,335
"30","451",,495,,17528
"30","4511",,377,,14047
"30","45111",,167,,7900
"30","45112",,78,,2349
"30","45113",,107,,2866
"30","45114",,25,,932
"30","4512",,118,,3481
"30","45121",,106,,2615
"30","451211",,56,,1851
"30","451212",,50,,764
"30","45122",,12,,866
"30","452",,143,,5972
"30","453",,1509,,58207
"30","4531",,90,,3903
"30","45311",,90,,3903
"30","4532",,330,,8837
"30","45321",,23,,1404
"30","45322",,307,,7433
"30","4533",,302,,9283
"30","45331",,302,,9283
"30","4539",,787,,36184
"30","45391",,42,,1193
"30","45392",,125,,5997
"30","45393",,13,,892
"30","45399",,607,,28102
"30","454",,4435,,71910
"30","4541",,260,,5425
"30","45411",,260,,5425
"30","4542",,126,,2101
"30","45421",,126,,2101
"30","4543",,4049,,64384
"30","45431",,23,,3277
"30","45439",,4026,,61107
"30","48-49",,2906,,222294
"30","481",,113,,6069
"30","483",,17,,699
"30","484",,1916,,189316
"30","4841",,1690,,170137
"30","48411",,504,,33685
"30","48412",,1186,,136452
"30","4842",,226,,19179
"30","485",,172,,5364
"30","4852",,3,,95
"30","48521",,3,,95
"30","4853",,39,,1304
"30","4854",,54,,1846
"30","48541",,54,,1846
"30","4855",,10,,243
"30","48551",,10,,243
"30","4859",,66,,1876
"30","48599",,66,,1876
"30","486",,9,,915
"30","487",,18,,724
"30","488",,217,,11095
"30","492",,425,,7491
"30","493",,19,,621
"30","4931",,19,,621
"30","51",,905,,23467
"30","511",,329,,8027
"30","512",,152,,3430
"30","5121",,122,,3096
"30","5122",,30,,334
"30","515",,38,,1470
"30","516",,54,,707
"30","5161",,54,,707
"30","51611",,54,,707
"30","517",,54,,1585
"30","518",,156,,4310
"30","5181",,42,,1519
"30","51811",,42,,1519
"30","518111",,31,,1219
"30","518112",,11,,300
"30","5182",,114,,2791
"30","51821",,114,,2791
"30","519",,122,,3938
"30","5191",,122,,3938
"30","52",,2242,,98973
"30","522",,163,,8959
"30","5221",,30,,975
"30","5222",,55,,4923
"30","5223",,78,,3061
"30","523",,814,,40282
"30","5231",,100,,7230
"30","52311",,17,,777
"30","52312",,75,,4850
"30","52313",,5,,1327
"30","52314",,3,,276
"30","5232","D",0,"D",0
"30","52321","D",0,"D",0
"30","5239",,713,,33041
"30","524",,1265,,49732
"30","5241","D",0,"D",0
"30","5242",,1264,,49719
"30","52421",,886,,38423
"30","52429",,378,,11296
"30","53",,9282,,642072
"30","531",,8709,,605004
"30","5311",,4243,,340823
"30","5312",,2458,,133360
"30","53121",,2458,,133360
"30","5313",,2008,,130821
"30","53131",,438,,17374
"30","53132",,147,,8514
"30","53139",,1423,,104933
"30","532",,564,,36645
"30","5321",,131,,3964
"30","5322",,107,,5157
"30","53221",,8,,547
"30","53222","D",0,"D",0
"30","53223",,16,,602
"30","53229",,82,,4002
"30","5323",,20,,948
"30","53231",,20,,948
"30","5324",,306,,26576
"30","533",,9,,423
"30","5331",,9,,423
"30","53311",,9,,423
"30","54",,9638,,276333
"30","541",,9638,,276333
"30","5411",,719,,30633
"30","5412",,1373,,17600
"30","54121",,1373,,17600
"30","541211",,129,,2862
"30","541213",,199,,2210
"30","541214",,23,,189
"30","541219",,1022,,12339
"30","5413",,781,,25021
"30","54131",,167,,6433
"30","54132",,49,,1293
"30","54133",,286,,10401
"30","54134",,123,,1810
"30","54135",,41,,992
"30","54136",,37,,1206
"30","54137",,71,,2472
"30","54138",,7,,414
"30","5414",,465,,10910
"30","5415",,695,,19913
"30","54151",,695,,19913
"30","5416",,1848,,67444
"30","5417",,84,,2148
"30","5418",,264,,11397
"30","5419",,3409,,91267
"30","54191",,54,,1789
"30","54192",,417,,7617
"30","54193",,47,,689
"30","54194",,114,,5067
"30","54199",,2777,,76105
"30","56",,4074,,69102
"30","561",,3965,,64752
"30","5611",,418,,6026
"30","56111",,418,,6026
"30","5612",,89,,1563
"30","56121",,89,,1563
"30","5613",,54,,1524
"30","5614",,687,,11490
"30","56141",,162,,2432
"30","56142",,38,,273
"30","56143",,54,,1387
"30","56144",,22,,283
"30","56145",,5,,30
"30","56149",,406,,7085
"30","5615",,66,,3040
"30","5616",,89,,1649
"30","5617",,2311,,34274
"30","56171",,24,,700
"30","56172",,1466,,15359
"30","56173",,517,,10765
"30","56174",,68,,1913
"30","56179",,236,,5537
"30","5619",,251,,5186
"30","562",,109,,4350
"30","61",,1521,,15278
"30","611",,1521,,15278
"30","62",,5499,,143850
"30","621",,2596,,105048
"30","6211",,512,,36512
"30","62111",,512,,36512
"30","621111",,415,,31844
"30","621112",,97,,4668
"30","6212",,51,,2810
"30","62121",,51,,2810
"30","6213",,1326,,46199
"30","62131",,95,,4773
"30","62132",,48,,5675
"30","62133",,367,,12347
"30","62134",,178,,4612
"30","62139",,638,,18792
"30","621391",,4,,242
"30","621399",,634,,18550
"30","6214",,27,,2405
"30","6215",,56,,3482
"30","62151",,56,,3482
"30","6216",,380,,4610
"30","62161",,380,,4610
"30","6219",,244,,9030
"30","623",,74,,2341
"30","624",,2829,,36461
"30","6241",,324,,7612
"30","6242",,17,,51
"30","6243",,35,,468
"30","62431",,35,,468
"30","6244",,2453,,28330
"30","62441",,2453,,28330
"30","71",,3875,,79779
"30","711",,3094,,50496
"30","7111",,71,,965
"30","7112",,418,,6036
"30","71121",,418,,6036
"30","7113",,119,,3133
"30","7114",,65,,1328
"30","71141",,65,,1328
"30","7115",,2421,,39034
"30","71151",,2421,,39034
"30","712",,27,,183
"30","7121",,27,,183
"30","713",,754,,29100
"30","7131",,15,,1228
"30","7132",,67,,7258
"30","7139",,672,,20614
"30","72",,1306,,73819
"30","721",,516,,29184
"30","7211",,341,,23648
"30","7212",,98,,3794
"30","72121",,98,,3794
"30","7213",,77,,1742
"30","72131",,77,,1742
"30","722",,790,,44635
"30","7221",,98,,13939
"30","72211",,98,,13939
"30","7222",,129,,5589
"30","72221",,129,,5589
"30","7223",,409,,8678
"30","7224",,154,,16429
"30","72241",,154,,16429
"30","81",,11021,,244952
"30","811",,3278,,113841
"30","8111",,1565,,68462
"30","81111",,831,,40024
"30","81112",,445,,17865
"30","81119",,289,,10573
"30","8112",,182,,5432
"30","81121",,182,,5432
"30","8113",,276,,13300
"30","81131",,276,,13300
"30","8114",,1255,,26647
"30","81141",,175,,4613
"30","81142",,126,,2229
"30","81143",,24,,461
"30","81149",,930,,19344
"30","812",,7031,,121308
"30","8121",,2772,,54890
"30","81211",,2368,,48880
"30","812111",,232,,4562
"30","812112",,1922,,40182
