Year,ST,CO,VMT
2017,27,143,31083720.11
2017,27,145,1115134463
2017,27,147,310574980.7
2017,27,149,23730095.4
2017,27,151,48863720.19
2017,27,153,159106966.8
2017,27,155,0
2017,27,157,60466389.47
2017,27,159,90110126.9
2017,27,161,39910464.37
2017,27,163,1142811496
2017,27,165,83400934.15
2017,27,167,84672762.05
2017,27,169,384369554.3
2017,27,171,802575920.4
2017,27,173,33970633.95
2017,28,1,181324583.6
2017,28,3,218289649.4
2017,28,5,3662354.52
2017,28,7,11907493.19
2017,28,9,108776537.5
2017,28,11,179152681
2017,28,13,0
2017,28,15,135771443.3
2017,28,17,23584888.91
2017,28,19,409065.72
2017,28,21,43283085.54
2017,28,23,119000952.2
2017,28,25,89848443.07
2017,28,27,121194587.2
2017,28,29,223737565
2017,28,31,279105677.1
2017,28,33,991507319.7
2017,28,35,570690869.6
2017,28,37,79853650.63
2017,28,39,100722157.7
2017,28,41,56223635.67
2017,28,43,158049733
2017,28,45,437614755.6
2017,28,47,1427898649
2017,28,49,1860878608
2017,28,51,152938938.7
2017,28,53,50332036.72
2017,28,55,5487338.825
2017,28,57,154058472.9
2017,28,59,1131229863
2017,28,61,88005569.75
2017,28,63,42099835.48
2017,28,65,23215106.68
2017,28,67,479527710
2017,28,69,47787287.74
2017,28,71,271058891.1
2017,28,73,283839606.3
2017,28,75,567033256.4
2017,28,77,28371865.01
2017,28,79,75482096.73
2017,28,81,591245824.5
2017,28,83,113728116.2
2017,28,85,293797229.3
2017,28,87,303542634.4
2017,28,89,782125494.5
2017,28,91,97605968.02
2017,28,93,458894628.3
2017,28,95,212453536.7
2017,28,97,129947069.3
2017,28,99,29664089.47
2017,28,101,177458324.7
2017,28,103,73676279.67
2017,28,105,243755031.5
2017,28,107,340936368.3
2017,28,109,308367313.2
2017,28,111,73600219.87
2017,28,113,281470572.3
2017,28,115,111581253
2017,28,117,128039951.3
2017,28,119,25342454.43
2017,28,121,1259276195
2017,28,123,199135918.9
2017,28,125,30941881.11
2017,28,127,216960863.3
2017,28,129,0
2017,28,131,113070768
2017,28,133,104833349.4
2017,28,135,0
2017,28,137,146152526.2
2017,28,139,102859837.9
2017,28,141,78496284.98
2017,28,143,126616478.3
2017,28,145,242840647
2017,28,147,39041200.81
2017,28,149,363216210.7
2017,28,151,208249617.8
2017,28,153,113032609.4
2017,28,155,46874367.63
2017,28,157,54657168.46
2017,28,159,81820109.66
2017,28,161,143055235.5
2017,28,163,203219858.6
2017,29,1,69984532.43
2017,29,3,130697821.8
2017,29,5,129862273.6
2017,29,7,63649654.84
2017,29,9,126254003
2017,29,11,93373272.16
2017,29,13,148453772.7
2017,29,15,53266841.12
2017,29,17,39572967.12
2017,29,19,739079700.9
2017,29,21,484663157.5
2017,29,23,92530955.82
2017,29,25,130712.34
2017,29,27,512933275.8
2017,29,29,191501969.8
2017,29,31,388604047.8
2017,29,33,57366446.66
2017,29,35,1677556.425
2017,29,37,408469165.8
2017,29,39,16652477.13
2017,29,41,24187576.91
2017,29,43,260863919.2
2017,29,45,18817498.35
2017,29,47,1602804260
2017,29,49,179071737.5
2017,29,51,293611449.8
2017,29,53,308971094.8
2017,29,55,280026427.6
2017,29,57,0
2017,29,59,34723546.46
2017,29,61,158877005.1
2017,29,63,32292814
2017,29,65,0
2017,29,67,0
2017,29,69,106280612.8
2017,29,71,785618789.8
2017,29,73,23326142.24
2017,29,75,17587330.46
2017,29,77,1742910959
2017,29,79,51768232.51
2017,29,81,152339262.7
2017,29,83,89572056.31
2017,29,85,40941911.67
2017,29,87,173421338.2
2017,29,89,0
2017,29,91,78951937.47
2017,29,93,0
2017,29,95,4320432261
2017,29,97,672046551.2
2017,29,99,1314680694
2017,29,101,101993844.7
2017,29,103,17796453.19
2017,29,105,411706052.3
2017,29,107,442944057.9
2017,29,109,340607558.4
2017,29,111,20014635.94
2017,29,113,67461988.96
2017,29,115,0
2017,29,117,58012265.61
2017,29,119,89524303.73
2017,29,121,44097256
2017,29,123,19046466.14
2017,29,125,52932746.4
2017,29,127,87693708.28
2017,29,129,19198650.7
2017,29,131,0
2017,29,133,98810665.12
2017,29,135,46918326.77
2017,29,137,37096374.23
2017,29,139,258217513
2017,29,141,78097449.48
2017,29,143,267153408.3
2017,29,145,417835499.1
2017,29,147,61429707.32
2017,29,149,37203777.31
2017,29,151,69220357.11
2017,29,153,0
2017,29,155,232797476
2017,29,157,114336628.5
2017,29,159,94730411.88
2017,29,161,425144555.8
2017,29,163,48844270.44
2017,29,165,993145507.2
2017,29,167,37857668.97
2017,29,169,248666441.9
2017,29,171,0
2017,29,173,49730660.53
2017,29,175,69080587.66
2017,29,177,56930870.62
2017,29,179,4266277.315
2017,29,181,0
2017,29,183,2370083715
2017,29,185,11611216.48
2017,29,186,199925288.7
2017,29,187,206646118.8
2017,29,189,7879585083
2017,29,195,273684392
2017,29,197,27387310.36
2017,29,199,0
2017,29,201,207115412.4
2017,29,203,0
2017,29,205,0
2017,29,207,22768125.86
2017,29,209,107476564.8
2017,29,211,20250265.7
2017,29,213,118902363.1
2017,29,215,80191179.63
2017,29,217,193369828.8
2017,29,219,270762808.6
2017,29,221,81847547.44
2017,29,223,30745546.88
2017,29,225,238443921.2
2017,29,227,0
2017,29,229,0
2017,29,510,1737474878
2017,30,1,131240618.7
2017,30,3,205506166.8
2017,30,5,40262171.07
2017,30,7,117178352.1
2017,30,9,63272150.31
2017,30,11,27813852.64
2017,30,13,363912763.6
2017,30,15,57318261.55
2017,30,17,110040086.9
2017,30,19,0
2017,30,21,114230707
2017,30,23,46963122.12
2017,30,25,0
2017,30,27,79513364.41
2017,30,29,512278605.6
2017,30,31,601756197
2017,30,33,23160717.67
2017,30,35,54669188.64
2017,30,37,24688690.16
2017,30,39,102376929.7
2017,30,41,65252872.08
2017,30,43,217307149.3
2017,30,45,55656835.57
2017,30,47,218290020.3
2017,30,49,267841312.8
2017,30,51,11851214.57
2017,30,53,93728796.4
2017,30,55,10517923.22
2017,30,57,31137093.69
2017,30,59,0
2017,30,61,199422588.8
2017,30,63,651725834
2017,30,65,34019189.9
2017,30,67,215013396.3
2017,30,69,9400210.73
2017,30,71,44338936.74
2017,30,73,42112437.1
2017,30,75,50922589.56
2017,30,77,165275608.8
2017,30,79,45821275.83
2017,30,81,165142711.9
2017,30,83,83005442.78
2017,30,85,67011651.96
2017,30,87,99878494.52
2017,30,89,0
2017,30,91,16902115.96
2017,30,93,192920182.8
2017,30,95,160230941.6
2017,30,97,141691018.1
2017,30,99,32219919.85
2017,30,101,66737335.11
2017,30,103,47283509.27
2017,30,105,50938331.28
2017,30,107,26890164.66
2017,30,109,20324516.92
2017,30,111,797807926.5
2017,31,1,63468838.95
2017,31,3,46937394
2017,31,5,0
2017,31,7,0
2017,31,9,8825035.7
2017,31,11,0
2017,31,13,41536981.75
2017,31,15,6782703.75
2017,31,17,21945208.9
2017,31,19,313476023.3
2017,31,21,21852520.8
2017,31,23,44089598.3
2017,31,25,285503857.8
2017,31,27,56677455.5
2017,31,29,13814092.95
2017,31,31,74403790
2017,31,33,141895308.6
2017,31,35,0
2017,31,37,18242856.95
2017,31,39,64021689.85
2017,31,41,56228801.15
2017,31,43,99331979.65
2017,31,45,66277389.85
2017,31,47,310498787.7
2017,31,49,108429601
2017,31,51,16060642.4
2017,31,53,157376816.4
2017,31,55,2763612611
2017,31,57,18264494.15
2017,31,59,0
2017,31,61,0
2017,31,63,17832002
2017,31,65,31170463.45
2017,31,67,77155287.75
2017,31,69,26357358.1
2017,31,71,0
2017,31,73,0
2017,31,75,9211523.25
2017,31,77,13570630.65
2017,31,79,324794483.5
2017,31,81,214301960.9
2017,31,83,35053767.8
2017,31,85,6891930
2017,31,87,30435952.05
2017,31,89,93673939.45
2017,31,91,7144141.35
2017,31,93,34169529.75
2017,31,95,21207043.85
2017,31,97,13929947.6
2017,31,99,30800919.2
2017,31,101,265821838.7
2017,31,103,0
2017,31,105,111323689.7
2017,31,107,0
2017,31,109,1079311482
2017,31,111,445265792.2
2017,31,113,13940828.25
2017,31,115,0
2017,31,117,97406476.9
2017,31,119,0
2017,31,121,80059837.3
2017,31,123,92379897.65
2017,31,125,0
2017,31,127,54293399.6
2017,31,129,0
2017,31,131,41909365.7
2017,31,133,0
2017,31,135,0
2017,31,137,67217421.8
2017,31,139,63629314.85
2017,31,141,75518967.2
2017,31,143,32588554.15
2017,31,145,72613676.7
2017,31,147,37134183.85
2017,31,149,19449192.9
2017,31,151,0
2017,31,153,858753377.7
2017,31,155,67162292.2
2017,31,157,53445267.35
2017,31,159,265229082.3
2017,31,161,40757016.9
2017,31,163,12701832.1
2017,31,165,6699334.1
2017,31,167,37645662
2017,31,169,4013897.7
2017,31,171,21284964.05
2017,31,173,32365677.85
2017,31,175,0
2017,31,177,77854448.9
2017,31,179,0
2017,31,181,0
2017,31,183,11063171.9
2017,31,185,270110574.1
2017,32,1,259009745.1
2017,32,3,8219008863
2017,32,5,317291069
2017,32,7,499158943.8
2017,32,9,86130546.5
2017,32,11,84864686.35
2017,32,13,256131413.5
2017,32,15,95424267.75
2017,32,17,71865689.5
2017,32,19,262975601.5
2017,32,21,101507470.9
2017,32,23,268064953.5
2017,32,27,231705540.5
2017,32,29,43686120
2017,32,31,2444783870
2017,32,33,135004853.2
2017,32,510,214746107.5
2017,33,1,278408165.8
2017,33,3,278641112.4
2017,33,5,261733930.3
2017,33,7,82533416.39
2017,33,9,400707802.2
2017,33,11,1758692483
2017,33,13,1352407205
2017,33,15,1957347626
2017,33,17,497178661.4
2017,33,19,83713942.82
2017,34,1,1268667281
2017,34,3,4999802768
2017,34,5,3057091336
2017,34,7,2600890465
2017,34,9,340501397.1
2017,34,11,284940035
2017,34,13,3275139317
2017,34,15,1831298210
2017,34,17,1488725137
2017,34,19,1252477494
2017,34,21,2352657531
2017,34,23,5995539711
2017,34,25,3826730624
2017,34,27,3375565662
2017,34,29,2468705222
2017,34,31,1900950025
2017,34,33,301299809.5
2017,34,35,2109025376
2017,34,37,401597239.7
2017,34,39,2760758202
2017,34,41,939857991
2017,35,1,3967118525
2017,35,3,15417768.63
2017,35,5,300860261.1
2017,35,6,558977948
2017,35,7,180318261
2017,35,9,142588195.7
2017,35,11,59198672.2
2017,35,13,1200435777
2017,35,15,372682765.6
2017,35,17,171098554.1
2017,35,19,468989218.3
2017,35,21,0
2017,35,23,147160812.4
2017,35,25,268882670.3
2017,35,27,203480962.5
2017,35,28,19316474.52
2017,35,29,353612868.7
2017,35,31,915254860.5
2017,35,33,86117214.51
2017,35,35,421869630.2
2017,35,37,396340247.9
2017,35,39,169834344.1
2017,35,41,89533995.21
2017,35,43,834698525
2017,35,45,896130207.7
2017,35,47,216132824.3
2017,35,49,1083466169
2017,35,51,157676579.2
2017,35,53,279026658.6
2017,35,55,109426335.3
2017,35,57,397182048.9
2017,35,59,93060052.89
2017,35,61,289201185.8
2017,36,1,2201604533
2017,36,3,119455225.4
2017,36,5,2405774349
2017,36,7,981006550.7
2017,36,9,369721453.9
2017,36,11,328527630.5
2017,36,13,739012919.5
2017,36,15,460566402.4
2017,36,17,214417045.4
2017,36,19,340787622.8
2017,36,21,296754909.8
2017,36,23,312972345.2
2017,36,25,143615885.7
2017,36,27,1315364279
2017,36,29,4377198099
2017,36,31,266845087
2017,36,33,178789895.5
2017,36,35,158088679.6
2017,36,37,565453707.6
2017,36,39,358594658.8
2017,36,41,41146194.5
2017,36,43,351516188.3
2017,36,45,506618729.8
2017,36,47,2934105859
2017,36,49,110673471.4
2017,36,51,278281832.7
2017,36,53,371805870.3
2017,36,55,3012362162
2017,36,57,413940488.5
2017,36,59,5535406858
2017,36,61,2301659055
2017,36,63,548972523.2
2017,36,65,967664037.8
2017,36,67,2422775067
2017,36,69,771304228.6
2017,36,71,2267948028
2017,36,73,86461802.25
2017,36,75,372779818.1
2017,36,77,206101473.1
2017,36,79,674384650.7
2017,36,81,5293644961
2017,36,83,540874421.5
2017,36,85,1421103501
2017,36,87,1804680826
2017,36,89,363657336.6
2017,36,91,1355818817
2017,36,93,626729706.9
2017,36,95,94001997.8
2017,36,97,41010378
2017,36,99,223901888
2017,36,101,584366803.1
2017,36,103,7155151995
2017,36,105,227734869.8
2017,36,107,171978250.9
2017,36,109,211697167.6
2017,36,111,1190041985
2017,36,113,471899506.4
2017,36,115,134306542.5
2017,36,117,245044093.2
2017,36,119,5654620369
2017,36,121,7368098.05
2017,36,123,31757211.9
2017,37,1,863850208.5
2017,37,3,0
2017,37,5,0
2017,37,7,192112603.5
2017,37,9,0
2017,37,11,60638428.2
2017,37,13,112063979
2017,37,15,96326566
2017,37,17,68067061.5
2017,37,19,640015126.5
2017,37,21,1871536551
2017,37,23,574856677
2017,37,25,910457533
2017,37,27,306438378
2017,37,29,47007182
2017,37,31,396315138.5
2017,37,33,30915437.95
2017,37,35,993982563.5
2017,37,37,321908757
2017,37,39,143795071.5
2017,37,41,10169995
2017,37,43,0
2017,37,45,443971880.7
2017,37,47,151021816
2017,37,49,489330607
2017,37,51,1777462702
2017,37,53,0
2017,37,55,256682746
2017,37,57,1067817486
2017,37,59,254901035
2017,37,61,375347713.5
2017,37,63,2079017772
2017,37,65,105871403.6
2017,37,67,1991810793
2017,37,69,209712940
2017,37,71,1368314920
2017,37,73,54889393.5
2017,37,75,6105647
2017,37,77,349872867
2017,37,79,358795
2017,37,81,3570217860
2017,37,83,460874915
2017,37,85,489985928
2017,37,87,766713090.7
2017,37,89,608861829
2017,37,91,15775300
2017,37,93,96346750.5
2017,37,95,0
2017,37,97,1281054845
2017,37,99,304800564.6
2017,37,101,1283168085
2017,37,103,72586637.5
2017,37,105,332496667.5
2017,37,107,288722162.4
2017,37,109,369593707.5
2017,37,111,428589643
2017,37,113,141663727
2017,37,115,101870728.4
2017,37,117,144793565.5
2017,37,119,7100403151
2017,37,121,29670302.5
2017,37,123,110126668.5
2017,37,125,267981029
2017,37,127,774927302.5
2017,37,129,1110590720
2017,37,131,197094817
2017,37,133,743163141
2017,37,135,1070251942
2017,37,137,0
2017,37,139,116991588.5
2017,37,141,469817196
2017,37,143,83235622
2017,37,145,101567272.5
2017,37,147,509833642.5
2017,37,149,194697205
2017,37,151,790885723
2017,37,153,246131472
2017,37,155,844167656.5
2017,37,157,293956728.5
2017,37,159,840146488
2017,37,161,100134428.5
2017,37,163,297087151
2017,37,165,187025890.5
2017,37,167,138686276
2017,37,169,21257600
2017,37,171,415553266.5
2017,37,173,23074606.5
2017,37,175,81324701
2017,37,177,32261510.5
2017,37,179,423313130
2017,37,181,266058355
2017,37,183,5532375565
2017,37,185,133569268
2017,37,187,28835730
2017,37,189,265285796
2017,37,191,403036527.4
2017,37,193,175524120
2017,37,195,540702532
2017,37,197,166260055
2017,37,199,81676050
2017,38,1,14952084.11
2017,38,3,170825864.1
2017,38,5,51805495.36
2017,38,7,54094354.88
2017,38,9,38128177.04
2017,38,11,22200217.25
2017,38,13,20041298.82
2017,38,15,445459484.2
2017,38,17,818240241.8
2017,38,19,23401506.71
2017,38,21,14109001.27
2017,38,23,17483352.54
2017,38,25,27669363.38
2017,38,27,11146440.45
2017,38,29,39308227.51
2017,38,31,30612989.83
2017,38,33,27158233.8
2017,38,35,350517312.8
2017,38,37,8569530.225
2017,38,39,13853091.38
2017,38,41,15856159.91
2017,38,43,101678884
2017,38,45,35827671.46
2017,38,47,6468224.495
2017,38,49,78538957.13
2017,38,51,7462591.075
2017,38,53,261898119.7
2017,38,55,125578812.5
2017,38,57,54155752.99
2017,38,59,317334744.5
2017,38,61,142749872.5
2017,38,63,41335309.4
2017,38,65,8133724.24
2017,38,67,53776791.38
2017,38,69,35513595.9
2017,38,71,81171699.57
2017,38,73,0
2017,38,75,15404199.76
2017,38,77,159691569.8
2017,38,79,48750363.97
2017,38,81,22110944.45
2017,38,83,9742489.115
2017,38,85,6146013.08
2017,38,87,17323927.48
2017,38,89,228951587.4
2017,38,91,10302083.03
2017,38,93,234599324.4
2017,38,95,15076794.03
2017,38,97,143263963.3
2017,38,99,69260903.14
2017,38,101,378400731.9
2017,38,103,46295078.32
2017,38,105,230785517.1
2017,39,1,85267897.11
2017,39,3,512337638.9
2017,39,5,479433126.1
2017,39,7,386360366.5
2017,39,9,298656662.7
2017,39,11,297309011.9
2017,39,13,603633357.3
2017,39,15,189448841.2
2017,39,17,1221412108
2017,39,19,0
2017,39,21,75623929.52
2017,39,23,853844106.5
2017,39,25,829491121.5
2017,39,27,267612517.7
2017,39,29,147932964.1
2017,39,31,88704384.15
2017,39,33,65679364.73
2017,39,35,6547908412
2017,39,37,86606236.4
2017,39,39,89212129.45
2017,39,41,1157120174
2017,39,43,774613000.3
2017,39,45,394303291.4
2017,39,47,262404013.3
2017,39,49,7509791888
2017,39,51,265824044.7
2017,39,53,96678120.5
2017,39,55,197857002.7
2017,39,57,895135415.5
2017,39,59,605963416.9
2017,39,61,4937904578
2017,39,63,604641801.9
2017,39,65,0
2017,39,67,80854582.1
2017,39,69,112938538
2017,39,71,2217101.25
2017,39,73,121085508.8
2017,39,75,0
2017,39,77,190746561.1
2017,39,79,200233568.8
2017,39,81,274427156.8
2017,39,83,90876080.13
2017,39,85,1277087231
2017,39,87,211710278.4
2017,39,89,948708611
2017,39,91,89971225.79
2017,39,93,1184109320
2017,39,95,1984357881
2017,39,97,562964978.8
2017,39,99,981996209.1
2017,39,101,198067183.9
2017,39,103,931645410.7
2017,39,105,107733578.9
2017,39,107,59821530.1
2017,39,109,452093907.4
2017,39,111,51742870.85
2017,39,113,2842003968
2017,39,115,0
2017,39,117,409154221.6
2017,39,119,477303566.8
2017,39,121,122467844.1
2017,39,123,169414513.8
2017,39,125,5938720.09
2017,39,127,0
2017,39,129,316034845.9
2017,39,131,185174638.2
2017,39,133,975413131.2
2017,39,135,227731281.8
2017,39,137,6267633.27
2017,39,139,697971457.7
2017,39,141,293457426.8
2017,39,143,674096182.1
2017,39,145,259822497.9
2017,39,147,86112974.67
2017,39,149,323966087.9
2017,39,151,1357347333
2017,39,153,3279428183
2017,39,155,962872278.3
2017,39,157,494268990.9
2017,39,159,237567612.1
2017,39,161,136033321.7
2017,39,163,11051988.3
2017,39,165,1291739769
2017,39,167,328508632.6
2017,39,169,449898363.4
2017,39,171,257503059.8
2017,39,173,1210860051
2017,39,175,221714507.9
2017,40,1,73342735
2017,40,3,0
2017,40,5,344885580
2017,40,7,40733635
2017,40,9,239729080
2017,40,11,92806360
2017,40,13,391628575
2017,40,15,190194930
2017,40,17,933052055
2017,40,19,373222501
2017,40,21,78612240
2017,40,23,145785015
2017,40,25,60716436
2017,40,27,929681645
2017,40,29,37815825
2017,40,31,574890987
2017,40,33,72148820
2017,40,35,214564520
2017,40,37,579378735
2017,40,39,311159215
2017,40,41,119656125
2017,40,43,62054161
2017,40,45,30008840
2017,40,47,229763120
2017,40,49,352452030
2017,40,51,386605445
2017,40,53,0
2017,40,55,0
2017,40,57,11348945
2017,40,59,21011225
2017,40,61,0
2017,40,63,11375955
2017,40,65,71024985
2017,40,67,26684785
2017,40,69,0
2017,40,71,277567535
2017,40,73,125848350
2017,40,75,41227480
2017,40,77,0
2017,40,79,231605713
2017,40,81,353586450
2017,40,83,252150030
2017,40,85,306236825
2017,40,87,507074060
2017,40,89,232958330
2017,40,91,376824905
2017,40,93,72986276
2017,40,95,61114140
2017,40,97,383277010
2017,40,99,175912115
2017,40,101,443499090
2017,40,103,308779050
2017,40,105,89424635
2017,40,107,119283095
2017,40,109,5315900552
2017,40,111,303590575
2017,40,113,102396735
2017,40,115,283744430
2017,40,117,143319440
2017,40,119,281034670
2017,40,121,453546445
2017,40,123,140502735
2017,40,125,373129645
2017,40,127,83401040
2017,40,129,0
2017,40,131,669299405
2017,40,133,203261930
2017,40,135,346642690
2017,40,137,205579680
2017,40,139,187806990.5
2017,40,141,9642570
2017,40,143,3880509728
2017,40,145,490914415
2017,40,147,248383230
2017,40,149,130918200
2017,40,151,15174510
2017,40,153,159746630
2017,41,1,249607184.5
2017,41,3,189158695
2017,41,5,1639675265
2017,41,7,324218915
2017,41,9,239985310
2017,41,11,283006947.5
2017,41,13,82407145
2017,41,15,129121670
2017,41,17,788873040
2017,41,19,1116086196
2017,41,21,158182605
2017,41,23,55292682
2017,41,25,68796806
2017,41,27,270811750
2017,41,29,928391333.5
2017,41,31,181582755
2017,41,33,480671055
2017,41,35,434261633.5
2017,41,37,40383344.5
2017,41,39,1624871814
2017,41,41,327143295
2017,41,43,1041096289
2017,41,45,284481803
2017,41,47,2023560256
2017,41,49,178438645
2017,41,51,3652699613
2017,41,53,305822550
2017,41,55,120094490
2017,41,57,162425730
2017,41,59,591425852
2017,41,61,225807615
2017,41,63,34403148
2017,41,65,339082262.5
2017,41,67,1955309745
2017,41,69,12634329
2017,41,71,329818745
2017,42,1,356009534.3
2017,42,3,4924815353
2017,42,5,192932906.3
2017,42,7,555203864.1
2017,42,9,613240167.2
2017,42,11,1880947297
2017,42,13,552263231.4
2017,42,15,143687259.6
2017,42,17,2822836255
2017,42,19,883979889.2
2017,42,21,285645117.1
2017,42,23,0
2017,42,25,415964263.1
2017,42,27,894942839.4
2017,42,29,2374309417
2017,42,31,323453643.6
2017,42,33,508270665.4
2017,42,35,238374016.4
2017,42,37,357407836.8
2017,42,39,264066377.4
2017,42,41,1778317016
2017,42,43,1669743585
2017,42,45,2251455990
2017,42,47,71360791.21
2017,42,49,1137396294
2017,42,51,463903530.2
2017,42,53,7861666.745
2017,42,55,727893205.8
2017,42,57,304908714.5
2017,42,59,266290137.3
2017,42,61,150429589.3
2017,42,63,304667190
2017,42,65,292735407.8
2017,42,67,8251279.425
2017,42,69,1044714093
2017,42,71,1767509212
2017,42,73,340605155.7
2017,42,75,653285783.7
2017,42,77,1869128540
2017,42,79,1537035563
2017,42,81,435122406.8
2017,42,83,121414036.9
2017,42,85,631843457.2
2017,42,87,174214712.8
2017,42,89,734363601.6
2017,42,91,4258271947
2017,42,93,204037992.6
2017,42,95,1042567513
2017,42,97,296515846.8
2017,42,99,141895435.9
2017,42,101,3579935252
2017,42,103,267570520.8
2017,42,105,44426284.89
2017,42,107,640833349.6
2017,42,109,217760019.8
2017,42,111,493518446.5
2017,42,113,0
2017,42,115,244981361.7
2017,42,117,70979681.2
