YEAR,True_GDP,True_Fips
2001,391942.0,21005
2001,331862.0,21007
2001,1213773.0,21009
2001,147297.0,21011
2001,798175.0,21013
2001,6012379.0,21015
2001,514163.0,21017
2001,3098154.0,21019
2001,1198791.0,21021
2001,116175.0,21023
2001,306879.0,21025
2001,252332.0,21027
2001,986722.0,21029
2001,280611.0,21031
2001,330522.0,21033
2001,1129636.0,21035
2001,2456093.0,21037
2001,83312.0,21039
2001,786934.0,21041
2001,418082.0,21043
2001,248029.0,21045
2001,3772010.0,21047
2001,1144358.0,21049
2001,330287.0,21051
2001,314411.0,21053
2001,156361.0,21055
2001,118930.0,21057
2001,3351608.0,21059
2001,124474.0,21061
2001,55926.0,21063
2001,193665.0,21065
2001,13327539.0,21067
2001,258763.0,21069
2001,1003313.0,21071
2001,2564935.0,21073
2001,222811.0,21075
2001,222089.0,21077
2001,198127.0,21079
2001,403077.0,21081
2001,1108158.0,21083
2001,509924.0,21085
2001,157393.0,21087
2001,1729808.0,21089
2001,628575.0,21091
2001,3637604.0,21093
2001,1076468.0,21095
2001,450698.0,21097
2001,303962.0,21099
2001,1853038.0,21101
2001,279050.0,21103
2001,129139.0,21105
2001,1495003.0,21107
2001,180012.0,21109
2001,40308938.0,21111
2001,1340489.0,21113
2001,468451.0,21115
2001,5241290.0,21117
2001,826524.0,21119
2001,548260.0,21121
2001,174221.0,21123
2001,1587651.0,21125
2001,414133.0,21127
2001,122897.0,21129
2001,433155.0,21131
2001,901869.0,21133
2001,147267.0,21135
2001,305764.0,21137
2001,276422.0,21139
2001,805997.0,21141
2001,198344.0,21143
2001,3425273.0,21145
2001,243725.0,21147
2001,241700.0,21149
2001,1906803.0,21151
2001,196789.0,21153
2001,384847.0,21155
2001,1065805.0,21157
2001,636802.0,21159
2001,711204.0,21161
2001,379864.0,21163
2001,66348.0,21165
2001,613265.0,21167
2001,149368.0,21169
2001,197946.0,21171
2001,665673.0,21173
2001,219711.0,21175
2001,1201782.0,21177
2001,1041631.0,21179
2001,84939.0,21181
2001,549701.0,21183
2001,1060774.0,21185
2001,134926.0,21187
2001,50467.0,21189
2001,317015.0,21191
2001,1466265.0,21193
2001,2973022.0,21195
2001,207680.0,21197
2001,1622045.0,21199
2001,24684.0,21201
2001,231594.0,21203
2001,561296.0,21205
