,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
24408,15,2015,492,,8,,707000,H,Z
24409,15,2015,492,,257,,5473000,G,-
24410,15,2015,492,,241,,4109000,G,S
26442,16,2015,492,,628,,11683000,G,-
26443,16,2015,492,D,0,D,0,D,Z
26444,16,2015,492,,621,,11223000,G,S
26445,16,2015,492,,5,,330000,H,P
28630,17,2015,492,,195,,20002000,G,Z
28631,17,2015,492,,7819,,150291000,G,S
28632,17,2015,492,,8097,,181112000,G,-
28633,17,2015,492,,74,,9592000,G,C
28634,17,2015,492,,9,,1227000,H,P
30868,18,2015,492,,3371,,75179000,G,-
30869,18,2015,492,,4,,899000,J,C
30870,18,2015,492,,39,,5410000,G,Z
30871,18,2015,492,,3315,,67287000,G,S
30872,18,2015,492,,13,,1583000,H,P
33006,19,2015,492,,1251,,26177000,G,-
33007,19,2015,492,D,0,D,0,D,P
33008,19,2015,492,,6,,460000,G,Z
33009,19,2015,492,,1243,,24711000,G,S
35119,20,2015,492,,1083,,23841000,G,S
35120,20,2015,492,,10,,1354000,H,Z
35121,20,2015,492,,1095,,25508000,G,-
35122,20,2015,492,D,0,D,0,D,C
37268,21,2015,492,,2140,,56277000,G,-
37269,21,2015,492,D,0,D,0,D,C
37270,21,2015,492,,21,,2702000,G,Z
37271,21,2015,492,,2113,,53223000,G,S
37272,21,2015,492,,5,,264000,H,P
39468,22,2015,492,,16,,3492000,G,P
39469,22,2015,492,,1810,,35460000,G,S
39470,22,2015,492,,15,,1366000,H,Z
39471,22,2015,492,,1845,,40662000,G,-
39472,22,2015,492,,4,,344000,J,C
41527,23,2015,492,,464,,9670000,G,-
41528,23,2015,492,D,0,D,0,D,C
41529,23,2015,492,,5,,199000,G,Z
41530,23,2015,492,,456,,9203000,G,S
41531,23,2015,492,D,0,D,0,D,P
43659,24,2015,492,,4585,,111889000,G,-
43660,24,2015,492,,17,,1027000,G,C
43661,24,2015,492,,39,,3633000,G,Z
43662,24,2015,492,,4500,,105432000,G,S
43663,24,2015,492,,29,,1797000,H,P
45869,25,2015,492,,6,,916000,J,P
45870,25,2015,492,,4162,,97635000,G,-
45871,25,2015,492,,13,,1782000,H,C
45872,25,2015,492,,33,,3735000,G,Z
45873,25,2015,492,,4110,,91202000,G,S
48127,26,2015,492,,3773,,81301000,G,-
48128,26,2015,492,,7,,1342000,H,C
48129,26,2015,492,,51,,4495000,G,Z
48130,26,2015,492,,3703,,74170000,G,S
48131,26,2015,492,,12,,1294000,H,P
50342,27,2015,492,,8,,562000,G,C
50343,27,2015,492,,10,,2586000,G,P
50344,27,2015,492,,65,,4648000,G,Z
50345,27,2015,492,,3764,,91985000,G,-
50346,27,2015,492,,3681,,84189000,G,S
52510,28,2015,492,,861,,17844000,G,-
52511,28,2015,492,D,0,D,0,D,C
52512,28,2015,492,,6,,1127000,H,Z
52513,28,2015,492,,848,,16449000,G,S
52514,28,2015,492,,6,,235000,H,P
54665,29,2015,492,,7,,793000,H,C
54666,29,2015,492,,16,,1102000,H,P
54667,29,2015,492,,21,,1118000,H,Z
54668,29,2015,492,,3288,,82180000,G,-
54669,29,2015,492,,3244,,79167000,G,S
56774,30,2015,492,,406,,8762000,G,-
56775,30,2015,492,,3,,142000,H,P
56776,30,2015,492,D,0,D,0,D,C
56777,30,2015,492,,402,,8575000,G,S
58781,31,2015,492,,982,,19540000,G,-
58782,31,2015,492,,5,,115000,H,P
58783,31,2015,492,,971,,19175000,G,S
58784,31,2015,492,,6,,250000,H,Z
60901,32,2015,492,,10,,868000,G,P
60902,32,2015,492,,1300,,24992000,G,S
60903,32,2015,492,,10,,1053000,H,Z
60904,32,2015,492,,1331,,28608000,G,-
60905,32,2015,492,,11,,1695000,G,C
62974,33,2015,492,,487,,12060000,G,-
62975,33,2015,492,D,0,D,0,D,Z
62976,33,2015,492,,482,,11721000,G,S
62977,33,2015,492,,3,,304000,J,P
65125,34,2015,492,,86,,12656000,G,P
65126,34,2015,492,,5295,,141675000,G,S
65127,34,2015,492,,71,,9181000,G,Z
65128,34,2015,492,,5498,,168332000,G,-
65129,34,2015,492,,46,,4820000,G,C
67237,35,2015,492,D,0,D,0,D,P
67238,35,2015,492,,601,,16129000,G,-
67239,35,2015,492,,5,,965000,J,Z
67240,35,2015,492,,594,,15093000,G,S
69467,36,2015,492,,236,,23605000,G,Z
69468,36,2015,492,,12488,,257229000,G,S
69469,36,2015,492,,13044,,316699000,G,-
69470,36,2015,492,,43,,4194000,H,P
69471,36,2015,492,,277,,31671000,G,C
71737,37,2015,492,,20,,3984000,G,P
71738,37,2015,492,,4372,,100359000,G,-
71739,37,2015,492,,8,,1025000,G,C
71740,37,2015,492,,58,,4470000,G,Z
71741,37,2015,492,,4286,,90880000,G,S
73760,38,2015,492,D,0,D,0,D,P
73761,38,2015,492,,366,,8223000,G,S
73762,38,2015,492,D,0,D,0,D,Z
73763,38,2015,492,,370,,8394000,G,-
75862,39,2015,492,,23,,2134000,G,P
75863,39,2015,492,,6898,,151450000,G,-
75864,39,2015,492,,13,,2779000,G,C
75865,39,2015,492,,44,,3647000,H,Z
75866,39,2015,492,,6818,,142890000,G,S
78071,40,2015,492,,1467,,33394000,G,-
78072,40,2015,492,,4,,979000,H,C
78073,40,2015,492,,18,,1935000,H,Z
78074,40,2015,492,,1442,,30202000,G,S
78075,40,2015,492,,3,,278000,H,P
80264,41,2015,492,,1816,,41645000,G,-
80265,41,2015,492,,24,,3324000,H,P
80266,41,2015,492,,1782,,37896000,G,S
80267,41,2015,492,D,0,D,0,D,C
80268,41,2015,492,,8,,344000,H,Z
82520,42,2015,492,,20,,2680000,H,P
82521,42,2015,492,,6147,,130797000,G,S
82522,42,2015,492,,6228,,139863000,G,-
82523,42,2015,492,,52,,5447000,G,Z
82524,42,2015,492,,9,,939000,G,C
84575,44,2015,492,,594,,15269000,G,-
84576,44,2015,492,,6,,418000,H,Z
84577,44,2015,492,,586,,14086000,G,S
84578,44,2015,492,D,0,D,0,D,P
86656,45,2015,492,,1832,,42372000,G,-
86657,45,2015,492,,5,,357000,J,C
86658,45,2015,492,,21,,3541000,H,Z
86659,45,2015,492,,1796,,37684000,G,S
86660,45,2015,492,,10,,790000,J,P
88622,46,2015,492,,434,,10976000,G,-
88623,46,2015,492,D,0,D,0,D,Z
88624,46,2015,492,,432,,10857000,G,S
88625,46,2015,492,D,0,D,0,D,P
90706,47,2015,492,,3312,,80029000,G,-
90707,47,2015,492,,13,,2888000,G,P
90708,47,2015,492,,3278,,74067000,G,S
90709,47,2015,492,,8,,1486000,H,C
90710,47,2015,492,,13,,1588000,H,Z
92985,48,2015,492,,15617,,392066000,G,-
92986,48,2015,492,,37,,6616000,G,C
92987,48,2015,492,,89,,15779000,G,Z
92988,48,2015,492,,15432,,358519000,G,S
92989,48,2015,492,,59,,11152000,H,P
95187,49,2015,492,,14,,1606000,J,P
95188,49,2015,492,,863,,17910000,G,S
95189,49,2015,492,,17,,2464000,H,Z
95190,49,2015,492,,895,,22026000,G,-
95191,49,2015,492,D,0,D,0,D,C
97162,50,2015,492,,239,,4937000,G,-
97163,50,2015,492,D,0,D,0,D,P
97164,50,2015,492,D,0,D,0,D,Z
97165,50,2015,492,,237,,4881000,G,S
99262,51,2015,492,,15,,597000,J,P
99263,51,2015,492,,4099,,92291000,G,S
99264,51,2015,492,,49,,4735000,H,Z
99265,51,2015,492,,4178,,99338000,G,-
99266,51,2015,492,,15,,1715000,G,C
101478,53,2015,492,,3326,,78832000,G,-
101479,53,2015,492,,6,,235000,H,C
101480,53,2015,492,,18,,1432000,G,Z
101481,53,2015,492,,3287,,75994000,G,S
101482,53,2015,492,,15,,1171000,G,P
103537,54,2015,492,,7,,740000,H,Z
103538,54,2015,492,,752,,17465000,G,S
103539,54,2015,492,D,0,D,0,D,P
103540,54,2015,492,,760,,18520000,G,-
105646,55,2015,492,,6,,1034000,G,C
105647,55,2015,492,,11,,848000,G,P
105648,55,2015,492,,2033,,43675000,G,-
105649,55,2015,492,,1999,,40161000,G,S
105650,55,2015,492,,17,,1632000,H,Z
107704,56,2015,492,D,0,D,0,D,C
107705,56,2015,492,D,0,D,0,D,Z
107706,56,2015,492,,242,,4887000,G,S
107707,56,2015,492,D,0,D,0,D,P
107708,56,2015,492,,247,,5063000,G,-
1170,01,2016,492,,1810,,40250000,G,-
1171,01,2016,492,D,0,D,0,D,C
1172,01,2016,492,,13,,1908000,G,Z
1173,01,2016,492,,1786,,37070000,G,S
1174,01,2016,492,,7,,740000,G,P
3155,02,2016,492,,210,,4794000,G,-
3156,02,2016,492,D,0,D,0,D,Z
3157,02,2016,492,,205,,4449000,G,S
3158,02,2016,492,,4,,315000,H,P
5220,04,2016,492,,4397,,91164000,G,-
5221,04,2016,492,D,0,D,0,D,C
5222,04,2016,492,,32,,4399000,H,Z
5223,04,2016,492,,4338,,83948000,G,S
5224,04,2016,492,,24,,2398000,G,P
7396,05,2016,492,,1275,,28644000,G,-
7397,05,2016,492,D,0,D,0,D,C
7398,05,2016,492,,15,,2296000,H,Z
7399,05,2016,492,,1255,,24904000,G,S
7400,05,2016,492,,3,,226000,J,P
9659,06,2016,492,,30044,,636007000,G,-
9660,06,2016,492,,151,,21340000,G,C
9661,06,2016,492,,179,,29217000,G,Z
9662,06,2016,492,,29636,,573787000,G,S
9663,06,2016,492,,78,,11663000,G,P
11923,08,2016,492,,3175,,64966000,G,-
11924,08,2016,492,S,0,S,0,S,C
11925,08,2016,492,,38,,3463000,G,Z
11926,08,2016,492,,3117,,58353000,G,S
11927,08,2016,492,,15,,2783000,G,P
14066,09,2016,492,,1949,,62674000,G,-
14067,09,2016,492,,3,,1864000,H,C
14068,09,2016,492,,9,,3783000,G,Z
14069,09,2016,492,,1928,,54801000,G,S
14070,09,2016,492,,9,,2226000,G,P
16134,10,2016,492,,408,,11140000,G,-
16135,10,2016,492,,6,,933000,J,C
16136,10,2016,492,,6,,1396000,G,Z
16137,10,2016,492,,394,,8785000,G,S
16138,10,2016,492,D,0,D,0,D,P
17903,11,2016,492,,533,,8272000,G,-
17904,11,2016,492,D,0,D,0,D,C
17905,11,2016,492,,3,,544000,H,Z
17906,11,2016,492,,526,,7274000,G,S
17907,11,2016,492,,3,,425000,H,P
20053,12,2016,492,,20068,,439010000,G,-
20054,12,2016,492,,352,,30505000,G,C
20055,12,2016,492,,617,,61058000,G,Z
20056,12,2016,492,,18957,,330470000,G,S
20057,12,2016,492,,142,,16977000,G,P
22331,13,2016,492,,6269,,134394000,G,-
22332,13,2016,492,,19,,2392000,G,C
22333,13,2016,492,,66,,6775000,G,Z
22334,13,2016,492,,6153,,120313000,G,S
22335,13,2016,492,,31,,4914000,H,P
24408,15,2016,492,,286,,5827000,G,-
24409,15,2016,492,,3,,34000,J,C
24410,15,2016,492,,7,,950000,H,Z
24411,15,2016,492,,271,,4311000,G,S
24412,15,2016,492,,5,,532000,H,P
26448,16,2016,492,,581,,11332000,G,-
26449,16,2016,492,D,0,D,0,D,Z
26450,16,2016,492,,573,,10796000,G,S
26451,16,2016,492,,7,,470000,J,P
28656,17,2016,492,,8963,,189279000,G,-
28657,17,2016,492,,70,,9012000,G,C
28658,17,2016,492,,219,,22516000,G,Z
28659,17,2016,492,,8661,,157145000,G,S
28660,17,2016,492,,13,,606000,H,P
30884,18,2016,492,,3416,,73616000,G,-
30885,18,2016,492,,3,,951000,J,C
30886,18,2016,492,,30,,3596000,G,Z
30887,18,2016,492,,3371,,67543000,G,S
30888,18,2016,492,,12,,1526000,H,P
33030,19,2016,492,,1252,,26976000,G,-
33031,19,2016,492,,10,,1278000,H,Z
33032,19,2016,492,,1238,,24645000,G,S
33033,19,2016,492,D,0,D,0,D,P
35142,20,2016,492,,1063,,24081000,G,-
35143,20,2016,492,,4,,431000,H,C
35144,20,2016,492,,8,,729000,G,Z
35145,20,2016,492,,1051,,22921000,G,S
37302,21,2016,492,,2208,,57079000,G,-
37303,21,2016,492,D,0,D,0,D,C
37304,21,2016,492,,15,,1963000,G,Z
37305,21,2016,492,,2184,,54576000,G,S
37306,21,2016,492,,7,,332000,G,P
39506,22,2016,492,,2124,,41915000,G,-
39507,22,2016,492,,5,,470000,H,C
39508,22,2016,492,,14,,1427000,H,Z
39509,22,2016,492,,2089,,37764000,G,S
39510,22,2016,492,,16,,2254000,G,P
41578,23,2016,492,,467,,9920000,G,-
41579,23,2016,492,D,0,D,0,D,C
41580,23,2016,492,S,0,S,0,S,Z
41581,23,2016,492,,462,,9610000,G,S
41582,23,2016,492,D,0,D,0,D,P
43718,24,2016,492,,4922,,115775000,G,-
43719,24,2016,492,,14,,1657000,G,C
43720,24,2016,492,,41,,4118000,G,Z
43721,24,2016,492,,4840,,108020000,G,S
43722,24,2016,492,,27,,1980000,G,P
45947,25,2016,492,,4238,,97513000,G,-
45948,25,2016,492,,10,,1678000,H,C
45949,25,2016,492,,31,,2454000,G,Z
45950,25,2016,492,,4192,,92395000,G,S
45951,25,2016,492,,5,,986000,H,P
48214,26,2016,492,,3812,,83708000,G,-
48215,26,2016,492,,6,,1323000,H,C
48216,26,2016,492,,55,,4836000,G,Z
48217,26,2016,492,,3741,,75856000,G,S
48218,26,2016,492,,10,,1693000,H,P
50428,27,2016,492,,4090,,96603000,G,-
50429,27,2016,492,,6,,477000,G,C
50430,27,2016,492,,70,,4974000,G,Z
50431,27,2016,492,,3991,,87650000,G,S
50432,27,2016,492,,23,,3502000,H,P
52587,28,2016,492,,907,,17757000,G,-
52588,28,2016,492,D,0,D,0,D,C
52589,28,2016,492,,6,,372000,G,Z
52590,28,2016,492,,893,,16962000,G,S
52591,28,2016,492,,6,,307000,H,P
54762,29,2016,492,,3287,,81183000,G,-
54763,29,2016,492,S,0,S,0,S,C
54764,29,2016,492,,24,,1882000,H,Z
54765,29,2016,492,,3243,,77778000,G,S
54766,29,2016,492,,15,,1156000,G,P
56869,30,2016,492,,415,,9757000,G,-
56870,30,2016,492,D,0,D,0,D,C
56871,30,2016,492,D,0,D,0,D,Z
56872,30,2016,492,,411,,8667000,G,S
56873,30,2016,492,D,0,D,0,D,P
58882,31,2016,492,,1013,,21294000,G,-
58883,31,2016,492,,8,,815000,H,Z
58884,31,2016,492,,999,,19711000,G,S
58885,31,2016,492,,6,,768000,J,P
61022,32,2016,492,,1956,,32917000,G,-
61023,32,2016,492,,7,,1615000,G,C
61024,32,2016,492,,19,,1879000,H,Z
61025,32,2016,492,,1920,,28516000,G,S
61026,32,2016,492,,10,,907000,G,P
63094,33,2016,492,,464,,12498000,G,-
63095,33,2016,492,D,0,D,0,D,Z
63096,33,2016,492,,460,,12209000,G,S
63097,33,2016,492,D,0,D,0,D,P
65240,34,2016,492,,5587,,172827000,G,-
65241,34,2016,492,,47,,4985000,G,C
65242,34,2016,492,,66,,9380000,G,Z
65243,34,2016,492,,5389,,144501000,G,S
65244,34,2016,492,,85,,13961000,G,P
67349,35,2016,492,,624,,15432000,G,-
67350,35,2016,492,D,0,D,0,D,C
67351,35,2016,492,,6,,1050000,J,Z
67352,35,2016,492,,614,,14199000,G,S
67353,35,2016,492,D,0,D,0,D,P
69577,36,2016,492,,14017,,332914000,G,-
69578,36,2016,492,,284,,30322000,G,C
69579,36,2016,492,,274,,30891000,G,Z
69580,36,2016,492,,13413,,265982000,G,S
69581,36,2016,492,,46,,5719000,G,P
71849,37,2016,492,,4705,,98441000,G,-
71850,37,2016,492,,10,,2007000,H,C
71851,37,2016,492,,59,,6022000,G,Z
71852,37,2016,492,,4622,,89230000,G,S
71853,37,2016,492,,14,,1182000,G,P
73891,38,2016,492,,375,,9020000,G,-
73892,38,2016,492,D,0,D,0,D,Z
73893,38,2016,492,,372,,8913000,G,S
73894,38,2016,492,D,0,D,0,D,P
75983,39,2016,492,,7090,,159311000,G,-
75984,39,2016,492,,13,,2568000,G,C
75985,39,2016,492,,42,,6212000,H,Z
75986,39,2016,492,,7012,,148877000,G,S
75987,39,2016,492,,23,,1654000,G,P
78191,40,2016,492,,1444,,32117000,G,-
78192,40,2016,492,D,0,D,0,D,C
78193,40,2016,492,,18,,2075000,H,Z
78194,40,2016,492,,1421,,29288000,G,S
78195,40,2016,492,,3,,377000,J,P
80364,41,2016,492,,2242,,46443000,G,-
80365,41,2016,492,,3,,131000,H,C
80366,41,2016,492,,11,,660000,G,Z
80367,41,2016,492,,2200,,41039000,G,S
80368,41,2016,492,,28,,4613000,G,P
82610,42,2016,492,,6837,,147114000,G,-
82611,42,2016,492,,12,,823000,H,C
82612,42,2016,492,,60,,6731000,G,Z
82613,42,2016,492,,6747,,137409000,G,S
82614,42,2016,492,,18,,2151000,G,P
84655,44,2016,492,,590,,15257000,G,-
84656,44,2016,492,,6,,617000,H,Z
84657,44,2016,492,,583,,13618000,G,S
84658,44,2016,492,D,0,D,0,D,P
86718,45,2016,492,,2005,,43320000,G,-
86719,45,2016,492,,3,,410000,J,C
86720,45,2016,492,,18,,2627000,H,Z
86721,45,2016,492,,1974,,39270000,G,S
86722,45,2016,492,,10,,1013000,J,P
88705,46,2016,492,,422,,10801000,G,-
88706,46,2016,492,,420,,10639000,G,S
88707,46,2016,492,D,0,D,0,D,P
90788,47,2016,492,,3583,,78781000,G,-
90789,47,2016,492,,5,,750000,J,C
90790,47,2016,492,,9,,355000,G,Z
90791,47,2016,492,,3554,,75107000,G,S
90792,47,2016,492,,15,,2569000,G,P
93064,48,2016,492,,18828,,406423000,G,-
93065,48,2016,492,,36,,5248000,G,C
93066,48,2016,492,,96,,17904000,G,Z
93067,48,2016,492,,18633,,372947000,G,S
93068,48,2016,492,,63,,10324000,G,P
95267,49,2016,492,,911,,23572000,G,-
95268,49,2016,492,,5,,276000,G,C
95269,49,2016,492,,18,,1762000,G,Z
95270,49,2016,492,,869,,18761000,G,S
95271,49,2016,492,,19,,2773000,H,P
97242,50,2016,492,,236,,5128000,G,-
97243,50,2016,492,D,0,D,0,D,C
97244,50,2016,492,D,0,D,0,D,Z
97245,50,2016,492,,234,,4916000,G,S
99342,51,2016,492,,4726,,103596000,G,-
99343,51,2016,492,,10,,906000,H,C
99344,51,2016,492,,45,,4392000,G,Z
99345,51,2016,492,,4659,,97296000,G,S
99346,51,2016,492,,12,,1002000,J,P
101567,53,2016,492,,4287,,90282000,G,-
101568,53,2016,492,,5,,188000,H,C
101569,53,2016,492,,16,,2150000,H,Z
101570,53,2016,492,,4243,,85861000,G,S
101571,53,2016,492,,23,,2083000,H,P
103638,54,2016,492,,804,,17908000,G,-
103639,54,2016,492,,6,,722000,J,Z
103640,54,2016,492,,796,,16882000,G,S
103641,54,2016,492,D,0,D,0,D,P
105738,55,2016,492,,2197,,43384000,G,-
105739,55,2016,492,,6,,1101000,G,C
105740,55,2016,492,,20,,1806000,G,Z
105741,55,2016,492,,2159,,39708000,G,S
105742,55,2016,492,,12,,769000,H,P
107801,56,2016,492,,243,,5306000,G,-
107802,56,2016,492,D,0,D,0,D,C
107803,56,2016,492,D,0,D,0,D,Z
107804,56,2016,492,,238,,4681000,G,S
107805,56,2016,492,D,0,D,0,D,P
1177,01,2017,492,,2132,,43293000,G,-
1178,01,2017,492,,6,,728000,J,C
1179,01,2017,492,,12,,793000,H,Z
1180,01,2017,492,,2106,,40283000,G,S
1181,01,2017,492,,8,,1489000,J,P
3142,02,2017,492,,255,,4643000,G,-
3143,02,2017,492,S,0,S,0,S,C
3144,02,2017,492,S,0,S,0,S,Z
3145,02,2017,492,,252,,4538000,G,S
3146,02,2017,492,S,0,S,0,S,P
5241,04,2017,492,,6116,,106145000,G,-
5242,04,2017,492,,5,,505000,J,C
5243,04,2017,492,,40,,5632000,H,Z
5244,04,2017,492,,6045,,96407000,G,S
5245,04,2017,492,,26,,3601000,H,P
7418,05,2017,492,,1372,,31083000,G,-
7419,05,2017,492,S,0,S,0,S,C
7420,05,2017,492,,17,,3372000,H,Z
7421,05,2017,492,,1350,,26461000,G,S
7422,05,2017,492,,3,,311000,G,P
9691,06,2017,492,,44564,,780426000,G,-
9692,06,2017,492,,162,,22280000,G,C
9693,06,2017,492,,215,,38544000,G,Z
9694,06,2017,492,,44100,,703763000,G,S
9695,06,2017,492,,87,,15839000,G,P
11974,08,2017,492,,4826,,80662000,G,-
11975,08,2017,492,,5,,201000,J,C
11976,08,2017,492,,48,,6641000,G,Z
11977,08,2017,492,,4755,,71043000,G,S
11978,08,2017,492,,18,,2777000,H,P
14140,09,2017,492,,2177,,61969000,G,-
14141,09,2017,492,,11,,3042000,G,Z
14142,09,2017,492,,2159,,57171000,G,S
14143,09,2017,492,,7,,1756000,G,P
16198,10,2017,492,,418,,11069000,G,-
16199,10,2017,492,,6,,266000,H,C
16200,10,2017,492,,6,,1807000,G,Z
16201,10,2017,492,,406,,8996000,G,S
17984,11,2017,492,,644,,8861000,G,-
17985,11,2017,492,,3,,540000,H,Z
17986,11,2017,492,,637,,8045000,G,S
17987,11,2017,492,,4,,276000,H,P
20146,12,2017,492,,25704,,509398000,G,-
20147,12,2017,492,,409,,32720000,G,C
20148,12,2017,492,,769,,76486000,G,Z
20149,12,2017,492,,24358,,382748000,G,S
20150,12,2017,492,,168,,17444000,G,P
22438,13,2017,492,,7714,,153504000,G,-
22439,13,2017,492,,18,,2800000,G,C
22440,13,2017,492,,75,,9356000,G,Z
22441,13,2017,492,,7586,,136004000,G,S
22442,13,2017,492,,35,,5344000,G,P
24536,15,2017,492,,299,,5999000,G,-
24537,15,2017,492,,3,,36000,J,C
24538,15,2017,492,,8,,1367000,G,Z
24539,15,2017,492,,283,,4100000,G,S
24540,15,2017,492,,5,,496000,H,P
26602,16,2017,492,,752,,13952000,G,-
26603,16,2017,492,S,0,S,0,S,Z
26604,16,2017,492,,743,,13393000,G,S
26605,16,2017,492,,8,,555000,H,P
28813,17,2017,492,,11315,,208613000,G,-
28814,17,2017,492,,66,,6439000,G,C
28815,17,2017,492,,235,,24715000,G,Z
28816,17,2017,492,,11003,,176671000,G,S
28817,17,2017,492,,11,,788000,H,P
31063,18,2017,492,,4503,,83486000,G,-
31064,18,2017,492,,7,,2183000,J,C
31065,18,2017,492,,28,,4440000,G,Z
31066,18,2017,492,,4453,,75844000,G,S
31067,18,2017,492,,15,,1019000,H,P
33211,19,2017,492,,1424,,29201000,G,-
33212,19,2017,492,S,0,S,0,S,C
33213,19,2017,492,,9,,1114000,G,Z
33214,19,2017,492,,1407,,25528000,G,S
33215,19,2017,492,,7,,1773000,G,P
35327,20,2017,492,,1377,,26013000,G,-
35328,20,2017,492,,3,,295000,H,C
35329,20,2017,492,,8,,809000,H,Z
35330,20,2017,492,,1364,,24767000,G,S
35331,20,2017,492,S,0,S,0,S,P
37499,21,2017,492,,2633,,61751000,G,-
37500,21,2017,492,,4,,871000,H,C
37501,21,2017,492,,18,,1877000,G,Z
37502,21,2017,492,,2604,,58424000,G,S
37503,21,2017,492,,7,,579000,G,P
39717,22,2017,492,,2287,,44284000,G,-
39718,22,2017,492,,6,,488000,G,C
39719,22,2017,492,,18,,972000,H,Z
39720,22,2017,492,,2248,,40466000,G,S
39721,22,2017,492,,15,,2358000,G,P
41798,23,2017,492,,519,,11620000,G,-
41799,23,2017,492,,5,,400000,H,Z
41800,23,2017,492,,513,,11002000,G,S
41801,23,2017,492,S,0,S,0,S,P
43959,24,2017,492,,5805,,125332000,G,-
43960,24,2017,492,,18,,2482000,G,C
43961,24,2017,492,,36,,3831000,G,Z
43962,24,2017,492,,5727,,117205000,G,S
43963,24,2017,492,,24,,1814000,H,P
46203,25,2017,492,,5196,,109373000,G,-
46204,25,2017,492,,11,,1413000,H,C
46205,25,2017,492,,42,,5557000,G,Z
46206,25,2017,492,,5136,,101928000,G,S
46207,25,2017,492,,7,,475000,G,P
48479,26,2017,492,,5643,,96843000,G,-
48480,26,2017,492,,6,,1206000,H,C
48481,26,2017,492,,54,,4697000,G,Z
48482,26,2017,492,,5569,,90022000,G,S
48483,26,2017,492,,14,,918000,H,P
50716,27,2017,492,,5014,,108848000,G,-
50717,27,2017,492,,8,,597000,G,C
50718,27,2017,492,,62,,4062000,G,Z
50719,27,2017,492,,4924,,100146000,G,S
50720,27,2017,492,,20,,4043000,G,P
52878,28,2017,492,,1042,,21184000,G,-
52879,28,2017,492,,5,,690000,H,C
52880,28,2017,492,,4,,200000,H,Z
52881,28,2017,492,,1022,,19039000,G,S
52882,28,2017,492,,11,,1255000,G,P
55047,29,2017,492,,4064,,88688000,G,-
55048,29,2017,492,,6,,611000,J,C
55049,29,2017,492,,20,,1301000,H,Z
55050,29,2017,492,,4022,,85723000,G,S
55051,29,2017,492,,16,,1053000,H,P
57162,30,2017,492,,533,,11143000,G,-
57163,30,2017,492,S,0,S,0,S,C
57164,30,2017,492,,527,,9982000,G,S
57165,30,2017,492,,4,,214000,H,P
59187,31,2017,492,,1281,,22838000,G,-
59188,31,2017,492,S,0,S,0,S,C
59189,31,2017,492,,9,,705000,H,Z
59190,31,2017,492,,1267,,21585000,G,S
59191,31,2017,492,,4,,175000,H,P
61308,32,2017,492,,3371,,46215000,G,-
61309,32,2017,492,,9,,2051000,G,C
61310,32,2017,492,,18,,1147000,H,Z
61311,32,2017,492,,3332,,41715000,G,S
61312,32,2017,492,,12,,1302000,G,P
63372,33,2017,492,,545,,12212000,G,-
63373,33,2017,492,S,0,S,0,S,Z
63374,33,2017,492,,541,,11767000,G,S
63375,33,2017,492,,3,,423000,J,P
65537,34,2017,492,,6367,,187610000,G,-
65538,34,2017,492,,48,,7116000,G,C
65539,34,2017,492,,66,,9176000,G,Z
65540,34,2017,492,,6171,,159005000,G,S
65541,34,2017,492,,82,,12313000,G,P
67663,35,2017,492,,714,,18675000,G,-
67664,35,2017,492,S,0,S,0,S,C
67665,35,2017,492,,8,,1180000,J,Z
67666,35,2017,492,,703,,16531000,G,S
67667,35,2017,492,S,0,S,0,S,P
69902,36,2017,492,,17257,,391210000,G,-
69903,36,2017,492,,301,,32328000,G,C
69904,36,2017,492,,274,,38331000,G,Z
69905,36,2017,492,,16622,,313837000,G,S
69906,36,2017,492,,60,,6714000,G,P
72185,37,2017,492,,5868,,114766000,G,-
72186,37,2017,492,,12,,1966000,H,C
72187,37,2017,492,,68,,6726000,G,Z
72188,37,2017,492,,5769,,104452000,G,S
72189,37,2017,492,,19,,1622000,G,P
74237,38,2017,492,,436,,10069000,G,-
74238,38,2017,492,S,0,S,0,S,Z
74239,38,2017,492,,434,,9984000,G,S
74240,38,2017,492,S,0,S,0,S,P
76349,39,2017,492,,9309,,175587000,G,-
76350,39,2017,492,,11,,2010000,H,C
76351,39,2017,492,,42,,4039000,H,Z
76352,39,2017,492,,9233,,167829000,G,S
76353,39,2017,492,,23,,1709000,G,P
78583,40,2017,492,,1842,,34985000,G,-
78584,40,2017,492,,4,,533000,H,C
78585,40,2017,492,,22,,1879000,H,Z
78586,40,2017,492,,1811,,31966000,G,S
78587,40,2017,492,,5,,607000,G,P
80771,41,2017,492,,3349,,57145000,G,-
80772,41,2017,492,S,0,S,0,S,C
80773,41,2017,492,,15,,1779000,H,Z
80774,41,2017,492,,3307,,51397000,G,S
80775,41,2017,492,,26,,3513000,H,P
83030,42,2017,492,,8086,,163962000,G,-
83031,42,2017,492,,5,,883000,H,C
83032,42,2017,492,,59,,7909000,G,Z
83033,42,2017,492,,8000,,153388000,G,S
83034,42,2017,492,,22,,1782000,G,P
85088,44,2017,492,,816,,17760000,G,-
85089,44,2017,492,,9,,1034000,G,Z
85090,44,2017,492,,807,,16726000,G,S
87175,45,2017,492,,2286,,48430000,G,-
87176,45,2017,492,S,0,S,0,S,C
87177,45,2017,492,,21,,2535000,H,Z
87178,45,2017,492,,2254,,44245000,G,S
