b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"16","23311",,307,,49993
"16","2332",,2692,,239724
"16","2333",,345,,22129
"16","234",,347,,16131
"16","2341",,58,,2179
"16","2349",,289,,13952
"16","235",,8432,,314759
"16","2351",,437,,24503
"16","23511",,437,,24503
"16","2352",,851,,23137
"16","23521",,851,,23137
"16","2353",,446,,19185
"16","23531",,446,,19185
"16","2354",,915,,34400
"16","2355",,2171,,73679
"16","2356",,488,,20762
"16","23561",,488,,20762
"16","2357",,302,,13511
"16","23571",,302,,13511
"16","2358",,52,,3042
"16","23581",,52,,3042
"16","2359",,2770,,102540
"16","31-33",,2036,,61703
"16","311",,131,,4073
"16","3111",,9,,231
"16","31111",,9,,231
"16","3112","D",0,"D",0
"16","3113","D",0,"D",0
"16","3114",,20,,353
"16","3115",,7,,269
"16","3116",,24,,897
"16","31161",,24,,897
"16","3117","D",0,"D",0
"16","31171","D",0,"D",0
"16","3118",,28,,866
"16","3119",,34,,1131
"16","312",,9,,280
"16","314",,9,,56
"16","315",,124,,2725
"16","316",,77,,2021
"16","3161","D",0,"D",0
"16","31611","D",0,"D",0
"16","3162","D",0,"D",0
"16","31621","D",0,"D",0
"16","3169",,53,,1145
"16","31699",,53,,1145
"16","321",,247,,6089
"16","322",,7,,327
"16","323",,126,,4654
"16","3231",,126,,4654
"16","324",,6,,107
"16","3241",,6,,107
"16","325",,38,,1248
"16","3251","D",0,"D",0
"16","3252","D",0,"D",0
"16","3253","D",0,"D",0
"16","3254","D",0,"D",0
"16","32541","D",0,"D",0
"16","3255","D",0,"D",0
"16","3256",,19,,382
"16","3259",,6,,111
"16","326",,31,,820
"16","327",,76,,1143
"16","3271",,25,,228
"16","3272",,27,,305
"16","32721",,27,,305
"16","3273",,6,,140
"16","3279",,18,,470
"16","331",,19,,785
"16","332",,280,,11325
"16","333",,86,,5018
"16","334",,24,,1424
"16","335",,31,,970
"16","336",,21,,851
"16","337",,151,,3848
"16","339",,543,,13939
"16","3391",,20,,1885
"16","33911",,20,,1885
"16","3399",,523,,12054
"16","42",,1678,,109023
"16","421",,901,,66675
"16","4211",,61,,12022
"16","4212",,52,,2676
"16","4213",,49,,8325
"16","4214",,46,,2731
"16","4215","D",0,"D",0
"16","4216","D",0,"D",0
"16","4217",,41,,2688
"16","4218",,114,,12049
"16","4219",,509,,22561
"16","42191",,87,,4915
"16","42192",,58,,2789
"16","42193",,24,,1083
"16","42194",,39,,1897
"16","42199",,301,,11877
"16","422",,777,,42348
"16","4221",,11,,1452
"16","4222",,15,,594
"16","42221",,15,,594
"16","4223",,61,,2567
"16","4224",,117,,7963
"16","4225",,54,,6080
"16","4226",,14,,922
"16","4227",,22,,2958
"16","4228",,11,,274
"16","4229",,472,,19538
"16","42291",,28,,4335
"16","42292","D",0,"D",0
"16","42293",,55,,778
"16","42294","D",0,"D",0
"16","42295","D",0,"D",0
"16","42299",,284,,12826
"16","44-45",,10310,,326466
"16","441",,586,,79511
"16","4411",,297,,43872
"16","44112",,297,,43872
"16","4412",,165,,20498
"16","44121",,29,,6687
"16","44122",,136,,13811
"16","441221",,18,,2346
"16","441222",,22,,1787
"16","441229",,96,,9678
"16","4413",,124,,15141
"16","442",,153,,8457
"16","4421",,48,,3716
"16","44211",,48,,3716
"16","4422",,105,,4741
"16","443",,157,,6775
"16","4431",,157,,6775
"16","44311",,78,,2727
"16","443111",,30,,1695
"16","443112",,48,,1032
"16","44312",,75,,3939
"16","44313",,4,,109
"16","444",,154,,13100
"16","4441",,114,,11975
"16","44411","D",0,"D",0
"16","44412","D",0,"D",0
"16","44413",,18,,766
"16","44419",,76,,10650
"16","4442",,40,,1125
"16","445",,267,,14133
"16","4451",,83,,7762
"16","4452",,149,,4809
"16","44521","D",0,"D",0
"16","44522","D",0,"D",0
"16","44523","D",0,"D",0
"16","44529",,111,,3447
"16","4453",,35,,1562
"16","44531",,35,,1562
"16","446",,487,,6811
"16","4461",,487,,6811
"16","44611",,19,,137
"16","44612",,251,,2199
"16","44613",,9,,1326
"16","44619",,208,,3149
"16","447",,42,,6403
"16","4471",,42,,6403
"16","448",,315,,12227
"16","4481",,223,,9171
"16","44811","D",0,"D",0
"16","44812",,38,,1496
"16","44813","D",0,"D",0
"16","44814",,37,,1787
"16","44815",,28,,862
"16","44819",,102,,4390
"16","4482",,5,,81
"16","44821",,5,,81
"16","4483",,87,,2975
"16","44831",,75,,2272
"16","44832",,12,,703
"16","451",,615,,22128
"16","4511",,480,,18687
"16","45111",,210,,10904
"16","45112",,132,,4463
"16","45113",,110,,2292
"16","45114",,28,,1028
"16","4512",,135,,3441
"16","45121",,114,,2512
"16","451211",,59,,1478
"16","451212",,55,,1034
"16","45122",,21,,929
"16","452",,141,,6764
"16","453",,1858,,68993
"16","4531",,114,,3519
"16","45311",,114,,3519
"16","4532",,466,,10185
"16","45321",,25,,526
"16","45322",,441,,9659
"16","4533",,398,,11954
"16","45331",,398,,11954
"16","4539",,880,,43335
"16","45391",,47,,1538
"16","45392",,98,,4467
"16","45393",,24,,2359
"16","45399",,711,,34971
"16","454",,5535,,81164
"16","4541",,363,,8761
"16","45411",,363,,8761
"16","4542",,257,,6015
"16","45421",,257,,6015
"16","4543",,4915,,66388
"16","45431",,17,,1124
"16","45439",,4898,,65264
"16","48-49",,3326,,196625
"16","481",,132,,5831
"16","483",,20,,984
"16","484",,2195,,167382
"16","4841",,1916,,145611
"16","48411",,641,,34692
"16","48412",,1275,,110919
"16","4842",,279,,21771
"16","485",,231,,5859
"16","4851","D",0,"D",0
"16","48511","D",0,"D",0
"16","4852","D",0,"D",0
"16","48521","D",0,"D",0
"16","4853",,115,,2579
"16","4854",,12,,100
"16","48541",,12,,100
"16","4855",,7,,51
"16","48551",,7,,51
"16","4859",,91,,3060
"16","48599",,91,,3060
"16","486",,4,,219
"16","487",,18,,449
"16","488",,250,,7709
"16","492",,453,,6405
"16","493",,23,,1787
"16","4931",,23,,1787
"16","51",,930,,21668
"16","511",,313,,5461
"16","512",,126,,4358
"16","5121",,96,,3876
"16","5122",,30,,482
"16","513",,153,,4086
"16","514",,338,,7763
"16","5141",,189,,4978
"16","5142",,149,,2785
"16","51421",,149,,2785
"16","52",,3326,,181874
"16","522",,760,,25471
"16","5221",,19,,522
"16","5222",,598,,19020
"16","5223",,143,,5929
"16","523",,785,,85366
"16","5231","D",0,"D",0
"16","52311",,22,,10208
"16","52312",,91,,7673
"16","52313","D",0,"D",0
"16","52314","D",0,"D",0
"16","5232","D",0,"D",0
"16","52321","D",0,"D",0
"16","5239",,645,,42142
"16","524",,1781,,71037
"16","5241","D",0,"D",0
"16","5242","D",0,"D",0
"16","52421",,1290,,57131
"16","52429","D",0,"D",0
"16","53",,9304,,636401
"16","531",,8683,,604847
"16","5311",,4302,,412601
"16","5312",,2589,,111557
"16","53121",,2589,,111557
"16","5313",,1792,,80689
"16","53131",,507,,14788
"16","53132",,155,,8953
"16","53139",,1130,,56948
"16","532",,612,,31064
"16","5321",,141,,3159
"16","5322",,113,,5135
"16","53221","D",0,"D",0
"16","53222","D",0,"D",0
"16","53223",,25,,1634
"16","53229",,76,,2536
"16","5323",,16,,1731
"16","53231",,16,,1731
"16","5324",,342,,21039
"16","533",,9,,490
"16","5331",,9,,490
"16","53311",,9,,490
"16","54",,9763,,265412
"16","541",,9763,,265412
"16","5411",,647,,29481
"16","5412",,1591,,22663
"16","54121",,1591,,22663
"16","541211",,166,,5416
"16","541213",,273,,3744
"16","541214",,22,,211
"16","541219",,1130,,13292
"16","54131",,195,,8255
"16","54132",,91,,2350
"16","54133",,397,,16065
"16","54134",,167,,3169
"16","54135",,40,,1088
"16","54136","D",0,"D",0
"16","54137",,64,,1701
"16","54138","D",0,"D",0
"16","5413-a",,972,,33464
"16","5414",,448,,13485
"16","5415",,982,,22817
"16","54151",,982,,22817
"16","5416",,1454,,47204
"16","5417",,71,,1544
"16","5418",,366,,16573
"16","5419",,3232,,78181
"16","54191",,45,,635
"16","54192",,364,,6413
"16","54193",,83,,721
"16","54194",,111,,3844
"16","54199",,2629,,66568
"16","56",,4587,,83968
"16","561",,4525,,80242
"16","5611",,472,,9454
"16","56111",,472,,9454
"16","5612",,97,,2355
"16","56121",,97,,2355
"16","5613",,22,,2424
"16","5614",,688,,11259
"16","56141",,132,,1613
"16","56142","D",0,"D",0
"16","56143",,49,,1174
"16","56144",,26,,605
"16","56145","D",0,"D",0
"16","56149",,450,,7492
"16","5615",,82,,2327
"16","5616",,109,,2453
"16","56171",,20,,549
"16","56172",,1840,,18445
"16","56173",,643,,16390
"16","56174",,102,,3460
"16","56179",,198,,5062
"16","5617-a",,2803,,43906
"16","5619",,252,,6064
"16","562",,62,,3726
"16","61",,1362,,14658
"16","611",,1362,,14658
"16","62",,7374,,201131
"16","621",,3160,,149876
"16","6211",,574,,63429
"16","62111",,574,,63429
"16","621111",,487,,59506
"16","621112",,87,,3923
"16","6212",,128,,9913
"16","62121",,128,,9913
"16","6213",,1228,,44578
"16","62131",,109,,6928
"16","62132",,43,,3390
"16","62133",,278,,7676
"16","62134",,203,,6142
"16","62139",,595,,20442
"16","621391",,11,,835
"16","621399",,584,,19607
"16","6214",,26,,3342
"16","6215",,82,,3218
"16","62151",,82,,3218
"16","6216",,770,,13205
"16","62161",,770,,13205
"16","6219",,352,,12191
"16","623",,259,,8312
"16","624",,3955,,42943
"16","6241",,502,,8692
"16","6242",,16,,239
"16","6243",,49,,793
"16","62431",,49,,793
"16","6244",,3388,,33219
"16","62441",,3388,,33219
"16","71",,3147,,60483
"16","711",,2398,,34910
"16","7111",,81,,1190
"16","7112",,386,,7950
"16","71121",,386,,7950
"16","7113",,106,,3389
"16","7114",,70,,1042
"16","71141",,70,,1042
"16","7115",,1755,,21339
"16","71151",,1755,,21339
"16","712",,18,,401
"16","7121",,18,,401
"16","713",,731,,25172
"16","7131","D",0,"D",0
"16","7132","D",0,"D",0
"16","7139",,700,,23800
"16","72",,1087,,42484
"16","721",,348,,11926
"16","7211",,204,,8903
"16","7212",,77,,2062
"16","72121",,77,,2062
"16","7213",,67,,961
"16","72131",,67,,961
"16","722",,739,,30558
"16","7221",,122,,6914
"16","72211",,122,,6914
"16","7222",,129,,9380
"16","72221",,129,,9380
"16","7223",,350,,6957
"16","7224",,138,,7307
"16","72241",,138,,7307
"16","81",,12508,,258543
"16","811",,3866,,119904
"16","8111",,1754,,70402
"16","81111",,869,,35740
"16","81112",,555,,21789
"16","81119",,330,,12873
"16","8112",,252,,5876
"16","81121",,252,,5876
"16","8113",,378,,14092
"16","81131",,378,,14092
"16","8114",,1482,,29534
"16","81141",,253,,6815
"16","81142",,191,,4625
"16","81143",,30,,887
"16","81149",,1008,,17207
"16","812",,8071,,131399
"16","8121",,3209,,56976
"16","81211",,2775,,50097
"16","812111",,270,,5193
"16","812112",,2193,,40086
"16","812113",,312,,4818
"16","81219",,434,,6879
"16","8122",,30,,1530
"16","81221",,20,,1420
"16","81222",,10,,110
"16","8123",,120,,2604
"16","81231",,57,,1586
"16","81232","D",0,"D",0
"16","81233","D",0,"D",0
"16","8129",,4712,,70289
"16","81291",,225,,3247
"16","81292",,49,,530
"16","81293",,10,,104
"16","81299",,4428,,66408
"16","813",,571,,7240
"17","00",,692871,,27691781
"17","11",,4349,,136781
"17","113",,558,,24129
"17","114",,689,,11032
"17","1141",,411,,6394
"17","11411",,411,,6394
"17","1142",,278,,4638
"17","11421",,278,,4638
"17","115",,3102,,101620
"17","1151",,1701,,53509
"17","11511",,1701,,53509
"17","1152",,1210,,43803
"17","11521",,1210,,43803
"17","1153",,191,,4308
"17","11531",,191,,4308
"17","21",,2025,,66310
"17","211",,1787,,55503
"17","2111",,1787,,55503
"17","21111",,1787,,55503
"17","212",,114,,4868
"17","2121","D",0,"D",0
"17","21211","D",0,"D",0
"17","2122","D",0,"D",0
"17","2123",,50,,3863
"17","213",,124,,5939
"17","2131",,124,,5939
"17","21311",,124,,5939
"17","22",,417,,12548
"17","221",,417,,12548
"17","23",,80977,,4000499
"17","233",,22422,,1623529
"17","2331",,1132,,163568
"17","23311",,1132,,163568
"17","2332",,19487,,1343777
"17","2333",,1803,,116184
"17","234",,1139,,61271
"17","2341",,198,,10894
"17","2349",,941,,50377
"17","235",,57416,,2315699
"17","2351",,4196,,212933
"17","23511",,4196,,212933
"17","2352",,8890,,274037
"17","23521",,8890,,274037
"17","2353",,3943,,141948
"17","23531",,3943,,141948
"17","2354",,5087,,210653
"17","2355",,16677,,648959
"17","2356",,3690,,204392
"17","23561",,3690,,204392
"17","2357",,1333,,69655
"17","23571",,1333,,69655
"17","2358",,95,,7325
"17","23581",,95,,7325
"17","2359",,13505,,545797
"17","31-33",,9159,,409675
"17","311",,564,,20329
"17","3111",,28,,1341
"17","31111",,28,,1341
"17","3112","D",0,"D",0
"17","3113",,43,,1317
"17","3114",,58,,1987
"17","3115",,25,,692
"17","3116",,51,,2718
"17","31161",,51,,2718
"17","3117","D",0,"D",0
"17","31171","D",0,"D",0
"17","3118",,171,,5475
"17","3119",,166,,5849
"17","312",,46,,2428
"17","313",,17,,358
"17","314",,55,,2525
"17","315",,670,,14770
"17","316",,84,,1741
"17","3161",,25,,390
"17","31611",,25,,390
"17","3162",,12,,538
"17","31621",,12,,538
"17","3169",,47,,813
"17","31699",,47,,813
"17","321",,750,,24096
"17","322",,55,,3853
"17","323",,1219,,68026
"17","3231",,1219,,68026
"17","324",,71,,2260
"17","3241",,71,,2260
"17","325",,281,,13206
"17","3251",,35,,636
"17","3252",,12,,1559
"17","3253",,10,,446
"17","3254",,27,,1678
"17","32541",,27,,1678
"17","3255",,48,,1679
"17","3256",,55,,2403
"17","3259",,94,,4805
"17","326",,255,,13614
"17","327",,270,,10477
"17","3271",,84,,2071
"17","3272",,98,,5538
"17","32721",,98,,5538
"17","3273",,34,,1596
"17","3274",,3,,54
"17","3279",,51,,1218
"17","331",,121,,7181
"17","332",,1172,,67838
"17","333",,610,,34022
"17","334",,270,,14018
"17","335",,268,,16143
"17","336",,106,,8073
"17","337",,419,,15619
"17","339",,1856,,69098
"17","3391",,121,,6759
"17","33911",,121,,6759
"17","3399",,1735,,62339
"17","42",,14418,,1069480
"17","421",,8135,,627420
"17","4211",,483,,49608
"17","4212",,700,,46917
"17","4213",,219,,25494
"17","4214",,477,,39038
"17","4215",,180,,17724
"17","4216",,388,,31310
"17","4217",,317,,29044
"17","4218",,1090,,109737
"17","4219",,4281,,278548
"17","42191",,391,,21174
"17","42192",,467,,21973
"17","42193",,195,,13627
"17","42194",,523,,37638
"17","42199",,2705,,184136
"17","422",,6283,,442060
"17","4221",,383,,28966
"17","4222",,112,,5432
"17","42221",,112,,5432
"17","4223",,800,,43856
"17","4224",,1013,,128881
"17","4225",,196,,19714
"17","4226",,243,,19684
"17","4227",,116,,12988
"17","4228",,178,,14753
"17","4229",,3242,,167786
"17","42291",,224,,12621
"17","42292",,661,,18586
"17","42293",,215,,8006
"17","42294",,45,,3557
"17","42295",,36,,1192
"17","42299",,2061,,123824
"17","44-45",,66044,,2266034
"17","441",,3317,,395367
"17","4411",,1962,,296460
"17","44112",,1962,,296460
"17","4412",,646,,47092
"17","44121",,57,,3897
"17","44122",,589,,43195
"17","441221",,71,,5919
"17","441222",,62,,6342
"17","441229",,456,,30934
"17","4413",,709,,51815
"17","442",,1235,,76284
"17","4421",,428,,28861
"17","44211",,428,,28861
"17","4422",,807,,47423
"17","443",,1030,,58023
"17","4431",,1030,,58023
"17","44311",,629,,37689
"17","443111",,194,,11275
"17","443112",,435,,26414
"17","44312",,356,,18612
"17","44313",,45,,1722
"17","444",,978,,70711
"17","4441",,730,,58142
"17","44411",,51,,1995
"17","44412",,69,,4095
"17","44413",,180,,17156
"17","44419",,430,,34896
"17","4442",,248,,12569
"17","445",,2659,,225689
"17","4451",,1252,,123090
"17","4452",,1127,,69264
"17","44521",,83,,12149
"17","44522",,49,,3973
"17","44523",,146,,9408
"17","44529",,849,,43734
"17","4453",,280,,33335
"17","44531",,280,,33335
"17","446",,3784,,67878
"17","4461",,3784,,67878
"17","44611",,127,,8990
"17","44612",,2539,,28954
"17","44613",,69,,4894
"17","44619",,1049,,25040
"17","447",,196,,31664
"17","4471",,196,,31664
"17","448",,3070,,150409
"17","4481",,2135,,89164
"17","44811",,147,,11888
"17","44812",,448,,21368
"17","44813",,170,,6634
"17","44814",,385,,16566
"17","44815",,410,,13535
"17","44819",,575,,19173
"17","4482",,124,,8334
"17","44821",,124,,8334
"17","4483",,811,,52911
"17","44831",,763,,47550
"17","44832",,48,,5361
"17","451",,3649,,153650
"17","4511",,2469,,103549
"17","45111",,820,,45721
"17","45112",,785,,32471
"17","45113",,599,,12171
"17","45114",,265,,13186
"17","4512",,1180,,50101
"17","45121",,970,,39305
"17","451211",,329,,21281
"17","451212",,641,,18024
"17","45122",,210,,10796
"17","452",,1174,,55796
"17","453",,12410,,416726
"17","4531",,891,,34816
"17","45311",,891,,34816
"17","4532",,2892,,85980
"17","45321",,215,,11454
"17","45322",,2677,,74526
"17","4533",,2740,,57305
"17","45331",,2740,,57305
"17","4539",,5887,,238625
"17","45391",,323,,12639
"17","45392",,503,,19979
"17","45393",,56,,6291
"17","45399",,5005,,199716
"17","454",,32542,,563837
"17","4541",,1748,,42651
"17","45411",,1748,,42651
"17","4542",,1138,,31062
"17","45421",,1138,,31062
"17","4543",,29656,,490124
"17","45431",,57,,7073
"17","45439",,29599,,483051
"17","48-49",,39032,,1903454
"17","481",,551,,36212
"17","483",,131,,7663
"17","484",,18502,,1331689
"17","4841",,17080,,1211931
"17","48411",,6665,,427845
"17","48412",,10415,,784086
"17","4842",,1422,,119758
"17","485",,11692,,298226
"17","4851",,34,,1190
"17","48511",,34,,1190
"17","4852",,76,,3329
"17","48521",,76,,3329
"17","4853",,10361,,256416
"17","4854",,158,,3706
"17","48541",,158,,3706
"17","4855",,154,,6984
"17","48551",,154,,6984
"17","4859",,909,,26601
"17","48599",,909,,26601
"17","486",,17,,363
"17","487",,86,,4422
"17","488",,1704,,90828
"17","492",,6136,,120871
"17","493",,213,,13180
"17","4931",,213,,13180
"17","51",,9762,,275346
"17","511",,3006,,76995
"17","512",,1686,,42277
"17","5121",,1184,,32264
"17","5122",,502,,10013
"17","513",,1660,,57245
"17","514",,3410,,98829
"17","5141",,1837,,53723
"17","5142",,1573,,45106
"17","51421",,1573,,45106
"17","52",,35974,,2059367
"17","522",,8893,,253234
"17","5221",,534,,22962
"17","5222",,7067,,183552
"17","5223",,1292,,46720
"17","523",,11096,,1153161
"17","5231",,3027,,581349
"17","52311",,340,,119767
"17","52312",,1206,,198073
"17","52313",,322,,81710
"17","52314",,1159,,181799
"17","5232",,285,,45163
"17","52321",,285,,45163
"17","5239",,7784,,526649
"17","524",,15985,,652972
"17","5241",,39,,4549
"17","5242",,15946,,648423
"17","52421",,11853,,516402
"17","52429",,4093,,132021
"17","53",,69419,,5937024
"17","531",,65856,,5639945
"17","5311",,28425,,3945414
"17","5312",,22217,,936839
"17","53121",,22217,,936839
"17","5313",,15214,,757692
"17","53131",,2910,,134532
"17","53132",,1830,,82260
"17","53139",,10474,,540900
"17","532",,3509,,292728
"17","5321",,862,,44200
"17","5322",,683,,37221
"17","53221",,56,,2475
"17","53222",,24,,1426
"17","53223",,265,,14213
"17","53229",,338,,19107
"17","5323",,105,,7974
"17","53231",,105,,7974
"17","5324",,1859,,203333
"17","533",,54,,4351
"17","5331",,54,,4351
"17","53311",,54,,4351
"17","54",,100379,,3617949
"17","541",,100379,,3617949
"17","5411",,10623,,599798
"17","5412",,12491,,233135
"17","54121",,12491,,233135
"17","541211",,1348,,53779
"17","541213",,3465,,38360
"17","541214",,150,,3741
"17","541219",,7528,,137255
"17","54131",,1776,,82302
"17","54132",,827,,23273
"17","54133",,3087,,109342
"17","54134",,684,,11888
"17","54135",,352,,7654
"17","54136",,51,,1797
"17","54137",,203,,6892
"17","54138",,90,,4492
"17","5413-a",,7070,,247640
"17","5414",,6134,,198531
"17","5415",,11304,,407017
"17","54151",,11304,,407017
"17","5416",,14836,,649028
"17","5417",,709,,20326
"17","5418",,4823,,251049
"17","5419",,32389,,1011425
"17","54191",,941,,35859
"17","54192",,3090,,82266
"17","54193",,862,,16874
"17","54194",,340,,16517
"17","54199",,27156,,859909
"17","56",,46870,,954058
"17","561",,46381,,928446
"17","5611",,5345,,80097
"17","56111",,5345,,80097
"17","5612",,980,,22320
"17","56121",,980,,22320
"17","5613",,812,,50996
"17","5614",,5698,,151823
"17","56141",,1132,,14785
"17","56142",,516,,7537
"17","56143",,557,,17994
"17","56144",,138,,7682
"17","56145",,20,,409
"17","56149",,3335,,103416
"17","5615",,1628,,76609
"17","5616",,1841,,24268
"17","56171",,192,,6622
"17","56172",,20390,,269716
"17","56173",,4498,,96551
"17","56174",,808,,21313
"17","56179",,1673,,40896
"17","5617-a",,27561,,435098
"17","5619",,2516,,87235
"17","562",,489,,25612
"17","61",,13353,,162123
"17","611",,13353,,162123
"17","62",,67524,,1606276
"17","621",,25191,,1170469
"17","6211",,6970,,493646
"17","62111",,6970,,493646
"17","621111",,5805,,427902
"17","621112",,1165,,65744
"17","6212",,1761,,117283
"17","62121",,1761,,117283
"17","6213",,9636,,366261
"17","62131",,933,,42189
"17","62132",,475,,28215
"17","62133",,2795,,106505
"17","62134",,1691,,65407
"17","62139",,3742,,123945
"17","621391",,257,,18298
"17","621399",,3485,,105647
"17","6214",,277,,32065
"17","6215",,644,,33769
"17","62151",,644,,33769
"17","6216",,4058,,66965
"17","62161",,4058,,66965
"17","6219",,1845,,60480
"17","623",,1311,,26382
"17","624",,41022,,409425
"17","6241",,3824,,56764
"17","6242",,167,,2083
"17","6243",,306,,5631
"17","62431",,306,,5631
"17","6244",,36725,,344947
"17","62441",,36725,,344947
"17","71",,31747,,623892
"17","711",,26500,,430028
"17","7111",,884,,17587
"17","7112",,2945,,69158
"17","71121",,2945,,69158
"17","7113",,948,,28023
"17","7114",,994,,22442
"17","71141",,994,,22442
"17","7115",,20729,,292818
"17","71151",,20729,,292818
"17","712",,155,,1522
"17","7121",,155,,1522
"17","713",,5092,,192342
"17","7131",,207,,8795
"17","7132",,322,,48161
"17","7139",,4563,,135386
"17","72",,7961,,423660
"17","721",,1369,,79410
"17","7211",,872,,65923
"17","7212",,166,,6056
"17","72121",,166,,6056
"17","7213",,331,,7431
"17","72131",,331,,7431
"17","722",,6592,,344250
"17","7221",,1023,,85160
"17","72211",,1023,,85160
"17","7222",,1504,,94225
"17","72221",,1504,,94225
"17","7223",,2786,,70654
"17","7224",,1279,,94211
"17","72241",,1279,,94211
"17","81",,93461,,2167305
"17","811",,20942,,698546
"17","8111",,8090,,371422
"17","81111",,4075,,197687
"17","81112",,2115,,94240
"17","81119",,1900,,79495
"17","8112",,1597,,44627
"17","81121",,1597,,44627
"17","8113",,1845,,70615
"17","81131",,1845,,70615
"17","8114",,9410,,211882
"17","81141",,1334,,35031
"17","81142",,1018,,26958
"17","81143",,155,,4364
"17","81149",,6903,,145529
"17","812",,66893,,1387605
"17","8121",,26693,,509253
"17","81211",,23511,,457501
"17","812111",,3674,,77349
"17","812112",,16730,,313206
"17","812113",,3107,,66946
"17","81219",,3182,,51752
"17","8122",,710,,45117
"17","81221",,595,,42855
"17","81222",,115,,2262
"17","8123",,2298,,128134
"17","81231",,708,,36171
"17","81232",,1529,,88935
"17","81233",,61,,3028
"17","8129",,37192,,705101
"17","81291",,1485,,28291
"17","81292",,499,,12174
"17","81293",,182,,18983
"17","81299",,35026,,645653
"17","813",,5626,,81154
"18","00",,323178,,11590055
"18","11",,2833,,108985
"18","113",,679,,40166
"18","114",,313,,5045
"18","1141",,232,,3089
"18","11411",,232,,3089
"18","1142",,81,,1956
"18","11421",,81,,1956
"18","115",,1841,,63774
"18","1151",,868,,28159
"18","11511",,868,,28159
"18","1152",,805,,26506
"18","11521",,805,,26506
"18","1153",,168,,9109
"18","11531",,168,,9109
"18","21",,722,,28564
"18","211",,618,,23484
"18","2111",,618,,23484
"18","21111",,618,,23484
"18","212",,62,,2130
"18","2121","D",0,"D",0
"18","21211","D",0,"D",0
"18","2122","D",0,"D",0
"18","2123","D",0,"D",0
"18","213",,42,,2950
"18","2131",,42,,2950
"18","21311",,42,,2950
"18","22",,292,,6969
"18","221",,292,,6969
"18","23",,44463,,2009047
"18","233",,11699,,850171
"18","2331",,996,,143137
"18","23311",,996,,143137
"18","2332",,9217,,630094
"18","2333",,1486,,76940
"18","234",,780,,31818
"18","2341",,78,,5490
"18","2349",,702,,26328
"18","235",,31984,,1127058
"18","2351",,1959,,82193
"18","23511",,1959,,82193
"18","2352",,4473,,111414
"18","23521",,4473,,111414
"18","2353",,1891,,52330
"18","23531",,1891,,52330
"18","2354",,2900,,142038
"18","2355",,8580,,292287
"18","2356",,2211,,96440
"18","23561",,2211,,96440
"18","2357",,990,,41798
"18","23571",,990,,41798
"18","2358",,91,,4740
"18","23581",,91,,4740
"18","2359",,8889,,303818
"18","31-33",,5729,,237237
"18","311",,274,,8106
"18","3111",,17,,274
"18","31111",,17,,274
"18","3112",,9,,236
"18","3113",,29,,426
"18","3114",,18,,181
"18","3115",,7,,407
"18","3116",,37,,1229
"18","31161",,37,,1229
"18","3117",,9,,178
"18","31171",,9,,178
"18","3118",,80,,3203
"18","3119",,68,,1972
"18","312",,18,,557
"18","313",,9,,787
"18","314",,29,,612
"18","315",,284,,5295
"18","316",,88,,2863
"18","3161","D",0,"D",0
"18","31611","D",0,"D",0
"18","3162","D",0,"D",0
"18","31621","D",0,"D",0
"18","3169",,66,,2074
"18","31699",,66,,2074
"18","321",,941,,41599
"18","322",,27,,2016
"18","323",,426,,18240
"18","3231",,426,,18240
"18","324",,17,,2652
"18","3241",,17,,2652
"18","325",,122,,7654
"18","3251","D",0,"D",0
"18","3252","D",0,"D",0
"18","3253","D",0,"D",0
"18","3254",,10,,32
"18","32541",,10,,32
"18","3255",,31,,1844
"18","3256",,19,,412
"18","3259",,40,,2720
"18","326",,116,,7660
"18","327",,208,,6510
"18","3271","D",0,"D",0
"18","3272",,71,,2380
"18","32721",,71,,2380
"18","3273",,32,,1999
"18","3274","D",0,"D",0
"18","3279",,38,,1256
"18","331",,90,,5557
"18","332",,781,,38327
"18","333",,326,,18294
"18","334",,120,,7369
"18","335",,130,,4103
"18","336",,114,,5272
"18","337",,348,,13125
"18","339",,1261,,40639
"18","3391",,57,,3406
"18","33911",,57,,3406
"18","3399",,1204,,37233
"18","42",,6733,,401629
"18","421",,3928,,258019
"18","4211",,395,,37267
"18","4212",,314,,16443
"18","4213",,166,,13577
"18","4214",,218,,16263
"18","4215",,75,,6465
"18","4216",,164,,16564
"18","4217",,134,,6970
"18","4218",,477,,48910
"18","4219",,1985,,95560
"18","42191",,215,,11102
"18","42192",,237,,5241
"18","42193",,99,,4086
"18","42194",,174,,11299
"18","42199",,1260,,63832
"18","422",,2805,,143610
"18","4221",,151,,6981
"18","4222",,30,,2727
"18","42221",,30,,2727
"18","4223",,224,,8251
"18","4224",,392,,35430
"18","4225",,124,,9236
"18","4226",,83,,5753
"18","4227",,49,,3472
"18","4228",,22,,1115
"18","4229",,1730,,70645
"18","42291",,90,,6114
"18","42292",,590,,12577
"18","42293",,156,,6829
"18","42294",,27,,1236
"18","42295",,27,,971
"18","42299",,840,,42918
"18","44-45",,42713,,1417439
"18","441",,3103,,453408
"18","4411",,2047,,381699
"18","44112",,2047,,381699
"18","4412",,538,,39561
"18","44121",,83,,5307
"18","44122",,455,,34254
"18","441221",,76,,6721
"18","441222",,37,,2249
"18","441229",,342,,25284
"18","4413",,518,,32148
"18","442",,777,,40465
"18","4421",,272,,16555
