,UZA,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,CountyFIPS,UZA_CODE
288,91.0,381604.0,417695.0,615154.0,3704990.0,500426.0,800150.0,1513664.0,2001181.0,1518960.0,1151760.0,844959.0,5268241.0,2029455.0,4020112.0,6089162.0,4507438.0,1071831.0,4730198.0,8715198.0,12635311.0,6121845.0,3119457.0,2126308.0,2179216.0,4943525.0,9030386.0,12339678.0,17085245.0,18801290.0,6738580.0,9290780.0,42071.0,91.0
289,92.0,1519225.0,2620684.0,4224967.0,4486536.0,4001002.0,5022656.0,5170538.0,1526294.0,8624378.0,5153991.0,4217298.0,7125096.0,8913161.0,5449167.0,5066509.0,3135375.0,1194106.0,11362602.0,8715556.0,4653491.0,5324763.0,1068053.0,12140773.0,6667368.0,6764493.0,7086846.0,9386493.0,14389194.0,12803878.0,21047445.0,16445291.0,55025.0,92.0
290,93.0,1402929.0,1098267.0,430155.0,590414.0,496230.0,0.0,322114.0,202025.0,422732.0,328971.0,4383833.0,18342.0,261969.0,257581.0,37141.0,40690.0,363653.0,629787.0,1809925.0,3155524.0,3064402.0,1361243.0,2092012.0,1309301.0,597754.0,542822.0,271743.0,12628942.0,2380741.0,3203712.0,4061386.0,45045.0,93.0
291,93.0,1402929.0,1098267.0,430155.0,590414.0,496230.0,0.0,322114.0,202025.0,422732.0,328971.0,4383833.0,18342.0,261969.0,257581.0,37141.0,40690.0,363653.0,629787.0,1809925.0,3155524.0,3064402.0,1361243.0,2092012.0,1309301.0,597754.0,542822.0,271743.0,12628942.0,2380741.0,3203712.0,4061386.0,45077.0,93.0
292,94.0,1429746.0,2770150.0,1742021.0,507553.0,1607126.0,8536807.0,6093746.0,3446986.0,2996183.0,4233508.0,4792186.0,3247686.0,6598290.0,11156232.0,10698976.0,13431929.0,19847733.0,11171310.0,14134625.0,16215463.0,5125021.0,7863714.0,4781754.0,1696622.0,9969952.0,17736210.0,13569577.0,15895166.0,12111612.0,20069939.0,13466709.0,6091.0,94.0
294,96.0,3630895.0,3827731.0,14815629.0,7338464.0,1398058.0,8528933.0,1209859.0,981604.0,2207854.0,4184809.0,3896770.0,10081769.0,4070415.0,7680759.0,10351243.0,14380293.0,12195672.0,9933533.0,8290021.0,6587913.0,13506324.0,6600663.0,11286027.0,12185428.0,13129882.0,14201694.0,24513861.0,25375441.0,24581501.0,51884142.0,40289227.0,53063.0,96.0
296,98.0,690906.0,1305530.0,206862.0,0.0,480531.0,228257.0,58456.0,1149263.0,869161.0,1282360.0,31.0,249304.0,1554887.0,1358042.0,200777.0,40983.0,104413.0,680040.0,1696434.0,2442966.0,573916.0,482972.0,82043.0,169009.0,2174213.0,2324926.0,9848037.0,6035348.0,1139717.0,217268.0,227297.0,13073.0,98.0
297,98.0,690906.0,1305530.0,206862.0,0.0,480531.0,228257.0,58456.0,1149263.0,869161.0,1282360.0,31.0,249304.0,1554887.0,1358042.0,200777.0,40983.0,104413.0,680040.0,1696434.0,2442966.0,573916.0,482972.0,82043.0,169009.0,2174213.0,2324926.0,9848037.0,6035348.0,1139717.0,217268.0,227297.0,13245.0,98.0
298,98.0,690906.0,1305530.0,206862.0,0.0,480531.0,228257.0,58456.0,1149263.0,869161.0,1282360.0,31.0,249304.0,1554887.0,1358042.0,200777.0,40983.0,104413.0,680040.0,1696434.0,2442966.0,573916.0,482972.0,82043.0,169009.0,2174213.0,2324926.0,9848037.0,6035348.0,1139717.0,217268.0,227297.0,45003.0,98.0
299,98.0,690906.0,1305530.0,206862.0,0.0,480531.0,228257.0,58456.0,1149263.0,869161.0,1282360.0,31.0,249304.0,1554887.0,1358042.0,200777.0,40983.0,104413.0,680040.0,1696434.0,2442966.0,573916.0,482972.0,82043.0,169009.0,2174213.0,2324926.0,9848037.0,6035348.0,1139717.0,217268.0,227297.0,45037.0,98.0
300,99.0,517776.0,225413.0,1051865.0,492842.0,278301.0,929478.0,3381407.0,1698044.0,3405061.0,3492688.0,1296983.0,3875000.0,5111781.0,7705188.0,5013304.0,3115984.0,193713.0,744226.0,2097418.0,6371193.0,465977.0,12443374.0,2397445.0,3302703.0,7446729.0,1268481.0,2390571.0,7792518.0,6292971.0,9489798.0,18261417.0,42131.0,99.0
301,100.0,1121878.0,3090483.0,8979969.0,4590915.0,9811009.0,2828842.0,2976810.0,3203254.0,3411076.0,4512344.0,6623549.0,2512454.0,2406351.0,1504642.0,4092498.0,2347744.0,3873380.0,9511347.0,5274668.0,4844965.0,3229295.0,4299377.0,8241946.0,1211765.0,2030149.0,1471674.0,2256408.0,3566291.0,6075198.0,2618358.0,8961758.0,13047.0,100.0
302,100.0,1121878.0,3090483.0,8979969.0,4590915.0,9811009.0,2828842.0,2976810.0,3203254.0,3411076.0,4512344.0,6623549.0,2512454.0,2406351.0,1504642.0,4092498.0,2347744.0,3873380.0,9511347.0,5274668.0,4844965.0,3229295.0,4299377.0,8241946.0,1211765.0,2030149.0,1471674.0,2256408.0,3566291.0,6075198.0,2618358.0,8961758.0,13083.0,100.0
303,100.0,1121878.0,3090483.0,8979969.0,4590915.0,9811009.0,2828842.0,2976810.0,3203254.0,3411076.0,4512344.0,6623549.0,2512454.0,2406351.0,1504642.0,4092498.0,2347744.0,3873380.0,9511347.0,5274668.0,4844965.0,3229295.0,4299377.0,8241946.0,1211765.0,2030149.0,1471674.0,2256408.0,3566291.0,6075198.0,2618358.0,8961758.0,13295.0,100.0
304,100.0,1121878.0,3090483.0,8979969.0,4590915.0,9811009.0,2828842.0,2976810.0,3203254.0,3411076.0,4512344.0,6623549.0,2512454.0,2406351.0,1504642.0,4092498.0,2347744.0,3873380.0,9511347.0,5274668.0,4844965.0,3229295.0,4299377.0,8241946.0,1211765.0,2030149.0,1471674.0,2256408.0,3566291.0,6075198.0,2618358.0,8961758.0,47065.0,100.0
305,100.0,1121878.0,3090483.0,8979969.0,4590915.0,9811009.0,2828842.0,2976810.0,3203254.0,3411076.0,4512344.0,6623549.0,2512454.0,2406351.0,1504642.0,4092498.0,2347744.0,3873380.0,9511347.0,5274668.0,4844965.0,3229295.0,4299377.0,8241946.0,1211765.0,2030149.0,1471674.0,2256408.0,3566291.0,6075198.0,2618358.0,8961758.0,47153.0,100.0
306,101.0,0.0,0.0,294209.0,344625.0,1051647.0,571839.0,1078909.0,1390389.0,263213.0,546076.0,1420211.0,787431.0,925953.0,754072.0,2156618.0,760035.0,583786.0,895804.0,372309.0,2609128.0,1054254.0,4832642.0,3078612.0,1773743.0,2070151.0,1375788.0,3120130.0,1466586.0,1928775.0,2051971.0,2145315.0,12111.0,101.0
307,102.0,11795.0,467504.0,4490888.0,9511543.0,664849.0,1938814.0,4537468.0,8673835.0,18489001.0,19924736.0,22303189.0,16549829.0,7778748.0,10527581.0,17795698.0,35669726.0,15682612.0,40627423.0,27473300.0,11046663.0,49114594.0,53772110.0,50013823.0,52339308.0,17750481.0,18643393.0,23686321.0,43301920.0,39890381.0,69617279.0,24030351.0,6077.0,102.0
308,103.0,45647.0,731397.0,18371.0,321771.0,9306263.0,2863006.0,105475.0,278373.0,90255.0,89209.0,2087223.0,2215122.0,1235908.0,1236823.0,173043.0,10244415.0,1684049.0,7859679.0,4581230.0,401622.0,490449.0,1385434.0,1334029.0,21879966.0,6503913.0,10213535.0,11985646.0,3828448.0,11946140.0,3860075.0,4479722.0,6111.0,103.0
309,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833996.0,2446379.0,7582078.0,63663389.0,104291687.0,87669245.0,27945068.0,10981792.0,5246830.0,4340954.0,12460778.0,10094237.0,2872255.0,6063808.0,4462963.0,1788587.0,925181.0,48085.0,104.0
310,105.0,267848.0,1802556.0,1493011.0,566711.0,606014.0,285201.0,3499013.0,731222.0,262372.0,416532.0,1762607.0,4026682.0,5112627.0,528157.0,478797.0,1106597.0,2640029.0,1979170.0,4949701.0,3883775.0,10718094.0,889230.0,1695901.0,12175682.0,945293.0,3830294.0,3646362.0,6669854.0,1921582.0,6840146.0,2192614.0,6099.0,105.0
311,106.0,1262246.0,577412.0,568783.0,1878776.0,13620737.0,2274811.0,11068932.0,6606964.0,7534367.0,9279740.0,5210925.0,1858443.0,6131763.0,1395127.0,10970585.0,8067132.0,5904656.0,3826624.0,5160119.0,3371438.0,12547360.0,12458667.0,1055013.0,13647900.0,7624186.0,11076748.0,1959580.0,15494203.0,8291528.0,5945999.0,1579085.0,26049.0,106.0
312,107.0,367031.0,0.0,413631.0,0.0,0.0,339473.0,1844880.0,1073740.0,3458690.0,3793610.0,1000000.0,0.0,0.0,0.0,0.0,1151028.0,0.0,437672.0,5203213.0,3999623.0,6657697.0,1423178.0,4922907.0,0.0,2111755.0,839476.0,2360317.0,1126912.0,3310974.0,1004121.0,1097874.0,28049.0,107.0
313,107.0,367031.0,0.0,413631.0,0.0,0.0,339473.0,1844880.0,1073740.0,3458690.0,3793610.0,1000000.0,0.0,0.0,0.0,0.0,1151028.0,0.0,437672.0,5203213.0,3999623.0,6657697.0,1423178.0,4922907.0,0.0,2111755.0,839476.0,2360317.0,1126912.0,3310974.0,1004121.0,1097874.0,28121.0,107.0
314,108.0,23005.0,498091.0,96005.0,4830113.0,1654675.0,711272.0,1851719.0,525522.0,442959.0,2785249.0,4201916.0,684667.0,253288.0,1013788.0,343970.0,444770.0,1368417.0,1115811.0,505493.0,3296716.0,8083110.0,5572451.0,6205956.0,9702688.0,6311403.0,5450583.0,991549.0,2420698.0,1537178.0,6175284.0,5750920.0,16001.0,108.0
315,109.0,183531.0,1097226.0,1994118.0,2214686.0,726861.0,981243.0,8920302.0,1979909.0,6808034.0,3699570.0,3515826.0,4232980.0,1307374.0,2023686.0,4546656.0,3609606.0,5158616.0,706410.0,8125048.0,1628335.0,2089560.0,10737787.0,4686447.0,8408290.0,2677868.0,3201162.0,4287943.0,8658126.0,5473614.0,3621513.0,3125827.0,12035.0,109.0
316,110.0,6197591.0,1377805.0,911169.0,2650159.0,5299789.0,2831322.0,5181721.0,11645759.0,4752759.0,7685591.0,18115311.0,30033045.0,30702289.0,27355199.0,30078675.0,17057560.0,17629340.0,19780576.0,22029808.0,2494602.0,12988603.0,11512167.0,1058376.0,1281946.0,1194399.0,9487441.0,15463930.0,7962257.0,10855909.0,9475541.0,14867239.0,37037.0,110.0
317,110.0,6197591.0,1377805.0,911169.0,2650159.0,5299789.0,2831322.0,5181721.0,11645759.0,4752759.0,7685591.0,18115311.0,30033045.0,30702289.0,27355199.0,30078675.0,17057560.0,17629340.0,19780576.0,22029808.0,2494602.0,12988603.0,11512167.0,1058376.0,1281946.0,1194399.0,9487441.0,15463930.0,7962257.0,10855909.0,9475541.0,14867239.0,37063.0,110.0
318,110.0,6197591.0,1377805.0,911169.0,2650159.0,5299789.0,2831322.0,5181721.0,11645759.0,4752759.0,7685591.0,18115311.0,30033045.0,30702289.0,27355199.0,30078675.0,17057560.0,17629340.0,19780576.0,22029808.0,2494602.0,12988603.0,11512167.0,1058376.0,1281946.0,1194399.0,9487441.0,15463930.0,7962257.0,10855909.0,9475541.0,14867239.0,37183.0,110.0
319,111.0,709713.0,246372.0,10340004.0,637546.0,2573507.0,1250126.0,844591.0,1836122.0,1791118.0,1564191.0,1268501.0,1582134.0,4076962.0,2211274.0,5418700.0,4529906.0,12179648.0,16835533.0,3768274.0,10048734.0,4603427.0,6099244.0,14722756.0,10491641.0,5012097.0,9037776.0,16342766.0,20651506.0,17470031.0,14047090.0,9041164.0,6065.0,111.0
320,112.0,1783848.0,2252904.0,1080114.0,934909.0,2478871.0,1444368.0,444406.0,355191.0,2243194.0,4991163.0,5320703.0,7795011.0,25521187.0,7219909.0,2096055.0,814825.0,138994.0,7920347.0,4993201.0,1592724.0,419814.0,12756251.0,2905113.0,5553670.0,5000765.0,9948704.0,11654235.0,15408768.0,16698234.0,12950343.0,37345924.0,6037.0,112.0
321,113.0,508474.0,2264895.0,224993.0,236806.0,2921741.0,320035.0,1071795.0,1493942.0,767747.0,247295.0,1120614.0,729411.0,782060.0,139042.0,1895240.0,1963970.0,183494.0,4601314.0,3913586.0,339308.0,162608.0,346766.0,1346887.0,4235604.0,751009.0,255794.0,754120.0,388599.0,254396.0,374226.0,2324822.0,1003.0,113.0
322,113.0,508474.0,2264895.0,224993.0,236806.0,2921741.0,320035.0,1071795.0,1493942.0,767747.0,247295.0,1120614.0,729411.0,782060.0,139042.0,1895240.0,1963970.0,183494.0,4601314.0,3913586.0,339308.0,162608.0,346766.0,1346887.0,4235604.0,751009.0,255794.0,754120.0,388599.0,254396.0,374226.0,2324822.0,12033.0,113.0
324,115.0,228119.0,140705.0,232526.0,488587.0,608116.0,437915.0,1710653.0,2118880.0,1273971.0,5788160.0,0.0,5966185.0,1204705.0,5312054.0,1966174.0,1078577.0,61744.0,1616405.0,6110187.0,2831311.0,5098562.0,1606545.0,871862.0,1176954.0,1293647.0,422018.0,484205.0,3173788.0,1524762.0,3302262.0,3900048.0,1097.0,115.0
325,116.0,3118755.0,2953821.0,2212750.0,7049021.0,5672227.0,2466998.0,2542030.0,3017971.0,4971359.0,3206976.0,6726084.0,6860230.0,8480714.0,740427.0,1514532.0,3294247.0,7467311.0,14396497.0,3750174.0,5864724.0,13594352.0,10209229.0,5601798.0,20625320.0,10002063.0,15143943.0,1217961.0,1466101.0,2200465.0,10595565.0,4975524.0,48409.0,116.0
326,118.0,1673404.0,517926.0,1643748.0,898360.0,3032998.0,8362242.0,3296897.0,2947883.0,1991184.0,7341297.0,4536827.0,8123356.0,4083066.0,2651305.0,9665094.0,7009636.0,2040234.0,4933093.0,10115684.0,9007588.0,12162867.0,10168865.0,8329836.0,14695490.0,3155120.0,9483590.0,1043659.0,14407801.0,2751351.0,10227172.0,10118688.0,26037.0,118.0
327,119.0,41329.0,165480.0,418034.0,210040.0,190849.0,102802.0,3736080.0,428677.0,1513073.0,622123.0,2626582.0,11700.0,729097.0,1541479.0,877835.0,815727.0,3358768.0,1354820.0,5393425.0,1583017.0,6667120.0,3892252.0,864147.0,2571799.0,688719.0,1094513.0,1596289.0,1165845.0,288003.0,586272.0,2877647.0,18003.0,119.0
328,120.0,0.0,3245964.0,307223.0,868414.0,286721.0,2247522.0,797611.0,175000.0,1875000.0,0.0,387000.0,417296.0,549000.0,0.0,0.0,3027833.0,2006174.0,13276407.0,10060338.0,14925322.0,8653151.0,3217851.0,1632994.0,3384873.0,8772193.0,8188699.0,6132012.0,12124947.0,10218746.0,6633298.0,3216583.0,37081.0,120.0
329,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881801.0,1201049.0,701432.0,1568315.0,540003.0,2654375.0,780989.0,4265458.0,4737845.0,1493584.0,4749782.0,2904706.0,1957480.0,3493135.0,1611161.0,2652709.0,1894708.0,3735861.0,12021.0,121.0
330,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881801.0,1201049.0,701432.0,1568315.0,540003.0,2654375.0,780989.0,4265458.0,4737845.0,1493584.0,4749782.0,2904706.0,1957480.0,3493135.0,1611161.0,2652709.0,1894708.0,3735861.0,12071.0,121.0
331,122.0,204400.0,284349.0,385600.0,752797.0,266283.0,1754833.0,837656.0,2507338.0,426816.0,845293.0,308756.0,74133.0,47454.0,198786.0,74905.0,159865.0,2303481.0,809945.0,1835441.0,4482277.0,3772896.0,2063332.0,2476416.0,2567673.0,6215352.0,6512712.0,623657.0,1527460.0,2961399.0,2402370.0,4570102.0,37051.0,122.0
332,122.0,204400.0,284349.0,385600.0,752797.0,266283.0,1754833.0,837656.0,2507338.0,426816.0,845293.0,308756.0,74133.0,47454.0,198786.0,74905.0,159865.0,2303481.0,809945.0,1835441.0,4482277.0,3772896.0,2063332.0,2476416.0,2567673.0,6215352.0,6512712.0,623657.0,1527460.0,2961399.0,2402370.0,4570102.0,37093.0,122.0
333,123.0,3043724.0,420583.0,901576.0,2070202.0,4840046.0,2556749.0,1640433.0,6030380.0,5786156.0,3672019.0,5753298.0,5027000.0,1996471.0,4030524.0,3969298.0,4992343.0,5077715.0,7842874.0,6044777.0,1150488.0,11086214.0,5894822.0,12318322.0,935993.0,98711861.0,65216467.0,31849002.0,48133966.0,41375870.0,21480730.0,6199318.0,6097.0,123.0
334,125.0,715354.0,2278793.0,305077.0,3422967.0,3228211.0,4670507.0,2053716.0,2474214.0,5709551.0,2865761.0,5016407.0,4414471.0,6957046.0,3805383.0,2615880.0,758303.0,13883525.0,6243666.0,5718122.0,2028395.0,12019086.0,16597590.0,9857073.0,7437860.0,17157755.0,7071034.0,7481984.0,3994913.0,6887641.0,7245790.0,4051742.0,26161.0,125.0
335,125.0,715354.0,2278793.0,305077.0,3422967.0,3228211.0,4670507.0,2053716.0,2474214.0,5709551.0,2865761.0,5016407.0,4414471.0,6957046.0,3805383.0,2615880.0,758303.0,13883525.0,6243666.0,5718122.0,2028395.0,12019086.0,16597590.0,9857073.0,7437860.0,17157755.0,7071034.0,7481984.0,3994913.0,6887641.0,7245790.0,4051742.0,26163.0,125.0
336,126.0,1460932.0,766783.0,739795.0,1001647.0,3924467.0,1482489.0,1555655.0,2227272.0,2776480.0,451053.0,320498.0,4023935.0,304036.0,2438341.0,292012.0,1478380.0,960015.0,669503.0,2717994.0,5710492.0,1167886.0,1306255.0,629158.0,3111169.0,2324335.0,13066671.0,1426530.0,554635.0,2585261.0,43927.0,1132625.0,22017.0,126.0
337,127.0,732429.0,124344.0,121618.0,2841852.0,121297.0,516403.0,318867.0,3089703.0,2306803.0,245375.0,118824.0,430506.0,1123929.0,221054.0,385876.0,6943832.0,4090769.0,548319.0,5041097.0,5646343.0,2158105.0,4005761.0,546030.0,1227119.0,1118700.0,1470418.0,1460690.0,3682081.0,4692952.0,4773724.0,6028522.0,17007.0,127.0
338,129.0,911576.0,932692.0,254198.0,403208.0,70841.0,888581.0,327014.0,245380.0,105920.0,335679.0,1013865.0,344540.0,189920.0,603131.0,382824.0,413038.0,931769.0,1287510.0,1854707.0,1754495.0,1139202.0,1190328.0,399427.0,1157859.0,962879.0,1500887.0,2367909.0,4849895.0,2259071.0,1716192.0,697057.0,5007.0,129.0
339,129.0,911576.0,932692.0,254198.0,403208.0,70841.0,888581.0,327014.0,245380.0,105920.0,335679.0,1013865.0,344540.0,189920.0,603131.0,382824.0,413038.0,931769.0,1287510.0,1854707.0,1754495.0,1139202.0,1190328.0,399427.0,1157859.0,962879.0,1500887.0,2367909.0,4849895.0,2259071.0,1716192.0,697057.0,5143.0,129.0
340,129.0,911576.0,932692.0,254198.0,403208.0,70841.0,888581.0,327014.0,245380.0,105920.0,335679.0,1013865.0,344540.0,189920.0,603131.0,382824.0,413038.0,931769.0,1287510.0,1854707.0,1754495.0,1139202.0,1190328.0,399427.0,1157859.0,962879.0,1500887.0,2367909.0,4849895.0,2259071.0,1716192.0,697057.0,29119.0,129.0
341,131.0,859006.0,273647.0,126748.0,84314.0,501733.0,807803.0,1837638.0,3135107.0,569951.0,3367385.0,213332.0,132738.0,4725074.0,2282593.0,1918137.0,316942.0,4272842.0,896454.0,1525390.0,5628790.0,3400098.0,2313169.0,742554.0,2979567.0,12688033.0,9379195.0,3452486.0,224412.0,1667109.0,2071289.0,2617404.0,21067.0,131.0
342,131.0,859006.0,273647.0,126748.0,84314.0,501733.0,807803.0,1837638.0,3135107.0,569951.0,3367385.0,213332.0,132738.0,4725074.0,2282593.0,1918137.0,316942.0,4272842.0,896454.0,1525390.0,5628790.0,3400098.0,2313169.0,742554.0,2979567.0,12688033.0,9379195.0,3452486.0,224412.0,1667109.0,2071289.0,2617404.0,21113.0,131.0
343,132.0,417280.0,27632.0,538741.0,260012.0,252635.0,395571.0,419805.0,433424.0,124915.0,1023155.0,120312.0,2381438.0,2045525.0,477766.0,173170.0,5293656.0,3689865.0,2698353.0,985933.0,1179164.0,183710.0,3179879.0,1126063.0,1980882.0,349345.0,1004209.0,227221.0,1492392.0,301439.0,1641924.0,2314607.0,1089.0,132.0
344,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37021.0,133.0
345,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37087.0,133.0
346,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37089.0,133.0
347,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37111.0,133.0
348,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37115.0,133.0
349,133.0,20690.0,0.0,14158.0,38150.0,3595886.0,0.0,1000500.0,282650.0,14554.0,479151.0,377003.0,15036.0,311719.0,150110.0,257129.0,1591796.0,272085.0,1880.0,0.0,2699688.0,471455.0,5007719.0,2051738.0,213686.0,560707.0,788161.0,130066.0,3793424.0,1530209.0,4231058.0,2304729.0,37175.0,133.0
350,134.0,2399541.0,1769267.0,311254.0,374976.0,1083811.0,1183241.0,4151691.0,1460189.0,708038.0,639986.0,4368489.0,8007626.0,5670618.0,1126423.0,2861306.0,1203635.0,1053722.0,112212.0,1799995.0,6325770.0,4741609.0,16137378.0,18147241.0,3782238.0,5387892.0,13417935.0,6253077.0,4870812.0,7362448.0,4864904.0,11107704.0,17073.0,134.0
351,134.0,2399541.0,1769267.0,311254.0,374976.0,1083811.0,1183241.0,4151691.0,1460189.0,708038.0,639986.0,4368489.0,8007626.0,5670618.0,1126423.0,2861306.0,1203635.0,1053722.0,112212.0,1799995.0,6325770.0,4741609.0,16137378.0,18147241.0,3782238.0,5387892.0,13417935.0,6253077.0,4870812.0,7362448.0,4864904.0,11107704.0,17161.0,134.0
352,134.0,2399541.0,1769267.0,311254.0,374976.0,1083811.0,1183241.0,4151691.0,1460189.0,708038.0,639986.0,4368489.0,8007626.0,5670618.0,1126423.0,2861306.0,1203635.0,1053722.0,112212.0,1799995.0,6325770.0,4741609.0,16137378.0,18147241.0,3782238.0,5387892.0,13417935.0,6253077.0,4870812.0,7362448.0,4864904.0,11107704.0,19163.0,134.0
353,135.0,261416.0,1467102.0,77100.0,3087409.0,166575.0,915131.0,3632178.0,2439414.0,2690720.0,2855384.0,943061.0,3882943.0,3688125.0,6049905.0,3433400.0,2468699.0,2479959.0,1835512.0,6090357.0,4316757.0,8646468.0,3576037.0,3758951.0,4743513.0,17812156.0,4730490.0,2504679.0,4118336.0,7569341.0,4589586.0,9602016.0,39151.0,135.0
354,136.0,179218.0,788376.0,391971.0,520774.0,1499233.0,4748479.0,1071072.0,3665755.0,3821921.0,2085629.0,4695777.0,4820641.0,7561721.0,5724663.0,824898.0,1068755.0,1479690.0,4250104.0,16103765.0,1417719.0,1378941.0,1492994.0,7804543.0,3780278.0,4130339.0,2050186.0,509664.0,1240363.0,1018361.0,6255120.0,5497162.0,18147.0,136.0
355,136.0,179218.0,788376.0,391971.0,520774.0,1499233.0,4748479.0,1071072.0,3665755.0,3821921.0,2085629.0,4695777.0,4820641.0,7561721.0,5724663.0,824898.0,1068755.0,1479690.0,4250104.0,16103765.0,1417719.0,1378941.0,1492994.0,7804543.0,3780278.0,4130339.0,2050186.0,509664.0,1240363.0,1018361.0,6255120.0,5497162.0,26021.0,136.0
356,137.0,0.0,0.0,0.0,0.0,660644.0,1033757.0,3712814.0,2421275.0,1045849.0,10317169.0,1006771.0,3172210.0,5948344.0,1834788.0,1551595.0,1148917.0,1094563.0,3680872.0,1997995.0,1950925.0,4289854.0,11218098.0,147014.0,541138.0,1191423.0,10768786.0,8804590.0,4502093.0,723934.0,3228547.0,4336740.0,6013.0,137.0
357,138.0,2124232.0,50648.0,268660.0,195535.0,120763.0,511706.0,2816454.0,471843.0,3825781.0,357323.0,877633.0,481653.0,776323.0,1009079.0,2200004.0,436190.0,293052.0,553376.0,1516894.0,938232.0,4652329.0,10631634.0,1501396.0,3553700.0,1637960.0,28117.0,5351260.0,220836.0,992374.0,1978431.0,846376.0,29043.0,138.0
358,139.0,2583826.0,5161969.0,102515.0,2279091.0,1575835.0,818114.0,1947434.0,1370200.0,269612.0,1287433.0,1544636.0,4323882.0,2466997.0,637137.0,401258.0,0.0,0.0,0.0,0.0,6094997.0,2008868.0,7402265.0,483975.0,1117571.0,614655.0,4591848.0,2355605.0,1113922.0,2834014.0,6801247.0,9922988.0,17143.0,139.0
359,140.0,436340.0,680081.0,7491206.0,773460.0,2160527.0,1289085.0,1419168.0,2426639.0,3520235.0,9349133.0,5547664.0,4159160.0,3166217.0,16814808.0,12513209.0,3042450.0,513467.0,5448079.0,3909613.0,3232047.0,3089805.0,3323402.0,1550804.0,2197859.0,2559311.0,0.0,0.0,0.0,0.0,0.0,0.0,42011.0,140.0
360,141.0,537576.0,1942071.0,543887.0,567275.0,478677.0,1380187.0,1512247.0,682228.0,849124.0,3934305.0,2230964.0,597071.0,1024124.0,1060034.0,4861705.0,500377.0,1898198.0,2303812.0,3034018.0,3694786.0,417499.0,1681577.0,21984625.0,9306687.0,1532591.0,1623964.0,2010465.0,6749398.0,2354629.0,2463733.0,4795393.0,8121.0,141.0
361,142.0,1629140.0,2914618.0,1509770.0,650448.0,330023.0,222019.0,2042357.0,5732483.0,438866.0,486548.0,338390.0,2076933.0,2350686.0,3854262.0,7339565.0,4726646.0,1342385.0,5588099.0,5898191.0,6151111.0,1305546.0,414666.0,10060.0,725179.0,585003.0,16614.0,121376.0,299703.0,258672.0,285968.0,773318.0,1001.0,142.0
362,142.0,1629140.0,2914618.0,1509770.0,650448.0,330023.0,222019.0,2042357.0,5732483.0,438866.0,486548.0,338390.0,2076933.0,2350686.0,3854262.0,7339565.0,4726646.0,1342385.0,5588099.0,5898191.0,6151111.0,1305546.0,414666.0,10060.0,725179.0,585003.0,16614.0,121376.0,299703.0,258672.0,285968.0,773318.0,1051.0,142.0
363,142.0,1629140.0,2914618.0,1509770.0,650448.0,330023.0,222019.0,2042357.0,5732483.0,438866.0,486548.0,338390.0,2076933.0,2350686.0,3854262.0,7339565.0,4726646.0,1342385.0,5588099.0,5898191.0,6151111.0,1305546.0,414666.0,10060.0,725179.0,585003.0,16614.0,121376.0,299703.0,258672.0,285968.0,773318.0,1101.0,142.0
