YEAR,STATE_CODE,COUNTY_CODE,FIPS_CODE,Capital Funding
2009,1.0,101.0,1101.0,7744501.218480995
2009,1.0,103.0,1103.0,0.0
2009,1.0,113.0,1113.0,1242404.4368601933
2009,1.0,115.0,1115.0,245204.70809057815
2009,1.0,117.0,1117.0,789098.1863082524
2009,1.0,125.0,1125.0,7927577.0
2009,2.0,20.0,2020.0,11608795.0
2009,2.0,90.0,2090.0,0.0
2009,4.0,5.0,4005.0,4656178.0
2009,4.0,13.0,4013.0,271344477.0
2009,4.0,19.0,4019.0,52844653.0
2009,5.0,7.0,5007.0,1847333.3228774238
2009,5.0,31.0,5031.0,0.0
2009,5.0,33.0,5033.0,837689.0308421316
2009,5.0,35.0,5035.0,3275323.6234994456
2009,5.0,95.0,5095.0,0.0
2009,5.0,119.0,5119.0,1786568.0
2009,5.0,131.0,5131.0,1979992.2547177654
2009,5.0,143.0,5143.0,1779914.9126321187
2009,6.0,13.0,6013.0,3680872.0
2009,6.0,17.0,6017.0,0.0
2009,6.0,19.0,6019.0,493715.0
2009,6.0,25.0,6025.0,0.0
2009,6.0,31.0,6031.0,1841229.0
2009,6.0,37.0,6037.0,14122169.0
2009,6.0,55.0,6055.0,400291.0
2009,6.0,75.0,6075.0,274588455.6867425
2009,6.0,81.0,6081.0,1739908886.3132577
2009,8.0,1.0,8001.0,245512617.27906197
2009,8.0,5.0,8005.0,479231315.27573335
2009,8.0,13.0,8013.0,0.0
2009,8.0,14.0,8014.0,17328118.888433557
2009,8.0,31.0,8031.0,1062121611.8919215
2009,8.0,35.0,8035.0,2298486.0
2009,8.0,59.0,8059.0,397693464.98251736
2009,8.0,101.0,8101.0,2731934.0
2009,8.0,123.0,8123.0,260820102.68233198
2009,9.0,1.0,9001.0,9789006.623745022
2009,9.0,3.0,9003.0,2410845.0
2009,9.0,5.0,9005.0,11767457.73803778
2009,9.0,9.0,9009.0,14415983.984956497
2009,9.0,11.0,9011.0,0.0
2009,11.0,1.0,11001.0,4757645439.0
2009,12.0,1.0,12001.0,2724188.0
2009,12.0,5.0,12005.0,468062.0
2009,12.0,11.0,12011.0,437344162.0
2009,12.0,21.0,12021.0,1080006.0
2009,13.0,13.0,13013.0,409294811.02052397
2009,13.0,15.0,13015.0,283493248.21619624
2009,13.0,45.0,13045.0,581827766.9216893
2009,13.0,47.0,13047.0,17784647.3738866
2009,13.0,53.0,13053.0,376719.1671172616
2009,13.0,59.0,13059.0,5727829.031204051
2009,13.0,73.0,13073.0,541695.6201950008
2009,13.0,77.0,13077.0,429688174.7983278
2009,13.0,83.0,13083.0,6467144.499595127
2009,13.0,85.0,13085.0,58304627.0407413
2009,13.0,95.0,13095.0,565145.4375
2009,13.0,113.0,13113.0,239520057.57030663
2009,13.0,115.0,13115.0,1035497.0
2009,13.0,117.0,13117.0,1019336796.7288048
2009,13.0,139.0,13139.0,1382058263.221769
2009,13.0,145.0,13145.0,840669.224579572
2009,13.0,157.0,13157.0,2954861.117464467
2009,13.0,177.0,13177.0,104656.5625
2009,13.0,195.0,13195.0,1167971.1942493056
2009,13.0,215.0,13215.0,3993223.171442973
2009,13.0,217.0,13217.0,230781501.19151768
2009,13.0,219.0,13219.0,1167971.1942493056
2009,13.0,221.0,13221.0,778647.4628328704
2009,13.0,231.0,13231.0,51248523.173621155
2009,13.0,245.0,13245.0,832136.5586666559
2009,13.0,247.0,13247.0,266286347.52867422
2009,13.0,255.0,13255.0,153745569.52086347
2009,13.0,295.0,13295.0,21018219.62368416
2009,13.0,297.0,13297.0,232484347.06696427
2009,15.0,9.0,15009.0,0.0
2009,16.0,1.0,16001.0,1115811.0
2009,16.0,55.0,16055.0,0.0
2009,17.0,19.0,17019.0,2502221.0
2009,17.0,31.0,17031.0,7162016940.994348
2009,17.0,43.0,17043.0,406617677.2758144
2009,17.0,77.0,17077.0,0.0
2009,17.0,89.0,17089.0,134086917.72983797
2009,17.0,91.0,17091.0,1159175.0
2009,17.0,113.0,17113.0,0.0
2009,17.0,115.0,17115.0,28872.0
2009,17.0,167.0,17167.0,1350057.0
2009,17.0,183.0,17183.0,348139.0
2009,17.0,199.0,17199.0,0.0
2009,18.0,29.0,18029.0,13682374.34031606
2009,18.0,39.0,18039.0,322410.0
2009,18.0,43.0,18043.0,772021.5753938248
2009,18.0,59.0,18059.0,1165211.0933045866
2009,18.0,61.0,18061.0,231532.0
2009,18.0,63.0,18063.0,5359467.154133724
2009,18.0,97.0,18097.0,77983736.42748725
2009,18.0,105.0,18105.0,2609683.0
2009,18.0,109.0,18109.0,2898541.3250744366
2009,18.0,129.0,18129.0,228313.9980382541
2009,18.0,135.0,18135.0,207541.0
2009,18.0,147.0,18147.0,396031.2669777132
2009,18.0,157.0,18157.0,5561769.0
2009,18.0,163.0,18163.0,2339436.582638548
2009,18.0,167.0,18167.0,296536.0
2009,19.0,13.0,19013.0,1349994.0
2009,19.0,15.0,19015.0,856966.9629629629
2009,19.0,61.0,19061.0,42548.0
2009,19.0,103.0,19103.0,3441174.0
2009,19.0,113.0,19113.0,1635170.0
2009,19.0,153.0,19153.0,6434260.0
2009,19.0,163.0,19163.0,336636.0
2009,19.0,169.0,19169.0,2448477.037037037
2009,20.0,35.0,20035.0,0.0
2009,20.0,43.0,20043.0,0.0
2009,20.0,77.0,20077.0,66151.0
2009,20.0,209.0,20209.0,21007904.0
2009,21.0,15.0,21015.0,58366485.94477521
2009,21.0,29.0,21029.0,1081319.6011617472
2009,21.0,47.0,21047.0,156701.7116346956
2009,21.0,59.0,21059.0,0.0
2009,21.0,67.0,21067.0,1640806.0182176097
2009,21.0,93.0,21093.0,0.0
2009,21.0,101.0,21101.0,360534.4193231976
2009,21.0,111.0,21111.0,16349545.028631462
2009,21.0,113.0,21113.0,152101.9817823903
2009,21.0,117.0,21117.0,165587781.71490875
2009,21.0,163.0,21163.0,0.0
2009,21.0,185.0,21185.0,762447.7737655259
2009,21.0,211.0,21211.0,512596.0210474412
2009,21.0,227.0,21227.0,0.0
2009,22.0,5.0,22005.0,899366.1830724968
2009,22.0,17.0,22017.0,669503.0
2009,22.0,33.0,22033.0,7332779.17553689
2009,22.0,43.0,22043.0,23064.316968355255
2009,22.0,53.0,22053.0,2694460.0
2009,22.0,55.0,22055.0,1205882.0
2009,22.0,63.0,22063.0,1034904.6413906134
2009,22.0,71.0,22071.0,96046308.48510388
2009,22.0,79.0,22079.0,131617.68303164473
2009,22.0,87.0,22087.0,36810686.51489611
2009,22.0,109.0,22109.0,0.0
2009,23.0,1.0,23001.0,226822.0
2009,23.0,5.0,23005.0,3342768.0
2009,23.0,19.0,23019.0,148411.0
2009,23.0,27.0,23027.0,0.0
2009,23.0,31.0,23031.0,4070786.3840472344
2009,24.0,1.0,24001.0,604463.247311828
2009,24.0,3.0,24003.0,73703151.29551247
2009,24.0,5.0,24005.0,2691229.934155684
2009,24.0,13.0,24013.0,27446551.47138534
2009,24.0,15.0,24015.0,180586.18258667842
2009,24.0,25.0,24025.0,368171.8832576373
2009,24.0,27.0,24027.0,33399365.21488692
2009,24.0,31.0,24031.0,298553286.26982546
2009,24.0,33.0,24033.0,263657145.29044136
2009,24.0,35.0,24035.0,10979501.414981332
2009,24.0,43.0,24043.0,2374218.884494434
2009,24.0,45.0,24045.0,0.0
2009,24.0,510.0,24510.0,821517238.0429671
2009,25.0,1.0,25001.0,1132664.8611524717
2009,25.0,3.0,25003.0,239092.0
2009,25.0,5.0,25005.0,348791394.14073366
2009,25.0,9.0,25009.0,62960204.73874628
2009,25.0,13.0,25013.0,11496611.0
2009,25.0,17.0,25017.0,285592539.4987568
2009,25.0,21.0,25021.0,214974523.36141998
2009,25.0,23.0,25023.0,830637.1388475283
2009,25.0,25.0,25025.0,3089162745.6294427
2009,25.0,27.0,25027.0,3929505.0
2009,26.0,21.0,26021.0,8121016.7330222875
2009,26.0,37.0,26037.0,4933093.0
2009,26.0,93.0,26093.0,81693469.56068231
2009,26.0,115.0,26115.0,76397655.58841357
2009,26.0,121.0,26121.0,1858723.0
2009,26.0,147.0,26147.0,71156760.51969719
2009,26.0,151.0,26151.0,4558083.0
2009,27.0,19.0,27019.0,24260783.221372277
2009,27.0,27.0,27027.0,2480760.7783093844
2009,27.0,53.0,27053.0,314527109.3006346
2009,27.0,61.0,27061.0,16209663.0
2009,27.0,95.0,27095.0,53277.0
2009,27.0,123.0,27123.0,578067835.4779931
2009,28.0,33.0,28033.0,1394380.3765005544
2009,28.0,47.0,28047.0,5189547.0
2009,28.0,49.0,28049.0,715546.6178448034
2009,28.0,121.0,28121.0,159797.38215519657
2009,29.0,3.0,29003.0,0.0
2009,29.0,19.0,29019.0,41816.0
2009,29.0,51.0,29051.0,82622.0
2009,29.0,119.0,29119.0,235281.76449045754
2009,29.0,189.0,29189.0,162329919.0
2009,30.0,13.0,30013.0,848570.0
2009,30.0,89.0,30089.0,4282336.0
2009,30.0,111.0,30111.0,3312080.0
2009,31.0,43.0,31043.0,1474746.1977593764
2009,31.0,55.0,31055.0,5776103.640563703
2009,31.0,109.0,31109.0,281633.0
2009,31.0,153.0,31153.0,629902.3594362965
2009,32.0,5.0,32005.0,0.0
2009,33.0,11.0,33011.0,197067465.29557866
2009,33.0,15.0,33015.0,75671143.56571542
2009,33.0,17.0,33017.0,1536621.6159527658
2009,34.0,1.0,34001.0,0.0
2009,34.0,3.0,34003.0,1031705502.4942931
2009,34.0,13.0,34013.0,3577305209.2665796
2009,34.0,15.0,34015.0,515132118.3323698
2009,34.0,17.0,34017.0,3955387637.508765
2009,34.0,19.0,34019.0,632294.3554067529
2009,34.0,21.0,34021.0,841650266.2283154
2009,34.0,23.0,34023.0,752744667.5063127
2009,34.0,35.0,34035.0,195458897.13183317
2009,34.0,37.0,34037.0,0.0
2009,34.0,39.0,34039.0,733777624.720085
2009,34.0,41.0,34041.0,390324.665779255
2009,35.0,1.0,35001.0,200811222.0
2009,35.0,49.0,35049.0,759583.0
2009,36.0,5.0,36005.0,14446184399.595572
2009,36.0,7.0,36007.0,13892768.909061749
2009,36.0,15.0,36015.0,0.0
2009,36.0,47.0,36047.0,31040189533.289387
2009,36.0,55.0,36055.0,11300901.0
2009,36.0,59.0,36059.0,268559122.11422336
2009,36.0,61.0,36061.0,25056665489.71344
2009,36.0,79.0,36079.0,321553.4228672194
2009,36.0,81.0,36081.0,20876508143.53542
2009,36.0,83.0,36083.0,33537506.168884534
2009,36.0,85.0,36085.0,1815946514.9814334
2009,36.0,93.0,36093.0,55501925.83111546
2009,36.0,103.0,36103.0,383765409.4937384
2009,36.0,107.0,36107.0,3702009.9262229353
2009,36.0,109.0,36109.0,1080885.0
2009,36.0,115.0,36115.0,1673029.0
2009,36.0,119.0,36119.0,187825130.42059723
2009,37.0,3.0,37003.0,143637.91952191235
2009,37.0,23.0,37023.0,318925.13306772907
2009,37.0,25.0,37025.0,185194537.85284185
2009,37.0,27.0,37027.0,348834.9474103586
2009,37.0,37.0,37037.0,59341728.0
2009,37.0,87.0,37087.0,3572.808653805205
2009,37.0,89.0,37089.0,3592.8248371023383
2009,37.0,97.0,37097.0,250380216.81350723
2009,37.0,111.0,37111.0,1843.0901580000852
2009,37.0,115.0,37115.0,1339.8032451769514
2009,37.0,129.0,37129.0,576242.0
2009,37.0,175.0,37175.0,931.473105915421
2009,38.0,15.0,38015.0,918678.5
2009,38.0,17.0,38017.0,4088517.221690615
2009,38.0,35.0,38035.0,450838.0
2009,38.0,59.0,38059.0,241757.5
2009,39.0,11.0,39011.0,0.0
2009,39.0,35.0,39035.0,192960840.6596152
2009,39.0,41.0,39041.0,117810254.63726762
2009,39.0,49.0,39049.0,54198401.04420996
2009,39.0,85.0,39085.0,29945486.34038481
2009,39.0,89.0,39089.0,24659609.67644445
2009,39.0,95.0,39095.0,784424.3312069362
2009,39.0,97.0,39097.0,6188980.713860705
2009,39.0,103.0,39103.0,11988239.325819891
2009,39.0,113.0,39113.0,47594590.0
2009,39.0,133.0,39133.0,16765995.863031002
2009,39.0,151.0,39151.0,16543569.495084368
2009,39.0,159.0,39159.0,5157483.928217255
2009,39.0,169.0,39169.0,9309352.31606474
2009,40.0,25.0,40025.0,4207958.0
2009,40.0,27.0,40027.0,84117.0
2009,40.0,79.0,40079.0,731348.4904813367
2009,40.0,135.0,40135.0,577326.2239587663
2009,40.0,145.0,40145.0,2491974.0
2009,41.0,9.0,41009.0,475291.0
2009,41.0,17.0,41017.0,489174.0
2009,41.0,51.0,41051.0,454759218.0
2009,42.0,3.0,42003.0,151178497.0
2009,42.0,17.0,42017.0,3839757.7166649103
2009,42.0,25.0,42025.0,360430.1360333995
2009,42.0,27.0,42027.0,2581870.0
2009,42.0,45.0,42045.0,1224339005.4468794
2009,42.0,77.0,42077.0,1779977.0839738965
2009,42.0,89.0,42089.0,920808.0421417858
2009,42.0,91.0,42091.0,376021977.71823037
2009,42.0,101.0,42101.0,451677308.50252044
2009,42.0,115.0,42115.0,5603243.164715316
2009,42.0,129.0,42129.0,1972996.0
2009,44.0,1.0,44001.0,18624085.76470588
2009,44.0,5.0,44005.0,38941270.23529412
2009,45.0,3.0,45003.0,1139200.4640401367
2009,45.0,31.0,45031.0,2569790.693877551
2009,45.0,37.0,45037.0,207127.35709820667
2009,45.0,41.0,45041.0,5300193.306122448
2009,45.0,57.0,45057.0,95119920.33365089
2009,45.0,71.0,45071.0,83055.0
2009,45.0,83.0,45083.0,0.0
2009,45.0,85.0,45085.0,3618065.0
2009,46.0,103.0,46103.0,5832166.0
2009,46.0,127.0,46127.0,540107.8022406234
2009,47.0,9.0,47009.0,48761633.571754225
2009,47.0,11.0,47011.0,317305.0
2009,47.0,19.0,47019.0,196904.0
2009,47.0,63.0,47063.0,0.0
2009,47.0,73.0,47073.0,0.0
2009,47.0,105.0,47105.0,39367317.71288182
2009,47.0,109.0,47109.0,211754.0
2009,47.0,125.0,47125.0,247434.2883653044
2009,47.0,129.0,47129.0,7090835.160832785
2009,47.0,147.0,47147.0,69885681.0
2009,47.0,153.0,47153.0,2286723.5028341133
2009,47.0,155.0,47155.0,14353737.55453118
2009,48.0,21.0,48021.0,0.0
2009,48.0,39.0,48039.0,279870.0
2009,48.0,55.0,48055.0,7096838.325216534
2009,48.0,61.0,48061.0,1455501.0
2009,48.0,71.0,48071.0,7962283.91292038
2009,48.0,79.0,48079.0,2790424.0
2009,48.0,113.0,48113.0,2641417038.485091
2009,48.0,135.0,48135.0,1891308.0
2009,48.0,139.0,48139.0,124631680.18952422
2009,48.0,157.0,48157.0,37184090.019163325
2009,48.0,167.0,48167.0,392849.0
2009,48.0,187.0,48187.0,15182925.0
2009,48.0,189.0,48189.0,228956.0
2009,48.0,199.0,48199.0,6376519.875
2009,48.0,201.0,48201.0,665459447.0679163
2009,48.0,257.0,48257.0,146293049.99483842
2009,48.0,281.0,48281.0,4587750.0
2009,48.0,303.0,48303.0,134348.0
2009,48.0,339.0,48339.0,0.0
2009,48.0,361.0,48361.0,12173356.125
2009,48.0,375.0,48375.0,32464.253549709192
2009,48.0,381.0,48381.0,14235.746450290808
2009,48.0,397.0,48397.0,44082205.55904042
2009,48.0,409.0,48409.0,14396497.0
2009,48.0,439.0,48439.0,1297020370.7715058
2009,48.0,451.0,48451.0,2222679.0
2009,48.0,453.0,48453.0,161797338.0762906
2009,48.0,479.0,48479.0,2156762.0
2009,48.0,491.0,48491.0,29842811.59849287
2009,50.0,7.0,50007.0,5993408.0
2009,54.0,3.0,54003.0,1616147.115505566
2009,54.0,11.0,54011.0,163386.0
2009,54.0,39.0,54039.0,851841.1417047174
2009,54.0,51.0,54051.0,88266.0
2009,54.0,57.0,54057.0,242886.75268817204
2009,54.0,69.0,54069.0,176532.0
2009,54.0,73.0,54073.0,231417.0
2009,54.0,77.0,54077.0,0.0
2009,54.0,79.0,54079.0,143978.8582952825
2009,54.0,99.0,54099.0,61974.00000000001
2009,55.0,9.0,55009.0,4607365.283665555
2009,55.0,31.0,55031.0,4997257.0
2009,55.0,63.0,55063.0,23294333.523483552
2009,55.0,83.0,55083.0,1495604.7163344456
2009,55.0,87.0,55087.0,951231.0
2009,55.0,105.0,55105.0,2728374.0
2009,55.0,111.0,55111.0,72045.0
2009,55.0,123.0,55123.0,8663466.476516448
2009,56.0,21.0,56021.0,345240.0
2009,56.0,25.0,56025.0,44005.0
2010,1.0,1.0,1001.0,3177372.5540116536
2010,1.0,3.0,1003.0,7827172.0
2010,1.0,9.0,1009.0,248201.60022180193
2010,1.0,33.0,1033.0,377556.0
2010,1.0,51.0,1051.0,3971715.6925145676
2010,1.0,57.0,1057.0,431213.0
2010,1.0,79.0,1079.0,0.0
2010,1.0,81.0,1081.0,0.0
2010,1.0,89.0,1089.0,985933.0
2010,1.0,101.0,1101.0,10545484.753473777
2010,1.0,103.0,1103.0,0.0
2010,1.0,113.0,1113.0,1657519.6402215804
2010,1.0,115.0,1115.0,358513.4225426028
2010,1.0,117.0,1117.0,1571716.9772355952
2010,1.0,125.0,1125.0,1562253.0
2010,2.0,20.0,2020.0,19256838.0
2010,2.0,90.0,2090.0,105792.0
2010,4.0,5.0,4005.0,1594421.0
2010,4.0,13.0,4013.0,73534191.0
2010,4.0,19.0,4019.0,29383034.0
2010,5.0,7.0,5007.0,2824612.5410228707
2010,5.0,31.0,5031.0,0.0
2010,5.0,33.0,5033.0,162195.2924036704
2010,5.0,35.0,5035.0,24086898.104675196
2010,5.0,95.0,5095.0,0.0
2010,5.0,119.0,5119.0,9564489.0
2010,5.0,131.0,5131.0,383370.69113594823
2010,5.0,143.0,5143.0,2429278.3565452783
2010,6.0,13.0,6013.0,1997995.0
2010,6.0,17.0,6017.0,0.0
2010,6.0,19.0,6019.0,7662871.0
2010,6.0,25.0,6025.0,0.0
2010,6.0,31.0,6031.0,609638.0
2010,6.0,37.0,6037.0,5972940.0
2010,6.0,55.0,6055.0,2973294.0
2010,6.0,75.0,6075.0,303046439.84589297
2010,6.0,81.0,6081.0,1976098406.154107
2010,8.0,1.0,8001.0,449165686.04845965
2010,8.0,5.0,8005.0,701563055.8967865
2010,8.0,13.0,8013.0,0.0
2010,8.0,14.0,8014.0,43213477.10588506
2010,8.0,31.0,8031.0,1921462602.225584
2010,8.0,35.0,8035.0,4552460.0
2010,8.0,59.0,8059.0,715740996.2640064
2010,8.0,101.0,8101.0,0.0
2010,8.0,123.0,8123.0,444656090.45927846
2010,9.0,1.0,9001.0,8735130.613069825
2010,9.0,3.0,9003.0,5512940.0
2010,9.0,5.0,9005.0,8974962.484168356
2010,9.0,9.0,9009.0,61818984.19084474
2010,9.0,11.0,9011.0,0.0
2010,11.0,1.0,11001.0,4858834869.0
2010,12.0,1.0,12001.0,7504660.0
2010,12.0,5.0,12005.0,999948.0
2010,12.0,11.0,12011.0,385546664.0
2010,12.0,21.0,12021.0,5308750.0
2010,13.0,13.0,13013.0,286498884.17672765
2010,13.0,15.0,13015.0,225660233.49907178
2010,13.0,45.0,13045.0,370973475.55686146
2010,13.0,47.0,13047.0,9550784.603724595
2010,13.0,53.0,13053.0,450521.59069414326
2010,13.0,59.0,13059.0,5589362.53837915
2010,13.0,73.0,13073.0,1331559.0916441735
2010,13.0,77.0,13077.0,286904402.7672113
2010,13.0,83.0,13083.0,3473012.5831725798
2010,13.0,85.0,13085.0,52333622.38260061
2010,13.0,95.0,13095.0,1090764.5625
2010,13.0,113.0,13113.0,125131450.77782463
2010,13.0,115.0,13115.0,758214.0
2010,13.0,117.0,13117.0,641787479.965952
2010,13.0,139.0,13139.0,990363294.8019912
2010,13.0,145.0,13145.0,694797.9077263573
2010,13.0,157.0,13157.0,3903512.635844341
2010,13.0,177.0,13177.0,201993.4375
2010,13.0,195.0,13195.0,1527629.9346661905
2010,13.0,215.0,13215.0,4775528.861357919
2010,13.0,217.0,13217.0,123368169.04956071
2010,13.0,219.0,13219.0,1527629.9346661905
2010,13.0,221.0,13221.0,1018419.9564441271
2010,13.0,231.0,13231.0,22100763.181361154
2010,13.0,245.0,13245.0,2837782.0814692676
2010,13.0,247.0,13247.0,142347887.36487773
2010,13.0,255.0,13255.0,66302289.54408347
2010,13.0,295.0,13295.0,11287290.895310884
2010,13.0,297.0,13297.0,178681628.9318763
2010,15.0,9.0,15009.0,0.0
2010,16.0,1.0,16001.0,505493.0
2010,16.0,55.0,16055.0,0.0
2010,17.0,19.0,17019.0,6715190.0
2010,17.0,31.0,17031.0,4581225092.993734
2010,17.0,43.0,17043.0,252046214.3248834
2010,17.0,77.0,17077.0,0.0
2010,17.0,89.0,17089.0,81353899.68138242
2010,17.0,91.0,17091.0,1582208.0
2010,17.0,113.0,17113.0,7104095.0
2010,17.0,115.0,17115.0,1686771.0
2010,17.0,167.0,17167.0,1866686.0
2010,17.0,183.0,17183.0,181315.0
2010,17.0,199.0,17199.0,0.0
2010,18.0,29.0,18029.0,6595600.095506379
2010,18.0,39.0,18039.0,1612824.0
2010,18.0,43.0,18043.0,3446872.517988793
2010,18.0,59.0,18059.0,2032483.5624451404
2010,18.0,61.0,18061.0,1275360.0
2010,18.0,63.0,18063.0,7001503.400630945
2010,18.0,97.0,18097.0,76914913.22881815
2010,18.0,105.0,18105.0,189170.0
2010,18.0,109.0,18109.0,2808535.808105771
2010,18.0,129.0,18129.0,1297474.337015107
2010,18.0,135.0,18135.0,3095501.0
2010,18.0,147.0,18147.0,1590287.3267603195
2010,18.0,157.0,18157.0,3711535.0
2010,18.0,163.0,18163.0,9366927.633031644
2010,18.0,167.0,18167.0,1260777.0
2010,19.0,13.0,19013.0,805248.0
2010,19.0,15.0,19015.0,2663798.6666666665
2010,19.0,61.0,19061.0,0.0
2010,19.0,103.0,19103.0,3926359.0
2010,19.0,113.0,19113.0,1764854.0
2010,19.0,153.0,19153.0,11405052.0
2010,19.0,163.0,19163.0,5399985.0
2010,19.0,169.0,19169.0,7610853.333333333
2010,20.0,35.0,20035.0,836705.0
2010,20.0,43.0,20043.0,415815.7209302326
2010,20.0,77.0,20077.0,33160.0
2010,20.0,209.0,20209.0,49926680.0
2010,21.0,15.0,21015.0,27038205.780516095
2010,21.0,29.0,21029.0,3952060.6148838946
2010,21.0,47.0,21047.0,975115.9552728306
2010,21.0,59.0,21059.0,0.0
2010,21.0,67.0,21067.0,2778081.7346798438
2010,21.0,93.0,21093.0,0.0
2010,21.0,101.0,21101.0,1126243.0299532493
2010,21.0,111.0,21111.0,86953592.3087953
2010,21.0,113.0,21113.0,272698.2653201564
2010,21.0,117.0,21117.0,77140570.12397751
2010,21.0,163.0,21163.0,0.0
2010,21.0,185.0,21185.0,2538250.7434683293
2010,21.0,211.0,21211.0,1784753.8148636816
2010,21.0,227.0,21227.0,1866695.0
2010,22.0,5.0,22005.0,985192.1377294137
2010,22.0,17.0,22017.0,2717994.0
2010,22.0,33.0,22033.0,6727566.58314114
2010,22.0,43.0,22043.0,55313.19375036271
2010,22.0,53.0,22053.0,216771.0
2010,22.0,55.0,22055.0,7435754.0
2010,22.0,63.0,22063.0,883936.2791294463
2010,22.0,71.0,22071.0,133398566.60718533
2010,22.0,79.0,22079.0,432906.8062496373
2010,22.0,87.0,22087.0,52979829.39281468
2010,22.0,109.0,22109.0,0.0
2010,23.0,1.0,23001.0,0.0
2010,23.0,5.0,23005.0,3850299.0
2010,23.0,19.0,23019.0,194640.0
2010,23.0,27.0,23027.0,0.0
2010,23.0,31.0,23031.0,503846.59527342196
2010,24.0,1.0,24001.0,695502.1892441158
2010,24.0,3.0,24003.0,97390734.44116004
2010,24.0,5.0,24005.0,4032609.3900734736
2010,24.0,13.0,24013.0,29143141.080945373
2010,24.0,15.0,24015.0,182279.82813406378
2010,24.0,25.0,24025.0,694412.7817924628
2010,24.0,27.0,24027.0,42848181.31871237
2010,24.0,31.0,24031.0,344972985.0900958
2010,24.0,33.0,24033.0,345713020.14756393
2010,24.0,35.0,24035.0,17560872.847839832
2010,24.0,43.0,24043.0,851209.41865611
2010,24.0,45.0,24045.0,2107523.0
2010,24.0,510.0,24510.0,1011034835.0736827
2010,25.0,1.0,25001.0,6014711.807928689
2010,25.0,3.0,25003.0,755373.0
2010,25.0,5.0,25005.0,244012190.08312148
2010,25.0,9.0,25009.0,56031775.8026333
2010,25.0,13.0,25013.0,10912389.0
2010,25.0,17.0,25017.0,246233897.76585814
2010,25.0,21.0,25021.0,172617381.9452274
2010,25.0,23.0,25023.0,6008718.192071311
2010,25.0,25.0,25025.0,2219894398.033759
2010,25.0,27.0,25027.0,4888520.0
2010,26.0,21.0,26021.0,31586312.673239682
2010,26.0,37.0,26037.0,10115684.0
2010,26.0,93.0,26093.0,103279647.39166775
2010,26.0,115.0,26115.0,120105297.20139712
2010,26.0,121.0,26121.0,690042.0
2010,26.0,147.0,26147.0,65163500.21781564
2010,26.0,151.0,26151.0,2072647.0
2010,27.0,19.0,27019.0,31560417.186764393
2010,27.0,27.0,27027.0,1592720.5351303262
2010,27.0,53.0,27053.0,299732120.93990433
2010,27.0,61.0,27061.0,15852577.0
2010,27.0,95.0,27095.0,2679176.0
2010,27.0,123.0,27123.0,519958169.87333125
2010,28.0,33.0,28033.0,15739747.895324802
2010,28.0,47.0,28047.0,1452620.0
2010,28.0,49.0,28049.0,8880822.138145631
2010,28.0,121.0,28121.0,1525603.8618543686
2010,29.0,3.0,29003.0,885680.2790697674
2010,29.0,19.0,29019.0,1759280.0
2010,29.0,51.0,29051.0,167283.0
2010,29.0,119.0,29119.0,310230.1024318514
2010,29.0,189.0,29189.0,77734575.0
2010,30.0,13.0,30013.0,226277.0
2010,30.0,89.0,30089.0,648827.0
2010,30.0,111.0,30111.0,727904.0
2010,31.0,43.0,31043.0,1208327.9289239882
2010,31.0,55.0,31055.0,19276546.23602861
2010,31.0,109.0,31109.0,2485459.0
2010,31.0,153.0,31153.0,1725815.763971388
2010,32.0,5.0,32005.0,0.0
2010,33.0,11.0,33011.0,186218255.83974838
2010,33.0,15.0,33015.0,66023798.11671952
2010,33.0,17.0,33017.0,255535.404726578
2010,34.0,1.0,34001.0,0.0
2010,34.0,3.0,34003.0,879118831.557303
2010,34.0,13.0,34013.0,3248439313.4535437
2010,34.0,15.0,34015.0,384369166.1201459
2010,34.0,17.0,34017.0,3526598084.7696877
2010,34.0,19.0,34019.0,1892542.4539092518
2010,34.0,21.0,34021.0,589179656.4379655
2010,34.0,23.0,34023.0,739001575.0374889
2010,34.0,35.0,34035.0,182819377.73384598
2010,34.0,37.0,34037.0,0.0
2010,34.0,39.0,34039.0,600867596.6007969
2010,34.0,41.0,34041.0,3588087.4081035205
2010,35.0,1.0,35001.0,52130898.0
2010,35.0,49.0,35049.0,702629.0
2010,36.0,5.0,36005.0,13139351305.959473
2010,36.0,7.0,36007.0,17387888.680908643
2010,36.0,15.0,36015.0,0.0
2010,36.0,47.0,36047.0,29361875898.727036
2010,36.0,55.0,36055.0,27629509.0
2010,36.0,59.0,36059.0,305789319.15120745
2010,36.0,61.0,36061.0,22462075568.495083
2010,36.0,79.0,36079.0,864008.1248498113
2010,36.0,81.0,36081.0,19050839945.63067
2010,36.0,83.0,36083.0,25814046.315225497
2010,36.0,85.0,36085.0,1455759614.3305569
2010,36.0,93.0,36093.0,30871717.684774503
2010,36.0,103.0,36103.0,403555548.2798125
2010,36.0,107.0,36107.0,3784737.8077845667
2010,36.0,109.0,36109.0,469445.0
2010,36.0,115.0,36115.0,119341.0
2010,36.0,119.0,36119.0,240961586.83553487
2010,37.0,3.0,37003.0,132150.86255026518
2010,37.0,23.0,37023.0,320344.3283990909
2010,37.0,25.0,37025.0,137539509.2424794
2010,37.0,27.0,37027.0,320937.809050644
2010,37.0,37.0,37037.0,66089424.0
2010,37.0,87.0,37087.0,0.0
2010,37.0,89.0,37089.0,0.0
2010,37.0,97.0,37097.0,225479154.28396824
